Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Output Code","Read Out","Number of Sections","Display Characters - Height","Actuator Type","Contact Rating @ Voltage","Contact Material","Contact Finish","Mounting Type","Termination Style","End Caps","Section Width","Panel Cutout Dimensions","Features","Operating Temperature"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,Z12183-ND,A7PS-203-1,Omron Electronics Inc-EMC Div,SWITCH THUMB DECIMAL 0.1A 50/28V,50,0,"18.78000","0","1","Bulk","A7PS","Active","Decimal","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,Z12186-ND,A7PS-219-1,Omron Electronics Inc-EMC Div,SWITCH THUMB DECIMAL 0.1A 50/28V,46,0,"19.99000","0","1","Tray","A7PS","Active","Decimal","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,Z12184-ND,A7PS-206-PM,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 50V/28V,50,0,"21.67000","0","1","Tray","A7PS","Active","SPDT","+/-","1","0.268"" (6.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,Z12187-ND,A7PS-254-1,Omron Electronics Inc-EMC Div,SWITCH THUMB HEX 0.1A 50V/28V,45,0,"28.42000","0","1","Tray","A7PS","Active","Hexadecimal","0 ~ 9, A ~ F","1","0.157"" (4.00mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,Z8445-ND,A7PH-206-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.15A 125V/28V,45,150,"30.19000","0","1","Bulk","A7PH","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,Z12181-ND,A7PH-207,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.15A 125V/28V,50,0,"30.87000","0","1","Tray","A7PH","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
-,//media.digikey.com/Photos/TE%20Connectivity/PICOD137AK2.jpg,450-2664-ND,1-1437601-8,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB BCD COMP 0.4VA 20V,100,0,"32.08000","0","1","Bulk","PICOD","Active","BCD Complement","0 ~ 9","1","0.122"" (3.10mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.300"" (7.62mm)","-","-","-10°C ~ 60°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,Z12180-ND,A7PH-207-D-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.15A 125V/28V,50,0,"39.37000","0","1","Tube","A7PH","Active","BCD","0 ~ 9","1","0.268"" (6.80mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","Diode","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,-,Z12188-ND,A7PS-255,Omron Electronics Inc-EMC Div,SWITCH THUMB HEX 0.1A 50V/28V,50,0,"41.92000","0","1","Tray","A7PS","Active","Hexadecimal","0 ~ 9, A ~ F","1","0.157"" (4.00mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/301419100.jpg,CKN11109-ND,301419100,C&K,SWITCH THUMB RES DEC 0.1A 120V,18,0,"42.53000","0","1","Bulk","3","Active","Resistor Decade","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7ps_a7ph_ds_e_6_1_csm29.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A7PH-254-1.JPG,Z12182-ND,A7PH-254-1,Omron Electronics Inc-EMC Div,SWITCH THUMB HEX 0.15A 125V/28V,50,0,"49.79000","0","1","Tray","A7PH","Active","Hexadecimal","0 ~ 9, A ~ F","1","0.157"" (4.00mm)","Pushwheel","0.15A @ 125VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-10°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/302119N00.JPG,CKN11559-ND,302719P00,C&K,SWITCH THUMB BCD 0.1A 120V/28V,10,0,"63.99000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","PC Pin","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/312300000.JPG,CKN11560-ND,312300000,C&K,SWITCH THUMB BCD COMP 0.1A 120V,6,0,"73.19000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,CKN11398-ND,317110000,C&K,SWITCH THUMB HEX 0.1A 120V/28V,23,0,"107.57000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/313110003.jpg,CKN11561-ND,313110003,C&K,SWITCH THUMB BCD 0.1A 120V/28V,9,0,"118.04000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/322110000.jpg,CKN11562-ND,322110000,C&K,SWITCH THUMB BCD 0.1A 120V/28V,11,0,"118.20000","0","1","Bulk","3","Active","BCD","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 26.42mm x 25.91mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,CKN11563-ND,332110000,C&K,SWITCH THUMB BCD 0.1A 120V/28V,10,0,"163.21000","0","1","Bulk","3","Active","BCD","0 ~ 9","3","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 35.31mm x 25.91mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,323100000-ND,323100000,C&K,SWITCH THUMB BCD 0.1A 120V/28V,80,0,"118.20000","0","1","Bulk","3","Active","BCD","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 24.28mm","-","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,//media.digikey.com/Photos/Crouzet%20Photos/84212M02CNRS.jpg,966-1501-ND,84212M02CNRS,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"40.19000","0","1","Bulk","84212","Active","BCD","0 ~ 9","1","0.240"" (6.00mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.492"" (12.50mm)","-","Colored Wheel, Red","-25°C ~ 70°C"
http://www.ia.omron.com/data_pdf/cat/a7bs_a7bl_ds_e_6_2_csm25.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A7BS-207-PM-1.jpg,SW269-ND,A7BS-207-PM-1,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 50V/28V,1,0,"15.25000","0","1","Tray","A7BS","Active","SPDT","+/-","1","0.189"" (4.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-10°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437603-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/DPS8131AK.jpg,DPS8131AK-ND,DPS8131AK,TE Connectivity ALCOSWITCH Switches,SWITCH THUMB BCD 0.4VA 20V,5,0,"33.08000","0","1","Bulk","DPS8","Active","BCD","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
https://www.fa.omron.com.cn/data_pdf/cat/a7md_ds_e_5_1_csm28.pdf,-,A7MD-106-P-09-ND,A7MD-106-P-09,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 28V,0,0,"4.32320","0","100","Bulk","A7MD","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 28VDC","-","Gold","-","PC Pin","Sold Separately","0.197"" (5.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7D-206-S02-1-ND,A7D-206-S02-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 30V,0,0,"4.92300","0","100","Bulk","A7D","Active","BCD","0 ~ 9","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.200"" (5.08mm)","-","Internal Stoppers","-10°C ~ 70°C"
-,-,3-1437601-6-ND,3-1437601-6,TE Connectivity ALCOSWITCH Switches,PICORDPW=3001234,0,0,"5.21600","0","100","-","PICOD","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7D-206-S07-1-ND,A7D-206-S07-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 30V,0,0,"5.59740","0","100","Bulk","A7D","Active","BCD","0 ~ 9","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.200"" (5.08mm)","-","Internal Stoppers","-10°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/a7cn_a7cn-l_ds_e_4_1_csm26.pdf,-,A7CN-206-ND,A7CN-206,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 28V,0,0,"6.73170","0","100","Tray","A7CN","Active","BCD","0 ~ 9","1","0.134"" (3.40mm)","Pushwheel","0.1A @ 28VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.236"" (6.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7D-106-PM-ND,A7D-106-PM,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 30V,0,0,"7.25760","0","100","Tray","A7D","Active","SPDT","+/-","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Screw","PC Pin","Sold Separately","0.200"" (5.08mm)","-","-","-10°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7D-106-PM-1-ND,A7D-106-PM-1,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 30V,0,0,"7.25760","0","100","Tray","A7D","Active","SPDT","+/-","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Screw","PC Pin","Sold Separately","0.200"" (5.08mm)","-","-","-10°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7D-206-PM-ND,A7D-206-PM,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 30V,0,0,"7.25760","0","100","Tray","A7D","Active","SPDT","+/-","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.200"" (5.08mm)","-","-","-10°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7D-206-PM-1-ND,A7D-206-PM-1,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 30V,0,0,"7.25760","0","100","Tray","A7D","Active","SPDT","+/-","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.200"" (5.08mm)","-","-","-10°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7D-206S18-1-ND,A7D-206S18-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 30V,0,0,"7.25760","0","100","Bulk","A7D","Active","BCD","0 ~ 9","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.200"" (5.08mm)","-","Internal Stoppers","-10°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/a7cn_a7cn-l_ds_e_4_1_csm26.pdf,-,A7CN-206-PM-ND,A7CN-206-PM,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 28V,0,0,"7.54740","0","100","Tray","A7CN","Active","SPDT","+/-","1","0.134"" (3.40mm)","Pushwheel","0.1A @ 28VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.236"" (6.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7cn_a7cn-l_ds_e_4_1_csm26.pdf,-,A7CN-206-PM-1-ND,A7CN-206-PM-1,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 28V,0,0,"7.54740","0","100","Tray","A7CN","Active","SPDT","+/-","1","0.134"" (3.40mm)","Pushwheel","0.1A @ 28VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.236"" (6.00mm)","-","-","-10°C ~ 65°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7DP-206-PM-1-ND,A7DP-206-PM-1,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 30V,0,0,"7.69780","0","100","Bulk","A7DP","Active","SPDT","+/-","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.200"" (5.08mm)","-","Pen-Push Actuator","-10°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/a7d_a7dp_ds_e_6_1_csm27.pdf,-,A7DP-206-S06-1-ND,A7DP-206-S06-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 30V,0,0,"7.73250","0","100","Bulk","A7DP","Active","BCD","0 ~ 9","1","-","Pushwheel","0.1A @ 30VDC","-","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.200"" (5.08mm)","-","Internal Stoppers, Pen-Push Actuator","-10°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1209,-,PICOD400AK2-ND,PICOD400AK2,APEM Inc.,SWITCH THUMB SPDT 0.1A 40V,0,0,"8.26200","0","1000","Tray","PICOD","Active","SPDT","+/-","1","0.122"" (3.10mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 60°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1209,-,PICOD400AKLS2-ND,PICOD400AKLS2,APEM Inc.,SWITCH THUMB SPDT 0.1A 40V,0,0,"8.46450","0","1000","Tray","PICOD","Active","SPDT","+/-","1","0.122"" (3.10mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","PC Pin","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 60°C"
-,-,SH6G131AKK2-ND,SH6G131AKK2,APEM Inc.,SWITCH THUMB BCD 0.1A 40V,0,0,"8.60800","0","100","Tray","SH6","Active","BCD","0 ~ 9","1","0.122"" (3.10mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Through Hole","PC Pin","-","0.236"" (6.00mm)","Rectangular - 14.20mm x 6.00mm","-","-20°C ~ 80°C"
-,-,SH6G131AK2-ND,SH6G131AK2,APEM Inc.,SWITCH THUMB BCD 0.1A 40V,0,0,"8.60800","0","100","Tray","SH6","Active","BCD","0 ~ 9","1","0.122"" (3.10mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Panel Mount","Card Edge/Solder Pad","-","0.236"" (6.00mm)","Rectangular - 14.20mm x 6.00mm","-","-20°C ~ 80°C"
-,-,SH6131AK2-ND,SH6131AK2,APEM Inc.,SWITCH THUMB BCD 0.1A 40V,0,3900,"8.60800","0","100","Tray","SH6","Active","BCD","0 ~ 9","1","0.122"" (3.10mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","-","0.236"" (6.00mm)","Rectangular - 14.20mm x 6.00mm","-","-20°C ~ 80°C"
-,-,SH6131AKK2-ND,SH6131AKK2,APEM Inc.,SWITCH THUMB BCD 0.1A 40V,0,0,"8.60800","0","100","Tray","SH6","Active","BCD","0 ~ 9","1","0.122"" (3.10mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","PC Pin","-","0.236"" (6.00mm)","Rectangular - 14.20mm x 6.00mm","-","-20°C ~ 80°C"
-,-,SH6137AL2-ND,SH6137AL2,APEM Inc.,SWITCH THUMB BCD COMP 0.1A 40V,0,0,"8.92640","0","100","Tray","SH6","Active","BCD Complement","0 ~ 9","1","0.122"" (3.10mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","-","0.236"" (6.00mm)","Rectangular - 14.20mm x 6.00mm","-","-20°C ~ 80°C"
http://www.ia.omron.com/data_pdf/cat/a7bs_a7bl_ds_e_6_2_csm25.pdf,-,A7BL-206-ND,A7BL-206,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"9.06320","0","100","Tray","A7BL","Active","BCD","0 ~ 9","1","0.189"" (4.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Locking Actuator","-10°C ~ 65°C"
http://www.ia.omron.com/data_pdf/cat/a7bs_a7bl_ds_e_6_2_csm25.pdf,-,A7BL-206-1-ND,A7BL-206-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"9.06320","0","100","Tray","A7BL","Active","BCD","0 ~ 9","1","0.189"" (4.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Locking Actuator","-10°C ~ 65°C"
http://www.ia.omron.com/data_pdf/cat/a7bs_a7bl_ds_e_6_2_csm25.pdf,-,A7BS-207-S-ND,A7BS-207-S,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"9.06320","0","100","Tray","A7BS","Active","BCD","0 ~ 9","1","0.189"" (4.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","External Stoppers","-10°C ~ 65°C"
http://www.ia.omron.com/data_pdf/cat/a7bs_a7bl_ds_e_6_2_csm25.pdf,-,A7BS-207-S-1-ND,A7BS-207-S-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"9.06320","0","100","Tray","A7BS","Active","BCD","0 ~ 9","1","0.189"" (4.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","External Stoppers","-10°C ~ 65°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1210,-,SMCD111AK2-ND,SMCD111AK2,APEM Inc.,SWITCH THUMB DECIMAL 0.1A 40V,0,0,"9.08800","0","100","Tray","SMCD","Active","Decimal","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 80°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1210,-,SMCD137AK2-ND,SMCD137AK2,APEM Inc.,SWITCH THUMB BCD COMP 0.1A 40V,0,300,"9.08800","0","100","Tray","SMCD","Active","BCD Complement","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 80°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1211,-,DPS8111AK2-ND,DPS8111AK2,APEM Inc.,SWITCH THUMB DECIMAL 0.1A 40V,0,0,"9.18400","0","100","Tray","DPS8","Active","Decimal","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1211,-,DPS8131AK2-ND,DPS8131AK2,APEM Inc.,SWITCH THUMB BCD 0.1A 40V,0,0,"9.18400","0","100","Tray","DPS8","Active","BCD","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
http://www.ia.omron.com/data_pdf/cat/a7bs_a7bl_ds_e_6_2_csm25.pdf,-,A7BS-206-PM-ND,A7BS-206-PM,Omron Electronics Inc-EMC Div,SWITCH THUMB SPDT 0.1A 50V/28V,0,0,"9.29040","0","100","Tray","A7BS","Active","SPDT","+/-","1","0.189"" (4.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","-","-10°C ~ 65°C"
http://www.ia.omron.com/data_pdf/cat/a7bs_a7bl_ds_e_6_2_csm25.pdf,-,A7BL-207-ND,A7BL-207,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"9.47470","0","100","Tray","A7BL","Active","BCD","0 ~ 9","1","0.189"" (4.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Locking Actuator","-10°C ~ 65°C"
http://www.ia.omron.com/data_pdf/cat/a7bs_a7bl_ds_e_6_2_csm25.pdf,-,A7BL-207-1-ND,A7BL-207-1,Omron Electronics Inc-EMC Div,SWITCH THUMB BCD 0.1A 50V/28V,0,0,"9.47470","0","100","Tray","A7BL","Active","BCD","0 ~ 9","1","0.189"" (4.80mm)","Pushwheel","0.1A @ 50VAC/28VDC","-","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Locking Actuator","-10°C ~ 65°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1210,-,SMCD111AL2-ND,SMCD111AL2,APEM Inc.,SWITCH THUMB DECIMAL 0.1A 40V,0,0,"9.87200","0","100","Tray","SMCD","Active","Decimal","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 80°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1210,-,SMCD131AL2-ND,SMCD131AL2,APEM Inc.,SWITCH THUMB BCD 0.1A 40V,0,410,"9.87200","0","100","Tray","SMCD","Active","BCD","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 80°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=1213,-,DPS10131AK2-ND,DPS10131AK2,APEM Inc.,SWITCH THUMB BCD 0.1A 40V,0,0,"10.25600","0","100","Tray","DPS10","Active","BCD","0 ~ 9","1","0.275"" (7.00mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Tin Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-20°C ~ 80°C"
