Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Switch Function","Contact Rating @ Voltage","Actuator Type","Mounting Type","Actuator Height off PCB, Vertical","Actuator Length, Right Angle","Actuator Orientation","Termination Style","Outline","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Operating Force","Ingress Protection","Features","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/C&K/KMT_0xx_NGJ_LHS_Drawing.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KMT071_NGJ_LHS.jpg,CKN10289TR-ND,KMT021 NGJ LHS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,45000,0,"0.15248","0","5000","Tape & Reel (TR)","KMT0","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","0.65mm","-","Top Actuated","J Lead","3.00mm x 2.60mm","Non-Illuminated","-","-","160gf","IP68 - Dust Tight, Waterproof","Tactile Feedback","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/KMT_0xx_NGJ_LHS_Drawing.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KMT071_NGJ_LHS.jpg,CKN10289CT-ND,KMT021 NGJ LHS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,46410,0,"0.34000","0","1","Cut Tape (CT)","KMT0","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","0.65mm","-","Top Actuated","J Lead","3.00mm x 2.60mm","Non-Illuminated","-","-","160gf","IP68 - Dust Tight, Waterproof","Tactile Feedback","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/KMT_0xx_NGJ_LHS_Drawing.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KMT071_NGJ_LHS.jpg,CKN10289DKR-ND,KMT021 NGJ LHS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,46410,0,"Digi-Reel","0","1","Digi-Reel®","KMT0","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","0.65mm","-","Top Actuated","J Lead","3.00mm x 2.60mm","Non-Illuminated","-","-","160gf","IP68 - Dust Tight, Waterproof","Tactile Feedback","-40°C ~ 85°C"
https://www.ckswitches.com/media/1908/kmr7.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR7.jpg,CKN10687TR-ND,KMR731NG LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,48000,0,"0.15444","0","6000","Tape & Reel (TR)","KMR7","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1908/kmr7.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR7.jpg,CKN10687CT-ND,KMR731NG LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,59693,0,"0.34000","0","1","Cut Tape (CT)","KMR7","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1908/kmr7.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR7.jpg,CKN10687DKR-ND,KMR731NG LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,59693,0,"Digi-Reel","0","1","Digi-Reel®","KMR7","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1476/pts810.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/MFG_PTS810.jpg,CKN10502TR-ND,PTS810 SJM 250 SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 16V,226200,0,"0.15729","0","2900","Tape & Reel (TR)","PTS810","Active","SPST-NO","Off-Mom","0.05A @ 16VDC","Oval Button","Surface Mount","2.50mm","-","Top Actuated","J Lead","4.20mm x 3.20mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1476/pts810.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/MFG_PTS810.jpg,CKN10502CT-ND,PTS810 SJM 250 SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 16V,227995,0,"0.30000","0","1","Cut Tape (CT)","PTS810","Active","SPST-NO","Off-Mom","0.05A @ 16VDC","Oval Button","Surface Mount","2.50mm","-","Top Actuated","J Lead","4.20mm x 3.20mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1476/pts810.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/MFG_PTS810.jpg,CKN10502DKR-ND,PTS810 SJM 250 SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 16V,227995,0,"Digi-Reel","0","1","Digi-Reel®","PTS810","Active","SPST-NO","Off-Mom","0.05A @ 16VDC","Oval Button","Surface Mount","2.50mm","-","Top Actuated","J Lead","4.20mm x 3.20mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1476/pts810.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/MFG_PTS810.jpg,CKN10503TR-ND,PTS810 SJK 250 SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 16V,60900,0,"0.15729","0","2900","Tape & Reel (TR)","PTS810","Active","SPST-NO","Off-Mom","0.05A @ 16VDC","Oval Button","Surface Mount","2.50mm","-","Top Actuated","J Lead","4.20mm x 3.20mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1476/pts810.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/MFG_PTS810.jpg,CKN10503CT-ND,PTS810 SJK 250 SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 16V,64891,0,"0.30000","0","1","Cut Tape (CT)","PTS810","Active","SPST-NO","Off-Mom","0.05A @ 16VDC","Oval Button","Surface Mount","2.50mm","-","Top Actuated","J Lead","4.20mm x 3.20mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1476/pts810.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/MFG_PTS810.jpg,CKN10503DKR-ND,PTS810 SJK 250 SMTR LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 16V,64891,0,"Digi-Reel","0","1","Digi-Reel®","PTS810","Active","SPST-NO","Off-Mom","0.05A @ 16VDC","Oval Button","Surface Mount","2.50mm","-","Top Actuated","J Lead","4.20mm x 3.20mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=147873&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/147873-2.JPG,450-2146-2-ND,FSM2JMTR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.05A 24V,10800,0,"0.15854","0","1800","Tape & Reel (TR)","FSMJM","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Rectangular Button","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","180gf","-","-","-35°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=147873&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/147873-2.JPG,450-2146-1-ND,FSM2JMTR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.05A 24V,11000,0,"0.35000","0","1","Cut Tape (CT)","FSMJM","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Rectangular Button","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","180gf","-","-","-35°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=147873&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/147873-2.JPG,450-2146-6-ND,FSM2JMTR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.05A 24V,11000,0,"Digi-Reel","0","1","Digi-Reel®","FSMJM","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Rectangular Button","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","180gf","-","-","-35°C ~ 85°C"
https://www.ckswitches.com/media/1908/kmr7.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR7.jpg,CKN10688TR-ND,KMR741NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,72000,0,"0.15857","0","6000","Tape & Reel (TR)","KMR7","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","400gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1908/kmr7.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR7.jpg,CKN10688CT-ND,KMR741NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,76906,0,"0.35000","0","1","Cut Tape (CT)","KMR7","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","400gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1908/kmr7.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR7.jpg,CKN10688DKR-ND,KMR741NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,76906,0,"Digi-Reel","0","1","Digi-Reel®","KMR7","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","400gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1907/kmr6.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR6.jpg,CKN10685TR-ND,KMR631NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,28000,0,"0.15857","0","7000","Tape & Reel (TR)","KMR6","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1907/kmr6.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR6.jpg,CKN10685CT-ND,KMR631NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,31961,0,"0.35000","0","1","Cut Tape (CT)","KMR6","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1907/kmr6.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_KMR6.jpg,CKN10685DKR-ND,KMR631NG ULC LFS,C&K,SWITCH TACTILE SPST-NO 50MA 32V,31961,0,"Digi-Reel","0","1","Digi-Reel®","KMR6","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.20mm x 2.80mm","Non-Illuminated","-","-","300gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12961STR-ND,EVQ-Q2Y03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,384000,0,"0.16223","0","2000","Tape & Reel (TR)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","350gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12961SCT-ND,EVQ-Q2Y03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,386188,0,"0.30000","0","1","Cut Tape (CT)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","350gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12961SDKR-ND,EVQ-Q2Y03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,386938,0,"Digi-Reel","0","1","Digi-Reel®","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","350gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12943STR-ND,EVQ-Q2K03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,96000,0,"0.16223","0","2000","Tape & Reel (TR)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","130gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12943SCT-ND,EVQ-Q2K03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,97814,0,"0.30000","0","1","Cut Tape (CT)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","130gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12943SDKR-ND,EVQ-Q2K03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,97814,0,"Digi-Reel","0","1","Digi-Reel®","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","130gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12952STR-ND,EVQ-Q2S03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,94000,0,"0.16223","0","2000","Tape & Reel (TR)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","Grounding Pin","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12952SCT-ND,EVQ-Q2S03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,94622,0,"0.30000","0","1","Cut Tape (CT)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","Grounding Pin","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12952SDKR-ND,EVQ-Q2S03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,94622,0,"Digi-Reel","0","1","Digi-Reel®","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","Grounding Pin","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12955STR-ND,EVQ-Q2U03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,84000,0,"0.16223","0","2000","Tape & Reel (TR)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12955SCT-ND,EVQ-Q2U03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,87217,0,"0.30000","0","1","Cut Tape (CT)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12955SDKR-ND,EVQ-Q2U03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,87217,0,"Digi-Reel","0","1","Digi-Reel®","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12954STR-ND,EVQ-Q2U02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,76000,0,"0.16223","0","2000","Tape & Reel (TR)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12954SCT-ND,EVQ-Q2U02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,77692,0,"0.30000","0","1","Cut Tape (CT)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12954SDKR-ND,EVQ-Q2U02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,77692,0,"Digi-Reel","0","1","Digi-Reel®","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12949STR-ND,EVQ-Q2P03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,70000,0,"0.16223","0","2000","Tape & Reel (TR)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12949SCT-ND,EVQ-Q2P03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,70144,0,"0.30000","0","1","Cut Tape (CT)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-Q%20SMT%20LIGHT%20TOUCH%20SWITCH%203.1MM.jpg,P12949SDKR-ND,EVQ-Q2P03W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,70144,0,"Digi-Reel","0","1","Digi-Reel®","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12948STR-ND,EVQ-Q2P02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,64000,0,"0.16223","0","2000","Tape & Reel (TR)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12948SCT-ND,EVQ-Q2P02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,64641,0,"0.30000","0","1","Cut Tape (CT)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12948SDKR-ND,EVQ-Q2P02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,64641,0,"Digi-Reel","0","1","Digi-Reel®","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12970STR-ND,EVQ-Q2F02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,40000,0,"0.16223","0","2000","Tape & Reel (TR)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","100gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12970SCT-ND,EVQ-Q2F02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,41153,0,"0.30000","0","1","Cut Tape (CT)","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","100gf","-","-","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/light-touch/catalog/sw_lt_eng_6s_th.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-QW%20SMT%20LIGHT%20TOUCH%20SWITCH%202.5MM.jpg,P12970SDKR-ND,EVQ-Q2F02W,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,41153,0,"Digi-Reel","0","1","Digi-Reel®","EVQQ2","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","J Lead","6.60mm x 6.00mm","Non-Illuminated","-","-","100gf","-","-","-40°C ~ 85°C"
