Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Panel Cutout Dimensions","Bushing Thread","Ingress Protection","Features","Operating Temperature"
http://spec_sheets.e-switch.com/specs/T110236.pdf,//media.digikey.com/photos/E-Switch%20Photos/100SP3T2B4VS2QE.jpg,EG2383-ND,100SP3T2B4VS2QE,E-Switch,SWITCH TOGGLE SPDT 5A 120V,900,209,"3.65000","0","1","Bulk","100","Active","Through Hole","SPDT","On-Off-On","5A (AC/DC)","120V","28V","Standard Round","6.46mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Btoggles.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/B13AP,%20B12AP,%20B15AP.jpg",360-1013-ND,B13AP,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,1193,1213,"3.70000","0","1","Bulk","B","Active","Through Hole","SPDT","On-Off-On","0.4VA (AC/DC)","28V","28V","Standard Round","10.00mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T211001.pdf,"//media.digikey.com/photos/E-Switch%20Photos/200MSP3T2B2M6RE,%20200MSP1T2B2M6RE.jpg",EG2448-ND,200MSP1T2B2M6RE,E-Switch,SWITCH TOGGLE SPDT 0.4VA 20V,447,0,"3.71000","0","1","Bulk","200","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.33mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T114082.pdf,//media.digikey.com/Photos/E-Switch%20Photos/100SP4T7B13M1QE.JPG,100SP4T7B13M1QE-ND,100SP4T7B13M1QE,E-Switch,SWITCH TOGGLE SPDT 5A 120V,517,0,"3.72000","0","1","Bulk","100","Active","Panel Mount","SPDT","Mom-Off-Mom","5A (AC/DC)","120V","28V","Standard Round","13.00mm","Non-Illuminated","-","-","Solder Lug","Circular - 11.91mm Dia","15/32-32","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/Carling-MTS-2M-Series.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/2M1-SP1-T6-B1-M1QE.jpg,432-1153-ND,2M1-SP1-T6-B1-M1QE,Carling Technologies,SWITCH TOGGLE SPDT 5A 125V,1415,0,"3.73000","0","1","Bulk","2M","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","125V","28V","Flatted","12.10mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.electro-nc.com/power/power02.pdf,//media.digikey.com/Photos/Electroswitch/7105D.jpg,451-1158-ND,7105D,Electroswitch,SWITCH TOGGLE SPST 6A 125V,209,0,"3.73000","0","1","Bulk","7100","Active","Panel Mount","SPST","On-Off","6A (AC)","125V","-","Standard Round","14.27mm","Non-Illuminated","-","-","Solder Lug","-","15/32-32","-","-","-10°C ~ 65°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cft2.pdf,//media.digikey.com/Photos/Copal%20Photos/CFT2-1xC-AW.JPG,563-1794-ND,CFT2-1DC-AW,Nidec Copal Electronics,SWITCH TOGGLE SPDT .4VA 28V,180,0,"3.73000","0","1","Tray","CFT2","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","3.80mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Washable, Gray Actuator","-40°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/130/100A-1.pdf,//media.digikey.com/Photos/E-Switch%20Photos/100AWDP1T2B4M2QE.jpg,100AWDP1T2B4M2QE-ND,100AWDP1T2B4M2QE,E-Switch,SWITCH TOGGLE DPDT 5A 120V,436,0,"3.75000","0","1","Bulk","100A","Active","Through Hole","DPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","7.62mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825136&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/A101SYZQ04.jpg,450-1523-ND,4-1825136-9,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPDT 5A 120V,1165,0,"3.80000","0","1","Bulk","Gemini A","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/ST123012.pdf,"//media.digikey.com/photos/E-Switch%20Photos/100DP3T1B1M1QEH,%20100DP3T1B1M1QEH,%20100DP5T1B1M1QEH,%20100DP6T1B1M1QEH.jpg",EG2413-ND,100DP3T1B1M1QEH,E-Switch,SWITCH TOGGLE DPDT 5A 120V,1107,0,"3.80000","0","1","Bulk","100","Active","Panel Mount","DPDT","On-Off-On","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T110012.pdf,"//media.digikey.com/photos/E-Switch%20Photos/100SP3T2B4VS2RE,%20100SP1T2B4VS2RE.jpg",EG2384-ND,100SP3T2B4VS2RE,E-Switch,SWITCH TOGGLE SPDT 0.4VA 20V,721,0,"3.86000","0","1","Bulk","100","Active","Through Hole","SPDT","On-Off-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.46mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T201111.pdf,"//media.digikey.com/photos/E-Switch%20Photos/200AWMSP3T1A1M2RE,%20200AWMSP1T1A1M2RE,%20200AWMSP2T1A1M2RE.jpg",EG2459-ND,200AWMSP1T1A1M2RE,E-Switch,SWITCH TOGGLE SPDT 0.4VA 20V,765,0,"3.89000","0","1","Bulk","200A","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","10.16mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Btoggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_B12AB-RO.jpg,360-2614-ND,B12AB,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,127,0,"3.89000","0","1","Tray","B","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","10.00mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T221005.pdf,//media.digikey.com/Photos/E-Switch%20Photos/200MDP1T2B1M2RE.jpg,200MDP1T2B1M2RE-ND,200MDP1T2B1M2RE,E-Switch,SWITCH TOGGLE DPDT 0.4VA 20V,204,0,"3.91000","0","1","Bulk","200","Active","Panel Mount","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.33mm","Non-Illuminated","-","-","PC Pin","Circular - 4.95mm Dia","10-48","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/ft.pdf,//media.digikey.com/photos/Copal%20Photos/ft1d-2m-z.JPG,563-1142-ND,FT1D-2M-Z,Nidec Copal Electronics,SWITCH TOGGLE SPDT 0.4VA 28V,635,0,"3.93000","0","1","Bulk","FT","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","3.80mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Washable, Yellow Actuator","-40°C ~ 85°C"
http://www.nkk.com/documents/products/toggle/m/MTogglesBracketPC.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2012S2A2W13.jpg,360-1793-ND,M2012S2A2W13,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,694,715,"3.94000","0","1","Bulk","M","Active","Through Hole","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/Carling-MTS-2M-Series.pdf,//media.digikey.com/photos/Carling%20Technologies%20Photos/2M1-SP1-T2-B4-M6RE.jpg,432-1164-ND,2M1-SP1-T2-B4-M6RE,Carling Technologies,SWITCH TOGGLE SPDT 0.4VA 20V,613,0,"3.95000","0","1","Bulk","2M","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.40mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/ST114021.pdf,"//media.digikey.com/photos/E-Switch%20Photos/100SP4T6B11M2QEH,%20100SP1T6B11M2QEH.jpg",EG2392-ND,100SP4T6B11M2QEH,E-Switch,SWITCH TOGGLE SPDT 5A 120V,530,0,"3.99000","0","1","Bulk","100","Active","Panel Mount","SPDT","Mom-Off-Mom","5A (AC/DC)","120V","28V","Flat Anti-Rotation","12.30mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1387/ettoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/ET05MD1SAKE(T&R),%20ET01MD1SAKE(T&R),%20ET03MD1SAKE(T&R).jpg",CKN9114TR-ND,ET01MD1SAPE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,600,0,"4.00545","0","600","Tape & Reel (TR)","ET","Active","Surface Mount, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.10mm","Non-Illuminated","-","-","Gull Wing","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1387/ettoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/ET05MD1SAKE(T&R),%20ET01MD1SAKE(T&R),%20ET03MD1SAKE(T&R).jpg",CKN9114CT-ND,ET01MD1SAPE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,1163,0,"6.29000","0","1","Cut Tape (CT)","ET","Active","Surface Mount, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.10mm","Non-Illuminated","-","-","Gull Wing","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1387/ettoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/ET05MD1SAKE(T&R),%20ET01MD1SAKE(T&R),%20ET03MD1SAKE(T&R).jpg",CKN9114DKR-ND,ET01MD1SAPE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,1163,0,"Digi-Reel","0","1","Digi-Reel®","ET","Active","Surface Mount, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.10mm","Non-Illuminated","-","-","Gull Wing","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T124003.pdf,"//media.digikey.com/photos/E-Switch%20Photos/100DP3T1B1M1QEH,%20100DP3T1B1M1QEH,%20100DP5T1B1M1QEH,%20100DP6T1B1M1QEH.jpg",EG2419-ND,100DP4T1B1M1QEH,E-Switch,SWITCH TOGGLE DPDT 5A 120V,314,0,"4.04000","0","1","Bulk","100","Active","Panel Mount","DPDT","Mom-Off-Mom","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T250008.pdf,//media.digikey.com/Photos/E-Switch%20Photos/200USP9T1A1M2RD.jpg,EG4914-ND,200USP9T1A1M2RE,E-Switch,SWITCH TOGGLE SPST 0.4VA 20V,1554,0,"4.05000","0","1","Bulk","200U","Active","Through Hole","SPST","On-Off","0.4VA (AC/DC)","20V","20V","Standard Round","3.80mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T113004.pdf,//media.digikey.com/photos/E-Switch%20Photos/100SP3T2B4M7RE.jpg,EG2382-ND,100SP3T2B4M7RE,E-Switch,SWITCH TOGGLE SPDT 0.4VA 20V,847,0,"4.08000","0","1","Bulk","100","Active","Through Hole, Right Angle, Vertical","SPDT","On-Off-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.46mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Atoggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/A12AP.jpg,360-3252-ND,A12AP,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,2794,1900,"4.13000","0","1","Tray","A","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","10.00mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded, Square","-","Process Sealed","-30°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GTS447C101HR.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GTS447-SPDT-STANDARD-SERIES.jpg,CW160-ND,GTS447C101HR,CW Industries,SWITCH TOGGLE SPDT 20A 277V,194,0,"4.13000","0","1","Bulk","GTS447","Active","Panel Mount","SPDT","On-On","20A (AC)","277V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","15/32-32","IP56 - Dust Protected, Water Resistant","-","0°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/ST121017.pdf,"//media.digikey.com/photos/E-Switch%20Photos/100DP4T6B11M1QEH,%20100DP1T6B11M1QEH,%2520100DP2T6B11M1QEH,%20100DP5T6B11M1QEH.jpg",EG2408-ND,100DP1T6B11M1QEH,E-Switch,SWITCH TOGGLE DPDT 5A 120V,318,0,"4.14000","0","1","Bulk","100","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Flat Anti-Rotation","12.30mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825137&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/4-1825136-5.jpg,450-2381-ND,1-1825137-6,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPDT 5A 120V,137,0,"4.15000","0","1","Bulk","Gemini A","Active","Panel Mount","SPDT","On-Off-On","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/ST125003.pdf,"//media.digikey.com/photos/E-Switch%20Photos/100DP3T1B1M1QEH,%20100DP3T1B1M1QEH,%20100DP5T1B1M1QEH,%20100DP6T1B1M1QEH.jpg",EG2421-ND,100DP5T1B1M1QEH,E-Switch,SWITCH TOGGLE DPDT 5A 120V,176,0,"4.16000","0","1","Bulk","100","Active","Panel Mount","DPDT","On-Off-Mom","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Btoggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/B12AV.jpg,360-3359-ND,B12AV,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,788,5346,"4.18000","0","1","Tray","B","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","10.00mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T121043.pdf,//media.digikey.com/photos/E-Switch%20Photos/100DP1T2B4M6QE.jpg,EG2404-ND,100DP1T2B4M6QE,E-Switch,SWITCH TOGGLE DPDT 5A 120V,660,0,"4.20000","0","1","Bulk","100","Active","Through Hole, Right Angle","DPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","6.46mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GTS447SERIES.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GTS447N101HR.jpg,CWI294-ND,GTS447N101HR,CW Industries,SWITCH TOGGLE SPST-NO 16A 277V,616,0,"4.20000","0","1","Bulk","GTS447","Active","Panel Mount","SPST-NO","Off-Mom","16A (AC)","277V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","15/32-32","IP56 - Dust Protected, Water Resistant","-","0°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2012SS1G03.jpg,360-1800-ND,M2012SS1G03,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,299,0,"4.22000","0","1","Bulk","M","Active","Panel Mount","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/8c.pdf,//media.digikey.com/Photos/Copal%20Photos/8C10x1-Z.jpg,563-1661-ND,8C1041-Z,Nidec Copal Electronics,SWITCH TOGGLE SPDT 6A 125V,109,0,"4.22000","0","1","Bulk","8C","Active","Panel Mount","SPDT","Mom-Off-Mom","6A (AC), 4A (DC)","125V","30V","Flat Anti-Rotation","11.40mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Sealed - Flux Protection","-20°C ~ 85°C"
http://www.nkkswitches.com/pdf/Atoggles.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/A12AH-RO.JPG,360-2975-ND,A12AH,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,368,1900,"4.24000","0","1","Tray","A","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","10.00mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded, Square","-","Process Sealed","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/ST222005.pdf,"//media.digikey.com/photos/E-Switch%20Photos/200MDP3T1B1M1QEH,%20200MDP1T1B1M1QEH.jpg",EG2458-ND,200MDP3T1B1M1QEH,E-Switch,SWITCH TOGGLE DPDT 3A 120V,234,0,"4.24000","0","1","Bulk","200","Active","Panel Mount","DPDT","On-Off-On","3A (AC/DC)","120V","28V","Standard Round","9.40mm","Non-Illuminated","-","-","Solder Lug","Circular - 4.95mm Dia","10-48","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Gtoggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_G13AP.jpg,360-1769-ND,G13AP,NKK Switches,SWITCH TOGGLE SPDT 0.4VA 28V,2385,11365,"4.27000","0","1","Bulk","G","Active","Through Hole","SPDT","On-Off-On","0.4VA (AC/DC)","28V","28V","Standard Round","3.80mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Process Sealed","-25°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2019SS1W03,%20M2019SS1W03,%20M2013SS1W03,%20M2012SS1W03,%20M2018SS1W03.jpg",360-1817-ND,M2013SS1W03,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,260,1629,"4.27000","0","1","Bulk","M","Active","Panel Mount","SPDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2012SS1W01,%20M2013SS1W01,%20M2015SS1W01,%20M2018SS1W01,%20M2019SS1W01.jpg",360-1816-ND,M2013SS1W01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,719,1409,"4.28000","0","1","Bulk","M","Active","Panel Mount","SPDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/MSnonilluminated.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2011S3S1W01.jpg,360-3695-ND,M2011S3S1W01,NKK Switches,SWITCH TOGGLE SPST 6A 125V,214,338,"4.32000","0","1","Bulk","M","Active","Panel Mount","SPST","On-Off","6A (AC), 4A (DC)","125V","30V","Standard Round","6.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T221012.pdf,//media.digikey.com/photos/E-Switch%20Photos/200MDP1T2B2M6RE.jpg,EG2457-ND,200MDP1T2B2M6RE,E-Switch,SWITCH TOGGLE DPDT 0.4VA 20V,1426,0,"4.33000","0","1","Bulk","200","Active","Through Hole, Right Angle","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.33mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Btoggles.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/B23AP,%20B22AP.jpg",360-1016-ND,B23AP,NKK Switches,SWITCH TOGGLE DPDT 0.4VA 28V,361,559,"4.33000","0","1","Bulk","B","Active","Through Hole","DPDT","On-Off-On","0.4VA (AC/DC)","28V","28V","Standard Round","10.00mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkk.com/documents/products/toggle/m/MTogglesBracketPC.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/M2012EA2W13.jpg,360-3074-ND,M2012EA2W13,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,318,334,"4.33000","0","1","Bulk","M","Active","Through Hole","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Flatted","13.21mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/Carling-MTS-2M-Series.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/2M1-SP1-T8-B0-M1QE.jpg,432-1157-ND,2M1-SP1-T8-B0-M1QE,Carling Technologies,SWITCH TOGGLE SPDT 5A 125V,412,0,"4.35000","0","1","Bulk","2M","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","125V","28V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 11.91mm Dia","15/32-32","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.electro-nc.com/power/power02.pdf,//media.digikey.com/Photos/Electroswitch/7105B.jpg,451-1156-ND,7105B,Electroswitch,SWITCH TOGGLE SPST 6A 125V,797,0,"4.36000","0","1","Bulk","7100","Active","Panel Mount","SPST","On-Off","6A (AC)","125V","-","Standard Round","14.27mm","Non-Illuminated","-","-","Screw Terminal","-","15/32-32","-","-","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/GTS448F301AHR.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GTS448F301AHR.jpg,CW165-ND,GTS448F301AHR,CW Industries,SWITCH TOGGLE DPST 16A 250V,1178,0,"4.37000","0","1","Bulk","GTS448","Active","Panel Mount","DPST","On-Off","16A (AC)","250V","-","Flatted","17.00mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","15/32-32","IP56 - Dust Protected, Water Resistant","-","0°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/GTS448K101AHR.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GTS448K101AHR.jpg,CW166-ND,GTS448K101AHR,CW Industries,SWITCH TOGGLE DPDT 12A 250V,583,0,"4.37000","0","1","Bulk","GTS448","Active","Panel Mount","DPDT","Mom-Off-Mom","12A (AC)","250V","-","Standard Round","17.00mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","15/32-32","IP56 - Dust Protected, Water Resistant","-","0°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825139&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/A205SYZQ,%20A203SYZQ,%20A201SYZQ.jpg",450-1534-ND,1-1825139-0,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE DPDT 5A 120V,492,0,"4.37000","0","1","Bulk","Gemini A","Active","Panel Mount","DPDT","On-Off-On","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Atoggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/A11HB.JPG,A11HB-ND,A11HB,NKK Switches,SWITCH TOGGLE SPST 0.4VA 28V,123,0,"4.37000","0","1","Bulk","A","Active","Through Hole","SPST","On-Off","0.4VA (AC/DC)","28V","28V","Flatted","6.30mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded, Square","-","Process Sealed","-30°C ~ 85°C"
