Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Mounting Type","Termination Style","Ingress Protection","Features","Operating Force","Release Force","Pretravel","Differential Travel","Overtravel","Operating Temperature"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01FT,%20SS-5T,%20SS-5FT.jpg",SW141-ND,SS-5T,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,1405,2000,"2.20000","0","1","Tray","SS","Active","SPDT","On-Mom","5A (AC)","125V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","150gf","25gf","0.020"" (0.5mm)","0.004"" (0.1mm)","0.020"" (0.5mm)","-25°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/micro/catalog/sw_m_eng_av3.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AVL3825613-A.JPG,255-3103-ND,AVL3825613-A,Panasonic Electric Works,SWITCH SNAP ACT SPDT 100MA 125V,10896,0,"2.21000","0","1","Bulk","AVL3","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","-","-","55gf","3.500gf","0.110"" (2.8mm)","0.032"" (0.81mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,"//media.digikey.com/Photos/Omron%20Elect%20Photos/D2F-Series-Lever,Roller.JPG",Z4701-ND,D2F-01L2-D3,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,2757,0,"2.24000","0","1","Bulk","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Lever, Roller","Chassis Mount","Solder Lug","IP40","-","80gf","5.099gf","-","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 65°C"
http://switches-sensors.zf.com/datasheets/db/DB1C-A1AA.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/DB1C-A1AA.JPG,CH288-ND,DB1C-A1AA,ZF Electronics,SWITCH SNAP ACTION SPDT 5A 125V,11499,0,"2.31000","0","1","Bulk","DB","Active","SPDT","On-Mom","5A (AC), 1A (DC)","125V","48V","Round (Pin Plunger)","Chassis Mount","Solder Lug","IP50 - Dust Protected","-","150gf","-","0.040"" (1.0mm)","0.004"" (0.1mm)","0.025"" (0.6mm)","-40°C ~ 120°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2014/05/Snap_Action_Microswitch_DG_en.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/DG13-B1LA.jpg,CH165-ND,DG13-B1LA,ZF Electronics,SWITCH SNAP ACTION SPDT 3A 125V,4574,0,"2.34000","0","1","Bulk","DG","Active","SPDT","On-Mom","3A (AC), 2A (DC)","125V","30V","Lever, Straight","Through Hole","PC Pin","IP40","-","45gf","-","0.071"" (1.8mm)","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-5GL2.jpg,SW156-ND,SS-5GL2,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,7153,21000,"2.38000","0","1","Tray","SS","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Roller","Chassis Mount","Solder Lug","IP40","-","50gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2F-01FL3-D.JPG,SW1434-ND,D2F-01FL3-D,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,3084,0,"2.74000","0","1","Tray","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Lever, Simulated Roller","Chassis Mount","Solder Lug","IP40","-","40gf","2.039gf","-","0.018"" (0.45mm)","0.020"" (0.5mm)","-25°C ~ 65°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-5GL2T.jpg,SW873-ND,SS-5GL2T,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,77430,0,"2.81000","0","1","Tray","SS","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Roller","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","50gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/micro/catalog/sw_m_eng_turq-st.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ASQ10410.JPG,255-3525-ND,ASQ10410,Panasonic Electric Works,SWITCH SNAP ACT SPDT 100MA 30V,3674,0,"2.83000","0","1","Bulk","ASQ1","Active","SPDT","On-Mom","100mA (DC)","-","30V","Round (Pin Plunger)","Chassis Mount","Solder Lug","-","-","153gf","-","-","-","0.087"" (2.2mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2F-01L-A.JPG,D2F-01L-A-ND,D2F-01L-A,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,1771,0,"2.87000","0","1","Tray","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Lever, Straight","Through Hole, Right Angle","PC Pin","IP40","-","80gf","5.099gf","-","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 65°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3dc.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D3DC-2.JPG,D3DC-2-ND,D3DC-2,Omron Electronics Inc-EMC Div,SWITCH SNAP SPST-NC 100MA 30V,3297,0,"2.99000","0","1","Bulk","D3DC","Active","SPST-NC","On-Mom","100mA (DC)","-","30V","Round (Pin Plunger)","Panel Mount, Snap-In","Connector","IP00","Black Actuator","102gf","-","-","-","-","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/V-10G5-1C24-K.JPG,SW1069-ND,V-10G5-1C24-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,4355,600,"3.01000","0","1","Tray","V","Active","SPDT","On-Mom","10A (AC), 100mA (DC)","250V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","120gf","15gf","0.063"" (1.6mm)","0.025"" (0.6mm)","0.030"" (0.76mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2mq.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2MQ-1.jpg,SW145-ND,D2MQ-1,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 500MA 30V,3799,0,"3.02000","0","1","Bulk","D2MQ","Active","SPDT","On-Mom","500mA (DC)","-","30V","Round (Pin Plunger)","Through Hole","PC Pin","IP40","-","120gf","21gf","0.015"" (0.4mm)","0.004"" (0.1mm)","0.004"" (0.1mm)","-15°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d3dc.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D3DC3N.JPG,SW1519-ND,D3DC-3N,Omron Electronics Inc-EMC Div,SWITCH SNAP SPST-NO 100MA 30V,1440,0,"3.22000","0","1","Bulk","D3DC","Active","SPST-NO","Off-Mom","100mA (DC)","-","30V","Round (Pin Plunger)","Panel Mount, Snap-In","Connector","IP00","Black Actuator","102gf","-","-","-","-","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G3-1C25-K,%20V-15G3-1C26-K.jpg",SW133-ND,V-15G3-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,1000,2600,"3.26000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","70gf","6.118gf","0.354"" (9.0mm)","0.110"" (2.8mm)","0.079"" (2.0mm)","-25°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G-1C25-K,%20V-10G-1C24-K,%20V-15G-1C26-K.jpg",SW126-ND,V-10G-1C24-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,424,0,"3.37000","0","1","Tray","V","Active","SPDT","On-Mom","10A (AC), 100mA (DC)","250V","125V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","100gf","20gf","0.047"" (1.2mm)","0.016"" (0.4mm)","0.040"" (1.0mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2HW-BR231DR.jpg,D2HW-BR231DR-ND,D2HW-BR231DR,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,1377,51750,"3.42000","0","1","Bulk","D2HW","Active","SPDT","On-Mom","100mA (AC), 2A (DC)","125V","12V","Lever, Simulated Roller","Through Hole, Right Angle","PC Pin","IP67 - Dust Tight, Waterproof","Support Posts","66gf","5.099gf","-","0.020"" (0.5mm)","0.075"" (1.9mm)","-40°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/02/DH2C-B1AA.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/dh2cb1aa.JPG,CH172-ND,DH2CB1AA,ZF Electronics,SWITCH SNAP ACT SPDT 500MA 30V,2224,0,"3.80000","0","1","Bulk","DH","Active","SPDT","On-Mom","500mA (DC)","-","30V","Round (Pin Plunger)","Chassis Mount","Solder Lug","IP40","-","90gf","-","0.014"" (0.35mm)","0.003"" (0.075mm)","0.004"" (0.1mm)","-25°C ~ 70°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/02/DH2C-B1PA.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/DH2CB1PA.JPG,CH173-ND,DH2CB1PA,ZF Electronics,SWITCH SNAP ACT SPDT 500MA 30V,59083,0,"3.87000","0","1","Bulk","DH","Active","SPDT","On-Mom","500mA (DC)","-","30V","Lever, Simulated Roller","Chassis Mount","Solder Lug","IP40","-","50gf","-","0.051"" (1.3mm)","0.025"" (0.6mm)","0.011"" (0.3mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/V-10G5-1C25-K,%20V-15G5-1C26-K.jpg",SW128-ND,V-10G5-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,2411,2800,"4.02000","0","1","Bulk","V","Active","SPDT","On-Mom","10A (AC), 100mA (DC)","250V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","240gf","50gf","0.063"" (1.6mm)","0.025"" (0.6mm)","0.030"" (0.76mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2sw.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2SW-3L1HS.jpg,SW293-ND,D2SW-3L1HS,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,9277,500,"4.29000","0","1","Tray","D2SW","Active","SPDT","On-Mom","3A (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","60gf","6.118gf","-","0.031"" (0.8mm)","0.040"" (1.0mm)","-40°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/02/DC1C-A1AA.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/DC1C-A1AA.JPG,CH290-ND,DC1C-A1AA,ZF Electronics,SWITCH SNAP ACTION SPDT 5A 125V,32550,0,"4.79000","0","1","Bulk","DC","Active","SPDT","On-Mom","5A (AC), 1A (DC)","125V","48V","Round (Pin Plunger)","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","204gf","-","0.040"" (1.0mm)","0.004"" (0.1mm)","0.025"" (0.6mm)","-40°C ~ 120°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2012/10/Pushbutton-E-series-single-pole.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/E69-40A.JPG,CH156-ND,E69-40A,ZF Electronics,SWITCH SNAP ACTION SPDT 10A 125V,805,0,"4.79000","0","1","Bulk","E","Active","SPDT","On-Mom","10A (AC)","125V","-","Round (Pin Plunger)","Panel Mount, Snap-In","Quick Connect - 0.187"" (4.7mm)","-","-","425gf","-","0.125"" (3.2mm)","0.045"" (1.1mm)","0.175"" (4.5mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/VX_.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/VX-012-3C23.JPG,Z5182-ND,VX-52-3C23,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NO 5A 125V,1755,0,"4.98000","0","1","Bulk","VX","Active","SPST-NO","Off-Mom","5A (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","30gf","-","0.157"" (4.0mm)","0.031"" (0.8mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/micro/catalog/sw_m_eng_turq-stmini.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ASQM11630.JPG,255-5122-ND,ASQM11630,Panasonic Electric Works,SWITCH SNAP ACT SPST-NO 50MA 16V,3568,0,"5.05000","0","1","Bulk","ASQM1","Active","SPST-NO","Off-Mom","50mA (DC)","-","16V","Round (Pin Plunger)","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","122gf","-","-","-","0.062"" (1.6mm)","-40°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/03/General-Purpose-E-Microswitch-1-Pole-Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/E13-00H.jpg,CH312-ND,E13-00H,ZF Electronics,SWITCH SNAP ACTION SPDT 15A 125V,2744,0,"5.18000","0","1","Bulk","E","Active","SPDT","On-Mom","15A (AC), 2A (DC)","125V","48V","Lever, Straight","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-","-","100gf","-","0.250"" (6.35mm)","0.093"" (2.36mm)","0.187"" (4.75mm)","-40°C ~ 105°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/V7-1D10D8.JPG,480-3189-ND,V7-1D10D8,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 1A 125V,745,0,"5.19000","0","1","Bulk","V7","Active","SPDT","On-Mom","1A (AC)","125V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","150gf","25gf","0.047"" (1.2mm)","0.010"" (0.25mm)","0.050"" (1.27mm)","-40°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/02/D449-R1ML.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/D449-R1ML.jpg,CH994-ND,D449-R1ML-G2,ZF Electronics,SWITCH SNAP ACTION SPDT 10A 250V,736,0,"5.38000","0","1","Bulk","D4","Active","SPDT","On-Mom","10A (AC)","250V","-","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","10gf","2.039gf","0.500"" (12.7mm)","0.098"" (2.5mm)","0.312"" (7.9mm)","-40°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2012/10/Pushbutton-E-series-single-pole.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/E69-30A.jpg,CH155-ND,E69-30A,ZF Electronics,SWITCH SNAP ACTION SPDT 10A 125V,1923,0,"5.58000","0","1","Bulk","E","Active","SPDT","On-Mom","10A (AC)","125V","-","Push-Pull Plunger","Panel Mount, Snap-In","Quick Connect - 0.187"" (4.7mm)","-","Pull On Lock","425gf","-","0.125"" (3.2mm)","0.045"" (1.1mm)","0.100"" (2.54mm)","-40°C ~ 85°C"
https://www.ckswitches.com/media/1359/asnap.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ASKHC2J04AC.jpg,CKN1412-ND,ASKHC2J04AC,C&K,SWITCH SNAP ACTION SPDT 15A 125V,1485,0,"5.91000","0","1","Bulk","A","Active","SPDT","On-Mom","15A (AC)","125V","-","Overtravel Plunger","Panel Mount","Quick Connect - 0.250"" (6.3mm)","-","-","567gf","85gf","0.050"" (1.27mm)","-","0.187"" (4.75mm)","-55°C ~ 85°C"
https://www.ckswitches.com/media/1310/kds.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KDS11.jpg,CKN4085-ND,KDS11,C&K,SWITCH SNAP SPST-NO 0.4VA 20V,3302,0,"5.95000","0","1","Bulk","KDS","Active","SPST-NO","Off-Mom","0.4VA (AC/DC)","20V","20V","Overtravel Plunger","Chassis Mount","Wire Leads","-","-","-","-","0.180"" (4.6mm)","-","0.224"" (5.7mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/Limit_Switches_Gde.pdf,//media.digikey.com/Photos/Crouzet%20Photos/831810C2.EL.jpg,966-1338-ND,831810C2.EL,Crouzet,SWITCH SNAP ACTION SPDT 6A 250V,1005,0,"5.96000","0","1","Bulk","83180","Active","SPDT","On-Mom","6A (AC/DC)","250V","24V","Lever, Roller","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","85gf","27gf","-","0.012"" (0.3mm)","0.070"" (1.8mm)","-40°C ~ 125°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/03/General-Purpose-E-Microswitch-1-Pole-Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/E13-00M.jpg,CH101-ND,E13-00M,ZF Electronics,SWITCH SNAP ACTION SPDT 15A 125V,13068,0,"5.98000","0","1","Bulk","E","Active","SPDT","On-Mom","15A (AC), 2A (DC)","125V","48V","Overtravel Plunger","Panel Mount","Quick Connect - 0.250"" (6.3mm)","-","-","425gf","-","0.050"" (1.27mm)","0.015"" (0.38mm)","0.219"" (5.6mm)","-40°C ~ 105°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2HW-C212MR.jpg,SW727-ND,D2HW-C212MR,Omron Electronics Inc-EMC Div,SWITCH SNAP SPST-NC 100MA 125V,1405,0,"6.42000","0","1","Tray","D2HW","Active","SPST-NC","On-Mom","100mA (AC), 2A (DC)","125V","12V","Lever, Straight","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","76gf","7.138gf","-","0.020"" (0.5mm)","0.062"" (1.6mm)","-40°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2012/10/Pushbutton-E-series-single-pole.pdf,"//media.digikey.com/photos/Cherry%20Switch%20Photos/E68-00A,%20E68-30A,%20E68-40A,%20E68-50A.jpg",CH387-ND,E68-30A,ZF Electronics,SWITCH SNAP ACT SPDT 100MA 125V,6956,0,"7.00000","0","1","Bulk","E","Active","SPDT","On-Mom","100mA (AC)","125V","-","Push-Pull Plunger","Panel Mount, Snap-In","Quick Connect - 0.187"" (4.7mm)","-","Pull On Lock","425gf","-","0.125"" (3.2mm)","0.045"" (1.1mm)","0.100"" (2.54mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2vw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2VW-5L1B-1HS.jpg,SW1097-ND,D2VW-5L1B-1HS,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,341,0,"7.15000","0","1","Tray","D2VW","Active","SPDT","On-Mom","5A (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","IP67 - Dust Tight, Waterproof","-","60gf","5.099gf","0.354"" (9.0mm)","0.080"" (2.0mm)","0.125"" (3.2mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2d.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2D-1001.jpg,SW1089-ND,D2D-1001,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPST-NO 16A 250V,468,0,"7.53000","0","1","Bulk","D2D","Active","SPST-NO (DM)","Off-Mom","16A (AC)","250V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","IP40","-","600gf","-","-","-","0.090"" (2.3mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2HW-C283MR.JPG,SW1996-ND,D2HW-C283MR,Omron Electronics Inc-EMC Div,SWITCH SNAP SPST-NO 100MA 125V,1092,0,"7.73000","0","1","Bulk","D2HW","Active","SPST-NO","Off-Mom","100mA (AC), 2A (DC)","125V","12V","Lever, Leaf","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","92gf","5.099gf","-","0.027"" (0.7mm)","0.110"" (2.8mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2HW-C233MR.jpg,SW1157-ND,D2HWC233MRBYOMR,Omron Electronics Inc-EMC Div,SWITCH SNAP SPST-NO 100MA 125V,729,0,"7.73000","0","1","Bulk","D2HW","Active","SPST-NO","Off-Mom","100mA (AC), 2A (DC)","125V","12V","Lever, Simulated Roller","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","66gf","5.099gf","-","0.020"" (0.5mm)","0.075"" (1.9mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2sw-p.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2SW-P2(01)L3M%20SERIES.jpg,SW808-ND,D2SW-P01L3M,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,774,0,"8.12000","0","1","Tray","D2SW-P","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Simulated Roller","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","61gf","5.099gf","-","0.031"" (0.8mm)","0.030"" (0.76mm)","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2sw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2SW-3L3M(S).jpg,SW297-ND,D2SW-3L3MS,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,1540,3200,"8.78000","0","1","Bulk","D2SW","Active","SPDT","On-Mom","3A (AC/DC)","125V","30V","Lever, Simulated Roller","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","60gf","6.118gf","-","0.031"" (0.8mm)","0.040"" (1.0mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2d.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2D-1000.jpg,SW980-ND,D2D-1000,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 16A 250V,4042,12450,"8.82000","0","1","Tray","D2D","Active","SPDT (DB/DM)","On-Mom","16A (AC)","250V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","IP40","-","300gf","-","-","-","0.090"" (2.3mm)","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/83180_Sealed_subm_Switches.pdf,//media.digikey.com/Photos/Crouzet%20Photos/831860CFD0.FL.jpg,966-1440-ND,831860CFD0.FL,Crouzet,SWITCH SNAP ACTION SPDT 6A 250V,896,0,"8.95000","0","1","Bulk","83180","Active","SPDT","On-Mom","6A (AC/DC)","250V","24V","Lever, Simulated Roller","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","Cable Length 0.5m","85gf","27gf","-","0.012"" (0.3mm)","0.070"" (1.8mm)","-40°C ~ 105°C"
https://www.ckswitches.com/media/1359/asnap.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ASKHF3A04AY.JPG,CKN10092-ND,ASKHF3A04AY,C&K,SWITCH SNAP ACT SPST-NO 25A 125V,794,0,"9.15000","0","1","Bulk","A","Active","SPST-NO","Off-Mom","25A (AC), 2A (DC)","125V","24V","Lever, Roller","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-","-","113gf","14gf","0.312"" (7.9mm)","-","0.312"" (7.9mm)","-55°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2jw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2JW-01K31.JPG,SW1163-ND,D2JW-01K31,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,2141,0,"9.68000","0","1","Bulk","D2JW","Active","SPDT","On-Mom","100mA (DC)","-","30V","Lever, Simulated Roller","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","97gf","20gf","0.218"" (5.5mm)","0.025"" (0.6mm)","0.045"" (1.1mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2vw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2VW-5(01)L1-1MS.jpg,SW436-ND,D2VW-5L1-1MS,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,2619,0,"11.52000","0","1","Tray","D2VW","Active","SPDT","On-Mom","5A (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","120gf","15gf","0.157"" (4.0mm)","0.031"" (0.8mm)","0.062"" (1.6mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2vw.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2VW-5L2A-1MS.JPG,SW1066-ND,D2VW-5L2A-1MS,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,2394,2740,"12.25000","0","1","Tray","D2VW","Active","SPDT","On-Mom","5A (AC/DC)","125V","30V","Lever, Roller","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","230gf","20gf","0.063"" (1.6mm)","0.020"" (0.5mm)","0.030"" (0.76mm)","-40°C ~ 85°C"
