Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Color - Actuator/Cap","Actuator Marking","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Ingress Protection","Features","Panel Cutout Dimensions","Operating Temperature"
http://www.nkkswitches.com/pdf/jws1.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_JWS11RCAF.jpg,360-3438-ND,JWS11RCAF,NKK Switches,SWITCH ROCKER SPST 6A 125V,171,5,"5.36000","0","1","Bulk","JWS","Active","Panel Mount, Snap-In","SPST","On-Off","6A (AC)","125V","-","Concave (Curved) - Illuminated","Red","No Marking","LED, Green","2.1 VDC","Solder, Quick Connect - 0.187"" (4.7mm)","Dust Proof","-","Rectangular - 19.20mm x 12.90mm","-25°C ~ 50°C"
https://www.ckswitches.com/media/1439/d.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/D202J12S205PQA.JPG,CKN9837-ND,D202J12S205PQA,C&K,SWITCH ROCKER DPST 4A 125V,429,0,"5.40000","0","1","Bulk","D","Active","Panel Mount, Snap-In","DPST","On-Off","4A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 22.53mm x 19.20mm","-30°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571987&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/A201J51ZQ00.jpg,450-1532-ND,1-1571987-5,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER DPDT 5A 120V,342,0,"5.64000","0","1","Bulk","A","Active","Panel Mount, Snap-In","DPDT","On-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 15.75mm x 12.70mm","-30°C ~ 85°C"
https://www.ckswitches.com/media/1450/t_rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/T101J6V3BE9.JPG,CKN10056-ND,T101J6V3BE9,C&K,SWITCH ROCKER SPDT 0.4VA 20V,616,0,"5.73000","0","1","Bulk","T","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Curved)","Gray","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%201550%201350.pdf,//media.digikey.com/photos/Arcolectric/C1350ABBB-B.JPG,1091-1146-ND,C1350ABBB-B,Bulgin,SWITCH ROCKER DPST 20A 250V,163,0,"5.75000","0","1","Bulk","1350","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC/DC)","250V","24V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","-","Antimicrobial","Rectangular - 30.10mm x 22.20mm","-"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%201550%201350.pdf,//media.digikey.com/Photos/Arcolectric/C1350ALBB-B.JPG,1091-1148-ND,C1350ALBB-B,Bulgin,SWITCH ROCKER DPST 20A 250V,127,0,"5.75000","0","1","Bulk","1350","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC/DC)","250V","24V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","-","Antimicrobial","Rectangular - 30.10mm x 22.20mm","-"
https://www.nidec-copal-electronics.com/e/catalog/switch/cf-la.pdf,//media.digikey.com/Photos/Copal%20Photos/CF-LA-2KC-3C.JPG,563-1297-ND,CF-LA-2KC-3C,Nidec Copal Electronics,SWITCH ROCKER DPST 16A 125V,101,0,"5.76000","0","1","Tray","CF-LA","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","PC Pin","IP40","In Rush 160A Max","Rectangular - 28.20mm x 12.90mm","-25°C ~ 85°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=900,//media.digikey.com/photos/APEM%20Comp%20Photos/AS36S010010.jpg,679-1149-ND,AS36S010010,APEM Inc.,SWITCH ROCKER SPDT 4A 125V,2245,500,"5.80000","0","1","Bulk","AS","Active","Panel Mount, Snap-In","SPDT","On-On","4A (AC)","125V","-","Concave (Standard V)","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 18.65mm x 8.90mm","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571102&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/PRCDA1-20L-BB0CW.JPG,450-1682-ND,1571102-6,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER DPST 20A 125V,731,0,"5.88000","0","1","Bulk","PRC","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","Solder Lug","IP66 - Dust Tight, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571102&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/PRCDA1-20F-BB000.JPG,450-1687-ND,1571102-1,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER DPST 20A 125V,372,0,"5.94000","0","1","Bulk","PRC","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP66 - Dust Tight, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/M_Mini_Rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2012TXG30-DA-RO.jpg,360-2251-ND,M2012TXG30-DA,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,1979,1316,"6.17000","0","1","Tray","M","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1439/d.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/D602J12S202PQA.JPG,CKN10636-ND,D602J12S202PQA,C&K,SWITCH ROCKER DPST 10A 125V,169,0,"6.21000","0","1","Bulk","D","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","PC Pin","-","-","Rectangular - 22.53mm x 19.20mm","-30°C ~ 65°C"
http://www.nkkswitches.com/pdf/gwillum.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/GW12LJHCF-RO.jpg,360-2116-ND,GW12LJHCF,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,106,26,"6.21000","0","1","Tray","GW","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Paddle - Illuminated","Clear","No Marking","LED, Red/Green","2 VDC","PC Pin","-","Sealed - Flux Protection","-","-25°C ~ 55°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2013/12/Rocker_KG_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/kgc2cnb1bbn.JPG,CH951-ND,KGC2CNB1BBN,ZF Electronics,SWITCH ROCKER SPDT 20A 125V,195,0,"6.27000","0","1","Bulk","KG","Active","Panel Mount, Snap-In","SPDT","On-Off-On","20A (AC), 21A (DC)","125V","14V","Concave (Curved)","Black","I O II","-","-","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
http://www.nkkswitches.com/pdf/JW.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/JWMW11RA2A,%20JWM11RA2A.jpg",360-1484-ND,JWM11RA2A,NKK Switches,SWITCH ROCKER SPST 10A 125V,117,467,"6.31000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","Dust Proof","Epoxy Sealed Terminals","Rectangular - 24.00mm x 15.40mm","-25°C ~ 70°C"
https://www.ckswitches.com/media/1444/dm.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/DM61-J1-2-S2-05-Q.jpg,CKC2009-ND,DM61-J1-2-S2-05-Q,C&K,SWITCH ROCKER DPDT 10A 125V,230,0,"6.34000","0","1","Bulk","DM","Active","Panel Mount, Snap-In","DPDT","On-On","10A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.110"" (2.8mm)","-","-","Rectangular - 19.20mm x 12.90mm","-20°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571987&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/A203J51ZQ00.jpg,450-1502-ND,2-1571987-6,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER DPDT 5A 120V,442,0,"6.35000","0","1","Bulk","A","Active","Panel Mount, Snap-In","DPDT","On-Off-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 15.75mm x 12.70mm","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571102&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/PRCDA1-20S-BB0CW.JPG,450-1677-ND,1-1571102-1,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER DPST 20A 125V,299,0,"6.44000","0","1","Bulk","PRC","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","Screw Terminal","IP66 - Dust Tight, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
https://www.ckswitches.com/media/1443/df.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/DF62J12S2AQA.JPG,CKN10639-ND,DF62J12S2AQA,C&K,SWITCH ROCKER DPST 16A 125V,586,0,"6.45000","0","1","Bulk","DF","Active","Panel Mount, Snap-In, Right Angle","DPST","On-Off","16A (AC), 6A (DC)","125V","48V","Concave (Curved)","Black","No Marking","-","-","PC Pin","-","-","Rectangular - 26.14mm x 12.50mm","-20°C ~ 85°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=900,//media.digikey.com/photos/APEM%20Comp%20Photos/AS37S010010.JPG,679-1151-ND,AS37S010010,APEM Inc.,SWITCH ROCKER SPDT 4A 125V,302,50,"6.72000","0","1","Bulk","AS","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","4A (AC)","125V","-","Concave (Standard V)","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 18.65mm x 8.90mm","-40°C ~ 85°C"
http://www.nkk.com/documents/products/rocker/m/MRockersFlatFrame.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2018TNW01-EA.jpg,360-2262-ND,M2018TNW01-EA,NKK Switches,SWITCH ROCKER SPDT 6A 125V,202,286,"6.81000","0","1","Tray","M","Active","Panel Mount, Flange","SPDT","Mom-Off-Mom","6A (AC), 3A (DC)","125V","30V","Paddle","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 17.80mm x 10.10mm","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/C700005.pdf,//media.digikey.com/Photos/E-Switch%20Photos/R713FA1-SXXXNB4NNX.JPG,EG5106-ND,R713FA1-SXXXNB4NNX,E-Switch,SWITCH ROCKER SPDT 16A 30V,179,0,"6.91000","0","1","Bulk","R7","Active","Panel Mount, Snap-In","SPDT","On-Off-On","16A (DC)","-","30V","Convex (Reverse V)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP67 - Dust Tight, Waterproof","-","Rectangular - 37.00mm x 21.10mm","0°C ~ 55°C"
https://www.ckswitches.com/media/1444/dm.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/DM24J72S205Q4,%20DM24J72S205Q6,%20DM64J72S205Q6,%20DM64J72S205Q3.jpg",CKN2066-ND,DM24J72S205Q6,C&K,SWITCH ROCKER DPST 3A 125V,262,0,"6.92000","0","1","Bulk","DM","Active","Panel Mount, Snap-In","DPST","On-Off","3A (AC)","125V","-","Concave (Curved) - Illuminated","Black","No Marking","LED, Green","2.1 VDC","Quick Connect - 0.110"" (2.8mm)","-","Positive Detent","Rectangular - 19.20mm x 12.90mm","-20°C ~ 65°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2013/12/Rocker_KG_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/kgc3anb1bbd.JPG,CH952-ND,KGC3ANB1BBD,ZF Electronics,SWITCH ROCKER DPST 20A 125V,300,0,"6.93000","0","1","Bulk","KG","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC), 21A (DC)","125V","14V","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/M_Mini_Rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2022TXW30-DA-RO.jpg,360-2269-ND,M2022TXW30-DA,NKK Switches,SWITCH ROCKER DPDT 6A 125V,585,3765,"7.13000","0","1","Tray","M","Active","Through Hole, Right Angle","DPDT","On-On","6A (AC), 4A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/M2rockers.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2T22TXW13-GA.jpg,360-3002-ND,M2T22TXW13-GA,NKK Switches,SWITCH ROCKER DPDT 6A 125V,237,317,"7.18000","0","1","Tray","M2","Active","Through Hole","DPDT","On-On","6A (AC), 4A (DC)","125V","30V","Paddle","Black","No Marking","-","-","PC Pin","-","Process Sealed","-","-30°C ~ 85°C"
http://www.nkk.com/documents/products/rocker/m/MRockersFlatFrame.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2023TNW01-DA.JPG,360-3447-ND,M2023TNW01-DA,NKK Switches,SWITCH ROCKER DPDT 6A 125V,464,298,"7.22000","0","1","Tray","M","Active","Panel Mount, Flange","DPDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 17.80mm x 10.10mm","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/Y100001.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RBW2BBLKBLKEF0.jpg,EG4945-ND,RBW2BBLKBLKEF0,E-Switch,SWITCH ROCKER DPDT 16A 125V,448,0,"7.41000","0","1","Bulk","RBW2","Active","Panel Mount, Snap-In","DPDT","On-On","16A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP66 - Dust Tight, Water Resistant","-","Rectangular - 30.00mm x 22.30mm","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/M_Mini_Rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2018TZW13-JA-RO.jpg,360-2263-ND,M2018TZW13-JA,NKK Switches,SWITCH ROCKER SPDT 6A 125V,331,28,"7.42000","0","1","Tray","M","Active","Through Hole","SPDT","Mom-Off-Mom","6A (AC), 3A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/C700001.pdf,//media.digikey.com/Photos/E-Switch%20Photos/R711FB1-SXXXNBBNNX.jpg,EG5102-ND,R711FB1-SXXXNBBNNX,E-Switch,SWITCH ROCKER SPST 20A 125V,303,0,"7.44000","0","1","Bulk","R7","Active","Panel Mount, Snap-In","SPST","On-Off","20A (AC)","125V","-","Convex (Reverse V)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP67 - Dust Tight, Waterproof","-","Rectangular - 37.00mm x 21.10mm","0°C ~ 55°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=900,//media.digikey.com/photos/APEM%20Comp%20Photos/AS39S010010.JPG,679-1150-ND,AS39S010010,APEM Inc.,SWITCH ROCKER SPDT 4A 125V,185,50,"7.48000","0","1","Bulk","AS","Active","Panel Mount, Snap-In","SPDT","On-Off-On","4A (AC)","125V","-","Concave (Standard V)","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 18.65mm x 8.90mm","-40°C ~ 85°C"
https://www.ckswitches.com/media/1453/7000rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7101J1AQE2.jpg,CKN2005-ND,7101J1AQE2,C&K,SWITCH ROCKER SPDT 5A 120V,300,0,"7.62000","0","1","Tray","7000","Active","Through Hole, Right Angle","SPDT","On-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/Y100006.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RBW2ABLKGILEF1.jpg,EG4942-ND,RBW2ABLKGILEF1,E-Switch,SWITCH ROCKER DPST 16A 125V,910,0,"7.74000","0","1","Bulk","RBW2","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","125V","-","Concave (Curved) - Illuminated","Green","No Marking","Neon, Green","125 VAC","Quick Connect - 0.250"" (6.3mm)","IP66 - Dust Tight, Water Resistant","-","Rectangular - 30.00mm x 22.30mm","-20°C ~ 85°C"
https://www.nkkswitches.com/pdf/SW-1.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_SW3006A-RO.jpg,360-3212-ND,SW3006A,NKK Switches,SWITCH ROCKER DPDT 20A 125V,302,326,"7.75000","0","1","Bulk","SW","Active","Panel Mount, Flange","DPDT","On-On","20A (AC/DC)","125V","30V","Concave (Standard V)","White","No Marking","-","-","Solder Lug","Dust Proof","-","-","-10°C ~ 70°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%208500.pdf,//media.digikey.com/Photos/Arcolectric/H8553VBBG2.JPG,1091-1064-ND,H8553VBBG2,Bulgin,SWITCH ROCKER DPST 15A 250V,261,0,"7.79000","0","1","Bulk","8500","Active","Panel Mount, Snap-In","DPST","On-Off","15A (AC)","250V","-","Concave (Curved) - Illuminated","Green","No Marking","Neon, Green","125 VAC","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.30mm x 12.90mm","-"
http://www.nkkswitches.com/pdf/MrockersSnapin.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2012TJW01-GA-1A,%20M2015TJW01-GA-1A,%20M2018TJW01-GA-1A.jpg",360-2260-ND,M2018TJW01-GA-1A,NKK Switches,SWITCH ROCKER SPDT 6A 125V,141,330,"7.87000","0","1","Tray","M","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","6A (AC), 3A (DC)","125V","30V","Paddle","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 15.90mm x 12.50mm","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MrockersSnapin.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2018TJG01-GA-1A.jpg,M2018TJG01-GA-1A-ND,M2018TJG01-GA-1A,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,124,988,"7.87000","0","1","Bulk","M","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","0.4VA (AC/DC)","28V","28V","Paddle","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 15.90mm x 12.50mm","-30°C ~ 85°C"
https://www.ckswitches.com/media/1448/e_rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/E101J1ABE2.jpg,CKN2069-ND,E101J1ABE2,C&K,SWITCH ROCKER SPDT 0.4VA 20V,795,0,"7.88000","0","1","Tray","E","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Sealed - Flux Protection","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1450/t_rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/MFG_T101J1V3BE2.jpg,CKN2078-ND,T101J1V3BE2,C&K,SWITCH ROCKER SPDT 0.4VA 20V,937,0,"7.90000","0","1","Tray","T","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Curved)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MrockersSnapin.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M202(2-5,8)TJW01-GA-1A.jpg",360-2272-ND,M2024TJW01-GA-1A,NKK Switches,SWITCH ROCKER SP3T 6A 125V,138,228,"8.00000","0","1","Tray","M","Active","Panel Mount, Snap-In","SP3T","On-On-On","6A (AC), 3A (DC)","125V","30V","Paddle","Black","No Marking","-","-","Solder Lug","-","Jumper needed to achieve triple throw","Rectangular - 15.90mm x 13.10mm","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/JW.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/JWL11RA2A.jpg,360-1492-ND,JWL11RA2A,NKK Switches,SWITCH ROCKER SPST 16A 125V,3220,2047,"8.06000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Solder, Quick Connect - 0.187"" (4.7mm)","Dust Proof","Epoxy Sealed Terminals","Rectangular - 29.50mm x 20.50mm","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/JW.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/JWM21RA2A.jpg,360-1488-ND,JWM21RA2A,NKK Switches,SWITCH ROCKER DPST 10A 125V,944,621,"8.06000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","Dust Proof","Epoxy Sealed Terminals","Rectangular - 24.00mm x 15.40mm","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/JW.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/JWMW21RA1A,%20JWM21RA1A.jpg",360-1487-ND,JWM21RA1A,NKK Switches,SWITCH ROCKER DPST 10A 125V,212,0,"8.06000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","Dust Proof","Epoxy Sealed Terminals","Rectangular - 24.00mm x 15.40mm","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/JW.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/JWL11RA1A.jpg,360-1491-ND,JWL11RA1A,NKK Switches,SWITCH ROCKER SPST 16A 125V,156,431,"8.06000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","Solder, Quick Connect - 0.187"" (4.7mm)","Dust Proof","Epoxy Sealed Terminals","Rectangular - 29.50mm x 20.50mm","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/JW.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/JWM21BAA-H.jpg,360-2645-ND,JWM21BAA-H,NKK Switches,SWITCH ROCKER DPST 10A 125V,199,60,"8.10000","0","1","Tray","JW","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","Dust Proof","Epoxy Sealed Terminals","Rectangular - 24.00mm x 15.40mm","-25°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a8w.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A8WD-1162.JPG,Z4423-ND,A8WD-1162,Omron Electronics Inc-EMC Div,SWITCH ROCKER DPST 16A 125V,269,0,"8.16000","0","1","Bulk","A8W","Last Time Buy","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","125V","-","Concave (Standard V)","Black","O I","-","-","Solder, Quick Connect - 0.250"" (6.3mm)","IP67 - Dust Tight, Waterproof","-","Rectangular - 22.30mm x 14.80mm","-25°C ~ 55°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%206050.pdf,//media.digikey.com/photos/Arcolectric/C6051ALBB-B.JPG,1091-1188-ND,C6051ALBB-B,Bulgin,SWITCH ROCKER DPST-NO 20A 277V,137,0,"8.18000","0","1","Bulk","6050","Active","Panel Mount, Snap-In","DPST-NO","Off-Mom","20A (AC)","277V","-","Flat","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","Splash Proof","Antimicrobial","Rectangular - 30.10mm x 22.20mm","-"
https://www.ckswitches.com/media/1446/et_rocker.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/ET01J1V3BE2.JPG,CKN10645-ND,ET01J1V3BE2,C&K,SWITCH ROCKER SPDT 0.4VA 20V,503,0,"8.30000","0","1","Tray","ET","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Curved)","Black","No Marking","-","-","PC Pin","-","Sealed - Flux Protection","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1446/et_rocker.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7101J1AQE2,%20E101J1ABE2,%20E101J1AQE2,%20ET01J6ABE2.jpg",CKN2077-ND,ET01J6ABE2,C&K,SWITCH ROCKER SPDT 0.4VA 20V,142,0,"8.30000","0","1","Bulk","ET","Active","Through Hole, Right Angle","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Curved)","Black","No Marking","-","-","PC Pin","-","Sealed - Flux Protection","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1450/t_rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/T101J1AVBE2.JPG,CKN9895-ND,T101J1AVBE2,C&K,SWITCH ROCKER SPDT 0.4VA 20V,130,0,"8.33000","0","1","Tray","T","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Curved)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/M_Mini_Rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2022TXG13-DA-RO.jpg,360-2219-ND,M2022TXG13-DA,NKK Switches,SWITCH ROCKER DPDT 0.4VA 28V,220,4,"8.36000","0","1","Tray","M","Active","Through Hole","DPDT","On-On","0.4VA (AC/DC)","28V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
