Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Number of Positions","Current Rating (Amps)","Voltage Rating","Actuator Type","Actuator Level","Contact Material","Contact Finish","Height Above Board","Mounting Type","Termination Style","Pitch","Washable","Features","Operating Temperature"
https://www.ctscorp.com/wp-content/uploads/209-210.pdf,"//media.digikey.com/photos/CTS%20Photos/209-8MS,%20209-8LPST.jpg",CT2098MS-ND,209-8MS,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,7268,0,"1.02000","0","1","Tube","209","Active","SPST","8","100mA","20VDC","Slide (Standard)","Raised","Beryllium Copper","Gold","0.190"" (4.83mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","Epoxy Sealed Terminals","-40°C ~ 85°C"
https://www.ckswitches.com/media/1327/sda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/SDA02H1BD.JPG,CKN6055-ND,SDA02H1BD,C&K,SWITCH SLIDE DIP SPST 25MA 24V,4298,0,"1.02000","0","1","Tube","SDA","Active","SPST","2","25mA","24VDC","Slide (Standard)","Raised","Beryllium Copper","Gold","0.228"" (5.80mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_90HB.pdf,"//media.digikey.com/photos/Grayhill%20Photos/90HBW02P,%2090HBW02PT.jpg",GH7236-ND,90HBW02PT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,1130,0,"1.03000","0","1","Tube","90HB","Active","SPST","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.190"" (4.83mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6s.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6S-2102-PH.JPG,Z5189TR-ND,A6S-2102-PH,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2700,0,"1.03064","0","900","Tape & Reel (TR)","A6S-H","Active","SPST","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","-","Gold","0.146"" (3.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6s.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6S-2102-PH.JPG,Z5189CT-ND,A6S-2102-PH,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,3276,0,"1.82000","0","1","Cut Tape (CT)","A6S-H","Active","SPST","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","-","Gold","0.146"" (3.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6s.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6S-2102-PH.JPG,Z5189DKR-ND,A6S-2102-PH,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,3276,0,"Digi-Reel","0","1","Digi-Reel®","A6S-H","Active","SPST","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","-","Gold","0.146"" (3.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6tn.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6TN-1104.jpg,Z5195-ND,A6TN-1104,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,4202,2000,"1.04000","0","1","Tube","A6TN","Active","SPST","1","25mA","24VDC","Slide (Standard)","Raised","-","-","0.228"" (5.80mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/209-210.pdf,"//media.digikey.com/photos/CTS%20Photos/209-8MS,%20209-8LPST.jpg",CT2098LPST-ND,209-8LPST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,5599,0,"1.05000","0","1","Tube","209","Active","SPST","8","100mA","20VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.180"" (4.57mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/204.pdf,//media.digikey.com/photos/CTS%20Photos/204-2ST.jpg,CT2042ST-ND,204-2ST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,2535,0,"1.05000","0","1","Tube","204","Active","SPST","2","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.394"" (10.00mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.bourns.com/docs/Product-Datasheets/7813.pdf,//media.digikey.com/photos/Bourns%20Photos/7813J-1-023E.jpg,7813J-023ETR-ND,7813J-1-023E,Bourns Inc.,SWITCH ROTARY DIP SPDT 100MA 16V,2000,0,"1.05600","0","1000","Tape & Reel (TR)","7813","Active","SPDT","2","100mA","16VAC/DC","Rotary for Tool","Flush, Recessed","-","-","0.087"" (2.20mm)","Surface Mount","J Lead","-","No","-","-55°C ~ 125°C"
https://www.bourns.com/docs/Product-Datasheets/7813.pdf,//media.digikey.com/photos/Bourns%20Photos/7813J-1-023E.jpg,7813J-023ECT-ND,7813J-1-023E,Bourns Inc.,SWITCH ROTARY DIP SPDT 100MA 16V,2612,0,"1.89000","0","1","Cut Tape (CT)","7813","Active","SPDT","2","100mA","16VAC/DC","Rotary for Tool","Flush, Recessed","-","-","0.087"" (2.20mm)","Surface Mount","J Lead","-","No","-","-55°C ~ 125°C"
https://www.bourns.com/docs/Product-Datasheets/7813.pdf,//media.digikey.com/photos/Bourns%20Photos/7813J-1-023E.jpg,7813J-023EDKR-ND,7813J-1-023E,Bourns Inc.,SWITCH ROTARY DIP SPDT 100MA 16V,2612,0,"Digi-Reel","0","1","Digi-Reel®","7813","Active","SPDT","2","100mA","16VAC/DC","Rotary for Tool","Flush, Recessed","-","-","0.087"" (2.20mm)","Surface Mount","J Lead","-","No","-","-55°C ~ 125°C"
https://www.ctscorp.com/wp-content/uploads/194.pdf,//media.digikey.com/photos/CTS%20Photos/194-3MST.jpg,CT1943MST-ND,194-3MST,CTS Electrocomponents,SWITCH PIANO DIP SPST 50MA 24V,1486,0,"1.07000","0","1","Tube","194","Active","SPST","3","50mA","24VDC","Piano","Raised","-","Gold","0.311"" (7.90mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_90HB.pdf,"//media.digikey.com/photos/Grayhill%20Photos/90HBW03P,%2090HBW03PT.jpg",GH7237-ND,90HBW03PT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,19224,0,"1.09000","0","1","Tube","90HB","Active","SPST","3","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.190"" (4.83mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825057&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/ADE06.jpg,450-1365-ND,1825057-5,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 100MA 24V,8582,0,"1.09000","0","1","Bulk","ADE","Active","SPST","6","100mA","24VDC","Slide (Standard)","Raised","Copper Alloy","Gold","0.228"" (5.80mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/ADF06.jpg,450-1359-ND,1825002-9,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 100MA 24V,1710,0,"1.09000","0","1","Tube","ADF","Active","SPST","6","100mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.189"" (4.80mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825190&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/1825190-7.jpg,450-2130-ND,1825190-7,TE Connectivity ALCOSWITCH Switches,SWITCH SHUNT DIP PROGRAMMABLE,12881,0,"1.10000","0","1","Tube","7600","Active","Programmable","8","-","-","Breakable (Shunt)","Flush, Recessed","Copper Alloy","Tin","0.079"" (2.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-55°C ~ 105°C"
https://www.ctscorp.com/wp-content/uploads/194.pdf,//media.digikey.com/photos/CTS%20Photos/194-4MST.jpg,CT1944MST-ND,194-4MST,CTS Electrocomponents,SWITCH PIANO DIP SPST 50MA 24V,6656,0,"1.10000","0","1","Tube","194","Active","SPST","4","50mA","24VDC","Piano","Raised","-","Gold","0.311"" (7.90mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/206.pdf,//media.digikey.com/Photos/CTS%20Photos/MFG_206-211ST.jpg,CT3105-ND,206-211ST,CTS Electrocomponents,SWITCH SLIDE DIP DPST 50MA 24V,1678,0,"1.10000","0","1","Tube","206","Active","DPST","1","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.334"" (8.48mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/DIP_Rotary_Dip_Switches.pdf,//media.digikey.com/Photos/APEM%20Comp%20Photos/IKN0204000.JPG,679-3566-2-ND,IKN0204000,APEM Inc.,SWITCH SLIDE DIP SPST 100MA 24V,8000,4000,"1.12500","0","1000","Tape & Reel (TR)","IKN","Active","SPST","2","100mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.112"" (2.85mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 100°C"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/DIP_Rotary_Dip_Switches.pdf,//media.digikey.com/Photos/APEM%20Comp%20Photos/IKN0204000.JPG,679-3566-1-ND,IKN0204000,APEM Inc.,SWITCH SLIDE DIP SPST 100MA 24V,9356,4000,"2.06000","0","1","Cut Tape (CT)","IKN","Active","SPST","2","100mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.112"" (2.85mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 100°C"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/DIP_Rotary_Dip_Switches.pdf,//media.digikey.com/Photos/APEM%20Comp%20Photos/IKN0204000.JPG,679-3566-6-ND,IKN0204000,APEM Inc.,SWITCH SLIDE DIP SPST 100MA 24V,9356,4000,"Digi-Reel","0","1","Digi-Reel®","IKN","Active","SPST","2","100mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.112"" (2.85mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 100°C"
https://www.ctscorp.com/wp-content/uploads/204.pdf,"//media.digikey.com/photos/CTS%20Photos/204-211ST,%20204-121ST.jpg",CT204211ST-ND,204-211ST,CTS Electrocomponents,SWITCH SLIDE DIP DPST 50MA 24V,1892,0,"1.13000","0","1","Tube","204","Active","DPST","1","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.394"" (10.00mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_76_SPST.pdf,"//media.digikey.com/photos/Grayhill%20Photos/76SB03,%2076SB03S,%2076SB03T,%2076SB03ST.jpg",GH7168-ND,76SB03T,Grayhill Inc.,SWITCH ROCKER DIP SPST 150MA 30V,4457,972,"1.14000","0","1","Tube","76","Active","SPST","3","150mA","30VDC","Rocker","Raised","Copper Alloy","Gold","0.315"" (8.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_76_SPST.pdf,"//media.digikey.com/photos/Grayhill%20Photos/76SB04,%2076SB04S,%2076SB04T,%2076SB04ST.jpg",GH7170-ND,76SB04T,Grayhill Inc.,SWITCH ROCKER DIP SPST 150MA 30V,3164,0,"1.14000","0","1","Tube","76","Active","SPST","4","150mA","30VDC","Rocker","Raised","Copper Alloy","Gold","0.315"" (8.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_78_SPST-4PST.pdf,"//media.digikey.com/photos/Grayhill%20Photos/78B04,%2078B04S,%2078B04T,%2078B04ST.jpg",GH7185-ND,78B04T,Grayhill Inc.,SWITCH SLIDE DIP SPST 150MA 30V,1149,16695,"1.14000","0","1","Tube","78","Active","SPST","4","150mA","30VDC","Slide (Standard)","Raised","Copper Alloy","Gold","0.315"" (8.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/204.pdf,//media.digikey.com/photos/CTS%20Photos/204-4ST.jpg,CT2044ST-ND,204-4ST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,1077,0,"1.14000","0","1","Tube","204","Active","SPST","4","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.394"" (10.00mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ckswitches.com/media/1327/sda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/SDA03H1BD.JPG,CKN6061-ND,SDA03H1BD,C&K,SWITCH SLIDE DIP SPST 25MA 24V,2016,0,"1.15000","0","1","Tube","SDA","Active","SPST","3","25mA","24VDC","Slide (Standard)","Raised","Beryllium Copper","Gold","0.228"" (5.80mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/219.pdf,"//media.digikey.com/photos/CTS%20Photos/219-9LPST,%20219-9MST.jpg",CT2199MST-ND,219-9MST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,1652,0,"1.15000","0","1","Tube","219","Active","SPST","9","100mA","20VDC","Slide (Standard)","Raised","Beryllium Copper","Gold","0.170"" (4.33mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/219.pdf,"//media.digikey.com/photos/CTS%20Photos/219-9LPST,%20219-9MST.jpg",CT2199LPST-ND,219-9LPST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,1470,0,"1.15000","0","1","Tube","219","Active","SPST","9","100mA","20VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.160"" (4.06mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6s.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6S-4102-PH.JPG,Z5190TR-ND,A6S-4102-PH,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2700,0,"1.16608","0","900","Tape & Reel (TR)","A6S-H","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","-","Gold","0.146"" (3.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6s.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6S-4102-PH.JPG,Z5190CT-ND,A6S-4102-PH,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2724,0,"1.98000","0","1","Cut Tape (CT)","A6S-H","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","-","Gold","0.146"" (3.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6s.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6S-4102-PH.JPG,Z5190DKR-ND,A6S-4102-PH,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2724,0,"Digi-Reel","0","1","Digi-Reel®","A6S-H","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","-","Gold","0.146"" (3.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6t.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6T-2104.JPG,SW1127-ND,A6T-2104,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,8632,0,"1.18000","0","1","Tube","A6T","Active","SPST","2","25mA","24VDC","Slide (Standard)","Raised","-","-","0.165"" (4.20mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-20°C ~ 70°C"
https://www.ckswitches.com/media/1327/sda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/SDA02H0SBR.jpg,CKN9491TR-ND,SDA02H0SBR,C&K,SWITCH SLIDE DIP SPST 25MA 24V,6000,0,"1.19791","0","750","Tape & Reel (TR)","SDA","Active","SPST","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.175"" (4.45mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
https://www.ckswitches.com/media/1327/sda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/SDA02H0SBR.jpg,CKN9491CT-ND,SDA02H0SBR,C&K,SWITCH SLIDE DIP SPST 25MA 24V,6724,0,"1.90000","0","1","Cut Tape (CT)","SDA","Active","SPST","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.175"" (4.45mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
https://www.ckswitches.com/media/1327/sda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/SDA02H0SBR.jpg,CKN9491DKR-ND,SDA02H0SBR,C&K,SWITCH SLIDE DIP SPST 25MA 24V,6724,0,"Digi-Reel","0","1","Digi-Reel®","SDA","Active","SPST","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.175"" (4.45mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6sn.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6SN-2104.JPG,Z7990TR-ND,A6SN-2104-P,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2100,0,"1.19913","0","700","Tape & Reel (TR)","A6SN","Active","SPST","2","25mA","24VDC","Slide (Standard)","Raised","-","-","0.214"" (5.45mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6sn.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6SN-2104.JPG,Z7990CT-ND,A6SN-2104-P,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2195,0,"2.04000","0","1","Cut Tape (CT)","A6SN","Active","SPST","2","25mA","24VDC","Slide (Standard)","Raised","-","-","0.214"" (5.45mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6sn.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6SN-2104.JPG,Z7990DKR-ND,A6SN-2104-P,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2195,0,"Digi-Reel","0","1","Digi-Reel®","A6SN","Active","SPST","2","25mA","24VDC","Slide (Standard)","Raised","-","-","0.214"" (5.45mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1327/sda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/SDA04H1BD.jpg,CKN6067-ND,SDA04H1BD,C&K,SWITCH SLIDE DIP SPST 25MA 24V,1542,0,"1.21000","0","1","Tube","SDA","Active","SPST","4","25mA","24VDC","Slide (Standard)","Raised","Beryllium Copper","Gold","0.228"" (5.80mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/209-210.pdf,"//media.digikey.com/photos/CTS%20Photos/209-10MS,%20209-10LPST.jpg",CT20910LPST-ND,209-10LPST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,1191,0,"1.21000","0","1","Tube","209","Active","SPST","10","100mA","20VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.180"" (4.57mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825059&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/ADF08STTR04.jpg,450-1813-2-ND,4-1825059-2,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 100MA 24V,9750,0,"1.21959","0","750","Tape & Reel (TR)","ADF","Active","SPST","8","100mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.177"" (4.50mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825059&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/ADF08STTR04.jpg,450-1813-1-ND,4-1825059-2,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 100MA 24V,9767,0,"1.76000","0","1","Cut Tape (CT)","ADF","Active","SPST","8","100mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.177"" (4.50mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-30°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/206RA-208RA.pdf,//media.digikey.com/photos/CTS%20Photos/206-3RAST.jpg,CT2063RAST-ND,206-3RAST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,1669,0,"1.22000","0","1","Tube","206RA","Active","SPST","3","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.400"" (10.16mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/N211020.pdf,//media.digikey.com/photos/E-Switch%20Photos/KAS1102E.JPG,EG4485-ND,KAS1102E,E-Switch,SWITCH SLIDE DIP SPST 25MA 24V,1183,0,"1.22000","0","1","Tube","KAS","Active","SPST","2","25mA","24VDC","Slide (Standard)","Raised","Phosphor Bronze","Gold","0.275"" (6.99mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/206.pdf,"//media.digikey.com/photos/CTS%20Photos/206-10,%20206-10ST.jpg",CT20610ST-ND,206-10ST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,2721,0,"1.23000","0","1","Tube","206","Active","SPST","10","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.334"" (8.48mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/204.pdf,//media.digikey.com/photos/CTS%20Photos/204-6ST.jpg,CT3122-ND,204-6ST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,1965,0,"1.23000","0","1","Tube","204","Active","SPST","6","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.394"" (10.00mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/N800601.pdf,//media.digikey.com/Photos/E-Switch%20Photos/KAE01SGGT.jpg,EG5021-ND,KAE01SGGT,E-Switch,SWITCH SLIDE DIP SPST 25MA 24V,4343,0,"1.24000","0","1","Tube","KAE","Active","SPST","1","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper","Gold","0.148"" (3.75mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","No","-","-20°C ~ 85°C"
https://www.ckswitches.com/media/1331/bd.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/BD01.jpg,CKN6012-ND,BD01,C&K,SWITCH SLIDE DIP SPST 100MA 5V,3756,0,"1.24000","0","1","Tube","BD","Active","SPST","1","100mA","5VDC","Slide (Standard)","Raised","Phosphor Bronze","Gold","0.297"" (7.54mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/219.pdf,"//media.digikey.com/photos/CTS%20Photos/219-10LPST,%20219-10MST.jpg",CT21910MST-ND,219-10MST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,3552,0,"1.24000","0","1","Tube","219","Active","SPST","10","100mA","20VDC","Slide (Standard)","Raised","Beryllium Copper","Gold","0.170"" (4.33mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/219.pdf,"//media.digikey.com/photos/CTS%20Photos/219-10LPST,%20219-10MST.jpg",CT21910LPST-ND,219-10LPST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,1750,0,"1.24000","0","1","Tube","219","Active","SPST","10","100mA","20VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.160"" (4.06mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
