Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Circuit","Operate Range","Release Range","Current - Switching","Voltage - Switching AC","Voltage - Switching DC","Power - Rated","Operate Time","Release Time","Mounting Type","Termination Style","Length - Overall","Size - Body","Height Above Board","Operating Temperature","Capacitance","Current - Carry"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1296-2-ND,PMC-2021S2530,PIC GmbH,HIGH POWER SMD-REED SWITCH,0,0,"0.83375","0","2500","Tape & Reel (TR)","-","Active","Glass Body","SPST-NO","25 ~ 30AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1296-1-ND,PMC-2021S2530,PIC GmbH,HIGH POWER SMD-REED SWITCH,2494,0,"1.80000","0","1","Cut Tape (CT)","-","Active","Glass Body","SPST-NO","25 ~ 30AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1296-6-ND,PMC-2021S2530,PIC GmbH,HIGH POWER SMD-REED SWITCH,2494,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Glass Body","SPST-NO","25 ~ 30AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1298-2-ND,PMC-2021S3540,PIC GmbH,HIGH POWER SMD-REED SWITCH,0,0,"0.83375","0","2500","Tape & Reel (TR)","-","Active","Glass Body","SPST-NO","35 ~ 40AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1298-1-ND,PMC-2021S3540,PIC GmbH,HIGH POWER SMD-REED SWITCH,2493,0,"1.80000","0","1","Cut Tape (CT)","-","Active","Glass Body","SPST-NO","35 ~ 40AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1298-6-ND,PMC-2021S3540,PIC GmbH,HIGH POWER SMD-REED SWITCH,2493,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Glass Body","SPST-NO","35 ~ 40AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1297-2-ND,PMC-2021S3035,PIC GmbH,HIGH POWER SMD-REED SWITCH,0,0,"0.83375","0","2500","Tape & Reel (TR)","-","Active","Glass Body","SPST-NO","30 ~ 35AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1297-1-ND,PMC-2021S3035,PIC GmbH,HIGH POWER SMD-REED SWITCH,2490,0,"1.80000","0","1","Cut Tape (CT)","-","Active","Glass Body","SPST-NO","30 ~ 35AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021s_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401S1015.jpg,2010-1297-6-ND,PMC-2021S3035,PIC GmbH,HIGH POWER SMD-REED SWITCH,2490,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Glass Body","SPST-NO","30 ~ 35AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.100"" Dia x 0.787"" L (2.54mm x 20.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701f_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701F1015.jpg,2010-1260-2-ND,PMC-0701F1015,PIC GmbH,MICRO SMD REED SWITCH,0,0,"0.87000","0","2500","Tape & Reel (TR)","-","Active","Glass Body","SPST-NO","10 ~ 15AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.276"" L x 0.059"" W x 0.079"" H (7.00mm x 1.50mm x 2.00mm)","0.079"" (2.00mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701f_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701F1015.jpg,2010-1260-1-ND,PMC-0701F1015,PIC GmbH,MICRO SMD REED SWITCH,2495,0,"1.88000","0","1","Cut Tape (CT)","-","Active","Glass Body","SPST-NO","10 ~ 15AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.276"" L x 0.059"" W x 0.079"" H (7.00mm x 1.50mm x 2.00mm)","0.079"" (2.00mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701f_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701F1015.jpg,2010-1260-6-ND,PMC-0701F1015,PIC GmbH,MICRO SMD REED SWITCH,2495,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Glass Body","SPST-NO","10 ~ 15AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.276"" L x 0.059"" W x 0.079"" H (7.00mm x 1.50mm x 2.00mm)","0.079"" (2.00mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-mk23-series-reed-sensor/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK23-80-C-2.JPG,374-1280-2-ND,MK23-80-C-2,Standex-Meder Electronics,SWITCH REED SPST-NO 500MA 170V,0,0,"0.99180","0","2500","Tape & Reel (TR)","MK23","Active","Glass Body","SPST-NO","15 ~ 20AT","-","500mA (AC/DC)","170V","170V","10W","0.6ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.071"" Dia x 0.276"" L (1.80mm x 7.00mm)","-","-40°C ~ 130°C","0.2pF","500mA (AC/DC)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-mk23-series-reed-sensor/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK23-80-C-2.JPG,374-1280-1-ND,MK23-80-C-2,Standex-Meder Electronics,SWITCH REED SPST-NO 500MA 170V,2444,0,"1.88000","0","1","Cut Tape (CT)","MK23","Active","Glass Body","SPST-NO","15 ~ 20AT","-","500mA (AC/DC)","170V","170V","10W","0.6ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.071"" Dia x 0.276"" L (1.80mm x 7.00mm)","-","-40°C ~ 130°C","0.2pF","500mA (AC/DC)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-mk23-series-reed-sensor/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK23-80-C-2.JPG,374-1280-6-ND,MK23-80-C-2,Standex-Meder Electronics,SWITCH REED SPST-NO 500MA 170V,2444,0,"Digi-Reel","0","1","Digi-Reel®","MK23","Active","Glass Body","SPST-NO","15 ~ 20AT","-","500mA (AC/DC)","170V","170V","10W","0.6ms","0.1ms","Surface Mount","Gull Wing","0.512"" (13.00mm)","0.071"" Dia x 0.276"" L (1.80mm x 7.00mm)","-","-40°C ~ 130°C","0.2pF","500mA (AC/DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_59170_datasheet.pdf.pdf,//media.digikey.com/Photos/Hamlin%20Photos/59170%20SERIES.JPG,F8090-ND,59170-1-T-00-C,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,1429,0,"1.97000","0","1","Bulk","59170","Active","Molded Body","SPST-NO","15 ~ 20AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","1ms","0.5ms","Surface Mount","Gull Wing","0.640"" (16.26mm)","0.450"" L x 0.090"" W x 0.090"" H (11.43mm x 2.29mm x 2.29mm)","0.095"" (2.41mm)","-40°C ~ 125°C","0.3pF","800mA (DC)"
https://www.pic-gmbh.com/files/pmc2021t_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401T1015.jpg,2010-1299-2-ND,PMC-2021T2530,PIC GmbH,HIGH POWER SMD-REED SWITCH,0,0,"0.92438","0","2500","Tape & Reel (TR)","-","Active","Glass Body","SPST-NO","25 ~ 30AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.787"" L x 0.100"" W x 0.118"" H (20.00mm x 2.54mm x 3.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021t_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401T1015.jpg,2010-1299-1-ND,PMC-2021T2530,PIC GmbH,HIGH POWER SMD-REED SWITCH,2498,0,"2.00000","0","1","Cut Tape (CT)","-","Active","Glass Body","SPST-NO","25 ~ 30AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.787"" L x 0.100"" W x 0.118"" H (20.00mm x 2.54mm x 3.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc2021t_ds_e_1.3.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-1401T1015.jpg,2010-1299-6-ND,PMC-2021T2530,PIC GmbH,HIGH POWER SMD-REED SWITCH,2498,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Glass Body","SPST-NO","25 ~ 30AT","5AT","1.5A (AC/DC)","250V","200V","50W","1ms","0.4ms","Surface Mount","Axial","1.126"" (28.60mm)","0.787"" L x 0.100"" W x 0.118"" H (20.00mm x 2.54mm x 3.00mm)","-","-60°C ~ 125°C","-","2A (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701fh_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701FH1015.jpg,2010-1263-2-ND,PMC-0701FH1520,PIC GmbH,MICRO SMD REED SWITCH,0,0,"0.92438","0","2500","Tape & Reel (TR)","-","Active","Molded Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","J Lead","0.484"" (12.30mm)","0.374"" L x 0.110"" W x 0.091"" H (9.50mm x 2.80mm x 2.30mm)","0.091"" (2.30mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701fh_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701FH1015.jpg,2010-1263-1-ND,PMC-0701FH1520,PIC GmbH,MICRO SMD REED SWITCH,2490,0,"2.00000","0","1","Cut Tape (CT)","-","Active","Molded Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","J Lead","0.484"" (12.30mm)","0.374"" L x 0.110"" W x 0.091"" H (9.50mm x 2.80mm x 2.30mm)","0.091"" (2.30mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
https://www.pic-gmbh.com/files/pmc0701fh_ds_e_1.2.pdf,//media.digikey.com/photos/PIC-GMBH/MFG_PMC-0701FH1015.jpg,2010-1263-6-ND,PMC-0701FH1520,PIC GmbH,MICRO SMD REED SWITCH,2490,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Molded Body","SPST-NO","15 ~ 20AT","4AT","500mA (AC/DC)","120V","150V","10W","0.3ms","0.1ms","Surface Mount","J Lead","0.484"" (12.30mm)","0.374"" L x 0.110"" W x 0.091"" H (9.50mm x 2.80mm x 2.30mm)","0.091"" (2.30mm)","-40°C ~ 125°C","-","700mA (AC/DC)"
//media.digikey.com/pdf/Data Sheets/Hamlin PDFs/MDSM-4R.pdf,//media.digikey.com/photos/Hamlin%20Photos/MDSM-4R%2012-18.jpg,F7837TR-ND,MDSM-4R-22-33,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,0,0,"0.81000","0","3000","Tape & Reel (TR)","MDSM-4","Active","Glass Body","SPST-NO","22 ~ 33AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.6ms","0.2ms","Surface Mount","Gull Wing","0.760"" (19.30mm)","0.090"" Dia x 0.600"" L (2.28mm x 15.24mm)","0.112"" (2.85mm)","-40°C ~ 125°C","0.2pF","1.2A (DC)"
//media.digikey.com/pdf/Data Sheets/Hamlin PDFs/MDSM-4R.pdf,//media.digikey.com/photos/Hamlin%20Photos/MDSM-4R%2012-18.jpg,F7837CT-ND,MDSM-4R-22-33,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,3107,0,"2.20000","0","1","Cut Tape (CT)","MDSM-4","Active","Glass Body","SPST-NO","22 ~ 33AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.6ms","0.2ms","Surface Mount","Gull Wing","0.760"" (19.30mm)","0.090"" Dia x 0.600"" L (2.28mm x 15.24mm)","0.112"" (2.85mm)","-40°C ~ 125°C","0.2pF","1.2A (DC)"
//media.digikey.com/pdf/Data Sheets/Hamlin PDFs/MDSM-4R.pdf,//media.digikey.com/photos/Hamlin%20Photos/MDSM-4R%2012-18.jpg,F7837DKR-ND,MDSM-4R-22-33,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,3107,0,"Digi-Reel","0","1","Digi-Reel®","MDSM-4","Active","Glass Body","SPST-NO","22 ~ 33AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.6ms","0.2ms","Surface Mount","Gull Wing","0.760"" (19.30mm)","0.090"" Dia x 0.600"" L (2.28mm x 15.24mm)","0.112"" (2.85mm)","-40°C ~ 125°C","0.2pF","1.2A (DC)"
//media.digikey.com/pdf/Data Sheets/Hamlin PDFs/MDSM-4R.pdf,//media.digikey.com/photos/Hamlin%20Photos/MDSM-4R%2012-18.jpg,F7834TR-ND,MDSM-4R-17-23,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,0,0,"0.81000","0","3000","Tape & Reel (TR)","MDSM-4","Active","Glass Body","SPST-NO","17 ~ 23AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.6ms","0.2ms","Surface Mount","Gull Wing","0.760"" (19.30mm)","0.090"" Dia x 0.600"" L (2.28mm x 15.24mm)","0.112"" (2.85mm)","-40°C ~ 125°C","0.2pF","1.2A (DC)"
//media.digikey.com/pdf/Data Sheets/Hamlin PDFs/MDSM-4R.pdf,//media.digikey.com/photos/Hamlin%20Photos/MDSM-4R%2012-18.jpg,F7834CT-ND,MDSM-4R-17-23,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,2965,0,"2.20000","0","1","Cut Tape (CT)","MDSM-4","Active","Glass Body","SPST-NO","17 ~ 23AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.6ms","0.2ms","Surface Mount","Gull Wing","0.760"" (19.30mm)","0.090"" Dia x 0.600"" L (2.28mm x 15.24mm)","0.112"" (2.85mm)","-40°C ~ 125°C","0.2pF","1.2A (DC)"
