Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Coil Current","Coil Type","Features","Termination Style","Seal Rating","Coil Insulation","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material","Relay Type"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6dn.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G6DN-Series.jpg,Z6519-ND,G6DN-1A-L DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 5A 12V,7726,0,"2.09000","0","1","Tube","G6DN","Active","Through Hole","12VDC","SPST-NO (1 Form A)","5A","277VAC, 125VDC - Max","15.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","8.4 VDC","0.6 VDC","10ms","5ms","-40°C ~ 90°C","Silver Alloy","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5nb.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G5NB%20SERIES.JPG,Z1674-ND,G5NB-1A DC5,Omron Electronics Inc-EMC Div,RELAY GENERAL PURPOSE SPST 3A 5V,1846,0,"2.09000","0","1","Bulk","G5NB","Active","Through Hole","5VDC","SPST-NO (1 Form A)","3A","250VAC, 30VDC - Max","40.0mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","3.75 VDC","0.5 VDC","10ms","10ms","-40°C ~ 70°C","-","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1721081&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1721081-x.JPG,PB895-ND,"PCJ-124D3MH,301",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 3A 24V,2757,0,"2.10000","0","1","Tray","PCJ, OEG","Active","Through Hole","24VDC","SPST-NO (1 Form A)","3A","250VAC, 30VDC - Max","8.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class A","18 VDC","1.2 VDC","10ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_js.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/JS-FULLY%20SERIES.JPG,255-2813-ND,JS1-48V-F,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 10A 48V,2793,0,"2.18000","0","1","Bulk","JS","Active","Through Hole","48VDC","SPDT (1 Form C)","10A","250VAC, 100VDC - Max","7.5mA","Non Latching","-","PC Pin","Sealed - Fully","-","33.6 VDC","4.8 VDC","10ms","10ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RZ&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RZ03-1C3-D012.JPG,PB2012-ND,5-1415899-4,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 12V,1228,0,"2.19000","0","1","Tube","RZ, SCHRACK","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","-","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5nb.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G5NB%20SERIES.JPG,Z2974-ND,G5NB-1A4-DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 3A 12V,2283,0,"2.21000","0","1","Tray","G5NB","Active","Through Hole","12VDC","SPST-NO (1 Form A)","3A","250VAC, 30VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","-","9 VDC","1.2 VDC","10ms","10ms","-40°C ~ 70°C","-","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1440002-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2-1440002-9.JPG,PB2117-ND,"OZ-SS-103LM1,200",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 16A 3V,594,0,"2.21000","0","1","Tube","OZ, OEG","Active","Through Hole","3VDC","SPST-NO (1 Form A)","16A","240VAC, 24VDC - Max","176mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class A","2.25 VDC","0.15 VDC","20ms","8ms","-30°C ~ 70°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=3-1440000-8&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/OMI(H)-SH-1(05,12)(D,L),394,%20OMI-SH-124(D,L),300,%20OUDH-SS-112D,000.jpg",PB879-ND,"OMI-SH-112L,394",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 10A 12V,5124,0,"2.23000","0","1","Tube","OMI, OEG","Active","Through Hole","12VDC","SPDT (1 Form C)","10A","250VAC, 30VDC - Max","45.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","9 VDC","0.6 VDC","20ms","8ms","-30°C ~ 70°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1440002-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-1440002-4.JPG,PB1671-ND,"OZ-SS-112LM1,200",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 16A 12V,662,0,"2.24000","0","1","Tube","OZ, OEG","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","240VAC, 24VDC - Max","44.4mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class A","9 VDC","0.6 VDC","20ms","8ms","-30°C ~ 70°C","Silver Tin Oxide (AgSnO)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G5LE-E_G.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G5LE-1A4-DC24.jpg,Z2620-ND,G5LE-1A-E DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 16A 12V,6723,0,"2.29000","0","1","Tray","G5LE-E","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","250VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","9 VDC","1.2 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G5LE-E_G.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G5LE-1A4-DC24.jpg,Z2621-ND,G5LE-1A-E DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 16A 24V,2555,0,"2.29000","0","1","Tray","G5LE-E","Active","Through Hole","24VDC","SPST-NO (1 Form A)","16A","250VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","18 VDC","2.4 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G2RL-1A-DC24,%20G2RL-1A-CF-DC24.jpg",Z140-ND,G2RL-1A DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 12A 12V,39382,0,"2.30000","0","1","Tube","G2RL","Active","Through Hole","12VDC","SPST-NO (1 Form A)","12A","440VAC, 300VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1461353&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/PCH-%202H,000%20SERIES.jpg",PB1659-ND,"PCH-112L2MH,000",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 5A 12V,11137,0,"2.32000","0","1","Bulk","PCH, OEG","Active","Through Hole","12VDC","SPST-NO (1 Form A)","5A","277VAC, 30VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","9 VDC","0.6 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1461410&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/PCH-%202H,000%20SERIES.jpg",PB2061-ND,"PCH-112D2,000",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 5A 12V,2309,0,"2.32000","0","1","Bulk","PCH, OEG","Active","Through Hole","12VDC","SPDT (1 Form C)","5A","277VAC, 30VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","0.6 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G5LE-E_G.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G5LE-1A4-DC24.jpg,Z3109-ND,G5LE-1-E-36 DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 16A 12V,1607,0,"2.33000","0","1","Tray","G5LE-E","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","250VAC - Max","30.0mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","9 VDC","1.2 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1721547&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1721081-x.JPG,PB2071-ND,"PCJ-112D3M-WG,000M",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 5A 12V,5833,0,"2.34000","0","1","Bulk","PCJ, OEG","Active","Through Hole","12VDC","SPST-NO (1 Form A)","5A","250VAC, 30VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","9 VDC","0.6 VDC","10ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G2RL-1A-DC24,%20G2RL-1A-CF-DC24.jpg",Z141-ND,G2RL-1A DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 12A 24V,3624,2900,"2.40000","0","1","Tube","G2RL","Active","Through Hole","24VDC","SPST-NO (1 Form A)","12A","440VAC, 300VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","16.8 VDC","2.4 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1393194-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T77S1D3%20Series.jpg,PB1867-ND,T77V1D3-24,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 3A 24V,2713,0,"2.48000","0","1","Bulk","T77","Active","Through Hole","24VDC","SPST-NO (1 Form A)","3A","250VAC, 30VDC - Max","8.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","18 VDC","1.2 VDC","10ms","4ms","-30°C ~ 105°C","Silver (Ag)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RZ&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RZ01-1C4-D024.JPG,PB1274-ND,RZ01-1C4-D024,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 12A 24V,1977,0,"2.50000","0","1","Tube","RZ, SCHRACK","Active","Through Hole","24VDC","SPDT (1 Form C)","12A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","-","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393792-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23105A5%20SERIES.jpg,PB1632-ND,V23105A5476A201,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 3A 12V,617,0,"2.50000","0","1","Tube","V23105, AXICOM","Active","Through Hole","12VDC","DPDT (2 Form C)","3A","250VAC, 220VDC - Max","43.0mA","Non Latching","-","PC Pin","-","-","-","-","6ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","Telecom"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1419124-6&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/OSA-SS-224DM3,000.JPG",PB2174-ND,"OSA-SS-224DM3,000",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPST 3A 24V,1173,0,"2.54000","0","1","Bulk","OSA, OEG","Active","Through Hole","24VDC","DPST-NO (2 Form A)","3A","240VAC, 30VDC - Max","22.5mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","18 VDC","1.2 VDC","20ms","10ms","-30°C ~ 60°C","Silver Alloy","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RZ&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/RZ03-1C4-D024.jpg,PB1276-ND,RZ03-1C4-D009,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 9V,2528,0,"2.59000","0","1","Tube","RZ, SCHRACK","Active","Through Hole","9VDC","SPDT (1 Form C)","16A","400VAC - Max","44.4mA","Non Latching","-","PC Pin","-","Class F","6.3 VDC","0.9 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RZ&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/RZ03-1C4-D024.jpg,PB1275-ND,RZ03-1C4-D005,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 5V,1871,0,"2.59000","0","1","Tube","RZ, SCHRACK","Active","Through Hole","5VDC","SPDT (1 Form C)","16A","400VAC - Max","84.0mA","Non Latching","-","PC Pin","-","Class F","3.5 VDC","0.5 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-1-DC24.JPG,Z3077-ND,G2RL-1-DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 12A 24V,2752,0,"2.61000","0","1","Tube","G2RL","Active","Through Hole","24VDC","SPDT (1 Form C)","12A","440VAC, 300VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","16.8 VDC","2.4 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-1-DC24.JPG,G2RL-1DC5-ND,G2RL-1 DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 12A 5V,1596,0,"2.61000","0","1","Tube","G2RL","Active","Through Hole","5VDC","SPDT (1 Form C)","12A","440VAC, 300VDC - Max","80.0mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_le.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALE1PB24.JPG,255-2371-ND,ALE1PB12,Panasonic Electric Works,RELAY GEN PURPOSE SPST 16A 12V,5037,0,"2.62000","0","1","Bulk","ALE","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","277VAC - Max","33.3mA","Non Latching","-","PC Pin","-","Class B","9 VDC","0.6 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5nb_el.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G5NB-1A4-EL-HA%20DCxx.JPG,Z4379-ND,G5NB-1A4-EL-HA DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 7A 12V,1772,1500,"2.65000","0","1","Tray","G5NB-EL","Active","Through Hole","12VDC","SPST-NO (1 Form A)","7A","250VAC, 30VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","-","9 VDC","1.2 VDC","10ms","10ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393792-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23105A5%20SERIES.jpg,PB1054-ND,V23105A5405A201,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 3A 24V,1306,0,"2.67000","0","1","Tube","V23105, AXICOM","Active","Through Hole","24VDC","DPDT (2 Form C)","3A","250VAC, 220VDC - Max","16.7mA","Non Latching","-","PC Pin","-","-","16.8 VDC","1.2 VDC","6ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","Telecom"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD340%20Series.jpg,PB984-ND,RTD34012,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 16A 12V,8180,0,"2.75000","0","1","Tube","RT1, SCHRACK","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5q.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SG5Q-1A-DC12,%20G5Q-1A-DC24,%20G5Q-1A4-DC12.jpg",Z219-ND,G5Q-1A DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 10A 12V,2068,16500,"2.78000","0","1","Tray","G5Q","Active","Through Hole","12VDC","SPST-NO (1 Form A)","10A","277VAC, 30VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","9 VDC","0.6 VDC","10ms","5ms","-40°C ~ 105°C","Silver Alloy","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393792-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23105A5%20SERIES.jpg,PB1073-ND,V23105A5503A201,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 3A 12V,10925,0,"2.81000","0","1","Tube","V23105, AXICOM","Active","Through Hole","12VDC","DPDT (2 Form C)","3A","250VAC, 220VDC - Max","43.0mA","Non Latching","-","PC Pin","-","-","8.4 VDC","0.6 VDC","6ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G2RL-1A-DC24,%20G2RL-1A-CF-DC24.jpg",Z5209-ND,G2RL-1A-E DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 16A 5V,2652,0,"2.81000","0","1","Tube","G2RL","Active","Through Hole","5VDC","SPST-NO (1 Form A)","16A","440VAC, 300VDC - Max","80.0mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=7-1440004-7&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/Texas%20Instr%20Photos/OSA-SH-205DM5,600.JPG","OSA-SH-205DM5,600-ND","OSA-SH-205DM5,600",TE Connectivity Potter & Brumfield Relays,RELAY GENERAL PURPOSE DPST 5A 5V,2184,0,"2.81000","0","1","Bulk","OSA, OEG","Active","Through Hole","5VDC","DPST-NO (2 Form A)","5A","240VAC, 30VDC - Max","108mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.75 VDC","0.25 VDC","20ms","10ms","-30°C ~ 60°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393792-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23105A5%20SERIES.jpg,PB1055-ND,V23105A5403A201,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 3A 12V,1353,0,"2.81000","0","1","Tube","V23105, AXICOM","Active","Through Hole","12VDC","DPDT (2 Form C)","3A","250VAC, 220VDC - Max","33.3mA","Non Latching","-","PC Pin","-","-","8.4 VDC","0.6 VDC","6ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_lz.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALZ-1C.JPG,255-2971-ND,ALZ11B05,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 16A 5V,4376,0,"2.83000","0","1","Tube","ALZ","Active","Through Hole","5VDC","SPDT (1 Form C)","16A","440VAC - Max","80.0mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class B","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_lz.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALZ-1C.JPG,255-4093-5-ND,ALZ11B09,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 16A 9V,358,0,"2.83000","0","1","Tube","ALZ","Active","Through Hole","9VDC","SPDT (1 Form C)","16A","440VAC - Max","44.4mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class B","6.3 VDC","0.9 VDC","15ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/RT114024.jpg,PB955-ND,RT114024,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 12A 24V,1576,0,"2.86000","0","1","Tube","RT1, SCHRACK","Active","Through Hole","24VDC","SPDT (1 Form C)","12A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RYII&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RY210024,%20RY211024,%20RY611024.jpg",PB1719-ND,RY211005,TE Connectivity Potter & Brumfield Relays,RELAY GENERAL PURPOSE SPDT 8A 5V,1185,0,"2.86000","0","1","Bulk","RY, SCHRACK","Active","Through Hole","5VDC","SPDT (1 Form C)","8A","400VAC - Max","44.6mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","3.5 VDC","0.5 VDC","9ms","5ms","-40°C ~ 70°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RZ&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RZ03-1C3-D012.JPG,PB2016-ND,7-1415899-7,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 12V,974,0,"2.88000","0","1","Tube","RZ, SCHRACK","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G2RL.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-FP.JPG,Z3080-ND,G2RL-1A-E-CF DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 16A 12V,1430,0,"2.90000","0","1","Tube","G2RL","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","440VAC, 300VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-FP.JPG,Z6356-ND,G2RL-1A-E-ASI DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 16A 12V,671,0,"2.92000","0","1","Tube","G2RL","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","440VAC, 300VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_lz.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ALZ12%20SERIES.jpg,255-1445-ND,ALZ12B24,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 16A 24V,9227,0,"3.02000","0","1","Tube","ALZ","Active","Through Hole","24VDC","SPDT (1 Form C)","16A","440VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","Class B","16.8 VDC","2.4 VDC","15ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_lz.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALZ-1CF.JPG,255-2641-ND,ALZ11F12,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 16A 12V,4879,0,"3.02000","0","1","Tube","ALZ","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","440VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 105°C","Silver Tin Oxide (AgSnO)","General Purpose"
