Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Operating Temperature","Must Operate Voltage","Must Release Voltage"
-,"//media.digikey.com/photos/TE%20Connectivity/EV202,KILOVAC-Series.jpg",A124434-ND,EV202AVAND,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR DPST 350A 12V,5,0,"484.61000","0","1","Bulk","EV202, KILOVAC","Active","Chassis Mount","12VDC","DPST-NO (DM) (2 Form X)","350A","600VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-55°C ~ 85°C","8 VDC","2.5 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1611004-6.JPG,PB1644-ND,3100-20Q6999,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 30A 24V,14,0,"33.39000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","DPST-NO (DM) (2 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
"//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC,CDC_Series_Tech_Info.pdf",//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC18.jpg,288-1505-ND,CC18-110,American Electrical Inc.,RELAY CONTACTOR 3PST 32A 110V,61,0,"42.40000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","32A","-","-","Screw Terminal","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC,CDC_Series_Tech_Info.pdf",//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC18.jpg,288-1506-ND,CC18-230,American Electrical Inc.,RELAY CONTACTOR 3PST 32A 230V,13,0,"42.40000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","230VAC","3PST-NO (3 Form A)","32A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC22-110_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC22.jpg,288-1507-ND,CC22-110,American Electrical Inc.,RELAY CONTACTOR 3PST 40A 110V,17,0,"50.35000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","40A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KNA-AR_Series.pdf,//media.digikey.com/Photos/Omron%20Auto/J7KNA-AR%20SERIES.JPG,Z6353-ND,J7KNA-AR-22 230,Omron Automation and Safety,RELAY CONTACTOR 4PST 10A 230V,33,0,"58.52000","0","1","Bulk","J7KNA-AR","Active","Chassis Mount, DIN Rail","230VAC","4PST-2NO/2NC (2 Form A, 2 Form B)","10A","600VAC - Max","-","Screw Terminal","-40°C ~ 60°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KNA-AR_Series.pdf,//media.digikey.com/Photos/Omron%20Auto/J7KNA-AR%20SERIES.JPG,Z4064-ND,J7KNA-AR-31 110,Omron Automation and Safety,RELAY CONTACTOR 4PST 10A 110V,21,11,"58.52000","0","1","Bulk","J7KNA-AR","Active","Chassis Mount, DIN Rail","110VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","10A","600VAC - Max","-","Screw Terminal","-40°C ~ 60°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KNA-AR_Series.pdf,//media.digikey.com/Photos/Omron%20Auto/J7KNA-AR%20SERIES.JPG,Z6252-ND,J7KNA-AR-31 230,Omron Automation and Safety,RELAY CONTACTOR 4PST 10A 230V,17,0,"58.52000","0","1","Bulk","J7KNA-AR","Active","Chassis Mount, DIN Rail","230VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","10A","600VAC - Max","-","Screw Terminal","-40°C ~ 60°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KNA-AR_Series.pdf,//media.digikey.com/Photos/Omron%20Auto/J7KNA-AR%20SERIES.JPG,Z6253-ND,J7KNA-AR-31 24D,Omron Automation and Safety,RELAY CONTACTOR 4PST 10A 24V,12,32,"76.94000","0","1","Bulk","J7KNA-AR","Active","Chassis Mount, DIN Rail","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","10A","600VAC - Max","-","Screw Terminal","-40°C ~ 60°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC40-110_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC40.jpg,288-1509-ND,CC40-110,American Electrical Inc.,RELAY CONTACTOR 3PST 60A 110V,13,0,"81.70000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","60A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC50-110_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC50.jpg,288-1511-ND,CC50-110,American Electrical Inc.,RELAY CONTACTOR 3PST 70A 110V,14,0,"84.55000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","70A","-","-","Screw Terminal","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/3100-30T10999CG.jpg,PB2215-ND,3100-30T10999CG,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 40A 120V,95,0,"87.63000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC65-110_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC65.jpg,288-1513-ND,CC65-110,American Electrical Inc.,RELAY CONTACTOR 3PST 100A 110V,7,0,"96.12000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","100A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CDC50-12_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC50.jpg,288-1525-ND,CDC50-12,American Electrical Inc.,RELAY CONTACTOR 3PST 70A 12V,7,0,"96.12000","0","1","Bulk","CDC","Active","Chassis Mount, DIN Rail","12VDC","3PST-NO (3 Form A)","70A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CDC50-24_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC50.jpg,288-1526-ND,CDC50-24,American Electrical Inc.,RELAY CONTACTOR 3PST 70A 24V,6,0,"96.12000","0","1","Bulk","CDC","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","70A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC65-230_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC65.jpg,288-1514-ND,CC65-230,American Electrical Inc.,RELAY CONTACTOR 3PST 100A 230V,5,0,"96.12000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","230VAC","3PST-NO (3 Form A)","100A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KN_Series.pdf,//media.digikey.com/photos/Omron%20Auto/J7KN-24-110.jpg,Z6352-ND,J7KN-24 110,Omron Automation and Safety,RELAY CONTACTOR 24A 110V,13,0,"109.30000","0","1","Bulk","J7KN","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","24A","400VAC - Max","-","Screw Terminal","-40°C ~ 60°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KN_Series.pdf,//media.digikey.com/Photos/Omron%20Auto/J7KN-14-10-24.jpg,Z5904-ND,J7KN-14-10 24,Omron Automation and Safety,RELAY CONTACTOR 3PST 14A 24V,2,0,"110.88000","0","1","Bulk","J7KN","Active","Chassis Mount, DIN Rail","24VAC","3PST-NO (3 Form A)","14A","400VAC - Max","-","Screw Terminal","-40°C ~ 60°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC85-230_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC85.jpg,288-1516-ND,CC85-230,American Electrical Inc.,RELAY CONTACTOR 3PST 135A 230V,8,0,"126.00000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","230VAC","3PST-NO (3 Form A)","135A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CDC65-12_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC65.jpg,288-1527-ND,CDC65-12,American Electrical Inc.,RELAY CONTACTOR 3PST 100A 12V,8,0,"126.00000","0","1","Bulk","CDC","Active","Chassis Mount, DIN Rail","12VDC","3PST-NO (3 Form A)","100A","-","-","Screw Terminal","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_P30P40&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/P30P42D12P1-24,%20P40P42D12P1-24.jpg",PB517-ND,P30P42D12P1-24,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 30A 24V,9,0,"146.81000","0","1","Bulk","P30","Active","Chassis Mount","24VDC","3PST-NO (DM) (3 Form X)","30A","600VAC - Max","-","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-55°C ~ 65°C","18 VDC","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CDC100-24_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC100.jpg,288-1532-ND,CDC100-24,American Electrical Inc.,RELAY CONTACTOR 3PST 160A 24V,14,0,"163.20000","0","1","Bulk","CDC","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","160A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CDC85-12_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC85.jpg,288-1529-ND,CDC85-12,American Electrical Inc.,RELAY CONTACTOR 3PST 135A 12V,8,0,"163.20000","0","1","Bulk","CDC","Active","Chassis Mount, DIN Rail","12VDC","3PST-NO (3 Form A)","135A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CDC85-24_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC85.jpg,288-1530-ND,CDC85-24,American Electrical Inc.,RELAY CONTACTOR 3PST 135A 24V,6,0,"163.20000","0","1","Bulk","CDC","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","135A","-","-","Screw Terminal","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/CC100-110_Web.pdf,//media.digikey.com/photos/American%20Elect%20Photos/MFG_CC100.jpg,288-1517-ND,CC100-110,American Electrical Inc.,RELAY CONTACTOR 3PST 160A 110V,5,0,"163.20000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","160A","-","-","Screw Terminal","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_P30P40&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/7-1393132-1.JPG,PB1337-ND,P40P42A12P1-24,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 40A 24V,11,0,"168.99000","0","1","Bulk","P40","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","40A","600VAC - Max","-","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-55°C ~ 65°C","20.4 VAC","-"
//media.digikey.com/PDF/Data%20Sheets/Omron%20PDFs/J7KNA_Series.pdf,//media.digikey.com/photos/Omron%20Auto/J7KNA-09-01-24D.jpg,Z5403-ND,J7KNA-12-01 24VS,Omron Automation and Safety,RELAY CONTACTOR 3PST 12A 24V,9,0,"179.52000","0","1","Bulk","J7KNA","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","12A","400VAC - Max","Diode","Screw Terminal","-40°C ~ 60°C","-","-"
-,-,A124201-ND,LEV200HOANA01,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 500A 115V,8,0,"192.27000","0","1","Bulk","LEV200, KILOVAC","Active","Chassis Mount","115VAC","SPST-NO (DM) (1 Form X)","500A","900VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=EV200_R_TBD_KILOVAC_EV200_Ser_Contactors&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/EV200AJANA.jpg,A121832-ND,EV200AJANA,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 500A 72V,8,0,"230.56000","0","1","Bulk","EV200, KILOVAC","Active","Chassis Mount","72VDC","SPST-NO (DM) (1 Form X)","500A","900VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","48 VDC","27 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=EV200_R_TBD_KILOVAC_EV200_Ser_Contactors&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1618002-9.jpg,A104314-ND,EV200AAACA,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 500A 12V,3,0,"238.82000","0","1","Bulk","EV200, KILOVAC","Active","Chassis Mount","12VDC","SPST-NO (DM) (1 Form X)","500A","900VDC - Max","Sealed - Hermetically","Stud, Wire Leads with Connector","-40°C ~ 85°C","9 VDC","6 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=KCS01X_SERIES&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_KCS01X.jpg,A124439-ND,KCS01X024EACA,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 100A 24V,11,0,"340.05000","0","1","Bulk","KCS01X, KILOVAC","Active","Chassis Mount","24VDC","SPST-NO (DM) (1 Form X)","100A","600VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 105°C","18 VDC","12 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1618407-3&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/TE%20Connectivity/EV202,KILOVAC-Series.jpg",A124437-ND,EV202MSAND,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR DPST 350A 24V,4,0,"533.15000","0","1","Bulk","EV202, KILOVAC","Active","Chassis Mount","24VDC","DPST-NO (DM) (2 Form X)","350A","600VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-55°C ~ 85°C","16 VDC","3 VDC"
-,"//media.digikey.com/photos/TE%20Connectivity/EV202,KILOVAC-Series.jpg",A124436-ND,EV202MSBFD,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR DPST 350A 24V,8,0,"601.12000","0","1","Bulk","EV202, KILOVAC","Active","Chassis Mount","24VDC","DPST-NO (DM) (2 Form X)","350A","600VDC - Max","Sealed - Hermetically","Stud, Wire Leads with Connector","-55°C ~ 85°C","16 VDC","3 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB2207-ND,3100-15U1999,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 25A 240V,47,0,"21.92000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","SPST-NO (DM) (1 Form X)","25A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB2206-ND,3100-15Q1999,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 25A 24V,32,0,"21.92000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","SPST-NO (DM) (1 Form X)","25A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB2208-ND,3100-20Q5999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 26A 24V,30,0,"43.50000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","DPST-NO (DM) (2 Form X)","26A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
-,//media.digikey.com/Photos/TE%20Connectivity/9-1611010-8.jpg,PB1647-ND,3100-30T9999CY,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 30A 120V,46,0,"69.90000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
-,-,PB2221-ND,ACC343UMM20,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 30A,20,0,"85.50000","0","1","Bulk","-","Active","-","-","-","30A","-","-","-","-","-","-"
-,-,PB2216-ND,3100-30U10999CG,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 40A 240V,49,0,"87.50000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_P25&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/P25P42D22P1-24.jpg,PB1331-ND,P25P42D22P1-12,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 25A 12V,2,0,"123.26000","0","1","Bulk","P25","Active","Chassis Mount","12VDC","3PST-NO (DM) (3 Form X)","25A","600VAC - Max","-","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-55°C ~ 55°C","9 VDC","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec7_LEV200&DocType=CS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/7-1618387-2.jpg,A115771-ND,7-1618387-2,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 500A 24V,3,0,"131.44000","0","1","Bulk","LEV200, KILOVAC","Active","Chassis Mount","24VDC","SPST-NO (DM) (1 Form X)","500A","900VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","19 VDC","5 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec7_LEV200&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5-1618388-4.jpg,5-1618388-4-ND,LEV200A4ANF,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 500A 12V,5,0,"131.77000","0","1","Bulk","LEV200, KILOVAC","Active","Chassis Mount","12VDC","SPST-NO (DM) (1 Form X)","500A","900VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","9 VDC","2 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_P30P40&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/7-1393132-0.JPG,PB1335-ND,P40P42A12P1-120,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 40A 120V,8,0,"160.94000","0","1","Bulk","P40","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","40A","600VAC - Max","-","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-55°C ~ 65°C","102 VAC","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_P30P40&DocType=DS&DocLang=English,-,PB1779-ND,P30P47D12P1-24,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 4PST 30A 24V,9,0,"160.96000","0","1","Bulk","P30","Active","Chassis Mount","24VDC","4PST-NO (DM) (4 Form X)","30A","600VAC - Max","-","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-55°C ~ 65°C","18 VDC","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=EV200_R_TBD_KILOVAC_EV200_Ser_Contactors&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1618002-9.jpg,A121831-ND,EV200A2ANA,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 500A 48V,5,0,"161.73000","0","1","Bulk","EV200, KILOVAC","Active","Chassis Mount","48VDC","SPST-NO (DM) (1 Form X)","500A","900VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","32 VDC","18 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_P30P40&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/P30P42D12P1-24,%20P40P42D12P1-24.jpg",PB1332-ND,P30P42A12P1-120,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 30A 120V,5,0,"164.00000","0","1","Bulk","P30","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","30A","600VAC - Max","-","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-55°C ~ 65°C","94 VAC","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_P30P40&DocType=DS&DocLang=English,-,PB1333-ND,P30P47A12P1-120,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 4PST 30A 120V,3,0,"182.67000","0","1","Bulk","P30","Active","Chassis Mount","120VAC","4PST-NO (DM) (4 Form X)","30A","600VAC - Max","-","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-55°C ~ 65°C","94 VAC","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=KCS01X_SERIES&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/KCS01X012EACA.JPG,A124438-ND,KCS01X012EACA,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 100A 12V,20,0,"350.08000","0","1","Bulk","KCS01X, KILOVAC","Active","Chassis Mount","12VDC","SPST-NO (DM) (1 Form X)","100A","600VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 105°C","9 VDC","5 VDC"
-,"//media.digikey.com/photos/TE%20Connectivity/EV202,KILOVAC-Series.jpg",A124435-ND,EV202ASAND,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR DPST 350A 24V,9,0,"484.61000","0","1","Bulk","EV202, KILOVAC","Active","Chassis Mount","24VDC","DPST-NO (DM) (2 Form X)","350A","600VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-55°C ~ 85°C","16 VDC","3 VDC"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,//media.digikey.com/Photos/Altech-Corporation/GMC-9M-10-AC120V.jpg,1920-1929-ND,GMC-9M-10-AC120V,Altech Corporation,MINI CONTACTOR 9A380440V 3P1NO12,16,0,"20.90000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1611001-3.jpg,PB1955-ND,3100-15Q2999,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 30A 24V,44,0,"20.94000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","SPST-NO (DM) (1 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
