Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Coil Type","Coil Current","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Features","Mounting Type","Termination Style","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EV(AEV).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AEV18012.JPG,AEV18024-ND,AEV18024,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 80A 24V,0,0,"130.94200","0","50","Bulk","AEV","Active","Non Latching","176mA","24VDC","SPST-NO (1 Form A)","80A","400VDC - Nom","18 VDC","2 VDC","50ms","30ms","-","Chassis Mount","Stud","-40°C ~ 80°C"
-,-,AEVS16012-ND,AEVS16012,Panasonic Electric Works,RELAY AUTO SPST-NO 60A 12V,0,0,"163.34000","0","1","Bulk","AEVS","Active","Non Latching","375mA","12VDC","SPST-NO (1 Form A)","60A","400VDC - Nom","9 VDC","1 VDC","50ms","50ms","-","Chassis Mount","Screw Terminal, Wire Leads","-40°C ~ 80°C"
-,-,AEVS960122-ND,AEVS960122,Panasonic Electric Works,RELAY AUTO SPST-NO 60A 12V,0,0,"169.93000","0","1","Bulk","AEVS","Active","Non Latching","375mA","12VDC","SPST-NO (1 Form A)","60A","400VDC - Nom","9 VDC","1 VDC","50ms","50ms","-","Chassis Mount","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EV(AEV).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AEV14012.jpg,AEV14012-ND,AEV14012,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 120A 12V,0,0,"224.58000","0","1","Bulk","AEV","Active","Non Latching","353mA","12VDC","SPST-NO (1 Form A)","120A","400VDC - Nom","9 VDC","1 VDC","50ms","30ms","-","Chassis Mount","Stud","-40°C ~ 80°C"
-,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/AEV19012W.JPG,255-2581-ND,AEV19012W,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 300A 12V,0,0,"381.99000","0","1","Tray","AEV","Active","Non Latching","3.2A","12VDC","SPST-NO (1 Form A)","300A","400VDC - Nom","9 VDC","2 VDC","30ms","10ms","-","Chassis Mount","Stud","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EV(AEV).pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/AEV19012W.JPG,AEV19012-ND,AEV19012,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 300A 12V,0,0,"507.12000","0","1","Bulk","AEV","Active","Non Latching","3.2A","12VDC","SPST-NO (1 Form A)","300A","400VDC - Nom","9 VDC","2 VDC","30ms","10ms","-","Chassis Mount","Stud","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EV(AEV).pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/AEV19012W.JPG,AEV19024-ND,AEV19024,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 300A 24V,0,0,"507.12000","0","1","Bulk","AEV","Active","Non Latching","1.9A","24VDC","SPST-NO (1 Form A)","300A","400VDC - Nom","18 VDC","4 VDC","30ms","10ms","-","Chassis Mount","Stud","-40°C ~ 85°C"
-,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/aev19024w.JPG,255-2582-ND,AEV19024W,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 300A 24V,0,0,"515.87000","0","1","Tray","AEV","Active","Non Latching","1.9A","24VDC","SPST-NO (1 Form A)","300A","400VDC - Nom","18 VDC","4 VDC","30ms","10ms","-","Chassis Mount","Stud","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=VKP-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/VKP-.jpg,PB312-ND,VKP-11F42,TE Connectivity Potter & Brumfield Relays,RELAY AUTOMOTIVE SPST 40A 12V,0,0,"Obsolete","0","525","Bulk","VKP","Obsolete","Non Latching","133mA","12VDC","SPST-NO (1 Form A)","40A","14VDC - Max","6.8 VDC","1.2 VDC","5ms","3ms","-","Through Hole","PC Pin","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=VKP-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/VKP-.jpg,PB313-ND,VKP-15F42,TE Connectivity Potter & Brumfield Relays,RELAY AUTOMOTIVE SPDT 40A 12V,0,0,"Obsolete","0","525","Bulk","VKP","Obsolete","Non Latching","133mA","12VDC","SPDT (1 Form C)","40A","14VDC - Max","6.8 VDC","1.2 VDC","5ms","3ms","-","Through Hole","PC Pin","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CB_Relays.pdf,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1-12V,%20CB1-24V.jpg",CB1F-D-12V-ND,CB1F-D-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 40A 12V,0,0,"Obsolete","0","50","Bulk","CB","Obsolete","Non Latching","117mA","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","7 VDC","1.2 VDC","15ms","-","Diode, Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20P%20B%20PDFs/F7_VF7%20Series.pdf,-,PB713-ND,VF7-11H12,TE Connectivity Potter & Brumfield Relays,RELAY AUTOMOTIVE SPST 70A 24V,0,0,"Obsolete","0","600","Bulk","VF7","Obsolete","Non Latching","83.3mA","24VDC","SPST-NO (1 Form A)","70A","14VDC - Nom","14.4 VDC","2.4 VDC","7ms","2ms","-","Through Hole","PC Pin","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8H%20Series.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G8H-1C4T-R-DC12.jpg,Z2001-ND,G8H-1C4T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 10A 12V,0,0,"Obsolete","0","600","Bulk","G8H","Obsolete","Non Latching","120mA","12VDC","SPDT (1 Form C)","10A","16VDC - Max","7 VDC","0.7 VDC","20ms","10ms","-","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8J.pdf,-,G8J-1A7P-R-DC12-ND,G8J-1A7P-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPST 40A 12V,0,0,"Obsolete","0","240","Bulk","G8J","Obsolete","Non Latching","-","12VDC","SPST-NO (1 Form A)","40A","16VDC - Max","8 VDC","1 VDC","5ms","4ms","-","Through Hole","PC Pin","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8J.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G8JN-1C7T-MF-R-DC12.JPG,G8J-1C6T-F-R-DC12-ND,G8J-1C6T-F-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 40A 12V,0,0,"Obsolete","0","240","Bulk","G8J","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","40A","16VDC - Max","8 VDC","1 VDC","5ms","4ms","-","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8J.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G8JN-1C7T-DC12,%20G8JN-1C7T--R-DC12.jpg",G8J-1C6T-R-DC12-ND,G8J-1C6T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 40A 12V,0,0,"Obsolete","0","240","Bulk","G8J","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","40A","16VDC - Max","8 VDC","1 VDC","5ms","4ms","-","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8J.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G8JN-1C7T-MF-R-DC12.JPG,G8J-1C7T-MF-RDC12-ND,G8J-1C7T-MF-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 40A 12V,0,0,"Obsolete","0","240","Bulk","G8J","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","40A","16VDC - Max","8 VDC","1 VDC","5ms","4ms","-","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8J.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G8JN-1C7T-DC12,%20G8JN-1C7T--R-DC12.jpg",G8J-1C7T-R-DC12-ND,G8J-1C7T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 40A 12V,0,0,"Obsolete","0","240","Bulk","G8J","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","40A","16VDC - Max","8 VDC","1 VDC","5ms","4ms","-","Socketable","Plug In","-40°C ~ 125°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g8v.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G8V-1A7T-R-DC12.jpg,Z2051-ND,G8V-1A7T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"Obsolete","0","480","Bulk","G8V","Obsolete","Non Latching","-","12VDC","SPST-NO (1 Form A)","20A","16VDC - Max","8 VDC","1 VDC","10ms","10ms","-","Socketable","Plug In","-40°C ~ 125°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g8v.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G8V-1A7T-R-DC12.jpg,Z2052-ND,G8V-1C7T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 10A 12V,0,0,"Obsolete","0","960","Bulk","G8V","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","10A","16VDC - Max","8 VDC","1 VDC","10ms","10ms","-","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8W%20Automotive%20Relay.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G8W-1A6T-F-R-DC12.jpg,Z2053-ND,G8W-1A6T-F-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPST 35A 12V,0,0,"Obsolete","0","240","Bulk","G8W","Obsolete","Non Latching","-","12VDC","SPST-NO (1 Form A)","35A","16VDC - Max","8 VDC","1 VDC","20ms","10ms","Resistor","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8W%20Automotive%20Relay.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G8W-1A6T-R-DC12.JPG,Z3291-ND,G8W-1A6T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPST 35A 12V,0,0,"Obsolete","0","240","Bulk","G8W","Obsolete","Non Latching","-","12VDC","SPST-NO (1 Form A)","35A","16VDC - Max","8 VDC","1 VDC","20ms","10ms","Resistor","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8W%20Automotive%20Relay.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G8W-1A7T-R-DC12.JPG,Z2784-ND,G8W-1A7T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPST 35A 12V,0,0,"Obsolete","0","240","Bulk","G8W","Obsolete","Non Latching","-","12VDC","SPST-NO (1 Form A)","35A","16VDC - Max","8 VDC","1 VDC","20ms","10ms","Resistor","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8W%20Automotive%20Relay.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G8W-1A6T-F-R-DC12.jpg,Z2054-ND,G8W-1C6T-F-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","240","Bulk","G8W","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","20A","16VDC - Max","8 VDC","1 VDC","20ms","10ms","Resistor","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8W%20Automotive%20Relay.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G8W-1C6T-R-DC12.JPG,Z2783-ND,G8W-1C6T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","240","Bulk","G8W","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","20A","16VDC - Max","8 VDC","1 VDC","20ms","10ms","Resistor","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G8W%20Automotive%20Relay.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G8W-1C7T-R-DC12.jpg,Z2260-ND,G8W-1C7T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","240","Bulk","G8W","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","20A","16VDC - Max","8 VDC","1 VDC","20ms","10ms","Resistor","Socketable","Plug In","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV11024-ND,ACV11024,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","-","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","-","-","10ms","10ms","-","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV11112-ND,ACV11112,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","Diode","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV11124-ND,ACV11124,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","33.3mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","-","-","10ms","10ms","Diode","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV11224-ND,ACV11224,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","41.7mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","-","-","10ms","15ms","Resistor","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACV12012.jpg,255-2592-ND,ACV12012,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","-","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV12024-ND,ACV12024,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","-","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","-","-","10ms","10ms","-","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACV12012.jpg,ACV12112-ND,ACV12112,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","Diode","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV12124-ND,ACV12124,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","33.3mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","-","-","10ms","10ms","Diode","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACV12012.jpg,ACV12212-ND,ACV12212,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","84.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","15ms","Resistor","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV12224-ND,ACV12224,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","41.7mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","-","-","10ms","15ms","Resistor","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACV12012.jpg,ACV13012-ND,ACV13012,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACV12012.jpg,ACV13112-ND,ACV13112,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","Diode","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV13124-ND,ACV13124,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","33.3mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","-","-","10ms","10ms","Diode","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACV12012.jpg,ACV13212-ND,ACV13212,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","84.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","15ms","Resistor","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV13224-ND,ACV13224,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","41.7mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","-","-","10ms","15ms","Resistor","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV31024-ND,ACV31024,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","-","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","-","-","10ms","10ms","-","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV31112-ND,ACV31112,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","Diode","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV31124-ND,ACV31124,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","33.3mA","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","-","-","10ms","10ms","Diode","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV31224-ND,ACV31224,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","41.7mA","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","-","-","10ms","15ms","Resistor","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACV32012.jpg,255-2593-ND,ACV32012,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","-","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV32024-ND,ACV32024,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","-","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","-","-","10ms","10ms","-","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV32112-ND,ACV32112,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","Diode","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV32124-ND,ACV32124,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","33.3mA","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","-","-","10ms","10ms","Diode","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV32212-ND,ACV32212,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","84.0mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","15ms","Resistor","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV32224-ND,ACV32224,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","41.7mA","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","-","-","10ms","15ms","Resistor","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV33012-ND,ACV33012,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV33024-ND,ACV33024,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","-","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","-","-","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV33112-ND,ACV33112,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","67.0mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","Diode","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,-,ACV33124-ND,ACV33124,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"Obsolete","0","50","Tube","ACV","Obsolete","Non Latching","33.3mA","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","-","-","10ms","10ms","Diode","Through Hole","PC Pin","-40°C ~ 85°C"
