Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Output Type","Voltage - Input","Voltage - Load","Load Current","On-State Resistance (Max)","Termination Style","Package / Case","Supplier Device Package"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_m_cr10.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY225R2V.jpg,255-3391-1-ND,AQY221N3MY,Panasonic Electric Works,SSR RELAY SPST-NO 150MA 0-25V,21713,0,"7.52000","0","1","Cut Tape (CT)","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 25V","150mA","7.5 Ohms","SMD (SMT) Tab","4-SMD (0.116"", 2.95mm)","4-SON"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_rf1a_aqy22_m_cr10.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AQY225R2V.jpg,255-3391-6-ND,AQY221N3MY,Panasonic Electric Works,SSR RELAY SPST-NO 150MA 0-25V,21713,0,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC (RF)","1.14VDC","0V ~ 25V","150mA","7.5 Ohms","SMD (SMT) Tab","4-SMD (0.116"", 2.95mm)","4-SON"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_he1a_aqv25_gs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-3594-2-ND,AQV252G2SX,Panasonic Electric Works,SSR RELAY SPST-NO 3A 0-50V,28000,0,"3.92617","0","1000","Tape & Reel (TR)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 50V","3A","70 mOhms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_he1a_aqv25_gs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-3594-1-ND,AQV252G2SX,Panasonic Electric Works,SSR RELAY SPST-NO 3A 0-50V,28507,0,"7.40000","0","1","Cut Tape (CT)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 50V","3A","70 mOhms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_he1a_aqv25_gs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/PhotoMOS-AQV-Series_6-SOP.jpg,255-3594-6-ND,AQV252G2SX,Panasonic Electric Works,SSR RELAY SPST-NO 3A 0-50V,28507,0,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 50V","3A","70 mOhms","Gull Wing","6-SOP (0.173"", 4.40mm)","6-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_62c1_f1.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/39-8-DIP-SMT.jpg,Z2108-ND,G3VM-62F1,Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 500MA 0-60V,8350,1600,"4.03000","0","1","Tube","G3VM","Active","Surface Mount","SPST-NO (1 Form A) x 2","AC, DC","1.15VDC","0V ~ 60V","500mA","2 Ohms","Gull Wing","8-SMD (0.300"", 7.62mm)","8-SMD"
https://cotorelay.com/wp-content/uploads/2014/10/c226s_c326s_mosfet_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/COTOMOS%20C2.JPG,306-1358-ND,C226S,Coto Technology,SSR RELAY SPST-NO 2A 0-40V,29601,0,"4.07000","0","1","Tube","COTOMOS™","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.37VDC","0V ~ 40V","2A","85 mOhms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://toshiba.semicon-storage.com/info/docget.jsp?did=12663&prodName=TLP3545,//media.digikey.com/Photos/Toshiba%20Photos/TLPxxx(F).JPG,TLP3545(F)-ND,TLP3545(F),Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 3A 0-60V,4401,0,"4.08000","0","1","Tube","TLP3545","Active","Through Hole","SPST-NO (1 Form A)","AC, DC","1.33VDC","0V ~ 60V","3A","70 mOhms","PC Pin","6-DIP (0.300"", 7.62mm)","6-DIP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_21gr1.pdf,//media.digikey.com/renders/Omron%20Elect%20Renders/4-SOP%20PKG.jpg,Z2077-ND,G3VM-21GR1,Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 300MA 0-20V,29608,17200,"4.15000","0","1","Tube","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 20V","300mA","1.5 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://docs.broadcom.com/docs/AV02-0152EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ASSR-1511-301E.JPG,516-3772-ND,ASSR-5211-301E,Broadcom Limited,SSR RELAY SPST-NO 200MA 0-600V,452,0,"4.17000","0","1","Tube","ASSR","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.3VDC","0V ~ 600V","200mA","16 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-DIP Gull Wing"
