Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Coil Current","Coil Type","Features","Termination Style","Seal Rating","Coil Insulation","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material","Relay Type"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2934-ND,G6J-2FS-Y DC3,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 3VDC,6334,0,"4.29000","0","1","Tube","G6J-Y","Active","Surface Mount","3VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","48.0mA","Non Latching","-","Gull Wing","-","-","2.25 VDC","0.3 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_gq.pdf,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/AGQ210A,%20AGQ200A%20SERIES.jpg",255-4113-5-ND,AGQ200A06,Panasonic Electric Works,RELAY TELECOM DPDT 2A 6VDC,279,0,"4.32000","0","1","Tube","AGQ","Active","Surface Mount","6VDC","DPDT (2 Form C)","2A","125VAC, 110VDC - Max","23.3mA","Non Latching","-","Gull Wing","-","-","4.5 VDC","0.6 VDC","4ms","4ms","-40°C ~ 85°C","Silver Palladium (AgPd), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_ds2y.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/DS2Y.jpg,255-1081-ND,DS2Y-S-DC48V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 2A 48VDC,1973,1000,"4.37000","0","1","Tube","DS2Y","Active","Through Hole","48VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","6.3mA","Non Latching","-","PC Pin","-","-","33.6 VDC","4.8 VDC","4ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393788-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23079A100%20SERIES.jpg,PB1085-ND,V23079B1203B301,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 2A 12VDC,3129,0,"4.42000","0","1","Tube","V23079, AXICOM","Active","Through Hole","12VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","11.7mA","Latching, Dual Coil","-","PC Pin","-","-","9 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-S-SERIES.jpg,255-1988-ND,TXS2-3V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 3VDC,6743,0,"4.49000","0","1","Tube","TX-S","Active","Through Hole","3VDC","DPDT (2 Form C)","1A","110VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","-","2.4 VDC","0.3 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-S-SERIES.jpg,255-1895-ND,TXS2-12V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 12VDC,3895,0,"4.49000","0","1","Tube","TX-S","Active","Through Hole","12VDC","DPDT (2 Form C)","1A","110VDC - Max","4.2mA","Non Latching","-","PC Pin","Sealed - Fully","-","9.6 VDC","1.2 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-S-SERIES.jpg,255-1896-ND,TXS2-4.5V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 4.5VDC,1272,0,"4.49000","0","1","Tube","TX-S","Active","Through Hole","4.5VDC","DPDT (2 Form C)","1A","110VDC - Max","11.1mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.6 VDC","0.45 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2P-Y,%20G6JU-2P-Y%20SERIES.jpg",Z2131-ND,G6J-2P-Y DC4.5,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 4.5VDC,3227,0,"4.58000","0","1","Tube","G6J-Y","Active","Through Hole","4.5VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","32.6mA","Non Latching","-","PC Pin","-","-","3.38 VDC","0.45 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2137-ND,G6J-2FS-Y DC12,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 12VDC,2264,0,"4.58000","0","1","Tube","G6J-Y","Active","Surface Mount","12VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","12.3mA","Non Latching","-","Gull Wing","-","-","9 VDC","1.2 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2141-ND,G6J-2FL-Y DC12,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 12VDC,1313,0,"4.58000","0","1","Tube","G6J-Y","Active","Surface Mount","12VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","12.3mA","Non Latching","-","Gull Wing","-","-","9 VDC","1.2 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2142-ND,G6J-2FL-Y DC24,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 24VDC,340,0,"4.58000","0","1","Tube","G6J-Y","Active","Surface Mount","24VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","9.2mA","Non Latching","-","Gull Wing","-","-","18 VDC","2.4 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-2341-5-ND,TXS2SA-3V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 3VDC,2431,0,"4.61000","0","1","Tube","TX-S","Active","Surface Mount","3VDC","DPDT (2 Form C)","1A","110VDC - Max","16.7mA","Non Latching","-","Gull Wing","Sealed - Fully","-","2.4 VDC","0.3 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TQ-D-SERIES.jpg,255-1771-5-ND,TQ2SA-L2-12V,Panasonic Electric Works,RELAY TELECOM DPDT 2A 12VDC,2421,0,"4.61000","0","1","Tube","TQ-SMD","Active","Surface Mount","12VDC","DPDT (2 Form C)","2A","125VAC, 220VDC - Max","11.7mA","Latching, Dual Coil","-","Gull Wing","-","-","9 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-1393-5-ND,TXS2SA-4.5V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 4.5VDC,2413,0,"4.61000","0","1","Tube","TX-S","Active","Surface Mount","4.5VDC","DPDT (2 Form C)","1A","110VDC - Max","11.1mA","Non Latching","-","Gull Wing","Sealed - Fully","-","3.6 VDC","0.45 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6s.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6SK-2%20SERIES.jpg,Z2664-ND,G6SK-2 DC24,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 2A 24VDC,1865,0,"4.61000","0","1","Tube","G6S","Active","Through Hole","24VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","12.5mA","Latching, Dual Coil","-","PC Pin","-","-","18 VDC","-","4ms","4ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-1394-5-ND,TXS2SA-12V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 12VDC,1635,0,"4.61000","0","1","Tube","TX-S","Active","Surface Mount","12VDC","DPDT (2 Form C)","1A","110VDC - Max","4.2mA","Non Latching","-","Gull Wing","Sealed - Fully","-","9.6 VDC","1.2 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TQ2SS.JPG,255-2288-5-ND,TQ2SS-L2-3V,Panasonic Electric Works,RELAY TELECOM DPDT 2A 3VDC,1413,0,"4.61000","0","1","Tube","TQ-SMD","Active","Surface Mount","3VDC","DPDT (2 Form C)","2A","125VAC, 220VDC - Max","46.7mA","Latching, Dual Coil","-","Gull Wing","-","-","2.25 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","Telecom"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61022_en_txd_pd2013.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-DPC.jpg,255-2324-5-ND,TXD2-5V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 2A 5VDC,1134,0,"4.61000","0","1","Tube","TX-D","Active","Through Hole","5VDC","DPDT (2 Form C)","2A","220VDC - Max","40.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.75 VDC","0.5 VDC","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","General Purpose"
-,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TX2SA-L2-5V,%20TX2SA-L2-12V,%20TX2SA-L2-24V.jpg",255-1790-5-ND,TX2SA-L2-5V,Panasonic Electric Works,RELAY TELECOM DPDT 2A 5VDC,856,0,"4.61000","0","1","Tube","TX","Active","Surface Mount","5VDC","DPDT (2 Form C)","2A","220VDC - Max","40.0mA","Latching, Dual Coil","-","Gull Wing","Sealed - Fully","-","3.75 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61022_en_txd_pd2013.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-DPC.jpg,255-2320-5-ND,TXD2-12V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 2A 12VDC,709,0,"4.61000","0","1","Tube","TX-D","Active","Through Hole","12VDC","DPDT (2 Form C)","2A","220VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","-","9 VDC","1.2 VDC","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98010&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/3-1393779-2.JPG,PB1622-ND,V23101D 106A201,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURP SPDT 1.25A 12VDC,601,0,"4.63000","0","1","Tube","V23101, AXICOM","Active","Through Hole","12VDC","SPDT (1 Form C)","1.25A","125VAC, 120VDC - Max","17.2mA","Non Latching","-","PC Pin","-","-","9 VDC","1.2 VDC","7ms","5ms","-40°C ~ 85°C","Silver Palladium (AgPd), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_hy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/HY1.jpg,255-1094-ND,HY1-24V,Panasonic Electric Works,RELAY TELECOM SPDT 1A 24VDC,1305,0,"4.68000","0","1","Tube","HY","Active","Through Hole","24VDC","SPDT (1 Form C)","1A","60VDC - Max","6.3mA","Non Latching","-","PC Pin","Sealed - Fully","-","18 VDC","2.4 VDC","5ms","4ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","Telecom"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61022_en_txd_pd2013.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-DGULL.jpg,255-2325-5-ND,TXD2SA-12V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 2A 12VDC,716,0,"4.73000","0","1","Tube","TX-D","Active","Surface Mount","12VDC","DPDT (2 Form C)","2A","220VDC - Max","16.7mA","Non Latching","-","Gull Wing","Sealed - Fully","-","9 VDC","1.2 VDC","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_gn.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AGN2604H.jpg,255-1232-5-ND,AGN20024,Panasonic Electric Works,RELAY TELECOM DPDT 1A 24VDC,1404,0,"4.90000","0","1","Tube","AGN","Active","Through Hole","24VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","9.6mA","Non Latching","-","PC Pin","-","-","18 VDC","2.4 VDC","4ms","4ms","-40°C ~ 85°C","Silver Palladium (AgPd), Gold (Au)","Telecom"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98010&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/3-1393779-5.jpg,PB1624-ND,V23101D 107A201,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURP SPDT 1.25A 24VDC,576,0,"5.16000","0","1","Tube","V23101, AXICOM","Active","Through Hole","24VDC","SPDT (1 Form C)","1.25A","125VAC, 120VDC - Max","8.6mA","Non Latching","-","PC Pin","-","-","18 VDC","2.4 VDC","7ms","5ms","-40°C ~ 85°C","Silver Palladium (AgPd), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6e.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6E-134P-L-ST-US-DC(5,12,24),%20G6E-134P-ST-US-DC(3,5,9,12,24).jpg",Z832-ND,G6E-134P-ST-US-DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 2A 24VDC,2158,16000,"5.19000","0","1","Tube","G6E","Active","Through Hole","24VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","8.3mA","Non Latching","-","PC Pin","Sealed - Fully","-","16.8 VDC","2.4 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61022_en_txd_pd2013.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-DPC.jpg,255-2321-5-ND,TXD2-24V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 2A 24VDC,834,0,"5.23000","0","1","Tube","TX-D","Active","Through Hole","24VDC","DPDT (2 Form C)","2A","220VDC - Max","9.6mA","Non Latching","-","PC Pin","Sealed - Fully","-","18 VDC","2.4 VDC","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","General Purpose"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61022_en_txs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-S-SERIES.jpg,255-2340-5-ND,TXS2-L2-4.5V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 4.5VDC,1561,0,"5.28000","0","1","Tube","TX-S","Active","Through Hole","4.5VDC","DPDT (2 Form C)","1A","110VDC - Max","15.6mA","Latching, Dual Coil","-","PC Pin","Sealed - Fully","-","3.6 VDC","-","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-S-SERIES.jpg,255-2334-5-ND,TXS2-24V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 24VDC,491,0,"5.28000","0","1","Tube","TX-S","Active","Through Hole","24VDC","DPDT (2 Form C)","1A","110VDC - Max","2.9mA","Non Latching","-","PC Pin","Sealed - Fully","-","19.2 VDC","2.4 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61022_en_txs.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TX-S-SERIES.jpg,255-2337-5-ND,TXS2-L2-12V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 12VDC,334,0,"5.28000","0","1","Tube","TX-S","Active","Through Hole","12VDC","DPDT (2 Form C)","1A","110VDC - Max","5.8mA","Latching, Dual Coil","-","PC Pin","Sealed - Fully","-","9.6 VDC","-","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6a.pdf,"//media.digikey.com/Photos/Omron%20Elect%20Photos/G6A274PSTUSDC%283,5,12,24,48%29BYOMR,%20G6A-274P-ST40-US-DC24.jpg",Z125-ND,G6A-274P-ST-US DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 2A 24VDC,3592,5500,"5.43000","0","1","Tube","G6A","Active","Through Hole","24VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","8.3mA","Non Latching","-","PC Pin","-","-","16.8 VDC","2.4 VDC","5ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61022_en_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-2347-5-ND,TXS2SA-L2-3V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 3VDC,1217,0,"5.45000","0","1","Tube","TX-S","Active","Surface Mount","3VDC","DPDT (2 Form C)","1A","110VDC - Max","23.3mA","Latching, Dual Coil","-","Gull Wing","Sealed - Fully","-","2.4 VDC","-","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61022_en_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-2348-5-ND,TXS2SA-L2-4.5V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 4.5VDC,699,0,"5.45000","0","1","Tube","TX-S","Active","Surface Mount","4.5VDC","DPDT (2 Form C)","1A","110VDC - Max","15.6mA","Latching, Dual Coil","-","Gull Wing","Sealed - Fully","-","3.6 VDC","-","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-1395-5-ND,TXS2SA-24V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 24VDC,657,0,"5.45000","0","1","Tube","TX-S","Active","Surface Mount","24VDC","DPDT (2 Form C)","1A","110VDC - Max","2.9mA","Non Latching","-","Gull Wing","Sealed - Fully","-","19.2 VDC","2.4 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61022_en_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-2345-5-ND,TXS2SA-L2-12V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 12VDC,353,0,"5.45000","0","1","Tube","TX-S","Active","Surface Mount","12VDC","DPDT (2 Form C)","1A","110VDC - Max","5.8mA","Latching, Dual Coil","-","Gull Wing","Sealed - Fully","-","9.6 VDC","-","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/DS%20SERIES.pdf,//media.digikey.com/photos/Panasonic%20Photos/DS1E.jpg,255-1473-ND,DS1E-M-DC12V,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 2A 12VDC,661,2000,"5.52000","0","1","Bulk","DS","Active","Through Hole","12VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","-","8.4 VDC","1.2 VDC","10ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/DS%20SERIES.pdf,//media.digikey.com/photos/Panasonic%20Photos/DS1E.jpg,255-1474-ND,DS1E-M-DC5V,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 2A 5VDC,386,750,"5.52000","0","1","Tube","DS","Active","Through Hole","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","80.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.5 VDC","0.5 VDC","10ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6e.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6E-134P-L-ST-US-DC(5,12,24),%20G6E-134P-ST-US-DC(3,5,9,12,24).jpg",Z761-ND,G6E-134PL-ST-US-DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 2A 5VDC,1160,4500,"5.54000","0","1","Tube","G6E","Active","Through Hole","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","79.4mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.5 VDC","0.5 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6a.pdf,"//media.digikey.com/Photos/Omron%20Elect%20Photos/G6A274PSTUSDC%283,5,12,24,48%29BYOMR,%20G6A-274P-ST40-US-DC24.jpg",G6A-274P-ST40-US-DC48-ND,G6A-274P-ST40-US-DC48,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 2A 48VDC,423,0,"5.68000","0","1","Tube","G6A","Active","Through Hole","48VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","8.3mA","Non Latching","-","PC Pin","-","-","33.6 VDC","4.8 VDC","5ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6e.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6E-134P-L-ST-US-DC(5,12,24),%20G6E-134P-ST-US-DC(3,5,9,12,24).jpg",Z2599-ND,G6E-134P-ST-US-DC3,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 2A 3VDC,7853,4000,"5.77000","0","1","Tube","G6E","Active","Through Hole","3VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","66.7mA","Non Latching","-","PC Pin","Sealed - Fully","-","2.1 VDC","0.3 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6e.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6E-134P-L-ST-US-DC(5,12,24),%20G6E-134P-ST-US-DC(3,5,9,12,24).jpg",G6E-134P-USDC24-ND,G6E-134P-US DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 2A 24VDC,3138,0,"6.03000","0","1","Tube","G6E","Active","Through Hole","24VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","8.3mA","Non Latching","-","PC Pin","Sealed - Fully","-","16.8 VDC","2.4 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_ds.pdf,//media.digikey.com/photos/Panasonic%20Photos/DS1E.jpg,255-1477-ND,DS1E-ML2-DC5V,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 2A 5VDC,290,0,"6.17000","0","1","Tube","DS","Active","Through Hole","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","72.0mA","Latching, Dual Coil","-","PC Pin","Sealed - Fully","-","3.5 VDC","-","10ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98009&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23026A%20SERIES.jpg,PB284-ND,V23026A1004B201,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 1A 24VDC,2464,0,"6.43000","0","1","Tube","V23026, AXICOM","Active","Through Hole","24VDC","SPDT (1 Form C)","1A","150VAC, 125VDC - Max","5.3mA","Non Latching","-","PC Pin","-","-","18 VDC","2.4 VDC","2ms","2ms","-40°C ~ 85°C","Palladium Nickel (PdNi), Rhodium (Rh), Gold (Au)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1462033-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FP2-NON-SERIES.jpg,PB1118-ND,D3026,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 2A 12VDC,1630,0,"6.48000","0","1","Tube","FP2, AXICOM","Active","Through Hole","12VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","6.7mA","Non Latching","-","PC Pin","-","-","8.4 VDC","1.2 VDC","4ms","3ms","-40°C ~ 85°C","Palladium (Pd), Ruthenium (Ru), Gold (Au)","Telecom"
