Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1)","Resistor - Emitter Base (R2)","DC Current Gain (hFE) (Min) @ Ic, Vce","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Frequency - Transition","Power - Max","Mounting Type","Package / Case","Supplier Device Package"
http://www.onsemi.com/pub/Collateral/DTA143Z-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2133LT1GOSCT-ND,MMUN2133LT1G,ON Semiconductor,TRANS PREBIAS PNP 246MW SOT23-3,39505,0,"0.13000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","246mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTA143Z-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2133LT1GOSDKR-ND,MMUN2133LT1G,ON Semiconductor,TRANS PREBIAS PNP 246MW SOT23-3,39505,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","246mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTC143T-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2216LT1GOSTR-ND,MMUN2216LT1G,ON Semiconductor,TRANS PREBIAS NPN 0.4W SOT23-3,27000,294000,"0.02169","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","160 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","400mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTC143T-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2216LT1GOSCT-ND,MMUN2216LT1G,ON Semiconductor,TRANS PREBIAS NPN 0.4W SOT23-3,28597,294000,"0.13000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","160 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","400mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTC143T-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2216LT1GOSDKR-ND,MMUN2216LT1G,ON Semiconductor,TRANS PREBIAS NPN 0.4W SOT23-3,28597,294000,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","-","160 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","400mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTA114E-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2111LT1GOSTR-ND,MMUN2111LT1G,ON Semiconductor,TRANS PREBIAS PNP 246MW SOT23-3,117000,4812000,"0.02222","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","246mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTA114E-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2111LT1GOSCT-ND,MMUN2111LT1G,ON Semiconductor,TRANS PREBIAS PNP 246MW SOT23-3,119902,4812000,"0.13000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","246mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTA114E-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2111LT1GOSDKR-ND,MMUN2111LT1G,ON Semiconductor,TRANS PREBIAS PNP 246MW SOT23-3,119902,4812000,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","246mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTC124E-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2212LT1GOSTR-ND,MMUN2212LT1G,ON Semiconductor,TRANS PREBIAS NPN 246MW SOT23-3,15000,0,"0.02222","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","22 kOhms","60 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","246mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTC124E-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2212LT1GOSCT-ND,MMUN2212LT1G,ON Semiconductor,TRANS PREBIAS NPN 246MW SOT23-3,17451,0,"0.13000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","22 kOhms","60 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","246mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub/Collateral/DTC124E-D.PDF,"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg",MMUN2212LT1GOSDKR-ND,MMUN2212LT1G,ON Semiconductor,TRANS PREBIAS NPN 246MW SOT23-3,17451,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","22 kOhms","22 kOhms","60 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","246mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
https://assets.nexperia.com/documents/data-sheet/PDTC143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6280-2-ND,"PDTC143ZT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,78000,0,"0.03009","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-3045-2-ND,"PDTC143ZT,235",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,120000,0,"0.02478","0","10000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6280-1-ND,"PDTC143ZT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,79449,0,"0.17000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-3045-1-ND,"PDTC143ZT,235",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,139952,0,"0.18000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6280-6-ND,"PDTC143ZT,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,79449,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC143Z_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-3045-6-ND,"PDTC143ZT,235",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,139952,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","100 @ 10mA, 5V","100mV @ 250µA, 5mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5131-2-ND,"PDTC114ET,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,84000,0,"0.03159","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6420-2-ND,"PDTC114ET,235",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,20000,0,"0.02478","0","10000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6420-1-ND,"PDTC114ET,235",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,20235,0,"0.18000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5131-1-ND,"PDTC114ET,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,84790,0,"0.18000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-6420-6-ND,"PDTC114ET,235",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,20235,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
https://assets.nexperia.com/documents/data-sheet/PDTC114E_SER.pdf,//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg,1727-5131-6-ND,"PDTC114ET,215",Nexperia USA Inc.,TRANS PREBIAS NPN 250MW TO236AB,84790,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","150mV @ 500µA, 10mA","1µA","230MHz","250mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB"
http://www.onsemi.com/pub/Collateral/DTA114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,MUN5111T1GOSTR-ND,MUN5111T1G,ON Semiconductor,TRANS PREBIAS PNP 202MW SC70-3,93000,0,"0.02517","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","202mW","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub/Collateral/DTA114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,MUN5111T1GOSCT-ND,MUN5111T1G,ON Semiconductor,TRANS PREBIAS PNP 202MW SC70-3,96079,0,"0.15000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","202mW","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub/Collateral/DTA114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,MUN5111T1GOSDKR-ND,MUN5111T1G,ON Semiconductor,TRANS PREBIAS PNP 202MW SC70-3,96079,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","202mW","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,MUN5214T1GOSTR-ND,MUN5214T1G,ON Semiconductor,TRANS PREBIAS NPN 202MW SC70-3,33000,0,"0.02517","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","202mW","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,MUN5214T1GOSCT-ND,MUN5214T1G,ON Semiconductor,TRANS PREBIAS NPN 202MW SC70-3,35315,0,"0.15000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","202mW","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg,MUN5214T1GOSDKR-ND,MUN5214T1G,ON Semiconductor,TRANS PREBIAS NPN 202MW SC70-3,35315,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","202mW","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC114YET1GOSTR-ND,DTC114YET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,57000,0,"0.02678","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC114YET1GOSCT-ND,DTC114YET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,57840,0,"0.16000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC114YET1GOSDKR-ND,DTC114YET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,57840,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC143Z-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC143ZET1GOSTR-ND,DTC143ZET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,42000,0,"0.02678","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC143Z-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC143ZET1GOSCT-ND,DTC143ZET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,43620,0,"0.16000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC143Z-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC143ZET1GOSDKR-ND,DTC143ZET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,43620,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 1mA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC114EET1GOSTR-ND,DTC114EET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,36000,39000,"0.02678","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC114EET1GOSCT-ND,DTC114EET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,38101,40049,"0.16000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC114EET1GOSDKR-ND,DTC114EET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,38101,40049,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC144E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC144EET1GOSTR-ND,DTC144EET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,12000,0,"0.02678","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC144E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC144EET1GOSCT-ND,DTC144EET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,15240,0,"0.16000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://www.onsemi.com/pub/Collateral/DTC144E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SC%E2%88%9275-3_463.jpg,DTC144EET1GOSDKR-ND,DTC144EET1G,ON Semiconductor,TRANS PREBIAS NPN 200MW SC75,15240,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","200mW","Surface Mount","SC-75, SOT-416","SC-75, SOT-416"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/digital/dtc043zmt2l-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/EMT3F.jpg,DTC043ZEBTLTR-ND,DTC043ZEBTL,Rohm Semiconductor,TRANS PREBIAS NPN 50V EMT3F,9000,0,"0.02805","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","150mV @ 500µA, 5mA","-","250MHz","150mW","Surface Mount","SC-89, SOT-490","EMT3F (SOT-416FL)"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/digital/dtc043zmt2l-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/EMT3F.jpg,DTC043ZEBTLCT-ND,DTC043ZEBTL,Rohm Semiconductor,TRANS PREBIAS NPN 50V EMT3F,11570,0,"0.16000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","150mV @ 500µA, 5mA","-","250MHz","150mW","Surface Mount","SC-89, SOT-490","EMT3F (SOT-416FL)"
http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/digital/dtc043zmt2l-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/EMT3F.jpg,DTC043ZEBTLDKR-ND,DTC043ZEBTL,Rohm Semiconductor,TRANS PREBIAS NPN 50V EMT3F,11570,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 5mA, 10V","150mV @ 500µA, 5mA","-","250MHz","150mW","Surface Mount","SC-89, SOT-490","EMT3F (SOT-416FL)"
http://www.onsemi.com/pub/Collateral/DTC114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2211T1GOSTR-ND,MUN2211T1G,ON Semiconductor,TRANS PREBIAS NPN 338MW SC59,36000,0,"0.02838","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub/Collateral/DTC114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2211T1GOSCT-ND,MUN2211T1G,ON Semiconductor,TRANS PREBIAS NPN 338MW SC59,37131,0,"0.16000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub/Collateral/DTC114E-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2211T1GOSDKR-ND,MUN2211T1G,ON Semiconductor,TRANS PREBIAS NPN 338MW SC59,37131,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","35 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2214T1GOSTR-ND,MUN2214T1G,ON Semiconductor,TRANS PREBIAS NPN 230MW SC59,27000,0,"0.02838","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2214T1GOSCT-ND,MUN2214T1G,ON Semiconductor,TRANS PREBIAS NPN 230MW SC59,28969,0,"0.16000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
http://www.onsemi.com/pub/Collateral/DTC114Y-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,MUN2214T1GOSDKR-ND,MUN2214T1G,ON Semiconductor,TRANS PREBIAS NPN 230MW SC59,28969,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","80 @ 5mA, 10V","250mV @ 300µA, 10mA","500nA","-","230mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SC-59"
