Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Voltage","Barrel Depth","Wire Gauge","Shielding","Color - Cap","Color - Wire","Material - Cap"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859355&DocType=Customer+Drawing&DocLang=English,-,859355-2-ND,859355-2,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO 1/2 PLG 20AWG 6"",0,0,"190.33300","0","300","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","6.00"" (152.400mm)","10kV","0.53"" (13.46mm)","20 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867872&DocType=Customer+Drawing&DocLang=English,-,867872-1-ND,867872-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 28.38"",0,0,"190.91720","0","25","-","Active","LGH-1 Plug to Cable (Round)","28.38"" (720.852mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","Yellow","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830613&DocType=Customer+Drawing&DocLang=English,-,2-830613-1-ND,2-830613-1,TE Connectivity AMP Connectors,LGH-1/2L PLUG TO CBL 16AWG 5.03',0,0,"191.34200","0","10","-","Active","LGH-1/2L Plug to Cable (Round)","5.03' (1.53m)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=834254&DocType=Customer+Drawing&DocLang=English,-,834254-8-ND,834254-8,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"191.64700","0","10","-","Active","LGH-1L Plug to LGH-1L Plug","6.00"" (152.400mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=448660&DocType=Customer+Drawing&DocLang=English,-,5-448660-1-ND,5-448660-1,TE Connectivity AMP Connectors,MICRO-MINI LGH TO CBL 24AWG 7"",0,0,"193.12800","0","100","-","Active","Micro-Miniature LGH, Plug, 1 pos to Cable (Round)","7.00"" (177.800mm)","12kV","-","24 AWG","Unshielded","No Cap","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830611&DocType=Customer+Drawing&DocLang=English,-,1-830611-7-ND,1-830611-7,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 8.03',0,0,"193.46840","0","25","-","Active","LGH-1/2 Plug to Cable (Round)","8.03' (2.45m)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837655&DocType=Customer+Drawing&DocLang=English,-,6-837655-8-ND,6-837655-8,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 6.59',0,0,"194.10300","0","150","-","Active","LGH-1 Plug to Cable (Round)","6.59' (2.01m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=869084&DocType=Customer+Drawing&DocLang=English,-,869084-2-ND,869084-2,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 18.38"",0,0,"194.76450","0","40","-","Active","LGH-3 Plug to Cable (Round)","18.38"" (466.852mm)","40kV","1.81"" (45.97mm)","16 AWG","Unshielded","-","Red","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862548&DocType=Customer+Drawing&DocLang=English,-,2-862548-1-ND,2-862548-1,TE Connectivity AMP Connectors,LGH-1/2L PLG TO 1/2L PLG 16AWG,0,0,"195.47450","0","20","-","Active","LGH-1/2L Plug to LGH-1/2L Plug","19.00"" (482.600mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863534&DocType=Customer+Drawing&DocLang=English,-,1-863534-1-ND,1-863534-1,TE Connectivity AMP Connectors,LGH-1/2L PLG TO CBL 16AWG 20.38"",0,0,"195.70650","0","20","-","Active","LGH-1/2L Plug to Cable (Round)","20.38"" (517.652mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863707&DocType=Customer+Drawing&DocLang=English,-,1-863707-5-ND,1-863707-5,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 36.38"",0,0,"195.80400","0","30","-","Active","LGH-1L Plug to Cable (Round)","36.38"" (924.052mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863534&DocType=Customer+Drawing&DocLang=English,-,863534-9-ND,863534-9,TE Connectivity AMP Connectors,LGH-1/2L PLG TO CBL 16AWG 36.38"",0,0,"196.72200","0","10","-","Active","LGH-1/2L Plug to Cable (Round)","36.38"" (924.052mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868330&DocType=Customer+Drawing&DocLang=English,-,868330-2-ND,868330-2,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"197.37200","0","50","-","Active","LGH-1L Plug to LGH-1L Plug","11.00"" (279.400mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863703&DocType=Customer+Drawing&DocLang=English,-,863703-6-ND,863703-6,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 18.38"",0,0,"200.25920","0","25","-","Active","LGH-1 Plug to Cable (Round)","18.38"" (466.852mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867836&DocType=Customer+Drawing&DocLang=English,-,867836-1-ND,867836-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 28.38"",0,0,"201.71720","0","25","-","Active","LGH-1 Plug to Cable (Round)","28.38"" (720.852mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","Brown","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,1-846290-5-ND,1-846290-5,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 30.38"",0,0,"202.74800","0","100","-","Active","LGH-4 Plug to Cable (Round)","30.38"" (771.652mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868235&DocType=Customer+Drawing&DocLang=English,-,868235-2-ND,868235-2,TE Connectivity AMP Connectors,LGH-1/2L PLG TO CBL 16AWG 12.25"",0,0,"202.99500","0","120","-","Active","LGH-1/2L Plug to Cable (Round)","12.25"" (311.150mm)","15kV","0.89"" (22.61mm)","16 AWG","Shielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830637&DocType=Customer+Drawing&DocLang=English,-,2-830637-8-ND,2-830637-8,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 24.38"",0,0,"205.24750","0","20","-","Active","LGH-1L Plug to Cable (Round)","24.38"" (619.252mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830612&DocType=Customer+Drawing&DocLang=English,-,2-830612-3-ND,2-830612-3,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"206.37440","0","25","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","15.00"" (381.000mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","-","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849310&DocType=Customer+Drawing&DocLang=English,-,849310-3-ND,849310-3,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 24.18"",0,0,"206.79320","0","25","-","Active","LGH-1L Plug to Cable (Round)","24.18"" (614.172mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","-","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=448660&DocType=Customer+Drawing&DocLang=English,-,448660-1-ND,448660-1,TE Connectivity AMP Connectors,MICRO-MIN LGH TO CBL 24AWG 7.25"",0,0,"209.89800","0","100","-","Active","Micro-Miniature LGH, Plug, 1 pos to Cable (Round)","7.25"" (184.150mm)","12kV","0.57"" (14.48mm)","24 AWG","Unshielded","No Cap","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863701&DocType=Customer+Drawing&DocLang=English,-,1-863701-3-ND,1-863701-3,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 4.03',0,0,"210.64200","0","10","-","Active","LGH-1 Plug to Cable (Round)","4.03' (1.23m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862546&DocType=Customer+Drawing&DocLang=English,-,862546-6-ND,862546-6,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"212.04188","0","80","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","18.00"" (457.200mm)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=445058&DocType=Customer+Drawing&DocLang=English,-,445058-1-ND,445058-1,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLUG TO CABLE 16AWG 39"",0,0,"214.30500","0","100","-","Active","LGH-4 Plug to Cable (Round)","39.00"" (990.600mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868331&DocType=Customer+Drawing&DocLang=English,-,868331-1-ND,868331-1,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"216.12300","0","10","-","Active","LGH-1L Plug to LGH-1L Plug","6.00"" (152.400mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","Red","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830637&DocType=Customer+Drawing&DocLang=English,-,3-830637-3-ND,3-830637-3,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 20.38"",0,0,"217.81900","0","20","-","Active","LGH-1L Plug to Cable (Round)","20.38"" (417.652mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1218110&DocType=Customer+Drawing&DocLang=English,-,1218110-2-ND,1218110-2,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 5.62',0,0,"219.14560","0","25","-","Active","LGH-3 Plug to Cable (Round)","5.62' (1.71m)","40kV","1.81"" (45.97mm)","16 AWG","Unshielded","Green","Red","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=448659&DocType=Customer+Drawing&DocLang=English,-,448659-1-ND,448659-1,TE Connectivity AMP Connectors,MICRO-MINI LGH TO CBL 24AWG,0,0,"220.35000","0","100","-","Active","Micro-Miniature LGH, Plug, 1 pos, Right Angle to Cable (Round)","-","12kV","0.56"" (14.22mm)","24 AWG","Unshielded","No Cap","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867622&DocType=Customer+Drawing&DocLang=English,-,5-867622-1-ND,5-867622-1,TE Connectivity AMP Connectors,RECT 6P PLG TO WIRE 22AWG 16.23"",0,0,"220.74020","0","50","-","Active","Rectangular, 06 pos Male Plug to Individual Wire Leads","16.23"" (412.242mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846985&DocType=Customer+Drawing&DocLang=English,-,3-846985-9-ND,3-846985-9,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 12.38"",0,0,"220.92633","0","60","-","Active","LGH-1/2 Plug to Cable (Round)","12.38"" (314.452mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
-,-,5-448658-1-ND,5-448658-1,"TE Connectivity Aerospace, Defense and Marine","LGH,MICRO-MIN,STR,RCPT,6-FT",0,0,"220.96100","0","9999","*","Active","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859474&DocType=Customer+Drawing&DocLang=English,-,859474-3-ND,859474-3,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 3.33',0,0,"221.09917","0","60","-","Active","LGH-1 Plug to Cable (Round)","3.33' (1.02m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859474&DocType=Customer+Drawing&DocLang=English,-,859474-4-ND,859474-4,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 3.33',0,0,"222.82817","0","60","-","Active","LGH-1 Plug to Cable (Round)","3.33' (1.02m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830612&DocType=Customer+Drawing&DocLang=English,-,4-830612-0-ND,4-830612-0,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO PLUG 16AWG 6.58',0,0,"222.88147","0","75","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","6.58' (2.01m)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","-","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837655&DocType=Customer+Drawing&DocLang=English,-,4-837655-2-ND,4-837655-2,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 5.03',0,0,"223.56100","0","10","-","Active","LGH-1 Plug to Cable (Round)","5.03' (1.53m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=865764&DocType=Customer+Drawing&DocLang=English,-,865764-1-ND,865764-1,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 16AWG 4',0,0,"224.09769","0","13","-","Active","LGH-1/2 Plug to Cable (Round)","4.00' (1.22m)","10kV","0.53"" (13.46mm)","16 AWG","Unshielded","Green","Red","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859474&DocType=Customer+Drawing&DocLang=English,-,859474-5-ND,859474-5,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 3.50',0,0,"224.53060","0","50","-","Active","LGH-1 Plug to Cable (Round)","3.50' (1.07m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863707&DocType=Customer+Drawing&DocLang=English,-,863707-8-ND,863707-8,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 24.38"",0,0,"224.59050","0","20","-","Active","LGH-1L Plug to Cable (Round)","24.38"" (619.252mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,1-839564-3-ND,1-839564-3,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 4.03',0,0,"224.96500","0","100","-","Active","LGH-2 Plug to Cable (Round)","4.03' (1.23m)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=448660&DocType=Customer+Drawing&DocLang=English,-,448660-3-ND,448660-3,TE Connectivity AMP Connectors,MICRO-MIN LGH TO CBL 24AWG 9.25"",0,0,"225.84900","0","100","-","Active","Micro-Miniature LGH, Plug, 1 pos to Cable (Round)","9.25"" (234.950mm)","12kV","0.57"" (14.48mm)","24 AWG","Unshielded","No Cap","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862548&DocType=Customer+Drawing&DocLang=English,-,862548-6-ND,862548-6,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2L PLUG TO 1/2L PLUG 16AWG,0,0,"227.94750","0","40","-","Active","LGH-1/2L Plug to LGH-1/2L Plug","18.00"" (457.200mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=836566&DocType=Customer+Drawing&DocLang=English,-,6-836566-9-ND,6-836566-9,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 25.38"",0,0,"227.98800","0","30","-","Active","LGH-4 Plug to Cable (Round)","25.38"" (644.652mm)","50kV","0.93"" (23.62mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837655&DocType=Customer+Drawing&DocLang=English,-,2-837655-1-ND,2-837655-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 28.38"",0,0,"231.55050","0","20","-","Active","LGH-1 Plug to Cable (Round)","28.38"" (720.852mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830637&DocType=Customer+Drawing&DocLang=English,-,1-830637-3-ND,1-830637-3,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 18.38"",0,0,"232.59450","0","20","-","Active","LGH-1L Plug to Cable (Round)","18.38"" (466.852mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=834254&DocType=Customer+Drawing&DocLang=English,-,7-834254-5-ND,7-834254-5,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"233.68200","0","20","-","Active","LGH-1L Plug to LGH-1L Plug","9.25"" (234.950mm)","25kV","0.91"" (23.11mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863701&DocType=Customer+Drawing&DocLang=English,-,1-863701-9-ND,1-863701-9,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 16.38"",0,0,"233.74000","0","20","-","Active","LGH-1 Plug to Cable (Round)","16.38"" (416.052mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,5-846290-1-ND,5-846290-1,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 12.38"",0,0,"234.59600","0","10","-","Active","LGH-4 Plug to Cable (Round)","12.38"" (314.452mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,839564-8-ND,839564-8,"TE Connectivity Aerospace, Defense and Marine",LGH-2 PLUG TO CABLE 16AWG 5',0,0,"235.67700","0","100","-","Active","LGH-2 Plug to Cable (Round)","5.00' (1.52m)","30kV","1.44"" (36.58mm)","16 AWG","Unshielded","Green","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862425&DocType=Customer+Drawing&DocLang=English,-,862425-1-ND,862425-1,"TE Connectivity Aerospace, Defense and Marine",MICRO-MINI LGH TO WIRE 22AWG 12"",0,0,"235.81400","0","10","-","Active","Micro-Miniature LGH, Receptacle, 3 pos to Individual Wire Leads","12.00"" (304.800mm)","7.5kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863703&DocType=Customer+Drawing&DocLang=English,-,863703-5-ND,863703-5,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 15.38"",0,0,"235.91250","0","40","-","Active","LGH-1 Plug to Cable (Round)","15.38"" (390.652mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863705&DocType=Customer+Drawing&DocLang=English,-,2-863705-8-ND,2-863705-8,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 24.38"",0,0,"237.03150","0","20","-","Active","LGH-1L Plug to Cable (Round)","24.38"" (619.252mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830637&DocType=Customer+Drawing&DocLang=English,-,2-830637-3-ND,2-830637-3,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 17.50"",0,0,"237.37950","0","20","-","Active","LGH-1L Plug to Cable (Round)","17.50"" (444.500mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=840706&DocType=Customer+Drawing&DocLang=English,-,3-840706-5-ND,3-840706-5,TE Connectivity AMP Connectors,LGH-1/2L PLUG TO CBL 16AWG 3.33',0,0,"239.22000","0","40","-","Active","LGH-1/2L Plug to Cable (Round)","3.33' (1.02m)","15kV","0.55"" (13.97mm)","16 AWG","Unshielded","Green","White","Epoxy"
