Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Pitch","Length","Length - Exposed Ends","Termination Style"
https://www.molex.com/pdm_docs/sd/152660053_sd.pdf,//media.digikey.com/Photos/Molex/0152660427.jpg,WM10531-ND,0152660425,Molex,CABLE FFC 40POS 0.50MM 1.18"",1786,0,"4.09000","0","1","Premo-Flex 15266","Active","FFC, FPC","40","0.020"" (0.50mm)","1.180"" (29.97mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/982660435_sd.pdf,//media.digikey.com/Photos/Molex/0982660435.jpg,WM13340-ND,0982660425,Molex,CABLE FFC 40POS 0.50MM 1.18"",1000,0,"4.09000","0","1","Premo-Flex 98266","Active","FFC, FPC","40","0.020"" (0.50mm)","1.180"" (29.97mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/982660435_sd.pdf,//media.digikey.com/Photos/Molex/0982660435.jpg,WM14119-ND,0982660431,Molex,CABLE FFC 40POS 0.50MM 4"",928,0,"4.16000","0","1","Premo-Flex 98266","Active","FFC, FPC","40","0.020"" (0.50mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/982660435_sd.pdf,//media.digikey.com/photos/Molex/982660436.JPG,WM14917-ND,0982660432,Molex,CABLE FFC 40POS 0.50MM 4"",301,0,"4.16000","0","1","Premo-Flex 98266","Active","FFC, FPC","40","0.020"" (0.50mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-10pos.JPG,WM17262-ND,0150200099,Molex,CABLE FFC 10POS 0.50MM 3"",181,0,"4.16000","0","1","Premo-Flex 15020","Active","FFC, FPC","10","0.020"" (0.50mm)","3.000"" (76.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R06.jpg,HF06U-10-ND,100R6-254B,Parlex USA LLC,CABLE FFC 6POS 1.00MM 10"",2678,0,"4.21000","0","1","-","Active","FFC, FPC","6","0.039"" (1.00mm)","10.0"" (254.0mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R15.jpg,HFF-15U-02-ND,050R15-51B,Parlex USA LLC,CABLE FFC 15POS 0.50MM 2"",1386,0,"4.21000","0","1","-","Active","FFC, FPC","15","0.020"" (0.50mm)","2.000"" (50.80mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/15166-Series-50.jpg,WM11499-ND,0151660549,Molex,CABLE FFC 50POS 0.50MM 8"",638,0,"4.28000","0","1","Premo-Flex 15166","Active","FFC, FPC","50","0.020"" (0.50mm)","8.000"" (203.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660087_sd.pdf,//media.digikey.com/Photos/Molex/0152660077.jpg,WM11491-ND,0152660087,Molex,CABLE FFC 8POS 0.50MM 8"",665,0,"4.28000","0","1","Premo-Flex 15266","Active","FFC, FPC","8","0.020"" (0.50mm)","8.000"" (203.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660071_sd.pdf,//media.digikey.com/Photos/Molex/0152660053.jpg,WM25121-ND,0152660071,Molex,CABLE FFC 6POS 0.50MM 12"",294,0,"4.28000","0","1","Premo-Flex 15266","Active","FFC, FPC","6","0.020"" (0.50mm)","12.0"" (304.8mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/15166-Series-40.jpg,WM25083-ND,0151660445,Molex,CABLE FFC 40POS 0.50MM 12"",174,0,"4.35000","0","1","Premo-Flex 15166","Active","FFC, FPC","40","0.020"" (0.50mm)","12.0"" (304.8mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-30pos.JPG,WM11504-ND,0150200321,Molex,CABLE FFC 30POS 0.50MM 4"",964,0,"4.39000","0","1","Premo-Flex 15020","Active","FFC, FPC","30","0.020"" (0.50mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150150423_sd.pdf,//media.digikey.com/Photos/Molex/0150150433.jpg,WM13118-ND,0150150651,Molex,CABLE FFC 51POS 0.30MM 6"",1276,0,"4.43000","0","1","Premo-Flex 15015","Active","FFC, FPC","51","0.012"" (0.30mm)","6.000"" (152.40mm)","0.118"" (3.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R16.jpg,HF16U-06-ND,100R16-152B,Parlex USA LLC,CABLE FFC 16POS 1.00MM 5.98"",1953,0,"4.46000","0","1","-","Active","FFC, FPC","16","0.039"" (1.00mm)","5.984"" (152.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R26.jpg,HFF-26U-02-ND,050R26-51B,Parlex USA LLC,CABLE FFC 26POS 0.50MM 2"",1612,0,"4.46000","0","1","-","Active","FFC, FPC","26","0.020"" (0.50mm)","2.000"" (50.80mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660323_sd.pdf,//media.digikey.com/Photos/Molex/0152660325.jpg,WM11501-ND,0152660323,Molex,CABLE FFC 30POS 0.50MM 5"",1528,0,"4.49000","0","1","Premo-Flex 15266","Active","FFC, FPC","30","0.020"" (0.50mm)","5.000"" (127.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/photos/Molex/Premo-Flex-15020-36-S.jpg,WM16416-ND,0150200383,Molex,CABLE FFC 36POS 0.50MM 2"",1197,0,"4.54000","0","1","Premo-Flex 15020","Active","FFC, FPC","36","0.020"" (0.50mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150150423_sd.pdf,//media.digikey.com/Photos/Molex/0150150433.jpg,WM9286-ND,0150150839,Molex,CABLE FFC 39POS 0.30MM 8"",264,0,"4.69000","0","1","Premo-Flex 15015","Active","FFC, FPC","39","0.012"" (0.30mm)","8.000"" (203.20mm)","0.118"" (3.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R10.jpg,HFF-10U-03-ND,050R10-76B,Parlex USA LLC,CABLE FFC 10POS 0.50MM 3"",6400,0,"4.70000","0","1","-","Active","FFC, FPC","10","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R26.jpg,HFF-26U-03-ND,050R26-76B,Parlex USA LLC,CABLE FFC 26POS 0.50MM 3"",1789,0,"4.70000","0","1","-","Active","FFC, FPC","26","0.020"" (0.50mm)","3.000"" (76.20mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R10.jpg,HF10U-10-ND,100R10-254B,Parlex USA LLC,CABLE FFC 10POS 1.00MM 10"",1490,0,"4.70000","0","1","-","Active","FFC, FPC","10","0.039"" (1.00mm)","10.0"" (254.0mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R06.jpg,HF06U-12-ND,100R6-305B,Parlex USA LLC,CABLE FFC 6POS 1.00MM 12"",1211,0,"4.70000","0","1","-","Active","FFC, FPC","6","0.039"" (1.00mm)","12.0"" (304.8mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-10pos.JPG,WM11497-ND,0150200101,Molex,CABLE FFC 10POS 0.50MM 4"",1528,0,"4.72000","0","1","Premo-Flex 15020","Active","FFC, FPC","10","0.020"" (0.50mm)","4.000"" (101.60mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152661039_sd.pdf,//media.digikey.com/Photos/Molex/Series_15167-33.jpg,WM14894-ND,0152661039,Molex,CABLE FFC 33POS 0.50MM 5"",122,0,"4.84000","0","1","Premo-Flex 15266","Active","FFC, FPC","33","0.020"" (0.50mm)","5.000"" (127.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660603_sd.pdf,//media.digikey.com/Photos/Molex/0152660549.jpg,WM11536-ND,0152660543,Molex,CABLE FFC 50POS 0.50MM 5"",671,0,"4.88000","0","1","Premo-Flex 15266","Active","FFC, FPC","50","0.020"" (0.50mm)","5.000"" (127.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/982660435_sd.pdf,//media.digikey.com/Photos/Molex/0982660326.jpg,WM10121-ND,0982660326,Molex,CABLE FFC 30POS 0.50MM 6"",944,0,"4.92000","0","1","Premo-Flex 98266","Active","FFC, FPC","30","0.020"" (0.50mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R15.jpg,HFF-15U-04-ND,050R15-102B,Parlex USA LLC,CABLE FFC 15POS 0.50MM 4"",2954,0,"4.95000","0","1","-","Active","FFC, FPC","15","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R08.jpg,HF08U-12-ND,100R8-305B,Parlex USA LLC,CABLE FFC 8POS 1.00MM 12"",2700,0,"4.95000","0","1","-","Active","FFC, FPC","8","0.039"" (1.00mm)","12.0"" (304.8mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/Photos/Parlex%20Photos/050R24%20SERIES.jpg,HFF-24U-04-ND,050R24-102B,Parlex USA LLC,CABLE FFC 24POS 0.50MM 4"",2227,0,"4.95000","0","1","-","Active","FFC, FPC","24","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R20.jpg,HFF-20U-04-ND,050R20-102B,Parlex USA LLC,CABLE FFC 20POS 0.50MM 4"",1020,0,"4.95000","0","1","-","Active","FFC, FPC","20","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152661045_sd.pdf,//media.digikey.com/Photos/Molex/Series_15167-33.jpg,WM22527-ND,0152661045,Molex,CABLE FFC 33POS 0.50MM 8"",2946,0,"5.19000","0","1","Premo-Flex 15266","Active","FFC, FPC","33","0.020"" (0.50mm)","8.000"" (203.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/Photos/Parlex%20Photos/050R24%20SERIES.jpg,HFF-30U-04-ND,050R30-102B,Parlex USA LLC,CABLE FFC 30POS 0.50MM 4"",1059,0,"5.20000","0","1","-","Active","FFC, FPC","30","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R36.jpg,HFF-36U-04-ND,050R36-102B,Parlex USA LLC,CABLE FFC 36POS 0.50MM 4"",1008,0,"5.20000","0","1","-","Active","FFC, FPC","36","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-50pos.JPG,WM11516-ND,0150200537,Molex,CABLE FFC 50POS 0.50MM 2"",1038,0,"5.21000","0","1","Premo-Flex 15020","Active","FFC, FPC","50","0.020"" (0.50mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-40pos.JPG,WM25041-ND,0150200443,Molex,CABLE FFC 40POS 0.50MM 10"",394,0,"5.28000","0","1","Premo-Flex 15020","Active","FFC, FPC","40","0.020"" (0.50mm)","10.0"" (254.0mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-24pos.jpg,WM16412-ND,0150200257,Molex,CABLE FFC 24POS 0.50MM 5"",3356,0,"5.33000","0","1","Premo-Flex 15020","Active","FFC, FPC","24","0.020"" (0.50mm)","5.000"" (127.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-50pos.JPG,WM11520-ND,0150200545,Molex,CABLE FFC 50POS 0.50MM 6"",1394,0,"5.43000","0","1","Premo-Flex 15020","Active","FFC, FPC","50","0.020"" (0.50mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R15.jpg,HFF-15U-06-ND,050R15-152B,Parlex USA LLC,CABLE FFC 15POS 0.50MM 5.98"",4053,0,"5.45000","0","1","-","Active","FFC, FPC","15","0.020"" (0.50mm)","5.984"" (152.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R06.jpg,HFF-06U-05-ND,050R6-127B,Parlex USA LLC,CABLE FFC 6POS 0.50MM 5"",1232,0,"5.45000","0","1","-","Active","FFC, FPC","6","0.020"" (0.50mm)","5.000"" (127.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R18.jpg,HFF-18U-06-ND,050R18-152B,Parlex USA LLC,CABLE FFC 18POS 0.50MM 5.98"",1129,0,"5.45000","0","1","-","Active","FFC, FPC","18","0.020"" (0.50mm)","5.984"" (152.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R20.jpg,HF20U-08-ND,100R20-203B,Parlex USA LLC,CABLE FFC 20POS 1.00MM 7.99"",299,0,"5.45000","0","1","-","Active","FFC, FPC","20","0.039"" (1.00mm)","7.992"" (203.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R12.jpg,HFF-12U-06-ND,050R12-152B,Parlex USA LLC,CABLE FFC 12POS 0.50MM 5.98"",987,0,"5.45000","0","1","-","Active","FFC, FPC","12","0.020"" (0.50mm)","5.984"" (152.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R50.jpg,HFF-50U-04-ND,050R50-102B,Parlex USA LLC,CABLE FFC 50POS 0.50MM 4"",957,0,"5.45000","0","1","-","Active","FFC, FPC","50","0.020"" (0.50mm)","4.000"" (101.60mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R36.jpg,HFF-36U-05-ND,050R36-127B,Parlex USA LLC,CABLE FFC 36POS 0.50MM 5"",932,0,"5.45000","0","1","-","Active","FFC, FPC","36","0.020"" (0.50mm)","5.000"" (127.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R08.jpg,HFF-08U-06-ND,050R8-152B,Parlex USA LLC,CABLE FFC 8POS 0.50MM 5.98"",727,0,"5.45000","0","1","-","Active","FFC, FPC","8","0.020"" (0.50mm)","5.984"" (152.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R04.jpg,HFF-04U-05-ND,050R4-127B,Parlex USA LLC,CABLE FFC 4POS 0.50MM 5"",644,0,"5.45000","0","1","-","Active","FFC, FPC","4","0.020"" (0.50mm)","5.000"" (127.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R05.jpg,HFF-05U-06-ND,050R5-152B,Parlex USA LLC,CABLE FFC 5POS 0.50MM 5.98"",638,0,"5.45000","0","1","-","Active","FFC, FPC","5","0.020"" (0.50mm)","5.984"" (152.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R20.jpg,HFF-20U-05-ND,050R20-127B,Parlex USA LLC,CABLE FFC 20POS 0.50MM 5"",552,0,"5.45000","0","1","-","Active","FFC, FPC","20","0.020"" (0.50mm)","5.000"" (127.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R12.jpg,HF12U-12-ND,100R12-305B,Parlex USA LLC,CABLE FFC 12POS 1.00MM 12"",463,0,"5.45000","0","1","-","Active","FFC, FPC","12","0.039"" (1.00mm)","12.0"" (304.8mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R06.jpg,HFF-06U-06-ND,050R6-152B,Parlex USA LLC,CABLE FFC 6POS 0.50MM 5.98"",431,0,"5.45000","0","1","-","Active","FFC, FPC","6","0.020"" (0.50mm)","5.984"" (152.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20050R15.jpg,HFF-15U-05-ND,050R15-127B,Parlex USA LLC,CABLE FFC 15POS 0.50MM 5"",298,0,"5.45000","0","1","-","Active","FFC, FPC","15","0.020"" (0.50mm)","5.000"" (127.00mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150150423_sd.pdf,//media.digikey.com/Photos/Molex/0150150433.jpg,WM9287-ND,0150151039,Molex,CABLE FFC 39POS 0.30MM 10"",537,0,"5.49000","0","1","Premo-Flex 15015","Active","FFC, FPC","39","0.012"" (0.30mm)","10.0"" (254.0mm)","0.118"" (3.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660053_sd.pdf,//media.digikey.com/Photos/Molex/0152660325.jpg,WM10530-ND,0152660329,Molex,CABLE FFC 30POS 0.50MM 8"",1191,0,"5.50000","0","1","Premo-Flex 15266","Active","FFC, FPC","30","0.020"" (0.50mm)","8.000"" (203.20mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660269_sd.pdf,//media.digikey.com/Photos/Molex/0152660253.jpg,WM16081-ND,0152660269,Molex,CABLE FFC 24POS 0.50MM 12"",1319,0,"5.51000","0","1","Premo-Flex 15266","Active","FFC, FPC","24","0.020"" (0.50mm)","12.0"" (304.8mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660053_sd.pdf,//media.digikey.com/Photos/Molex/0152660325.jpg,WM10529-ND,0152660325,Molex,CABLE FFC 30POS 0.50MM 6"",416,0,"5.63000","0","1","Premo-Flex 15266","Active","FFC, FPC","30","0.020"" (0.50mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660437_sd.pdf,//media.digikey.com/Photos/Molex/0152660427.jpg,WM11530-ND,0152660437,Molex,CABLE FFC 40POS 0.50MM 7"",900,0,"5.68000","0","1","Premo-Flex 15266","Active","FFC, FPC","40","0.020"" (0.50mm)","7.000"" (177.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R14.jpg,HF14U-12-ND,100R14-305B,Parlex USA LLC,CABLE FFC 14POS 1.00MM 12"",483,0,"5.69000","0","1","-","Active","FFC, FPC","14","0.039"" (1.00mm)","12.0"" (304.8mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
http://www.johnsonelectric.com/en/resources-for-engineers/ffc-flat-flexible-cables/ffc-inquiry-form-and-distribution-availability/~/media/2F646F0730D94DC8AA318FF391936451.ashx,//media.digikey.com/photos/Parlex%20Photos/PARLEX%20CORP-%20SERIES-%20100R15.jpg,HF15U-12-ND,100R15-305B,Parlex USA LLC,CABLE FFC 15POS 1.00MM 12"",118,0,"5.69000","0","1","-","Active","FFC, FPC","15","0.039"" (1.00mm)","12.0"" (304.8mm)","0.140"" (3.56mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150200977_sd.pdf,//media.digikey.com/Photos/Molex/15020-Series-10pos.JPG,WM11524-ND,0150200105,Molex,CABLE FFC 10POS 0.50MM 6"",787,0,"5.88000","0","1","Premo-Flex 15020","Active","FFC, FPC","10","0.020"" (0.50mm)","6.000"" (152.40mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
