Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Lines","Cable Length - Unexposed","Features"
https://katalog.we-online.de/pbs/datasheet/74273703.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_Earthingbelt.jpg,732-10303-ND,74273703,Wurth Electronics Inc.,EARTHING BELT,165,0,"4.40000","0","1","-","Active","Earthing Belt","-","0.49' (0.15m) 5.91""","-"
https://katalog.we-online.de/pbs/datasheet/74273704.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_Earthingbelt.jpg,732-10304-ND,74273704,Wurth Electronics Inc.,EARTHING BELT,1869,0,"5.50000","0","1","-","Active","Earthing Belt","-","0.67' (0.20m) 7.87""","-"
https://katalog.we-online.de/pbs/datasheet/74273702.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_Earthingbelt.jpg,732-10302-ND,74273702,Wurth Electronics Inc.,EARTHING BELT,306,0,"4.40000","0","1","-","Active","Earthing Belt","-","0.33' (0.10m) 3.94""","-"
https://katalog.we-online.de/pbs/datasheet/74273713.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_Earthingbelt.jpg,732-10307-ND,74273713,Wurth Electronics Inc.,EARTHING BELT,214,0,"4.84000","0","1","-","Active","Earthing Belt","-","0.49' (0.15m) 5.91""","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/435_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_435_A.JPG,1528-1773-ND,435,Adafruit Industries LLC,PASSIVE POE INJECTOR CABLE SET,321,0,"5.95000","0","1","-","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2777_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2778.jpg,1528-2430-ND,2778,Adafruit Industries LLC,DC BOOSTER CABLE,133,0,"6.50000","0","1","-","Active","USB TO 2.1mm DC Barrel Jack - 12V","4","3.92' (1.19m) 47.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2829724&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2829724-1.jpg,A126507-ND,2829724-1,TE Connectivity AMP Connectors,"CABLE ASSEMBLY, GROUND CLIP 4 IN",9876,0,"0.58000","0","1","-","Active","Ground Clip to Wire","1","0.33' (0.10m) 3.94""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2829724&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2829724-1.jpg,A126508-ND,2829724-2,TE Connectivity AMP Connectors,"CABLE ASSEMBLY, GROUND CLIP 6 IN",9955,0,"3.18000","0","1","-","Active","Ground Clip to Wire","1","0.50' (0.15m) 6.00""","-"
-,-,A142174-ND,2213759-1,TE Connectivity AMP Connectors,JUMPER ASSEMBLY PV4S 1.5KV 300MM,504,0,"3.90000","0","1","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","0.98' (0.30m) 11.81""","-"
-,-,A142175-ND,2213759-3,TE Connectivity AMP Connectors,JUMPER ASSEMBLY PV4S 1.5KV 500MM,432,0,"4.30000","0","1","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","1.64' (0.50m) 19.69""","-"
-,-,A142176-ND,2213759-8,TE Connectivity AMP Connectors,JUMPER ASSEMBLY PV4S 1.5KV 1M,336,0,"5.08000","0","1","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","3.28' (1.00m) 39.4""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2323857&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2323858-1.JPG,A126756-ND,2323857-1,TE Connectivity AMP Connectors,"CA, 50A TRIBUTARY GENERICAL",500,0,"17.64000","0","1","-","Active","Power Contacts to Screw Terminals","4","0.79' (0.24m) 9.45""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2311291&DocType=Customer+Drawing&DocLang=English,-,A132527-ND,2311291-1,TE Connectivity AMP Connectors,"CA, BUSBAR MATING TO CORD END TM",446,0,"31.13000","0","1","OCP","Active","CCJ Connector to Ferrule (2)","2","0.28' (0.08m) 3.31""","-"
https://katalog.we-online.de/pbs/datasheet/74273712.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_Earthingbelt.jpg,732-10306-ND,74273712,Wurth Electronics Inc.,EARTHING BELT,94,0,"4.40000","0","1","-","Active","Earthing Belt","-","0.33' (0.10m) 3.94""","-"
https://katalog.we-online.de/pbs/datasheet/74273701.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_Earthingbelt.jpg,732-10301-ND,74273701,Wurth Electronics Inc.,EARTHING BELT,87,0,"4.40000","0","1","-","Active","Earthing Belt","-","0.16' (0.05m) 1.97""","-"
https://katalog.we-online.de/pbs/datasheet/74273711.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_Earthingbelt.jpg,732-10305-ND,74273711,Wurth Electronics Inc.,EARTHING BELT,58,0,"3.98000","0","1","-","Active","Earthing Belt","-","0.16' (0.05m) 1.97""","-"
https://katalog.we-online.de/pbs/datasheet/74273714.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_Earthingbelt.jpg,732-10308-ND,74273714,Wurth Electronics Inc.,EARTHING BELT,73,0,"5.61000","0","1","-","Active","Earthing Belt","-","0.67' (0.20m) 7.87""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2159562&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2159562-1.JPG,A123694-ND,2159562-1,TE Connectivity AMP Connectors,"CABLE ASSY, PRESS FIT POWER,FB.",43,0,"17.63000","0","1","-","Active","MBXLE Plug to Rectangular WTB Connector","2","0.56' (0.17m) 6.69""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2159443&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2159443-1.JPG,A123695-ND,2159443-1,TE Connectivity AMP Connectors,"CABLE ASSY,SLED POWER,FB.",50,0,"18.50000","0","1","-","Active","MBXLE Plug to MBXLE Receptacle","2","0.51' (0.16m) 6.10""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/094572513XX_100155668DRW008B.pdf,//media.digikey.com/Photos/Harting/09457251351.jpg,1195-4852-ND,09457251351,HARTING,RJI CABLE IP67 HYBRID PCRAN 10M,13,0,"162.59000","0","1","-","Active","RJ45 Plug and Power Contacts to RJ45 Plug and Power Contacts","8","32.81' (10.00m) 394""","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2274955&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2274955-1.jpg,A120897-ND,2274955-1,TE Connectivity AMP Connectors,CABLE ASSEMBLY STRADA,5,0,"219.09000","0","1","STRADA Whisper","Active","Backplane, 9 Pair, 6 Column to Backplane, 9 Pair, 6 Column","-","1.67' (0.51m) 20.00""","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2323858&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2323858-1.JPG,A126757-ND,2323858-1,TE Connectivity AMP Connectors,"CA, 25A TRIBUTARY GENERICAL",100,0,"11.07000","0","1","-","Active","Power Contacts to Screw Terminals","4","0.79' (0.24m) 9.45""","-"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/10141442_Dwg.pdf,-,609-5264-ND,10141442-M0200YYLF,Amphenol ICC (FCI),4 PAIR PLUG-PLUG ASSEMBLY 2M,95,0,"29.14000","0","1","Boltrack™","Active","Backplane, 12 Pos (8 loaded), 3 Column to Backplane, 12 Pos (8 loaded), 3 Column","8","6.56' (2.00m) 78.7""","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_1059170000.jpg,281-7883-ND,1059170000,Weidmüller,"FIELDPOWER, CABLE, NO. OF WIRES",5,1,"99.45000","0","1","FieldPower®","Active","-","8","9.84' (3.00m) 118""","-"
-,-,281-7887-ND,8000011751,Weidmüller,"FIELDPOWER, CABLE, METAL HOUSIN",5,0,"108.29000","0","1","FieldPower®","Active","HQ8 Plug, Angled to Cable","7","9.84' (3.00m) 118""","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_8000005242.jpg,281-7878-ND,8000005242,Weidmüller,"FIELDPOWER, CABLE, METAL HOUSIN",5,0,"116.03000","0","1","FieldPower®","Active","HQ8 Plug to Cable","4","6.56' (2.00m) 78.7""","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_8000005240.jpg,281-7879-ND,8000005240,Weidmüller,"FIELDPOWER, CABLE, METAL HOUSIN",5,0,"116.03000","0","1","FieldPower®","Active","HQ8 Plug, Angled to Cable","4","6.56' (2.00m) 78.7""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/094572513XX_100155668DRW008B.pdf,-,1195-7718-ND,09457251327,HARTING,RJI CABLE IP67 HYBRID PCRAN 5M,10,0,"130.49000","0","1","Han 3A Hybrid","Active","RJ45 Plug and Power Contacts to RJ45 Plug and Power Contacts","4","16.40' (5.00m) 197""","-"
-,-,1195-7339-ND,20886510050,HARTING,SYPCEM CABLE HAN-BRID/CU METAL 5,6,0,"141.53000","0","1","Han-InduNet®","Active","Heavy Duty Connector, Female to Heavy Duty Connector, Male","6","16.40' (5.00m) 197""","Shielded"
-,-,1195-7338-ND,20886510030,HARTING,SYPCEM CABLE HAN-BRID/CU MET,5,0,"143.29000","0","1","Han-InduNet®","Active","Heavy Duty Connector, Female to Heavy Duty Connector, Male","6","9.84' (3.00m) 118""","Shielded"
-,-,281-7884-ND,8000005230,Weidmüller,"FIELDPOWER, CABLE, PLASTIC HOUS",5,0,"143.65000","0","1","FieldPower®","Active","Terminal Block to HQ4 Socket, Angled (2)","8","6.56' (2.00m) 78.7"", 16.40' (5.00m) 197""","-"
-,-,281-7880-ND,8000005241,Weidmüller,"FIELDPOWER, CABLE, METAL HOUSIN",5,0,"165.75000","0","1","FieldPower®","Active","HQ8 Plug, Angled to Cable","4","16.40' (5.00m) 197""","-"
-,-,1195-8146-ND,20886110100,HARTING,SYPCEMKAB.HAN-BRID/CU KU.PCI+BU,3,0,"178.22000","0","1","Han-InduNet®","Active","Heavy Duty Connector, Female to Heavy Duty Connector, Male","6","32.81' (10.00m) 394""","Shielded"
-,-,1195-7340-ND,20886510150,HARTING,SYPCEM CABLE HAN-BRID/CU MET,4,0,"234.78000","0","1","Han-InduNet®","Active","Heavy Duty Connector, Female to Heavy Duty Connector, Male","6","49.21' (15.00m) 591""","Shielded"
https://b2b.harting.com/files/download/PRD/PDF_TS/094572513XX_100155668DRW008B.pdf,-,1195-7719-ND,09457251353,HARTING,RJI CABLE IP67 HYBRID PCRAN 20M,2,0,"257.40000","0","1","-","Active","-","-","-","-"
https://www.molex.com/pdm_docs/sd/1001446800_sd.pdf,//media.digikey.com/Photos/Molex/MFG_1001446800.jpg,WM17793-ND,1001446800,Molex,6X8 IMPEL CABLE ASBLY .5M,6,0,"514.04000","0","1","Impel 100144","Active","Backplane, 6 Pair, 8 Column to Backplane, 6 Pair, 8 Column","96","1.67' (0.51m) 20.00""","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2777_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2777.jpg,1528-2429-ND,2777,Adafruit Industries LLC,DC BOOSTER CABLE,75,0,"6.50000","0","1","-","Active","USB TO 2.1mm DC Barrel Jack - 9V","4","3.92' (1.19m) 47.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2337275&DocType=Customer+Drawing&DocLang=English,-,A141425-ND,2337275-1,TE Connectivity AMP Connectors,SIDE EXIT CROWN CLIP JR CBLE ASS,11,0,"22.66000","0","1","OCP","Active","CCJ Connector to R-Terminal","2","-","-"
https://www3.panasonic.biz/ac/e_download/control/connector/aoc/catalog/con_eng_aocv.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_V-Series.jpg,255-6448-ND,AYG4V1A065M1,Panasonic Electric Works,HGH SPD OPTCL TRANS CONN CBL/PLG,10,0,"173.54000","0","1","V","Last Time Buy","Optical Connector Plug to Wire","1","3.28' (1.00m) 39.4""","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_8000005264.jpg,281-7886-ND,8000011748,Weidmüller,"FIELDPOWER, CABLE, METAL HOUSIN",5,0,"25.49000","0","1","FieldPower®","Active","HQ8 Plug, Angled to Cable","4","9.84' (3.00m) 118""","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_8000005238.jpg,281-7889-ND,8000005238,Weidmüller,"FIELDPOWER, CABLE, PLASTIC HOUS",5,0,"39.68000","0","1","FieldPower®","Active","HQ8 Plug to Cable","8","6.56' (2.00m) 78.7""","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_8000005235.jpg,281-7891-ND,8000005235,Weidmüller,"FIELDPOWER, CABLE, PLASTIC HOUS",5,0,"39.68000","0","1","FieldPower®","Active","HQ8 Plug, Angled to Cable","8","6.56' (2.00m) 78.7""","-"
-,-,281-7885-ND,8000011742,Weidmüller,"FIELDPOWER, CABLE, PLASTIC HOUS",5,0,"44.20000","0","1","FieldPower®","Active","HQ8 Plug, Angled to Cable","4","9.84' (3.00m) 118""","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_1059190000.jpg,281-7881-ND,1059190000,Weidmüller,"FIELDPOWER, CABLE, NO. OF WIRES",5,1,"45.70000","0","1","FieldPower®","Active","-","4","9.84' (3.00m) 118""","-"
-,-,281-7890-ND,8000005239,Weidmüller,"FIELDPOWER, CABLE, PLASTIC HOUS",5,0,"64.09000","0","1","FieldPower®","Active","HQ8 Plug to Cable","8","16.40' (5.00m) 197""","-"
-,-,281-7892-ND,8000005237,Weidmüller,"FIELDPOWER, CABLE, PLASTIC HOUS",5,0,"64.09000","0","1","FieldPower®","Active","HQ8 Plug, Angled to Cable","8","16.40' (5.00m) 197""","-"
-,-,281-7882-ND,8000005229,Weidmüller,"FIELDPOWER, CABLE, PLASTIC HOUS",5,0,"79.56000","0","1","FieldPower®","Active","-","4","16.40' (5.00m) 197""","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_8000013843.jpg,281-7888-ND,8000013843,Weidmüller,"FIELDPOWER, CABLE, METAL HOUSIN",0,0,"97.24000","0","1","FieldPower®","Active","HQ8 Plug to Cable","7","9.84' (3.00m) 118""","-"
http://www.pwrx.com/pwrx/docs/Lead_Kits.pdf,-,LEADKIT#MR-ND,LEAD KIT #MR,Powerex Inc.,MODULE LEAD KIT (CD42-CD47)- 1 R,0,0,"3.99500","0","500","-","Active","SCR Module Lead","1","-","Red and Yellow Lead Wires"
http://www.pwrx.com/pwrx/docs/Lead_Kits.pdf,-,LEADKIT#MQ-ND,LEAD KIT #MQ,Powerex Inc.,MODULE LEAD KIT (CD43) - 2 RED &,0,0,"4.32000","0","500","-","Active","SCR Module Lead","1","-","Red and Yellow Lead Wires"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1-1987376-1-ND,1-1987376-1,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"4.88600","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","3.28' (1.00m) 39.4""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1987376-1-ND,1987376-1,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"6.04170","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","3.28' (1.00m) 39.4""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,2-1987376-1-ND,2-1987376-1,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"6.04170","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","3.28' (1.00m) 39.4""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,3-1987376-1-ND,3-1987376-1,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"6.04170","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","3.28' (1.00m) 39.4""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,4-1987376-1-ND,4-1987376-1,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"6.04170","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","3.28' (1.00m) 39.4""","-"
http://www.pwrx.com/pwrx/docs/Lead_Kits.pdf,-,LEADKIT#NL-ND,LEAD KIT #NL,Powerex Inc.,MODULE LEAD KIT - 1 SET (CD62-ND,0,0,"6.58750","0","500","-","Active","SCR Module Lead","1","-","Red and Yellow Lead Wires"
http://www.pwrx.com/pwrx/docs/Lead_Kits.pdf,-,LEADKIT#NM-ND,LEAD KIT #NM,Powerex Inc.,MODULE LEAD KIT - 1 SET (CD67-ND,0,0,"6.58750","0","500","-","Active","SCR Module Lead","1","-","Red and Yellow Lead Wires"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1-1987376-2-ND,1-1987376-2,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"9.82800","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","9.84' (3.00m) 118""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1987376-2-ND,1987376-2,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"9.82800","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","9.84' (3.00m) 118""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,2-1987376-2-ND,2-1987376-2,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"9.82800","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","9.84' (3.00m) 118""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,3-1987376-2-ND,3-1987376-2,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"9.82800","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","9.84' (3.00m) 118""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001002-ND,20826001002,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"11.37000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001004-ND,20826001004,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"13.22000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1-1987376-3-ND,1-1987376-3,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"13.75400","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","16.40' (5.00m) 197""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1987376-3-ND,1987376-3,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"13.75400","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","16.40' (5.00m) 197""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,2-1987376-3-ND,2-1987376-3,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"13.75400","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","16.40' (5.00m) 197""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,3-1987376-3-ND,3-1987376-3,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"13.75400","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","16.40' (5.00m) 197""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,4-1987376-3-ND,4-1987376-3,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"13.75400","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","16.40' (5.00m) 197""","-"
-,-,09120033041-ND,09120033041,HARTING,HAN BRID RJ45C-M PATCH CORD,0,0,"13.86000","0","10","*","Active","-","-","-","-"
-,-,09120033042-ND,09120033042,HARTING,HAN BRID RJ45C-M PATCHKABEL,0,0,"13.86000","0","10","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001006-ND,20826001006,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"15.03000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001008-ND,20826001008,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"16.09000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011002-ND,20826011002,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"16.88000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011004-ND,20826011004,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"17.70200","0","10","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001010-ND,20826001010,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"17.83000","0","1","Ha-Vis preLink®","Active","Terminal Module to Wire","8","3.28' (1.00m) 39.4""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,4-1987376-2-ND,4-1987376-2,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"18.23000","0","1","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","9.84' (3.00m) 118""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002004-ND,20826002004,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"19.17000","0","1","*","Active","-","-","-","-"
-,-,10114967-H0040YYLF-ND,10114967-H0040YYLF,Amphenol ICC (FCI),SATA SIGNAL CABLE,0,0,"19.40305","0","200","-","Active","Power Contacts to Power Contacts","2","1.31' (0.40m) 15.75""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011008-ND,20826011008,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"19.68000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002002-ND,20826002002,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"20.01000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011006-ND,20826011006,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"20.37000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002006-ND,20826002006,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"20.68000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011010-ND,20826011010,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"21.02000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002008-ND,20826002008,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"22.22000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001020-ND,20826001020,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"23.40000","0","1","Ha-Vis preLink®","Active","Terminal Module to Wire","8","6.56' (2.00m) 78.7""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002010-ND,20826002010,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"23.74000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1987376-4-ND,1987376-4,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"24.96000","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","32.81' (10.00m) 394""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,2-1987376-4-ND,2-1987376-4,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"24.96000","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","32.81' (10.00m) 394""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,3-1987376-4-ND,3-1987376-4,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"24.96000","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","32.81' (10.00m) 394""","-"
