Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Length","Specifications","Wire Gauge","Shielding","Style"
http://www.amphenolltw.com/download/product_item/UA-30PMF-LD7B15.pdf,//media.digikey.com/Photos/Amphenol%20Photos/UA-30PMF-LD7B30.jpg,APC1749-ND,UA-30PMF-LD7B30,Amphenol LTW,CBL USB A RCPT IP67 300MM,257,0,"14.19000","0","1","-","Active","A Female to A Male (Circular Coupling)","0.98' (300.0mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","28 AWG, 28 AWG (2)","Shielded","Industrial Environments - IP67/68, Panel Mount"
https://www.molex.com/pdm_docs/sd/687980002_sd.pdf,//media.digikey.com/Photos/Molex/MFG_687980002.jpg,WM12850-ND,0687980002,Molex,UNIVERSAL SERIAL BUS (USB) SHIEL,2047,0,"14.21000","0","1","68798","Active","C Male to C Male","3.28' (1.00m)","USB 2.0","26 AWG, 28 AWG","Shielded","-"
https://www.molex.com/pdm_docs/sd/847290010_sd.pdf,//media.digikey.com/Photos/Molex/0847290001.jpg,WM23588-ND,0847290010,Molex,USB TYPEA RECPT PANEL MT CORD 15,476,0,"14.52000","0","1","84729","Active","A Female to Wire Leads (Circular Coupling)","0.50' (152.4mm)","-","28 AWG, 28 AWG","Shielded","-"
https://www.hirose.com/product/document?clcode=CL0242-0056-3-30&productname=ZX62D-B-5PA8(30)&series=ZX&documenttype=Catalog&lang=en&documentid=D31704_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/ZX40-A-5S-75-STDAJ%2830%29.JPG,H125239-ND,ZX40-A-5S-75-STDAJ(30),Hirose Electric Co Ltd,CABLE MICRO USB A-STD A 0.075M,2008,0,"14.85000","0","1","ZX40","Active","A Female to Micro A Male","0.25' (75.0mm)","USB 2.0","-","Shielded","-"
https://www.molex.com/pdm_docs/sd/687980003_sd.pdf,//media.digikey.com/Photos/Molex/MFG_687980002.jpg,WM12851-ND,0687980003,Molex,UNIVERSAL SERIAL BUS (USB) SHIEL,2971,0,"15.91000","0","1","68798","Active","C Male to C Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","28 AWG, 32 AWG","Shielded","-"
-,//media.digikey.com/Photos/TE%20Connectivity/1487588-2.jpg,A128022-ND,1487590-2,TE Connectivity AMP Connectors,"USB, A-B, 25/20, WHITE, 5.0M",317,0,"16.21000","0","1","-","Active","A Male to B Male","16.40' (5.00m)","USB 2.0","-","Shielded","Extension Cable"
http://cnctech.us/pdfs/103-1010-BL-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1010-BL-00200.jpg,1175-1786-ND,103-1010-BL-00500,CNC Tech,CABLE USB3.0 A/M-A/F 5M,187,0,"16.80000","0","1","-","Active","A Female to A Male","16.40' (5.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/103-1092-BL-F0500.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1092-BL-F0xx.JPG,1175-1803-ND,103-1092-BL-F0500,CNC Tech,USB3.0 A/M-MICRO B WITH FERRITES,149,0,"16.80000","0","1","-","Active","A Male to Micro B Male","16.40' (5.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7084_CA,//media.digikey.com/Photos/Assmann%20Photos/AK669%5E3-2-R.jpg,AE10646-ND,AK-300203-050-S,Assmann WSW Components,CABLE USB 3.0 A MALE - A FML 5M,145,0,"17.14000","0","1","-","Active","A Female to A Male","16.40' (5.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (5)","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/USBBF.pdf,//media.digikey.com/photos/Amphenol%20Photos/USBBF6200.JPG,APC1096-ND,USBBF6200,Amphenol PCD,CONN USB B PLUG W/2M CORD-USB A,124,0,"17.23000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Unshielded","-"
https://www.conec.com/catalog/en/download/download/drawing/?sku=17-200231,//media.digikey.com/Photos/Conec%20Photos/17-200231.jpg,626-1357-ND,17-200231,Conec,CONN USB PATCH CORD A-A PLUG 2M,274,0,"17.35000","0","1","-","Active","A Male to A Male (Circular Coupling)","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Industrial Environments - IP67"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/USB_A_Field.pdf,//media.digikey.com/photos/Amphenol%20Photos/USBAPSCC2205A.jpg,APC1697-ND,USBAPSCC2205A,Amphenol PCD,RCPT USB A FIELD SQUARE FLANGE R,157,0,"17.83000","0","1","USB-A Field","Active","A Female to A Male","1.65' (503.0mm)","USB 2.0","24 AWG, 28 AWG","-","Industrial Environments - IP54, Panel Mount"
http://www.amphenolltw.com/p2-products-detail-download.php?sn=5302&dd=1&ff=2012download/2D PDF/04_USB Connectors/UC-30AMM-QD8BXX.pdf,//media.digikey.com/photos/Amphenol%20Photos/UC-30AMM-QD8B01.jpg,1754-1204-ND,UC-30AMM-QD8B01,Amphenol LTW,USB,268,0,"18.52000","0","1","-","Active","A Male to C Male, Round (Circular Coupling)","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","23 AWG, 30 AWG, 32 AWG","Shielded","Industrial Environments - IP68"
https://www.molex.com/pdm_docs/sd/847290002_sd.pdf,//media.digikey.com/Photos/Molex/0847290001.jpg,WM5088-ND,0847290002,Molex,RCPT USB-A PIGTAIL 20AWG PNL MT,115,0,"18.84000","0","1","84729","Active","A Female to Wire Leads (Circular Coupling)","0.50' (152.4mm)","USB 2.0","20 AWG, 28 AWG","Unshielded","Industrial Environments - IP67, Panel Mount"
https://katalog.we-online.de/em/datasheet/632905731122.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/632905731122.jpg,732-8224-ND,632905731122,Wurth Electronics Inc.,CBL USB C-MALE TO A-FEMALE 50MM,191,0,"19.11000","0","1","WR-COM","Active","A Female to C Male","0.16' (50.0mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","-","-"
https://www.conec.com/catalog/en/download/download/drawing/?sku=17-200241,//media.digikey.com/Photos/Conec%20Photos/17-200241.jpg,626-1729-ND,17-200241,Conec,CONN USB PATCH CORD 3M IP67,185,0,"19.68000","0","1","-","Active","A Male to A Male (Circular Coupling)","9.84' (3.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Industrial Environments - IP67"
https://www.jae.com/direct/topics/topics_file_download/topics_id=66490&ext_no=06&index=0&_lang=en,//media.digikey.com/Photos/JAE%20Elect%20Photos/DX07518S10N18747.jpg,670-2984-ND,DX07518S20K18747,JAE Electronics,"USB TYPE C 3.1 GEN 1, C TO C, 2",188,0,"20.20000","0","1","DX07","Active","C Male to C Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","Shielded","Extension Cable"
https://www.hirose.com/product/document?clcode=CL0242-0056-3-30&productname=ZX62D-B-5PA8(30)&series=ZX&documenttype=Catalog&lang=en&documentid=D31704_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/ZX40-B-5S-1000-STDA%2830%29.jpg,H125240-ND,ZX40-B-5S-1000-STDA(30),Hirose Electric Co Ltd,CABLE MICRO USB B TO STD A 1.0M,295,0,"21.65000","0","1","ZX40","Active","A Male to Micro B Male","3.28' (1.00m)","USB 2.0","-","Shielded","-"
https://www.molex.com/pdm_docs/sd/847290006_sd.pdf,//media.digikey.com/photos/Molex/84729-0004.JPG,WM17497-ND,0847290006,Molex,CABLE USB A RCPT BKHEAD-PLUG 2M,246,810,"22.88000","0","1","84729","Active","A Female to A Male (Circular Coupling)","6.82' (2.08m)","USB 2.0","28 AWG, 28 AWG","Shielded","Industrial Environments - IP67, Panel Mount"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/105-1042-BL-00xxy_Dwg.pdf,//media.digikey.com/Photos/CnC%20Tech/105-1042-BL-00100.jpg,1175-1752-ND,105-1042-BL-00100,CNC Tech,CBL USB3.1 C PLUG TO C PLUG 1M,251,0,"24.05000","0","1","-","Active","C Male to C Male","3.28' (1.00m)","USB 3.1 (USB 3.1 Gen 2, Superspeed+)","26 AWG, 32 AWG (2)","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/105-1042-BL-00xxy_Dwg.pdf,//media.digikey.com/Photos/CnC%20Tech/105-1042-BL-00100.jpg,1175-1869-ND,105-1042-BL-00200,CNC Tech,CABLE USB TYPE C TO C BLACK 2M,139,0,"29.60000","0","1","-","Active","C Male to C Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","26 AWG (2), 32 AWG (4)","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UX40-MB-5PP-500-1002.pdf,//media.digikey.com/photos/Hirose%20Elect%20Photos/UX40-MB-5PP-500-1002.jpg,H2956-ND,UX40-MB-5PP-500-1002,Hirose Electric Co Ltd,CABLE MINI USB2.0 PLUG-PLUG .5M,563,0,"29.79000","0","1","UX","Active","Mini B Male to Mini B Male","1.64' (500.0mm)","USB 2.0","-","Shielded","-"
https://www.bulgin.com/products/pub/media/bulgin/data/400_mini_USB.pdf,//media.digikey.com/photos/Bulgin%20Photos/PX0441^3M00.JPG,708-1231-ND,PX0441/4M50,Bulgin,CABLE IP68 MINI B TO A USB 4.5M,124,0,"39.85000","0","1","Buccaneer®","Active","A Male to Mini B Male (Circular Coupling)","14.76' (4.50m)","USB 2.0","-","Shielded","Industrial Environments - IP68"
http://cnctech.us/pdfs/101-1031-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1031-BL%20SERIES.jpg,1175-1054-ND,101-1031-BL-00200,CNC Tech,CABLE USB A MALE-B MINI 5PIN 2M,775,0,"3.13000","0","1","-","Active","A Male to Mini B Male","6.56' (2.00m)","USB 1.1","28 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AK672M-x.pdf,//media.digikey.com/photos/Assmann%20Photos/AK672M%20-%20FIG%2039.jpg,AE9927-ND,AK672M-2,Assmann WSW Components,CABLE MINI USB 5PIN 2M 1.1 VERS,1629,0,"3.19000","0","1","-","Active","A Male to Mini B Male","6.56' (2.00m)","USB 1.1","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1040-BE-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1040-BE%20SERIES.jpg,1175-1109-ND,102-1040-BE-00200,CNC Tech,CABLE USB 2.0 B MALE-B MALE 2M,303,0,"3.25000","0","1","-","Active","B Male to B Male","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7641_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK669-18-R.JPG,AE10608-ND,AK669-18-BLACK,Assmann WSW Components,CABLE USB 1.1 A-A M-F BLACK 1.8M,104,0,"3.33000","0","1","-","Active","A Female to A Male","5.90' (1.80m)","USB 1.1","24 AWG, 28 AWG","Shielded","Extension Cable"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/AK672M-x.pdf,//media.digikey.com/photos/Assmann%20Photos/AK672M%20-%20FIG%2039.jpg,AE9928-ND,AK672M-3,Assmann WSW Components,CABLE MINI USB 5PIN 3M 1.1 VERS,173,0,"3.34000","0","1","-","Active","A Male to Mini B Male","9.84' (3.00m)","USB 1.1","28 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/101-1030-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1030-BL%20SERIES.jpg,1175-1050-ND,101-1030-BL-00200,CNC Tech,CABLE USB 1.1 A MALE-B MALE 2M,549,0,"3.45000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/101-1030-BE-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1030-BE%20SERIES.jpg,1175-1046-ND,101-1030-BE-00200,CNC Tech,CABLE USB 1.1 A MALE-B MALE 2M,497,0,"3.45000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1030-BE-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1030-BE%20SERIES.jpg,1175-1089-ND,102-1030-BE-00200,CNC Tech,CABLE USB A MALE - B MALE 2M,452,0,"3.45000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1031-GR-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1031-GR%20SERIES.jpg,1175-1105-ND,102-1031-GR-00200,CNC Tech,CABLE USB A MALE-B MINI 5PIN 2M,325,0,"3.50000","0","1","-","Active","A Male to Mini B Male","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1020-BE-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1020-BE%20SERIES.jpg,1175-1070-ND,102-1020-BE-00200,CNC Tech,CABLE USB A MALE-A MALE 2M,117,0,"3.50000","0","1","-","Active","A Male to A Male","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/101-1031-BL-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1031-BL%20SERIES.jpg,1175-1055-ND,101-1031-BL-00300,CNC Tech,CABLE USB A MALE-B MINI 5PIN 3M,444,0,"3.60000","0","1","-","Active","A Male to Mini B Male","9.84' (3.00m)","USB 1.1","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7642_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK670_2-OE-R.jpg,AE10357-ND,AK670/2-OE,Assmann WSW Components,CABLE USB A MALE OE 2M 2.0 VERS,164,0,"3.60000","0","1","-","Active","A Male to Cable (Round)","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://www.molex.com/pdm_docs/sd/887538600_sd.pdf,"//media.digikey.com/photos/Molex/88753-8200,%2088753-8500.jpg",WM5165-ND,0887538600,Molex,CABL USB MINI-A TO MINI-B 2M WHT,746,0,"3.61000","0","1","88740","Active","Mini A Male to Mini B Male","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1031-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1031-BL.jpg,1175-1101-ND,102-1031-BL-00200,CNC Tech,CABLE USB A MALE-B MINI 5PIN 2M,493,0,"3.75000","0","1","-","Active","A Male to Mini B Male","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1023-BE-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1023-BE-00200.jpg,1175-1085-ND,102-1023-BE-00200,CNC Tech,CABLE USB 2.0 A TO OPEN END 2M,1204,0,"4.25000","0","1","-","Active","A Male to Cable (Round)","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.cnctech.us/pdfs/102-1043-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1043-BL-00100.jpg,1175-1415-ND,102-1043-BL-00200,CNC Tech,CABLE USB B MALE-OPEN END 2M BLK,3563,0,"4.50000","0","1","-","Active","B Male to Cable (Round)","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Flotilla_Cable_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/CAB0700.jpg,1778-1020-ND,CAB0700,Pimoroni Ltd,FLOTILLA - CABLE (DOCK),228,0,"4.52000","0","1","Flotilla","Active","A Male to Micro B Male","-","-","-","Shielded","-"
http://www.tensility.com/pdffiles/10-00770.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00770.jpg,839-1125-ND,10-00770,Tensility International Corp,CBL USB A RCPT-MNI B PLUG 100MM,729,0,"4.67000","0","1","-","Active","A Female to Mini B Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00655.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00655.jpg,839-1111-ND,10-00655,Tensility International Corp,CBL USB MNI A RCPT-MCR B PLUG,183,0,"4.69000","0","1","-","Active","Mini A Female to Micro B Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7132_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK672Mxxx.jpg,AE10630-ND,AK672M/2-5-GR,Assmann WSW Components,CABLE USB A-MINI B 5PIN V2.0 5M,137,0,"4.69000","0","1","-","Active","A Male to Mini B Male","16.40' (5.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00658.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00658.jpg,839-1114-ND,10-00658,Tensility International Corp,CBL USB B RCPT-MCR A PLUG 1M,291,0,"4.72000","0","1","-","Active","B Female to Micro A Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/Emerson%20PDFs/30-3007-XX-CUST.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/30-3007-10.jpg,367-1122-ND,30-3007-10,Cinch Connectivity Solutions AIM-Cambridge,CABLE USB 2.0 A MALE/ B MALE 10',191,0,"4.80000","0","1","-","Active","A Male to B Male","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7249_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67501-x-R.jpg,AE10351-ND,AK67501-2,Assmann WSW Components,CABLE MICRO USB A-B M-M 2M,1213,0,"4.87000","0","1","-","Active","Micro A Male to Micro B Male","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7246_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK%20672MB.jpg,AE1361-ND,AK672MB,Assmann WSW Components,CABLE USB A-B IMAC BLUE 2M,504,0,"4.94000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
https://cdn-shop.adafruit.com/product-files/3318/C5103+Mini+USB+M-F+30cm.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3318_A.jpg,1528-1920-ND,3318,Adafruit Industries LLC,PANEL MOUNT EXTENSION USB CABLE,3395,0,"4.95000","0","1","*","Active","-","-","-","-","-","-"
http://cnctech.us/pdfs/101-1031-BL-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1031-BL%20SERIES.jpg,1175-1056-ND,101-1031-BL-00500,CNC Tech,CABLE USB A MALE-B MINI 5PIN 5M,101,0,"5.00000","0","1","-","Active","A Male to Mini B Male","16.40' (5.00m)","USB 1.1","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7245_CA,//media.digikey.com/Photos/Assmann%20Photos/AK670-5-R.JPG,AE10358-ND,AK670-3,Assmann WSW Components,CABLE USB A-A MALE DBL SHIELD 3M,142,0,"5.18000","0","1","-","Active","A Male to A Male","9.84' (3.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7242_CA,"//media.digikey.com/photos/Assmann%20Photos/AK670,AU-Y1001%20-%20FIG%2040.jpg",AE1456-ND,AK670/2-5,Assmann WSW Components,CABLE USB A-A MALE 5M 2.0 VERS,261,0,"5.30000","0","1","-","Active","A Male to A Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK669M-x-R_REV00.pdf,//media.digikey.com/photos/Assmann%20Photos/Assmann%20Electronics%20Inc-AK669M-1-R.jpg,AE10312-ND,AK669M-2,Assmann WSW Components,CABLE MINI-USB EXTENSION M-F 2M,385,0,"5.34000","0","1","-","Active","Mini B Female to Mini B Male","6.56' (2.00m)","USB 1.1","28 AWG, 28 AWG","Shielded","Extension Cable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7249_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67501-x-R.jpg,AE10425-ND,AK67501-1,Assmann WSW Components,CABLE MICRO USB A-B M-M 1M,1901,0,"5.37000","0","1","-","Active","Micro A Male to Micro B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK672-X-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK672-1-R.jpg,AE1461-ND,AK672-5,Assmann WSW Components,CABLE USB A-B MALE DBL SHIELD 5M,391,0,"5.43000","0","1","-","Active","A Male to B Male","16.40' (5.00m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK67301-1-R_REV00.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67301-x-R.jpg,AE10421-ND,AK67301-1,Assmann WSW Components,CABLE MICRO USB-A M-M 1M,339,0,"5.53000","0","1","-","Active","Micro A Male to Micro A Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1392-BL-F0100.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1392-BL-F0xxx.jpg,1175-1698-ND,102-1392-BL-F0100,CNC Tech,CBL USB-A TO MICRO-B 1M W/FRRT,489,0,"5.68000","0","1","-","Active","A Male to Micro B Male, Up Angle","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2379_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2379.jpg,1528-1521-ND,2379,Adafruit Industries LLC,USB CABLE WITH SWITCH - A/MICROB,202,0,"5.95000","0","1","-","Active","A Male to Micro B Male","4.92' (1.50m)","-","-","-","-"
http://cnctech.us/pdfs/102-1102-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1102-BL%20SERIES.jpg,1175-1133-ND,102-1102-BL-00100,CNC Tech,CBL USB MICRO A MALE-B MALE 1M,181,0,"6.00000","0","1","-","Active","Micro A Male to Micro B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1010-BE-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1010-BE%20SERIES.jpg,1175-1065-ND,102-1010-BE-00500,CNC Tech,CABLE USB A MALE-A FEMALE 5M,299,0,"6.14000","0","1","-","Active","A Female to A Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7249_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67501-x-R.jpg,AE10352-ND,AK67501-3,Assmann WSW Components,CABLE MICRO USB A-B M-M 3M,123,0,"6.61000","0","1","-","Active","Micro A Male to Micro B Male","9.84' (3.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1082-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1082-BL%20SERIES.jpg,1175-1123-ND,102-1082-BL-00100,CNC Tech,CBL USB MICRO B MALE-B MALE 1M,700,0,"6.72000","0","1","-","Active","Micro B Male to Micro B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/103-1043-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1043-BL-00200.jpg,1175-1787-ND,103-1043-BL-00100,CNC Tech,CABLE USB3.0 B/M TO OPEN 1M,106,0,"6.72000","0","1","-","Active","B Male to Cable (Round)","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
http://cnctech.us/pdfs/102-1030-BE-F0500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1030-BE-F0200.jpg,1175-1095-ND,102-1030-BE-F0500,CNC Tech,CABLE USB A MALE - B MALE 5M,606,0,"6.84000","0","1","-","Active","A Male to B Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1082-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1082-BL%20SERIES.jpg,1175-1124-ND,102-1082-BL-00200,CNC Tech,CBL USB MICRO B MALE-B MALE 2M,116,0,"7.20000","0","1","-","Active","Micro B Male to Micro B Male","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7590_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67321-x-R.jpg,AE10341-ND,AK67321-5,Assmann WSW Components,CABLE USB-A TO MICRO USB-A 5M,171,0,"7.92000","0","1","-","Active","A Male to Micro A Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7607_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK673%5E2-2-R.jpg,AE1460-ND,AK673/2-5,Assmann WSW Components,CABLE USB B-B MALE 5M 2.0 VERS,116,0,"8.39000","0","1","-","Active","B Male to B Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/103-1092-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1092-BL-00050.jpg,1175-1782-ND,103-1092-BL-00100,CNC Tech,CABLE USB3.0 A/M-MICRO B 1M,606,0,"8.40000","0","1","-","Active","A Male to Micro B Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
https://www.conec.com/catalog/en/download/download/drawing/?sku=17-201081,//media.digikey.com/photos/Conec%20Photos/17-201081.jpg,626-2033-ND,17-201081,Conec,CONN USB PATCH CORD 2M IP67,113,0,"8.40000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Industrial Environments - IP67"
http://cnctech.us/pdfs/103-1020-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1020-BL%20SERIES.jpg,1175-1137-ND,103-1020-BL-00100,CNC Tech,CABLE USB 3.0 A MALE-A MALE 1M,292,0,"8.51000","0","1","-","Active","A Male to A Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
http://cnctech.us/pdfs/102-1072-BL-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1072-BL%20SERIES.jpg,1175-1121-ND,102-1072-BL-00500,CNC Tech,CBL USB MICRO A MALE-A MALE 5M,107,0,"8.97000","0","1","-","Active","A Male to Micro A Male","16.40' (5.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
