Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Cable Diameter","Cable Type","Features","Fiber Type","Length - Overall","Type","Ratings"
https://assets.tripplite.com/product-pdfs/en/n30646m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N306-xxM%20Series.jpg,TL2115-ND,N306-46M,Tripp Lite,FIBER OPTIC CBL SC-SC DUPLEX 46M,20,0,"61.81000","0","1","-","Active","SC Duplex","SC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","150.9' (46.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n51630m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N516%20M%20Series.jpg,TL2133-ND,N516-30M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 30M,10,0,"61.81000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","Zipcord","50/125","98.4' (30.0m)","Multimode, Duplex","FDDI, OFNR"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLLSM025.jpg,298-17246-ND,NKFP92ELLLSM025,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 25M,6,0,"62.67000","0","1","NetKey™","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","82.0' (25.0m)","Multimode, Duplex, OS2","LSZH"
-,//media.digikey.com/Photos/Tripplite%20Photos/N820-20M-OM5.jpg,TL2505-ND,N820-10M-OM5,Tripp Lite,LC TO LC MULTIMODE DUPLEX FIBER,10,0,"63.53000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","50/125","32.8' (10.0m)","Multimode, Duplex, OM5","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4054AAA.jpg,708-2860-ND,PXF4054AAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"67.08000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","32.8' (10.0m)","Singlemode, Simplex, OS1","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4055AAA.jpg,708-2861-ND,PXF4055AAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"68.24000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","32.8' (10.0m)","Singlemode, Simplex, OS1","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4050BAB.jpg,708-2871-ND,PXF4050BAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"69.04000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","62.5/125","32.8' (10.0m)","Multimode, Simplex, OM1","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4050CAA.jpg,708-2884-ND,PXF4050CAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"69.04000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","50/125","32.8' (10.0m)","Multimode, Simplex, OM3","LSZH"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLLSM030.jpg,298-17247-ND,NKFP92ELLLSM030,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 30M,6,0,"69.39000","0","1","NetKey™","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","98.4' (30.0m)","Multimode, Duplex, OS2","LSZH"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fx/fx2/fx2e/fx2erlnlnsnm020/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FX2ERLNLNSNM020.jpg,298-16272-ND,FX2ERLNLNSNM020,Panduit Corp,OM3 2 FIBER 1.6MM JACKET PATCHCO,15,0,"69.55000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","50/125","65.6' (20.0m)","Multimode, Duplex, OM3","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4050AAB.jpg,708-2862-ND,PXF4050AAC,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 25M,10,0,"70.16000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","82.0' (25.0m)","Singlemode, Simplex, OS1","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4054BAC.jpg,708-2869-ND,PXF4054BAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"70.45000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","62.5/125","16.4' (5.0m)","Multimode, Simplex, OM1","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4054CAA.jpg,708-2882-ND,PXF4054CAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"70.45000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","50/125","16.4' (5.0m)","Multimode, Simplex, OM3","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4051BAA.jpg,708-2872-ND,PXF4051BAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"70.92000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","62.5/125","32.8' (10.0m)","Multimode, Simplex, OM1","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4051CAA.jpg,708-2885-ND,PXF4051CAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"70.92000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","50/125","32.8' (10.0m)","Multimode, Simplex, OM3","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4051AAA.jpg,708-2863-ND,PXF4051AAC,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 25M,10,0,"71.30000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","82.0' (25.0m)","Singlemode, Simplex, OS1","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4055BAA.jpg,708-2870-ND,PXF4055BAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"72.88000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","62.5/125","16.4' (5.0m)","Multimode, Simplex, OM1","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4055CAA.jpg,708-2883-ND,PXF4055CAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"72.88000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","50/125","16.4' (5.0m)","Multimode, Simplex, OM3","LSZH"
http://www.panduit.com/heiler/PartDrawings/C-FBFVFLPC-125SMY--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FVFLPC-1.jpg,298-16264-ND,FVFLPC-1.25SMY,Panduit Corp,PATCH CORD,12,0,"75.13000","0","1","-","Active","ST","ST","0.05"" (1.3mm)","-","Dust Cap","9/125","0.67' (203mm)","Singlemode, OS2","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLSSM025.jpg,298-17256-ND,NKFP92ELLSSM025,Panduit Corp,FIBER OPTIC CBL LC-SC DUPLEX 25M,8,0,"75.41000","0","1","NetKey™","Active","LC Duplex","SC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","82.0' (25.0m)","Multimode, Duplex, OS2","LSZH"
https://assets.tripplite.com/product-pdfs/en/n42202m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N422%20M%20Series.jpg,TL1527-ND,N422-02M,Tripp Lite,FIBER OPTIC CBL LC-ST DUPLEX 2M,7,0,"78.98000","0","1","-","Active","LC Duplex","ST (2)","-","Twin Zip","-","8.3/125, 62.5/125","6.6' (2.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n42203m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N422%20M%20Series.jpg,TL1528-ND,N422-03M,Tripp Lite,FIBER OPTIC CBL LC-ST DUPLEX 3M,10,0,"82.42000","0","1","-","Active","LC Duplex","ST (2)","-","Twin Zip","-","8.3/125, 62.5/125","9.8' (3.0m)","Multimode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n42401m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N424%20M%20Series.jpg,TL1529-ND,N424-01M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 1M,10,0,"82.42000","0","1","-","Active","LC Duplex","SC Duplex","-","-","-","8.3/125, 62.5/125","3.3' (1.0m)","Multimode, Duplex","-"
-,-,TL2542-ND,N316-76M,Tripp Lite,DUPLEX MULTIMODE 62.5/125 FIBER,10,0,"82.42000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","249.3' (76.0m)","Multimode, Duplex","FDDI, OFNR"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLSSM030.jpg,298-17257-ND,NKFP92ELLSSM030,Panduit Corp,FIBER OPTIC CBL LC-SC DUPLEX 30M,6,0,"85.12000","0","1","NetKey™","Active","LC Duplex","SC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","98.4' (30.0m)","Multimode, Duplex, OS2","LSZH"
-,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-02M-OM5.jpg,TL2506-ND,N820-15M-OM5,Tripp Lite,LC TO LC MULTIMODE DUPLEX FIBER,10,0,"85.85000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","50/125","49.2' (15.0m)","Multimode, Duplex, OM5","-"
-,-,TL2540-ND,N306-60M,Tripp Lite,DUPLEX MULTIMODE 62.5/125 FIBER,10,0,"86.54000","0","1","-","Active","SC Duplex","SC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","196.9' (60.0m)","Multimode, Duplex","FDDI, OFNR"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4054BAC.jpg,708-2873-ND,PXF4054BAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"87.53000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","62.5/125","32.8' (10.0m)","Multimode, Simplex, OM1","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4054CAA.jpg,708-2886-ND,PXF4054CAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"87.53000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","50/125","32.8' (10.0m)","Multimode, Simplex, OM3","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4054AAA.jpg,708-2864-ND,PXF4054AAC,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 25M,10,0,"87.67000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","82.0' (25.0m)","Singlemode, Simplex, OS1","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4055AAA.jpg,708-2865-ND,PXF4055AAC,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 25M,10,0,"88.83000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","82.0' (25.0m)","Singlemode, Simplex, OS1","LSZH"
https://assets.tripplite.com/product-pdfs/en/n50650m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N506%20M%20Series.jpg,TL2131-ND,N506-50M,Tripp Lite,FIBER OPTIC CBL SC-SC DUPLEX 50M,15,0,"89.28000","0","1","-","Active","SC Duplex","SC Duplex","0.03"" (0.9mm)","Twin Zip","Zipcord","50/125","164.0' (50.0m)","Multimode, Duplex","FDDI, OFNR"
-,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLLSM045.jpg,298-17250-ND,NKFP92ELLLSM045,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 45M,3,0,"89.62000","0","1","NetKey™","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","147.6' (45.0m)","Multimode, Duplex, OS2","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4055BAA.jpg,708-2874-ND,PXF4055BAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"90.08000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","62.5/125","32.8' (10.0m)","Multimode, Simplex, OM1","-"
https://www.molex.com/pdm_docs/sd/1062830004_sd.pdf,//media.digikey.com/Photos/Molex/1062830005.jpg,WM12874-ND,1062830003,Molex,FIBER OPTIC CBL MTP-MTP DUPLX 3M,13,0,"92.55000","0","1","106283","Active","MTP","MTP","0.12"" (3.0mm)","-","Plenum","50/125","9.8' (3.0m)","Multimode, Duplex","OFNP"
-,-,A144250-ND,1828935-1,TE Connectivity AMP Connectors,"CA FO, 2FIB B/O 62.5/125 LC ODVA",10,0,"92.97000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLSSM035.jpg,298-17258-ND,NKFP92ELLSSM035,Panduit Corp,FIBER OPTIC CBL LC-SC DUPLEX 35M,6,0,"94.83000","0","1","NetKey™","Active","LC Duplex","SC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","114.8' (35.0m)","Multimode, Duplex, OS2","LSZH"
https://www.molex.com/pdm_docs/sd/1062831003_sd.pdf,-,WM12885-ND,1062831003,Molex,"MOLEX QSFP MM50 OM3 ASSY, OFNP,",18,0,"95.34000","0","1","-","Active","MTP","MTP","0.12"" (3.0mm)","-","Plenum","50/125","9.8' (3.0m)","Multimode, Duplex","OFNP"
https://assets.tripplite.com/product-pdfs/en/n42404m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N424%20M%20Series.jpg,TL1530-ND,N424-04M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 4M,10,0,"96.15000","0","1","-","Active","LC Duplex","SC Duplex","-","-","-","8.3/125, 62.5/125","13.1' (4.0m)","Multimode, Duplex","-"
-,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLLSM050.jpg,298-17251-ND,NKFP92ELLLSM050,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 50M,4,0,"96.34000","0","1","NetKey™","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","164.0' (50.0m)","Multimode, Duplex, OS2","LSZH"
