Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Number of Positions","Number of Rows","Pitch - Connector","Pitch - Cable","Length","Features","Color","Shielding","Usage","Cable Termination","Contact Finish","Contact Finish Thickness"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/FFSD-10-S.jpg,SAM8227-ND,FFSD-10-S-06.00-01-N,Samtec Inc.,CABLE ASSEM .05"" 20PS SGL END 6"",319,0,"7.89000","0","1","Tiger Eye™ FFSD","Active","Socket to Cable","20","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.500' (152.40mm, 6.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","10.0µin (0.25µm)"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/FFSD-05-S.jpg,SAM8222-ND,FFSD-05-S-12.00-01-N,Samtec Inc.,CABLE ASSM .05"" 10PS SGL END 12"",116,0,"7.94000","0","1","Tiger Eye™ FFSD","Active","Socket to Cable","10","2","0.050"" (1.27mm)","0.025"" (0.64mm)","1.00' (304.80mm)","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","10.0µin (0.25µm)"
https://www.molex.com/pdm_docs/sd/451330410_sd.pdf,//media.digikey.com/Photos/Molex/04513304xx.jpg,WM13008-ND,0451330410,Molex,ULTRAFIT 4 CIRCUIT BLACK 1M,130,0,"8.05000","0","1","Ultra-Fit 45133","Active","Socket to Socket","4","2","-","-","3.28' (1.00m)","-","Multiple","-","-","Crimp","Tin","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/2451350220_sd.pdf,//media.digikey.com/Photos/Molex/24513502xx.jpg,WM15750-ND,2451350220,Molex,MINIFIT JR 2 CIRCUIT BLACK 2M,774,0,"8.23000","0","1","Mini-Fit Jr","Active","Socket to Socket","2","1","-","-","6.56' (2.00m)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
http://suddendocs.samtec.com/prints/ffmd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/FFMD-05-T-%20SERIES.jpg,SAM8573-ND,FFMD-05-T-06.00-01-N,Samtec Inc.,CABLE ASSEM .05"" 10POS M-F 6"",196,0,"8.42000","0","1","Tiger Eye™ FFMD","Active","Socket to Plug","10","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.500' (152.40mm, 6.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Tin","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-06-D-xx,xx-01-N.jpg",SAM9346-ND,FFSD-06-D-02.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,998,0,"8.55000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-06-D-xx,xx-01-N.jpg",SAM12549-ND,FFSD-06-D-03.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,2019,0,"8.72000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/tcmd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/TCMD-10-T-%20SERIES.jpg,SAM8308-ND,TCMD-10-T-06.00-01-N,Samtec Inc.,CABLE ASSEM 2MM 20POS M-F 6"",195,0,"8.72000","0","1","Tiger Eye™ TCMD","Active","Socket to Plug","20","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.500' (152.40mm, 6.00"")","-","Gray, Ribbon","Unshielded","-","IDC","Tin","-"
http://suddendocs.samtec.com/prints/ffmd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/FFMD-05-D-%20SERIES.jpg,SAM8568-ND,FFMD-05-D-12.00-01,Samtec Inc.,CABLE ASSEM .05"" 10POS M-M 12"",124,0,"8.72000","0","1","Tiger Eye™ FFMD","Active","Plug to Plug","10","2","0.050"" (1.27mm)","0.025"" (0.64mm)","1.00' (304.80mm)","-","Gray, Ribbon","Unshielded","-","IDC","Tin","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-06-D-xx,xx-01-N.jpg",SAM9347-ND,FFSD-06-D-04.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,620,0,"8.87000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/FFSD-04-D-02.00-01.JPG,SAM12545-ND,FFSD-04-D-02.00-01,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,319,0,"8.88000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/TCSD-05-D.jpg,SAM8869-ND,TCSD-05-D-24.00-01-F-N,Samtec Inc.,CABLE ASSEM 2MM 10POS DBL END 24,113,0,"8.94000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","10","2","0.079"" (2.00mm)","0.039"" (1.00mm)","2.00' (609.60mm)","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","Flash"
http://suddendocs.samtec.com/prints/ffmd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,//media.digikey.com/photos/Samtec%20Photos/FFMD-10-D-%20SERIES.jpg,SAM8576-ND,FFMD-10-D-06.00-01,Samtec Inc.,CABLE ASSEM .05"" 20POS M-M 6"",441,0,"9.08000","0","1","Tiger Eye™ FFMD","Active","Plug to Plug","20","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.500' (152.40mm, 6.00"")","-","Gray, Ribbon","Unshielded","-","IDC","Tin","-"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,-,SAM12014-ND,TCSD-05-D-03.00-01-N,Samtec Inc.,2MM DOUBLE ROW FEMALE IDC ASSEMB,149,0,"9.12000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","10","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.250' (76.20mm, 3.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","30.0µin (0.76µm)"
https://cdn.harwin.com/pdfs/M50-90X.pdf,//media.digikey.com/Photos/Harwin/M50-9020542.jpg,952-2863-ND,M50-9020542,Harwin Inc.,IDC F/M 5POS RIBBON CBL ASSY,222,0,"9.22000","0","1","Archer M50","Active","Socket to Plug","10","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.984' (300.00mm, 11.81"")","-","Gray, Ribbon","Unshielded","-","IDC","Gold","-"
https://cdn.harwin.com/pdfs/M50-91X.pdf,//media.digikey.com/Photos/Harwin/M50-9101042.jpg,952-2662-ND,M50-9101042,Harwin Inc.,CBL ASSY 1.27MM 20POS F-F 150MM,223,0,"9.50000","0","1","Archer M50","Active","Socket to Socket","20","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.492' (150.00mm, 5.91"")","-","Gray, Ribbon","Unshielded","-","IDC","Gold","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-06-D-xx,xx-01-N.jpg",SAM12550-ND,FFSD-06-D-08.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,222,0,"9.50000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-08-D-xx,xx-01-N.jpg",SAM10475-ND,FFSD-08-D-02.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSE,204,0,"9.57000","0","1","Tiger Eye™ FFSD","Active","Socket to Socket","16","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.167' (50.80mm, 2.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","10.0µin (0.25µm)"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/TCSD-10-D-04.jpg,SAM9045-ND,TCSD-10-D-04.00-01-N,Samtec Inc.,CABLE ASSEM 2MM 20POS F-F 4"",137,0,"9.57000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","20","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.333' (101.60mm, 4.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","30.0µin (0.76µm)"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,//media.digikey.com/Renders/Samtec%20Renders/TCSD-05-D.jpg,SAM8531-ND,TCSD-05-D-06.00-01-N,Samtec Inc.,CABLE ASSEM 2MM 10POS F-F 6"",280,0,"9.68000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","10","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.500' (152.40mm, 6.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","30.0µin (0.76µm)"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-08-D-xx,xx-01-N.jpg",SAM9352-ND,FFSD-08-D-04.00-01-N,Samtec Inc.,.050 X .050 C.L. FEMALE IDC ASSY,224,0,"9.88000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.tensility.com/pdffiles/10-02412.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02412.jpg,839-1353-ND,10-02412,Tensility International Corp,CBL ASSY SAE TO SAE 6',919,0,"10.07000","0","1","-","Active","SAE Connector to SAE Connector","2","1","0.295"" (7.50mm)","-","6.00' (1.83m)","Dust Cap","Black, Red","Unshielded","-","-","Nickel","-"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,-,SAM12024-ND,TCSD-10-D-08.00-01-N,Samtec Inc.,2MM DOUBLE ROW FEMALE IDC ASSEMB,255,0,"10.20000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","20","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.667' (203.20mm, 8.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","30.0µin (0.76µm)"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-10-D-xx,xx-01-N.jpg",SAM10477-ND,FFSD-10-D-05.00-01-N,Samtec Inc.,CABLE ASSEM .05"" 20POS F-F 5"",124,0,"10.54000","0","1","Tiger Eye™ FFSD","Active","Socket to Socket","20","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.417' (127.00mm, 5.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","10.0µin (0.25µm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/ISDCB8%20Ribbon%20Cable.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/ISDCB84.JPG,360-2435-ND,ISDCB812,NKK Switches,CABLE RIBBON 12"",524,439,"11.04000","0","1","SmartSwitch®","Active","Socket to Socket, Reversed","14","2","0.100"" (2.54mm)","0.050"" (1.27mm)","1.00' (304.80mm)","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","-","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-10-D-xx,xx-01-N.jpg",SAM8901-ND,FFSD-10-D-09.00-01-N,Samtec Inc.,CABLE ASSEM .05"" 20POS F-F 9"",128,0,"11.17000","0","1","Tiger Eye™ FFSD","Active","Socket to Socket","20","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.750' (228.60mm, 9.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","10.0µin (0.25µm)"
https://www.molex.com/pdm_docs/sd/451330803_sd.pdf,//media.digikey.com/Photos/Molex/0451330803.jpg,WM13013-ND,0451330803,Molex,ULTRAFIT 8 CIRCUIT BLACK 300MM,598,0,"11.25000","0","1","Ultra-Fit 45133","Active","Socket to Socket","8","2","-","-","0.984' (300.00mm, 11.81"")","-","Multiple","-","-","Crimp","Tin","15.0µin (0.38µm)"
https://cdn.harwin.com/pdfs/M50-91X.pdf,//media.digikey.com/Photos/Harwin/M50-9102042.jpg,952-2663-ND,M50-9102042,Harwin Inc.,CBL ASSY 1.27MM 40POS F-F 150MM,132,0,"11.29000","0","1","Archer M50","Active","Socket to Socket","40","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.492' (150.00mm, 5.91"")","-","Gray, Ribbon","Unshielded","-","IDC","Gold","-"
https://www.molex.com/pdm_docs/sd/2451320405_sd.pdf,//media.digikey.com/Photos/Molex/MFG_2451320405_micro-fit_4circuit.jpg,WM15766-ND,2451320405,Molex,MICROFIT 4 CIRCUIT BLACK 500MM O,430,0,"11.32000","0","1","Micro-Fit 3.0 245132","Active","Socket to Socket","4","2","0.118"" (3.00mm)","-","1.64' (500.00mm)","Latch Lock","Black","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-08-D-xx,xx-01-N.jpg",SAM8783-ND,FFSD-08-D-24.00-01-N,Samtec Inc.,CABLE ASSEM .05"" 16POS 24"",156,0,"11.49000","0","1","Tiger Eye™ FFSD","Active","Socket to Socket","16","2","0.050"" (1.27mm)","0.025"" (0.64mm)","2.00' (609.60mm)","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","10.0µin (0.25µm)"
https://www.molex.com/pdm_docs/sd/2451350405_sd.pdf,//media.digikey.com/Photos/Molex/2451350405.jpg,WM15751-ND,2451350405,Molex,MINIFIT JR 4 CIRCUIT BLACK 500MM,154,0,"11.83000","0","1","Mini-Fit Jr","Active","Socket to Socket","4","2","-","-","1.64' (500.00mm)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-10-D-xx,xx-01-N.jpg",SAM9037-ND,FFSD-10-D-15.00-01-N,Samtec Inc.,CABLE ASSEM 20 POS F-F,577,0,"12.12000","0","1","Tiger Eye™ FFSD","Active","Socket to Socket","20","2","0.050"" (1.27mm)","0.025"" (0.64mm)","1.25' (381.00mm)","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","10.0µin (0.25µm)"
https://www.molex.com/pdm_docs/sd/2451350410_sd.pdf,//media.digikey.com/Photos/Molex/2451350405.jpg,WM15752-ND,2451350410,Molex,MINIFIT JR 4 CIRCUIT BLACK 1M,325,0,"12.44000","0","1","Mini-Fit Jr","Active","Socket to Socket","4","2","-","-","3.28' (1.00m)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
https://www.molex.com/molex/products/datasheet.jsp?part=active/2451320430_CABLE_ASSEMBLIES.xml,-,WM17577-ND,2451320430,Molex,MICROFIT 4 CIRCUIT BLACK 3M OM,663,0,"12.56000","0","1","Micro-Fit 3.0 245132","Active","Socket to Socket","4","2","0.118"" (3.00mm)","-","9.84' (3.00m)","Latch Lock","Black","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
http://suddendocs.samtec.com/prints/tfsdx-xx-xxx-xx-xx.xx-xx-xxx-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/TFSD-05-28-H-10.00-T-NDS.jpg,SAM8976-ND,TFSD-05-28-H-10.00-T-NDS,Samtec Inc.,CABLE 28AWG DUALROW 10PIN 1.27MM,111,0,"12.74000","0","1","Tiger Eye™ TFSD","Active","Socket to Plug","10","2","0.050"" (1.27mm)","-","0.833' (254.00mm, 10.00"")","Polarizing Key","Black, Individual","Unshielded","-","Crimp","Gold","30.0µin (0.76µm)"
https://cdn.harwin.com/pdfs/M50-91X.pdf,//media.digikey.com/Photos/Harwin/M50-9112042.jpg,952-2866-ND,M50-9112042,Harwin Inc.,20+20 IDC SKT TO SKT 300 LONG,882,0,"13.05000","0","1","Archer M50","Active","Socket to Socket","40","2","0.050"" (1.27mm)","0.025"" (0.64mm)","0.984' (300.00mm, 11.81"")","-","Gray, Ribbon","Unshielded","-","IDC","Gold","-"
http://suddendocs.samtec.com/prints/tcsd-xx-x-xx.xx-01-x-xxx-xxx-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/TCSD-20-D-04.00-01-N.JPG,SAM12029-ND,TCSD-20-D-04.00-01-N,Samtec Inc.,2MM DOUBLE ROW FEMALE IDC ASSEMB,165,0,"13.22000","0","1","Tiger Eye™ TCSD","Active","Socket to Socket","40","2","0.079"" (2.00mm)","0.039"" (1.00mm)","0.333' (101.60mm, 4.00"")","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","30.0µin (0.76µm)"
https://www.molex.com/pdm_docs/sd/2451350420_sd.pdf,//media.digikey.com/Photos/Molex/2451350405.jpg,WM15753-ND,2451350420,Molex,MINIFIT JR 4 CIRCUIT BLACK 2M,422,0,"13.47000","0","1","Mini-Fit Jr","Active","Socket to Socket","4","2","-","-","6.56' (2.00m)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
http://suddendocs.samtec.com/prints/fftp-xx-x-xx.xx-01-x-x-x-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/FFTP-05-D-03.85-01-N.JPG,SAM9383-ND,FFTP-05-D-03.85-01-N,Samtec Inc.,.050 X .050 C/L TWISTED PAIR FEM,135,0,"13.53000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/2451320605_sd.pdf,//media.digikey.com/Photos/Molex/MFG_2451320605_Micro-fit_6circuit.jpg,WM15769-ND,2451320605,Molex,MICROFIT 6 CIRCUIT BLACK 500MM O,1000,0,"14.51000","0","1","Micro-Fit 3.0 245132","Active","Socket to Socket","6","2","0.118"" (3.00mm)","-","1.64' (500.00mm)","Latch Lock","Black","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
http://suddendocs.samtec.com/prints/ffsd-xx-x-xx.xx-01-x-x-xxx-mkt.pdf,"//media.digikey.com/Renders/Samtec%20Renders/FFSD-17-D-xx,xx-01-N.jpg",SAM8903-ND,FFSD-17-D-12.00-01-N,Samtec Inc.,CABLE ASSEM .05"" 34POS 12"",171,0,"14.54000","0","1","Tiger Eye™ FFSD","Active","Socket to Socket","34","2","0.050"" (1.27mm)","0.025"" (0.64mm)","1.00' (304.80mm)","Polarizing Key","Gray, Ribbon","Unshielded","-","IDC","Gold","10.0µin (0.25µm)"
https://b2b.harting.com/files/TB_33150003.pdf,//media.digikey.com/Photos/Harting/3315243_rcpt-rcpt_26pos.jpg,1195-3448-ND,33152430200008,HARTING,CABLE ASSY 26POS RCPT-RCPT 200MM,118,0,"15.82000","0","1","har-flex®","Active","Socket to Socket","26","2","-","0.025"" (0.64mm)","0.656' (200.00mm, 7.87"")","Strain Relief","Gray, Ribbon","-","-","IDC","-","-"
https://b2b.harting.com/files/livebooks/EN/PRD0200000100049/downloads/27.pdf,//media.digikey.com/Photos/Harting/Har-Flex.JPG,1195-3446-ND,33152430100010,HARTING,CABLE ASSY 32POS RCPT-RCPT 100MM,199,0,"16.10000","0","1","har-flex®","Active","Socket to Socket","32","2","-","0.025"" (0.64mm)","0.328' (100.00mm, 3.94"")","Strain Relief","Gray, Ribbon","Unshielded","-","IDC","-","-"
http://suddendocs.samtec.com/prints/fftp-xx-x-xx.xx-01-x-x-x-mkt.pdf,//media.digikey.com/Photos/Samtec%20Photos/FFTP-08-D-18.00-01-N.JPG,SAM9388-ND,FFTP-08-D-18.00-01-N,Samtec Inc.,.050 X .050 C/L TWISTED PAIR FEM,110,0,"16.18000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/2451350605_sd.pdf,//media.digikey.com/Photos/Molex/2451350605.jpg,WM15754-ND,2451350605,Molex,MINIFIT JR 6 CIRCUIT BLACK 500MM,864,0,"16.70000","0","1","Mini-Fit Jr","Active","Socket to Socket","6","2","-","-","1.64' (500.00mm)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
https://www.molex.com/pdm_docs/sd/2451350610_sd.pdf,//media.digikey.com/Photos/Molex/2451350605.jpg,WM15755-ND,2451350610,Molex,MINIFIT JR 6 CIRCUIT BLACK 1M,337,0,"17.45000","0","1","Mini-Fit Jr","Active","Socket to Socket","6","2","-","-","3.28' (1.00m)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
https://www.molex.com/pdm_docs/sd/2451350620_sd.pdf,//media.digikey.com/Photos/Molex/2451350605.jpg,WM15756-ND,2451350620,Molex,MINIFIT JR 6 CIRCUIT BLACK 2M,320,0,"18.94000","0","1","Mini-Fit Jr","Active","Socket to Socket","6","2","-","-","6.56' (2.00m)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
https://www.molex.com/pdm_docs/sd/2451320820_sd.pdf,//media.digikey.com/Photos/Molex/24513208xx.jpg,WM15774-ND,2451320820,Molex,MICROFIT 8 CIRCUIT BLACK 2M OM,122,0,"19.94000","0","1","Micro-Fit 3.0 245132","Active","Socket to Socket","8","2","0.118"" (3.00mm)","-","6.56' (2.00m)","Latch Lock","Black","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
https://www.molex.com/pdm_docs/sd/2451350810_sd.pdf,//media.digikey.com/Photos/Molex/2451350805.jpg,WM15758-ND,2451350810,Molex,MINIFIT JR 8 CIRCUIT BLACK 1M,166,0,"20.01000","0","1","Mini-Fit Jr","Active","Socket to Socket","8","2","-","-","3.28' (1.00m)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
https://www.molex.com/pdm_docs/sd/2451320810_sd.pdf,//media.digikey.com/Photos/Molex/24513208xx.jpg,WM15773-ND,2451320810,Molex,MICROFIT 8 CIRCUIT BLACK 1M OM,807,0,"20.45000","0","1","Micro-Fit 3.0 245132","Active","Socket to Socket","8","2","0.118"" (3.00mm)","-","3.28' (1.00m)","Latch Lock","Black","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
https://www.molex.com/pdm_docs/sd/2451351010_sd.pdf,//media.digikey.com/Photos/Molex/2451351005.jpg,WM15761-ND,2451351010,Molex,MINIFIT JR 10 CIRCUIT BLACK 1M,386,0,"21.43000","0","1","Mini-Fit Jr","Active","Socket to Socket","10","2","-","-","3.28' (1.00m)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
https://www.molex.com/pdm_docs/sd/2451321005_sd.pdf,//media.digikey.com/Photos/Molex/MFG_2451321005_Micro-fit_10circuit.jpg,WM15775-ND,2451321005,Molex,MICROFIT 10 CIRCUIT BLACK 500MM,181,0,"21.55000","0","1","Micro-Fit 3.0 245132","Active","Socket to Socket","10","2","0.118"" (3.00mm)","-","1.64' (500.00mm)","Latch Lock","Black","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
https://www.molex.com/pdm_docs/sd/2451360410_sd.pdf,//media.digikey.com/Photos/Molex/MFG_24513604xx.jpg,WM15746-ND,2451360410,Molex,MEGAFIT 4 CIRCUIT BLACK 1M OVERM,315,0,"21.59000","0","1","Mega-Fit","Active","Socket to Socket","4","2","0.224"" (5.70mm)","-","3.28' (1.00m)","Latch Lock","Black","Unshielded","-","Crimp","Gold","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/2451321020_sd.pdf,//media.digikey.com/Photos/Molex/MFG_2451321005_Micro-fit_10circuit.jpg,WM15777-ND,2451321020,Molex,MICROFIT 10 CIRCUIT BLACK 2M OVE,350,0,"24.01000","0","1","Micro-Fit 3.0 245132","Active","Socket to Socket","10","2","0.118"" (3.00mm)","-","6.56' (2.00m)","Latch Lock","Black","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
https://cdn.harwin.com/pdfs/G125-FCXXX05L0-XXXXF.pdf,//media.digikey.com/Photos/Harwin/G125-FC10605L0-0150F.jpg,952-3901-ND,G125-FC10605L0-0150F,Harwin Inc.,1.25MM F/F 6POS 26AWG 150MM,283,0,"24.43000","0","1","Gecko G125","Active","Socket to Socket","6","2","0.049"" (1.25mm)","-","0.492' (150.00mm, 5.91"")","Latch Holder, Polarizing Key","White, Individual","Unshielded","-","Crimp","Gold","-"
https://www.molex.com/pdm_docs/sd/2451321010_sd.pdf,//media.digikey.com/Photos/Molex/MFG_2451321005_Micro-fit_10circuit.jpg,WM15776-ND,2451321010,Molex,MICROFIT 10 CIRCUIT BLACK 1M OVE,996,0,"24.60000","0","1","Micro-Fit 3.0 245132","Active","Socket to Socket","10","2","0.118"" (3.00mm)","-","3.28' (1.00m)","Latch Lock","Black","Unshielded","-","Crimp","Tin","40.0µin (1.02µm)"
https://cdn.harwin.com/pdfs/G125-FCXXX05L0-XXXXL.pdf,-,952-3903-ND,G125-FC11005L0-0150L,Harwin Inc.,1.25MM F/L 10POS 26AWG 150MM,128,0,"25.37000","0","1","Gecko G125","Active","Socket to Individual Wire Leads","10","2","0.049"" (1.25mm)","-","0.492' (150.00mm, 5.91"")","Latch Holder, Polarizing Key","White, Individual","Unshielded","-","Crimp","Gold","-"
https://www.molex.com/pdm_docs/sd/2451351020_sd.pdf,//media.digikey.com/Photos/Molex/2451351005.jpg,WM15762-ND,2451351020,Molex,MINIFIT JR 10 CIRCUIT BLACK 2M,235,0,"26.93000","0","1","Mini-Fit Jr","Active","Socket to Socket","10","2","-","-","6.56' (2.00m)","-","Black, Individual (Round)","Unshielded","-","Crimp","Tin","-"
https://cdn.harwin.com/pdfs/G125-FCXXX05L0-XXXXL.pdf,//media.digikey.com/Photos/Harwin/G125-FC12605L0-0450L.jpg,952-2769-ND,G125-FC12605L0-0450L,Harwin Inc.,1.25MM F/L 26POS 26AWG 450MM,150,0,"85.87000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2880_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2880.jpg,1528-1596-ND,2880,Adafruit Industries LLC,2-PIN JST SM PLUG + RECEPTACLE C,1917,0,"0.75000","0","1","-","Active","Socket to Individual Wire Leads; Plug to Individual Wire Leads","2","1","-","-","0.525' (160.00mm, 6.30"")","Set (2)","Black, Individual","-","-","Crimp","-","-"
