Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Type","Number of Positions","Length","Shielding","Color","Usage","Contact Finish","Contact Finish Thickness"
http://www.ittcannon.com/Core/webpart/Products/handlers/IttSecurePdfDownloadHandler.ashx?u=https%3a%2f%2fsecure.ittcannon.com%2fmc%2fservlet%2fPDFGeneratorServlet%2fMDM-37SH003B_SPEC.pdf?PARTNO=MDM-37SH003B,//media.digikey.com/Photos/ITT%20Cannon/096521-0001.jpg,1003-1139-ND,MDM-37SH003B,"ITT Cannon, LLC",CABLE ASY D TO MIC D 37P 457.2MM,74,0,"161.33000","0","1","MDM","Active","Plug, Female Sockets","Individual Wire Leads","D-Type, Micro-D","37","1.50' (457.20mm)","-","Multiple","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-25SH006B-F222.jpg,1003-2409-ND,MDM-25SH006B-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 25P 914.4MM,117,0,"112.01000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","25","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-21SH006B-A174-F222.jpg,1003-2435-ND,MDM-21SH006B-A174-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 21P 914.4MM,37,0,"184.71000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","21","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-31SH006B-F222.jpg,1003-2411-ND,MDM-31SH006B-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 31P 914.4MM,57,0,"201.83000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","31","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-37SH006B-F222.JPG,1003-2413-ND,MDM-37SH006B-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 37P 914.4MM,39,0,"228.20000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","37","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-31SH006B-A174-F222.JPG,1003-2439-ND,MDM-31SH006B-A174-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 31P 914.4MM,51,0,"230.64000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","31","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/photos/ITT%20Cannon/MDM-37PH006B-A174-F222.jpg,1003-2442-ND,MDM-37PH006B-A174-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 37P 914.4MM,101,0,"234.44000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","37","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-37SH006B-A174-F222.JPG,1003-2441-ND,MDM-37SH006B-A174-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 37P 914.4MM,91,0,"259.41000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","37","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/photos/ITT%20Cannon/MDM-51PH006B-F222.jpg,1003-2416-ND,MDM-51PH006B-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 51P 914.4MM,60,0,"265.38000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","51","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-51SH006B-F222.jpg,1003-2415-ND,MDM-51SH006B-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 51P 914.4MM,71,0,"296.12000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","51","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Microminiature-Connectors-Catalog.pdf,//media.digikey.com/Photos/ITT%20Cannon/MDM-51SH006B-A174-F222.jpg,1003-2443-ND,MDM-51SH006B-A174-F222,"ITT Cannon, LLC",CABLE ASY D TO MIC D 51P 914.4MM,97,0,"334.53000","0","1","83513-Style Micro D Metal Shell (MDM)","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","51","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7606_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK142-3.jpg,AE9880-ND,AK142-3,Assmann WSW Components,CABLE ASSY DB09 SHLD BEIGE 3M,697,0,"3.43000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Null Modem, Cross Over","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK150-3.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK149-3-R,%20AK150-3-R,%20AK128-.25,%20AK128-.25-R.jpg",AE1370-ND,AK150-3,Assmann WSW Components,CABLE ASSY DB09 TO DB25 SHLD 3M,249,0,"3.63000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09, DB25","9, 25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Printer, Serial","-","-"
https://belfuse.com/resources/AIMCambridge/dr-30-9510-99.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/30-9506-99.jpg,367-1129-ND,30-9506-99,Cinch Connectivity Solutions AIM-Cambridge,CABLE ASSY DB09 SHLD BEIGE 1.83M,652,0,"4.25000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","6.00' (1.83m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK128-25-R.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK149-3-R,%20AK150-3-R,%20AK128-.25,%20AK128-.25-R.jpg",AE9877-ND,AK125-2,Assmann WSW Components,CABLE ASSY DB09 TO DB25 SHLD 2M,515,0,"4.29000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09, DB25","9, 25","6.56' (2.00m)","Shielded","Beige, Individual (Round)","PC Modem (AT Adapter Cable)","-","-"
http://cnctech.us/pdfs/710-10012-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/710-10012-00200.jpg,1175-1148-ND,710-10012-00200,CNC Tech,CABLE ASSY DB09 SHLD BEIGE 2M,1458,0,"4.63000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","6.56' (2.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","Gold","Flash"
https://belfuse.com/resources/AIMCambridge/dr-30-9510-77.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/30-9506-77.jpg,367-1145-ND,30-9506-77,Cinch Connectivity Solutions AIM-Cambridge,CABLE ASSY DB09 SHLD BEIGE 1.83M,212,0,"4.75000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09","9","6.00' (1.83m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7605_CA.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK129-2,%20AK129-2-R,%20AK174-3-R,%20AK174-3.jpg",AE9870-ND,AK174-3,Assmann WSW Components,CABLE ASSY DB09 SHLD BEIGE 3M,1040,0,"5.30000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB09","9","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
https://belfuse.com/resources/AIMCambridge/dr-30-9510-99.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/30-9510-99.jpg,367-1147-ND,30-9510-99,Cinch Connectivity Solutions AIM-Cambridge,CABLE ASSY DB09 SHLD BEIGE 3.05M,446,0,"5.35000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","10.00' (3.05m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
https://belfuse.com/resources/AIMCambridge/dr-30-9510-77.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/30-9510-77.jpg,367-1148-ND,30-9510-77,Cinch Connectivity Solutions AIM-Cambridge,CABLE ASSY DB09 SHLD BEIGE 3.05M,286,0,"5.35000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09","9","10.00' (3.05m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7878_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK%203220-1.8.jpg,AE1380-ND,AK322-2,Assmann WSW Components,CABLE ASSY HD15 SHLD BEIGE 2M,365,0,"5.58000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","6.56' (2.00m)","Shielded","Beige, Individual (Round)","VGA Monitor","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK401-2.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK401-2-R.JPG,AE9863-ND,AK401-2,Assmann WSW Components,CABLE ASSY DB25 SHLD BEIGE 2M,357,0,"5.83000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB25","25","6.56' (2.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
http://cnctech.us/pdfs/710-10037-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/710-10037-00300.jpg,1175-1151-ND,710-10037-00300,CNC Tech,CABLE ASSY DB09 SHLD BEIGE 3M,349,0,"6.00000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","Gold","Flash"
http://cnctech.us/pdfs/710-10039-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/710-10025-00200-and-710-10039-00300.jpg,1175-1152-ND,710-10039-00300,CNC Tech,CABLE ASSY DB09 SHLD BEIGE 3M,294,0,"6.00000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09","9","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","Gold","Flash"
http://cnctech.us/pdfs/710-10036-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/710-100MA.JPG,1175-1150-ND,710-10036-00300,CNC Tech,CABLE ASSY DB09 SHLD BEIGE 3M,199,0,"6.00000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB09","9","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","Gold","Flash"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7890_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK532-2-R.jpg,AE10183-ND,AK532-2,Assmann WSW Components,CABLE ASSY HD15 SHLD BEIGE 2M,154,0,"6.08000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","6.56' (2.00m)","Shielded","Beige, Individual (Round)","VGA Monitor","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK124-3-R_REV00.pdf,//media.digikey.com/photos/Assmann%20Photos/AK124-3-R.jpg,AE1383-ND,AK124-3,Assmann WSW Components,CABLE ASSY DB09 TO DB25 SHLD 3M,129,0,"6.16000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09, DB25","9, 25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Null Modem","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK149-3.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK149-3-R,%20AK150-3-R,%20AK128-.25,%20AK128-.25-R.jpg",AE9878-ND,AK149-3,Assmann WSW Components,CABLE ASSY DB09 TO DB25 SHLD 3M,1123,0,"6.19000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09, DB25","9, 25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Null Modem","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7854_CA.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK133-2-R,%20AK170-3-R.jpg",AE9867-ND,AK133-2,Assmann WSW Components,CABLE ASSY DB25 SHLD BEIGE 2M,177,0,"6.32000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB25","25","6.56' (2.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8071_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_A-DSUB-05-42-28-100.jpg,AE11317-ND,A-DSUB-05-42-28-100,Assmann WSW Components,CABLE ASSY DB25 UNSHLD BEIGE 1M,870,0,"6.41000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","DB25","25","3.28' (1.00m)","Unshielded","Beige, Individual (Round)","-","Gold","Flash"
https://assets.tripplite.com/product-pdfs/en/p454006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/P454-006.jpg,TL420-ND,P454-006,Tripp Lite,CABLE ASSY DB09 SHLD BLACK 1.83M,161,0,"6.50000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","6.00' (1.83m)","Shielded","Black, Individual (Round)","Null Modem","Gold","-"
https://belfuse.com/resources/AIMCambridge/pdf_CS06GeneralLineCatalog.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/30-9506MF.jpg,367-1128-ND,30-9506MF,Cinch Connectivity Solutions AIM-Cambridge,CABLE ASSY DB25 SHLD BEIGE 1.83M,149,0,"7.06000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB25","25","6.00' (1.83m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
https://assets.tripplite.com/product-pdfs/en/p450010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P450-010.jpg,TL642-ND,P450-010,Tripp Lite,CABLE ASSY DB09 SHLD BLACK 3.05M,147,0,"7.13000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09","9","10.00' (3.05m)","Shielded","Black, Individual (Round)","Null Modem","Gold","-"
https://belfuse.com/resources/AIMCambridge/dr-30-9510MF.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/30-9510MF.jpg,367-1118-ND,30-9510MF,Cinch Connectivity Solutions AIM-Cambridge,CABLE ASSY DB25 SHLD BEIGE 3.05M,229,0,"8.07000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB25","25","10.00' (3.05m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7872_CA.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK133-2-R,%20AK170-3-R.jpg",AE9868-ND,AK170-3,Assmann WSW Components,CABLE ASSY DB25 SHLD BEIGE 3M,324,0,"8.09000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB25","25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
https://assets.tripplite.com/product-pdfs/en/p502001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-001.jpg,TL649-ND,P502-001,Tripp Lite,CABLE ASSY HD15 SHLD BLK 304.8MM,399,0,"8.17000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","1.00' (304.80mm)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
http://www.assmann-wsw.com/fileadmin/datasheets/AK162-3-R_REV00.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK137-2,%20AK137-2-R,%20AK162-3-R.jpg",AE9864-ND,AK162-3,Assmann WSW Components,CABLE ASSY DB25 SHLD BEIGE 3M,175,0,"9.33000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB25","25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8425_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK%203220-1.8.jpg,AE9874-ND,AK3220-1.8,Assmann WSW Components,CABLE ASSY HD15 SHLD BEIGE 1.8M,255,0,"9.64000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","5.91' (1.80m)","Shielded","Beige, Individual (Round)","VGA Monitor","-","-"
https://assets.tripplite.com/product-pdfs/en/p500006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P500-006.jpg,TL721-ND,P500-006,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 1.83M,163,0,"10.22000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","6.00' (1.83m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7837_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK-Y2301.jpg,AE1489-ND,AK-Y2301,Assmann WSW Components,CABLE ASSY HPDB68 UNSHLD 450MM,134,0,"11.00000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HPDB68","68","1.48' (450.00mm)","Unshielded","Gray, Ribbon","SCSI II","Gold","Flash"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy-SM_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-00x-SM%20Series.jpg,TL653-ND,P502-006-SM,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 1.83M,106,0,"11.15000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","6.00' (1.83m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
http://www.cablesondemand.com/images/diagrams/CS-DSSMDB9MF0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSSMDB9MF0.jpg,CS-DSSMDB9MF0-005-ND,CS-DSSMDB9MF0-005,Amphenol ICC (Commercial Products),CABLE ASSY DB09 SHLD GRAY 1.52M,119,0,"11.23000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","5.00' (1.52m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-xxx%20Series.jpg,TL654-ND,P502-010,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 3.05M,175,0,"11.73000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","10.00' (3.05m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
http://www.assmann-wsw.com/fileadmin/datasheets/ak73x-x-r_REV00.pdf,//media.digikey.com/photos/Assmann%20Photos/AK%20733-1.8.jpg,AE9861-ND,AK733-1.8,Assmann WSW Components,CABLE ASSY DB25 SHLD BEIGE 1.8M,123,0,"12.51000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB25","25","5.91' (1.80m)","Shielded","Beige, Individual (Round)","IEEE 1284 Bidirectional","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MM0.jpg,CS-DSDHD15MM0-002.5-ND,CS-DSDHD15MM0-002.5,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 762MM,1265,0,"13.07000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","15","2.50' (762.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MF0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MF0.jpg,CS-DSDHD15MF0-002.5-ND,CS-DSDHD15MF0-002.5,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 762MM,104,0,"13.07000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","15","2.50' (762.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MM0.jpg,CS-DSDHD15MM0-005-ND,CS-DSDHD15MM0-005,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 1.52M,226,0,"13.35000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","15","5.00' (1.52m)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MF0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MF0.jpg,CS-DSDHD15MF0-005-ND,CS-DSDHD15MF0-005,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 1.52M,155,0,"14.02000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","15","5.00' (1.52m)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MM0.jpg,CS-DSDHD15MM0-007.5-ND,CS-DSDHD15MM0-007.5,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 2.29M,114,0,"14.50000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","15","7.50' (2.29m)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDMDB15MM.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_DELUXE-DB15-M%5EM.jpg,CS-DSDMDB15MM-002.5-ND,CS-DSDMDB15MM-002.5,Amphenol ICC (Commercial Products),CABLE ASSY DB15 SHLD GRAY 762MM,168,0,"16.72000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB15","15","2.50' (762.00mm)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MF0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MF0.jpg,CS-DSDHD15MF0-010-ND,CS-DSDHD15MF0-010,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 3.05M,225,0,"17.04000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","15","10.00' (3.05m)","Shielded","Gray, Individual (Round)","-","-","-"
