Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Contact End","Length","Wire Gauge","Contact Finish","Color","Contact Finish Thickness"
https://www.molex.com/pdm_docs/sd/797582024_sd.pdf,//media.digikey.com/Photos/Molex/0797582024.JPG,WM15702-ND,0797582024,Molex,KK 300MM 24AWG PRE-CRIMPED LEAD,2307,0,"0.80000","0","1","KK","Active","Socket to Socket","11.8"" (300.0mm)","24 AWG","Tin","Black","40.0µin (1.02µm)"
https://katalog.we-online.de/em/datasheet/662100124015.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/662100124015.JPG,732-4823-ND,662100124015,Wurth Electronics Inc.,"WR-MPC3 3,00 MM PRE-CRIMPED CONT",1434,0,"0.97000","0","1","WR-MPC3","Active","Socket to Cable (Round)","5.90"" (149.86mm)","24 AWG","Tin","Black","-"
https://www.molex.com/pdm_docs/sd/797580005_sd.pdf,//media.digikey.com/Photos/Molex/07975800xx.jpg,WM12451-ND,0797580005,Molex,PRE-CRIMPED LEAD MINI-FIT MALE-,2246,0,"1.04000","0","1","Mini-Fit","Active","Pin to Pin","5.90"" (149.86mm)","18 AWG","Tin","Black","-"
https://www.molex.com/pdm_docs/sd/797580013_sd.pdf,//media.digikey.com/Photos/Molex/0797580013.JPG,WM12453-ND,0797580013,Molex,PRE-CRIMPED LEAD MINI-FIT MALE-,1356,0,"1.04000","0","1","Mini-Fit","Active","Pin to Pin","11.8"" (300.0mm)","18 AWG","Tin","Black","-"
https://www.molex.com/pdm_docs/sd/797581005_sd.pdf,//media.digikey.com/photos/Molex/0797581006.jpg,WM15688-ND,0797581005,Molex,PICO-LOCK 150MM 30AWG PRE-CRIMPE,4857,0,"1.09000","0","1","Pico-Lock","Active","Socket to Socket","5.90"" (149.86mm)","30 AWG","-","Black","-"
https://www.molex.com/pdm_docs/sd/797582037_sd.pdf,//media.digikey.com/photos/Molex/0688014954.jpg,WM16037-ND,079758-2037,Molex,PRE-CRIMPED LEAD MEGA-FIT FEM,2470,0,"1.09000","0","1","Mega-Fit","Active","Socket to Socket","5.90"" (149.86mm)","16 AWG","Gold","Black","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/797581020_sd.pdf,//media.digikey.com/photos/Molex/0797581021.jpg,WM15698-ND,0797581020,Molex,SHERLOCK 150MM 26AWG PRE-CRIMPED,2435,0,"1.09000","0","1","Sherlock","Active","Socket to Socket","5.90"" (149.86mm)","26 AWG","Tin","Black","-"
https://www.molex.com/pdm_docs/sd/797582038_sd.pdf,//media.digikey.com/photos/Molex/0688014954.jpg,WM16040-ND,079758-2038,Molex,PRE-CRIMPED LEAD MEGA-FIT FEM,2212,0,"1.09000","0","1","Mega-Fit","Active","Socket to Socket","11.8"" (300.0mm)","16 AWG","Gold","Black","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/797582040_sd.pdf,//media.digikey.com/photos/Molex/0688014954.jpg,WM16039-ND,079758-2040,Molex,PRE-CRIMPED LEAD MEGA-FIT FEM,2114,0,"1.09000","0","1","Mega-Fit","Active","Socket to Socket","11.8"" (300.0mm)","12 AWG","Gold","Black","15.0µin (0.38µm)"
https://www.molex.com/pdm_docs/sd/797581007_sd.pdf,//media.digikey.com/photos/Molex/0797581007.jpg,WM15690-ND,0797581007,Molex,PICO-SPOX 300MM 24AWG PRE-CRIMPE,1994,0,"1.09000","0","1","Pico-SPOX","Active","Socket to Socket","11.8"" (300.0mm)","24 AWG","-","Black","-"
https://www.molex.com/pdm_docs/sd/797581014_sd.pdf,//media.digikey.com/Photos/Molex/0797581014.JPG,WM15683-ND,0797581014,Molex,PRE CRIMPED LEAD,1159,0,"1.09000","0","1","CLIK-Mate","Active","Pin to Pin","5.90"" (149.86mm)","24 AWG","Tin","Black","16.0µin (0.41µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-xW.JPG,952-2466-ND,G125-MW10150L94,Harwin Inc.,1.25MM M ON 26AWG 150MM,240,0,"2.71000","0","1","Gecko","Active","Pin to Cable (Round)","5.90"" (149.86mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://katalog.we-online.de/em/datasheet/665165128130.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/665165128130.jpg,732-6110-ND,665165128130,Wurth Electronics Inc.,CONWTB MICRO POWER CONNECTOR,140,0,"2.93000","0","1","WR-WTB","Active","Socket to Socket","11.8"" (300.0mm)","28 AWG","Tin","Black","-"
https://cdn.harwin.com/pdfs/M80-918-925.pdf,//media.digikey.com/photos/Harwin/M80-9xx0099.jpg,952-3563-ND,M80-9180099,Harwin Inc.,M80-011 SKT/SKT 22AWG 150MM,228,0,"3.20000","0","1","Datamate","Active","Socket to Socket","5.91"" (150.00mm)","22 AWG","Gold","Red","11.8µin (0.30µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-xW.JPG,952-2469-ND,G125-MW20450L94,Harwin Inc.,1.25MM M ON 28AWG 450MM,135,0,"3.91000","0","1","Gecko","Active","Pin to Cable (Round)","17.7"" (450.0mm)","28 AWG","Gold","White","8.00µin (0.203µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-MW10450L94.jpg,952-2467-ND,G125-MW10450L94,Harwin Inc.,1.25MM M ON 26AWG 450MM,250,0,"4.15000","0","1","Gecko","Active","Pin to Cable (Round)","17.7"" (450.0mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-MW10300M94.jpg,952-2491-ND,G125-MW10300M94,Harwin Inc.,1.25MM M/M ON 26AWG 300MM,128,0,"4.80000","0","1","Gecko","Active","Pin to Pin","11.8"" (300.0mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-MW10300F94.JPG,952-2483-ND,G125-MW10300F94,Harwin Inc.,1.25MM M/F ON 26AWG 300MM,155,0,"5.50000","0","1","Gecko","Active","Socket to Pin","11.8"" (300.0mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-FW20300F94.jpg,952-2477-ND,G125-FW20300F94,Harwin Inc.,1.25MM F/F ON 28AWG 300MM,200,0,"6.05000","0","1","Gecko","Active","Socket to Socket","11.8"" (300.0mm)","28 AWG","Gold","White","8.00µin (0.203µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-123.pdf,//media.digikey.com/photos/JST%20Photos/ASRSFSRSF16K_A.jpg,455-3208-ND,ASRSFSRSF20K305A,JST Sales America Inc.,JUMPER SRSF-21-250A X2 12"",1034,0,"0.65000","0","1","-","Active","Socket to Socket","12.0"" (304.8mm)","20 AWG","Brass","Black","-"
https://www.molex.com/pdm_docs/sd/797582036_sd.pdf,//media.digikey.com/photos/Molex/0797582036.jpg,WM15714-ND,0797582036,Molex,093' 300MM 18AWG PRE-CRIMPED LEA,3686,0,"0.80000","0","1","-","Active","Pin to Pin","11.8"" (300.0mm)","18 AWG","Tin","Black","20.0µin (0.51µm)"
https://www.molex.com/pdm_docs/sd/797582039_sd.pdf,//media.digikey.com/photos/Molex/0688014954.jpg,WM16038-ND,079758-2039,Molex,PRE-CRIMPED LEAD MEGA-FIT FEM,2493,0,"1.09000","0","1","Mega-Fit","Active","Socket to Socket","5.90"" (149.86mm)","12 AWG","Gold","Black","15.0µin (0.38µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-xW.JPG,952-2460-ND,G125-FW20150L94,Harwin Inc.,1.25MM F ON 28AWG 150MM,145,0,"2.96000","0","1","Gecko","Active","Socket to Cable (Round)","5.90"" (149.86mm)","28 AWG","Gold","White","8.00µin (0.203µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-376.pdf,//media.digikey.com/Photos/JST%20Photos/ASEHSEH22K254.jpg,455-3332-ND,ASEHSEH22K102,JST Sales America Inc.,JUMPER SEH-001T-P0.6 X2 4"",3485,0,"0.41000","0","1","EH","Active","Socket to Socket","4.00"" (101.60mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-364.pdf,-,455-4116-ND,ASXASXA22K102,JST Sales America Inc.,JUMPER SXA-01T-P0.6 X2 4"",3000,0,"0.41000","0","1","*","Active","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Tensility%20Intl/APALPA22K152.jpg,455-3335-ND,APALPA22K102,JST Sales America Inc.,SPAL-001T-P0.5-SPHD-001T-P0.5 4"",2000,0,"0.41000","0","1","PA, PAL","Active","Socket to Pin","4.00"" (101.60mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-370.pdf,-,455-4110-ND,ASXAMSXA22K102,JST Sales America Inc.,SXAM-01T-P0.6 TO SXA-01T-P0.6 4"",2000,0,"0.41000","0","1","XA","Active","Socket to Pin","4.00"" (101.60mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-377.pdf,//media.digikey.com/Photos/JST%20Photos/ASEHSEH22K254.jpg,455-3333-ND,ASEHSEH22K203,JST Sales America Inc.,JUMPER SEH-001T-P0.6 X2 8"",3855,0,"0.42000","0","1","EH","Active","Socket to Socket","8.00"" (203.20mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-339.pdf,//media.digikey.com/Photos/JST%20Photos/ASEHSEH22K254.jpg,455-3360-ND,ASPHSPH24K254,JST Sales America Inc.,LEAD SKT-SKT 24AWG BLK 10"" TIN,2233,0,"0.42000","0","1","PH","Active","Socket to Socket","10.0"" (254.0mm)","24 AWG","Tin","Black","-"
-,//media.digikey.com/Photos/Tensility%20Intl/APALPA22K152.jpg,455-3336-ND,APALPA22K203,JST Sales America Inc.,SPAL-001T-P0.5-SPHD-001T-P0.5 8"",1945,0,"0.42000","0","1","PA, PAL","Active","Socket to Pin","8.00"" (203.20mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-331.pdf,-,455-3883-ND,ASZHSZH28K102,JST Sales America Inc.,JUMPER SZH-002T-P0.5 X2 4"",4970,0,"0.44000","0","1","ZH","Active","Socket to Socket","4.00"" (101.60mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-338.pdf,//media.digikey.com/Photos/JST%20Photos/ASEHSEH22K254.jpg,455-3359-ND,ASPHSPH24K203,JST Sales America Inc.,LEAD SKT-SKT 24AWG BLK 8"" TIN,2354,0,"0.44000","0","1","PH","Active","Socket to Socket","8.00"" (203.20mm)","24 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-343.pdf,//media.digikey.com/Photos/JST%20Photos/APALPAL22Kxx.jpg,455-3374-ND,APALPAL22K102,JST Sales America Inc.,JUMPER SPAL-001T-P0.5 X2 4"",2000,0,"0.44000","0","1","PAL","Active","Pin to Pin","4.00"" (101.60mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-367.pdf,-,455-4113-ND,ASXAMSXAM22K102,JST Sales America Inc.,JUMPER SXAM-01T-P0.6 X2 4"",2000,0,"0.44000","0","1","XA","Active","Pin to Pin","4.00"" (101.60mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-332.pdf,-,455-3884-ND,ASZHSZH28K203,JST Sales America Inc.,JUMPER SZH-002T-P0.5 X2 8"",4996,0,"0.45000","0","1","ZH","Active","Socket to Socket","8.00"" (203.20mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-378.pdf,//media.digikey.com/Photos/JST%20Photos/ASEHSEH22K254.jpg,455-3334-ND,ASEHSEH22K254,JST Sales America Inc.,JUMPER SEH-001T-P0.6 X2 10"",3956,0,"0.45000","0","1","EH","Active","Socket to Socket","10.0"" (254.0mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-344.pdf,//media.digikey.com/Photos/JST%20Photos/APALPAL22Kxx.jpg,455-3375-ND,APALPAL22K203,JST Sales America Inc.,JUMPER SPAL-001T-P0.5 X2 8"",1990,0,"0.45000","0","1","PAL","Active","Pin to Pin","8.00"" (203.20mm)","22 AWG","Tin","Black","-"
-,//media.digikey.com/Photos/JST%20Photos/APALPA22K254.jpg,455-3337-ND,APALPA22K254,JST Sales America Inc.,SPAL-001T-P0.5-SPHD-001T-P0.5 10,1933,0,"0.45000","0","1","PA, PAL","Active","Socket to Pin","10.0"" (254.0mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-333.pdf,-,455-3885-ND,ASZHSZH28K254,JST Sales America Inc.,JUMPER SZH-002T-P0.5 X2 10"",4980,0,"0.48000","0","1","ZH","Active","Socket to Socket","10.0"" (254.0mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-345.pdf,//media.digikey.com/Photos/JST%20Photos/APALPAL22Kxx.jpg,455-3376-ND,APALPAL22K254,JST Sales America Inc.,JUMPER SPAL-001T-P0.5 X2 10"",2000,0,"0.48000","0","1","PAL","Active","Pin to Pin","10.0"" (254.0mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-207.pdf,//media.digikey.com/photos/JST%20Photos/ASACHFSACHF28W305.jpg,455-3293-ND,ASACHFSACHF28W305,JST Sales America Inc.,JUMPER SACHF-003GAC-P0.2 X2 12"",3000,0,"0.48925","0","1000","ACHF","Active","Socket to Socket","12.0"" (304.8mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-173.pdf,-,455-3266-ND,AJWPFJWPF22K152T,JST Sales America Inc.,JUMPER SWPT-001T-P025 X2 6"",2000,0,"0.50000","0","1","JWPF","Active","Pin to Pin","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-388.pdf,-,455-3985-ND,ASVHSVH16K102,JST Sales America Inc.,JUMPER SVH-41T-P1.1 X2 4"",2833,0,"0.61000","0","1","VH","Active","Socket to Socket","4.00"" (101.60mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-205.pdf,//media.digikey.com/photos/JST%20Photos/ASACHFSACHF28W305.jpg,455-3308-ND,ASACHFSACHF28W51,JST Sales America Inc.,JUMPER SACHF-003GAC-P0.2 X2 2"",2850,0,"0.67000","0","1","ACHF","Active","Socket to Socket","2.00"" (50.80mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-253.pdf,-,455-3253-ND,ASZESZE26K51,JST Sales America Inc.,JUMPER SZE-002T-P0.3 X2 2"",3357,0,"0.70000","0","1","ZE","Active","Socket to Socket","2.00"" (50.80mm)","26 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-262.pdf,//media.digikey.com/Photos/JST%20Photos/ASBHSBH22K51.jpg,455-3279-ND,ASBHSBH22K51,JST Sales America Inc.,JUMPER SBH-001T-P0.5 X2 2"",1995,0,"0.70000","0","1","BH","Active","Socket to Socket","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-390.pdf,-,455-3987-ND,ASVHSVH16K254,JST Sales America Inc.,JUMPER SVH-41T-P1.1 X2 10"",2974,0,"0.73000","0","1","VH","Active","Socket to Socket","10.0"" (254.0mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-316.pdf,//media.digikey.com/photos/JST%20Photos/ASACHFSACHF28W305.jpg,455-3309-ND,ASACHFSACHF28W102,JST Sales America Inc.,JUMPER SACHF-003GAC-P0.2 X2 4"",2760,0,"0.73000","0","1","ACHF","Active","Socket to Socket","4.00"" (101.60mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-381.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-4223-ND,ASXHSXH22K254,JST Sales America Inc.,JUMPER SXH-001T-P0.6 X2 10"",2732,0,"0.73000","0","1","XH","Active","Socket to Socket","10.0"" (254.0mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-269.pdf,-,455-3286-ND,ASBHMSBH22K152,JST Sales America Inc.,SBH-001T-P0.5-SBHM-001T-P0.5 6"",2000,0,"0.73000","0","1","BHM","Active","Socket to Pin","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-379.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-4221-ND,ASXHSXH22K102,JST Sales America Inc.,JUMPER SXH-001T-P0.6 X2 4"",2531,0,"0.74000","0","1","XH","Active","Socket to Socket","4.00"" (101.60mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-268.pdf,-,455-3285-ND,ASBHMSBH22K51,JST Sales America Inc.,SBH-001T-P0.5-SBHM-001T-P0.5 2"",2000,0,"0.74000","0","1","BHM","Active","Socket to Pin","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-389.pdf,-,455-3986-ND,ASVHSVH16K203,JST Sales America Inc.,JUMPER SVH-41T-P1.1 X2 8"",1992,0,"0.74000","0","1","VH","Active","Socket to Socket","8.00"" (203.20mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-259.pdf,//media.digikey.com/Photos/JST%20Photos/ASADHSADH26K51.JPG,455-3259-ND,ASADHSADH26K51,JST Sales America Inc.,JUMPER SADH-002G-P0.2 X2 2"",1780,0,"0.74000","0","1","ADH","Active","Socket to Socket","2.00"" (50.80mm)","26 AWG","Gold","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-266.pdf,-,455-3283-ND,ASBHMSBHM22K152,JST Sales America Inc.,JUMPER SBHM-001T-P0.5 X2 6"",2000,0,"0.75000","0","1","BHM","Active","Pin to Pin","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-380.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-4222-ND,ASXHSXH22K203,JST Sales America Inc.,JUMPER SXH-001T-P0.6 X2 8"",2962,0,"0.77000","0","1","XH","Active","Socket to Socket","8.00"" (203.20mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-254.pdf,-,455-3254-ND,ASZESZE26K152,JST Sales America Inc.,JUMPER SZE-002T-P0.3 X2 6"",2974,0,"0.77000","0","1","ZE","Active","Socket to Socket","6.00"" (152.40mm)","26 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-313.pdf,//media.digikey.com/Photos/JST%20Photos/ASACHSACH28W152.jpg,455-3344-ND,ASACHSACH28W102,JST Sales America Inc.,JUMPER SACH-003G-P0.2 X2 4"",2785,0,"0.77000","0","1","ACH","Active","Socket to Socket","4.00"" (101.60mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-263.pdf,//media.digikey.com/Photos/JST%20Photos/ASBHSBH22K152.jpg,455-3280-ND,ASBHSBH22K152,JST Sales America Inc.,JUMPER SBH-001T-P0.5 X2 6"",2000,0,"0.77000","0","1","BH","Active","Socket to Socket","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-265.pdf,-,455-3282-ND,ASBHMSBHM22K51,JST Sales America Inc.,JUMPER SBHM-001T-P0.5 X2 2"",2000,0,"0.77000","0","1","BHM","Active","Pin to Pin","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-206.pdf,//media.digikey.com/photos/JST%20Photos/ASACHFSACHF28W305.jpg,455-3307-ND,ASACHFSACHF28W152,JST Sales America Inc.,JUMPER SACHF-003GAC-P0.2 X2 6"",2988,0,"0.81000","0","1","ACHF","Active","Socket to Socket","6.00"" (152.40mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-314.pdf,//media.digikey.com/Photos/JST%20Photos/ASACHSACH28W152.jpg,455-3345-ND,ASACHSACH28W203,JST Sales America Inc.,JUMPER SACH-003G-P0.2 X2 8"",2905,0,"0.81000","0","1","ACH","Active","Socket to Socket","8.00"" (203.20mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-317.pdf,//media.digikey.com/photos/JST%20Photos/ASACHFSACHF28W305.jpg,455-3310-ND,ASACHFSACHF28W203,JST Sales America Inc.,JUMPER SACHF-003GAC-P0.2 X2 8"",2900,0,"0.81000","0","1","ACHF","Active","Socket to Socket","8.00"" (203.20mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-261.pdf,//media.digikey.com/Photos/JST%20Photos/ASADHSADH26K51.JPG,455-3261-ND,ASADHSADH26K305,JST Sales America Inc.,JUMPER SADH-002G-P0.2 X2 12"",1463,0,"0.81000","0","1","ADH","Active","Socket to Socket","12.0"" (304.8mm)","26 AWG","Gold","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-318.pdf,//media.digikey.com/photos/JST%20Photos/ASACHFSACHF28W305.jpg,455-3311-ND,ASACHFSACHF28W254,JST Sales America Inc.,JUMPER SACHF-003GAC-P0.2 X2 10"",2905,0,"0.84000","0","1","ACHF","Active","Socket to Socket","10.0"" (254.0mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-264.pdf,//media.digikey.com/Photos/JST%20Photos/ASBHSBH22K305.jpg,455-3281-ND,ASBHSBH22K305,JST Sales America Inc.,JUMPER SBH-001T-P0.5 X2 12"",1952,0,"0.84000","0","1","BH","Active","Socket to Socket","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-315.pdf,//media.digikey.com/Photos/JST%20Photos/ASACHSACH28W152.jpg,455-3346-ND,ASACHSACH28W254,JST Sales America Inc.,JUMPER SACH-003G-P0.2 X2 10"",2740,0,"0.86000","0","1","ACH","Active","Socket to Socket","10.0"" (254.0mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-256.pdf,//media.digikey.com/Photos/JST%20Photos/ACHL-Series.JPG,455-3256-ND,ASACHLSACHL28W51,JST Sales America Inc.,JUMPER SACHL-003G-P0.2 X2 2"",2915,0,"0.87000","0","1","ACHL","Active","Socket to Socket","2.00"" (50.80mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-270.pdf,-,455-3287-ND,ASBHMSBH22K305,JST Sales America Inc.,SBH-001T-P0.5-SBHM-001T-P0.5 12"",2000,0,"0.87000","0","1","BHM","Active","Socket to Pin","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-267.pdf,-,455-3284-ND,ASBHMSBHM22K305,JST Sales America Inc.,JUMPER SBHM-001T-P0.5 X2 12"",1990,0,"0.90000","0","1","BHM","Active","Pin to Pin","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-319.pdf,//media.digikey.com/Photos/JST%20Photos/ACHL-Series.JPG,455-3352-ND,ASACHLSACHL28W102,JST Sales America Inc.,JUMPER SACHL-003G-P0.2 X2 4"",1990,0,"0.97000","0","1","ACHL","Active","Socket to Socket","4.00"" (101.60mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-257.pdf,//media.digikey.com/Photos/JST%20Photos/ACHL-Series.JPG,455-3257-ND,ASACHLSACHL28W152,JST Sales America Inc.,JUMPER SACHL-003G-P0.2 X2 6"",2547,0,"1.07000","0","1","ACHL","Active","Socket to Socket","6.00"" (152.40mm)","28 AWG","Gold","White","-"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/797581062_Dwg.pdf,//media.digikey.com/Photos/Molex/079758106x.JPG,WM17656-ND,0797581062,Molex,FCT PICOBLADE PRE-CRP LEAD 152MM,2917,0,"1.09000","0","1","PicoBlade","Active","Socket to Pin","6.00"" (152.40mm)","28 AWG","Tin","Red","35.4µin (0.90µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-320.pdf,//media.digikey.com/Photos/JST%20Photos/ACHL-Series.JPG,455-3353-ND,ASACHLSACHL28W203,JST Sales America Inc.,JUMPER SACHL-003G-P0.2 X2 8"",2000,0,"1.16000","0","1","ACHL","Active","Socket to Socket","8.00"" (203.20mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-258.pdf,//media.digikey.com/Photos/JST%20Photos/ACHL-Series.JPG,455-3258-ND,ASACHLSACHL28W305,JST Sales America Inc.,JUMPER SACHL-003G-P0.2 X2 12"",2630,0,"1.38000","0","1","ACHL","Active","Socket to Socket","12.0"" (304.8mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-321.pdf,//media.digikey.com/Photos/JST%20Photos/ACHL-Series.JPG,455-3354-ND,ASACHLSACHL28W254,JST Sales America Inc.,JUMPER SACHL-003G-P0.2 X2 10"",2000,0,"1.39000","0","1","ACHL","Active","Socket to Socket","10.0"" (254.0mm)","28 AWG","Gold","White","-"
https://cdn.harwin.com/pdfs/M80-910-917.pdf,//media.digikey.com/Photos/Harwin/M80-91x0099.jpg,952-2984-ND,M80-9160099,Harwin Inc.,F CBL CRMPD CONTACT,198,0,"2.73000","0","1","Datamate","Active","Socket to Cable (Round)","11.8"" (300.0mm)","26 AWG","Gold","Red","11.8µin (0.30µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-xx.JPG,952-2490-ND,G125-MW10150M94,Harwin Inc.,1.25MM M/M ON 26AWG 150MM,444,0,"3.27000","0","1","Gecko","Active","Pin to Pin","5.90"" (149.86mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://cdn.harwin.com/pdfs/M80-910-917.pdf,//media.digikey.com/Photos/Harwin/M80-91x0099.jpg,952-2982-ND,M80-9140099,Harwin Inc.,F CBL CRMPD CONTACT,186,0,"3.80000","0","1","Datamate","Active","Socket to Cable (Round)","11.8"" (300.0mm)","22 AWG","Gold","Red","11.8µin (0.30µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-053.pdf,//media.digikey.com/Photos/JST%20Photos/ASSHLSSHL28W305.jpg,455-3195-ND,ASSHLSSHL28W152,JST Sales America Inc.,JUMPER SSHL-003T-P0.2 X2 6"",2044,0,"0.71000","0","1","-","Obsolete","Socket to Socket","6.00"" (152.40mm)","28 AWG","Tin","White","-"
https://us.schurter.com/pdf/english/typ_Jumper_Wire_1.pdf,-,486-7048-ND,0881.0076,Schurter Inc.,JUMPER WIRE CONNECTION KE/KG,600,0,"4.14000","0","1","Jumper Wire 1","Active","Female Quick Connect to Female Quick Connect","2.76"" (70.08mm)","-","-","White","-"
