Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Proto Board Type","Package Accepted","Number of Positions","Pitch","Board Thickness","Material","Size / Dimension"
http://www.capitaladvanced.com/pdf documents/33213ids.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/33213.jpg,33213CA-ND,33213,Capital Advanced Technologies,PROTO BOARD ADAPTER SMT TO-263AB,54,0,"2.94000","0","1","33000, Surfboards®","Active","SMD to SIP","TO-263","3","0.100"" (2.54mm)","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.850"" L x 1.125"" W (21.59mm x 28.57mm)"
http://www.capitaladvanced.com/pdf documents/6000sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6012.jpg,6012CA-ND,6012,Capital Advanced Technologies,PROTO-BRD 12PIN DISCRETE SMT SIP,87,0,"3.12000","0","1","6000, Surfboards®","Active","SMD to SIP","SOT-23","12","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 1.200"" W (12.70mm x 30.48mm)"
http://www.capitaladvanced.com/pdf documents/6100sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6112.jpg,6112CA-ND,6112,Capital Advanced Technologies,PROTO-BRD 12PIN DISCRETE SMT SIP,39,0,"3.12000","0","1","6000, Surfboards®","Active","SMD to SIP","SOT-23","12","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 1.200"" W (12.70mm x 30.48mm)"
http://www.capitaladvanced.com/pdf documents/6400sds.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/6415.jpg,6415CA-ND,6415,Capital Advanced Technologies,PROTO-BRD 15PIN DISCRETE SMT SIP,52,0,"3.60000","0","1","6000, Surfboards®","Active","SMD to SIP","SOT-23","15","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.500"" L x 1.500"" W (12.70mm x 38.10mm)"
http://www.capitaladvanced.com/pdf%20documents/unsp1pg.pdf,//media.digikey.com/photos/Capital%20Advanced%20Tech%20Photos/CAPITAL%20ADVANCED%20TECHNOLOGIES-US-5020.jpg,5020CA-ND,US-5020,Capital Advanced Technologies,PROTO BOARD 20PIN THRU-HOLE SIP,72,0,"3.68000","0","1","5000, UNI-SIP™","Active","Through Hole to SIP","Non Specific","20","-","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","1.000"" L x 2.000"" W (25.40mm x 50.80mm)"
https://www.arieselec.com/products/data/18036-ssop-to-dip-adapter.pdf,//media.digikey.com/photos/Aries/16-351000-10.jpg,A731-ND,16-351000-10,Aries Electronics,SOCKET ADAPTER SSOP TO 16DIP 0.3,30,0,"16.10000","0","1","Correct-A-Chip® 351000","Active","SMD to DIP","SSOP","16","0.026"" (0.65mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","1.800"" L x 0.400"" W (45.72mm x 10.16mm)"
https://www.arieselec.com/products/data/18036-ssop-to-dip-adapter.pdf,//media.digikey.com/photos/Aries/14-351000-10.jpg,A730-ND,14-351000-10,Aries Electronics,SOCKET ADAPTER SSOP TO 14DIP 0.3,12,0,"16.10000","0","1","Correct-A-Chip® 351000","Active","SMD to DIP","SSOP","14","0.026"" (0.65mm)","0.062"" (1.57mm) 1/16""","FR4 Epoxy Glass","1.400"" L x 0.400"" W (35.56mm x 10.16mm)"
//media.digikey.com/pdf/Data%20Sheets/Aries%20Electronics%20PDFs/351000_Series.pdf,//media.digikey.com/photos/Aries/14-351000-11-RC.jpg,A746-ND,14-351000-11-RC,Aries Electronics,SOCKET ADAPTER SSOP TO 14DIP 0.3,28,0,"16.11000","0","1","Correct-A-Chip® 351000","Active","SMD to DIP","SSOP","14","0.026"" (0.65mm)","0.062"" (1.57mm) 1/16""","-","1.400"" L x 0.400"" W (35.56mm x 10.16mm)"
//media.digikey.com/pdf/Data%20Sheets/Logical%20Systems/PA44QL8-1D_Web.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/PA44QL8-1D.jpg,309-1119-ND,PA44QL8-1D,Logical Systems Inc.,ADAPTER 44QFP TO 44DIP,13,0,"22.00000","0","1","-","Active","SMD to DIP","QFP","44","-","-","-","-"
-,//media.digikey.com/photos/Twin%20Industries%20Photos/8100-SMT4.jpg,438-1014-ND,8100-SMT4,Twin Industries,ADAPTER BOARD SMT SOIC MED/WIDE,12,0,"28.00000","0","1","-","Active","SMD to Plated Through Hole Board","SOIC","-","0.020"" (0.50mm)","0.062"" (1.57mm) 1/16""","-","6.000"" L x 4.000"" W (152.40mm x 101.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/8100-SMT8_10-LF.pdf,//media.digikey.com/photos/Twin%20Industries%20Photos/8100-SMT8.jpg,438-1057-ND,8100-SMT8-LF,Twin Industries,ADAPTER BOARD SMT SOIC MED/TINY,8,0,"36.70000","0","1","-","Active","SMD to Plated Through Hole Board","SOIC","-","-","-","-","6.000"" L x 4.000"" W (152.40mm x 101.60mm)"
http://www.chipquik.com/datasheets/DIP600T300P04.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P04.jpg,DIP600T300P04-ND,DIP600T300P04,Chip Quik Inc.,DIP-4 (0.6"" BODY) TO DIP-4 (0.3"",50,0,"0.99000","0","1","Proto-Advantage","Active","DIP to DIP","-","4","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.200"" W (17.78mm x 5.08mm)"
http://www.chipquik.com/datasheets/DIP300T600P04.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P04.jpg,DIP300T600P04-ND,DIP300T600P04,Chip Quik Inc.,DIP-4 (0.3"" BODY) TO DIP-4 (0.6"",46,0,"0.99000","0","1","Proto-Advantage","Active","DIP to DIP","-","4","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.200"" W (17.78mm x 5.08mm)"
http://www.chipquik.com/datasheets/DIP600T300P06.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P06.jpg,DIP600T300P06-ND,DIP600T300P06,Chip Quik Inc.,DIP-6 (0.6"" BODY) TO DIP-6 (0.3"",45,0,"1.29000","0","1","Proto-Advantage","Active","DIP to DIP","-","6","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.300"" W (17.78mm x 7.62mm)"
http://www.chipquik.com/datasheets/DIP300T600P06.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P06.jpg,DIP300T600P06-ND,DIP300T600P06,Chip Quik Inc.,DIP-6 (0.3"" BODY) TO DIP-6 (0.6"",36,0,"1.29000","0","1","Proto-Advantage","Active","DIP to DIP","-","6","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.300"" W (17.78mm x 7.62mm)"
http://www.chipquik.com/datasheets/DIP600T300P08.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P08.jpg,DIP600T300P08-ND,DIP600T300P08,Chip Quik Inc.,DIP-8 (0.6"" BODY) TO DIP-8 (0.3"",43,0,"1.69000","0","1","Proto-Advantage","Active","DIP to DIP","-","8","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.400"" W (17.78mm x 10.16mm)"
http://www.chipquik.com/datasheets/DIP600T300P10.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P10.jpg,DIP600T300P10-ND,DIP600T300P10,Chip Quik Inc.,DIP-10 (0.6"" BODY) TO DIP-10 (0.,50,0,"2.09000","0","1","Proto-Advantage","Active","DIP to DIP","-","10","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.500"" W (17.78mm x 12.70mm)"
http://www.chipquik.com/datasheets/DIP300T600P10.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P10.jpg,DIP300T600P10-ND,DIP300T600P10,Chip Quik Inc.,DIP-10 (0.3"" BODY) TO DIP-10 (0.,44,0,"2.09000","0","1","Proto-Advantage","Active","DIP to DIP","-","10","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.500"" W (17.78mm x 12.70mm)"
http://capitaladvanced.com/pdf%20documents/33518ids.pdf,//media.digikey.com/Photos/Capital%20Advanced%20Tech%20Photos/MFG_33518.jpg,33518CA-ND,33518,Capital Advanced Technologies,PROTOBOARD SMT FOR .5MM TI,65,0,"2.42000","0","1","33000, Surfboards®","Active","SMD to SIP","-","8","0.100"" (2.54mm)","0.031"" (0.79mm) 1/32""","FR4 Epoxy Glass","0.800"" L x 0.400"" W (20.32mm x 10.16mm)"
http://www.chipquik.com/datasheets/DIP300T600P12.pdf,-,DIP300T600P12-ND,DIP300T600P12,Chip Quik Inc.,DIP-12 (0.3"" BODY) TO DIP-12 (0.,50,0,"2.49000","0","1","Proto-Advantage","Active","DIP to DIP","-","12","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.600"" W (17.78mm x 15.24mm)"
http://www.chipquik.com/datasheets/DIP600T300P12.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P12.jpg,DIP600T300P12-ND,DIP600T300P12,Chip Quik Inc.,DIP-12 (0.6"" BODY) TO DIP-12 (0.,46,0,"2.49000","0","1","Proto-Advantage","Active","DIP to DIP","-","12","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.600"" W (17.78mm x 15.24mm)"
http://www.chipquik.com/datasheets/DIP600T300P14.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P14.jpg,DIP600T300P14-ND,DIP600T300P14,Chip Quik Inc.,DIP-14 (0.6"" BODY) TO DIP-14 (0.,50,0,"2.89000","0","1","Proto-Advantage","Active","DIP to DIP","-","14","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.700"" W (17.78mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP300T600P14.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P14.jpg,DIP300T600P14-ND,DIP300T600P14,Chip Quik Inc.,DIP-14 (0.3"" BODY) TO DIP-14 (0.,45,0,"2.89000","0","1","Proto-Advantage","Active","DIP to DIP","-","14","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.700"" L x 0.700"" W (17.78mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP600T300P16.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P16.jpg,DIP600T300P16-ND,DIP600T300P16,Chip Quik Inc.,DIP-16 (0.6"" BODY) TO DIP-16 (0.,50,0,"3.29000","0","1","Proto-Advantage","Active","DIP to DIP","-","16","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.800"" L x 0.700"" W (20.32mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP300T600P16.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P16.jpg,DIP300T600P16-ND,DIP300T600P16,Chip Quik Inc.,DIP-16 (0.3"" BODY) TO DIP-16 (0.,42,0,"3.29000","0","1","Proto-Advantage","Active","DIP to DIP","-","16","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.800"" L x 0.700"" W (20.32mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP600T300P18.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P18.jpg,DIP600T300P18-ND,DIP600T300P18,Chip Quik Inc.,DIP-18 (0.6"" BODY) TO DIP-18 (0.,50,0,"3.69000","0","1","Proto-Advantage","Active","DIP to DIP","-","18","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.900"" L x 0.700"" W (22.86mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP300T600P18.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P18.jpg,DIP300T600P18-ND,DIP300T600P18,Chip Quik Inc.,DIP-18 (0.3"" BODY) TO DIP-18 (0.,27,0,"3.69000","0","1","Proto-Advantage","Active","DIP to DIP","-","18","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","0.900"" L x 0.700"" W (22.86mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP600T300P20.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P20.jpg,DIP600T300P20-ND,DIP600T300P20,Chip Quik Inc.,DIP-20 (0.6"" BODY) TO DIP-20 (0.,50,0,"4.09000","0","1","Proto-Advantage","Active","DIP to DIP","-","20","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.000"" L x 0.700"" W (25.40mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP300T600P20.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P20.jpg,DIP300T600P20-ND,DIP300T600P20,Chip Quik Inc.,DIP-20 (0.3"" BODY) TO DIP-20 (0.,46,0,"4.09000","0","1","Proto-Advantage","Active","DIP to DIP","-","20","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.000"" L x 0.700"" W (25.40mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP300T600P22.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P22.jpg,DIP300T600P22-ND,DIP300T600P22,Chip Quik Inc.,DIP-22 (0.3"" BODY) TO DIP-22 (0.,50,0,"4.59000","0","1","Proto-Advantage","Active","DIP to DIP","-","22","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.100"" L x 0.700"" W (27.94mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP600T300P22.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P22.jpg,DIP600T300P22-ND,DIP600T300P22,Chip Quik Inc.,DIP-22 (0.6"" BODY) TO DIP-22 (0.,50,0,"4.59000","0","1","Proto-Advantage","Active","DIP to DIP","-","22","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.100"" L x 0.700"" W (27.94mm x 17.78mm)"
http://www.chipquik.com/datasheets/DC2413J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC2413J-10X.jpg,DC2413J-10X-ND,DC2413J-10X,Chip Quik Inc.,DISCRETE 2413 TO TH ADAPTER - JU,92,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","2413","2","0.191"" (4.85mm)","-","FR4 Epoxy Glass","0.400"" L x 0.400"" W (10.16mm x 10.16mm)"
http://www.chipquik.com/datasheets/DC1411J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC1411J-10X.jpg,DC1411J-10X-ND,DC1411J-10X,Chip Quik Inc.,DISCRETE 1411 TO TH ADAPTER - JU,88,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","1411","2","0.114"" (2.90mm)","-","FR4 Epoxy Glass","0.400"" L x 0.200"" W (10.16mm x 5.08mm)"
http://www.chipquik.com/datasheets/DC1210J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC1210J-10X.jpg,DC1210J-10X-ND,DC1210J-10X,Chip Quik Inc.,DISCRETE 1210 TO TH ADAPTER - JU,79,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","1210","2","0.118"" (3.00mm)","-","FR4 Epoxy Glass","0.400"" L x 0.200"" W (10.16mm x 5.08mm)"
http://www.chipquik.com/datasheets/DC2924J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC2924J-10X.jpg,DC2924J-10X-ND,DC2924J-10X,Chip Quik Inc.,DISCRETE 2924 TO TH ADAPTER - JU,75,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","2924","2","0.245"" (6.22mm)","-","FR4 Epoxy Glass","0.400"" L x 0.400"" W (10.16mm x 10.16mm)"
http://www.chipquik.com/datasheets/DC2220J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC2220J-10X.jpg,DC2220J-10X-ND,DC2220J-10X,Chip Quik Inc.,DISCRETE 2220 TO TH ADAPTER - JU,71,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","2220","2","0.209"" (5.31mm)","-","FR4 Epoxy Glass","0.400"" L x 0.400"" W (10.16mm x 10.16mm)"
http://www.chipquik.com/datasheets/DC1206J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC1206J-10X.jpg,DC1206J-10X-ND,DC1206J-10X,Chip Quik Inc.,DISCRETE 1206 TO TH ADAPTER - JU,58,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","1206","2","0.122"" (3.10mm)","-","FR4 Epoxy Glass","0.400"" L x 0.200"" W (10.16mm x 5.08mm)"
http://www.chipquik.com/datasheets/DC2512J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC2512J-10X.jpg,DC2512J-10X-ND,DC2512J-10X,Chip Quik Inc.,DISCRETE 2512 TO TH ADAPTER - JU,58,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","2512","2","0.240"" (6.10mm)","-","FR4 Epoxy Glass","0.400"" L x 0.400"" W (10.16mm x 10.16mm)"
http://www.chipquik.com/datasheets/DC1813J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC1813J-10X.jpg,DC1813J-10X-ND,DC1813J-10X,Chip Quik Inc.,DISCRETE 1813 TO TH ADAPTER - JU,53,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","1813","2","0.161"" (4.09mm)","-","FR4 Epoxy Glass","0.400"" L x 0.200"" W (10.16mm x 5.08mm)"
http://www.chipquik.com/datasheets/DC2010J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC2010J-10X.jpg,DC2010J-10X-ND,DC2010J-10X,Chip Quik Inc.,DISCRETE 2010 TO TH ADAPTER - JU,55,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","2010","2","0.185"" (4.70mm)","-","FR4 Epoxy Glass","0.400"" L x 0.200"" W (10.16mm x 5.08mm)"
http://www.chipquik.com/datasheets/DC0402J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC0402J-10X.jpg,DC0402J-10X-ND,DC0402J-10X,Chip Quik Inc.,DISCRETE 01005 / 0201 / 0402 TO,40,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","0402","2","0.036"" (0.91mm)","-","FR4 Epoxy Glass","0.400"" L x 0.200"" W (10.16mm x 5.08mm)"
http://www.chipquik.com/datasheets/DC0805J-10X.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_DC0805J-10X.jpg,DC0805J-10X-ND,DC0805J-10X,Chip Quik Inc.,DISCRETE 0805 TO TH ADAPTER - JU,34,0,"4.90000","0","1","Proto-Advantage","Active","SMD to Plated Through Hole","0805","2","0.078"" (1.98mm)","-","FR4 Epoxy Glass","0.400"" L x 0.200"" W (10.16mm x 5.08mm)"
http://www.chipquik.com/datasheets/DIP600T300P24.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P24.jpg,DIP600T300P24-ND,DIP600T300P24,Chip Quik Inc.,DIP-24 (0.6"" BODY) TO DIP-24 (0.,50,0,"4.99000","0","1","Proto-Advantage","Active","DIP to DIP","-","24","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.200"" L x 0.700"" W (30.48mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP070T100P32.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP070T100P32.jpg,DIP070T100P32-ND,DIP070T100P32,Chip Quik Inc.,DIP-32 0.070"" (0.07""/1.78MM) PIT,37,0,"4.99000","0","1","Proto-Advantage","Active","DIP to DIP","-","32","0.070"" (1.78mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.600"" L x 1.000"" W (40.64mm x 25.40mm)"
http://schmartboard.com/content/Brochures/201-0017-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/MFG_201-0017-01.jpg",1988-1012-ND,201-0017-01,"Schmartboard, Inc.",UNIVERSAL DIP ADAPTER,69,0,"5.00000","0","1","-","Active","SMD to DIP","-","128","0.100"" (2.54mm)","-","-","1.900"" L x 0.800"" W (48.26mm x 20.32mm)"
http://www.chipquik.com/datasheets/DIP600T300P26.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P26.jpg,DIP600T300P26-ND,DIP600T300P26,Chip Quik Inc.,DIP-26 (0.6"" BODY) TO DIP-26 (0.,50,0,"5.39000","0","1","Proto-Advantage","Active","DIP to DIP","-","26","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.300"" L x 0.700"" W (33.02mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP300T600P26.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P26.jpg,DIP300T600P26-ND,DIP300T600P26,Chip Quik Inc.,DIP-26 (0.3"" BODY) TO DIP-26 (0.,48,0,"5.39000","0","1","Proto-Advantage","Active","DIP to DIP","-","26","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.300"" L x 0.700"" W (33.02mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP600T300P28.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP600T300P28.jpg,DIP600T300P28-ND,DIP600T300P28,Chip Quik Inc.,DIP-28 (0.6"" BODY) TO DIP-28 (0.,50,0,"5.79000","0","1","Proto-Advantage","Active","DIP to DIP","-","28","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.400"" L x 0.700"" W (35.56mm x 17.78mm)"
http://www.chipquik.com/datasheets/DIP300T600P28.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP300T600P28.jpg,DIP300T600P28-ND,DIP300T600P28,Chip Quik Inc.,DIP-28 (0.3"" BODY) TO DIP-28 (0.,44,0,"5.79000","0","1","Proto-Advantage","Active","DIP to DIP","-","28","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.400"" L x 0.700"" W (35.56mm x 17.78mm)"
http://schmartboard.com/content/Brochures/204-0019-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/204-0019-01.jpg",1988-1105-ND,204-0019-01,"Schmartboard, Inc.","SCHMARTBOARDEZ .5MM PITCH, 56 PI",50,0,"6.00000","0","1","-","Active","SMD to DIP","QFN, QFP","56","0.020"" (0.50mm)","-","-","2.800"" L x 0.795"" W (71.12mm x 20.19mm)"
http://schmartboard.com/content/Brochures/204-0013-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/MFG_204-0013-01.jpg",1988-1020-ND,204-0013-01,"Schmartboard, Inc.",SCHMARTBOARDEZ .635MM PITCH SOIC,41,0,"6.00000","0","1","-","Active","SMD to DIP","SOIC","18","0.025"" (0.64mm)","-","-","1.600"" L x 0.795"" W (40.64mm x 20.19mm)"
http://schmartboard.com/content/Brochures/204-0007-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/MFG_204-0007-01.jpg",1988-1019-ND,204-0007-01,"Schmartboard, Inc.",SCHMARTBOARDEZ .5MM PITCH SOIC T,35,0,"6.00000","0","1","-","Active","SMD to DIP","SOIC","28","0.020"" (0.50mm)","-","-","1.895"" L x 0.795"" W (48.13mm x 20.19mm)"
http://schmartboard.com/content/Brochures/204-0029-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/204-0029-01.jpg",1988-1110-ND,204-0029-01,"Schmartboard, Inc.","SCHMARTBOARDEZ .5MM PITCH, 16 PI",27,0,"6.00000","0","1","-","Active","SMD to DIP","DFN","16","0.020"" (0.50mm)","-","-","0.160"" L x 0.695"" W (4.06mm x 17.65mm)"
http://www.chipquik.com/datasheets/DIP900T600P48.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP900T600P48.jpg,DIP900T600P48-ND,DIP900T600P48,Chip Quik Inc.,DIP-48 (0.9"" BODY) TO DIP-48 (0.,50,0,"7.99000","0","1","Proto-Advantage","Active","DIP to DIP","-","48","0.100"" (2.54mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","1.000"" L x 2.400"" W (25.40mm x 60.96mm)"
http://www.chipquik.com/datasheets/DIP070T100P64.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/DIP070T100P64.jpg,DIP070T100P64-ND,DIP070T100P64,Chip Quik Inc.,DIP-64 0.070"" (0.07""/1.78MM) PIT,50,0,"8.99000","0","1","Proto-Advantage","Active","DIP to DIP","-","64","0.070"" (1.78mm)","0.063"" (1.60mm)","FR4 Epoxy Glass","3.200"" L x 1.000"" W (81.28mm x 25.40mm)"
http://schmartboard.com/content/Brochures/202-0004-01.pdf,"//media.digikey.com/Photos/Schmartboard,%20Inc/MFG_202-0004-01.jpg",1988-1014-ND,202-0004-01,"Schmartboard, Inc.","SO, 4 - 56 PINS, 1.27MM PITCH, 2",46,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","PSSOP, QSOP, SO, SOP, TSSOP","56","0.050"" (1.27mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
http://schmartboard.com/content/Brochures/202-0012-01.pdf,"//media.digikey.com/photos/Schmartboard,%20Inc/202-0012-01.JPG",1988-1082-ND,202-0012-01,"Schmartboard, Inc.","PLCC, 20 - 84 PINS 0.05"" PITCH,",48,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","PLCC","84","0.050"" (1.27mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
http://schmartboard.com/content/Brochures/202-0016-01.pdf,-,1988-1046-ND,202-0016-01,"Schmartboard, Inc.",QFN SCHMARTBOARDEZ 12 PINS TO 24,44,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","QFN","24","0.026"" (0.65mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
http://schmartboard.com/content/Brochures/202-0009-02.pdf,-,1988-1045-ND,202-0009-02,"Schmartboard, Inc.","QFP, 32 - 64 PINS 0.8MM PITCH, 2",43,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","PQFP, QFP, TQFP","80","0.031"" (0.80mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
http://schmartboard.com/content/Brochures/202-0013-01.pdf,"//media.digikey.com/photos/Schmartboard,%20Inc/202-0013-01.JPG",1988-1083-ND,202-0013-01,"Schmartboard, Inc.","SOP, 4 - 72 PINS 0.635MM PITCH,",42,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","PSSOP, QSOP, SO, SOP, SSOP, TSSOP","72","0.025"" (0.64mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
http://schmartboard.com/content/Brochures/202-0017-01.pdf,-,1988-1047-ND,202-0017-01,"Schmartboard, Inc.",QFN SCHMARTBOARDEZ 10 PINS AND 3,41,0,"10.00000","0","1","-","Active","SMD to Plated Through Hole Board","QFN","32","0.020"" (0.50mm)","-","-","2.000"" L x 2.000"" W (50.80mm x 50.80mm)"
