Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Data Rate","Voltage - Supply","Idle Current, Typ @ 25°C","Link Range, Low Power","Orientation","Operating Temperature","Size","Standards","Shutdown"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W3270YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W3270YP0F.JPG,425-2614-2-ND,GP2W3270YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","70µA","20cm","Side View","-40°C ~ 85°C","8.3mm x 2.1mm x 1.7mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W3270YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W3270YP0F.JPG,425-2614-1-ND,GP2W3270YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","70µA","20cm","Side View","-40°C ~ 85°C","8.3mm x 2.1mm x 1.7mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W3270YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W3270YP0F.JPG,425-2614-6-ND,GP2W3270YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 8SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","70µA","20cm","Side View","-40°C ~ 85°C","8.3mm x 2.1mm x 1.7mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM882-H12.pdf,-,RPM882-H12E4A-ND,RPM882-H12E4A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","80µA","20cm, 60cm","Top View","-25°C ~ 85°C","8.0mm x 3.0mm x 2.7mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM882-H14.pdf,-,RPM882-H14E2A-ND,RPM882-H14E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","80µA","20cm, 60cm","Side View","-25°C ~ 85°C","8.0mm x 2.9mm x 2.2mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0204A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-8pin-SMD.jpg,CND0204ATR-ND,CND0204A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 8 PIN SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","42cm","Top View","-30°C ~ 85°C","7.2mm x 1.6mm x 2.6mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0204A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-8pin-SMD.jpg,CND0204ACT-ND,CND0204A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 8 PIN SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","42cm","Top View","-30°C ~ 85°C","7.2mm x 1.6mm x 2.6mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0204A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-8pin-SMD.jpg,CND0204ADKR-ND,CND0204A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 8 PIN SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","42cm","Top View","-30°C ~ 85°C","7.2mm x 1.6mm x 2.6mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0208A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0208ATR-ND,CND0208A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","50cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0208A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0208ACT-ND,CND0208A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","50cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0208A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0208ADKR-ND,CND0208A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","50cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0214A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0214ATR-ND,CND0214A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","23cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0214A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0214ACT-ND,CND0214A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","23cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0214A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0214ADKR-ND,CND0214A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","23cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0209A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0209ATR-ND,CND0209A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","23cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0209A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0209ACT-ND,CND0209A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","23cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0209A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0209ADKR-ND,CND0209A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","200nA","23cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0216A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0216ATR-ND,CND0216A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.8V ~ 4.5V","200nA","40cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0216A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0216ACT-ND,CND0216A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.8V ~ 4.5V","200nA","40cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/CND0216A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/CND-9pin-SMD.jpg,CND0216ADKR-ND,CND0216A,Panasonic Electronic Components,IRDA MODULE 115.2KBPS 9 PIN SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.8V ~ 4.5V","200nA","40cm","Top View","-30°C ~ 85°C","8.2mm x 1.6mm x 2.0mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/tfdu8108.pdf,-,751-1086-5-ND,TFDU8108,Vishay Semiconductor Opto Division,TXRX IRDA 16MBIT 4MM 8-SMD,0,0,"Obsolete","0","50","Tube","-","Obsolete","16Mbs (VFIR)","2.7V ~ 5.5V","2mA","-","Universal","0°C ~ 100°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFBS5700.pdf,-,751-1069-2-ND,TFBS5700-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 6-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","1.152Mbs (MIR)","2.4V ~ 3.6V","550µA","50cm","Side View","-25°C ~ 85°C","6.8mm x 2.8mm x 1.6mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFBS5700.pdf,-,751-1069-1-ND,TFBS5700-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 6-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","1.152Mbs (MIR)","2.4V ~ 3.6V","550µA","50cm","Side View","-25°C ~ 85°C","6.8mm x 2.8mm x 1.6mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFBS5700.pdf,-,751-1069-6-ND,TFBS5700-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 6-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","1.152Mbs (MIR)","2.4V ~ 3.6V","550µA","50cm","Side View","-25°C ~ 85°C","6.8mm x 2.8mm x 1.6mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TR1.JPG,751-1072-2-ND,TFDU4300-TR1,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","750","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TR1.JPG,751-1072-1-ND,TFDU4300-TR1,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TR1.JPG,751-1072-6-ND,TFDU4300-TR1,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TR3.JPG,751-1073-2-ND,TFDU4300-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TR3.JPG,751-1073-1-ND,TFDU4300-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TR3.JPG,751-1073-6-ND,TFDU4300-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TT1.JPG,751-1074-2-ND,TFDU4300-TT1,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","750","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TT1.JPG,751-1074-1-ND,TFDU4300-TT1,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TT1.JPG,751-1074-6-ND,TFDU4300-TT1,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TT3.JPG,751-1075-2-ND,TFDU4300-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TT3.JPG,751-1075-1-ND,TFDU4300-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU4300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU4300-TT3.JPG,751-1075-6-ND,TFDU4300-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1076-2-ND,TFDU5307-TR1,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 8-SMD,0,0,"Obsolete","0","750","Tape & Reel (TR)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1076-1-ND,TFDU5307-TR1,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1076-6-ND,TFDU5307-TR1,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1077-2-ND,TFDU5307-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1077-1-ND,TFDU5307-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1077-6-ND,TFDU5307-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT SIDE 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1078-2-ND,TFDU5307-TT1,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT TOP 8-SMD,0,0,"Obsolete","0","750","Tape & Reel (TR)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1078-1-ND,TFDU5307-TT1,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT TOP 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1078-6-ND,TFDU5307-TT1,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT TOP 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1079-2-ND,TFDU5307-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT TOP 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1079-1-ND,TFDU5307-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT TOP 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Intertechnology%20General%20PDFs/TFDU5307.pdf,-,751-1079-6-ND,TFDU5307-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 1.152MBIT TOP 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","550µA","70cm","Top View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6103.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1080-2-ND,TFDU6103-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 4MM SIDE 8-SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 5.5V","2mA","1m","Side View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6103.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1080-1-ND,TFDU6103-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 4MM SIDE 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.4V ~ 5.5V","2mA","1m","Side View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6103.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1080-6-ND,TFDU6103-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 4MM SIDE 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","4Mbs (FIR)","2.4V ~ 5.5V","2mA","1m","Side View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6103.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1081-2-ND,TFDU6103-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 4MM TOP 8-SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 5.5V","2mA","1m","Top View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6103.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1081-1-ND,TFDU6103-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 4MM TOP 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.4V ~ 5.5V","2mA","1m","Top View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6103.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1081-6-ND,TFDU6103-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 4MM TOP 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","4Mbs (FIR)","2.4V ~ 5.5V","2mA","1m","Top View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
