Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Oxygen Range","Accuracy","Output","Operating Temperature","Voltage - Supply","Current - Supply"
-,-,800-4330-2-ND,ZMOD4510AI1R,"IDT, Integrated Device Technology Inc",OAQ INTEGRATED SENSOR W/I2C OUTP,0,0,"6.17375","0","4000","*","Active","-","-","-","-","-","-","-"
-,-,800-4330-1-ND,ZMOD4510AI1R,"IDT, Integrated Device Technology Inc",OAQ INTEGRATED SENSOR W/I2C OUTP,0,0,"14.08000","0","1","*","Active","-","-","-","-","-","-","-"
-,-,800-4330-6-ND,ZMOD4510AI1R,"IDT, Integrated Device Technology Inc",OAQ INTEGRATED SENSOR W/I2C OUTP,0,0,"Digi-Reel","0","1","*","Active","-","-","-","-","-","-","-"
-,-,800-4329-ND,ZMOD4510AI1V,"IDT, Integrated Device Technology Inc",OAQ INTEGRATED SENSOR W/I2C OUTP,0,0,"12.80000","0","1","*","Active","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/SGX%20Sensortech/DS-0140%20(VQ548MP-DA%20Datasheet)%20V7.pdf,-,1782-1037-ND,VQ548MP-DA,Amphenol SGX Sensortech,"LOW POWER, FLAMMABLE GAS SENSOR",0,0,"60.77000","0","1","-","Active","Flammable Gas","-","-","Voltage","-40°C ~ 60°C","2.9V ~ 3.1V","47mA"
https://www.amphenol-sensors.com/en/component/edocman/522-telaire-t3022-series-co2-sensors-for-oem-installation-product-datasheet/download?Itemid=8486 ',-,235-1688-ND,T3022-1-5K-5,Amphenol Advanced Sensors,T6713 CO2 SENSOR 1.8M CABLE JST,0,0,"95.49000","0","1","T3022","Active","Carbon Dioxide (CO2)","-","±10%","I²C","0°C ~ 50°C","5V","-"
https://www.amphenol-sensors.com/en/component/edocman/522-telaire-t3022-series-co2-sensors-for-oem-installation-product-datasheet/download?Itemid=8486 ',-,235-1687-ND,T3022-1-5K-5-1,Amphenol Advanced Sensors,T6713 CO2 SENSOR 1.0M CABLE JST,0,0,"99.12000","0","1","T3022","Active","Carbon Dioxide (CO2)","-","±10%","I²C","0°C ~ 50°C","5V","-"
https://www.amphenol-sensors.com/en/component/edocman/522-telaire-t3022-series-co2-sensors-for-oem-installation-product-datasheet/download?Itemid=8486 ',-,235-1689-ND,T3022-1-5K-1-MX,Amphenol Advanced Sensors,T6713 CO2 SENSOR 1.0M CABLE,0,0,"99.12000","0","1","T3022","Active","Carbon Dioxide (CO2)","-","±10%","I²C","0°C ~ 50°C","5V","-"
-,//media.digikey.com/Renders/AMS%20Renders/CCS801.jpg,CCS801B-COPR-ND,CCS801B-COPR,ams,GAS SENSOR,0,0,"3.91572","0","5000","-","Active","Air Quality","-","-","Voltage","-5°C ~ 50°C","1.8V","-"
-,-,CCS801B-COPR5K-ND,CCS801B-COPR5K,ams,CCS801B-COPR5K DFN4 LF T&R,0,0,"3.91572","0","5000","-","Active","Air Quality","-","-","Voltage","-5°C ~ 50°C","-","-"
-,-,CCS801B-COPD500-ND,CCS801B-COPD500,ams,CCS801B-COPD500 DFN4 LF T&R,0,0,"4.41622","0","500","-","Active","Air Quality","-","-","Voltage","-5°C ~ 50°C","-","-"
https://cdn.sparkfun.com/datasheets/Sensors/Biometric/MQ-3%20ver1.3%20-%20Manual.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-08880.jpg,SEN-08880-ND,SEN-08880,SparkFun Electronics,ALCOHOL GAS SENSOR - MQ-3,0,0,"4.95000","0","1","-","Active","Alcohol (C2H6O)","-","-","0 V ~ 3.3 V","-10°C ~ 70°C","5V","-"
http://image.dfrobot.com/image/data/FIT0227/MQ-7.pdf,-,FIT0227-ND,FIT0227,DFRobot,CARBON MONOXIDE SENSOR (MQ7),0,0,"6.95000","0","1","-","Active","Carbon Monoxide (CO)","-","-","0 V ~ 5 V","-20°C ~ 50°C","5V","-"
https://cdn.sparkfun.com/datasheets/Sensors/Biometric/MQ-7%20Ver1.3%20-%20Manual.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09403.jpg,SEN-09403-ND,SEN-09403,SparkFun Electronics,CARBON MONOXIDE SENSOR - MQ-7,0,0,"7.25000","0","1","*","Active","-","-","-","-","-","-","-"
https://ams.com/documents/20143/36005/AS-MLV-P2_DS000359_1-00.pdf,-,AS-MLV-P-ND,AS-MLV-P,ams,AS-MLV-P MODULE LF PCB TRA,0,0,"12.11400","0","90","-","Active","-","-","-","-","-","-","-"
http://www.spec-sensors.com/wp-content/uploads/2016/02/3SP_Ethanol_1000-C-Package-110-205.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_110-205.jpg,1684-1006-ND,110-205,"SPEC Sensors, LLC",SENSOR GAS ALCOHOL ANALG CUR MOD,0,0,"20.00000","0","100","-","Active","Alcohol (C2H6O)","-","±3%","Current","-30°C ~ 55°C","-","-"
http://www.spec-sensors.com/wp-content/uploads/2016/02/IAQ_100-C-Package-110-802.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_110-802.jpg,1684-1026-ND,110-802,"SPEC Sensors, LLC",SENS GAS AIR QUAL ANALG CUR MOD,0,0,"20.00000","0","100","-","Active","Air Quality","-","-","Current","-10°C ~ 40°C","-","-"
http://www.spec-sensors.com/wp-content/uploads/2016/06/RESP_IRR_20-C-Package-110-902.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_110-902.jpg,1684-1030-ND,110-902,"SPEC Sensors, LLC",SENS GAS AIR QUAL ANALG CUR MOD,0,0,"20.00000","0","100","-","Active","Air Quality","-","-","Current","-10°C ~ 40°C","-","-"
https://www.sgxsensortech.com/content/uploads/2014/07/VQ351-VQ35-Thermal-Conductivity-Pellistor-pair-%e2%80%93-4.2v_55mA.pdf,-,VQ35MB-ND,VQ35MB,Amphenol SGX Sensortech,PELLISTOR PR 4.2V/55MA TC CLOSED,0,0,"41.56640","0","25","VQ35","Active","Air Quality","-","-","Voltage","0°C ~ 500°C","4.2V","-"
https://www.sgxsensortech.com/content/uploads/2014/07/VQ62-VQ6-Thermal-Conductivity-Pellistor-%e2%80%93-2v.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ6MB-ND,VQ6MB,Amphenol SGX Sensortech,"PELLISTOR 2V, TC, CLOSED CAN COM",0,0,"41.58280","0","25","VQ6","Active","Air Quality","-","-","Voltage","0°C ~ 500°C","2V","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=303,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6613-F.JPG,235-1282-ND,T6613-F,Amphenol Advanced Sensors,CO2 MODULE 2000PPM FLOW THROUGH,0,0,"83.89500","0","10","Telaire®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=303,-,T6613-5KC-ND,T6613-5KC,Amphenol Advanced Sensors,CO2 MOD 5000PPM DIFF W/GAS PORTS,0,0,"83.89500","0","10","-","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=303,-,T6613-5KF-ND,T6613-5KF,Amphenol Advanced Sensors,CO2 MODULE 5000PPM FLOW THROUGH,0,0,"83.89500","0","10","-","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=27,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6615.JPG,T6615-10KF-ND,T6615-10KF,Amphenol Advanced Sensors,CO2 MODULE 10000PPM FLOW THROUGH,0,0,"84.86400","0","10","-","Active","Carbon Dioxide (CO2)","-","10%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=27,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6615.JPG,T6615-5KF-ND,T6615-5KF,Amphenol Advanced Sensors,CO2 MODULE 5000PPM FLOW THROUGH,0,0,"84.86400","0","10","-","Active","Carbon Dioxide (CO2)","-","10%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=27,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6615.JPG,T6615-R12-ND,T6615-R12,Amphenol Advanced Sensors,CO2 MODULE 2000PPM DIFFUSION,0,0,"88.12800","0","10","-","Active","Carbon Dioxide (CO2)","-","10%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/T8031-Telaire_Transmitter.pdf,//media.digikey.com/Photos/Amphenol%20Photos/T8031-5V.jpg,T8031-1M-ND,T8031-1M,Amphenol Advanced Sensors,CO2 TRANSMITTER INDUCT MOUNT 0-1,0,0,"130.50000","0","10","Ventostat®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 10 V","0°C ~ 50°C","18V ~ 40V","40mA"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/T8031-Telaire_Transmitter.pdf,//media.digikey.com/Photos/Amphenol%20Photos/T8031-5V.jpg,T8031-1M-5V-ND,T8031-1M-5V,Amphenol Advanced Sensors,CO2 TRANSMITTER INDUCT MOUNT 0-5,0,0,"130.50000","0","10","Ventostat®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 5 V","0°C ~ 50°C","18V ~ 40V","40mA"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/T8031-Telaire_Transmitter.pdf,//media.digikey.com/Photos/Amphenol%20Photos/T8031-5V.jpg,T8031-3M-ND,T8031-3M,Amphenol Advanced Sensors,CO2 TRANSMITTER INDUCT MOUNT 0-1,0,0,"132.00000","0","10","Ventostat®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 10 V","0°C ~ 50°C","18V ~ 40V","40mA"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/T8031-Telaire_Transmitter.pdf,//media.digikey.com/Photos/Amphenol%20Photos/T8031-5V.jpg,T8031-3M-5V-ND,T8031-3M-5V,Amphenol Advanced Sensors,CO2 TRANSMITTER INDUCT MOUNT 0-5,0,0,"132.00000","0","10","Ventostat®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 5 V","0°C ~ 50°C","18V ~ 40V","40mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR22EJ-ND,IR22EJ,Amphenol SGX Sensortech,"SERIES 2, 19MM, 0-5%/100% HC IR",0,0,"142.47240","0","25","IR2","Active","Methane","-","-","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR22GJ-ND,IR22GJ,Amphenol SGX Sensortech,"SERIES 2 , 19MM, 0-5%/100% HC IR",0,0,"142.84000","0","25","IR2","Active","Methane","-","-","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR21GJ-ND,IR21GJ,Amphenol SGX Sensortech,"SERIES 2, 19MM, 0-5% CO2 IR SENS",0,0,"144.31000","0","25","IR2","Active","Carbon Dioxide (CO2)","-","±0.5%","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR21EM-ND,IR21EM,Amphenol SGX Sensortech,"SERIES 2, 16MM, 0 TO 5% CO2 IR S",0,0,"144.83920","0","25","IR2","Active","Carbon Dioxide (CO2)","-","±0.5%","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR21EJ-ND,IR21EJ,Amphenol SGX Sensortech,"SERIES 2, 19MM, 0-5% CO2 IR SENS",0,0,"149.08760","0","25","IR2","Active","Carbon Dioxide (CO2)","-","±0.5%","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR21GM-ND,IR21GM,Amphenol SGX Sensortech,"SERIES 2 , 16MM, 0-5% CO2 IR SEN",0,0,"150.48400","0","25","IR2","Active","Carbon Dioxide (CO2)","-","±0.5%","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ605M/1-ND,VQ605M/1,Amphenol SGX Sensortech,"VQ5 PELLISTOR, VQ600 HEAD, METRI",0,0,"178.53160","0","25","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","2V","175mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ621TS/3-ND,VQ621TS/3,Amphenol SGX Sensortech,"VQ21 PELLISTOR, VQ600 HEAD, 0.75",0,0,"179.09000","0","25","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ623/1-ND,VQ623/1,Amphenol SGX Sensortech,"VQ23 PELLISTOR VQ600 HEAD, METRI",0,0,"179.20760","0","25","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2.5V","335mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ625/1-ND,VQ625/1,Amphenol SGX Sensortech,"VQ25 PELLISTOR VQ600 HEAD, METRI",0,0,"179.20760","0","25","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","100mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ625/3-ND,VQ625/3,Amphenol SGX Sensortech,"VQ25 PELLISTOR, VQ600 HEAD, 0.75",0,0,"179.20760","0","25","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","100mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ631M/3-ND,VQ631M/3,Amphenol SGX Sensortech,"VQ31 PELLISTOR, VQ600 HEAD, 0.75",0,0,"180.81000","0","25","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","3.5V","90mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ635M/1-ND,VQ635M/1,Amphenol SGX Sensortech,"VQ35 PELLISTOR VQ600 HEAD, METRI",0,0,"180.81000","0","25","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","4.2V","55mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ641TS/3-ND,VQ641TS/3,Amphenol SGX Sensortech,"VQ41 PELLISTOR, VQ600 HEAD, 0.75",0,0,"183.91160","0","25","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","100mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ606M/1-ND,VQ606M/1,Amphenol SGX Sensortech,"VQ6 PELLISTOR, VQ600 HEAD, METRI",0,0,"184.22040","0","25","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ606M/3-ND,VQ606M/3,Amphenol SGX Sensortech,"VQ6 PELLISTOR, VQ600 HEAD, 0.75""",0,0,"184.22040","0","25","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ635M/3-ND,VQ635M/3,Amphenol SGX Sensortech,"VQ35 PELLISTOR, VQ600 HEAD, 0.75",0,0,"184.22040","0","25","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","4.2V","55mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ601/1-ND,VQ601/1,Amphenol SGX Sensortech,"VQ1 PELLISTOR, VQ600 HEAD, METRI",0,0,"184.42640","0","25","VQ600","Active","Air Quality","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ601/3-ND,VQ601/3,Amphenol SGX Sensortech,"VQ1 PELLISTOR, VQ600 HEAD, 0.75""",0,0,"184.42640","0","25","VQ600","Active","Air Quality","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ603/1-ND,VQ603/1,Amphenol SGX Sensortech,"VQ3 PELLISTOR, VQ600 HEAD, METRI",0,0,"184.42640","0","25","VQ600","Active","Air Quality","-","-","Voltage","-20°C ~ 60°C","2.5V","330mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ622T/2-ND,VQ622T/2,Amphenol SGX Sensortech,"VQ22 PELLISTOR, VQ600 HEAD, 0.5""",0,0,"189.01280","0","25","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","175mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ621T/2-ND,VQ621T/2,Amphenol SGX Sensortech,"VQ21 PELLISTOR, VQ600 HEAD, 0.5""",0,0,"189.26240","0","25","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ625/2-ND,VQ625/2,Amphenol SGX Sensortech,"VQ25 PELLISTOR, VQ600 HEAD, 0.5""",0,0,"189.36560","0","25","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","100mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ631M/2-ND,VQ631M/2,Amphenol SGX Sensortech,"VQ31 PELLISTOR, VQ600 HEAD, 0.5""",0,0,"190.96760","0","25","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","3.5V","90mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ635M/2-ND,VQ635M/2,Amphenol SGX Sensortech,"VQ35 PELLISTOR, VQ600 HEAD, 0.5""",0,0,"194.39280","0","25","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","4.2V","55mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ601/2-ND,VQ601/2,Amphenol SGX Sensortech,"VQ1 PELLISTOR, VQ600 HEAD, 0.5""",0,0,"194.58400","0","25","VQ600","Active","Air Quality","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,VQ603/2-ND,VQ603/2,Amphenol SGX Sensortech,"VQ3 PELLISTOR, VQ600 HEAD, 0.5""",0,0,"194.58400","0","25","VQ600","Active","Air Quality","-","-","Voltage","-20°C ~ 60°C","2.5V","330mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR23BD-ND,IR23BD,Amphenol SGX Sensortech,"SERIES 2 , 19MM, 0-5%/100% BROAD",0,0,"195.86280","0","25","IR2","Active","Methane","-","-","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
http://www.spec-sensors.com/wp-content/uploads/2016/07/IOT_CO_1000-Gas-Sensor-Module.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_968-028.jpg,1684-1004-ND,968-028,"SPEC Sensors, LLC",SENSOR CO ANALOG VOLTAGE MOD,0,0,"200.00000","0","1","-","Active","Carbon Monoxide (CO)","-","±2%","UART","-30°C ~ 55°C","5mV","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=34,-,T8041-ND,T8041,Amphenol Advanced Sensors,CO2 SENSOR DUCT MOUNT 0-10V OUT,0,0,"205.09000","0","1","-","Active","Carbon Dioxide (CO2)","-","3%","0 V ~ 5 V, 0 V ~ 10 V (Selectable)","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","-"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR25TT-M-ND,IR25TT-M,Amphenol SGX Sensortech,"SERIES 2, 19MM, 0-2%CO2 & 0-5%/1",0,0,"215.20800","0","25","IR2","Active","Carbon Dioxide (CO2), Methane","-","-","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0248-IR2-Single-Gas-Series-Datasheet-V2.pdf,-,IR25TT-ND,IR25TT,Amphenol SGX Sensortech,"SERIES 2 , 19MM, 0-2%CO2 & 0-5%/",0,0,"226.42400","0","25","IR2","Active","Carbon Dioxide (CO2), Methane","-","-","Voltage","-20°C ~ 60°C","3V ~ 5V","60mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=32,-,T8100-ND,T8100,Amphenol Advanced Sensors,CO2/TEMP SENS WALL MNT DUAL OUT,0,0,"254.47600","0","5","T8000","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 5 V, 0 V ~ 10 V (Selectable)","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","4 ~ 20mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=32,-,T8200-ND,T8200,Amphenol Advanced Sensors,CO2/TEMP SENS WALL MNT DUAL OUT,0,0,"266.59600","0","5","T8000","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 5 V, 0 V ~ 10 V (Selectable)","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","4 ~ 20mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=32,-,T8100-D-ND,T8100-D,Amphenol Advanced Sensors,CO2/TEMP SENS WALL MNT DUAL OUT,0,0,"274.66600","0","5","T8000","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 5 V, 0 V ~ 10 V (Selectable)","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","4 ~ 20mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=32,-,T8200-D-ND,T8200-D,Amphenol Advanced Sensors,CO2/TEMP SENS WALL MNT DUAL OUT,0,0,"286.78600","0","5","T8000","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 5 V, 0 V ~ 10 V (Selectable)","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","4 ~ 20mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0239-IR600-Datasheet-V1.pdf,-,IR601/1-ND,IR601/1,Amphenol SGX Sensortech,IR SENSOR HEAD FOR 0-5%CO2 - M20,0,0,"333.38640","0","25","IR600","Active","Carbon Dioxide (CO2)","-","-","Voltage","-20°C ~ 60°C","5V","60mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0239-IR600-Datasheet-V1.pdf,-,IR601/2-ND,IR601/2,Amphenol SGX Sensortech,IR SENSOR HEAD FOR 0-5%CO2 - 1/2,0,0,"333.38640","0","25","IR600","Active","Carbon Dioxide (CO2)","-","-","Voltage","-20°C ~ 60°C","5V","60mA"
