Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Color","Features","For Use With/Related Products","Material","Shell Size - Insert"
-,-,731365102-ND,731365102,Lumberg Automation,PG 9 GLAND SCREW BLACK,0,0,"0.26000","0","1","*","Active","-","-","-","-","-","-"
-,-,731365108-ND,731365108,Lumberg Automation,PG 9 GLAND SCREW GRAY,0,0,"0.26000","0","1","*","Active","-","-","-","-","-","-"
-,-,731112106-ND,731112106,Lumberg Automation,PG 11 GLAND SCREW GRAY,0,0,"0.32000","0","1","*","Active","-","-","-","-","-","-"
-,-,731112002-ND,731112002,Lumberg Automation,PG 11 GLAND SCREW BLACK,0,0,"0.43000","0","1","*","Active","-","-","-","-","-","-"
-,-,732359202-ND,732359202,Lumberg Automation,PG 11 GDM HOUSING BLACK,0,0,"0.79000","0","1","*","Active","-","-","-","-","-","-"
-,-,732359102-ND,732359102,Lumberg Automation,PG 9 GDM HOUSING BLACK,0,0,"0.82000","0","1","*","Active","-","-","-","-","-","-"
-,-,732359106-ND,732359106,Lumberg Automation,PG 9 GDM HOUSING GRAY,0,0,"0.91000","0","1","*","Active","-","-","-","-","-","-"
-,-,732359212-ND,732359212,Lumberg Automation,PG 11 GDM HOUSING CLEAR,0,0,"1.70000","0","1","*","Active","-","-","-","-","-","-"
-,-,732359214-ND,732359214,Lumberg Automation,PG 11 GDM HOUSING CLEAR,0,0,"1.78000","0","1","*","Active","-","-","-","-","-","-"
-,-,9X0002240-ND,9X0002240,Lumberg Automation,0911 ANC 409,0,0,"1.85000","0","1","*","Active","-","-","-","-","-","-"
-,-,930071200-ND,930071200,Lumberg Automation,MAB 5 S,0,0,"2.32000","0","1","*","Active","-","-","-","-","-","-"
-,-,930011200-ND,930011200,Lumberg Automation,MAB 6,0,0,"2.53000","0","1","*","Active","-","-","-","-","-","-"
-,-,931744500-ND,931744500,Lumberg Automation,MAB 5 SH,0,0,"2.54000","0","1","*","Active","-","-","-","-","-","-"
-,-,732359114-ND,732359114,Lumberg Automation,PG 9 GDM HOUSING CLEAR,0,0,"2.64000","0","1","*","Active","-","-","-","-","-","-"
-,-,930778500-ND,930778500,Lumberg Automation,MAB 6 H,0,0,"2.82000","0","1","*","Active","-","-","-","-","-","-"
-,-,931613200-ND,931613200,Lumberg Automation,MAB 8 SN,0,0,"3.02000","0","1","*","Active","-","-","-","-","-","-"
-,-,930345200-ND,930345200,Lumberg Automation,MAB 8 S,0,0,"3.25000","0","1","*","Active","-","-","-","-","-","-"
-,-,930812200-ND,930812200,Lumberg Automation,MAB 6 V,0,0,"3.37000","0","1","*","Active","-","-","-","-","-","-"
-,-,9555LA-ND,9555,Lumberg Automation,MAB 7500 S WITHOUT NUT,0,0,"3.78000","0","1","*","Active","-","-","-","-","-","-"
-,-,930303517-ND,930303517,Lumberg Automation,MAB 3100 S GRAY,0,0,"3.96000","0","1","*","Active","-","-","-","-","-","-"
-,-,930953500-ND,930953500,Lumberg Automation,MAB 5100 S BLACK,0,0,"4.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,931399500-ND,931399500,Lumberg Automation,MAB 8 SH,0,0,"4.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,931735200-ND,931735200,Lumberg Automation,MAB 8 SV,0,0,"4.21000","0","1","*","Active","-","-","-","-","-","-"
-,-,932664200-ND,932664200,Lumberg Automation,MAB 8 SNV,0,0,"4.26000","0","1","*","Active","-","-","-","-","-","-"
-,-,930953517-ND,930953517,Lumberg Automation,MAB 5100 S GRAY,0,0,"4.32000","0","1","*","Active","-","-","-","-","-","-"
-,-,930951517-ND,930951517,Lumberg Automation,MAB 4100 GRAY,0,0,"4.46000","0","1","*","Active","-","-","-","-","-","-"
-,-,930954517-ND,930954517,Lumberg Automation,MAB 6100 GRAY,0,0,"4.47000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1680607.pdf,-,1680607-ND,1680607,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"4.54000","0","2","*","Active","-","-","-","-","-","-"
-,-,931351517-ND,931351517,Lumberg Automation,MAB 7100 S GRAY,0,0,"4.59000","0","1","*","Active","-","-","-","-","-","-"
-,-,931749517-ND,931749517,Lumberg Automation,MAB 8100 SN GRAY,0,0,"4.68000","0","1","*","Active","-","-","-","-","-","-"
-,-,931749500-ND,931749500,Lumberg Automation,MAB 8100 SN BLACK,0,0,"4.73000","0","1","*","Active","-","-","-","-","-","-"
-,-,932202517-ND,932202517,Lumberg Automation,MAB 6100 V GRAY,0,0,"4.82000","0","1","*","Active","-","-","-","-","-","-"
-,-,930952517-ND,930952517,Lumberg Automation,MAB 5100 GRAY,0,0,"4.98000","0","1","*","Active","-","-","-","-","-","-"
-,-,930537517-ND,930537517,Lumberg Automation,MAB 8100 S GRAY,0,0,"5.35000","0","1","*","Active","-","-","-","-","-","-"
-,-,933053517-ND,933053517,Lumberg Automation,MAB 4500 V GRAY,0,0,"6.06000","0","1","*","Active","-","-","-","-","-","-"
-,-,933141517-ND,933141517,Lumberg Automation,MAB 8500 SV GRAY,0,0,"7.04000","0","1","*","Active","-","-","-","-","-","-"
-,-,932885517-ND,932885517,Lumberg Automation,MAB 5500 SV GRAY,0,0,"7.06000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1521229.pdf,-,1521229-ND,1521229,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"10.45000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1521216.pdf,-,1521216-ND,1521216,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"11.31000","0","1","*","Active","-","-","-","-","-","-"
-,-,900000214-ND,900000214,Lumberg Automation,0911 ANC 408,0,0,"11.45000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516412.pdf,-,1516412-ND,1516412,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"13.36000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273136&DocType=Customer+Drawing&DocLang=English,-,2273136-1-ND,2273136-1,TE Connectivity Raychem Cable Protection,2273136-1,0,0,"17.06650","0","100","*","Active","-","-","-","-","-","-"
-,-,900000213-ND,900000213,Lumberg Automation,0911 ANC 406,0,0,"18.02000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453229.pdf,-,1453229-ND,1453229,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"19.83000","0","1","*","Active","-","-","-","-","-","-"
-,-,900000215-ND,900000215,Lumberg Automation,0911 ANC 407/2 M,0,0,"20.68000","0","1","*","Active","-","-","-","-","-","-"
-,-,15946LA-ND,15946,Lumberg Automation,0911 ANC 410/2 M,0,0,"21.21000","0","1","*","Active","-","-","-","-","-","-"
-,-,15945LA-ND,15945,Lumberg Automation,0911 ANC 410/5 M,0,0,"24.74000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1681017.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1681017.jpg,1681017-ND,1681017,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"28.91000","0","1","*","Active","-","-","-","-","-","-"
-,-,10932LA-ND,10932,Lumberg Automation,0911 ANC 407/5 M,0,0,"29.24000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1681059.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1681059.jpg,1681059-ND,1681059,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"33.55000","0","1","*","Active","-","-","-","-","-","-"
-,-,15932LA-ND,15932,Lumberg Automation,0911 ANC 410/10 M,0,0,"33.97000","0","1","*","Active","-","-","-","-","-","-"
-,-,S-555500-FFFF00-SB01-ND,S-555500-FFFF00-SB01,Amphenol LTW,MICRO-C EXTENSION CORD,0,0,"34.47100","0","10","-","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT), Polycarbonate (PC)","-"
-,-,900000243-ND,900000243,Lumberg Automation,0911 ANC 401,0,0,"34.84000","0","1","*","Active","-","-","-","-","-","-"
-,-,S-555500-FFFF00-SB02-ND,S-555500-FFFF00-SB02,Amphenol LTW,MICRO-C EXTENSION CORD,0,0,"37.58400","0","10","-","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT), Polycarbonate (PC)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273141&DocType=Customer+Drawing&DocLang=English,-,2273141-1-ND,2273141-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 8WAY PNP,0,0,"40.07250","0","100","-","Active","Actuator Box","-","8 Connector Opening","Circular Connectors","-","M8"
-,-,900010924-ND,900010924,Lumberg Automation,"0911 ANC 001/1,5 M",0,0,"40.69000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273152&DocType=Customer+Drawing&DocLang=English,-,2273152-1-ND,2273152-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 4WAY PNP,0,0,"42.48000","0","1","*","Active","-","-","-","-","-","-"
-,-,1-2273133-1-ND,1-2273133-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 4WAY PNP PUR/P,0,0,"43.70300","0","100","*","Active","-","-","-","-","-","-"
-,-,S-555500-FFFF00-SB05-ND,S-555500-FFFF00-SB05,Amphenol LTW,MICRO-C EXTENSION CORD,0,0,"44.76000","0","10","-","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT), Polycarbonate (PC)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273156&DocType=Customer+Drawing&DocLang=English,-,2273156-1-ND,2273156-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 8WAY PNP,0,0,"44.83000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273134&DocType=Customer+Drawing&DocLang=English,-,2273134-1-ND,2273134-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 4WAY M12/12P C,0,0,"45.48400","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273150&DocType=Customer+Drawing&DocLang=English,-,2273150-1-ND,2273150-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 4WAY PNP PUR/,0,0,"45.84020","0","100","*","Active","-","-","-","-","-","-"
-,-,900000244-ND,900000244,Lumberg Automation,0911 ANC 101,0,0,"46.34000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273151&DocType=Customer+Drawing&DocLang=English,-,2273151-1-ND,2273151-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 4WAY PNP,0,0,"47.09000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273159&DocType=Customer+Drawing&DocLang=English,-,2273159-1-ND,2273159-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 8WAY PNP SCRW,0,0,"47.90890","0","100","-","Active","Actuator Box","-","8 Connector Opening","Circular Connectors","-","M12"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273162&DocType=Customer+Drawing&DocLang=English,-,2273162-1-ND,2273162-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 8WAY PNP,0,0,"48.23000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273157&DocType=Customer+Drawing&DocLang=English,-,2273157-1-ND,2273157-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 8WAY PNP PUR/,0,0,"48.40210","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273139&DocType=Customer+Drawing&DocLang=English,-,2273139-1-ND,2273139-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 6WAY M12/12P C,0,0,"48.47060","0","100","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453054.pdf,-,1453054-ND,1453054,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"48.49000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273137&DocType=Customer+Drawing&DocLang=English,-,2273137-1-ND,2273137-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 6WAY PNP PUR/P,0,0,"48.59390","0","100","-","Active","Actuator Box","-","6 Connector Opening","Circular Connectors","-","M8"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273146&DocType=Customer+Drawing&DocLang=English,-,2273146-1-ND,2273146-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 8WAY M12/12P C,0,0,"49.70360","0","100","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453119.pdf,-,1453119-ND,1453119,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"51.68000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273161&DocType=Customer+Drawing&DocLang=English,-,2273161-1-ND,2273161-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4-5POS 8WAY M12/12,0,0,"52.64910","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273138&DocType=Customer+Drawing&DocLang=English,-,2273138-1-ND,2273138-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 6WAY PNP PUR,0,0,"53.19710","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273153&DocType=Customer+Drawing&DocLang=English,-,2273153-1-ND,2273153-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 4WAY PNP PUR/,0,0,"53.27930","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273154&DocType=Customer+Drawing&DocLang=English,-,2273154-1-ND,2273154-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 4WAY PNP,0,0,"53.58000","0","1","-","Active","Actuator Box","-","4 Connector Opening","Circular Connectors","-","M12"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273157&DocType=Customer+Drawing&DocLang=English,-,2273157-2-ND,2273157-2,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 8WAY PNP PUR/,0,0,"53.59440","0","100","-","Active","Actuator Box","-","8 Connector Opening","Circular Connectors","-","M12"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273131&DocType=Customer+Drawing&DocLang=English,-,2273131-1-ND,2273131-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 10WAY M12/12P,0,0,"53.75880","0","100","*","Active","-","-","-","-","-","-"
-,-,67255-ND,67255,Lumberg Automation,SBS 4/LED 3 ESD,0,0,"54.55000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273142&DocType=Customer+Drawing&DocLang=English,-,2273142-2-ND,2273142-2,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 8WAY PNP PUR/P,0,0,"54.97810","0","100","-","Active","Actuator Box","-","8 Connector Opening","Circular Connectors","-","M8"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273135&DocType=Customer+Drawing&DocLang=English,-,2273135-1-ND,2273135-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 4WAY M12/8P CO,0,0,"55.40460","0","50","*","Active","-","-","-","-","-","-"
-,-,700000317-ND,700000317,Lumberg Automation,SBS 4/LED NPN 3,0,0,"56.26000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453083.pdf,-,1453083-ND,1453083,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"56.95000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453177.pdf,-,1453177-ND,1453177,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"56.95000","0","1","*","Active","-","-","-","-","-","-"
-,-,700000003-ND,700000003,Lumberg Automation,SBS 4/LED 3,0,0,"57.62000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273133&DocType=Customer+Drawing&DocLang=English,-,2273133-1-ND,2273133-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 4WAY PNP PUR,0,0,"58.03320","0","100","-","Active","Actuator Box","-","4 Connector Opening","Circular Connectors","-","M8"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273158&DocType=Customer+Drawing&DocLang=English,-,2273158-1-ND,2273158-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 8WAY M23/12P,0,0,"58.10170","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273160&DocType=Customer+Drawing&DocLang=English,-,2273160-1-ND,2273160-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 8WAY PNP CLMP,0,0,"58.14000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273150&DocType=Customer+Drawing&DocLang=English,-,2273150-2-ND,2273150-2,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 4WAY PNP PUR/,0,0,"58.17020","0","100","*","Active","-","-","-","-","-","-"
-,-,2273128-1-ND,2273128-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 10WAY PNP,0,0,"58.34000","0","1","*","Active","-","-","-","-","-","-"
-,-,S-555500-FFFF00-SB10-ND,S-555500-FFFF00-SB10,Amphenol LTW,MICRO-C EXTENSION CORD,0,0,"59.04800","0","10","-","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT), Polycarbonate (PC)","-"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/42-05010.pdf,-,42-05010-ND,42-05010,Conec,CONN M8 FML 3POS,0,0,"60.56000","0","10","-","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT), Glass Filled","M8, M12"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273129&DocType=Customer+Drawing&DocLang=English,-,2-2273129-1-ND,2-2273129-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 10WAY PNP PUR/,0,0,"60.89650","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273140&DocType=Customer+Drawing&DocLang=English,-,2273140-1-ND,2273140-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 6WAY M12/8P CO,0,0,"61.03350","0","100","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452864.pdf,-,1452864-ND,1452864,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"61.54000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516292.pdf,-,1516292-ND,1516292,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"61.86000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273163&DocType=Customer+Drawing&DocLang=English,-,2273163-1-ND,2273163-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 8WAY PNP PUR/,0,0,"63.10220","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273138&DocType=Customer+Drawing&DocLang=English,-,2273138-2-ND,2273138-2,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 6WAY PNP PUR,0,0,"63.67760","0","100","-","Active","Actuator Box","-","6 Connector Opening","Circular Connectors","-","M8"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273129&DocType=Customer+Drawing&DocLang=English,-,2273129-1-ND,2273129-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 10WAY PNP PUR,0,0,"64.59550","0","100","-","Active","Actuator Box","-","10 Connector Opening","Circular Connectors","-","M8"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273165&DocType=Customer+Drawing&DocLang=English,-,2273165-1-ND,2273165-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 4WAY M23/19P,0,0,"65.48600","0","100","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516353.pdf,-,1516353-ND,1516353,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"66.19000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453148.pdf,-,1453148-ND,1453148,Phoenix Contact,SENSOR ACTUATOR BOX,0,3,"66.30000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273142&DocType=Customer+Drawing&DocLang=English,-,2273142-1-ND,2273142-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 8WAY PNP PUR/P,0,0,"66.57250","0","4","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273167&DocType=Customer+Drawing&DocLang=English,-,2273167-1-ND,2273167-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 8WAY PNP SCRW,0,0,"67.42000","0","1","*","Active","-","-","-","-","Polybutylene Terephthalate (PBT), Polycarbonate (PC)","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452741.pdf,-,1452741-ND,1452741,Phoenix Contact,SENSOR ACTUATOR BOX,0,4,"67.49000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452877.pdf,-,1452877-ND,1452877,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"67.89000","0","1","*","Active","-","-","-","-","-","-"
-,-,600003825-ND,600003825,Lumberg Automation,ASB 4/LED 5-4-328-RS120M-S3972,0,0,"68.21000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273157&DocType=Customer+Drawing&DocLang=English,-,2273157-3-ND,2273157-3,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 8WAY PNP PUR/,0,0,"68.37670","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273142&DocType=Customer+Drawing&DocLang=English,-,2273142-3-ND,2273142-3,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 8WAY PNP PUR/P,0,0,"69.00690","0","100","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516551.pdf,-,1516551-ND,1516551,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"69.14000","0","1","*","Active","-","-","-","-","-","-"
-,-,E-555500-FFFF00-SA01-ND,E-555500-FFFF00-SA01,Amphenol LTW,NMEA MICRO-C EXTENSION CORD,0,0,"70.28700","0","10","-","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT), Polycarbonate (PC)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273145&DocType=Customer+Drawing&DocLang=English,-,2273145-1-ND,2273145-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 4WAY PNP PUR,0,0,"72.27000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452806.pdf,-,1452806-ND,1452806,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"74.01000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1537077.pdf,-,1537077-ND,1537077,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"75.04400","0","25","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1503386.pdf,-,1503386-ND,1503386,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"75.42000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516315.pdf,-,1516315-ND,1516315,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"76.28000","0","1","*","Active","-","-","-","-","-","-"
-,-,600003824-ND,600003824,Lumberg Automation,ASB 6/LED 5-4-330-RS120M-S3972,0,0,"76.31000","0","1","*","Active","-","-","-","-","-","-"
-,-,600002347-ND,600002347,Lumberg Automation,ASBV 4/LED 5-256-RS120M-S4544,0,0,"76.89000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273143&DocType=Customer+Drawing&DocLang=English,-,2273143-1-ND,2273143-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 8WAY PNP,0,0,"76.96000","0","1","-","Active","Actuator Box","-","8 Connector Opening","Circular Connectors","-","M8"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516593.pdf,-,1516593-ND,1516593,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"77.08000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273166&DocType=Customer+Drawing&DocLang=English,-,2273166-1-ND,2273166-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 8WAY PNP CLMP,0,0,"77.38000","0","1","*","Active","-","-","-","-","-","-"
-,-,XW2N-20G8-IN16-ND,XW2N-20G8-IN16,Omron Automation and Safety,16 PT ECON TB CONVERSION UNIT,0,0,"77.57000","0","1","*","Active","-","-","-","-","-","-"
