Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Thread/Screw/Hole Size","Diameter - Inside","Diameter - Outside","Thickness","Plating","Material"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/16FW500093.JPG,RPC6913-ND,16FW500125,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .50",50000,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","1/2""","0.505"" (12.83mm)","0.750"" (19.05mm) 3/4""","0.125"" (3.18mm) 1/8""","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6779-ND,17W06266,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .32",49900,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","-","0.321"" (8.15mm)","0.625"" (15.88mm)","0.125"" (3.18mm) 1/8""","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6904-ND,17W06252,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .19",14998,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","-","0.194"" (4.93mm)","0.625"" (15.88mm)","0.125"" (3.18mm) 1/8""","-","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W06255B.JPG,RPC6882-ND,17W06255B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .250",14936,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","-","0.250"" (6.35mm) 1/4""","0.625"" (15.88mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC6815-ND,16FW500125B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .505",10000,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","1/2""","0.505"" (12.83mm)","0.750"" (19.05mm) 3/4""","0.125"" (3.18mm) 1/8""","-","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W06866B.JPG,RPC6887-ND,17W06266B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .321",10000,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","-","0.321"" (8.15mm)","0.625"" (15.88mm)","0.125"" (3.18mm) 1/8""","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC3456-ND,032050011407,Essentra Components,WASHER FLAT M5 PLASTIC,9654,0,"0.26000","0","1","-","Active","Flat","M5","0.209"" (5.31mm)","0.591"" (15.00mm)","0.059"" (1.50mm)","-","Plastic"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W07402B.JPG,RPC6898-ND,17W07402B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .375",4990,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","-","0.375"" (9.53mm)","0.750"" (19.05mm) 3/4""","0.062"" (1.57mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC3459-ND,033030011407,Essentra Components,WASHER FLAT M3 PLASTIC,4784,0,"0.26000","0","1","-","Active","Flat","M3","0.126"" (3.20mm)","0.591"" (15.00mm)","0.059"" (1.50mm)","-","Plastic"
http://www.essentracomponents.com.sg/images-line/pdfs/MFW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20310.jpg,RPC4346-ND,MFW050B,Essentra Components,WASHER FLAT M4 NYLON,3684,0,"0.26000","0","1","MFW","Active","Flat","M4","0.169"" (4.29mm)","0.354"" (9.00mm)","0.031"" (0.79mm) 1/32""","-","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/16FW437062B.JPG,RPC6807-ND,16FW437125B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .443",3000,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","7/16""","0.443"" (11.25mm)","0.750"" (19.05mm) 3/4""","0.125"" (3.18mm) 1/8""","-","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W07120B.JPG,RPC6893-ND,17W07120B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .522",3000,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","-","0.522"" (13.26mm)","0.712"" (18.08mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07530B.jpg,RPC6918-ND,17W07517B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .406",2940,0,"0.26000","0","1","MicroPlastics, FW","Active","Flat","-","0.406"" (10.31mm)","0.750"" (19.05mm) 3/4""","0.032"" (0.81mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6310-ND,17W07402,Essentra Components,WASHER FLAT 3/8 NYLON,1500,0,"0.26000","0","1","FW","Active","-","-","-","0.750"" (19.05mm) 3/4""","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W08754B.jpg,RPC6847-ND,17W07401B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .340",50000,0,"0.27000","0","1","MicroPlastics, FW","Active","Flat","-","0.340"" (8.64mm)","0.740"" (18.80mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6907-ND,17W08754,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .34",75000,0,"0.28000","0","1","MicroPlastics, FW","Active","Flat","-","0.343"" (8.71mm)","0.885"" (22.48mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FWRT002062.JPG,RPC6823-ND,16FWRT500062,Essentra Components,"RETAINING WASHER, NATURAL, NYLON",15000,0,"0.28000","0","1","MicroPlastics, WRT","Active","Flat, Retaining","1/2""","-","1.125"" (28.58mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/12SWS0439.jpg,RPC6314-ND,12SWS0439,Essentra Components,WASHER SHOULDER M3 NYLON,11534,0,"0.28000","0","1","SW","Active","-","#4","0.120"" (3.05mm)","0.250"" (6.35mm) 1/4""","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FWRT002062.JPG,RPC6821-ND,16FWRT437062,Essentra Components,"RETAINING WASHER, NATURAL, NYLON",10000,0,"0.28000","0","1","MicroPlastics, WRT","Active","Flat, Retaining","7/16""","-","1.031"" (26.19mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W08754B.jpg,RPC6836-ND,17W08754B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .343",5000,0,"0.28000","0","1","MicroPlastics, FW","Active","Flat","-","0.343"" (8.71mm)","0.885"" (22.48mm)","0.062"" (1.57mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_19738.jpg,RPC3488-ND,585060000011,Essentra Components,WASHER FLAT M12 PLASTIC,4790,0,"0.28000","0","1","-","Active","Flat","M12","0.413"" (10.49mm)","0.787"" (20.00mm)","0.079"" (2.01mm)","-","Plastic"
https://cadlinks.rafhdwe.com/dk2d/1059-ss/,-,1772-3874-ND,1059-SS,RAF Electronic Hardware,.312OD X .012 THICK X .146ID,3150,109135,"0.28000","0","1","-","Active","Flat","#8-32","0.146"" (3.71mm)","0.312"" (7.92mm) 5/16""","0.012"" (0.31mm)","-","Stainless Steel"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6900-ND,17W07506,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .39",75000,0,"0.29000","0","1","MicroPlastics, FW","Active","Flat","-","0.390"" (9.91mm)","0.750"" (19.05mm) 3/4""","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6915-ND,17W07513,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .31",75000,0,"0.29000","0","1","MicroPlastics, FW","Active","Flat","-","0.317"" (8.05mm)","0.750"" (19.05mm) 3/4""","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6358-ND,17M08DIN34815,Essentra Components,"FLAT WASHER, NYLON, NATURAL, 8.4",15000,0,"0.29000","0","1","MicroPlastics","Active","-","-","0.331"" (8.40mm)","0.630"" (16.00mm)","0.063"" (1.60mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MFW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20310.jpg,RPC4348-ND,MFW070B,Essentra Components,WASHER FLAT M6 NYLON,4300,0,"0.29000","0","1","MFW","Active","Flat","M6","0.252"" (6.40mm)","0.472"" (12.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07530B.jpg,RPC6860-ND,17W07525B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .406",3000,0,"0.29000","0","1","MicroPlastics, FW","Active","Flat","-","0.406"" (10.31mm)","0.750"" (19.05mm) 3/4""","0.216"" (5.49mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17M10DIN34815B.JPG,RPC6927-ND,17M08DIN34815B,Essentra Components,"FLAT WASHER, NYLON, BLACK, 8.4 M",8000,0,"0.30000","0","1","MicroPlastics","Active","-","-","0.331"" (8.40mm)","0.630"" (16.00mm)","0.063"" (1.60mm)","-","Nylon"
https://cadlinks.rafhdwe.com/dk2d/1061-ss/,-,1772-3374-ND,1061-SS,RAF Electronic Hardware,.312OD X .012 THICK X .166ID,4821,104554,"0.30000","0","1","-","Active","Flat","#10-32","0.166"" (4.22mm)","0.312"" (7.92mm) 5/16""","0.012"" (0.31mm)","-","Stainless Steel"
https://cadlinks.rafhdwe.com/dk2d/1063-ss/,-,1772-3375-ND,1063-SS,RAF Electronic Hardware,.312OD X .012 THICK X .204ID,4790,115627,"0.30000","0","1","-","Active","Flat","1/4""-20","0.204"" (5.18mm)","0.312"" (7.92mm) 5/16""","0.012"" (0.31mm)","-","Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC3457-ND,032060011407,Essentra Components,WASHER FLAT M6 PLASTIC,9384,0,"0.33000","0","1","-","Active","Flat","M6","0.252"" (6.40mm)","0.709"" (18.00mm)","0.079"" (2.01mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Retaining_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_01520xx08703.JPG,RPC3453-ND,015210008703,Essentra Components,WASHER FLAT RETAIN 3/8 PLASTIC,7991,0,"0.33000","0","1","-","Active","Flat, Retaining","3/8""","0.413"" (10.49mm)","0.709"" (18.00mm)","0.059"" (1.50mm)","-","Plastic"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6917-ND,17W08762,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .25",75000,0,"0.34000","0","1","MicroPlastics, FW","Active","Flat","-","0.257"" (6.53mm)","0.875"" (22.23mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W08801.JPG,RPC6899-ND,17W08801,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .31",50000,0,"0.34000","0","1","MicroPlastics, FW","Active","Flat","-","0.315"" (8.00mm)","0.872"" (22.15mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W08754B.jpg,RPC6892-ND,17W08762B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .257",15000,0,"0.34000","0","1","MicroPlastics, FW","Active","Flat","-","0.257"" (6.53mm)","0.875"" (22.23mm)","0.062"" (1.57mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC3460-ND,033040011407,Essentra Components,WASHER FLAT M4 PLASTIC,6104,0,"0.34000","0","1","-","Active","Flat","M4","0.169"" (4.29mm)","0.709"" (18.00mm)","0.079"" (2.01mm)","-","Plastic"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W08754B.jpg,RPC6914-ND,17W08801B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .315",3000,0,"0.34000","0","1","MicroPlastics, FW","Active","Flat","-","0.315"" (8.00mm)","0.872"" (22.15mm)","0.062"" (1.57mm)","-","Nylon"
https://cadlinks.rafhdwe.com/dk2d/M0406-ss/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/M0406-SS.JPG,1772-4032-ND,M0406-SS,RAF Electronic Hardware,8MM OD X 0.32 LG X 5.2 ID,2000,33557,"0.34000","0","1","-","Active","Flat","M6x1","5.200"" (132.08mm)","8.000"" (203.20mm)","0.320"" (8.13mm)","-","Stainless Steel"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W07503.JPG,RPC6884-ND,17W07503,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .32",50000,0,"0.35000","0","1","MicroPlastics, FW","Active","Flat","-","0.323"" (8.20mm)","0.750"" (19.05mm) 3/4""","0.125"" (3.18mm) 1/8""","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1154189.jpg,RPC2992-ND,173002600022,Essentra Components,WASHER FLAT RETAIN M2.5 PLASTIC,4761,0,"0.35000","0","1","-","Active","Flat, Retaining","M2.5","0.106"" (2.69mm)","0.236"" (5.99mm)","0.020"" (0.51mm)","-","Plastic"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W08759.JPG,RPC6879-ND,17W08759,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .37",50000,0,"0.36000","0","1","MicroPlastics, FW","Active","Flat","-","0.377"" (5.58mm)","0.875"" (22.23mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07530B.jpg,RPC6812-ND,17W07503B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .323",15000,0,"0.36000","0","1","MicroPlastics, FW","Active","Flat","-","0.323"" (8.20mm)","0.750"" (19.05mm) 3/4""","0.125"" (3.18mm) 1/8""","-","Nylon"
https://cadlinks.rafhdwe.com/dk2d/1064-ss/,-,1772-3376-ND,1064-SS,RAF Electronic Hardware,.312OD X .012 THICK X .214ID,4900,5500,"0.36000","0","1","-","Active","Flat","1/4""-28","0.214"" (5.44mm)","0.312"" (7.92mm) 5/16""","0.012"" (0.31mm)","-","Stainless Steel"
https://cadlinks.rafhdwe.com/dk2d/1058-ss/,-,1772-3373-ND,1058-SS,RAF Electronic Hardware,.171OD X .010 THICK X .112ID,4297,78231,"0.36000","0","1","-","Active","Flat","#6-32","0.112"" (2.85mm)","0.171"" (4.34mm)","0.010"" (0.25mm)","-","Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1154189.jpg,RPC3464-ND,173000400022,Essentra Components,WASHER FLAT M4 POLYCARBONATE,7572,0,"0.38000","0","1","-","Active","Flat","M4","0.177"" (4.50mm)","0.394"" (10.01mm)","0.031"" (0.79mm) 1/32""","-","Polycarbonate"
https://cadlinks.rafhdwe.com/dk2d/M0403-ss/,-,1772-3962-ND,M0403-SS,RAF Electronic Hardware,STAINLESS STEEL WASHER,2500,5475,"0.40000","0","1","-","Active","Flat","M3.5x0.6","2.900"" (73.66mm)","4.400"" (111.76mm)","0.250"" (6.35mm) 1/4""","-","Stainless Steel"
https://cadlinks.rafhdwe.com/dk2d/M0405-ss/,-,1772-3964-ND,M0405-SS,RAF Electronic Hardware,8MM OD X 0.32 LG X 4.3 ID,2400,7824,"0.40000","0","1","-","Active","Flat","M5x0.8","4.300"" (109.22mm)","8.000"" (203.20mm)","0.320"" (8.13mm)","-","Stainless Steel"
https://cadlinks.rafhdwe.com/dk2d/M0404-ss/,-,1772-3963-ND,M0404-SS,RAF Electronic Hardware,8MM OD X .032 THICK X 3.8MM ID,2240,6677,"0.40000","0","1","-","Active","Flat","M4x0.7","3.800"" (96.52mm)","8.000"" (203.20mm)","0.320"" (8.13mm)","-","Stainless Steel"
https://cadlinks.rafhdwe.com/dk2d/M0402-ss/,-,1772-3961-ND,M0402-SS,RAF Electronic Hardware,4.4MM OD X 0.25 THICK X 2.4 ID,1500,10249,"0.40000","0","1","-","Active","Flat","M3x0.5","0.094"" (2.40mm)","0.173"" (4.40mm)","0.250"" (6.35mm) 1/4""","-","Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_19738.jpg,RPC2994-ND,585050000011,Essentra Components,WASHER FLAT M12 PLASTIC,1485,0,"0.41000","0","1","-","Active","Flat","M12","0.512"" (13.00mm)","0.945"" (24.00mm)","0.098"" (2.50mm)","-","Plastic"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W06255.JPG,RPC6935-ND,17M10DIN34815,Essentra Components,"FLAT WASHER, NYLON, NATURAL, 10.",12000,0,"0.44000","0","1","MicroPlastics","Active","-","-","0.413"" (10.50mm)","0.787"" (20.00mm)","0.079"" (2.00mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1154189.jpg,RPC2990-ND,173000500022,Essentra Components,WASHER FLAT M5 POLYCARBONATE,9572,0,"0.44000","0","1","-","Active","Flat","M5","0.217"" (5.51mm)","0.472"" (12.00mm)","0.039"" (1.00mm)","-","Polycarbonate"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07525.jpg,RPC6775-ND,17W07525,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .40",12000,0,"0.45000","0","1","MicroPlastics, FW","Active","Flat","-","0.406"" (10.31mm)","0.750"" (19.05mm) 3/4""","0.206"" (5.23mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17M10DIN34815B.JPG,RPC6841-ND,17M10DIN34815B,Essentra Components,"FLAT WASHER, NYLON, BLACK, 10.5",5000,0,"0.46000","0","1","MicroPlastics","Active","-","-","0.413"" (10.50mm)","0.787"" (20.00mm)","0.079"" (2.00mm)","-","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/17W05016B.JPG,RPC6772-ND,17W05016B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .219",4980,0,"0.48000","0","1","MicroPlastics, FW","Active","Flat","-","0.219"" (5.56mm)","0.500"" (12.70mm) 1/2""","0.157"" (3.99mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W08754B.jpg,RPC6842-ND,17W12503B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .765",2988,0,"0.49000","0","1","MicroPlastics, FW","Active","Flat","-","0.765"" (19.43mm)","1.250"" (31.75mm) 1 1/4""","0.083"" (2.11mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W12504.jpg,RPC6919-ND,17W12504,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .51",75000,0,"0.50000","0","1","MicroPlastics, FW","Active","Flat","-","0.516"" (13.11mm)","1.250"" (31.75mm) 1 1/4""","0.063"" (1.60mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032080011407.jpg,RPC2286-ND,032080011407,Essentra Components,WASHER FLAT M8 PLASTIC,3097,0,"0.50000","0","1","-","Active","Flat","M8","0.331"" (8.40mm)","0.984"" (25.00mm)","0.098"" (2.50mm)","-","Plastic"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FWRT002062.JPG,RPC6816-ND,16FWRT875062,Essentra Components,"RETAINING WASHER, NATURAL, NYLON",3000,0,"0.50000","0","1","MicroPlastics, WRT","Active","Flat, Retaining","7/8""","-","1.343"" (34.11mm)","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/12SWS0832.jpg,RPC6346-ND,12SWS0832,Essentra Components,WASHER SHOULDER M4 NYLON,2000,0,"0.50000","0","1","SW","Active","-","#8","0.193"" (4.90mm)","0.375"" (9.53mm) 3/8""","-","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC3461-ND,033050011407,Essentra Components,WASHER FLAT M5 PLASTIC,6482,0,"0.51000","0","1","-","Active","Flat","M5","0.209"" (5.31mm)","0.984"" (25.00mm)","0.098"" (2.50mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1154189.jpg,RPC3465-ND,173000600022,Essentra Components,WASHER FLAT M6 POLYCARBONATE,7261,0,"0.52000","0","1","-","Active","Flat","M6","0.256"" (6.50mm)","0.512"" (13.00mm)","0.063"" (1.60mm)","-","Polycarbonate"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/12SWS0811.jpg,RPC6345-ND,12SWS0811,Essentra Components,WASHER SHOULDER M4 NYLON,8000,0,"0.53000","0","1","SW","Active","-","#8","0.192"" (4.88mm)","0.375"" (9.53mm) 3/8""","-","-","Nylon"
-,-,RPC6315-ND,12SWS0802,Essentra Components,WASHER SHOULDER M4 NYLON,6700,0,"0.53000","0","1","SW","Active","-","#8","0.171"" (4.34mm)","0.375"" (9.53mm) 3/8""","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6874-ND,17W05016,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .21",5000,0,"0.53000","0","1","MicroPlastics, FW","Active","Flat","-","0.219"" (5.56mm)","0.500"" (12.70mm) 1/2""","0.157"" (3.99mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W08754B.jpg,RPC6839-ND,17W11251B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .540",2000,0,"0.56000","0","1","MicroPlastics, FW","Active","Flat","-","0.540"" (13.72mm)","1.120"" (28.45mm)","0.125"" (3.18mm) 1/8""","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W12504.jpg,RPC6909-ND,17W10002,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .40",74895,0,"0.58000","0","1","MicroPlastics, FW","Active","Flat","-","0.406"" (10.31mm)","1.000"" (25.40mm) 1""","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W08754B.jpg,RPC6916-ND,17W10002B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .406",10000,0,"0.58000","0","1","MicroPlastics, FW","Active","Flat","-","0.406"" (10.31mm)","1.000"" (25.40mm) 1""","0.063"" (1.60mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W12504.jpg,RPC6902-ND,17W11251,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .54",34980,0,"0.62000","0","1","MicroPlastics, FW","Active","Flat","-","0.540"" (13.72mm)","1.120"" (28.45mm)","0.125"" (3.18mm) 1/8""","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFW070A.JPG,RPC6937-ND,17M12DIN34815,Essentra Components,"FLAT WASHER, NYLON, NATURAL, 13.",3000,0,"0.69000","0","1","MicroPlastics","Active","-","-","0.512"" (13.00mm)","0.845"" (24.00mm)","0.098"" (2.50mm)","-","Nylon"
https://cadlinks.rafhdwe.com/dk2d/1059-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/1059-SS-20.jpg,1772-3755-ND,1059-SS-20,RAF Electronic Hardware,.312OD X .012 THICK X .146ID,1225,0,"0.73000","0","1","-","Active","Flat","#8-32","0.146"" (3.71mm)","0.312"" (7.92mm) 5/16""","0.012"" (0.31mm)","-","Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC3458-ND,032100011407,Essentra Components,WASHER FLAT M10 PLASTIC,6987,0,"0.82000","0","1","-","Active","Flat","M10","0.413"" (10.49mm)","1.181"" (30.00mm)","0.118"" (3.00mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC3462-ND,033060011407,Essentra Components,WASHER FLAT M6 PLASTIC,6950,0,"0.84000","0","1","-","Active","Flat","M6","0.252"" (6.40mm)","1.181"" (30.00mm)","0.118"" (3.00mm)","-","Plastic"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6359-ND,17M16DIN34815,Essentra Components,"FLAT WASHER, NYLON, NATURAL, 17.",5000,0,"0.86000","0","1","MicroPlastics","Active","-","-","0.669"" (17.00mm)","1.181"" (30.00mm)","0.118"" (3.00mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1154189.jpg,RPC2991-ND,173000800022,Essentra Components,WASHER FLAT M8 POLYCARBONATE,5012,0,"0.90000","0","1","-","Active","Flat","M8","0.335"" (8.50mm)","0.709"" (18.00mm)","0.063"" (1.60mm)","-","Polycarbonate"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W12504.jpg,RPC6920-ND,17W15002,Essentra Components,"FLAT WASHER, NYLON, NATURAL, .50",12000,0,"0.91000","0","1","MicroPlastics, FW","Active","Flat","-","0.500"" (12.70mm) 1/2""","1.500"" (38.10mm) 1 1/2""","0.125"" (3.18mm) 1/8""","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6357-ND,17M20DIN34815,Essentra Components,"FLAT WASHER, NYLON, NATURAL, 21.",9990,0,"0.97000","0","1","MicroPlastics","Active","-","-","0.827"" (21.00mm)","1.457"" (37.00mm)","0.118"" (3.00mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MFW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_19738.jpg,RPC4351-ND,MFW120A,Essentra Components,WASHER FLAT M16 NYLON,1447,0,"1.16000","0","1","MFW","Active","Flat","M16","0.669"" (17.00mm)","1.181"" (30.00mm)","0.118"" (3.00mm)","-","Nylon"
