Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Frequency - Center","Voltage - Supply","Tuning Voltage (VDC)","2nd Harmonic, Typ (dBc)","Icc Max","Pushing (MHz/V)","Power (dBm)","Phase Noise Typ (dBc/Hz)","Operating Temperature","Package / Case","Size / Dimension","Height"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0640-0690.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1176-ND,CVCO55CL-0640-0690,Crystek Corporation,VCO 665MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","640 ~ 690MHz","665MHz","5V","0.3V ~ 4.7V","-12","25mA","1","6.5 ±1.5","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0209-0277.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1185-ND,CVCO55CL-0209-0277,Crystek Corporation,VCO 243MHZ 0.5-6V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","209 ~ 277MHz","243MHz","7V","0.5V ~ 6V","-15","20mA","1.5","5 ±3","-112","-40°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0434-0452.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1188-ND,CVCO55CL-0434-0452,Crystek Corporation,VCO 443MHZ 1.5-3.5V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","434 ~ 452MHz","443MHz","5V","1.5V ~ 3.5V","-15","25mA","0.5","0 ±4","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CLX-0450-0470.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1189-ND,CVCO55CL-0450-0470,Crystek Corporation,VCO 460MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","450 ~ 470MHz","460MHz","3.3V","0.5V ~ 4.5V","-12","12mA","1","0 ±3","-116","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0482-0498.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1190-ND,CVCO55CL-0482-0498,Crystek Corporation,VCO 490MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","482 ~ 498MHz","490MHz","5V","0.5V ~ 4.5V","-10","22mA","0.1","2.5 ±2.5","-118","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0535-0560.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1191-ND,CVCO55CL-0535-0560,Crystek Corporation,VCO 547.5MHZ 0.2-4.7V 12.7X12.7,0,0,"17.25000","0","5","Strip","CVCO55","Active","535 ~ 560MHz","547.5MHz","5V","0.2V ~ 4.7V","-12","16mA","2","1.5 ±1.5","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0575-0675.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1192-ND,CVCO55CL-0575-0675,Crystek Corporation,VCO 625MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","575 ~ 675MHz","625MHz","5V","0.3V ~ 4.7V","-15","24mA","3","2.5 ±2.5","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0600-0660.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1193-ND,CVCO55CL-0600-0660,Crystek Corporation,VCO 630MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","600 ~ 660MHz","630MHz","5V","0.3V ~ 4.7V","-15","10mA","2","2.5 ±2.5","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0680-0720.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1194-ND,CVCO55CL-0680-0720,Crystek Corporation,VCO 700MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","680 ~ 720MHz","700MHz","5V","0.5V ~ 4.5V","-15","25mA","1","2 ±2","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0760-0860.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1195-ND,CVCO55CL-0760-0860,Crystek Corporation,VCO 810MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","760 ~ 860MHz","810MHz","2V","0.3V ~ 4.7V","-15","22mA","1.5","-4 ±1","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-1165-1175.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1200-ND,CVCO55CL-1165-1175,Crystek Corporation,VCO 1170MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","1165 ~ 1175MHz","1170MHz","5V","0.5V ~ 4.5V","-20","40mA","0.2","2.5 ±2.5","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-1188-1212.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1201-ND,CVCO55CL-1188-1212,Crystek Corporation,VCO 1200MHZ 0-8V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","1188 ~ 1212MHz","1200MHz","12V","0V ~ 8V","-20","20mA","1","8 ±2","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-1360-1380.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1202-ND,CVCO55CL-1360-1380,Crystek Corporation,VCO 1370MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.25000","0","5","Strip","CVCO55","Active","1360 ~ 1380MHz","1370MHz","8V","0.3V ~ 4.7V","-15","30mA","3","6 ±2","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-1256-1264.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1180-ND,CVCO55CL-1256-1264,Crystek Corporation,VCO 1260MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.62600","0","5","Strip","CVCO55","Active","1256 ~ 1264MHz","1260MHz","5V","0.5V ~ 4.5V","-17","20mA","0.2","5 ±2","-112","0°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","-"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CT-0902-0928.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CT%20SERIES.jpg,744-1203-ND,CVCO55CT-0902-0928,Crystek Corporation,VCO 915MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.62600","0","5","Strip","CVCO55","Active","902 ~ 928MHz","915MHz","12V","0.3V ~ 4.7V","-20","25mA","5","10 ±2","-114","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0655-0730.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,CVCO55CL-0655-0730-ND,CVCO55CL-0655-0730,Crystek Corporation,VCO 692.5MHZ 0.3-4.7V 12.7X12.7,0,0,"17.62600","0","5","Strip","CVCO55","Active","655 ~ 730MHz","692.5MHz","5V","0.3V ~ 4.7V","-8","30mA","0.5","2 ±2","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0830-0970.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,CVCO55CL-0830-0970-ND,CVCO55CL-0830-0970,Crystek Corporation,VCO 900MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.62600","0","5","Strip","CVCO55","Active","830 ~ 970MHz","900MHz","5V","0.5V ~ 4.5V","-15","20mA","1","4 ±3","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-1030-1090.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,CVCO55CL-1030-1090-ND,CVCO55CL-1030-1090,Crystek Corporation,VCO 1060MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.62600","0","5","Strip","CVCO55","Active","1030 ~ 1090MHz","1060MHZ","5V","0.5V ~ 4.5V","-15","35mA","0.5","0 ±3","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-1073-1086.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,CVCO55CL-1073-1086-ND,CVCO55CL-1073-1086,Crystek Corporation,VCO 1079.5MHZ 0.5-4.5V 12.7X12.7,0,0,"17.62600","0","5","Strip","CVCO55","Active","1073 ~ 1086MHz","1079.5MHz","5V","0.5V ~ 4.5V","-30","25mA","0.5","-2.5 ±1.5","-115","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-1090-1145.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,CVCO55CL-1090-1145-ND,CVCO55CL-1090-1145,Crystek Corporation,VCO 1117.5MHZ 0.3-4.7V 12.7X12.7,0,0,"17.62600","0","5","Strip","CVCO55","Active","1090 ~ 1145MHz","1117.5MHz","5V","0.3V ~ 4.7V","-15","35mA","0.5","0 ±3","-108","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-1220-1490.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,CVCO55CL-1220-1490-ND,CVCO55CL-1220-1490,Crystek Corporation,VCO 1355MHZ 1-20V 12.7X12.7MM,0,0,"17.62600","0","5","Strip","CVCO55","Active","1220 ~ 1490MHz","1355MHz","8V","1V ~ 20V","-15","20mA","2","3 ±1.5","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-0510-0770.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1072-ND,CVCO55BE-0510-0770,Crystek Corporation,VCO 640MHZ 1-8V 12.7MMX12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","510 ~ 770MHz","640MHz","9V","1V ~ 8V","-5","14mA","2","6.5 ±4.5","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1100-2100.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1074-ND,CVCO55BE-1100-2100,Crystek Corporation,VCO 1600MHZ 1-20V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1100 ~ 2100MHz","1600MHz","10V","1V ~ 20V","-10","25mA","5","5.5 ±2.5","-100","-40°C ~ 80°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1440-1670.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1077-ND,CVCO55BE-1440-1670,Crystek Corporation,VCO 1555MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1440 ~ 1670MHz","1555MHz","5V","0.5V ~ 4.5V","-13","12mA","5","4 ±2","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1520-1635.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1078-ND,CVCO55BE-1520-1635,Crystek Corporation,VCO 1577.5MHZ 0.5-4.5V 12.7X12.7,0,0,"17.70000","0","5","Strip","CVCO55","Active","1520 ~ 1635MHz","1577.5MHz","5V","0.5V ~ 4.5V","-15","35mA","3","2.5 ±2.5","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1550-2050.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1079-ND,CVCO55BE-1550-2050,Crystek Corporation,VCO 1800MHZ 0.5-15.5V 12.7X12.7,0,0,"17.70000","0","5","Strip","CVCO55","Active","1550 ~ 2050MHz","1800MHz","8V","0.5V ~ 15.5V","-15","30mA","0.5","2.5 ±2.5","-102","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1640-1840.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1082-ND,CVCO55BE-1640-1840,Crystek Corporation,VCO 1740MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1640 ~ 1840MHz","1740MHz","5V","0.5V ~ 4.5V","-15","10mA","1.5","3 ±2","-101","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1650-1850.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1083-ND,CVCO55BE-1650-1850,Crystek Corporation,VCO 1750MHZ 0.5-10V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1650 ~ 1850MHz","1750MHz","5V","0.5V ~ 10V","-12","25mA","3","3 ±2","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1650-2050.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1084-ND,CVCO55BE-1650-2050,Crystek Corporation,VCO 1850MHZ 0-20V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1650 ~ 2050MHz","1850MHz","8V","0V ~ 20V","-15","25mA","0.5","-4 ±2","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1650-2150.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1085-ND,CVCO55BE-1650-2150,Crystek Corporation,VCO 1900MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1650 ~ 2150MHz","1900MHz","5V","0.5V ~ 4.5V","-15","22mA","1.5","5 ±3","-96","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1660-1760.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1086-ND,CVCO55BE-1660-1760,Crystek Corporation,VCO 1710MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1660 ~ 1760MHz","1710MHz","5V","0.3V ~ 4.7V","-15","35mA","2","2.5 ±2.5","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1770-1830.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1088-ND,CVCO55BE-1770-1830,Crystek Corporation,VCO 1800MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1770 ~ 1830MHz","1800MHz","5V","0.3V ~ 4.7V","-15","25mA","2","3 ±3","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1775-1845.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1089-ND,CVCO55BE-1775-1845,Crystek Corporation,VCO 1810MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1775 ~ 1845MHz","1810MHz","5V","0.5V ~ 4.5V","-15","16mA","2","4 ±2","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1820-2100.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1091-ND,CVCO55BE-1820-2100,Crystek Corporation,VCO 1960MHZ 0.5-18V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1820 ~ 2100MHz","1960MHz","8V","0.5V ~ 18V","-15","30mA","1.5","0 ±3","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1845-1877.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1092-ND,CVCO55BE-1845-1877,Crystek Corporation,VCO 1861MHZ 0.5-4V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1845 ~ 1877MHz","1861MHz","8V","0.5V ~ 4V","-15","35mA","2","6 ±2","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1896-1924.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1093-ND,CVCO55BE-1896-1924,Crystek Corporation,VCO 1910MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1896 ~ 1924MHz","1910MHz","5V","0.3V ~ 4.7V","-15","33mA","3","4 ±2.5","-104","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1900-2762.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1094-ND,CVCO55BE-1900-2762,Crystek Corporation,VCO 2331MHZ 0.5-9.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1900 ~ 2762MHz","2331MHz","10V","0.5V ~ 9.5V","-7","13mA","5","6 ±3","-92","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1930-2400.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1095-ND,CVCO55BE-1930-2400,Crystek Corporation,VCO 2165MHZ 0.5-18V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","1930 ~ 2400MHz","2165MHz","8V","0.5V ~ 18V","-15","35mA","1","0 ±3","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2060-2300.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1096-ND,CVCO55BE-2060-2300,Crystek Corporation,VCO 2180MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","2060 ~ 2300MHz","2180MHz","5V","0.3V ~ 4.7V","-15","33mA","2","4.5 ±2.5","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2074-2284.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1097-ND,CVCO55BE-2074-2284,Crystek Corporation,VCO 2179MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","2074 ~ 2284MHz","2179MHz","5V","0.5V ~ 4.5V","-20","27mA","2","5 ±2","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2250-2290.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1099-ND,CVCO55BE-2250-2290,Crystek Corporation,VCO 2270MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","2250 ~ 2290MHz","2270MHz","8V","0.3V ~ 4.7V","-15","35mA","1.5","6 ±2","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2300-2575.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1101-ND,CVCO55BE-2300-2575,Crystek Corporation,VCO 2437.5MHZ 0.5-18V 12.7X12.7,0,0,"17.70000","0","5","Strip","CVCO55","Active","2300 ~ 2575MHz","2437.5MHz","8V","0.5V ~ 18V","-15","30mA","1","0 ±3","-102","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2495-2625.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1102-ND,CVCO55BE-2495-2625,Crystek Corporation,VCO 2560MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","2495 ~ 2625MHz","2560MHz","5V","0.5V ~ 4.5V","-20","25mA","1","0 ±3","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2550-2570.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1103-ND,CVCO55BE-2550-2570,Crystek Corporation,VCO 2560MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","2550 ~ 2570MHz","2560MHz","8V","0.5V ~ 4.5V","-15","30mA","2","4 ±2","-105","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2600-2900.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1104-ND,CVCO55BE-2600-2900,Crystek Corporation,VCO 2750MHZ 0.3-4.7V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","2600 ~ 2900MHz","2750MHz","5V","0.3V ~ 4.7V","-22","25mA","2.5","5 ±3","-95","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-0960-1200.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1110-ND,CVCO55BE-0960-1200,Crystek Corporation,VCO 1080MHZ 0.5-4.5V 12.7X12.7MM,0,0,"17.70000","0","5","Strip","CVCO55","Active","960 ~ 1200MHz","1080MHz","3V","0.5V ~ 4.5V","-10","10mA","1","3 ±3","-95","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
