Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Frequency Range","Frequency - Self Resonant","Impedance","Efficiency - dBA","Efficiency - Testing","Efficiency - Type","Power - Rated","Power - Max","Port Location","Shape","Material - Cone","Material - Magnet","Ingress Protection","Ratings","Termination","Size / Dimension","Height - Seated (Max)"
http://www.puiaudio.com/pdf/AS04008PS-4W-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AS04008PS-4W-R.JPG,668-1364-ND,AS04008PS-4W-R,"PUI Audio, Inc.",SPEAKER 8OHM 2W TOP PORT 84DB,455,0,"4.74000","0","1","Tray","AS","Active","Magnetic","General Purpose","380Hz ~ 20kHz","380Hz","8 Ohms","84.00","1W/500mm","Sound Pressure Level (SPL)","2W","4W","Top","Oval, Rectangular Frame","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" L x 1.114"" W (40.00mm x 28.30mm)","0.453"" (11.50mm)"
http://www.puiaudio.com/pdf/AS07708PS-2-WR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AS07708PS-2-WR-R.jpg,668-1126-ND,AS07708PS-2-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 4W TOP PORT 90DB,881,0,"4.76000","0","1","Bulk","AS","Active","Magnetic","General Purpose","250Hz ~ 10kHz","250Hz","8 Ohms","90.00","1W/500mm","Sound Pressure Level (SPL)","4W","8W","Top","Round, Square Frame","Paper, Coated","Ferrite","Water Resistant","-","Solder Eyelet(s)","3.032"" L x 3.032"" W (77.00mm x 77.00mm)","1.063"" (27.00mm)"
https://www.cui.com/product/resource/digikeypdf/gf0666m.pdf,//media.digikey.com/photos/CUI%20Photos/GF0666M.jpg,GF0666M-ND,GF0666M,CUI Inc.,SPEAKER 8OHM 500MW TOP PORT 83DB,6255,0,"4.83000","0","1","Bulk","GF","Active","Magnetic","General Purpose","420Hz ~ 12kHz","420Hz","8 Ohms","88.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Eyelet(s)","2.598"" L x 2.598"" W (66.00mm x 66.00mm)","0.768"" (19.50mm)"
http://www.puiaudio.com/pdf/AS07008PO-2-WR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AS07008PO-2-WR-R.jpg,668-1211-ND,AS07008PO-2-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 2W TOP PORT 86DB,1772,0,"4.85000","0","1","Bulk","AS","Active","Magnetic","General Purpose","450Hz ~ 20kHz","450Hz","8 Ohms","85.00","1W/500mm","Sound Pressure Level (SPL)","2W","5W","Top","Oval, Rectangular Frame","Paper, Coated","Nd-Fe-B","Water Resistant","-","Solder Eyelet(s)","2.756"" L x 1.201"" W (70.00mm x 30.50mm)","0.925"" (23.50mm)"
http://www.puiaudio.com/pdf/AS07108PO-WR-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AS07108PO-WR-R.jpg,668-1125-ND,AS07108PO-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 3W TOP PORT 86DB,894,0,"4.85000","0","1","Bulk","AS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","250Hz","8 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","3W","5W","Top","Oval, Rectangular Frame","Paper, Coated","Nd-Fe-B","Water Resistant","-","Solder Eyelet(s)","2.795"" L x 1.614"" W (71.00mm x 41.00mm)","0.984"" (25.00mm)"
http://www.puiaudio.com/pdf/AS07104PO-WR-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AS07104PO-WR-R.jpg,668-1124-ND,AS07104PO-WR-R,"PUI Audio, Inc.",SPEAKER 4OHM 3W TOP PORT 86DB,805,0,"4.85000","0","1","Bulk","AS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","250Hz","4 Ohms","86.00","1W/1M","Sound Pressure Level (SPL)","3W","5W","Top","Oval, Rectangular Frame","Paper, Coated","Nd-Fe-B","Water Resistant","-","Solder Eyelet(s)","2.795"" L x 1.614"" W (71.00mm x 41.00mm)","0.984"" (25.00mm)"
https://www.cui.com/product/resource/digikeypdf/gc0351n.pdf,//media.digikey.com/photos/CUI%20Photos/GC0351N.jpg,GC0351N-ND,GC0351N,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 82DB,4039,0,"4.96000","0","1","Tray","GC","Active","Magnetic","General Purpose","650Hz ~ 20kHz","650Hz","8 Ohms","82.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Pads","1.378"" L x 0.630"" W (35.00mm x 16.00mm)","0.165"" (4.20mm)"
https://www.cui.com/product/resource/digikeypdf/gc0351m-3.pdf,//media.digikey.com/photos/CUI%20Photos/GC0351M-3.jpg,GC0351M-3-ND,GC0351M-3,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 81DB,3721,0,"4.96000","0","1","Tray","GC","Active","Magnetic","General Purpose","520Hz ~ 20kHz","650Hz","8 Ohms","83.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Pads","1.378"" L x 0.630"" W (35.00mm x 16.00mm)","0.197"" (5.00mm)"
https://www.cui.com/product/resource/digikeypdf/gc0351m.pdf,//media.digikey.com/photos/CUI%20Photos/GC0351M.jpg,GC0351M-ND,GC0351M,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 81DB,2551,0,"4.96000","0","1","Tray","GC","Active","Magnetic","General Purpose","520Hz ~ 20kHz","650Hz","8 Ohms","81.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Pads","1.378"" L x 0.630"" W (35.00mm x 16.00mm)","0.197"" (5.00mm)"
https://www.cui.com/product/resource/digikeypdf/gf0776m.pdf,//media.digikey.com/photos/CUI%20Photos/GF0776M.jpg,GF0776M-ND,GF0776M,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 91DB,6971,0,"5.11000","0","1","Bulk","GF","Active","Magnetic","General Purpose","360Hz ~ 11kHz","360Hz","8 Ohms","91.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Eyelet(s)","3.032"" L x 3.032"" W (77.00mm x 77.00mm)","0.945"" (24.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0361-l152.pdf,//media.digikey.com/photos/CUI%20Photos/CLS0361-L152.JPG,102-1564-ND,CLS0361-L152,CUI Inc.,SPEAKER 8OHM 2W TOP PORT 88DB,4197,0,"5.22000","0","1","Tray","CLS","Active","Magnetic","Low Profile","360Hz ~ 20kHz","360Hz","8 Ohms","88.00","1W/500mm","Sound Pressure Level (SPL)","2W","3W","Top","Round","Paper","Nd-Fe-B","-","-","Wire Leads","1.417"" Dia (36.00mm)","0.244"" (6.20mm)"
http://www.puiaudio.com/pdf/APS2513S-T-R.pdf,//media.digikey.com/Photos/PUI%20Audio/APS2509S-T-R.JPG,668-1574-ND,APS2513S-T-R,"PUI Audio, Inc.",SPEAKER 3OHM TOP PORT 83DB RECT,4633,0,"5.31000","0","1","Tray","APS","Active","Piezo","General Purpose","300Hz ~ 20kHz","1300Hz","3 Ohms","83.00","50mm","Sound Pressure Level (SPL)","-","-","Top","Rectangular","-","-","-","-","Solder Pads","0.992"" L x 0.654"" W (25.20mm x 16.60mm)","0.059"" (1.50mm)"
http://www.puiaudio.com/pdf/AS04008PS-4W-WR-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AS04008PS-4W-WR-R.jpg,668-1116-ND,AS04008PS-4W-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 2W TOP PORT 84DB,5493,0,"5.38000","0","1","Tray","AS","Active","Magnetic","General Purpose","380Hz ~ 20kHz","380Hz","8 Ohms","84.00","1W/500mm","Sound Pressure Level (SPL)","2W","4W","Top","Oval, Rectangular Frame","Paper, Coated","Nd-Fe-B","Water Resistant","-","Solder Eyelet(s)","1.575"" L x 1.114"" W (40.00mm x 28.30mm)","0.453"" (11.50mm)"
http://www.puiaudio.com/pdf/AS04004PO-2-WR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS04004PO-2-WR-R.jpg,668-1357-ND,AS04004PO-2-WR-R,"PUI Audio, Inc.",SPEAKER 4OHM 3W TOP PORT 82DB,2635,0,"5.38000","0","1","Tray","AS","Active","Magnetic","General Purpose","200Hz ~ 20kHz","420Hz","4 Ohms","82.00","1W/1M","Sound Pressure Level (SPL)","3W","4W","Top","Oval, Rectangular Frame","Paper, Coated","Rare Earth","Water Resistant","-","Solder Eyelet(s)","1.575"" L x 1.122"" W (40.00mm x 28.50mm)","0.445"" (11.30mm)"
https://www.cui.com/product/resource/digikeypdf/cds-40304-l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-40304-L100.jpg,102-3553-ND,CDS-40304-L100,CUI Inc.,SPEAKER 4OHM 2W TOP PORT 102DB,175,0,"5.44000","0","1","Tray","CDS","Active","Magnetic","General Purpose","320Hz ~ 20kHz","400Hz","4 Ohms","79.00","1W/1M","Sound Pressure Level (SPL)","2W","3W","Top","Rectangular","Paper/Cloth","Nd-Fe-B","-","-","Wire Leads","1.575"" L x 1.181"" W (40.00mm x 30.00mm)","0.280"" (7.10mm)"
https://www.cui.com/product/resource/digikeypdf/gc0251k.pdf,//media.digikey.com/photos/CUI%20Photos/GC0251K.jpg,GC0251K-ND,GC0251K,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 80DB,9735,0,"5.55000","0","1","Tray","GC","Active","Magnetic","General Purpose","592Hz ~ 20kHz","740Hz","8 Ohms","81.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Pads","0.984"" L x 0.551"" W (25.00mm x 14.00mm)","0.205"" (5.20mm)"
https://www.cui.com/product/resource/digikeypdf/gf0778b.pdf,//media.digikey.com/photos/CUI%20Photos/GF0778B.jpg,GF0778-ND,GF0778B,CUI Inc.,SPEAKER 8OHM 3W TOP PORT 95DB,2545,0,"5.59000","0","1","Bulk","GF","Active","Magnetic","General Purpose","200Hz ~ 15kHz","250Hz","8 Ohms","95.00","1W/500mm","Sound Pressure Level (SPL)","3W","5W","Top","Round, Square Frame","Paper","Ferrite","-","-","Solder Eyelet(s)","3.032"" L x 3.032"" W (77.00mm x 77.00mm)","1.201"" (30.50mm)"
http://www.puiaudio.com/pdf/ASE06008MR-LW150-R.pdf,//media.digikey.com/Photos/PUI%20Audio/ASE06008MR-LW150-R.jpg,668-1434-ND,ASE06008MR-LW150-R,"PUI Audio, Inc.",SPEAKER 8OHM 3W TOP PORT 82DB,2963,0,"5.88000","0","1","Tray","ASE","Active","Magnetic","General Purpose, Enclosure Included","400Hz ~ 20kHz","500Hz","8 Ohms","83.00","1W/500mm","Sound Pressure Level (SPL)","3W","4W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Rare Earth","-","-","Wire Leads","2.362"" L x 1.181"" W (60.00mm x 30.00mm)","0.406"" (10.30mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/GC0351K.pdf,//media.digikey.com/photos/CUI%20Photos/GC0351K.jpg,GC0351K-ND,GC0351K,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 85DB,4785,0,"6.01000","0","1","Tray","GC","Active","Magnetic","General Purpose","440Hz ~ 11kHz","550Hz","8 Ohms","85.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.378"" L x 0.787"" W (35.00mm x 20.00mm)","0.315"" (8.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0501m-l152.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0501M-L152.jpg,102-1540-ND,CLS0501M-L152,CUI Inc.,SPEAKER 8OHM 200MW TOP PORT 80DB,2854,0,"6.01000","0","1","Bulk","CLS","Active","Magnetic","Low Profile","550Hz ~ 13kHz","550Hz","8 Ohms","80.00","200mW/500mm","Sound Pressure Level (SPL)","200mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","1.969"" Dia (50.00mm)","0.354"" (9.00mm)"
https://www.cui.com/product/resource/digikeypdf/cms0201klx.pdf,//media.digikey.com/photos/CUI%20Photos/CMS0201KLX.jpg,102-1299-ND,CMS0201KLX,CUI Inc.,SPEAKER 8OHM 2W TOP PORT 80DB,2257,0,"6.01000","0","1","Tray","CMS","Active","Magnetic","General Purpose","424Hz ~ 20kHz","530Hz","8 Ohms","80.00","1W/500mm","Sound Pressure Level (SPL)","2W","4W","Top","Round, Square Frame","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","0.787"" L x 0.787"" W (20.00mm x 20.00mm)","0.374"" (9.50mm)"
http://www.puiaudio.com/pdf/AS09008PO-2-WR-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AS09008PO-2-WR-R.jpg,668-1128-ND,AS09008PO-2-WR-R,"PUI Audio, Inc.",SPEAKER 8OHM 5W TOP PORT 86DB,4034,0,"6.10000","0","1","Bulk","AS","Active","Magnetic","General Purpose","200Hz ~ 20kHz","200Hz","8 Ohms","87.00","1W/500mm","Sound Pressure Level (SPL)","5W","8W","Top","Oval, Rectangular Frame","Paper, Coated","Ferrite","Water Resistant","-","Solder Eyelet(s)","3.543"" L x 1.969"" W (90.00mm x 50.00mm)","1.555"" (39.50mm)"
https://www.cui.com/product/resource/digikeypdf/gf0876.pdf,//media.digikey.com/photos/CUI%20Photos/GF0876.jpg,GF0876-ND,GF0876,CUI Inc.,SPEAKER 8OHM 2W TOP PORT 99DB,3354,0,"6.12000","0","1","Bulk","GF","Active","Magnetic","General Purpose","232Hz ~ 18kHz","290Hz","8 Ohms","99.00","1W/500mm","Sound Pressure Level (SPL)","2W","3W","Top","Round, Square Frame","Paper","Ferrite","-","-","Solder Eyelet(s)","3.425"" L x 3.425"" W (87.00mm x 87.00mm)","1.280"" (32.50mm)"
https://www.cui.com/product/resource/digikeypdf/CSS-1021028N.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CSS-1021028N.jpg,102-3849-ND,CSS-1021028N,CUI Inc.,SPEAKER 8OHM 10W TOP PORT 107DB,1205,0,"6.27000","0","1","Box","CSS","Active","Magnetic","General Purpose","92Hz ~ 7.8kHz","115Hz","8 Ohms","107.00","1W/100mm","Sound Pressure Level (SPL)","10W","12W","Top","Round, Square Frame","Paper/Foam","Nd-Fe-B","-","-","Solder Eyelet(s)","4.016"" L x 4.016"" W (102.00mm x 102.00mm)","1.398"" (35.50mm)"
https://www.cui.com/product/resource/digikeypdf/gc0351p-3.pdf,//media.digikey.com/photos/CUI%20Photos/GC0351P-3.jpg,GC0351P-3-ND,GC0351P-3,CUI Inc.,SPEAKER 4OHM 1W TOP PORT 82DB,9476,0,"6.34000","0","1","Tray","GC","Active","Magnetic","General Purpose","630Hz ~ 13kHz","630Hz","4 Ohms","82.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.378"" L x 0.630"" W (35.00mm x 16.00mm)","0.291"" (7.40mm)"
https://www.cui.com/product/resource/digikeypdf/gc0351p.pdf,//media.digikey.com/photos/CUI%20Photos/GC0351P.jpg,GC0351P-ND,GC0351P,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 84DB,3191,0,"6.34000","0","1","Tray","GC","Active","Magnetic","General Purpose","440Hz ~ 13kHz","550Hz","8 Ohms","80.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.378"" L x 0.630"" W (35.00mm x 16.00mm)","0.315"" (8.00mm)"
http://www.puiaudio.com/pdf/AS04004PO-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS04004PO-R.jpg,668-1358-ND,AS04004PO-R,"PUI Audio, Inc.",SPEAKER 4OHM 2W TOP PORT 86DB,2023,0,"6.41000","0","1","Tray","AS","Active","Magnetic","General Purpose","370Hz ~ 20kHz","370Hz","4 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","2W","4W","Top","Round, Rectangular Frame","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" L x 1.118"" W (40.00mm x 28.40mm)","0.512"" (13.00mm)"
https://www.cui.com/product/resource/digikeypdf/gc0401k.pdf,//media.digikey.com/photos/CUI%20Photos/GC0401K.jpg,GC0401K-ND,GC0401K,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 82DB,16317,0,"6.52000","0","1","Tray","GC","Active","Magnetic","General Purpose","390Hz ~ 20kHz","390Hz","8 Ohms","82.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Oval, Rectangular Frame","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" L x 1.122"" W (40.00mm x 28.50mm)","0.445"" (11.30mm)"
https://www.cui.com/product/resource/digikeypdf/gc0401s.pdf,//media.digikey.com/Photos/CUI%20Photos/GC0401S.jpg,GC0401S-ND,GC0401S,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 89DB,7790,0,"6.52000","0","1","Tray","GC","Active","Magnetic","General Purpose","440Hz ~ 12kHz","550Hz","8 Ohms","89.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" L x 0.787"" W (40.00mm x 20.00mm)","0.315"" (8.00mm)"
https://www.cui.com/product/resource/digikeypdf/gf1003m.pdf,//media.digikey.com/photos/CUI%20Photos/GF1003M.jpg,GF1003M-ND,GF1003M,CUI Inc.,SPEAKER 8OHM 3W TOP PORT 93DB,1632,0,"6.60000","0","1","Bulk","GF","Active","Magnetic","General Purpose","250Hz ~ 13kHz","250Hz","8 Ohms","93.00","1W/500mm","Sound Pressure Level (SPL)","3W","5W","Top","Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Eyelet(s)","4.032"" L x 4.032"" W (102.40mm x 102.40mm)","1.453"" (36.90mm)"
http://www.puiaudio.com/pdf/AS04004PO-WR-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AS04004PO-WR-R.jpg,668-1113-ND,AS04004PO-WR-R,"PUI Audio, Inc.",SPEAKER 4OHM 2W TOP PORT 87DB,3820,0,"6.65000","0","1","Tray","AS","Active","Magnetic","General Purpose","370Hz ~ 20kHz","370Hz","4 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","2W","4W","Top","Oval, Rectangular Frame","Paper, Coated","Nd-Fe-B","Water Resistant","-","Solder Eyelet(s)","1.575"" L x 1.118"" W (40.00mm x 28.40mm)","0.512"" (13.00mm)"
