Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Length","Width","Height","Interface","Type","Diagonal Screen Size"
http://multimedia.3m.com/mws/media/525995O/marketing-drawing-tsd-28436-17-895x-2xx.pdf,-,3M5758-ND,17-8951-225,3M,TOUCH SCREEN CAPACITIVE 31.81"",0,0,"Obsolete","0","2","MicroTouch™ System SCT3250","Obsolete","27.67"" (702.80mm)","0.15"" (3.73mm)","15.69"" (398.40mm)","USB","Capacitive","31.81"" (807.87mm)"
http://multimedia.3m.com/mws/media/526005O/marketing-drawing-tsd-32734-17-924x-2xx.pdf,-,3M5759-ND,17-9241-225,3M,TOUCH SCREEN CAPACITIVE 17.8"",0,0,"Obsolete","0","9","MicroTouch™ System SCT3250","Obsolete","15.25"" (387.25mm)","0.15"" (3.73mm)","9.18"" (233.25mm)","USB","Capacitive","17.80"" (452.1mm)"
http://multimedia.3m.com/mws/media/526006O/marketing-drawing-32739-mkt-17-925x-2xx.pdf,-,3M5760-ND,17-9251-225,3M,TOUCH SCREEN CAPACITIVE 19.34"",0,0,"Obsolete","0","11","MicroTouch™ System SCT3250","Obsolete","16.33"" (414.78mm)","0.15"" (3.73mm)","10.37"" (263.28mm)","USB","Capacitive","19.34"" (491.2mm)"
http://multimedia.3m.com/mws/media/526007O/marketing-drawing-tsd-32744.pdf,-,3M5761-ND,17-9261-225,3M,TOUCH SCREEN CAPACITIVE 20.65"",0,0,"Obsolete","0","10","MicroTouch™ System SCT3250","Obsolete","17.43"" (442.64mm)","0.15"" (3.73mm)","11.07"" (281.15mm)","USB","Capacitive","20.65"" (524.39mm)"
http://multimedia.3m.com/mws/media/526011O/marketing-drawing-34079-mkt.pdf,-,3M5762-ND,17-9311-225,3M,TOUCH SCREEN CAPACITIVE 22.37"",0,0,"Obsolete","0","9","MicroTouch™ System SCT3250","Obsolete","18.83"" (478.28mm)","0.15"" (3.73mm)","12.08"" (306.81mm)","USB","Capacitive","22.37"" (568.2mm)"
http://multimedia.3m.com/mws/media/542161O/marketing-drawing-33577-mkt-87-4061-2x1.pdf,//media.digikey.com/photos/3M%20Photos/87-4061-211.JPG,3M5763-ND,87-4061-211,3M,TOUCH SCREEN CAPACITIVE 15.9"",0,0,"Obsolete","0","5","MicroTouch™ System SCT7650EX","Obsolete","12.64"" (321.06mm)","0.298"" (7.57mm)","9.64"" (244.86mm)","USB","Capacitive","15.90"" (403.77mm)"
http://multimedia.3m.com/mws/media/542164O/marketing-drawing-33583-mkt-87-5961-2x1.pdf,-,3M5764-ND,87-5961-211,3M,TOUCH SCREEN CAPACITIVE 17.78"",0,0,"Obsolete","0","5","MicroTouch™ System SCT7650EX","Obsolete","13.73"" (348.74mm)","0.298"" (7.57mm)","11.29"" (286.77mm)","USB","Capacitive","17.78"" (451.6mm)"
http://multimedia.3m.com/mws/media/542168O/marketing-drawing-33589-mkt-87-6001-2x1.pdf,-,3M5765-ND,87-6001-211,3M,TOUCH SCREEN CAPACITIVE 19.83"",0,0,"Obsolete","0","5","MicroTouch™ System SCT7650EX","Obsolete","15.44"" (392.18mm)","0.298"" (7.57mm)","12.44"" (315.98mm)","USB","Capacitive","19.83"" (503.63mm)"
http://multimedia.3m.com/mws/media/526003O/marketing-drawing-31971-tsd-17-893x-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M9131-ND,17-8931-226,3M,TOUCH SCREEN CAPACITIVE 26.28"",0,0,"Obsolete","0","10","MicroTouch™ System SCT3250","Obsolete","22.87"" (580.80mm)","0.15"" (3.73mm)","12.94"" (328.78mm)","USB","Capacitive","26.28"" (667.40mm)"
http://multimedia.3m.com/mws/media/525995O/marketing-drawing-tsd-28436-17-895x-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M9132-ND,17-8951-226,3M,TOUCH SCREEN CAPACITIVE 31.81"",0,0,"Obsolete","0","1","MicroTouch™ System SCT3250","Obsolete","27.67"" (702.80mm)","0.15"" (3.73mm)","15.69"" (398.40mm)","USB","Capacitive","31.81"" (807.87mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400425.pdf,//media.digikey.com/photos/Bergquist/400425.JPG,BER273-ND,400425,Bergquist,TOUCH SCREEN RESISTIVE 3.86"",0,0,"Obsolete","0","50","-","Obsolete","3.19"" (81.00mm)","0.04"" (1.1mm)","2.36"" (60.00mm)","4-Wire","Resistive","3.86"" (98.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400437.pdf,//media.digikey.com/photos/Bergquist/400437.JPG,BER274-ND,400437,Bergquist,TOUCH SCREEN RESISTIVE 4.36"",0,0,"Obsolete","0","50","-","Obsolete","3.86"" (98.10mm)","0.03"" (0.7mm)","2.24"" (56.90mm)","4-Wire","Resistive","4.36"" (110.68mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400426%20Specification%20Rev%20C.pdf,//media.digikey.com/photos/Bergquist/400426.JPG,BER275-ND,400426,Bergquist,TOUCH SCREEN RESISTIVE 5.72"",0,0,"Obsolete","0","50","-","Obsolete","4.80"" (122.00mm)","0.06"" (1.4mm)","3.70"" (93.85mm)","4-Wire","Resistive","5.72"" (145.36mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400427.pdf,//media.digikey.com/photos/Bergquist/400427.JPG,BER276-ND,400427,Bergquist,TOUCH SCREEN RESISTIVE 6.4"",0,0,"Obsolete","0","50","-","Obsolete","5.24"" (133.00mm)","0.04"" (1.1mm)","3.98"" (101.00mm)","4-Wire","Resistive","6.40"" (162.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400434.pdf,//media.digikey.com/photos/Bergquist/400434.JPG,BER277-ND,400434,Bergquist,TOUCH SCREEN RESISTIVE 7.02"",0,0,"Obsolete","0","50","-","Obsolete","6.18"" (157.00mm)","0.04"" (1.1mm)","3.54"" (90.00mm)","4-Wire","Resistive","7.02"" (178.31mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400428.pdf,//media.digikey.com/photos/Bergquist/400428.JPG,BER278-ND,400428,Bergquist,TOUCH SCREEN RESISTIVE 8.48"",0,0,"Obsolete","0","60","-","Obsolete","6.85"" (174.00mm)","0.06"" (1.6mm)","5.18"" (131.50mm)","4-Wire","Resistive","8.48"" (215.30mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400429.pdf,//media.digikey.com/photos/Bergquist/400429.JPG,BER279-ND,400429,Bergquist,TOUCH SCREEN RESISTIVE 10.39"",0,0,"Obsolete","0","60","-","Obsolete","8.39"" (213.11mm)","0.06"" (1.6mm)","6.30"" (160.02mm)","4-Wire","Resistive","10.39"" (263.96mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400431%20Specification%20Rev%20C.pdf,//media.digikey.com/photos/Bergquist/400431.JPG,BER280-ND,400431,Bergquist,TOUCH SCREEN RESISTIVE 12.12"",0,0,"Obsolete","0","50","-","Obsolete","9.84"" (250mm)","0.070"" (1.80mm)","7.40"" (188.0mm)","4-Wire","Resistive","12.12"" (307.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400433.pdf,//media.digikey.com/Photos/Bergquist/400433.jpg,BER281-ND,400433,Bergquist,TOUCH SCREEN RESISTIVE 14.97"",0,0,"Obsolete","0","50","-","Obsolete","12.13"" (308.20mm)","0.070"" (1.80mm)","9.14"" (232.10mm)","4-Wire","Resistive","14.97"" (380.14mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400494.pdf,-,400494-ND,400494,Bergquist,TOUCH SCREEN RESISTIVE 12.1"",0,0,"Obsolete","0","1","-","Obsolete","10.40"" (264.12mm)","0.087"" (2.20mm)","6.54"" (166.20mm)","5-Wire","Resistive","12.10"" (307.34mm)"
http://www.newhavendisplay.com/specs/NHD-TS-12864ARNB.pdf,//media.digikey.com/photos/NewHaven%20Display%20Photos/NHD-TS-12864ARNB%23.jpg,NHD-TS-12864ARNB#-ND,NHD-TS-12864ARNB#,Newhaven Display Intl,TOUCH SCREEN 2.92"",0,0,"Obsolete","0","50","-","Obsolete","3.230"" (82.0mm)","1.976"" (50.20mm)","0.037"" (0.95mm)","Requires Controller","-","2.92"" (74.36mm)"
http://www.newhavendisplay.com/specs/NHD-TS-240128BRNA.pdf,//media.digikey.com/photos/NewHaven%20Display%20Photos/NHD-TS-240128BRNA%23.jpg,NHD-TS-240128BRNA#-ND,NHD-TS-240128BRNA#,Newhaven Display Intl,TOUCH SCREEN 4.82"",0,0,"Obsolete","0","50","-","Obsolete","5.04"" (128mm)","2.91"" (74mm)","0.06"" (1.5mm)","Requires Controller","-","4.82"" (122.40mm)"
http://www.newhavendisplay.com/specs/NHD-TS-12864CRNA.pdf,//media.digikey.com/Photos/Newhaven%20Display%20Photos/NHD-TS-12864CRNA%23.jpg,NHD-TS-12864CRNA#-ND,NHD-TS-12864CRNA#,Newhaven Display Intl,TOUCH SCREEN 2.9"",0,0,"Obsolete","0","50","-","Obsolete","2.81"" (71.35mm)","2.17"" (55mm)","0.040"" (1.0mm)","Requires Controller","-","2.90"" (73.72mm)"
-,-,NHD-TS-24064CZ-4043003-ND,NHD-TS-24064CZ-4043003,Newhaven Display Intl,TOUCH SCREEN FOR 113X50MM LCD,0,0,"Obsolete","0","2000","-","Obsolete","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400439.pdf,-,BER324-ND,400439,Bergquist,TOUCH SCREEN CAPACITIVE 10.6"",0,0,"Obsolete","0","10","-","Obsolete","8.60"" (218.49mm)","0.09"" (2.30mm)","6.63"" (168.50mm)","-","Capacitive","10.6"" (269.24mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400442.pdf,-,BER315-ND,400442,Bergquist,TOUCH SCREEN CAPACITIVE 8.4"",0,0,"Obsolete","0","10","-","Obsolete","6.85"" (174.00mm)","0.09"" (2.30mm)","5.17"" (131.40mm)","-","Capacitive","8.4"" (213.36mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400443.pdf,-,BER314-ND,400443,Bergquist,TOUCH SCREEN CAPACITIVE 12.1"",0,0,"Obsolete","0","10","-","Obsolete","10.02"" (254.50mm)","0.09"" (2.30mm)","7.60"" (193.00mm)","-","Capacitive","12.1"" (308.2mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400445_Spec.pdf,-,BER313-ND,400445,Bergquist,TOUCH SCREEN CAPACITIVE 15.1"",0,0,"Obsolete","0","10","-","Obsolete","12.36"" (314mm)","0.13"" (3.30mm)","9.45"" (240.00mm)","-","Capacitive","15.1"" (382.8mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400457.pdf,-,BER323-ND,400457,Bergquist,TOUCH SCREEN RESISTIVE 12.1"",0,0,"Obsolete","0","10","-","Obsolete","9.96"" (252.90mm)","0.10"" (2.47mm)","7.54"" (191.40mm)","-","Resistive","12.1"" (308.2mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400458.pdf,-,BER322-ND,400458,Bergquist,TOUCH SCREEN RESISTIVE 15"",0,0,"Obsolete","0","10","-","Obsolete","12.19"" (309.50mm)","0.10"" (2.47mm)","9.19"" (233.50mm)","-","Resistive","15"" (380mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400430.pdf,-,BER317-ND,400430,Bergquist,TOUCH SCREEN RESISTIVE 12.1"",0,0,"Obsolete","0","10","-","Obsolete","9.84"" (250.00mm)","0.08"" (2.10mm)","7.40"" (188.00mm)","-","Resistive","12.1"" (308.2mm)"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/400432_Spec.pdf,-,BER321-ND,400432,Bergquist,TOUCH SCREEN RESISTIVE 15"",0,0,"Obsolete","0","10","-","Obsolete","12.13"" (308.20mm)","0.12"" (3.10mm)","9.14"" (232.10mm)","-","Resistive","15"" (380mm)"
-,-,BER312-ND,400551,Bergquist,TOUCH SCREEN CAPACITIVE,0,0,"Obsolete","0","10","*","Obsolete","-","-","-","-","-","-"
-,-,BER309-ND,400552,Bergquist,TOUCH SCREEN CAPACITIVE,0,0,"Obsolete","0","10","*","Obsolete","-","-","-","-","-","-"
-,-,BER311-ND,400553,Bergquist,TOUCH SCREEN CAPACITIVE,0,0,"Obsolete","0","10","*","Obsolete","-","-","-","-","-","-"
-,-,BER327-ND,400614,Bergquist,TOUCH SCREEN CAPACITIVE 10.4"",0,0,"Obsolete","0","50","-","Obsolete","8.35"" (212.03mm)","0.07"" (1.70mm)","6.28"" (159.42mm)","USB","Capacitive","10.4"" (264mm)"
-,-,98000338750-ND,98000338750,3M Touch Systems,TOUCH SCREEN CAPACITIVE 24.36"",0,0,"Obsolete","0","10","MicroTouch™ System SCT3250","Obsolete","-","-","-","Serial","Capacitive","24.36"" (618.74mm)"
http://multimedia.3m.com/mws/media/784097O/3mtm-multi-touch-system-pct2000px.pdf,-,98-0003-3779-4-ND,98-0003-3779-4,3M,TOUCH SCREEN CAPACITIVE 27"",0,0,"Obsolete","0","10","Multi-Touch System PCT2000PX","Obsolete","3.45"" (87.63mm)","0.083"" (2.10mm)","3.33"" (84.58mm)","RS232, USB","Capacitive","27"" (685.80mm)"
http://multimedia.3m.com/mws/media/784097O/3mtm-multi-touch-system-pct2000px.pdf,-,98-0003-3783-6-ND,98-0003-3783-6,3M,TOUCH SCREEN CAPACITIVE 32"",0,0,"Obsolete","0","10","Multi-Touch System PCT2000PX","Obsolete","3.45"" (87.63mm)","0.083"" (2.10mm)","3.33"" (84.58mm)","RS232, USB","Capacitive","32.00"" (812.80mm)"
http://multimedia.3m.com/mws/media/949934O/3mtm-multi-touch-system-pct2420px-product-sheet.PDF,-,98-0003-4203-4-ND,98-0003-4203-4,3M,TOUCH SCREEN CAPACITIVE 47"",0,0,"Obsolete","0","8","Multi-Touch System PCT2420PX","Obsolete","-","-","-","USB/Serial","Capacitive","47.00"" (1193.80mm)"
http://multimedia.3m.com/mws/media/604098O/marketing-drawing-37005-mkt.pdf,-,DSTK9017-3470-ND,DSTK9017-3470,3M,TOUCH SCREEN 47.1"",0,0,"Obsolete","0","20","-","Obsolete","41.20"" (1046.35mm)","0.170"" (4.32mm)","23.29"" (591.57mm)","-","-","47.10"" (1196.34mm)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/PCT2000PX_DS.pdf,-,98-0003-3771-1-ND,98-0003-3771-1,3M,TOUCH SCREEN CAPACITIVE 22"",0,0,"Obsolete","0","1","Multi-Touch System PCT2000PX","Obsolete","-","0.08"" (2.10mm)","-","RS-232, Serial, USB","Capacitive","22"" (558.80mm)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/PCT2000PX_DS.pdf,-,98-0003-3775-2-ND,98-0003-3775-2,3M,TOUCH SCREEN CAPACITIVE 24"",0,0,"Obsolete","0","1","Multi-Touch System PCT2000PX","Obsolete","-","0.08"" (2.10mm)","-","RS-232, Serial, USB","Capacitive","24.00"" (609.60mm)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/PCT2000PX_DS.pdf,-,98-0003-3781-0-ND,98-0003-3781-0,3M,TOUCH SCREEN CAPACITIVE 21.5"",0,0,"Obsolete","0","1","Multi-Touch System PCT2000PX","Obsolete","-","0.08"" (2.10mm)","-","RS-232, Serial, USB","Capacitive","21.50"" (546.10mm)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/PCT2000PX_DS.pdf,-,98-0003-3800-8-ND,98-0003-3800-8,3M,TOUCH SCREEN CAPACITIVE 19"",0,0,"Obsolete","0","1","Multi-Touch System PCT2000PX","Obsolete","3.25"" (82.55mm)","0.083"" (2.10mm)","2.75"" (69.85mm)","USB/Serial","Capacitive","19.00"" (482.60mm)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/PCT2000PX_DS.pdf,-,98-0003-3805-7-ND,98-0003-3805-7,3M,TOUCH SCREEN CAPACITIVE 23"",0,0,"Obsolete","0","1","Multi-Touch System PCT2000PX","Obsolete","-","0.08"" (2.10mm)","-","RS-232, Serial, USB","Capacitive","23.00"" (584.20mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104U%203MM%20SERIES.jpg,653-1001-ND,E-12-H,IRTouch Systems,TOUCH SCREEN INFRARED IR 12.1"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","9.70"" (246.40mm)","-","7.29"" (185.20mm)","USB","Infrared (IR)","12.1"" (308.2mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104C%203MM%20SERIES.jpg,653-1002-ND,E-15-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 15.1"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","12.05"" (306.0mm)","-","7.99"" (203.0mm)","RS-232","Infrared (IR)","15.1"" (382.8mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104U%203MM%20SERIES.jpg,653-1003-ND,E-15-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 15.1"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","12.05"" (306.0mm)","-","7.99"" (203.0mm)","USB","Infrared (IR)","15.1"" (382.8mm)"
http://www.irtouchusa.com/Upload/E17.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104C%203MM%20SERIES.jpg,653-1004-ND,E-17-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 17.1"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","13.39"" (340.0mm)","-","10.71"" (272.0mm)","RS-232","Infrared (IR)","17.1"" (435.4mm)"
http://www.irtouchusa.com/Upload/E17.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104U%203MM%20SERIES.jpg,653-1005-ND,E-17-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 17.1"",0,0,"Obsolete","0","50","E","Obsolete","13.39"" (340.0mm)","-","10.71"" (272.0mm)","USB","Infrared (IR)","17.1"" (435.4mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104C%203MM%20SERIES.jpg,653-1008-ND,E-64-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 6.4"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","6.52"" (165.6mm)","-","5.24"" (133mm)","RS-232","Infrared (IR)","6.4"" (162.56mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104U%203MM%20SERIES.jpg,653-1009-ND,E-64-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 6.4"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","6.52"" (165.6mm)","-","5.24"" (133mm)","USB","Infrared (IR)","6.4"" (162.56mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104C%203MM%20SERIES.jpg,653-1010-ND,E-65-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 6.5"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","6.65"" (169mm)","-","5.35"" (136mm)","RS-232","Infrared (IR)","6.5"" (165.1mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104U%203MM%20SERIES.jpg,653-1011-ND,E-65-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 6.5"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","6.65"" (169mm)","-","5.35"" (136mm)","USB","Infrared (IR)","6.5"" (165.1mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104C%203MM%20SERIES.jpg,653-1012-ND,E-84-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 8.4"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","6.76"" (171.60mm)","-","5.06"" (128.60mm)","RS-232","Infrared (IR)","8.4"" (214.44mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104U%203MM%20SERIES.jpg,653-1013-ND,E-84-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 8.4"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","6.76"" (171.60mm)","-","5.06"" (128.60mm)","USB","Infrared (IR)","8.4"" (214.44mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104C%203MM%20SERIES.jpg,653-1014-ND,E-104-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 10.4"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","8.32"" (211.20mm)","-","6.24"" (158.40mm)","RS-232","Infrared (IR)","10.4"" (264mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104U%203MM%20SERIES.jpg,653-1015-ND,E-104-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 10.4"",0,0,"Discontinued at Digi-Key","0","50","E","Discontinued at Digi-Key","8.32"" (211.20mm)","-","6.24"" (158.40mm)","USB","Infrared (IR)","10.4"" (264mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,653-1019-ND,K-15-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 15.1"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","12.09"" (307.00mm)","-","9.09"" (231.00mm)","USB","Infrared (IR)","15.1"" (384.20mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,653-1020-ND,K-17-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 17"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","13.29"" (337.60mm)","-","10.63"" (270.10mm)","RS-232","Infrared (IR)","17"" (432.35mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,653-1021-ND,K-17-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 17"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","13.29"" (337.60mm)","-","10.63"" (270.10mm)","USB","Infrared (IR)","17"" (432.35mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,653-1023-ND,K-19-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 19"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","14.77"" (375.20mm)","-","11.82"" (300.20mm)","USB","Infrared (IR)","19"" (480.51mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,K-64-C-ND,K-64-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 6.4"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","7.83"" (198.8mm)","-","5.45"" (138.4mm)","RS-232","Infrared (IR)","6.4"" (162.56mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,K-64-U-ND,K-64-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 6.4"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","7.83"" (198.8mm)","-","5.45"" (138.4mm)","USB","Infrared (IR)","6.4"" (162.56mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,K-65-C-ND,K-65-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 6.5"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","-","-","-","RS-232","Infrared (IR)","6.5"" (165.1mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,K-65-U-ND,K-65-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 6.5"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","-","-","-","USB","Infrared (IR)","6.5"" (165.1mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,K-84-C-ND,K-84-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 8.4"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","10.16"" (258mm)","-","7.07"" (179.6mm)","RS-232","Infrared (IR)","8.4"" (213.36mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,K-84-U-ND,K-84-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 8.4"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","10.16"" (258mm)","-","7.07"" (179.6mm)","USB","Infrared (IR)","8.4"" (213.36mm)"
http://www.irtouchusa.com/Upload/K21.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,K-21-C-ND,K-21-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 21.2"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","16.97"" (431.00mm)","-","12.72"" (323.10mm)","RS-232","Infrared (IR)","21.2"" (538.74mm)"
http://www.irtouchusa.com/Upload/K21.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,K-21-U-ND,K-21-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 21.2"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","16.97"" (431.00mm)","-","12.72"" (323.10mm)","USB","Infrared (IR)","21.2"" (538.74mm)"
http://www.irtouchusa.com/Upload/K23.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,K-23-C-ND,K-23-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 22.7"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","19.78"" (502.40mm)","-","11.01"" (279.70mm)","RS-232","Infrared (IR)","22.7"" (575.01mm)"
http://www.irtouchusa.com/Upload/K23.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,K-23-U-ND,K-23-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 22.7"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","19.78"" (502.40mm)","-","11.01"" (279.70mm)","USB","Infrared (IR)","22.7"" (575.01mm)"
http://www.irtouchusa.com/Upload/K26.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,K-26-C-ND,K-26-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 26"",0,0,"Discontinued at Digi-Key","0","20","K","Discontinued at Digi-Key","22.60"" (574.00mm)","-","12.68"" (322.00mm)","RS-232","Infrared (IR)","26"" (658.15mm)"
