Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","For Use With/Related Products","Shape"
//media.digikey.com/PDF/Data%20Sheets/T-Global%20Technology%20PDFs/LP0005v01_Dwg.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-LI2000A-0.2.JPG,1168-1770-ND,LP0005/01-LI2000A-0.2,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0012,0,0,"1.14500","0","2","Bulk","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0004v01-Li2000-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-LI2000-0.25.JPG,1168-1879-ND,LP0004/01-LI2000-0.25,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"1.16500","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-Li2000-0.15.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-LI2000-0.15.JPG,1168-1858-ND,LP0002/01-LI2000-0.15,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"1.29000","0","2","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
http://www.tglobaltechnology.com/LED-die-cuts/LP0005v01-Li2000-0.15.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-LI2000-0.15.JPG,1168-1888-ND,LP0005/01-LI2000-0.15,t-Global Technology,THERMAL PAD LXK8-PWXX-0012/0016,0,0,"1.29000","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
//media.digikey.com/PDF/Data%20Sheets/T-Global%20Technology%20PDFs/LP0006v01_Dwg.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-LI2000A-0.2.JPG,1168-1773-ND,LP0006/01-LI2000A-0.2,t-Global Technology,THERM PAD LUXEON LXK8-PQXX-0024,0,0,"1.37500","0","2","Bulk","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-Ti900-0.12.PDF,//media.digikey.com/photos/T-Global%20Technology%20Photos/LP0002%5E01-TI900-0.12.jpg,1168-1866-ND,LP0002/01-TI900-0.12,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"1.37500","0","2","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-H48-6G-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-H48-6G-0.3-2A.JPG,1168-1875-ND,LP0003/01-H48-6G-0.3-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"1.37500","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0005v01-Ti900-0.12.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-TI900-0.12.JPG,1168-1896-ND,LP0005/01-TI900-0.12,t-Global Technology,THERMAL PAD LXK8-PWXX-0012/0016,0,0,"1.37500","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-Li2000-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-LI2000-0.25.JPG,1168-1859-ND,LP0002/01-LI2000-0.25,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"1.43500","0","2","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
http://www.tglobaltechnology.com/LED-die-cuts/LP0005v01-Li2000-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-LI2000-0.25.JPG,1168-1889-ND,LP0005/01-LI2000-0.25,t-Global Technology,THERMAL PAD LXK8-PWXX-0012/0016,0,0,"1.43500","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
//media.digikey.com/pdf/Data%20Sheets/T-Global%20Technology%20PDFs/TG-CPCB2.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/MFG_TG-CPCB2%20rectangular.jpg,1168-1844-ND,TG-CPCB2,t-Global Technology,RECT THERM CLAD BRD LUXEON LED,0,0,"1.47784","0","500","Bulk","-","Active","Thermal Clad Board","LUXEON LED Series","Rectangular"
http://www.tglobaltechnology.com/LED-die-cuts/LP0001v01-H48-6G-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0001%5E01-H48-6G-0.3-2A.JPG,1168-1855-ND,LP0001/01-H48-6G-0.3-2A,t-Global Technology,STAR THERMAL PAD LED STAR BRD,0,0,"1.60000","0","2","-","LP","Active","Thermally Conductive Pad","LED Star Board","Star"
http://www.tglobaltechnology.com/LED-die-cuts/LP0006v01-Li2000-0.15.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-LI2000-0.15.JPG,1168-1898-ND,LP0006/01-LI2000-0.15,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0024,0,0,"1.60000","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
https://multimedia.3m.com/mws/media/122119O/3m-thermally-conductive-adhesive-transfer-tapes-8800-series.pdf,//media.digikey.com/Photos/3M%20Photos/3M8805-70MM.jpg,3M15382-ND,3M8805-70MM,3M (TC),ROUND THERMAL PAD SEOUL ACRICH2,0,0,"1.68139","0","1000","-","8805","Active","Thermally Conductive Pad","Seoul Semiconductor Acrich2","Round"
//media.digikey.com/pdf/Data%20Sheets/T-Global%20Technology%20PDFs/TG-CPCB2-LI98-0.15.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/MFG_TG-CPCB2%20rectangular.jpg,1168-1843-ND,TG-CPCB2-LI98-0.15,t-Global Technology,RECT THERM CLAD BRD LUXEON LED,0,0,"1.70706","0","500","Bulk","-","Active","Thermal Clad Board","LUXEON LED Series","Rectangular"
http://www.tglobaltechnology.com/LED-die-cuts/LP0006v01-Ti900-0.12.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-TI900-0.12.JPG,1168-1906-ND,LP0006/01-TI900-0.12,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0024,0,0,"1.72500","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0006v01-Li2000-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-LI2000-0.25.JPG,1168-1899-ND,LP0006/01-LI2000-0.25,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0024,0,0,"1.79000","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-H48-6G-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-H48-6G-0.3-2A.JPG,1168-1885-ND,LP0004/01-H48-6G-0.3-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"2.17000","0","1","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-H48-6G-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-H48-6G-0.3-2A.JPG,1168-1865-ND,LP0002/01-H48-6G-0.3-2A,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"2.65000","0","1","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
http://www.tglobaltechnology.com/LED-die-cuts/LP0005v01-H48-6G-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-H48-6G-0.3-2A.JPG,1168-1895-ND,LP0005/01-H48-6G-0.3-2A,t-Global Technology,THERMAL PAD LXK8-PWXX-0012/0016,0,0,"2.65000","0","1","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
//media.digikey.com/pdf/Data%20Sheets/T-Global%20Technology%20PDFs/TG-CPCB3-LI98-0.15.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/MFG_TG-CPCB3%20Square.jpg,1168-1841-ND,TG-CPCB3-LI98-0.15,t-Global Technology,SQUARE THERM CLAD BOARD LUXEON,0,0,"2.81092","0","500","Bulk","-","Active","Thermal Clad Board","LUXEON LED Series","Square"
https://multimedia.3m.com/mws/media/122119O/3m-thermally-conductive-adhesive-transfer-tapes-8800-series.pdf,//media.digikey.com/Photos/3M%20Photos/3M8805-100MM.jpg,3M15388-ND,3M8805-100MM,3M (TC),ROUND THERMAL PAD SEOUL ACRICH2,0,0,"3.20086","0","1000","-","8805","Active","Thermally Conductive Pad","Seoul Semiconductor Acrich2","Round"
http://www.ohmite.com/assets/docs/sink_s.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/SV-LED-125E.jpg,SV-LED-125E-ND,SV-LED-125E,Ohmite,ROUND HEAT SINK GENERAL PURPOSE,0,0,"3.23800","0","10","1 per Pkg","S","Active","Heat Sink","General Purpose","Round"
http://www.tglobaltechnology.com/LED-die-cuts/LP0006v01-H48-6G-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-H48-6G-0.3-2A.JPG,1168-1905-ND,LP0006/01-H48-6G-0.3-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0024,0,0,"3.32000","0","1","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19757-Series.pdf,-,19757-S-ND,19757-S,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"3.51480","0","300","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19757-Series.pdf,-,19757-M-ND,19757-M,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"3.60570","0","300","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19756-Series.pdf,-,19756-S-ND,19756-S,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"3.66630","0","300","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19757-Series.pdf,-,19757-L-ND,19757-L,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"3.66630","0","300","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19756-Series.pdf,-,19756-M-ND,19756-M,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"4.33090","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19756-Series.pdf,-,19756-L-ND,19756-L,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"4.49250","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19756-Series.pdf,-,19756-XL-ND,19756-XL,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"4.62175","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
-,-,SV-LED-214E-ND,SV-LED-214E,Ohmite,ROUND HEAT SINK LED MODULES,0,0,"4.95800","0","10","-","SV-LED","Active","Heat Sink","LED Modules","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,-,19755-S-ND,19755-S,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"4.99950","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19756-Series.pdf,//media.digikey.com/Photos/Wakefield%20Photos/19756-S-AB.JPG,345-1117-ND,19756-S-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"5.18130","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19757-Series.pdf,//media.digikey.com/Photos/Wakefield%20Photos/19757-M-AB.JPG,345-1115-ND,19757-M-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"5.27220","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19757-Series.pdf,//media.digikey.com/Photos/Wakefield%20Photos/19757-L-AB.JPG,345-1116-ND,19757-L-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"5.48430","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19756-Series.pdf,//media.digikey.com/Photos/Wakefield%20Photos/19756-M-AB.JPG,345-1118-ND,19756-M-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"5.72670","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,-,19755-M-ND,19755-M,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"6.09030","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
//media.digikey.com/PDF/Data%20Sheets/Sunon%20PDFs/TA001-11002.pdf,//media.digikey.com/Photos/Sunon%20Photos/TA001-11002.jpg,259-1539-ND,TA001-11002,Sunon Fans,LED HEATSINK W/FAN 12V 86X30MM,0,0,"6.63822","0","500","-","-","Active","Fansink","-","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow75-Spotlight-LED-Cooler-31W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSLCS-CALCL-001.jpg,1061-1032-ND,HSLCS-CALCL-001,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"6.80680","0","540","-","SynJet®","Active","Heat Sink","Spotlights","Round"
//media.digikey.com/pdf/Data%20Sheets/Nuventix%20PDFs/SynJet_%20LED_%20Cooler_R87-46.pdf,//media.digikey.com/Photos/Nuventix/NX301103.JPG,1061-1131-ND,NX301103,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK CONFIGURABLE,0,0,"6.83541","0","540","-","SynJet®","Active","Heat Sink","Configurable","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow75-Spotlight-Cooler-34W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSLCS-CALBL-001.jpg,1061-1038-ND,HSLCS-CALBL-002,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"7.00700","0","520","-","SynJet®","Active","Heat Sink","Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow75-Spotlight-Cooler-34W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSLCS-CALBL-001.jpg,1061-1039-ND,HSLCS-CALBL-003,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"7.00700","0","520","-","SynJet®","Active","Heat Sink","Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/AavSpotlight-Cooler-34W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/HSLCS-CALBL-029.JPG,1061-1139-ND,HSLCS-CALBL-029,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK XICATO XSM M3,0,0,"7.00701","0","528","-","SynJet®","Active","Heat Sink","Xicato XSM M3","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow65-Par20-24W-Cooler.pdf,//media.digikey.com/Photos/Nuventix/HP20S-CALBL-002.JPG,1061-1070-ND,HP20S-CALBL-002,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK PAR SPOTLIGHTS,0,0,"7.03560","0","600","-","SynJet®","Active","Heat Sink","PAR, Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow75-Spotlight-LED-Cooler-31W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSLCS-CALCL-001.jpg,1061-1034-ND,HSLCS-CALCL-004,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK OSRAM PREVALED,0,0,"7.04991","0","540","-","SynJet®","Active","Heat Sink","Osram PrevaLED™","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow75-Spotlight-LED-Cooler-31W.pdf,//media.digikey.com/Photos/Nuventix/HSLCS-CALCL-015.JPG,1061-1064-ND,HSLCS-CALCL-015,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"7.04991","0","540","-","SynJet®","Active","Heat Sink","Spotlights","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,//media.digikey.com/Photos/Wakefield%20Photos/19755-S-AB.JPG,345-1120-ND,19755-S-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"7.05990","0","200","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow65-Spotlight-Cooler-21W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSSLS-CALCL-005.jpg,1061-1015-ND,HSSLS-CALCL-009,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK OSRAM PREVALED,0,0,"7.20720","0","540","-","SynJet®","Active","Heat Sink","Osram PrevaLED™","Round"
-,//media.digikey.com/Photos/Nuventix/NX301116.jpg,1061-1150-ND,NX301116,"Aavid, Thermal Division of Boyd Corporation",RND HEAT SINK BRIDGELUX VERO,0,0,"7.30730","0","540","-","SynJet®","Active","Heat Sink","Bridgelux Vero 13/18","Round"
https://www.boydcorp.com/aavid-datasheets/AavDownlight-48W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/HSSLS-CALCL-021.jpg,1061-1159-ND,HSSLS-CALCL-021,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK DOWNLIGHT MODULE,0,0,"7.46460","0","504","-","SynJet®","Active","Heat Sink","Downlight Modules","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19756-Series.pdf,-,19756-XL-AB-ND,19756-XL-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,11,0,"7.59000","0","1","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
//media.digikey.com/pdf/Data%20Sheets/Nuventix%20PDFs/SynJet_%20LED_%20Cooler_R87-46.pdf,//media.digikey.com/Photos/Nuventix/NX301111.JPG,1061-1116-ND,NX301111,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK CITIZEN CL-L030,0,0,"7.60759","0","540","-","SynJet®","Active","Heat Sink","Citizen CL-L030, CL-L050, Ledil","Round"
https://www.boydcorp.com/aavid-datasheets/AavDownlight-48W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSSLS-CALCL-012.jpg,1061-1098-ND,HSSLS-CALCL-012,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK DOWNLIGHT MODULE,0,0,"7.67911","0","504","-","SynJet®","Active","Heat Sink","Downlight Modules","Round"
//media.digikey.com/pdf/Data%20Sheets/Nuventix%20PDFs/Spotlight_Cooler_38W_LED_Heat_Sink.pdf,//media.digikey.com/Photos/Nuventix/HSLCS-CALBL-030.JPG,1061-1146-ND,HSLCS-CALBL-030,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK XICATO XSM M3,0,0,"7.76984","0","504","-","SynJet®","Active","Heat Sink","Xicato XSM M3","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,-,19755-L-ND,19755-L,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"7.84770","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow-75-Spotlight-Cooler-34W-Flush-Mount.pdf,//media.digikey.com/Photos/Nuventix/HSLCS-CALBL-022.JPG,1061-1074-ND,HSLCS-CALBL-022,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK DOWNLIGHT MODULE,0,0,"7.89608","0","520","-","SynJet®","Active","Heat Sink","Downlight Modules","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow-75-Spotlight-Cooler-34W-Flush-Mount.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSLCS-CALBL-027.jpg,1061-1091-ND,HSLCS-CALBL-027,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK LUMILEDS LUXEON,0,0,"7.89608","0","520","-","SynJet®","Active","Heat Sink","Lumileds™ LUXEON K2","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow-75-Spotlight-Cooler-34W-Flush-Mount.pdf,//media.digikey.com/Photos/Nuventix/HSLCS-CALBL-025.JPG,1061-1071-ND,HSLCS-CALBL-025,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK DOWNLIGHT MODULE,0,0,"7.96619","0","520","-","SynJet®","Active","Heat Sink","Downlight Modules","Round"
-,//media.digikey.com/Photos/Nuventix/HSLCS-CALBL-031.jpg,1061-1144-ND,HSLCS-CALBL-031,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"7.96619","0","528","-","SynJet®","Active","Heat Sink","Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow-75-Spotlight-Cooler-34W-Flush-Mount.pdf,//media.digikey.com/Photos/Nuventix/HSLCS-CALBL-034.JPG,1061-1145-ND,HSLCS-CALBL-034,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK BRIDGELUX ES,0,0,"7.96620","0","500","-","SynJet®","Active","Heat Sink","Bridgelux ES","Round"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/LA004-003A99DN_Spec.pdf,//media.digikey.com/Photos/Sunon%20Photos/LA004-011A99DN.jpg,259-1602-ND,LA004-003A99DN,Sunon Fans,ROUND FANSINK FORTIMO LED MODULE,0,0,"8.18100","0","500","-","MagLev®","Active","Fansink","Fortimo LED Modules","Round"
-,//media.digikey.com/Photos/Nuventix/HSSLS-CALBL-016.jpg,1061-1156-ND,HSSLS-CALBL-016,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK,0,0,"8.42903","0","504","-","SynJet®","Active","Heat Sink","-","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow100-Downlight-Cooler-140-48W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSSLS-CALBL-003.jpg,1061-1024-ND,HSSLS-CALBL-013,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK OSRAM PREVALED,0,0,"8.56927","0","504","-","SynJet®","Active","Heat Sink","Osram PrevaLED™","Round"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803805-ND,803805,Bergquist,SQUARE THERM CLAD BRD SEOUL SEMI,0,0,"8.58333","0","102","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Seoul Semiconductor Z-Power P7","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803810-ND,803810,Bergquist,SQU THERM CLAD BRD OSRAM OSTAR,0,0,"8.58333","0","102","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Osram Ostar®","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803806B-ND,803806,Bergquist,SQU THERM CLAD BRD CREE XLAMP,0,0,"8.58333","0","102","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Cree® Xlamp® MC-E","Square"
https://www.boydcorp.com/aavid-datasheets/AavSpotlight-Cooler-34W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/HSLCS-CALBL-033.JPG,1061-1143-ND,HSLCS-CALBL-033,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK BRIDGELUX VERO,0,0,"8.61134","0","528","-","SynJet®","Active","Heat Sink","Bridgelux Vero 13/18, ES, Molex","Round"
https://www.boydcorp.com/aavid-datasheets/AavLED-Heat-Sink-R87-60.pdf,//media.digikey.com/Photos/Nuventix/NX301108.JPG,1061-1133-ND,NX301108,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK PHILLIPS LUXEON,0,0,"8.76563","0","540","-","SynJet®","Active","Heat Sink","Phillips LUXEON K","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,-,19755-XL-ND,19755-XL,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"8.99300","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
https://www.boydcorp.com/aavid-datasheets/AavSpotlight-Cooler-60W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/NX300150.JPG,1061-1117-ND,NX300150,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK CITIZEN CL-L040,0,0,"9.21443","0","510","-","-","Active","Heat Sink","Citizen CL-L040","Round"
https://www.boydcorp.com/aavid-datasheets/AavSpotlight-Cooler-60W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/NX300102.JPG,1061-1057-ND,NX300102,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"9.22845","0","510","-","SynJet®","Active","Heat Sink","Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/AavSpotlight-Cooler-60W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/NX300101.jpg,1061-1056-ND,NX300101,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"9.31261","0","510","-","SynJet®","Active","Heat Sink","Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/AavSpotlight-Cooler-60W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/NX300105.JPG,1061-1076-ND,NX300105,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"9.31261","0","510","-","SynJet®","Active","Heat Sink","Spotlights","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19758-Series.pdf,-,19758-M-ND,19758-M,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"9.36070","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow75-Spotlight-Cooler-34W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSLCS-CALBL-001.jpg,1061-1037-ND,HSLCS-CALBL-001,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"9.46688","0","528","-","SynJet®","Active","Heat Sink","Spotlights","Round"
