Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Wire Duct Type","Height","Length","Width","Mounting Type","Features","Material","Color"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X3-36897-706-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G2X3LG6.JPG,298-10348-ND,G2X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',17,0,"54.08000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.010"" (76.45mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/F1X4LG6.JPG,298-10342-ND,F1X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',51,0,"61.32000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG3X3-36897-711-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G3X3LG6.jpg,298-10349-ND,G3X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',23,0,"62.79000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/F3X3LG6.jpg,298-10339-ND,F3X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',20,0,"62.79000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/F2X4LG6.jpg,298-10343-ND,F2X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',15,0,"65.31000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X2EMI-36897-1263-RR--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G2X2LG6EMI.jpg,298-10312-ND,G2X2LG6EMI,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',4,0,"114.77000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Base","2.120"" (53.85mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","Shield - EMI","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDDRD22--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/DRD22LG6.jpg,298-10317-ND,DRD22LG6,Panduit Corp,WIRE DUCT SLOTTED DIN RL FAST 6',24,0,"128.63000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Dual Channel","2.126"" (54.00mm)","6.00' (1.83m)","6.220"" (158.00mm)","DIN Rail Fasteners","DIN Rail Mount, Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDDRD44--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/DRD44LG6.jpg,298-10316-ND,DRD44LG6,Panduit Corp,WIRE DUCT SLOTTED DIN RL FAST 6',4,0,"255.05000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Dual Channel","4.125"" (104.78mm)","6.00' (1.83m)","8.228"" (209.00mm)","DIN Rail Fasteners","DIN Rail Mount, Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240190.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240190.jpg,277-5586-ND,3240190,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',46,0,"13.87000","0","1","CD","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
http://www.essentracomponents.com.sg/images-line/pdfs/RX1313-0.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/RX5050-0.jpg,RP978-ND,RX5050-0,Essentra Components,WIRE DUCT FLEX SCREW GRAY 1.64',42,0,"15.91000","0","1","Richflex","Active","Flexible","1.970"" (50.04mm)","1.64' (500.00mm)","1.970"" (50.00mm)","Screw","-","Polypropylene","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240197.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240197.jpg,277-5409-ND,3240197,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',45,430,"17.20000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","0.984"" (25.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240619.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240619.jpg,277-12534-ND,3240619,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',40,850,"17.20000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","0.984"" (25.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240194.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240194.jpg,277-5495-ND,3240194,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',11,100,"23.72000","0","1","CD","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240311.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240311.jpg,277-9666-ND,3240311,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',8,0,"23.74000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","1.575"" (40.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240341.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240341.jpg,277-9684-ND,3240341,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',16,0,"24.35000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","0.984"" (25.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240344.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240344.jpg,277-9685-ND,3240344,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',25,0,"25.77000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240283.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240283.jpg,277-5498-ND,3240283,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',10,72,"28.15000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240627.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240627.jpg,277-12536-ND,3240627,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',36,190,"28.40000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","1.575"" (40.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-102CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-Series-white.jpg,1436-1704-ND,181-12008,HellermannTyton,WIRE DUCT SLOTTED SCREW WHITE 6',8,0,"28.80000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","2.008"" (51.00mm)","6.00' (1.83m)","1.000"" (25.40mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240635.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240635.jpg,277-9702-ND,3240635,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',10,18,"30.23000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240263.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240263.jpg,277-5431-ND,3240263,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',8,568,"31.01000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240200.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240200.jpg,277-5414-ND,3240200,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',21,384,"31.17000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X1-36897-695R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G1X1LG6-A%20.jpg,298-G1X1LG72-A-ND,G1X1LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',55,0,"34.24000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","0.990"" (25.15mm)","6.00' (1.83m)","1.260"" (32.00mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240356.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240356.jpg,277-9690-ND,3240356,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',50,0,"36.57000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","0.984"" (25.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240205.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240205.jpg,277-5449-ND,3240205,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',20,162,"38.21000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","3.937"" (100.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X2-36897-678-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G1X2WH6.jpg,298-12064-ND,G1X2WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',6,0,"39.53000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240349.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240349.jpg,277-9688-ND,3240349,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',18,20,"39.80000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","1.575"" (40.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F1.5X1.5LG6.jpg,298-12051-ND,F1.5X1.5LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',16,0,"39.96000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","1.510"" (38.35mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X2-36897-705-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G2X2WH6.jpg,298-12067-ND,G2X2WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',56,0,"42.55000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/F1.5X2LG6.jpg,298-12052-ND,F1.5X2LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',18,0,"43.52000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","2.010"" (51.05mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240353.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240353.jpg,277-9689-ND,3240353,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',21,0,"48.04000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X2-36897-705-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/G2X2LG6-A.jpg,298-12065-ND,G2X2LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',11,0,"48.92000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","2.250"" (57.15mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
https://www.panduit.com/content/dam/panduit/en/products/assets/h/h2/h2x/h2x2/h2x2yl6/media/H2X2.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/H2X2LG6.jpg,298-10327-ND,H2X2LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',10,0,"48.92000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","1.920"" (48.77mm)","6.00' (1.83m)","2.170"" (55.12mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDH1-5X2-36897-1029-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/H1.5X2LG6.jpg,298-10322-ND,H1.5X2LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',13,0,"50.00000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","1.980"" (50.29mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF1X3WH6--ENG.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10600-ND,F1X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',18,0,"51.19000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.020"" (76.71mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG1-5X3-36897-701-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G1.5X3WH6.jpg,298-10606-ND,G1.5X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',6,0,"52.71000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.020"" (76.71mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF2X3LG6--ENG.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/F2X3WH6.jpg,298-10346-ND,F2X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',6,0,"54.08000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.010"" (76.45mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/G.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G1X4LG6.jpg,298-10608-ND,G1X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',29,0,"61.32000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG1-5X4-36897-702-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G1.5X4LG6.jpg,298-10351-ND,G1.5X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',9,0,"62.27000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.020"" (102.11mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF3X3-36897-778-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10603-ND,F3X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',7,0,"62.79000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X4-36897-707-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G2X4LG6.JPG,298-10352-ND,G2X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',59,0,"65.31000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X4-36897-707-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G2X4WH6.jpg,298-10609-ND,G2X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',55,0,"65.31000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/F3X4LG6.jpg,298-10344-ND,F3X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',14,0,"77.81000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.010"" (101.85mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF3X4-36897-779-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10604-ND,F3X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',13,0,"77.81000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.010"" (101.85mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG3X4-36897-712R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G3X4LG6.JPG,298-10353-ND,G3X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',8,0,"77.81000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.010"" (101.85mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF4X4-36897-783-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FxXxWH6.jpg,298-10605-ND,F4X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',12,0,"83.90000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-001ASM.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-1101x.jpg,1436-1700-ND,181-11013,HellermannTyton,WIRE DUCT SLOTTED SCREW GRAY 6',22,0,"20.84000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","1.000"" (25.40mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2010154CST.PDF,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-xxxxx.jpg,1436-1705-ND,181-15105,HellermannTyton,WIRE DUCT SLOTTED SCREW GRAY 6',22,0,"23.07000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","1.500"" (38.10mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT2010154CST.PDF,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-Series-white.jpg,1436-1706-ND,181-15107,HellermannTyton,WIRE DUCT SLOTTED SCREW WHITE 6',18,0,"23.07000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","1.500"" (38.10mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240195.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240195.jpg,277-5698-ND,3240195,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',4,0,"26.17000","0","1","CD","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","3.937"" (100.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-102CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-11502.jpg,1436-1737-ND,181-11502,HellermannTyton,WIRE DUCT SOLID BASE SCRW WHT 6',25,0,"27.82000","0","1","Pro-Duct® SD","Active","Solid (Raceway), Base","1.506"" (38.25mm)","6.00' (1.83m)","1.000"" (25.40mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-21001.jpg,1436-1738-ND,181-21001,HellermannTyton,WIRE DUCT SOLID BASE SCRW GRY 6',15,0,"28.15000","0","1","Pro-Duct® SD","Active","Solid (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-152CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-15511.jpg,1436-1714-ND,181-15511,HellermannTyton,WIRE DUCT SLOTTED SCREW WHITE 6',13,0,"28.80000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","1.506"" (38.25mm)","6.00' (1.83m)","1.500"" (38.10mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-152CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-15509.jpg,1436-1713-ND,181-15509,HellermannTyton,WIRE DUCT SLOTTED SCREW GRAY 6',8,0,"28.80000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","1.506"" (38.25mm)","6.00' (1.83m)","1.500"" (38.10mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240631.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240631.jpg,277-12538-ND,3240631,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',11,0,"31.01000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
