Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Values"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,6278415-4-ND,6278415-4,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 GRAY,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,6278415-7-ND,6278415-7,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 RED,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,6278415-8-ND,6278415-8,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 YELLOW,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0180.pdf,//media.digikey.com/photos/Molex/MFG_76650-0180.jpg,WM8501-ND,76650-0180,Molex,KIT BEAU EUROSTYLE PCB,0,0,"48.65000","0","1","Plastic Box","Beau, Eurostyle","Active","Terminal Blocks - Wire to Board","7 pcs - Assorted 2 ~ 4, 6 position"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0136.pdf,//media.digikey.com/photos/Molex/MFG_76650-0136.jpg,WM8461-ND,76650-0136,Molex,KIT CONN MINI MI II WTW,0,0,"49.38000","0","1","Plastic Box","Mini Mi II","Active","Adapter, Receptacle","90 pcs - Assorted 2, 4, 8, 14, 18, 20 Circuit Adapter, Receptacle"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,1-6278414-3-ND,1-6278414-3,TE Connectivity AMP Connectors,MT-RJ WRKST JACK KIT ROSE 50/125,0,0,"50.62320","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,1-6278414-5-ND,1-6278414-5,TE Connectivity AMP Connectors,MT-RJ WRKST JACK BROWN 50/125,0,0,"50.62320","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,1-6278414-6-ND,1-6278414-6,TE Connectivity AMP Connectors,MT-RJ WRKST JACK SLATE 50/125,0,0,"50.62320","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
//media.digikey.com/pdf/Data%20Sheets/Flambeau%20PDFs/4007.pdf,//media.digikey.com/Photos/Molex/WM25378-KIT.JPG,WM25378-KIT-ND,WM25378-KIT,Molex,CONNECTOR KIT MINI FIT,9,0,"52.86000","0","1","Bulk","Mini-Fit","Active","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,6278415-5-ND,6278415-5,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 ORANGE,0,0,"52.87000","0","1","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/RockStar_Kits.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1061750000.jpg,1061750000-ND,1061750000,Weidmüller,CONN ROCKSTAR KIT SIZE 6,0,0,"53.73000","0","1","-","RockStar®","Active","HDC HE 16-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
-,-,MA11823-ND,11823,Master Appliance Co,MULTISEAL BUTT MINIPACK 50PC,0,0,"55.20000","0","1","Plastic Box","Multiseal™","Active","Wire Splice","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278811&DocType=Customer+Drawing&DocLang=English,-,6278811-1-ND,6278811-1,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 50/125 RED,0,0,"55.45920","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
-,-,CB5140-000-ND,CB5140-000,TE Connectivity AMP Connectors,ELECTRONICS KIT,0,0,"55.66550","0","60","Bulk","-","Active","Fiber Optics - Workstation","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=271,-,1712510000-ND,1712510000,Weidmüller,HDC-KIT-HE 10.110,0,0,"56.20000","0","1","-","RockStar®","Active","HDC HE 10-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=271,-,1712670000-ND,1712670000,Weidmüller,HDC-KIT-HE 10.111,0,0,"56.20000","0","1","-","RockStar®","Active","HDC HE 10-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,1-6278415-2-ND,1-6278415-2,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 ROSE,0,0,"58.29560","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,1-6278415-3-ND,1-6278415-3,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 AQUA,0,0,"58.29560","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,1-6278415-4-ND,1-6278415-4,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 BROWN,0,0,"58.29560","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,1-6278415-5-ND,1-6278415-5,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 SLATE,0,0,"58.29560","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278810&DocType=Customer+Drawing&DocLang=English,-,6278810-6-ND,6278810-6,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 62.5/125 AQUA,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278810&DocType=Customer+Drawing&DocLang=English,-,6278810-7-ND,6278810-7,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 62.5/125 BROWN,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278811&DocType=Customer+Drawing&DocLang=English,-,1-6278811-0-ND,1-6278811-0,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 50/125 SLATE,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278811&DocType=Customer+Drawing&DocLang=English,-,6278811-5-ND,6278811-5,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 50/125 ROSE,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278811&DocType=Customer+Drawing&DocLang=English,-,6278811-6-ND,6278811-6,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 50/125 AQUA,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278811&DocType=Customer+Drawing&DocLang=English,-,6278811-7-ND,6278811-7,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 50/125 BROWN,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278811&DocType=Customer+Drawing&DocLang=English,-,6278811-8-ND,6278811-8,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 50/125 VIOLET,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278811&DocType=Customer+Drawing&DocLang=English,-,6278811-9-ND,6278811-9,TE Connectivity AMP Connectors,MT-RJ SECURE JACK 50/125 ORANGE,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6754252&DocType=Customer+Drawing&DocLang=English,-,6754252-5-ND,6754252-5,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG50/125 ROSE,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6754252&DocType=Customer+Drawing&DocLang=English,-,6754252-6-ND,6754252-6,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG50/125 AQUA,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6754252&DocType=Customer+Drawing&DocLang=English,-,6754252-7-ND,6754252-7,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG50/125 BROWN,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6754252&DocType=Customer+Drawing&DocLang=English,-,6754252-8-ND,6754252-8,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG50/125 VIOLE,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6754252&DocType=Customer+Drawing&DocLang=English,-,6754252-9-ND,6754252-9,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG50/125 ORANG,0,0,"58.29560","0","25","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0175.pdf,//media.digikey.com/photos/Molex/MFG_76650-0175.jpg,WM8496-ND,76650-0175,Molex,KIT CONN MILLI-GRID WTB,0,0,"59.15000","0","1","Plastic Box","Milli-Grid","Active","Rectangular - Free Hanging, Header","44 pcs - Assorted 10, 14, 30, 40 position"
-,//media.digikey.com/Photos/Master%20Appliance%20Photos/MFG_10600.jpg,MA10600-ND,10600,Master Appliance Co,"PROSEAL LARGE ASSORTMENT KIT, 20",0,0,"59.15000","0","1","Tray","Multiseal™","Active","Ring Terminal, Wire Splice","115 pcs - Assorted of 20 values"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1712710000.pdf,-,1712710000-ND,1712710000,Weidmüller,HDC-KIT-HE 10.210,0,0,"59.46000","0","1","-","RockStar®","Active","HDC HE 10-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1884310000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1884310000.jpg,1884310000-ND,1884310000,Weidmüller,CONN ROCKSTAR KIT SIZE 2,0,0,"59.79000","0","1","-","RockStar®","Active","HDC HE 10-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6754252&DocType=Customer+Drawing&DocLang=English,-,6754252-4-ND,6754252-4,TE Connectivity AMP Connectors,MT-RJ SECURE JACK XG50/125 BLUE,0,0,"60.83000","0","1","Bulk","MT-RJ Secure","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2759906.jpg,2759906-ND,2759906,Phoenix Contact,POWER SUPPLY PLUG CONN,0,0,"61.00000","0","1","Bulk","-","Active","Terminal","6 pcs - Assorted of 2 values"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/RockStar_Kits.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1027640000.jpg,1027640000-ND,1027640000,Weidmüller,CONN ROCKSTAR KIT SIZE 6,0,0,"61.03000","0","1","-","RockStar®","Active","HDC HE 16-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1763025.jpg,1763025-ND,1763025,Phoenix Contact,MOTORSTECKERSETSR6-X9,0,0,"61.60000","0","1","Bulk","-","Active","Terminal","Assorted"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=273,-,1712680000-ND,1712680000,Weidmüller,HDC-KIT-HE 16.121,0,0,"61.66000","0","1","-","RockStar®","Active","HDC HE 16-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1712520000.pdf,-,1712520000-ND,1712520000,Weidmüller,HDC-KIT-HE 16.120,0,0,"61.72000","0","1","-","RockStar®","Active","HDC HE 16-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/RockStar_Kits.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1027680000.jpg,1027680000-ND,1027680000,Weidmüller,CONN ROCKSTAR KIT SIZE 4,0,0,"61.82000","0","1","-","RockStar®","Active","HDC HE 10-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/RockStar_Kits.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1061730000.jpg,1061730000-ND,1061730000,Weidmüller,CONN ROCKSTAR KIT SIZE 4,0,0,"62.39000","0","1","-","RockStar®","Active","HDC HE 10-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0111.pdf,//media.digikey.com/photos/Molex/MFG_76650-0111.jpg,WM8439-ND,76650-0111,Molex,KIT CONN SCPC SERIES 3 CIRC,0,0,"62.40000","0","1","Plastic Box with Bin Guide","-","Active","I/O Connectors","10 pcs - Assorted Self Contained Connectors, Safety Caps"
-,//media.digikey.com/Photos/CUI%20Photos/102-4140-KIT.JPG,102-4140-KIT-ND,102-4140-KIT,CUI Inc.,AUDIO CONNECTOR KIT,8,0,"63.64000","0","1","Bulk","-","Active","Barrel - Audio","Assorted"
http://www.panduit.com/heiler/CatalogCutSheets/KLM14-250Y%20Product%20Page.pdf,-,KLM6-250Y-ND,KLM6-250Y,Panduit Corp,LUG ALUMINUM MECH KIT,0,0,"63.75000","0","1","Bulk","KLM","Active","Termination","92 pcs - Assorted of 6 values"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1884300000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1884300000.jpg,1884300000-ND,1884300000,Weidmüller,CONN ROCKSTAR KIT SIZE 5,0,0,"64.03000","0","1","-","RockStar®","Active","HDC HE 16-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/RockStar_Kits.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1061780000.jpg,1061780000-ND,1061780000,Weidmüller,CONN ROCKSTAR KIT SIZE 8,0,0,"64.89000","0","1","-","RockStar®","Active","HDC HE 24-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/RockStar_Kits.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1061790000.jpg,1061790000-ND,1061790000,Weidmüller,CONN ROCKSTAR KIT SIZE 8,0,0,"67.51000","0","1","-","RockStar®","Active","HDC HE 24-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/RockStar_Kits.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1061800000.jpg,1061800000-ND,1061800000,Weidmüller,CONN ROCKSTAR KIT SIZE 8,0,0,"67.83000","0","1","-","RockStar®","Active","HDC HE 24-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/Backshell%20Design%20Kit-010.pdf,//media.digikey.com/photos/Norcomp%20Photos/Norcomp_Backshell-Design-Kit.jpg,DESIGNKIT-010-ND,DESIGNKIT-010,NorComp Inc.,BACKSHELL PLASTIC DESIGN KIT,0,0,"69.55000","0","1","Plastic Box with Bin Guide","-","Active","D-Sub Connector","16 pcs - 1 ea of 1 Adapter, 15 Backshells"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/Backshell%20Design%20Kit-020.pdf,//media.digikey.com/photos/Norcomp%20Photos/Norcomp_Backshell-Design-Kit.jpg,DESIGNKIT-020-ND,DESIGNKIT-020,NorComp Inc.,BACKSHELL MET PLASTIC DESIGN KIT,0,0,"69.55000","0","1","Plastic Box with Bin Guide","-","Active","D-Sub Connector","17 pcs - 1 ea of 1 Adapter, 16 Backshells"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/Backshell%20Design%20Kit-030.pdf,//media.digikey.com/photos/Norcomp%20Photos/Norcomp_Backshell-Design-Kit.jpg,DESIGNKIT-030-ND,DESIGNKIT-030,NorComp Inc.,BACKSHELL DIE CAST DESIGN KIT,0,0,"69.55000","0","1","Plastic Box with Bin Guide","-","Active","D-Sub Connector","10 pcs - 1 ea of 10 Backshells"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1712720000.pdf,-,1712720000-ND,1712720000,Weidmüller,HDC-KIT-HE 16.220,0,0,"70.12000","0","1","-","RockStar®","Active","HDC HE 16-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/76650-0237.pdf,//media.digikey.com/photos/Molex/MFG_76650-0237_1.jpg,WM9041-ND,76650-0237,Molex,KIT CONN MULTI WIRE-BOARD 405PC,1,0,"72.03000","0","1","Plastic Box with Bin Guide","CLIK-Mate 2.0, Micro-Blade, Micro-Clasp, Micro-Latch","Obsolete","Rectangular - Contact, Header, Housing","405 pcs - Assorted 2, 3, 4, 6, 8, 9, 11, 12, 14 Header, Housing, 22 ~ 30 AWG Contacts"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=275,-,1712690000-ND,1712690000,Weidmüller,HDC-KIT-HE 24.131,0,0,"74.06000","0","1","-","RockStar®","Active","HDC HE 24-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1712530000.pdf,-,1712530000-ND,1712530000,Weidmüller,HDC-KIT-HE 24.130,0,0,"74.07000","0","1","-","RockStar®","Active","HDC HE 24-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/SDTK-1.pdf,-,SDTK-1-ND,SDTK-1,3M,SCOTCHLOK TERMINAL KIT,0,0,"78.01000","0","20","Plastic Box with Bin Guide","Scotchlok™","Active","Termination","97 pcs - 32 Connectors, 16 Crimp Sleeve, 48 Disconnects, TH-440"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1712730000.pdf,-,1712730000-ND,1712730000,Weidmüller,HDC-KIT-HE 24.230,0,2,"87.31000","0","1","-","RockStar®","Active","HDC HE 24-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2740504.jpg,2740504-ND,2740504,Phoenix Contact,SET OF ACCESSORIES,0,0,"88.00000","0","1","Bulk","-","Active","Terminal Blocks - Accessories","16 pcs - Assorted of 4 values"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/76650-0232.pdf,//media.digikey.com/Photos/Molex/76650-0232.jpg,WM9036-ND,76650-0232,Molex,KIT CONN HIGH SPEED B-B 6PC,0,0,"96.69000","0","1","-","Plateau HS Mezz, SEARAY, SEARAY Slim","Active","Board to Board - Arrays, Edge Type, Mezzanine","6 pcs - Assorted Connector, Plug, Receptacle"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0221.pdf,//media.digikey.com/photos/Molex/76650-0221.JPG,WM8535-ND,76650-0221,Molex,KIT NANO-CHANGE WTW,0,0,"99.21000","0","3","Plastic Box with Bin Guide","Nano-Change","Active","Circular","5 pcs - Assorted 3 pole Female, Male Connector"
-,-,MA11822-ND,11822,Master Appliance Co,KIT SOLDERSEAL ASSORTMENT 135PC,0,0,"101.07000","0","1","Plastic Box","Solderseal™","Active","Wire Splice","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1724000000.pdf,-,1724000000-ND,1724000000,Weidmüller,HDC-KIT-HSB 06.50,0,0,"101.10000","0","1","-","RockStar®","Active","HDC HSB 6-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
https://abracon.com/Magnetics/ARJM11.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/535-14704-KIT.jpg,535-14704-KIT-ND,ABKIT-MAGJACK-1,Abracon LLC,RJ45 SINGLE PORT 100/1000/2.5G/5,2,0,"101.56000","0","1","Bulk","ARJM11","Active","Modular - Jacks","18 pcs - Assorted"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0142.pdf,//media.digikey.com/photos/Molex/76650-0142.JPG,WM8467-ND,76650-0142,Molex,KIT INDUSTRIAL USB TYPE A&B,0,0,"101.62000","0","1","Plastic Box with Bin Guide","-","Active","USB, IEEE-1394 (Firewire), DVI, HDMI","7 pcs - Assorted Coupler Cordset, Plug, Receptacle"
http://greenlee.ebizcdn.com/6cb5da3513bd26085ee3fad631ebb37a,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA70090.jpg,PA70090-ND,PA70090,Greenlee Communications,TOOL BUNDLE DIY HDFT,0,0,"110.12000","0","1","Plastic Packaging","DataShark","Active","Termination","Assorted Terminals, Crimp Tool"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0118.pdf,//media.digikey.com/photos/Molex/76650-0118.JPG,WM8446-ND,76650-0118,Molex,KIT CONN SEARAY SERIES,0,0,"110.74000","0","1","Plastic Box","SEARAY","Active","Board to Board - Arrays, Edge Type, Mezzanine","5 pcs - Assorted 200, 300, 400 Circuit Plug, Receptacle"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/694001.jpg,732-5919-ND,694001,Wurth Electronics Inc.,WR SAMPLE KIT,0,0,"117.00000","0","1","Plastic Box with Bin Guide","-","Active","DC Power Jacks","32 pcs - 2 ea of 16 values"
