Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Resistance (Ohms)","Power (Watts)","Tolerance","Features","Quantity","Mounting Type","Packages Included"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Dale%20PDFs/LTW964TPW04020DB00.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LTW964TPW04020DB00.JPG,541-1984-ND,LTW964TPW04020DB00,Vishay Dale,RES KIT 51.1-100K 1/16W 3200PCS,7,0,"91.66000","0","1","Notebook","TNPW","Active","Thin Film","51.1 ~ 100k","1/16W","±0.1%","Anti-Sulfur, Automotive AEC-Q200, Moisture Resistant","3200 Pieces (80 Values - 40 Each)","Surface Mount","0402 (1005 Metric)"
http://www.vishay.com/docs/28856/labkitmma0204.pdf,//media.digikey.com/Photos/Vishay%20Beyschlag%20Photos/LMA964MMA02040DB00.jpg,749-1001-ND,LMA964MMA02040DB00,Vishay Beyschlag,RESISTR KIT 43-511K 1/4W 1980PCS,6,0,"91.66000","0","1","Notebook","MMA - Precision","Active","Thin Film","43 ~ 511k","1/4W","±0.1%","Automotive AEC-Q200","1980 Pieces (99 Values - 20 Each)","Surface Mount","MELF, 0204"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/photos/Stackpole%20Photos/RNCS%2016%20T9%200.1%25%20KIT.JPG,KIT-RNCS0805BKE-ND,KIT-RNCS0805BKE,Stackpole Electronics Inc,RESISTR KIT 10-499K 1/10W 940PCS,19,0,"101.84000","0","1","Notebook","RNCS","Active","Thin Film","10 ~ 499k","1/10W","±0.1%","Anti-Corrosive, Moisture Resistant","940 Pieces (47 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1998-ND,RG1608PB-KIT-FILE,Susumu,RES KIT 47-330K 1/10W 5580PCS,7,0,"101.84000","0","1","Notebook","RG","Active","Thin Film","47 ~ 330k","1/10W","±0.1%","Automotive AEC-Q200","5580 Pieces (93 Values - 60 Each)","Surface Mount","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-2001-ND,RG1608NW-KIT-FILE,Susumu,RES KIT 47-270K 1/10W 3640PCS,15,0,"107.09000","0","1","Notebook","RG","Active","Thin Film","47 ~ 270k","1/10W","±0.05%","Automotive AEC-Q200","3640 Pieces (91 Values - 40 Each)","Surface Mount","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1999-ND,RG2012PB-KIT-FILE,Susumu,RESISTOR KIT 47-1M 1/8W 7200PCS,6,0,"149.92000","0","1","Notebook","RG","Active","Thin Film","47 ~ 1M","1/8W","±0.1%, ±0.5%","Automotive AEC-Q200","7200 Pieces (120 Values - 60 Each)","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-2002-ND,RG2012NW-KIT-FILE,Susumu,RES KIT 47-470K 1/8W 3880PCS,5,0,"164.91000","0","1","Notebook","RG","Active","Thin Film","47 ~ 470k","1/8W","±0.05%","Automotive AEC-Q200","3880 Pieces (97 Values - 40 Each)","Surface Mount","0805 (2012 Metric)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1622820&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6-1622820-7.jpg,A103861-ND,6-1622820-7,TE Connectivity Passive Product,RESISTOR KIT 1-1M 1W 2600PCS,11,0,"252.45000","0","1","Notebook","3520, CGS","Active","Thick Film","1 ~ 1M","1W","±5%","-","2600 Pieces (52 Values - 50 Each)","Surface Mount","2512 (6432 Metric)"
https://riedon.com/media/pdf/PFC.pdf,//media.digikey.com/Photos/Riedon%20Photos/PFC10-KIT.jpg,696-16978-ND,PFC10 KIT,Riedon,RESISTOR KIT 0.1-100 25W 60PCS,14,0,"40.85000","0","1","-","PFC","Active","Thick Film","0.1 ~ 100","25W","±1%","-","60 Pieces (10 Values - 6 Each)","Surface Mount","PFC10 (TO-126 SMT)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1991-ND,RL3720W-KIT-FILE,Susumu,RESISTOR KIT 0.004-1 1W 600PCS,11,0,"49.92000","0","1","Notebook","RL","Active","Thin Film","0.004 ~ 1","1W","±1%","Current Sense","600 Pieces (20 Values - 30 Each)","Surface Mount","Wide 1508 (3720 Metric), 0815"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/CSR-Series-Kit-Notebook.jpg,KIT-CSR2010FT-ND,KIT-CSR2010FT,Stackpole Electronics Inc,RESISTOR KIT 0.001-0.75 525PCS,3,0,"80.02000","0","1","Notebook","CSNL, CSRN","Active","Metal Foil, Thick Film","0.001 ~ 0.75","1W, 1.5W","±1%","Current Sense, Moisture Resistant","525 Pieces (21 Values - 25 Each)","Surface Mount","2010 (5025 Metric)"
https://www.bourns.com/docs/Product-Datasheets/PWR263S-20.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PWR263S-20-LAB1.jpg,PWR263S-20-LAB1-ND,PWR263S-20-LAB1,Bourns Inc.,RESISTOR KIT 1-1K 20W 12PCS,10,0,"84.00000","0","1","Plastic Box with Bin Guide","PWR263S-20","Active","Thick Film","1 ~ 1k","20W","±1%","Automotive AEC-Q200, Current Sense, Pulse Withstanding","12 Pieces (6 Values - 2 Each)","Surface Mount","TO-263-3, D²Pak (2 Leads + Tab), TO-263AB"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1981-ND,KRL1220-KIT-FILE,Susumu,RES KIT 0.005-0.47 1/2W 1000PCS,9,0,"87.29000","0","1","Notebook","KRL","Active","Metal Foil","0.005 ~ 0.47","1/2W","±1%, ±2%","Automotive AEC-Q200, Current Sense","1000 Pieces (25 Values - 40 Each)","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1982-ND,KRL1632-KIT-FILE,Susumu,RES KIT 0.005-0.39 3/4W 1440PCS,9,0,"87.29000","0","1","Notebook","KRL","Active","Metal Foil","0.005 ~ 0.39","3/4W","±1%, ±2%","Automotive AEC-Q200, Current Sense","1440 Pieces (36 Values - 40 Each)","Surface Mount","1206 (3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1985-ND,KRL3216-KIT-FILE,Susumu,RES KIT 0.001-0.62 1.5W 1120PCS,4,0,"87.29000","0","1","Notebook","KRL","Active","Metal Foil","0.001 ~ 0.62","1.5W","±1%, ±2%, ±5%","Automotive AEC-Q200, Current Sense","1120 Pieces (28 Values - 40 Each)","Surface Mount","Wide 1206 (3216 Metric), 0612"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1984-ND,KRL2012-KIT-FILE,Susumu,RES KIT 0.001-0.5 1W 1440PCS,2,0,"87.29000","0","1","Notebook","KRL","Active","Metal Foil","0.001 ~ 0.5","1W","±1%, ±2%, ±5%","Automotive AEC-Q200, Current Sense","1440 Pieces (36 Values - 40 Each)","Surface Mount","Wide 0805 (2012 Metric), 0508"
http://www.vishay.com/docs/28851/labkitmcw0406.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LCW964MCW0406MDB00.jpg,541-1982-ND,LCW964MCW0406MDB00,Vishay Dale,RESISTR KIT 47-100K 1/4W 1600PCS,4,0,"91.66000","0","1","Notebook","MCW AT - Precision","Active","Thin Film","47 ~ 100k","1/4W","±0.1%","Anti-Sulfur, Automotive AEC-Q200, Moisture Resistant","1600 Pieces (80 Values - 20 Each)","Surface Mount","Wide 0604 (1610 Metric), 0406"
http://www.vishay.com/docs/28855/labkitmmu0102.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LMU964MMU01020DB00.JPG,541-1983-ND,LMU964MMU01020DB00,Vishay Dale,RES KIT 100-221K 1/5W 1640PCS,2,0,"91.66000","0","1","Notebook","MMU - Precision","Active","Thin Film","100 ~ 221k","1/5W","±0.1%","Anti-Sulfur, Automotive AEC-Q200","1640 Pieces (82 Values - 20 Each)","Surface Mount","MELF, 0102"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/photos/Stackpole%20Photos/RNCS%2016%20T9%200.1%25%20KIT.JPG,KIT-RNCS0603BKE-ND,KIT-RNCS0603BKE,Stackpole Electronics Inc,RES KIT 49.9-249K 1/16W 900PCS,2,0,"94.57000","0","1","Notebook","RNCS","Active","Thin Film","49.9 ~ 249k","1/16W","±0.1%","Anti-Corrosive, Moisture Resistant","900 Pieces (45 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1983-ND,KRL3264-KIT-FILE,Susumu,RES KIT 0.008-0.5 2W 1480PCS,8,0,"132.79000","0","1","Notebook","KRL","Active","Metal Foil","0.008 ~ 0.5","2W","±1%, ±2%","Automotive AEC-Q200, Current Sense","1480 Pieces (37 Values - 40 Each)","Surface Mount","2512 (6432 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1986-ND,KRL6432-KIT-FILE,Susumu,RES KIT 0.001-0.47 3W 1120PCS,4,0,"132.79000","0","1","Notebook","KRL","Active","Metal Foil","0.001 ~ 0.47","3W","±1%, ±2%, ±5%","Automotive AEC-Q200, Current Sense","1120 Pieces (28 Values - 40 Each)","Surface Mount","Wide 2512 (6432 Metric), 1225"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1987-ND,KRL7638-KIT-FILE,Susumu,RES KIT 0.001-0.47 4W 760PCS,3,0,"132.79000","0","1","Notebook","KRL","Active","Metal Foil","0.001 ~ 0.47","4W","±1%, ±2%, ±5%","Automotive AEC-Q200, Current Sense","760 Pieces (19 Values - 40 Each)","Surface Mount","Wide 3015 (7638 Metric), 1530"
http://www.vishay.com/docs/28926/labkitmma0204-50.pdf,-,749-2125-ND,LMA121MMA02040CF00,Vishay Beyschlag,LMA 12 1 MMA 0204-50 1%,3,0,"91.66000","0","1","Notebook","MMA - Professional","Active","Thin Film","1 ~ 1M","0.4W","±1%","Anti-Sulfur, Automotive AEC-Q200","1580 Pieces (79 Values - 20 Each)","Surface Mount","MELF, 0204"
http://www.vishay.com/docs/28914/melflowohmic.pdf,-,749-2127-ND,LML121MELF0CBFGJ00,Vishay Beyschlag,LAB KIT MELF LOW OHMIC RESISTORS,3,0,"91.66000","0","1","Notebook","-","Active","Thin Film","0.1 ~ 9.1","0.3W, 0.4W, 1W","±1%, ±2%, ±5%","Anti-Sulfur, Automotive AEC-Q200, Pulse Withstanding","1420 Pieces (71 Values - 20 Each)","Surface Mount","MELF, 0102, 0204, 0207"
http://www.vishay.com/docs/28920/samplekitcmb0207.pdf,-,749-2126-ND,LMC121CMB02070JG00,Vishay Beyschlag,LMC 12 1 CMB 0207 2% 5%,2,0,"91.66000","0","1","Notebook","CMB","Active","Carbon Film","2.2 ~ 1.5M","1W","±2%, ±5%","Anti-Sulfur, Automotive AEC-Q200, Pulse Withstanding","1400 Pieces (70 Values - 20 Each)","Surface Mount","MELF, 0207"
http://www.atceramics.com/UserFiles/resistive_products.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/DK0040.JPG,1284-1798-ND,DK0040,American Technical Ceramics,CAP KIT CER,2,0,"155.27000","0","1","Plastic Box with Bin Guide","ATC CS1, CW1, CZ1","Active","Thin Film","50 ~ 100","4W, 6W, 8W, 10W, 20W, 40W","±2%","-","36 Pieces (Assorted Per Value)","Surface Mount","Non-Standard SMD"
http://www.atceramics.com/UserFiles/resistive_products.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/DK0041.JPG,1284-1799-ND,DK0041,American Technical Ceramics,CAP KIT CER,2,0,"155.27000","0","1","Plastic Box with Bin Guide","ATC CR1, CT1","Active","Thin Film","50 ~ 100","5W, 15W, 30W, 60W, 150W, 250W","±5%","-","40 Pieces (Assorted Per Value)","Surface Mount","Non-Standard SMD"
http://www.vishay.com/docs/53014/ch.pdf,-,716-1150-ND,CHKIT-0402,Vishay Sfernice,CHKIT 0402 5% F E2,8,0,"518.78000","0","1","Bag Per Value","CH","Active","Thin Film","10 ~ 500","0.05W, 1/20W","±1%, ±2%, ±5%, ±10%","-","240 Pieces (12 Values - 20 Each)","Surface Mount","0402 (1005 Metric)"
http://www.vishay.com/docs/53014/ch.pdf,-,716-1187-ND,CHKIT-02016,Vishay Sfernice,CHKIT 0216,5,0,"518.78000","0","1","Bag Per Value","CH","Active","Thin Film","10 ~ 500","0.03W, 1/32W","±1%, ±2%, ±5%, ±10%","-","240 Pieces (12 Values - 20 Each)","Surface Mount","02016 (0504 Metric)"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,//media.digikey.com/Photos/Yageo%20Photos/RS125.jpg,RS125-KIT-ND,RS125,Yageo,RESISTOR KIT 1-1M 1/4W 365PCS,136,0,"14.95000","0","1","Bag Per Value","CFR","Active","Carbon Film","1 ~ 1M","1/4W","±5%","-","365 Pieces (73 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-820R.jpg,RS150-KIT-ND,RS150,Yageo,RESISTOR KIT 1-1M 1/2W 365PCS,101,0,"16.95000","0","1","Bag Per Value","CFR","Active","Carbon Film","1 ~ 1M","1/2W","±5%","-","365 Pieces (73 Values - 5 Each)","Through Hole","Axial"
https://www.bourns.com/docs/technical-documents/featured-product-bulletins/n0816_power_lab_kits_fpb2.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PWRSMD-LAB.jpg,PWRSMD-LAB-ND,PWRSMD-LAB,Bourns Inc.,RESISTOR KIT 1-2K 12PCS,2,0,"29.93000","0","1","Plastic Box with Bin Guide","-","Active","Wirewound","1 ~ 2k","1/2W, 1W, 2W, 3W","±1%, ±5%","Current Sense, Moisture Resistant, Pulse Withstanding","12 Pieces (12 Values - 1 Each)","Surface Mount","1913, 2615, 4525, 6327 (J Lead)"
http://www.vishay.com/docs/28898/labkitmcs0402at.pdf,-,749-2124-ND,LCS964MCS0402MDB00,Vishay Beyschlag,LCS 96 4 MCS 0402-25 0.1% AT,0,0,"91.66000","0","1","Notebook","MCS - Precision","Active","Thin Film","47 ~ 221k","1/10W","±0.1%","Anti-Sulfur, Automotive AEC-Q200","3600 Pieces (90 Values - 40 Each)","Surface Mount","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0423_Web.pdf,-,FIT0423-ND,FIT0423,DFRobot,ECELL: BREADBOARD-PLUGIN RESISTO,0,0,"7.11000","0","1","-","Ecell","Active","-","220 ~ 10k","-","-","-","16 Pieces (4 Values - 4 Each)","Through Hole","1206 (3216 Metric)"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-91R.jpg,RS225-KIT-ND,RS225,Yageo,RESISTR KIT 1.1-910K 1/4W 360PCS,45,0,"14.95000","0","1","Bag Per Value","CFR","Active","Carbon Film","1.1 ~ 910k","1/4W","±5%","-","360 Pieces (72 Values - 5 Each)","Through Hole","Axial"
http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,//media.digikey.com/Photos/Susumu%20Photos/RR%200805%20SERIES.jpg,RL1220SG-1-KIT-ND,RL1220SG-1-KIT,Susumu,RESISTOR KIT 0.022-0.3 90PCS,4,0,"16.73000","0","1","Bag Per Value","RL","Active","Thin Film","0.022 ~ 0.3","1/4W, 1/3W","±2%","Current Sense","90 Pieces (9 Values - 10 Each)","Surface Mount","0805 (2012 Metric)"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,//media.digikey.com/Photos/Yageo%20Photos/Q17894%28Text%29.jpg,RS250-KIT-ND,RS250,Yageo,RESISTR KIT 1.1-910K 1/2W 360PCS,71,0,"16.95000","0","1","Bag Per Value","CFR","Active","Carbon Film","1.1 ~ 910k","1/2W","±5%","-","360 Pieces (72 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-2R7.jpg,RS112-KIT-ND,RS112,Yageo,RESISTOR KIT 1-1M 1/6W 365PCS,33,0,"16.96000","0","1","Bag Per Value","CFR","Active","Carbon Film","1 ~ 1M","1/6W","±5%","-","365 Pieces (73 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-1R6.jpg,RS212-KIT-ND,RS212,Yageo,RESISTR KIT 1.1-910K 1/6W 360PCS,42,0,"16.99000","0","1","Bag Per Value","CFR","Active","Carbon Film","1.1 ~ 910k","1/6W","±5%","-","360 Pieces (72 Values - 5 Each)","Through Hole","Axial"
-,//media.digikey.com/Photos/Yageo%20Photos/PHH1-KIT.jpg,PHH1-KIT-ND,PHH1-KIT,Yageo,RESISTOR KIT 1-7.5 1/10W 1100PCS,4,0,"19.95000","0","1","Book","RC","Active","Thick Film","1 ~ 7.5","1/10W","±1%","Moisture Resistant","1100 Pieces (22 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/PHL1-KIT.jpg,PHL1-KIT-ND,PHL1-KIT,Yageo,RESISTOR KIT 1-75 1/16W 850PCS,7,0,"20.95000","0","1","Bag Per Value","RC","Active","Thick Film","1 ~ 75","1/16W","±1%","Moisture Resistant","850 Pieces (17 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR1220PD-5-KIT-ND,RR1220PD-5-KIT,Susumu,RESISTR KIT 120K-1M 1/10W 260PCS,9,0,"21.74000","0","1","Bag Per Value","RR","Active","Thin Film","120k ~ 1M","1/10W","±0.5%","-","260 Pieces (26 Values - 10 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR0510PD-2-KIT-ND,RR0510PD-2-KIT,Susumu,RES KIT 4.7K-100K 1/16W 310PCS,20,0,"23.81000","0","1","Bag Per Value","RR","Active","Thin Film","4.7k ~ 100k","1/16W","±0.5%","-","310 Pieces (31 Values - 10 Each)","Surface Mount","0402 (1005 Metric)"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_SQP_NSP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/SQP500.jpg,RS105-KIT-ND,RS105,Yageo,RESISTOR KIT 0.3-0.91 5W 60PCS,0,0,"23.95000","0","1","Bag Per Value","SQP","Active","Wirewound","0.3 ~ 0.91","5W","±5%","Anti-Arc, Flame Proof, Moisture Resistant, Safety","60 Pieces (12 Values - 5 Each)","Through Hole","Axial"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR0816QD-1-KIT-ND,RR0816QD-1-KIT,Susumu,RESISTOR KIT 10-91 1/16W 320PCS,8,0,"24.73000","0","1","Bag Per Value","RR","Active","Thin Film","10 ~ 91","1/16W","±0.5%","-","320 Pieces (32 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Susumu%20Photos/RR0306PD-1-KIT.jpg,RR0306PD-1-KIT-ND,RR0306PD-1-KIT,Susumu,RESISTOR KIT 47-8.2K 1/20W 90PCS,1,0,"25.50000","0","1","Book","RR","Active","Thin Film","47 ~ 8.2k","1/20W","±0.5%","-","90 Pieces (9 Values - 10 Each)","Surface Mount","0201 (0603 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/PHL2-KIT.jpg,PHL2-KIT-ND,PHL2-KIT,Yageo,RES KIT 100-910 1/16W 1100PCS,6,0,"25.95000","0","1","Bag Per Value","RC","Active","Thick Film","100 ~ 910","1/16W","±1%","Moisture Resistant","1100 Pieces (22 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
http://www.susumu.co.jp/common/pdf/n_catalog_partition05_en.pdf,//media.digikey.com/Photos/Susumu%20Photos/RR0510RD-1-KIT.jpg,RR0510RD-1-KIT-ND,RR0510RD-1-KIT,Susumu,RESISTOR KIT 10-82 1/16W 140PCS,5,0,"25.96000","0","1","Book","RR","Active","Thin Film","10 ~ 82","1/16W","±0.5%","-","140 Pieces (14 Values - 10 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR0510PD-1-KIT-ND,RR0510PD-1-KIT,Susumu,RES KIT 100-4.3K 1/16W 350PCS,5,0,"26.09000","0","1","Bag Per Value","RR","Active","Thin Film","100 ~ 4.3k","1/16W","±0.5%","-","350 Pieces (35 Values - 10 Each)","Surface Mount","0402 (1005 Metric)"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_RSF_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/RSF100JB-6K8.jpg,RS201-KIT-ND,RS201,Yageo,RESISTOR KIT 62-7.5K 1W 255PCS,23,0,"26.95000","0","1","Bag Per Value","RSF","Active","Metal Oxide Film","62 ~ 7.5k","1W","±5%","Flame Retardant Coating, Safety","255 Pieces (51 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_RSF_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/RSF100JB-51R.jpg,RS101-KIT-ND,RS101,Yageo,RESISTOR KIT 0.47-56 1W 255PCS,16,0,"26.95000","0","1","Bag Per Value","RSF","Active","Metal Oxide Film","0.47 ~ 56","1W","±5%","Flame Retardant Coating, Safety","255 Pieces (51 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_RSF_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/RSF100JB-820K.jpg,RS301-KIT-ND,RS301,Yageo,RESISTOR KIT 8.2K-1M 1W 255PCS,14,0,"26.95000","0","1","Bag Per Value","RSF","Active","Metal Oxide Film","8.2k ~ 1M","1W","±5%","Flame Retardant Coating, Safety","255 Pieces (51 Values - 5 Each)","Through Hole","Axial"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR0816PD-5-KIT-ND,RR0816PD-5-KIT,Susumu,RES KIT 69.8K-360K 1/16W 360PCS,8,0,"27.76000","0","1","Bag Per Value","RR","Active","Thin Film","69.8k ~ 360k","1/16W","±0.5%","-","360 Pieces (36 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
http://www.yageo.com/documents/recent/Yageo%20LR_MFR_2013.pdf,//media.digikey.com/Photos/Yageo%20Photos/RS3X.jpg,RS3X-KIT-ND,RS3X,Yageo,RESISTR KIT 1K-9.76K 1/4W 480PCS,83,0,"29.95000","0","1","Bag Per Value","MFR","Active","Metal Film","1k ~ 9.76k","1/4W","±1%","-","480 Pieces (96 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/documents/recent/Yageo%20LR_MFR_2013.pdf,//media.digikey.com/Photos/Yageo%20Photos/RS4X.jpg,RS4X-KIT-ND,RS4X,Yageo,RES KIT 10K-97.6K 1/4W 480PCS,76,0,"29.95000","0","1","Bag Per Value","MFR","Active","Metal Film","10k ~ 97.6k","1/4W","±1%","-","480 Pieces (96 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/documents/recent/Yageo%20LR_MFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-909K.jpg,RS5X-KIT-ND,RS5X,Yageo,RESISTOR KIT 100K-1M 1/4W 485PCS,65,0,"29.95000","0","1","Bag Per Value","MFR","Active","Metal Film","100k ~ 1M","1/4W","±1%","-","485 Pieces (97 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/documents/recent/Yageo%20LR_MFR_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/MFR-25FRF-95R3.jpg,RS1X-KIT-ND,RS1X,Yageo,RESISTOR KIT 10-97.6 1/4W 475PCS,54,0,"29.95000","0","1","Bag Per Value","MFR","Active","Metal Film","10 ~ 97.6","1/4W","±1%","-","475 Pieces (95 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/documents/recent/Yageo%20LR_MFR_2013.pdf,//media.digikey.com/Photos/Yageo%20Photos/RS2X.jpg,RS2X-KIT-ND,RS2X,Yageo,RESISTOR KIT 100-976 1/4W 480PCS,52,0,"29.95000","0","1","Bag Per Value","MFR","Active","Metal Film","100 ~ 976","1/4W","±1%","-","480 Pieces (96 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_RSF_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/RSF100JB-820K.jpg,RS302-KIT-ND,RS302,Yageo,RESISTOR KIT 8.2K-1M 2W 255PCS,18,0,"29.95000","0","1","Bag Per Value","RSF","Active","Metal Oxide Film","8.2k ~ 1M","2W","±5%","Flame Retardant Coating, Safety","255 Pieces (51 Values - 5 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_RSF_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/RSF100JB-39R.jpg,RS102-KIT-ND,RS102,Yageo,RESISTOR KIT 0.47-56 2W 255PCS,18,0,"29.95000","0","1","Bag Per Value","RSF","Active","Metal Oxide Film","0.47 ~ 56","2W","±5%","Flame Retardant Coating, Safety","255 Pieces (51 Values - 5 Each)","Through Hole","Axial"
