Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Style","Material - Core","Quantity","Inductance Range","Mounting Type","Packages Included","Features","Shielding"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/744728_Design_Kit.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744728.JPG,732-4494-ND,744728,Wurth Electronics Inc.,DESIGN KIT INDUCTORS FOR TI,2,0,"176.25000","0","1","Plastic Box with Bin Guide","-","Active","Fixed","Molded, Wirewound","Ferrite, Iron Powder","350 Pieces (35 Values - 10 Each)","680nH ~ 1.5mH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744894.jpg,732-10175-ND,744894,Wurth Electronics Inc.,SMD SHIELDED COUPLED INDUCTORS W,3,0,"183.75000","0","1","Plastic Box with Bin Guide","WE-TDC","Active","Fixed","Toroidal","Ferrite","360 Pieces (24 Values - 15 Each)","330nH ~ 22µH","Surface Mount","Non-Standard SMD","-","Shielded"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/Photos/AVX%20Photos/KITTYPE1100-LF.jpg,478-9782-ND,KITTYPE1100 LF,AVX Corporation,0805 SAMPLE KIT,3,3,"191.90000","0","1","Plastic Box with Bin Guide","Accu-L®","Active","Fixed","Thin Film","Non-Magnetic","280 Pieces (14 Values - 20 Each)","1.8nH ~ 22nH","Surface Mount","0805 (2012 Metric)","-","-"
-,//media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200603.jpg,478-4323-ND,ACCU-L TYPE 1600 LF,AVX Corporation,KIT INDUCTOR THIN FILM 0603,3,0,"192.04000","0","1","Plastic Box with Bin Guide","Accu-L®","Active","Fixed","Thin Film","Non-Magnetic","280 Pieces (14 Values - 20 Each)","1.2nH ~ 15nH","Surface Mount","0603 (1608 Metric)","-","-"
-,//media.digikey.com/Photos/Murata%20Photos/MFG_FIXED-INDUCTOR-KIT.jpg,490-14318-ND,EKDMPIAUTL-V01-KIT,Murata Electronics North America,KIT AEC-Q200 125C SHIELDED POWDE,3,0,"192.50000","0","1","Plastic Box","Automotive, AEC-Q200, DFE","Active","Fixed","-","Iron Powder","165 Pieces (33 Values - 5 Each)","1µH ~ 22µH","Surface Mount","Non-Standard SMD","-","Shielded"
-,//media.digikey.com/Photos/Murata%20Photos/MFG_FIXED-INDUCTOR-KIT.jpg,490-14319-ND,EKDMPIAUTH-V01-KIT,Murata Electronics North America,KIT AEC-Q200 155C SHIELDED POWDE,6,0,"195.00000","0","1","Plastic Box","Automotive, AEC-Q200, DFE","Active","Fixed","-","Iron Powder","165 Pieces (33 Values - 5 Each)","1µH ~ 22µH","Surface Mount","Non-Standard SMD","-","Shielded"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7440894.jpg,732-10160-ND,7440894,Wurth Electronics Inc.,SMD POWER INDUCTORS WE-SPC,2,0,"242.50000","0","1","Plastic Box with Bin Guide","WE-SPC","Active","Fixed","Wirewound","Ferrite","450 Pieces (Assorted Per Value)","560nH ~ 100µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Murata%20Photos/MFG_FIXED-INDUCTOR-KIT.jpg,490-14316-ND,EKDMPIMTLL-V01-KIT,Murata Electronics North America,KIT SHIELDED METAL ALLOY POWER,8,0,"97.50000","0","1","Plastic Box","FDU, FDV","Active","Fixed","Wirewound","Metal","150 Pieces (30 Values - 5 Each)","150nH ~ 10µH","Surface Mount","Non-Standard SMD","-","Shielded"
https://en.tdk.eu/inf/130/eru20_chokes.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_B82559X3.jpg,495-76059-ND,B82559X0003,EPCOS (TDK),KIT INDUCTOR ERU20 POWER SMD,4,0,"111.98000","0","1","Plastic Box with Bin Guide","B82559-A020","Active","Fixed","Wirewound","Ferrite","Assorted","-","Surface Mount","Non-Standard SMD","AEC-Q200","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1879023&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1624110-3.jpg,A103864-ND,3650/1008LABKIT,TE Connectivity Passive Product,3650 1008 LAB KIT,9,0,"365.26000","0","1","Notebook","3650, Sigma Inductors","Active","Fixed","Wirewound","-","2500 Pieces (50 Values - 50 Each)","5.6nH ~ 15µH","Surface Mount","1008 (2520 Metric)","-","-"
https://products.pulseelex.com/files/product_files/P825.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA4548NLKIT.jpg,553-4120-ND,PA4548NLKIT,Pulse Electronics Power,INDUCT KIT PA4548.XXXNLT SERIES,38,0,"37.82000","0","1","Plastic Box","PA4548.XXXNLT","Active","Fixed","Molded","-","170 Pieces (17 Values - 10 Each)","220nH ~ 22µH","Surface Mount","Non-Standard SMD","High Current","Shielded"
https://products.pulseelex.com/files/product_files/P824.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-4119-ND,PA4547NLKIT,Pulse Electronics Power,INDUCT KIT PA4547.XXXNLT SERIES,37,0,"37.82000","0","1","Plastic Box","PA4547.XXXNLT","Active","Fixed","Molded","-","120 Pieces (12 Values - 10 Each)","470nH ~ 10µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
https://products.pulseelex.com/files/product_files/P823.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-4118-ND,PA4546NLKIT,Pulse Electronics Power,INDUCT KIT PA4546.XXXNLT SERIES,35,0,"37.82000","0","1","Plastic Box","PA4546.XXXNLT","Active","Fixed","Molded","-","180 Pieces (18 Values - 10 Each)","150nH ~ 18µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-smd-inductor-multipurpose-design-kit.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_Multi-kit-1.jpg,595-2000-ND,SMD-MULTI-KIT,Signal Transformer,SURFACE MOUNT MULTIPURPOSE DESIG,9,0,"55.21000","0","1","Plastic Box with Bin Guide","-","Active","Fixed","-","-","153 Pieces (18 Values - Mixed Quantities)","10µH ~ 1mH","Surface Mount, Through Hole","-","-","Shielded"
https://products.pulseelex.com/files/product_files/P792.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA4342ANLKIT.jpg,553-4113-ND,PA4342ANLKIT,Pulse Electronics Power,INDUCT KIT PA4342.XXXANLT SERIES,62,0,"59.49000","0","1","Plastic Box","PA4342.XXXANLT","Active","Fixed","Molded","-","90 Pieces (18 Values - 5 Each)","360nH ~ 100µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
https://products.pulseelex.com/files/product_files/P797.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-4116-ND,PA4346ANLKIT,Pulse Electronics Power,INDUCT KIT PA4346.XXXANLT SERIES,61,0,"59.49000","0","1","Plastic Box","PA4346.XXXANLT","Active","Fixed","Molded","-","55 Pieces (11 Values - 5 Each)","220nH ~ 15µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/PA4343.zzzANLT.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-4114-ND,PA4343ANLKIT,Pulse Electronics Power,INDUCT KIT PA4343.XXXANLT SERIES,50,0,"59.49000","0","1","Plastic Box","PA4343.XXXANLT","Active","Fixed","Molded","-","70 Pieces (14 Values - 5 Each)","220nH ~ 68µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
https://products.pulseelex.com/files/product_files/P820.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA4341ANLKIT.jpg,553-4112-ND,PA4341ANLKIT,Pulse Electronics Power,INDUCT KIT PA4341.XXXANLT SERIES,47,0,"59.49000","0","1","Plastic Box","PA4341.XXXANLT","Active","Fixed","Molded","-","90 Pieces (18 Values - 5 Each)","330nH ~ 22µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/P767/doc_part/P767.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-4111-ND,PA4340ANLKIT,Pulse Electronics Power,INDUCT KIT PA4340.XXXANLT SERIES,44,0,"59.49000","0","1","Plastic Box","PA4340.XXXANLT","Active","Fixed","Molded","-","140 Pieces (14 Values - 10 Each)","220nH ~ 15µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-smd-inductor-lighting-design-kit.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_lighting-kit-1.jpg,595-1999-ND,SMD-LIGHT-KIT,Signal Transformer,SURFACE MOUNT LIGHTING DESIGN KI,10,0,"74.86000","0","1","Plastic Box with Bin Guide","-","Active","Fixed","-","-","160 Pieces (16 Values - 10 Each)","330nH ~ 22µH","Surface Mount","Non-Standard SMD","-","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/744002_VER_3.0_Design_Kit.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744002-VER-3.0.jpg,1773-1040-ND,744002 VER 3.0,Wurth Elektronik iBE,THT-RCC DESIGN KIT,3,0,"77.25000","0","1","Plastic Box with Bin Guide","-","Active","Fixed","-","-","-","-","Through Hole","-","Rod Core","Unshielded"
http://www.atceramics.com/UserFiles/inductor_products.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/DK0054.JPG,1284-1803-ND,DK0054,American Technical Ceramics,CAP KIT CER,8,0,"149.92000","0","1","Plastic Box with Bin Guide","ATC WL","Active","Fixed","Wirewound","Ceramic","675 Pieces (45 Values - 15 Each)","4.7nH ~ 15µH","Surface Mount","1008 (2520 Metric)","-","Unshielded"
https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0153.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_EKDMGN08.jpg,490-17341-ND,EKDMGN08-KIT,Murata Electronics North America,KIT POWER INDUCTOR 1212-2020,7,0,"178.48000","0","1","Notebook","LQH3, LQH32, LQH44, LQH5","Active","Fixed","Wirewound","Ferrite","540 Pieces (54 Values - 10 Each)","470nH ~ 47µH","Surface Mount","1210, 1212, 1515, 2020","-","Shielded"
-,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3178-ND,SMTPOWERBEAD2KIT,Pulse Electronics Power,SMT POWER BEAD INDUCTOR NPB,9,0,"18.18000","0","1","Tray","PA051XNL, PA151XNL","Active","Fixed","-","-","36 Pieces (12 Values - 3 Each)","210nH ~ 470nH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_03.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-2858-ND,P0770NLKIT,Pulse Electronics Power,P0770 SAMPLE KIT NPB,7,0,"19.72000","0","1","Tray","P0770NL","Active","Fixed","Wirewound","-","45 Pieces (15 Values - 3 Each)","1µH ~ 100µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_37.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3073-ND,PG0077NLKIT,Pulse Electronics Power,SMT HELICAL INDUCTORS KIT NPB,8,0,"22.33000","0","1","Plastic Box with Bin Guide","PG0077NL","Active","Fixed","-","-","15 Pieces (5 Values - 3 Each)","450nH ~ 2.8µH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_13.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-2878-ND,P1252NLKIT,Pulse Electronics Power,UNSHIELDED DRUM CORE KIT NPB,65,0,"22.53000","0","1","Tray","P1252NL","Active","Fixed","Wirewound","-","27 Pieces (9 Values - 3 Each)","780nH ~ 10µH","Surface Mount","Non-Standard SMD","Drum Core","Unshielded"
-,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3532-ND,SMTPOWERBEAD3KIT,Pulse Electronics Power,KIT SMT POWER BEAD INDUCTOR,8,0,"22.85000","0","1","Plastic Box with Bin Guide","PA2202.XXXNL, PA2607NL","Active","Fixed","-","-","72 Pieces (18 Values - 4 Each)","90nH ~ 365nH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_10.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3527-ND,PF0638NLKIT,Pulse Electronics Power,KIT FIXED IND PF0638 SERIES,14,0,"22.97000","0","1","Plastic Box with Bin Guide","PF0638NL","Active","Fixed","Wirewound","-","36 Pieces (12 Values - 3 Each)","120nH ~ 10µH","Surface Mount","Non-Standard SMD","Drum Core","-"
-,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3179-ND,THTPOWERBEADKIT,Pulse Electronics Power,THT POWER BEAD INDUCTOR NPB,24,0,"23.60000","0","1","Tray","-","Active","Fixed","-","-","54 Pieces (18 Values - 3 Each)","140nH ~ 470nH","Through Hole","Radial","-","-"
-,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3177-ND,SMTPOWERBEAD1KIT,Pulse Electronics Power,SMT POWER BEAD INDUCTOR NPB,13,0,"26.03000","0","1","Tray","PA051XNL, PA121XNL","Active","Fixed","-","-","96 Pieces (16 Values - 6 Each)","72nH ~ 220nH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_11.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-2828-ND,P0250NLKIT,Pulse Electronics Power,UNSHIELDED DRUM CORE KIT NPB,17,0,"26.79000","0","1","Tray","P0250NL","Active","Fixed","Wirewound","-","50 Pieces (Assorted Per Value)","1µH ~ 1mH","Surface Mount","Non-Standard SMD","Drum Core","Unshielded"
http://productfinder.pulseeng.com/products/datasheets/P667.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3127-ND,PG0702NLKIT,Pulse Electronics Power,ROUND WIRE INDUCTOR KIT NPB,25,0,"28.19000","0","1","Plastic Box with Bin Guide","PG0702NL","Active","Fixed","Wirewound","-","45 Pieces (9 Values - 5 Each)","300nH ~ 6.8µH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_27.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-2874-ND,P1172NLKIT,Pulse Electronics Power,POWER SHIELDED SMT INDUCTO NPB,13,0,"28.47000","0","1","Tray","P1172NL","Active","Fixed","Wirewound","-","Assorted","-","Surface Mount","Non-Standard SMD","Drum Core","Shielded"
http://productfinder.pulseeng.com/products/datasheets/P641.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3528-ND,PF0698NLKIT,Pulse Electronics Power,KIT FIXED IND PF0698 SERIES,19,0,"28.73000","0","1","Plastic Box with Bin Guide","PF0698NL","Active","Fixed","Wirewound","-","42 Pieces (14 Values - 3 Each)","10µH ~ 1mH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/P716.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3172-ND,PG1083NLKIT,Pulse Electronics Power,ROUND WIRE COILS INDUCTOR NPB,35,0,"29.16000","0","1","Plastic Box with Bin Guide","PG1083NL","Active","Fixed","Wirewound","-","22 Pieces (11 Values - 2 Each)","1µH ~ 50µH","Surface Mount","Non-Standard SMD","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/PF0464,465NL.pdf",//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3029-ND,PF0465NLKIT,Pulse Electronics Power,SHIELDED DRUM CORE INDUCTO NPB,18,0,"29.42000","0","1","Tray","PF0465NL","Active","Fixed","-","-","54 Pieces (18 Values - 3 Each)","3.3µH ~ 100µH","Surface Mount","Non-Standard SMD","Drum Core","Shielded"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/P682/doc_part/P682.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3139-ND,PG0871NLKIT,Pulse Electronics Power,ROUND WIRE COILS INDUCTOR NPB,18,0,"30.42000","0","1","Plastic Box with Bin Guide","PG0871NL","Active","Fixed","Wirewound","-","50 Pieces (10 Values - 5 Each)","460nH ~ 10.5µH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/P762.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3364-ND,PA4333NLKIT,Pulse Electronics Power,INDUCT KIT PA4333.XXXNLT SERIES,32,0,"30.63000","0","1","Plastic Box with Bin Guide","PA4333.XXXNLT","Active","Fixed","Wirewound","Iron","150 Pieces (15 Values - 10 Each)","220nH ~ 22µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/P764.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3366-ND,PA4335NLKIT,Pulse Electronics Power,INDUCT KIT PA4335.XXXNLT SERIES,26,0,"30.63000","0","1","Plastic Box with Bin Guide","PA4335.XXXNLT","Active","Fixed","Wirewound","Iron","110 Pieces (11 Values - 10 Each)","240nH ~ 10µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/P763.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3365-ND,PA4334NLKIT,Pulse Electronics Power,INDUCT KIT PA4334.XXXNLT SERIES,17,0,"30.63000","0","1","Plastic Box with Bin Guide","PA4334.XXXNLT","Active","Fixed","Wirewound","Iron","180 Pieces (18 Values - 10 Each)","220nH ~ 100µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/P760.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3363-ND,PA4331NLKIT,Pulse Electronics Power,INDUCT KIT PA4331.XXXNLT SERIES,15,0,"30.63000","0","1","Plastic Box with Bin Guide","PA4331.XXXNLT","Active","Fixed","Wirewound","Iron","100 Pieces (10 Values - 10 Each)","330nH ~ 10µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/P749.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3362-ND,PA4330_PA4332NLKIT,Pulse Electronics Power,INDUCTOR KIT PA4330/4332 SERIES,6,0,"30.63000","0","1","Plastic Box with Bin Guide","PA4330, PA4332","Active","Fixed","Wirewound","Iron","110 Pieces (11 Values - 10 Each)","470nH ~ 10µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_38.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3108-ND,PG0434NLKIT,Pulse Electronics Power,FLAT COIL INDUCTOR 5050 NPB,8,0,"30.83000","0","1","Tray","PG0434NL","Active","Fixed","Wirewound","-","18 Pieces (6 Values - 3 Each)","180nH ~ 2.8µH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_22.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-2859-ND,P1166NLKIT,Pulse Electronics Power,SOWER SHIELDED SMT INDUCTO NPB,10,0,"32.41000","0","1","Tray","P1166NL","Active","Fixed","Wirewound","-","54 Pieces (18 Values - 3 Each)","10µH ~ 820µH","Surface Mount","Non-Standard SMD","Drum Core","Shielded"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_20.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3526-ND,PF0601NLKIT,Pulse Electronics Power,KIT FIXED IND PF0601 SERIES,25,0,"33.22000","0","1","Plastic Box with Bin Guide","PF0601NL","Active","Fixed","Wirewound","-","54 Pieces (18 Values - 3 Each)","2.9µH ~ 330µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/P670.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3117-ND,PG0642NLKIT,Pulse Electronics Power,FLAT COILS INDUCTOR KIT NPB,8,0,"34.88000","0","1","Tray","PG0642NL","Active","Fixed","Wirewound","-","40 Pieces (8 Values - 5 Each)","400nH ~ 6.8µH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/P705.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3161-ND,PG0936NLKIT,Pulse Electronics Power,ROUND WIRE COILS INDUCTOR NPB,30,0,"36.10000","0","1","Plastic Box with Bin Guide","PG0936NL","Active","Fixed","Wirewound","-","40 Pieces (8 Values - 5 Each)","470nH ~ 25µH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_12.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3525-ND,PF0504NLKIT,Pulse Electronics Power,KIT FIXED IND PF0504 SERIES,16,0,"36.32000","0","1","Plastic Box with Bin Guide","PF0504NL","Active","Fixed","Wirewound","-","45 Pieces (15 Values - 3 Each)","680nH ~ 150µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/P700.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3150-ND,PG0926NLKIT,Pulse Electronics Power,ROUND WIRE COILS INDUCTOR NPB,28,0,"36.38000","0","1","Plastic Box with Bin Guide","PG0926NL","Active","Fixed","Wirewound","-","40 Pieces (8 Values - 5 Each)","460nH ~ 22µH","Surface Mount","Non-Standard SMD","-","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_40.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3019-ND,PD0120NLKIT,Pulse Electronics Power,POWER SHIELDED SMT INDUCTO NPB,18,0,"36.64000","0","1","Plastic Box with Bin Guide","PD0120NL","Active","Fixed","Wirewound","-","Assorted","-","Surface Mount","Non-Standard SMD","-","Shielded"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_25.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-2872-ND,P1168NLKIT,Pulse Electronics Power,POWER SHIELDED SMT INDUCTO NPB,10,0,"37.43000","0","1","Tray","P1168NL","Active","Fixed","Wirewound","-","54 Pieces (18 Values - 3 Each)","10µH ~ 1mH","Surface Mount","0805 (2012 Metric)","Drum Core","Shielded"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_19.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-2877-ND,P1174NLKIT,Pulse Electronics Power,POWER SHIELDED SMT INDUCTO NPB,13,0,"37.50000","0","1","Tray","P1174NL","Active","Fixed","Wirewound","-","54 Pieces (18 Values - 3 Each)","1µH ~ 5mH","Surface Mount","Non-Standard SMD","Drum Core","Shielded"
"//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/PF0464,465NL.pdf",//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3028-ND,PF0464NLKIT,Pulse Electronics Power,SHIELDED DRUM CORE INDUCTO NPB,14,0,"41.60000","0","1","Tray","PF0464NL","Active","Fixed","-","-","54 Pieces (18 Values - 3 Each)","1.5µH ~ 100µH","Surface Mount","Non-Standard SMD","Drum Core","Shielded"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_26.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-2873-ND,P1170NLKIT,Pulse Electronics Power,POWER SHIELDED SMT INDUCTO NPB,11,0,"42.09000","0","1","Tray","P1170NL","Active","Fixed","Wirewound","-","54 Pieces (18 Values - 3 Each)","10µH ~ 1mH","Surface Mount","Non-Standard SMD","Drum Core","Shielded"
http://productfinder.pulseeng.com/products/datasheets/P772.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3372-ND,PA4345NLKIT,Pulse Electronics Power,INDUCT KIT PA4345.XXXNLT SERIES,51,0,"45.38000","0","1","Plastic Box with Bin Guide","PA4345.XXXNLT","Active","Fixed","Molded","-","100 Pieces (10 Values - 10 Each)","100nH ~ 1.5µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","-"
http://productfinder.pulseeng.com/products/datasheets/P767.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3367-ND,PA4340NLKIT,Pulse Electronics Power,INDUCT KIT PA4340.XXXNLT SERIES,45,0,"45.38000","0","1","Plastic Box with Bin Guide","PA4340.XXXNLT","Active","Fixed","Molded","-","180 Pieces (18 Values - 10 Each)","100nH ~ 33µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","-"
http://productfinder.pulseeng.com/products/datasheets/P770.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3370-ND,PA4343NLKIT,Pulse Electronics Power,INDUCT KIT PA4343.XXXNLT SERIES,36,0,"45.38000","0","1","Plastic Box with Bin Guide","PA4343.XXXNLT","Active","Fixed","Molded","-","90 Pieces (18 Values - 5 Each)","150nH ~ 47µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","-"
http://productfinder.pulseeng.com/products/datasheets/P771.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3371-ND,PA4344NLKIT,Pulse Electronics Power,INDUCT KIT PA4344.XXXNLT SERIES,29,0,"45.38000","0","1","Plastic Box with Bin Guide","PA4344.XXXNLT","Active","Fixed","Molded","-","54 Pieces (18 Values - 3 Each)","1µH ~ 100µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","-"
http://productfinder.pulseeng.com/products/datasheets/P769.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3369-ND,PA4342NLKIT,Pulse Electronics Power,INDUCT KIT PA4342.XXXNLT SERIES,17,0,"45.38000","0","1","Plastic Box with Bin Guide","PA4342.XXXNLT","Active","Fixed","Molded","-","90 Pieces (18 Values - 5 Each)","150nH ~ 68µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_25.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3533-ND,P1169NLKIT,Pulse Electronics Power,KIT FIXED IND P1169 SERIES,8,0,"45.38000","0","1","Plastic Box with Bin Guide","P1169NL","Active","Fixed","Wirewound","-","54 Pieces (18 Values - 3 Each)","10µH ~ 1mH","Surface Mount","Non-Standard SMD","Drum Core","-"
