Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Region Utilized","Form","Input Type","Voltage - Input","Voltage - Output","Current - Output (Max)","Power (Watts)","No Load Power Consumption","Polarization","Applications","Efficiency","Operating Temperature","Output Connector","Cord Length","Input Connector","Size / Dimension","Approvals"
https://www.cui.com/product/resource/digikeypdf/sdi18-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SDI18-U.jpg,102-3556-ND,SDI18-12-U-P5,CUI Inc.,AC/DC DESKTOP ADAPTER 12V 18W,1906,0,"16.72000","0","1","SDI18-U (18W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","1.6A","19W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","3.94"" L x 1.97"" W x 1.30"" H (100.0mm x 50.0mm x 33.0mm)","CE, cULus, GS, PSE"
http://www.qualtekusa.com/images/Power%20Supplies/pdf_files/QAWA-24%20Series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_QAWA-24.jpg,Q978-ND,QAWA-24-5-US01,Qualtek,AC/DC WALL MOUNT ADAPTER 5V 24W,343,481,"16.72000","0","1","QAWA-24 (24W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","5V","4A","20W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","59"" (1.50m)","NEMA 1-15P","2.83"" L x 1.34"" W x 2.05"" H (72.0mm x 34.0mm x 52.0mm)","BSMI, CB, CCC, CE, cULus, FCC, GS, PSE"
https://www.cui.com/product/resource/digikeypdf/sdi18-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SDI18-U.jpg,102-3554-ND,SDI18-5-U-P5,CUI Inc.,AC/DC DESKTOP ADAPTER 5V 18W,1046,0,"16.73000","0","1","SDI18-U (18W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","5V","3A","15W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","3.94"" L x 1.97"" W x 1.30"" H (100.0mm x 50.0mm x 33.0mm)","CE, cULus, GS, PSE"
https://www.slpower.com/data/collateral/TE20_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_TEx0.jpg,271-2907-ND,TE20A0903B01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC WALL MOUNT ADAPTER 9V 18W,994,0,"16.82000","0","1","TE20 (20W)","Active","North America","Wall Mount","Fixed Blade, Multi-Blade (Sold Separately)","90 ~ 264 VAC","9V","2A","18W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","-20°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P, Multi-Blade (Sold Separately)","3.31"" L x 1.85"" W x 1.50"" H (84.0mm x 47.0mm x 38.0mm)","CB, CE, DEMKO, UL"
https://www.slpower.com/data/collateral/TE20_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_TEx0.jpg,271-2911-ND,TE20A2403B01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC WALL MOUNT ADAPTER 24V 20W,640,0,"16.82000","0","1","TE20 (20W)","Active","North America","Wall Mount","Fixed Blade, Multi-Blade (Sold Separately)","90 ~ 264 VAC","24V","830mA","20W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","-20°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P, Multi-Blade (Sold Separately)","3.31"" L x 1.85"" W x 1.50"" H (84.0mm x 47.0mm x 38.0mm)","CB, CE, DEMKO, UL"
https://www.slpower.com/data/collateral/ME20_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/ME20A1503F01.jpg,271-2871-ND,ME20A1203F01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC DESKTOP ADAPTER 12V 18W,2120,0,"17.15000","0","1","ME20 (20W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","1.5A","18W","100mW (Max)","Positive Center","Medical","Level VI","-20°C ~ 50°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","3.31"" L x 1.85"" W x 1.22"" H (84.0mm x 47.0mm x 31.0mm)","CE"
https://www.slpower.com/data/collateral/TE20_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_TE60A4803Q01.JPG,271-2912-ND,TE20A2403F01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC DESKTOP ADAPTER 24V 20W,348,0,"17.22000","0","1","TE20 (20W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","830mA","20W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","-20°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","3.31"" L x 1.85"" W x 1.22"" H (84.0mm x 47.0mm x 31.0mm)","CB, CE, CSA, UL"
https://www.cui.com/product/resource/digikeypdf/sdi18-ud.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SDI18-UD.jpg,102-3671-ND,SDI18-12-UDC-P5,CUI Inc.,AC/DC DESKTOP ADAPTER 12V 18W,1257,0,"17.24000","0","1","SDI18-UD (18W)","Active","North America","Desktop (Class II)","Cord","90 ~ 264 VAC","12V","1.6A","19W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C8","3.48"" L x 1.97"" W x 1.34"" H (88.5mm x 50.0mm x 34.0mm)","CE, cULus, GS, PSE"
https://www.cui.com/product/resource/digikeypdf/sdi18-ud.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SDI18-UD.jpg,102-3697-ND,SDI18-15-UDC-P5,CUI Inc.,AC/DC DESKTOP ADAPTER 15V 18W,374,0,"17.24000","0","1","SDI18-UD (18W)","Active","North America","Desktop (Class II)","Cord","90 ~ 264 VAC","15V","1.3A","20W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C8","3.48"" L x 1.97"" W x 1.34"" H (88.5mm x 50.0mm x 34.0mm)","CE, cULus, GS, PSE"
https://www.cui.com/product/resource/digikeypdf/swi24-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI24-N.jpg,102-3628-ND,SWI24-24-N-P5R,CUI Inc.,AC/DC WALL MOUNT ADAPTER 24V 24W,1509,0,"17.45000","0","1","SWI24-N (24W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","24V","1A","24W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug R/A, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.83"" L x 1.34"" W x 2.05"" H (72.0mm x 34.0mm x 52.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi24-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI24-N.jpg,102-3629-ND,SWI24-15-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 15V 24W,1273,0,"17.45000","0","1","SWI24-N (24W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","15V","1.6A","24W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.83"" L x 1.34"" W x 2.05"" H (72.0mm x 34.0mm x 52.0mm)","cULus, PSE"
https://www.phihong.com/admin/uploads/PSAC60W.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAC60W.jpg,993-1108-ND,PSAC60W-120,Phihong USA,AC/DC DESKTOP ADAPTER 12V 60W,1835,0,"17.58000","0","1","PSAC60W (60W)","Active","International","Desktop (Class II)","Cord (Sold Separately)","90 ~ 264 VAC","12V","5A","60W","500mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","47.2"" (1.20m)","IEC 320-C8","5.12"" L x 2.36"" W x 1.30"" H (130.0mm x 60.0mm x 32.0mm)","CE, cULus"
https://www.phihong.com/admin/uploads/PSAC60W.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAC60W.jpg,993-1133-ND,PSAC60W-240,Phihong USA,AC/DC DESKTOP ADAPTER 24V 60W,275,0,"17.58000","0","1","PSAC60W (60W)","Active","International","Desktop (Class II)","Cord (Sold Separately)","90 ~ 264 VAC","24V","2.5A","60W","500mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","47.2"" (1.20m)","IEC 320-C8","5.12"" L x 2.36"" W x 1.30"" H (130.0mm x 60.0mm x 32.0mm)","CE, cULus"
https://www.cui.com/product/resource/digikeypdf/sdi18-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SDI18-U.jpg,102-3670-ND,SDI18-12-UC-P5,CUI Inc.,AC/DC DESKTOP ADAPTER 12V 18W,253,0,"17.59000","0","1","SDI18-U (18W)","Active","North America","Desktop (Class I)","Cord","90 ~ 264 VAC","12V","1.6A","19W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","3.94"" L x 1.97"" W x 1.30"" H (100.0mm x 50.0mm x 33.0mm)","CE, cULus, GS, PSE"
http://www.qualtekusa.com/images/Power%20Supplies/pdf_files/QFWB-65%20Series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_QFWB-65.JPG,Q1186-ND,QFWB-65-24-US01,Qualtek,UNIVERSAL INPUT 65W 24VDC US PLU,532,0,"17.68000","0","1","QFWB-65 (65W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","24V","2.7A","65W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","47.2"" (1.20m)","NEMA 1-15P","4.62"" L x 1.98"" W x 1.32"" H (117.3mm x 50.3mm x 33.5mm)","cULus"
https://www.slpower.com/data/collateral/ME10_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_MEx0.jpg,271-2860-ND,ME10A0503B01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC WALL MOUNT ADAPTER 5V 10W,2864,0,"17.83000","0","1","ME10 (10W)","Active","North America","Wall Mount","Fixed Blade, Multi-Blade (Sold Separately)","90 ~ 264 VAC","5V","2A","10W","100mW (Max)","Positive Center","Medical","Level VI","-20°C ~ 50°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P, Multi-Blade (Sold Separately)","3.31"" L x 1.85"" W x 1.50"" H (84.0mm x 47.0mm x 38.0mm)","CE, cURus, DEMKO"
http://catalog.triadmagnetics.com/Asset/WSX120-2000.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSX-Wall-Power-Supply.jpg,237-2141-ND,WSX120-2000,Triad Magnetics,AC/DC WALL MOUNT ADAPTER 12V 24W,2546,900,"17.83000","0","1","WSX","Active","International","Wall Mount","Multi-Blade (Included)","90 ~ 264 VAC","12V","2A","24W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 45°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","72"" (1.83m)","Multi-Blade","3.02"" L x 1.87"" W x 1.38"" H (76.8mm x 47.5mm x 35.0mm)","CE, cETLus, FCC, GS, RCM"
https://catalog.triadmagnetics.com/Asset/WSX090-2500-R.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSX-Wall-Power-Supply.jpg,237-2140-ND,WSX090-2500-R,Triad Magnetics,AC/DC WALL MOUNT ADAPTER 9V 23W,514,720,"17.83000","0","1","WSX","Active","International","Wall Mount","Multi-Blade (Included)","90 ~ 264 VAC","9V","2.5A","23W","100mW (Max)","Negative Center","ITE (Commercial)","Level VI","0°C ~ 45°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","72"" (1.83m)","Multi-Blade","3.02"" L x 1.87"" W x 1.38"" H (76.8mm x 47.5mm x 35.0mm)","CE, cETLus, FCC, GS, RCM"
http://catalog.triadmagnetics.com/Asset/WSX240-1000-13.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSXxxx-Series.jpg,237-2168-ND,WSX240-1000-13,Triad Magnetics,AC/DC WALL MNT ADAPTER 24V 24W,111,660,"17.83000","0","1","WSX","Active","International","Wall Mount","Multi-Blade (Included)","90 ~ 264 VAC","24V","1A","24W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 45°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 11.0mm","60"" (1.52m)","Multi-Blade","3.02"" L x 1.87"" W x 1.38"" H (76.8mm x 47.5mm x 35.0mm)","CE, cETLus, FCC, GS, RCM"
https://www.slpower.com/data/collateral/ME10_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/ME10Axx03F01.jpg,271-2861-ND,ME10A0503F01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC DESKTOP ADAPTER 5V 10W,628,0,"17.89000","0","1","ME10 (10W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","5V","2A","10W","100mW (Max)","Positive Center","Medical","Level VI","-20°C ~ 50°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C14","3.31"" L x 1.85"" W x 1.22"" H (84.0mm x 47.0mm x 31.0mm)","CE, cURus, DEMKO"
https://www.cui.com/product/resource/digikeypdf/swi24-sc.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI24-SC.jpg,T1285-ND,SWI24-12-N-SC,CUI Inc.,AC/DC WALL MOUNT ADAPTER 12V 24W,1193,0,"17.92000","0","1","SWI24-SC (24W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","2A","24W","100mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 40°C","Screw Terminal","-","NEMA 1-15P","3.86"" L x 1.93"" W x 1.28"" H (98.0mm x 49.0mm x 32.5mm)","cULus"
https://www.cui.com/product/resource/digikeypdf/swi24-sc.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI24-SC.jpg,T1287-ND,SWI24-24-N-SC,CUI Inc.,AC/DC WALL MOUNT ADAPTER 24V 24W,309,0,"17.97000","0","1","SWI24-SC (24W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","24V","1A","24W","100mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 40°C","Screw Terminal","-","NEMA 1-15P","3.86"" L x 1.93"" W x 1.28"" H (98.0mm x 49.0mm x 32.5mm)","cULus"
https://www.xppower.com/Portals/0/pdfs/SF_VEC40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEC40-SERIES.jpg,1470-3095-ND,VEC40US12,XP Power,AC/DC DESKTOP ADAPTER 12V 40W,4321,0,"18.00000","0","1","VEC40 (40W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","3.33A","40W","150mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 65°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 11.0mm","47.2"" (1.20m)","IEC 320-C14","4.58"" L x 2.06"" W x 1.23"" H (116.3mm x 52.4mm x 31.3mm)","CB, CE, TUV"
https://www.xppower.com/Portals/0/pdfs/SF_VEC40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEC40-SERIES.jpg,1470-3096-ND,VEC40US15,XP Power,AC/DC DESKTOP ADAPTER 15V 40W,1967,0,"18.00000","0","1","VEC40 (40W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","15V","2.67A","40W","150mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 65°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 11.0mm","47.2"" (1.20m)","IEC 320-C14","4.58"" L x 2.06"" W x 1.23"" H (116.3mm x 52.4mm x 31.3mm)","CB, CE, TUV"
https://www.xppower.com/Portals/0/pdfs/SF_VEC40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEC40-SERIES.jpg,1470-3097-ND,VEC40US24,XP Power,AC/DC DESKTOP ADAPTER 24V 40W,840,0,"18.00000","0","1","VEC40 (40W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","1.67A","40W","150mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 65°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 11.0mm","47.2"" (1.20m)","IEC 320-C14","4.58"" L x 2.06"" W x 1.23"" H (116.3mm x 52.4mm x 31.3mm)","CB, CE, TUV"
https://www.xppower.com/Portals/0/pdfs/SF_VEL36.pdf,//media.digikey.com/Photos/XP%20Power/VEL36-Series_94.0mmx49.6mmx53.6mm.jpg,1470-3644-ND,VEL36US120-US-JA,XP Power,"FIXED PLUG ADAPTER, 36W, OUTPUT",529,0,"18.00000","0","1","VEL36 (36W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","3A","36W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","NEMA 1-15P","3.70"" L x 1.95"" W x 2.11"" H (94.0mm x 49.6mm x 53.6mm)","CB, CCC"
https://www.phihong.com/admin/uploads/PSAC60M.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAC60M.jpg,993-1107-ND,PSAC60M-120,Phihong USA,AC/DC DESKTOP ADAPTER 12V 60W,909,0,"18.23000","0","1","PSAC60M (60W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","5A","60W","150mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","47.2"" (1.20m)","IEC 320-C6","5.12"" L x 2.36"" W x 1.30"" H (130.0mm x 60.0mm x 32.0mm)","CB, CE, cULus"
https://www.phihong.com/admin/uploads/PSAC60M.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAC60M.jpg,993-1136-ND,PSAC60M-240,Phihong USA,AC/DC DESKTOP ADAPTER 24V 60W,557,0,"18.23000","0","1","PSAC60M (60W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","24V","2.5A","60W","500mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","47.2"" (1.20m)","IEC 320-C6","5.12"" L x 2.36"" W x 1.30"" H (130.0mm x 60.0mm x 32.0mm)","CE, cULus"
http://globtek.force.com/spec?id=01ta0000005d2s9,"//media.digikey.com/Photos/Globtek,%20Inc/TR9CE5000xCP-N(R6B).JPG",1939-1237-ND,TR9CE5000LCP-N(R6B),"GlobTek, Inc.","60W, 12V 5A, DESKTOP/EXTERNAL, .",869,0,"18.43000","0","1","GT-46600-60VV-X.X-T3","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","5A","60W","150mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 11.0mm","47.2"" (1.20m)","IEC 320-C14","4.76"" L x 2.05"" W x 1.30"" H (121.0mm x 52.0mm x 33.0mm)","BIS, CB, CCC, CE, EAC, KC, PSE, RCM, S-Mark, UkrSEPRO, VCCI"
http://globtek.force.com/spec?id=01ta0000005dFmC,"//media.digikey.com/Photos/Globtek,%20Inc/TR9CE5000xCP-N(R6B).JPG",1939-1235-ND,TR9CE5000CCP-N(R6B),"GlobTek, Inc.","60W, 12V 5A, DESKTOP/EXTERNAL, .",199,0,"18.43000","0","1","GT-46600-60VV-X.X-T3","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","5A","60W","150mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","47.2"" (1.20m)","IEC 320-C14","4.76"" L x 2.05"" W x 1.30"" H (121.0mm x 52.0mm x 33.0mm)","BIS, CB, CCC, CE, cETLus, EAC, GS, KC, PSE, RCM, S-Mark, UkrSEPRO, VCCI"
https://www.xppower.com/Portals/0/pdfs/SF_VER24.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VER24-Series.JPG,1470-3173-ND,VER24US120-JA,XP Power,AC/DC WALL MOUNT ADAPTER 12V 24W,517,0,"18.50000","0","1","VER24 (24W)","Active","International","Wall Mount","Multi-Blade (Included)","90 ~ 264 VAC","12V","2A","24W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","Multi-Blade","3.54"" L x 1.69"" W x 1.68"" H (90.0mm x 43.0mm x 42.7mm)","CB"
https://www.xppower.com/Portals/0/pdfs/SF_VER24.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VER24-Series.JPG,1470-3175-ND,VER24US240-JA,XP Power,AC/DC WALL MOUNT ADAPTER 24V 24W,403,0,"18.50000","0","1","VER24 (24W)","Active","International","Wall Mount","Multi-Blade (Included)","90 ~ 264 VAC","24V","1A","24W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","Multi-Blade","3.54"" L x 1.69"" W x 1.68"" H (90.0mm x 43.0mm x 42.7mm)","CB"
https://www.slpower.com/data/collateral/ME20_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_MEx0.jpg,271-2870-ND,ME20A1203B01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC WALL MOUNT ADAPTER 12V 18W,1072,0,"18.51000","0","1","ME20 (20W)","Active","North America","Wall Mount","Fixed Blade, Multi-Blade (Sold Separately)","90 ~ 264 VAC","12V","1.5A","18W","100mW (Max)","Positive Center","Medical","Level VI","-20°C ~ 50°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P, Multi-Blade (Sold Separately)","3.31"" L x 1.85"" W x 1.50"" H (84.0mm x 47.0mm x 38.0mm)","CE"
https://www.slpower.com/data/collateral/ME20_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_MEx0.jpg,271-2866-ND,ME20A0503B01,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC WALL MOUNT ADAPTER 5V 15W,443,0,"18.51000","0","1","ME20 (20W)","Active","North America","Wall Mount","Fixed Blade, Multi-Blade (Sold Separately)","90 ~ 264 VAC","5V","3A","15W","100mW (Max)","Positive Center","Medical","Level VI","-20°C ~ 50°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P, Multi-Blade (Sold Separately)","3.31"" L x 1.85"" W x 1.50"" H (84.0mm x 47.0mm x 38.0mm)","CE"
https://www.cui.com/product/resource/digikeypdf/sdi40-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SDI30-U.JPG,102-4111-ND,SDI40-12-U-P5,CUI Inc.,AC/DC DESKTOP ADAPTER 12V 36W,184,0,"18.69000","0","1","SDI40-U (40W)","Active","International","Desktop (Class I)","Cord (Sold Separately)","90 ~ 264 VAC","12V","3A","36W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","60.2"" (1.53m)","IEC 320-C14","4.37"" L x 2.05"" W x 1.27"" H (111.0mm x 52.0mm x 32.3mm)","CE, cULus, GS, PSE"
"http://www.qualtekusa.com/images/Power%20Supplies/pdf_files/QAWA-30,36%20Series.pdf",//media.digikey.com/Photos/Qualtek%20Photos/MFG_QAWA-30-5-US01.jpg,Q981-ND,QAWA-36-12-US01,Qualtek,AC/DC WALL MOUNT ADAPTER 12V 36W,446,0,"19.24000","0","1","QAWA-36 (36W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","12V","3A","36W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","59"" (1.50m)","NEMA 1-15P","3.11"" L x 1.34"" W x 2.91"" H (79.0mm x 34.0mm x 74.0mm)","BSMI, CB, CCC, CE, cULus, FCC, GS, PSE, RCM"
https://www.xppower.com/Portals/0/pdfs/SF_VER36.pdf,//media.digikey.com/photos/XP%20Power/MFG_VER12US-Series.jpg,1470-3654-ND,VER36US120-JA,XP Power,"MULTI PLUG ADAPTER, 36W, OUTPUT",2507,0,"19.25000","0","1","VER36 (36W)","Active","International","Wall Mount","Multi-Blade (Included)","90 ~ 264 VAC","12V","3A","36W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 1","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","Multi-Blade","3.72"" L x 1.85"" W x 1.71"" H (94.5mm x 47.0mm x 43.5mm)","CB, CCC"
https://www.xppower.com/Portals/0/pdfs/SF_VER36.pdf,//media.digikey.com/photos/XP%20Power/MFG_VER12US-Series.jpg,1470-3657-ND,VER36US240-JA,XP Power,"MULTI PLUG ADAPTER, 36W, OUTPUT",309,0,"19.25000","0","1","VER36 (36W)","Active","International","Wall Mount","Multi-Blade (Included)","90 ~ 264 VAC","24V","1.5A","36W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","Multi-Blade","3.72"" L x 1.85"" W x 1.71"" H (94.5mm x 47.0mm x 43.5mm)","CB, CCC"
