Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4378DKR-ND,TSX-3225 32.0000MF10Z-W6,EPSON,CRYSTAL 32.00 MHZ 12.0PF SMD,18049,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","32MHz","±10ppm","±10ppm","12pF","40 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4370TR-ND,TSX-3225 16.0000MF10U-B0,EPSON,CRYSTAL 16.00 MHZ 16.0PF SMD,14000,0,"0.17600","0","1000","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","16MHz","±10ppm","±10ppm","16pF","60 Ohms","Fundamental","-10°C ~ 60°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4370CT-ND,TSX-3225 16.0000MF10U-B0,EPSON,CRYSTAL 16.00 MHZ 16.0PF SMD,14629,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","16MHz","±10ppm","±10ppm","16pF","60 Ohms","Fundamental","-10°C ~ 60°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4370DKR-ND,TSX-3225 16.0000MF10U-B0,EPSON,CRYSTAL 16.00 MHZ 16.0PF SMD,14629,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","16MHz","±10ppm","±10ppm","16pF","60 Ohms","Fundamental","-10°C ~ 60°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4256TR-ND,FA-238 25.0000MB-C0,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,8000,0,"0.17600","0","1000","Tape & Reel (TR)","FA-238","Active","MHz Crystal","25MHz","±30ppm","±50ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4256CT-ND,FA-238 25.0000MB-C0,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,8411,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","25MHz","±30ppm","±50ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4256DKR-ND,FA-238 25.0000MB-C0,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,8411,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","25MHz","±30ppm","±50ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4211TR-ND,TSX-3225 25.0000MF10P-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,6000,0,"0.17600","0","1000","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","25MHz","±10ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4211CT-ND,TSX-3225 25.0000MF10P-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,6825,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","25MHz","±10ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4211DKR-ND,TSX-3225 25.0000MF10P-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,6825,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","25MHz","±10ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4212TR-ND,TSX-3225 25.0000MF20P-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,4000,0,"0.17600","0","1000","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","25MHz","±20ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4212CT-ND,TSX-3225 25.0000MF20P-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,4287,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","25MHz","±20ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4212DKR-ND,TSX-3225 25.0000MF20P-C0,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,4287,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","25MHz","±20ppm","±10ppm","18pF","40 Ohms","Fundamental","-20°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4372TR-ND,TSX-3225 16.0000MF18X-AC6,EPSON,CRYSTAL 16.00 MHZ 9.0PF SMD,4000,0,"0.17600","0","2000","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","16MHz","±18ppm","±10ppm","9pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4372CT-ND,TSX-3225 16.0000MF18X-AC6,EPSON,CRYSTAL 16.00 MHZ 9.0PF SMD,4854,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","16MHz","±18ppm","±10ppm","9pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4372DKR-ND,TSX-3225 16.0000MF18X-AC6,EPSON,CRYSTAL 16.00 MHZ 9.0PF SMD,4854,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","16MHz","±18ppm","±10ppm","9pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4209TR-ND,TSX-3225 24.0000MF15V-C0,EPSON,CRYSTAL 24.0000MHZ 18PF SMD,3000,0,"0.17600","0","1000","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","24MHz","-","±10ppm","18pF","40 Ohms","Fundamental","-","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4209CT-ND,TSX-3225 24.0000MF15V-C0,EPSON,CRYSTAL 24.0000MHZ 18PF SMD,3626,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","24MHz","-","±10ppm","18pF","40 Ohms","Fundamental","-","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4209DKR-ND,TSX-3225 24.0000MF15V-C0,EPSON,CRYSTAL 24.0000MHZ 18PF SMD,3626,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","24MHz","-","±10ppm","18pF","40 Ohms","Fundamental","-","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4251TR-ND,FA-238 24.0000MB-C0,EPSON,CRYSTAL 24.00 MHZ 18.0PF SMD,3000,0,"0.17600","0","1000","Tape & Reel (TR)","FA-238","Active","MHz Crystal","24MHz","±30ppm","±50ppm","18pF","60 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4251CT-ND,FA-238 24.0000MB-C0,EPSON,CRYSTAL 24.00 MHZ 18.0PF SMD,3774,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","24MHz","±30ppm","±50ppm","18pF","60 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4251DKR-ND,FA-238 24.0000MB-C0,EPSON,CRYSTAL 24.00 MHZ 18.0PF SMD,3774,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","24MHz","±30ppm","±50ppm","18pF","60 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4257TR-ND,FA-238 25.0000MB-K0,EPSON,CRYSTAL 25.00 MHZ 10.0PF SMD,3000,0,"0.17600","0","1000","Tape & Reel (TR)","FA-238","Active","MHz Crystal","25MHz","±30ppm","±50ppm","10pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4257CT-ND,FA-238 25.0000MB-K0,EPSON,CRYSTAL 25.00 MHZ 10.0PF SMD,3990,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","25MHz","±30ppm","±50ppm","10pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4257DKR-ND,FA-238 25.0000MB-K0,EPSON,CRYSTAL 25.00 MHZ 10.0PF SMD,3990,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","25MHz","±30ppm","±50ppm","10pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4259TR-ND,FA-238 25.0000MB50X-C0,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,0,0,"0.17600","0","1000","Tape & Reel (TR)","FA-238","Active","MHz Crystal","25MHz","±50ppm","±50ppm","18pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4259CT-ND,FA-238 25.0000MB50X-C0,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,80,0,"0.36000","0","1","Cut Tape (CT)","FA-238","Active","MHz Crystal","25MHz","±50ppm","±50ppm","18pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-238&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/4-SMD.jpg,SER4259DKR-ND,FA-238 25.0000MB50X-C0,EPSON,CRYSTAL 25.00 MHZ 18.0PF SMD,80,0,"Digi-Reel","0","1","Digi-Reel®","FA-238","Active","MHz Crystal","25MHz","±50ppm","±50ppm","18pF","50 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4375TR-ND,TSX-3225 25.0000MF18X-G0,EPSON,CRYSTAL 25.00 MHZ 20.0PF SMD,2000,0,"0.17600","0","1000","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","25MHz","±18ppm","±10ppm","20pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4375CT-ND,TSX-3225 25.0000MF18X-G0,EPSON,CRYSTAL 25.00 MHZ 20.0PF SMD,2674,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","25MHz","±18ppm","±10ppm","20pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4375DKR-ND,TSX-3225 25.0000MF18X-G0,EPSON,CRYSTAL 25.00 MHZ 20.0PF SMD,2674,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","25MHz","±18ppm","±10ppm","20pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4377TR-ND,TSX-3225 26.0000MF15X-VF6,EPSON,CRYSTAL 26.00 MHZ 9.8PF SMD,2000,0,"0.17600","0","2000","Tape & Reel (TR)","TSX-3225","Active","MHz Crystal","26MHz","±15ppm","±10ppm","9.8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4377CT-ND,TSX-3225 26.0000MF15X-VF6,EPSON,CRYSTAL 26.00 MHZ 9.8PF SMD,3872,0,"0.36000","0","1","Cut Tape (CT)","TSX-3225","Active","MHz Crystal","26MHz","±15ppm","±10ppm","9.8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_TSX-3225&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/TSX-3225%2026%5E0000MF09Z-AC3.jpg,SER4377DKR-ND,TSX-3225 26.0000MF15X-VF6,EPSON,CRYSTAL 26.00 MHZ 9.8PF SMD,3872,0,"Digi-Reel","0","1","Digi-Reel®","TSX-3225","Active","MHz Crystal","26MHz","±15ppm","±10ppm","9.8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.024"" (0.60mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2787TR-ND,ECS-130-18-5PLX-AGN-TR,ECS Inc.,CRYSTAL 13.000MHZ 18PF SMT,2000,0,"0.17920","0","1000","Tape & Reel (TR)","CSM-7X","Active","MHz Crystal","13MHz","±30ppm","±25ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.126"" (3.20mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2787CT-ND,ECS-130-18-5PLX-AGN-TR,ECS Inc.,CRYSTAL 13.000MHZ 18PF SMT,2000,100,"0.37000","0","1","Cut Tape (CT)","CSM-7X","Active","MHz Crystal","13MHz","±30ppm","±25ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.126"" (3.20mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2787DKR-ND,ECS-130-18-5PLX-AGN-TR,ECS Inc.,CRYSTAL 13.000MHZ 18PF SMT,2000,100,"Digi-Reel","0","1","Digi-Reel®","CSM-7X","Active","MHz Crystal","13MHz","±30ppm","±25ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.126"" (3.20mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2790TR-ND,ECS-163.84-18-5PLX-AGN-TR,ECS Inc.,CRYSTAL 16.384MHZ 18PF SMT,2000,0,"0.17920","0","1000","Tape & Reel (TR)","CSM-7X","Active","MHz Crystal","16.384MHz","±30ppm","±25ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.126"" (3.20mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2790CT-ND,ECS-163.84-18-5PLX-AGN-TR,ECS Inc.,CRYSTAL 16.384MHZ 18PF SMT,2000,100,"0.37000","0","1","Cut Tape (CT)","CSM-7X","Active","MHz Crystal","16.384MHz","±30ppm","±25ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.126"" (3.20mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC2790DKR-ND,ECS-163.84-18-5PLX-AGN-TR,ECS Inc.,CRYSTAL 16.384MHZ 18PF SMT,2000,100,"Digi-Reel","0","1","Digi-Reel®","CSM-7X","Active","MHz Crystal","16.384MHz","±30ppm","±25ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.126"" (3.20mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-146&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-146%20SERIES.jpg,SER4302TR-ND,MC-146 32.7680KA-A5: ROHS,EPSON,CRYSTAL 32.7680 KHZ 12.5PF SMD,24000,0,"0.18000","0","3000","Tape & Reel (TR)","MC-146","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","65 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, Flat Leads","0.264"" L x 0.059"" W (6.70mm x 1.50mm)","0.055"" (1.40mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-146&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-146%20SERIES.jpg,SER4302CT-ND,MC-146 32.7680KA-A5: ROHS,EPSON,CRYSTAL 32.7680 KHZ 12.5PF SMD,25227,0,"0.40000","0","1","Cut Tape (CT)","MC-146","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","65 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, Flat Leads","0.264"" L x 0.059"" W (6.70mm x 1.50mm)","0.055"" (1.40mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-146&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-146%20SERIES.jpg,SER4302DKR-ND,MC-146 32.7680KA-A5: ROHS,EPSON,CRYSTAL 32.7680 KHZ 12.5PF SMD,25227,0,"Digi-Reel","0","1","Digi-Reel®","MC-146","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","65 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, Flat Leads","0.264"" L x 0.059"" W (6.70mm x 1.50mm)","0.055"" (1.40mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-146&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-146%20SERIES.jpg,SER4301TR-ND,MC-146 32.7680KA-A5: PURE SN,EPSON,CRYSTAL 32.7680 KHZ 12.5PF SMD,6000,0,"0.18000","0","3000","Tape & Reel (TR)","MC-146","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","65 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, Flat Leads","0.264"" L x 0.059"" W (6.70mm x 1.50mm)","0.055"" (1.40mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-146&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-146%20SERIES.jpg,SER4301CT-ND,MC-146 32.7680KA-A5: PURE SN,EPSON,CRYSTAL 32.7680 KHZ 12.5PF SMD,7644,0,"0.40000","0","1","Cut Tape (CT)","MC-146","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","65 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, Flat Leads","0.264"" L x 0.059"" W (6.70mm x 1.50mm)","0.055"" (1.40mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-146&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-146%20SERIES.jpg,SER4301DKR-ND,MC-146 32.7680KA-A5: PURE SN,EPSON,CRYSTAL 32.7680 KHZ 12.5PF SMD,7644,0,"Digi-Reel","0","1","Digi-Reel®","MC-146","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","65 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, Flat Leads","0.264"" L x 0.059"" W (6.70mm x 1.50mm)","0.055"" (1.40mm)"
