Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Features","Capacitance","Impedance","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10004-2-ND,AWSCR-8.00CV-T,Abracon LLC,CER RES 8.0000MHZ 22PF SMD,35000,0,"0.19040","0","1000","Tape & Reel (TR)","AWSCR-CV","Active","Ceramic","8MHz","±0.4%","±0.5%","Built in Capacitor","22pF","30 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10004-1-ND,AWSCR-8.00CV-T,Abracon LLC,CER RES 8.0000MHZ 22PF SMD,36995,0,"0.39000","0","1","Cut Tape (CT)","AWSCR-CV","Active","Ceramic","8MHz","±0.4%","±0.5%","Built in Capacitor","22pF","30 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10004-6-ND,AWSCR-8.00CV-T,Abracon LLC,CER RES 8.0000MHZ 22PF SMD,36995,0,"Digi-Reel","0","1","Digi-Reel®","AWSCR-CV","Active","Ceramic","8MHz","±0.4%","±0.5%","Built in Capacitor","22pF","30 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://abracon.com/Resonators/N_AWSCR-MT.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCR-MT4.7%20SERIES.JPG,535-9362-2-ND,AWSCR-16.00MTD-T,Abracon LLC,CER RES 16.0000MHZ 22PF SMD,18000,0,"0.19200","0","1000","Tape & Reel (TR)","AWSCR-MT","Active","Ceramic","16MHz","±0.5%","±0.5%","Built in Capacitor","22pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.185"" L x 0.161"" W (4.70mm x 4.10mm)","0.067"" (1.70mm)"
https://abracon.com/Resonators/N_AWSCR-MT.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCR-MT4.7%20SERIES.JPG,535-9362-1-ND,AWSCR-16.00MTD-T,Abracon LLC,CER RES 16.0000MHZ 22PF SMD,18966,0,"0.41000","0","1","Cut Tape (CT)","AWSCR-MT","Active","Ceramic","16MHz","±0.5%","±0.5%","Built in Capacitor","22pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.185"" L x 0.161"" W (4.70mm x 4.10mm)","0.067"" (1.70mm)"
https://abracon.com/Resonators/N_AWSCR-MT.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCR-MT4.7%20SERIES.JPG,535-9362-6-ND,AWSCR-16.00MTD-T,Abracon LLC,CER RES 16.0000MHZ 22PF SMD,18966,0,"Digi-Reel","0","1","Digi-Reel®","AWSCR-MT","Active","Ceramic","16MHz","±0.5%","±0.5%","Built in Capacitor","22pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.185"" L x 0.161"" W (4.70mm x 4.10mm)","0.067"" (1.70mm)"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10007-2-ND,AWSCR-12.00CV-T,Abracon LLC,CER RES 12.0000MHZ 22PF SMD,11000,0,"0.19200","0","1000","Tape & Reel (TR)","AWSCR-CV","Active","Ceramic","12MHz","±0.4%","±0.5%","Built in Capacitor","22pF","30 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10007-1-ND,AWSCR-12.00CV-T,Abracon LLC,CER RES 12.0000MHZ 22PF SMD,11589,0,"0.40000","0","1","Cut Tape (CT)","AWSCR-CV","Active","Ceramic","12MHz","±0.4%","±0.5%","Built in Capacitor","22pF","30 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10007-6-ND,AWSCR-12.00CV-T,Abracon LLC,CER RES 12.0000MHZ 22PF SMD,11589,0,"Digi-Reel","0","1","Digi-Reel®","AWSCR-CV","Active","Ceramic","12MHz","±0.4%","±0.5%","Built in Capacitor","22pF","30 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10008-2-ND,AWSCR-16.00CV-T,Abracon LLC,CER RES 16.0000MHZ 22PF SMD,9000,0,"0.19200","0","1000","Tape & Reel (TR)","AWSCR-CV","Active","Ceramic","16MHz","±0.3%","±0.5%","Built in Capacitor","22pF","40 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10008-1-ND,AWSCR-16.00CV-T,Abracon LLC,CER RES 16.0000MHZ 22PF SMD,9719,0,"0.40000","0","1","Cut Tape (CT)","AWSCR-CV","Active","Ceramic","16MHz","±0.3%","±0.5%","Built in Capacitor","22pF","40 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://abracon.com/Resonators/AWSCR_CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AWSCR-CV.jpg,535-10008-6-ND,AWSCR-16.00CV-T,Abracon LLC,CER RES 16.0000MHZ 22PF SMD,9719,0,"Digi-Reel","0","1","Digi-Reel®","AWSCR-CV","Active","Ceramic","16MHz","±0.3%","±0.5%","Built in Capacitor","22pF","40 Ohms","-25°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.039"" (1.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-1203-2-ND,CSTCR5M00G53-R0,Murata Electronics North America,CER RES 5.0000MHZ 15PF SMD,6000,0,"0.19290","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","5MHz","±0.2%","±0.5%","Built in Capacitor","15pF","60 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-1203-1-ND,CSTCR5M00G53-R0,Murata Electronics North America,CER RES 5.0000MHZ 15PF SMD,8490,0,"0.42000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","5MHz","±0.2%","±0.5%","Built in Capacitor","15pF","60 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-1203-6-ND,CSTCR5M00G53-R0,Murata Electronics North America,CER RES 5.0000MHZ 15PF SMD,8490,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCR","Active","Ceramic","5MHz","±0.2%","±0.5%","Built in Capacitor","15pF","60 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-5997-2-ND,CSTCR6M00G55-R0,Murata Electronics North America,CER RES 6.0000MHZ 39PF SMD,3000,0,"0.19290","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","6MHz","±0.2%","±0.5%","Built in Capacitor","39pF","50 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-5997-1-ND,CSTCR6M00G55-R0,Murata Electronics North America,CER RES 6.0000MHZ 39PF SMD,3536,0,"0.42000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","6MHz","±0.2%","±0.5%","Built in Capacitor","39pF","50 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-5997-6-ND,CSTCR6M00G55-R0,Murata Electronics North America,CER RES 6.0000MHZ 39PF SMD,3536,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCR","Active","Ceramic","6MHz","±0.2%","±0.5%","Built in Capacitor","39pF","50 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/en/products/productdata/8801162264606/SPEC-CSTNE16M0VH3C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17951-2-ND,CSTNE16M0VH3C000R0,Murata Electronics North America,CER RES 16.0000MHZ 15PF SMD AUTO,6000,0,"0.19875","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","16MHz","±0.13%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801162264606/SPEC-CSTNE16M0VH3C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17951-1-ND,CSTNE16M0VH3C000R0,Murata Electronics North America,CER RES 16.0000MHZ 15PF SMD AUTO,6467,0,"0.44000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","16MHz","±0.13%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801162264606/SPEC-CSTNE16M0VH3C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17951-6-ND,CSTNE16M0VH3C000R0,Murata Electronics North America,CER RES 16.0000MHZ 15PF SMD AUTO,6467,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","16MHz","±0.13%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-1218-2-ND,CSTCR6M00G53Z-R0,Murata Electronics North America,CER RES 6.0000MHZ 15PF SMD,3000,0,"0.20745","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","6MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-1218-1-ND,CSTCR6M00G53Z-R0,Murata Electronics North America,CER RES 6.0000MHZ 15PF SMD,5796,0,"0.46000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","6MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-1218-6-ND,CSTCR6M00G53Z-R0,Murata Electronics North America,CER RES 6.0000MHZ 15PF SMD,5796,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCR","Active","Ceramic","6MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://abracon.com/Resonators/N_AWSCR-MT.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCR-MT4.7%20SERIES.JPG,535-9363-2-ND,AWSCR-20.00MTD-T,Abracon LLC,CER RES 20.0000MHZ 15PF SMD,5000,0,"0.20800","0","1000","Tape & Reel (TR)","AWSCR-MT","Active","Ceramic","20MHz","±0.5%","±0.5%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.185"" L x 0.161"" W (4.70mm x 4.10mm)","0.067"" (1.70mm)"
https://abracon.com/Resonators/N_AWSCR-MT.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCR-MT4.7%20SERIES.JPG,535-9363-1-ND,AWSCR-20.00MTD-T,Abracon LLC,CER RES 20.0000MHZ 15PF SMD,5627,0,"0.43000","0","1","Cut Tape (CT)","AWSCR-MT","Active","Ceramic","20MHz","±0.5%","±0.5%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.185"" L x 0.161"" W (4.70mm x 4.10mm)","0.067"" (1.70mm)"
https://abracon.com/Resonators/N_AWSCR-MT.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSCR-MT4.7%20SERIES.JPG,535-9363-6-ND,AWSCR-20.00MTD-T,Abracon LLC,CER RES 20.0000MHZ 15PF SMD,5627,0,"Digi-Reel","0","1","Digi-Reel®","AWSCR-MT","Active","Ceramic","20MHz","±0.5%","±0.5%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.185"" L x 0.161"" W (4.70mm x 4.10mm)","0.067"" (1.70mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-1208-ND,CSTLS4M00G53-B0,Murata Electronics North America,CER RES 4.0000MHZ 15PF T/H,5907,0,"0.21000","0","1","Bulk","CERALOCK® CSTLS","Active","Ceramic","4MHz","±0.2%","±0.5%","Built in Capacitor","15pF","30 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-1212-ND,CSTLS8M00G53-B0,Murata Electronics North America,CER RES 8.0000MHZ 15PF T/H,11265,0,"0.22000","0","1","Bulk","CERALOCK® CSTLS","Active","Ceramic","8MHz","±0.2%","±0.5%","Built in Capacitor","15pF","25 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-1211-ND,CSTLS6M00G53-B0,Murata Electronics North America,CER RES 6.0000MHZ 15PF T/H,2493,0,"0.22000","0","1","Bulk","CERALOCK® CSTLS","Active","Ceramic","6MHz","±0.2%","±0.5%","Built in Capacitor","15pF","30 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
http://global.kyocera.com/prdct/electro/product/pdf/pbrc_g_e.pdf,//media.digikey.com/Renders/AVX%20Renders/PBRC-G-Series.jpg,1253-1627-2-ND,PBRC4.00GR50X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 4MHZ SMD,2000,0,"0.22400","0","2000","Tape & Reel (TR)","PBRC-G, Kyocera","Active","Ceramic","4MHz","±0.5%","±0.5%","-","-","-","-40°C ~ 85°C","Surface Mount","2-SMD, No Lead","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
http://global.kyocera.com/prdct/electro/product/pdf/pbrc_g_e.pdf,//media.digikey.com/Renders/AVX%20Renders/PBRC-G-Series.jpg,1253-1627-1-ND,PBRC4.00GR50X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 4MHZ SMD,3960,0,"0.46000","0","1","Cut Tape (CT)","PBRC-G, Kyocera","Active","Ceramic","4MHz","±0.5%","±0.5%","-","-","-","-40°C ~ 85°C","Surface Mount","2-SMD, No Lead","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
http://global.kyocera.com/prdct/electro/product/pdf/pbrc_g_e.pdf,//media.digikey.com/Renders/AVX%20Renders/PBRC-G-Series.jpg,1253-1627-6-ND,PBRC4.00GR50X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 4MHZ SMD,3960,0,"Digi-Reel","0","1","Digi-Reel®","PBRC-G, Kyocera","Active","Ceramic","4MHz","±0.5%","±0.5%","-","-","-","-40°C ~ 85°C","Surface Mount","2-SMD, No Lead","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTLS-G%20SERIES.jpg,490-1213-ND,CSTLS10M0G53-B0,Murata Electronics North America,CER RES 10.0000MHZ 15PF T/H,3675,0,"0.23000","0","1","Bulk","CERALOCK® CSTLS","Not For New Designs","Ceramic","10MHz","±0.2%","±0.5%","Built in Capacitor","15pF","25 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.315"" L x 0.118"" W (8.00mm x 3.00mm)","0.236"" (6.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-7862-2-ND,CSTCR4M00G55B-R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD,9000,0,"0.23235","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","4MHz","±0.15%","±0.5%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-7862-1-ND,CSTCR4M00G55B-R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD,10851,0,"0.51000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","4MHz","±0.15%","±0.5%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-7862-6-ND,CSTCR4M00G55B-R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD,10851,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCR","Active","Ceramic","4MHz","±0.15%","±0.5%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/Photos/Murata%20Photos/CSTLS50M0X51-B0.JPG,490-6002-3-ND,CSTLS20M0X53-A0,Murata Electronics North America,CER RES 20.0000MHZ 15PF T/H,2000,0,"0.24368","0","2000","Tape & Box (TB)","CERALOCK® CSTLS","Active","Ceramic","20MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.217"" L x 0.118"" W (5.50mm x 3.00mm)","0.256"" (6.50mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/Photos/Murata%20Photos/CSTLS50M0X51-B0.JPG,490-6002-1-ND,CSTLS20M0X53-A0,Murata Electronics North America,CER RES 20.0000MHZ 15PF T/H,3115,0,"0.50000","0","1","Cut Tape (CT)","CERALOCK® CSTLS","Active","Ceramic","20MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.217"" L x 0.118"" W (5.50mm x 3.00mm)","0.256"" (6.50mm)"
http://global.kyocera.com/prdct/electro/product/pdf/pbrc_g_e.pdf,//media.digikey.com/Renders/AVX%20Renders/PBRC-G-Series.jpg,1253-1643-2-ND,PBRC6.00GR50X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 6MHZ SMD,8000,0,"0.25600","0","2000","Tape & Reel (TR)","PBRC-G, Kyocera","Active","Ceramic","6MHz","±0.5%","±0.5%","-","-","-","-40°C ~ 85°C","Surface Mount","2-SMD, No Lead","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
http://global.kyocera.com/prdct/electro/product/pdf/pbrc_g_e.pdf,//media.digikey.com/Renders/AVX%20Renders/PBRC-G-Series.jpg,1253-1643-1-ND,PBRC6.00GR50X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 6MHZ SMD,9856,0,"0.53000","0","1","Cut Tape (CT)","PBRC-G, Kyocera","Active","Ceramic","6MHz","±0.5%","±0.5%","-","-","-","-40°C ~ 85°C","Surface Mount","2-SMD, No Lead","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
http://global.kyocera.com/prdct/electro/product/pdf/pbrc_g_e.pdf,//media.digikey.com/Renders/AVX%20Renders/PBRC-G-Series.jpg,1253-1643-6-ND,PBRC6.00GR50X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 6MHZ SMD,9856,0,"Digi-Reel","0","1","Digi-Reel®","PBRC-G, Kyocera","Active","Ceramic","6MHz","±0.5%","±0.5%","-","-","-","-40°C ~ 85°C","Surface Mount","2-SMD, No Lead","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
https://abracon.com/Resonators/AWCR_MD.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AWCR%20SERIES%208-20%20freq.jpg,535-9356-ND,AWCR-20.00MD,Abracon LLC,CER RES 20.0000MHZ 30PF T/H,10708,0,"0.27000","0","1","Bulk","AWCR","Active","Ceramic","20MHz","±0.3%","±0.5%","Built in Capacitor","30pF","30 Ohms","-25°C ~ 85°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.394"" L x 0.197"" W (10.00mm x 5.00mm)","0.394"" (10.00mm)"
https://abracon.com/Resonators/AWCR_MD.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AWCR%20SERIES%208-20%20freq.jpg,535-9355-ND,AWCR-16.00MD,Abracon LLC,CER RES 16.0000MHZ 30PF T/H,3763,0,"0.27000","0","1","Bulk","AWCR","Active","Ceramic","16MHz","±0.3%","±0.5%","Built in Capacitor","30pF","30 Ohms","-25°C ~ 85°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.394"" L x 0.197"" W (10.00mm x 5.00mm)","0.394"" (10.00mm)"
http://www.ecsxtal.com/store/pdf/ecs_sr_br.pdf,//media.digikey.com/photos/ECS%20Photos/ECS-SR1-B%20SERIES.jpg,X929TR-ND,ECS-SR1-4.19-B-TR,ECS Inc.,CER RES 4.1900MHZ 30PF SMD,2500,2500,"0.33000","0","2500","Tape & Reel (TR)","ECS-SR1-B","Active","Ceramic","4.19MHz","±0.3%","±0.5%","Built in Capacitor","30pF","-","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.295"" L x 0.130"" W (7.50mm x 3.30mm)","0.087"" (2.20mm)"
http://www.ecsxtal.com/store/pdf/ecs_sr_br.pdf,//media.digikey.com/photos/ECS%20Photos/ECS-SR1-B%20SERIES.jpg,X929CT-ND,ECS-SR1-4.19-B-TR,ECS Inc.,CER RES 4.1900MHZ 30PF SMD,2884,2600,"0.73000","0","1","Cut Tape (CT)","ECS-SR1-B","Active","Ceramic","4.19MHz","±0.3%","±0.5%","Built in Capacitor","30pF","-","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.295"" L x 0.130"" W (7.50mm x 3.30mm)","0.087"" (2.20mm)"
