Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Size","Length - Overall","Features"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/56916.jpg,431-1997-ND,56916,Wiha,HEX KEY L SHAPE 2.5MM 4.45"",10,0,"3.68000","0","1","-","Active","L-Key","Hex","2.5mm","4.45"" (113.0mm)","Ball End, Chamfered End, Chrome Finish, Color Coded"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20magic%20ring%20series.jpg,66920-ND,66920,Wiha,HEX KEY L SHAPE 4MM 5.43"",0,0,"3.80000","0","1","MagicRing®","Active","L-Key","Hex","4mm","5.43"" (138.0mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20magic%20ring%20series.jpg,66953-ND,66953,Wiha,HEX KEY L SHAPE 1/8"" 4.6"",0,0,"3.96000","0","1","MagicRing®","Active","L-Key","Hex","1/8""","4.61"" (117.0mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,-,33456WI-ND,33456,Wiha,HEX KEY T-HANDLE 7/64"" 7.01"",0,0,"4.16000","0","1","-","Active","T-Handle","Hex","7/64""","7.01"" (178.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,-,33462WI-ND,33462,Wiha,HEX KEY T-HANDLE 9/64"" 7.01"",0,0,"4.16000","0","1","-","Active","T-Handle","Hex","9/64""","7.01"" (178.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/Photos/Wiha/MFG_33453.jpg,431-2393-ND,33453,Wiha,HEX KEY T-HANDLE 3/32"" 7.01"",11,0,"4.22000","0","1","-","Active","T-Handle","Hex","3/32""","7.01"" (178.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/33465.JPG,33465WI-ND,33465,Wiha,HEX KEY T-HANDLE 5/32"" 7.01"",20,0,"4.30000","0","1","-","Active","T-Handle","Hex","5/32""","7.01"" (178.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicSpring%20TORX%20Tools.pdf,//media.digikey.com/Photos/Wiha/MFG_37106.jpg,37106W-ND,37106,Wiha,TORX KEY L SHAPE T6 2.48"",0,0,"4.48000","0","1","MagicSpring®","Active","L-Key","Torx®","T6","2.48"" (63.0mm)","Black Finish, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/mfg334%20hex%20driver%20metric%20series.jpg,33404-ND,33404,Wiha,HEX KEY T-HANDLE 3MM 6.93"",0,0,"4.90000","0","1","-","Active","T-Handle","Hex","3mm","6.93"" (176.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/TOL-14220_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_TOL-14220.jpg,TOL-14220-ND,TOL-14220,SparkFun Electronics,HEX KEY T-HANDLE 7/4"" 2.13"",0,0,"4.95000","0","1","-","Active","T-Handle","Hex","7/64""","2.13"" (54.0mm)","Black Finish"
http://www.makeblock.com.ph/catalogue.pdf,-,70002MB-ND,70002,"Makeblock Co., LTD.",HEX ALLEN KEY 1.5MM (PAIR),0,0,"4.99000","0","1","-","Active","L-Key","Hex","1.5mm","-","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20magic%20ring%20series.jpg,431-2465-ND,66928,Wiha,HEX KEY L SHAPE 6MM 7.01"",16,0,"5.06000","0","1","MagicRing®","Active","L-Key","Hex","6mm","7.01"" (178.0mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Soft%20Grip%20Dual%20Drive%20T-handle,%20Black.pdf",//media.digikey.com/photos/Wiha/334%20metric%20L-Key%20no%20ball%20series.jpg,33444-ND,33444,Wiha,HEX KEY T-HANDLE 2.5MM,0,0,"5.36000","0","1","-","Active","T-Handle","Hex","2.5mm","-","Black Finish, Ergonomic, Soft Grip"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/36977.jpg,36911-ND,36911,Wiha,HEX KEY L SHAPE 1.5MM 3.58"",10,0,"5.46000","0","1","-","Active","L-Key","Hex","1.5mm","3.58"" (91.0mm)","Ball End, Chamfered End, Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-42.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0254-42.jpg,0254-42-ND,0254-42,Greenlee Communications,HEX KEY T-HANDLE 3/32"" 5.5"",0,0,"5.76000","0","1","-","Active","T-Handle","Hex","3/32""","5.50"" (139.7mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-43.pdf,-,0254-43-ND,0254-43,Greenlee Communications,HEX KEY T-HANDLE 7/64"" 5.75"",0,0,"5.76000","0","1","-","Active","T-Handle","Hex","7/64""","5.75"" (146.0mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-44.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0254-44.jpg,0254-44-ND,0254-44,Greenlee Communications,HEX KEY T-HANDLE 1/8"" 6"",0,0,"5.76000","0","1","-","Active","T-Handle","Hex","1/8""","6.00"" (152.4mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-45.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0254-45.jpg,0254-45-ND,0254-45,Greenlee Communications,HEX KEY T-HANDLE 9/64"" 6.25"",0,0,"5.88000","0","1","-","Active","T-Handle","Hex","9/64""","6.25"" (158.8mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-46.pdf,-,0254-46-ND,0254-46,Greenlee Communications,HEX KEY T-HANDLE 5/32"" 6.5"",0,0,"6.01000","0","1","-","Active","T-Handle","Hex","5/32""","6.50"" (165.1mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/mfg334%20hex%20driver%20metric%20series.jpg,33410-ND,33410,Wiha,HEX KEY T-HANDLE 5MM 7.17"",0,0,"6.06000","0","1","-","Active","T-Handle","Hex","5mm","7.17"" (182.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20magic%20ring%20series.jpg,66965-ND,66965,Wiha,HEX KEY L SHAPE 1/4"" 7.3"",0,0,"6.16000","0","1","MagicRing®","Active","L-Key","Hex","1/4""","7.30"" (185.4mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Soft%20Grip%20Dual%20Drive%20T-handle,%20Black.pdf",//media.digikey.com/Photos/Wiha/MFG_33430.jpg,431-1889-ND,33430,Wiha,HEX KEY T-HANDLE 3/16"",4,0,"6.32000","0","1","-","Active","T-Handle","Hex","3/16""","-","Ball End, Black Finish, Ergonomic, Soft Grip"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Ball%20End%20Screwdrivers.pdf,-,36635-ND,36635,Wiha,TORX KEY L SHAPE T25 6.42"",0,0,"6.44000","0","1","-","Active","L-Key","Torx®","T25","6.42"" (163.0mm)","Ball End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg364%20torx%20series.jpg,431-1932-ND,36410,Wiha,TORX KEY T-HANDLE T10 3.94"",10,0,"6.60000","0","1","-","Active","T-Handle","Torx®","T10","3.94"" (100.0mm)","Chrome Finish, Impact Resistant"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/36977.jpg,431-1950-ND,36975,Wiha,HEX KEY L SHAPE 7/64"",20,0,"6.68000","0","1","Proturn®","Active","L-Key","Hex","7/64""","-","Ball End, Chamfered End, Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Screw%20Holding%20T-Handle.pdf,//media.digikey.com/photos/Wiha/mfg540%20metric%20series.jpg,54060-ND,54060,Wiha,HEX KEY T-HANDLE 6MM 7.17"",0,0,"6.84000","0","1","MagicRing®","Active","T-Handle","Hex","6mm","7.17"" (182.0mm)","Ball End, Chrome Finish, Ergonomic, Impact Resistant, Screw Holding, Soft Grip"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/36977.jpg,36914-ND,36914,Wiha,HEX KEY L SHAPE 2.5MM 4.45"",0,0,"6.96000","0","1","-","Active","L-Key","Hex","2.5mm","4.45"" (113.0mm)","Ball End, Chamfered End, Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Screw%20Holding%20T-Handle.pdf,//media.digikey.com/photos/Wiha/mfg540%20inch%20series.jpg,431-1991-ND,54018,Wiha,HEX KEY T-HANDLE 1/4"" 7.2"",20,0,"7.42000","0","1","MagicRing®","Active","T-Handle","Hex","1/4""","7.20"" (182.9mm)","Ball End, Chrome Finish, Ergonomic, Impact Resistant, Screw Holding, Soft Grip"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-47.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0254-47.jpg,0254-47-ND,0254-47,Greenlee Communications,HEX KEY T-HANDLE 3/16"" 6.75"",0,0,"7.53000","0","1","-","Active","T-Handle","Hex","3/16""","6.75"" (171.5mm)","Ball End, Ergonomic"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/36977.jpg,36915W-ND,36915,Wiha,HEX KEY L SHAPE 3MM 5.04"",0,0,"7.62000","0","1","-","Active","L-Key","Hex","3mm","5.04"" (128.0mm)","Ball End, Chamfered End, Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Screwdrivers.pdf,-,1806650000-ND,1806650000,Weidmüller,HEX KEY T-HANDLE 3MM 3.94"",0,0,"7.76000","0","1","-","Active","T-Handle","Hex","3mm","3.94"" (100.0mm)","Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Screwdrivers.pdf,-,1806660000-ND,1806660000,Weidmüller,HEX KEY T-HANDLE 4MM 3.94"",0,8,"7.76000","0","1","-","Active","T-Handle","Hex","4mm","3.94"" (100.0mm)","Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-48.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0254-48.jpg,0254-48-ND,0254-48,Greenlee Communications,HEX KEY T-HANDLE 7/32"" 7"",0,0,"7.76000","0","1","-","Active","T-Handle","Hex","7/32""","7.00"" (177.8mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Screwdrivers.pdf,-,1806630000-ND,1806630000,Weidmüller,HEX KEY T-HANDLE 2MM 3.94"",0,0,"7.89000","0","1","-","Active","T-Handle","Hex","2mm","3.94"" (100.0mm)","Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20TORXPlus.pdf,//media.digikey.com/Photos/Wiha/MFG_36466.JPG,431-1938-ND,36466,Wiha,TORXPLUS KEY T-HANDLE IP15 3.94"",10,0,"8.38000","0","1","-","Active","T-Handle","TorxPlus®","IP15","3.94"" (100.0mm)","Chrome Finish, Impact Resistant"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-49.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0254-49.jpg,0254-49-ND,0254-49,Greenlee Communications,HEX KEY T-HANDLE 1/4"" 75"",0,0,"8.38000","0","1","-","Active","T-Handle","Hex","1/4""","7.50"" (190.5mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Soft%20Grip%20Dual%20Drive%20T-Handle.pdf,//media.digikey.com/photos/Wiha/mfg364%20series.jpg,431-1939-ND,36481,Wiha,TORX KEY T-HANDLE T15 3.94"",16,0,"8.78000","0","1","-","Active","T-Handle","Torx®","T15","3.94"" (100.0mm)","Chrome Finish, Ergonomic, Soft Grip"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg364%20torx%20series.jpg,431-1933-ND,36422,Wiha,TORX KEY T-HANDLE T20 7.87"",11,0,"8.80000","0","1","-","Active","T-Handle","Torx®","T20","7.87"" (200.0mm)","Chrome Finish, Impact Resistant"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Soft%20Grip%20Dual%20Drive%20T-handle.pdf,-,54008-ND,54008,Wiha,HEX KEY T-HANDLE 7/64"" 5.9"",0,0,"9.16000","0","1","-","Active","T-Handle","Hex","7/64""","5.91"" (150.0mm)","Ball End, Chrome Finish, Ergonomic, Soft Grip"
-,-,8312305000-ND,8312305000,Apex Tool Group,83123 KEY SET,0,0,"9.17000","0","1","-","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Screwdrivers.pdf,-,485100000-ND,485100000,Weidmüller,HEX KEY L SHAPE 4MM 3.15"",0,0,"9.20000","0","1","-","Active","L-Key","Hex","4mm","3.15"" (80.0mm)","Nickel Plated, Pilot Tip"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg364%20torx%20series.jpg,431-1934-ND,36425,Wiha,TORX KEY T-HANDLE T25 3.94"",20,0,"9.26000","0","1","-","Active","T-Handle","Torx®","T25","3.94"" (100.0mm)","Chrome Finish, Impact Resistant"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg364%20torx%20series.jpg,431-1935-ND,36427,Wiha,TORX KEY T-HANDLE T25 7.87"",20,0,"9.26000","0","1","-","Active","T-Handle","Torx®","T25","7.87"" (200.0mm)","Chrome Finish, Impact Resistant"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Soft%20Grip%20Dual%20Drive%20T-handle.pdf,//media.digikey.com/Photos/Wiha/MFG_54002.jpg,431-1990-ND,54002,Wiha,HEX KEY T-HANDLE 3/16"" 5.91"",19,0,"9.64000","0","1","-","Active","T-Handle","Hex","3/16""","5.91"" (150.0mm)","Ball End, Chrome Finish, Ergonomic, Soft Grip"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Soft%20Grip%20Dual%20Drive%20T-Handle.pdf,//media.digikey.com/photos/Wiha/mfg364%20series.jpg,431-1940-ND,36482,Wiha,TORX KEY T-HANDLE T20 3.94"",16,0,"9.70000","0","1","-","Active","T-Handle","Torx®","T20","3.94"" (100.0mm)","Chrome Finish, Ergonomic, Soft Grip"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/mfg334%20hex%20driver%20metric%20series.jpg,431-1890-ND,33435,Wiha,HEX KEY T-HANDLE 3MM 15"",0,0,"9.88000","0","1","-","Active","T-Handle","Hex","3mm","15.04"" (382.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212637.pdf,-,1212637-ND,1212637,Phoenix Contact,HEX KEY T-HANDLE 2MM 3.94"",0,0,"10.00600","0","5","-","Active","T-Handle","Hex","2mm","3.94"" (100.0mm)","Ball End, Chrome Finish, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-50.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0254-50.jpg,0254-50-ND,0254-50,Greenlee Communications,HEX KEY T-HANDLE 5/16"" 7.75"",0,0,"10.16000","0","1","-","Active","T-Handle","Hex","5/16""","7.75"" (196.9mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212638.pdf,-,1212638-ND,1212638,Phoenix Contact,HEX KEY T-HANDLE 2.5MM 3.94"",0,0,"10.40600","0","5","-","Active","T-Handle","Hex","2.5mm","3.94"" (100.0mm)","Ball End, Chrome Finish, Ergonomic"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/54082.jpg,431-1992-ND,54052,Wiha,HEX KEY T-HANDLE 5MM 5.91"",10,0,"10.46000","0","1","-","Active","T-Handle","Hex","5mm","5.91"" (150.0mm)","Ball End, Chrome Finish, Soft Grip"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg364%20torx%20series.jpg,431-1937-ND,36437,Wiha,TORX KEY T-HANDLE T30 7.87"",7,0,"10.50000","0","1","-","Active","T-Handle","Torx®","T30","7.87"" (200.0mm)","Chrome Finish, Impact Resistant"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg364%20torx%20series.jpg,431-1936-ND,36432,Wiha,TORX KEY T-HANDLE T27 7.87"",20,0,"10.56000","0","1","-","Active","T-Handle","Torx®","T27","7.87"" (200.0mm)","Chrome Finish, Impact Resistant"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212639.pdf,-,1212639-ND,1212639,Phoenix Contact,HEX KEY T-HANDLE 3MM 3.94"",0,0,"10.92000","0","5","-","Active","T-Handle","Hex","3mm","3.94"" (100.0mm)","Ball End, Chrome Finish, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212640.pdf,-,1212640-ND,1212640,Phoenix Contact,HEX KEY T-HANDLE 4MM 5.91"",0,0,"11.48800","0","5","-","Active","T-Handle","Hex","4mm","5.91"" (150.0mm)","Ball End, Chrome Finish, Ergonomic"
https://www.jonard.com/~/media/41C604FADB9248B5B0EB62B24C5C6DBB.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_BW-516.jpg,BW-516-ND,BW-516,Jonard Tools,HEX TR KEY T-HANDLE 5/16"" 7.5"",0,0,"11.71600","0","10","BW","Active","T-Handle","Hex TR (Security)","5/16""","7.50"" (190.5mm)","Soft Grip"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0254-51.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0254-51.jpg,0254-51-ND,0254-51,Greenlee Communications,HEX KEY T-HANDLE 3/8"" 8"",0,0,"12.55000","0","1","-","Active","T-Handle","Hex","3/8""","8.00"" (203.2mm)","Ball End, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212641.pdf,-,1212641-ND,1212641,Phoenix Contact,HEX KEY T-HANDLE 5MM 5.91"",0,5,"12.77800","0","5","-","Active","T-Handle","Hex","5mm","5.91"" (150.0mm)","Ball End, Chrome Finish, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0407900000.pdf,-,0407900000-ND,0407900000,Weidmüller,HEX KEY T-HANDLE 6MM 4.33"",0,0,"13.93000","0","1","-","Active","T-Handle","Hex","6mm","4.33"" (110.0mm)","Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212642.pdf,-,1212642-ND,1212642,Phoenix Contact,HEX KEY T-HANDLE 6MM 7.87"",0,0,"14.19600","0","5","-","Active","T-Handle","Hex","6mm","7.87"" (200.0mm)","Ball End, Chrome Finish, Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/mfg334%20hex%20driver%20metric%20series.jpg,33417-ND,33417,Wiha,HEX KEY T-HANDLE 6MM 15"",0,0,"14.24000","0","1","-","Active","T-Handle","Hex","6mm","15.04"" (382.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212643.pdf,-,1212643-ND,1212643,Phoenix Contact,HEX KEY T-HANDLE 8MM 7.87"",0,0,"16.52800","0","5","-","Active","T-Handle","Hex","8mm","7.87"" (200.0mm)","Ball End, Chrome Finish, Ergonomic"
https://www.molex.com/pdm_docs/ats/TM-690025099.pdf,-,0690188235-ND,0690188235,Molex,HEX KEY L SHAPE 10MM,0,1,"17.96000","0","1","-","Active","L-Key","Hex","10mm","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212644.pdf,-,1212644-ND,1212644,Phoenix Contact,HEX KEY T-HANDLE 10MM 7.87"",0,0,"19.51000","0","5","-","Active","T-Handle","Hex","10mm","7.87"" (200.0mm)","Ball End, Chrome Finish, Ergonomic"
-,-,09990000003-ND,09990000003,HARTING,"HEX TORX KEY L SHAPE SW2, T8",0,0,"20.18000","0","1","-","Active","L-Key","Hex, Torx®","SW2, T8","-","-"
-,-,0429605700-ND,0429605700,Molex,HEX KEY L SHAPE,0,0,"30.24000","0","20","T0102","Active","L-Key","Hex","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Combined_Catalog.pdf,-,431-2127-ND,28373,Wiha,INSUALTED SLIMLINE BLADE 7 PC. S,5,0,"46.08000","0","1","-","Active","T-Handle","Hex","4mm","-","Ball End, Soft Grip"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Black%20Finish.pdf,-,35306-ND,35306,Wiha,HEX KEY L SHAPE 2.5MM 2.17"",0,0,"0.42200","0","10","-","Active","L-Key","Hex","2.5mm","2.17"" (55.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,//media.digikey.com/Photos/Wiha/MFG_35205.JPG,431-1907-ND,35205,Wiha,HEX KEY L SHAPE 1.3MM 2.84"",41,0,"0.52000","0","1","-","Obsolete","L-Key","Hex","1.3mm","2.83"" (72.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,//media.digikey.com/photos/Wiha/35213.JPG,431-1215-ND,35213,Wiha,HEX KEY L SHAPE 0.05"" 3"",12,0,"0.52000","0","1","-","Obsolete","L-Key","Hex","0.05""","2.95"" (75.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Nickel%20Finish.pdf,//media.digikey.com/photos/Wiha/mfg351%20series.jpg,431-1904-ND,35146,Wiha,HEX KEY L SHAPE 1/16"" 1.8"",11,0,"0.52000","0","1","-","Obsolete","L-Key","Hex","1/16""","1.81"" (46.0mm)","Chamfered End, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Black%20Finish.pdf,-,35308-ND,35308,Wiha,HEX KEY L SHAPE 4MM 2.68"",0,0,"0.54600","0","10","-","Active","L-Key","Hex","4mm","2.68"" (68.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Nickel%20Finish.pdf,//media.digikey.com/photos/Wiha/mfg351%20series.jpg,431-1467-ND,35112,Wiha,HEX KEY L SHAPE 2.5MM 2.17"",66,0,"0.58000","0","1","-","Obsolete","L-Key","Hex","2.5mm","2.17"" (55.0mm)","Chamfered End, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Black%20Finish.pdf,//media.digikey.com/photos/Wiha/35302.JPG,431-1194-ND,35302,Wiha,HEX KEY L SHAPE 0.9MM 1.22"",17,0,"0.68000","0","1","-","Obsolete","L-Key","Hex","0.9mm","1.22"" (31.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,-,35225-ND,35225,Wiha,HEX KEY L SHAPE 2.5MM 4.33"",0,0,"0.78000","0","1","-","Active","L-Key","Hex","2.5mm","4.33"" (110.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Black%20Finish.pdf,-,35310-ND,35310,Wiha,HEX KEY L SHAPE 6MM 3.47"",0,0,"0.89800","0","10","-","Active","L-Key","Hex","6mm","3.46"" (88.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1229_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1229.jpg,1528-1300-ND,1229,Adafruit Industries LLC,HEX KEY L SHAPE 2.5MM,0,0,"0.95000","0","1","-","Active","L-Key","Hex","2.5mm","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Nickel%20Finish.pdf,//media.digikey.com/photos/Wiha/mfg351%20series.jpg,431-1906-ND,35156,Wiha,HEX KEY L SHAPE 5/32"" 2.68"",1,0,"0.96000","0","1","-","Obsolete","L-Key","Hex","5/32""","2.68"" (68.0mm)","Chamfered End, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,-,35230-ND,35230,Wiha,HEX KEY L SHAPE 3MM 4.88"",0,0,"1.08000","0","1","-","Active","L-Key","Hex","3mm","4.88"" (124.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Nickel%20Finish.pdf,//media.digikey.com/photos/Wiha/mfg351%20series.jpg,431-2448-ND,35159,Wiha,HEX KEY L SHAPE 3/16"" 2.76"",45,0,"1.10000","0","1","-","Obsolete","L-Key","Hex","3/16""","2.76"" (70.0mm)","Chamfered End, Nickel Plated"
