Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Size","Drive Size","Length","Features"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Sockets.pdf,//media.digikey.com/Photos/Wiha/MFG_72001.jpg,431-1375-ND,72001,Wiha,SOCKET IMPACT 6 PT 1/4"" 1.00"",107,0,"7.06000","0","1","-","Active","Socket, Impact","6 Point Socket","1/4""","1/4""","1.00"" (25.4mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Sockets.pdf,//media.digikey.com/photos/Wiha/mfg713%20fourth%20series.jpg,431-1171-ND,71301,Wiha,SOCKET HEX 1.5MM 1.50"",40,0,"5.22000","0","1","-","Active","Socket","Hex","1.5mm","1/4""","1.50"" (38.1mm)","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000370_100090796DRW004A.pdf,-,1195-8549-ND,09990000370,HARTING,SOCKET HEX SW4 3.94"",10,0,"52.87000","0","1","-","Active","Socket","Hex","SW4","3/8""","3.94"" (100.0mm)","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000371_100090797DRW004A.pdf,//media.digikey.com/Photos/Harting/MFG_09990000371.jpg,1195-8057-ND,09990000371,HARTING,SOCKET HEX SW5 3.94"",8,0,"53.77000","0","1","-","Active","Socket","Hex","SW5","3/8""","3.94"" (100.0mm)","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000372_100090795DRW004A.pdf,//media.digikey.com/Photos/Harting/09990000372.JPG,1195-8550-ND,09990000372,HARTING,SOCKET HEX SW8 4.72"",10,0,"54.33000","0","1","-","Active","Socket","Hex","SW8","3/8""","4.72"" (120.0mm)","-"
https://www.jonard.com/~/media/1F45EB28077945CF94866642D48B9014.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_TWSW-10SK.jpg,K726-ND,TWSW-10SK,Jonard Tools,"TORQUE WR,SWIVEL HEAD, 10IN/LB W",10,0,"63.63000","0","1","*","Active","-","-","-","-","-","-"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3238.jpg,3238KT-ND,3238,"Klein Tools, Inc.",HANDLE BLACK FINISH RATCHET 15"",2,0,"101.71000","0","1","-","Active","Handle","-","-","1/2""","15.00"" (381.0mm)","Black Finish, Ratcheting, Reversible"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_NRHD.jpg,NRHD-ND,NRHD,"Klein Tools, Inc.",SOCKET IMPACT 3IN1 7.75"",8,0,"162.82000","0","1","-","Active","Socket, Impact","-","3/4"", 1"", 1-1/8""","7/16""","7.75"" (196.9mm)","3-in-1, Adapter, Hollow Shaft"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_NRHD4.JPG,NRHD4-ND,NRHD4,"Klein Tools, Inc.","4-IN-1 SQUARE IMPACT SOCKET, 3/4",2,0,"193.75000","0","1","-","Active","Socket, Impact","Square","3/4"", 13/16"", 1"", 1-1/8""","1/2""","1.10"" (27.9mm)","-"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_NRHD3.jpg,NRHD3-ND,NRHD3,"Klein Tools, Inc.",SOCKET IMPACT 3 SQUARE 3IN1 10"",2,0,"243.89000","0","1","-","Active","Socket, Impact","Square","3/4"", 1"", 1-1/8""","7/16""","10.00"" (254.0mm)","3-in-1, Adapter, Hollow Shaft"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_57005.jpg,57005-ND,57005,"Klein Tools, Inc.",HANDLE TORQUE CASE 10.63"",2,0,"250.40000","0","1","-","Active","Handle, Torque","-","-","3/8""","10.63"" (270.0mm)","30 ~ 250 in-lbs (3.4 ~ 28.3Nm) Torque, Case, NIST Traceable"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_57000.jpg,57000KT-ND,57000,"Klein Tools, Inc.",HANDLE TORQUE CASE 14.13"",2,0,"261.64000","0","1","-","Active","Handle, Torque","-","-","3/8""","14.13"" (358.9mm)","10 ~ 100 ft-lbs (13.6 ~ 135.6Nm) Torque, Case, NIST Traceable"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_57010.jpg,57010KT-ND,57010,"Klein Tools, Inc.",HANDLE TORQUE CASE 24.25"",2,0,"329.28000","0","1","-","Active","Handle, Torque","-","-","1/2""","24.25"" (616.0mm)","30 ~ 250 ft-lbs (40.7 ~ 338.9Nm) Torque, Case, NIST Traceable"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/72014.jpg,431-2048-ND,72038,Wiha,SOCKET HEX 1/4"",30,0,"5.30000","0","1","-","Active","Socket","Hex","1/4""","3/8""","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Long%20Blade,External%20Sockets.pdf","//media.digikey.com/photos/Wiha/mfg771%20hex%20inch,metric%20series.jpg",431-2089-ND,77142,Wiha,SOCKET HEX 3MM 6.00"",38,0,"7.04000","0","1","-","Active","Socket","Hex","3mm","1/4""","6.00"" (152.4mm)","Long Blade"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_12852.jpg,431-1633-ND,12852,Wiha,HANDLE INSUL RATCHET 3/8"" 7.48"",2,0,"143.46000","0","1","-","Active","Handle","-","-","3/8""","7.48"" (190.0mm)","Insulated to 1000V, Ratcheting"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Extension%20Bars.pdf,//media.digikey.com/Photos/Wiha/MFG_12853.jpg,431-1773-ND,12853,Wiha,HANDLE INSUL RATCHET 1/2"",2,0,"143.46000","0","1","-","Active","Handle","-","-","1/2""","10.24"" (260.0mm)","Insulated to 1000V, Ratcheting"
https://cdn.wihatoolsus.com/pdfs/WihaTorqueCatalog.pdf,//media.digikey.com/Photos/Wiha/30152.jpg,431-1670-ND,30114,Wiha,TORQUE HNDL INSULATED 1/4"" 8.27"",2,0,"619.06000","0","1","-","Active","Handle, Torque","-","-","1/4""","8.27"" (210.0mm)","44.3 ~ 221.3 in-lbs (5 ~ 25Nm), Insulated to 1000V"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,//media.digikey.com/Photos/Wiha/30152.jpg,431-1671-ND,30138,Wiha,TORQUE HNDL INSULATD 3/8"" 14.57"",2,0,"691.54000","0","1","-","Active","Handle, Torque","-","-","3/8""","14.57"" (370.0mm)","44.3 ~ 442.5 in-lbs (5 ~ 50Nm), Insulated to 1000V"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,//media.digikey.com/Photos/Wiha/30152.jpg,431-1841-ND,30152,Wiha,TORQUE HNDL INSULATD 1/2"" 20.87"",2,0,"746.64000","0","1","-","Active","Handle, Torque","-","-","1/2""","20.87"" (530.0mm)","354.0 ~ 1947.2 in-lbs (40 ~ 220Nm), Insulated to 1000V"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65604-ND,65604,"Klein Tools, Inc.",SOCKET 6 PNT 5/16"",5,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","5/16""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65608-ND,65608,"Klein Tools, Inc.",SOCKET 6 PNT 1/2"",2,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","1/2""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65602-ND,65602,"Klein Tools, Inc.",SOCKET 6 PNT 1/4"",2,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","1/4""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65605-ND,65605,"Klein Tools, Inc.",SOCKET 6 PNT 11/32"",2,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","11/32""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65606-ND,65606,"Klein Tools, Inc.",SOCKET 6 PNT 3/8"",2,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","3/8""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65607-ND,65607,"Klein Tools, Inc.",SOCKET 6 PNT 7/16"",2,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","7/16""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65601-ND,65601,"Klein Tools, Inc.",SOCKET 6 PNT 7/32"",2,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","7/32""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65603-ND,65603,"Klein Tools, Inc.",SOCKET 6 PNT 9/32"",2,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","9/32""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65600.jpg,65600-ND,65600,"Klein Tools, Inc.",SOCKET 6 PNT 3/16"",1,0,"3.40000","0","1","-","Active","Socket","6 Point Socket","3/16""","1/4""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65700.jpg,65702-ND,65702,"Klein Tools, Inc.",SOCKET 6 PNT 1/2"",2,0,"4.24000","0","1","-","Active","Socket","6 Point Socket","1/2""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65704.jpg,65705-ND,65705,"Klein Tools, Inc.",SOCKET 12 PNT 11/16"",2,0,"4.24000","0","1","-","Active","Socket","12 Point Socket","11/16""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65704.jpg,65706-ND,65706,"Klein Tools, Inc.",SOCKET 12 PNT 3/4"",2,0,"4.24000","0","1","-","Active","Socket","12 Point Socket","3/4""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65700.jpg,65700-ND,65700,"Klein Tools, Inc.",SOCKET 6 PNT 3/8"",2,0,"4.24000","0","1","-","Active","Socket","6 Point Socket","3/8""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65704.jpg,65704-ND,65704,"Klein Tools, Inc.",SOCKET 12 PNT 5/8"",2,0,"4.24000","0","1","-","Active","Socket","12 Point Socket","5/8""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65700.jpg,65701-ND,65701,"Klein Tools, Inc.",SOCKET 6 PNT 7/16"",2,0,"4.24000","0","1","-","Active","Socket","6 Point Socket","7/16""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65700.jpg,65703-ND,65703,"Klein Tools, Inc.",SOCKET 6 PNT 9/16"",2,0,"4.24000","0","1","-","Active","Socket","6 Point Socket","9/16""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65721.jpg,65721-ND,65721,"Klein Tools, Inc.",HANDLE 6"",2,0,"5.10000","0","1","-","Active","Handle","-","-","1/4""","6.00"" (152.4mm)","-"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65910KT-ND,65910,"Klein Tools, Inc.",SOCKET 6 PNT 10MM,2,0,"5.12000","0","1","-","Active","Socket","6 Point Socket","10mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65911KT-ND,65911,"Klein Tools, Inc.",SOCKET 6 PNT 11MM,2,0,"5.12000","0","1","-","Active","Socket","6 Point Socket","11mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65907-ND,65907,"Klein Tools, Inc.",SOCKET 6 PNT 7MM,2,0,"5.12000","0","1","-","Active","Socket","6 Point Socket","7mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65908-ND,65908,"Klein Tools, Inc.",SOCKET 6 PNT 8MM,2,0,"5.12000","0","1","-","Active","Socket","6 Point Socket","8mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65909-ND,65909,"Klein Tools, Inc.",SOCKET 6 PNT 9MM,1,0,"5.12000","0","1","-","Active","Socket","6 Point Socket","9mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65912-ND,65912,"Klein Tools, Inc.",SOCKET 6 PNT 12MM,2,0,"5.54000","0","1","-","Active","Socket","6 Point Socket","12mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65914-ND,65914,"Klein Tools, Inc.",SOCKET 6 PNT 14MM,2,0,"5.54000","0","1","-","Active","Socket","6 Point Socket","14mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65915-ND,65915,"Klein Tools, Inc.",SOCKET 6 PNT 15MM,2,0,"5.54000","0","1","-","Active","Socket","6 Point Socket","15mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65913-ND,65913,"Klein Tools, Inc.",SOCKET 6 PNT 13MM,2,0,"5.54000","0","1","-","Active","Socket","6 Point Socket","13mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65916-ND,65916,"Klein Tools, Inc.",SOCKET 6 PNT 16MM,2,0,"5.54000","0","1","-","Active","Socket","6 Point Socket","16mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65917-ND,65917,"Klein Tools, Inc.",SOCKET 6 PNT 17MM,2,0,"5.54000","0","1","-","Active","Socket","6 Point Socket","17mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65918-ND,65918,"Klein Tools, Inc.",SOCKET 6 PNT 18MM,2,0,"5.54000","0","1","-","Active","Socket","6 Point Socket","18mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65907.jpg,65919-ND,65919,"Klein Tools, Inc.",SOCKET 6 PNT 19MM,2,0,"5.54000","0","1","-","Active","Socket","6 Point Socket","19mm","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65704.jpg,65707-ND,65707,"Klein Tools, Inc.",SOCKET 12 PNT 13/16"",2,0,"6.30000","0","1","-","Active","Socket","12 Point Socket","13/16""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65704.jpg,65708-ND,65708,"Klein Tools, Inc.",SOCKET 12 PNT 7/8"",2,0,"6.30000","0","1","-","Active","Socket","12 Point Socket","7/8""","3/8""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65621.jpg,65621-ND,65621,"Klein Tools, Inc.",HANDLE,2,0,"7.80000","0","1","-","Active","Handle","-","-","1/4""","-","-"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65801-ND,65801,"Klein Tools, Inc.",SOCKET 12 PNT 1/2"",2,0,"7.84000","0","1","-","Active","Socket","12 Point Socket","1/2""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65800-ND,65800,"Klein Tools, Inc.",SOCKET 12 PNT 7/16"",2,0,"7.84000","0","1","-","Active","Socket","12 Point Socket","7/16""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65802-ND,65802,"Klein Tools, Inc.",SOCKET 12 PNT 9/16"",2,0,"7.84000","0","1","-","Active","Socket","12 Point Socket","9/16""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65804-ND,65804,"Klein Tools, Inc.",SOCKET 12 PNT 11/16"",2,0,"9.40000","0","1","-","Active","Socket","12 Point Socket","11/16""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65806-ND,65806,"Klein Tools, Inc.",SOCKET 12 PNT 13/16"",2,0,"9.40000","0","1","-","Active","Socket","12 Point Socket","13/16""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65805-ND,65805,"Klein Tools, Inc.",SOCKET 12 PNT 3/4"",2,0,"9.40000","0","1","-","Active","Socket","12 Point Socket","3/4""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65807-ND,65807,"Klein Tools, Inc.",SOCKET 12 PNT 7/8"",2,0,"9.40000","0","1","-","Active","Socket","12 Point Socket","7/8""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65823.jpg,65823-ND,65823,"Klein Tools, Inc.",SOCKET SPARK PLUG 5/8"",2,0,"9.40000","0","1","-","Active","Socket, Spark Plug","-","5/8""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65724.jpg,65724-ND,65724,"Klein Tools, Inc.",SOCKET SPARK PLUG DEEP 5/8"",2,0,"9.40000","0","1","-","Active","Socket, Spark Plug","-","5/8""","3/8""","-","Chrome Finish, Deep Socket"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65825.jpg,65825-ND,65825,"Klein Tools, Inc.",SOCKET 12 PNT 1/2"",2,0,"10.37000","0","1","-","Active","Socket","12 Point Socket","1/2""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65825.jpg,65826-ND,65826,"Klein Tools, Inc.",SOCKET 12 PNT 9/16"",2,0,"10.37000","0","1","-","Active","Socket","12 Point Socket","9/16""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65809-ND,65809,"Klein Tools, Inc.",SOCKET 12 PNT 1"",2,0,"10.43000","0","1","-","Active","Socket","12 Point Socket","1""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65808-ND,65808,"Klein Tools, Inc.",SOCKET 12 PNT 15/16"",2,0,"10.43000","0","1","-","Active","Socket","12 Point Socket","15/16""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65710.jpg,65712-ND,65712,"Klein Tools, Inc.",SOCKET 6 PNT DEEP 1/2"",2,0,"10.43000","0","1","-","Active","Socket","6 Point Socket","1/2""","3/8""","-","Chrome Finish, Deep Socket"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65710.jpg,65715-ND,65715,"Klein Tools, Inc.",SOCKET 6 PNT DEEP 11/16"",2,0,"10.43000","0","1","-","Active","Socket","6 Point Socket","11/16""","3/8""","-","Chrome Finish, Deep Socket"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65710.jpg,65714-ND,65714,"Klein Tools, Inc.",SOCKET 6 PNT DEEP 5/8"",2,0,"10.43000","0","1","-","Active","Socket","6 Point Socket","5/8""","3/8""","-","Chrome Finish, Deep Socket"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65710.jpg,65711-ND,65711,"Klein Tools, Inc.",SOCKET 6 PNT DEEP 7/16"",2,0,"10.43000","0","1","-","Active","Socket","6 Point Socket","7/16""","3/8""","-","Chrome Finish, Deep Socket"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65710.jpg,65713-ND,65713,"Klein Tools, Inc.",SOCKET 6 PNT DEEP 9/16"",2,0,"10.43000","0","1","-","Active","Socket","6 Point Socket","9/16""","3/8""","-","Chrome Finish, Deep Socket"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65810-ND,65810,"Klein Tools, Inc.",SOCKET 12 PNT 11/16"",2,0,"11.91000","0","1","-","Active","Socket","12 Point Socket","1-1/16""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65811-ND,65811,"Klein Tools, Inc.",SOCKET 12 PNT 11/8"",2,0,"11.91000","0","1","-","Active","Socket","12 Point Socket","1-1/8""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65800.jpg,65812-ND,65812,"Klein Tools, Inc.",SOCKET 12 PNT 11/4"",2,0,"11.91000","0","1","-","Active","Socket","12 Point Socket","1-1/4""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65710.jpg,65717-ND,65717,"Klein Tools, Inc.",SOCKET 6 PNT DEEP 13/16"",2,0,"11.91000","0","1","-","Active","Socket","6 Point Socket","13/16""","3/8""","-","Chrome Finish, Deep Socket"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65710.jpg,65716-ND,65716,"Klein Tools, Inc.",SOCKET 6 PNT DEEP 3/4"",2,0,"11.91000","0","1","-","Active","Socket","6 Point Socket","3/4""","3/8""","-","Chrome Finish, Deep Socket"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65825.jpg,65828KT-ND,65828,"Klein Tools, Inc.",SOCKET 12 PNT 11/16"",2,0,"13.34000","0","1","-","Active","Socket","12 Point Socket","11/16""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65825.jpg,65829-ND,65829,"Klein Tools, Inc.",SOCKET 12 PNT 3/4"",2,0,"13.34000","0","1","-","Active","Socket","12 Point Socket","3/4""","1/2""","-","Chrome Finish"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65825.jpg,65827-ND,65827,"Klein Tools, Inc.",SOCKET 12 PNT 5/8"",2,0,"13.34000","0","1","-","Active","Socket","12 Point Socket","5/8""","1/2""","-","Chrome Finish"
