Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","For Use With/Related Products"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53121-ND,53121,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 25/64'' B,12,0,"11.59000","0","1","-","Active","Drill Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66143.jpg,66143-ND,66143,"Klein Tools, Inc.",5/8'' COLD CHISEL,2,0,"11.61000","0","1","-","Active","Chisel","Metal"
https://www.jonard.com/~/media/Files/Catalogs/Jonard%20Tools%20Catalog%20114.ashx,//media.digikey.com/photos/OK%20Industries%20-%20Jonard%20Photos/M216C-EX.jpg,K677-ND,M-216C/EX,Jonard Tools,TOOL CAN SOCKET WRENCH HEX,15,0,"11.72000","0","1","M","Active","Can Wrench","Cable Terminal Fuses"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/VDVCatalog.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_626-24.jpg,1742-1363-ND,626-32,"Klein Tools, Inc.",TAP,12,0,"11.93000","0","1","-","Active","-","625-32, 626, 627-20"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/VDVCatalog.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_626-24.jpg,626-24-ND,626-24,"Klein Tools, Inc.",TAP,4,0,"11.93000","0","1","-","Active","-","625-24"
https://www.jonard.com/~/media/691A8CA1C05F4F9E98391BF8148B0323.pdf,//media.digikey.com/Photos/OK%20Industries%20-%20Jonard%20Photos/MFG_RBNC-12.jpg,K684-ND,RBNC-12,Jonard Tools,BNC CONNECTOR RMOVAL TOOL,8,0,"11.97000","0","1","RBNC","Active","Removal Tool","BNC Connectors"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53122-ND,53122,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 13/32'' B,12,0,"12.14000","0","1","-","Active","Drill Bit","Drilling"
-,//media.digikey.com/Photos/3M%20Photos/WCD-P.jpg,3M162472-ND,WCD-P,3M,POWER DRIVER,19,0,"12.35000","0","1","-","Active","Installation Tool","Twist-On Connectors"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/VDVCatalog.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_626-24.jpg,1742-1442-ND,628-20,"Klein Tools, Inc.",TAP,9,0,"12.37000","0","1","-","Active","-","626, 627-20"
https://www.jonard.com/~/media/977D5B8A91EC4673847DCD5E048996FC.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_JIC-3209.jpg,K675-ND,JIC-3209,Jonard Tools,INSULATED CABLE SEWING NEEDLE,14,0,"12.52000","0","1","JIC","Active","Cable Lacing Needle","Cable Bundling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66174.jpg,66174KT-ND,66174,"Klein Tools, Inc.",1/2"" (13 MM) COLD CHISEL,2,0,"12.67000","0","1","-","Active","Chisel","Metal"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96538_MAG2_SellSheet.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_MAG2.jpg,1742-1256-ND,MAG2,"Klein Tools, Inc.",MAGNETIZER/DEMAGNETIZER,10,0,"13.26000","0","1","-","Active","Magnetizer/Demagnetizer","Steel Tools, Small Parts"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31940.jpg,31940-ND,31940,"Klein Tools, Inc.","BI-METAL HOLE SAW, 2-1/2""",2,0,"13.30000","0","1","-","Active","Hole Saw","General Purpose"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53123-ND,53123,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 27/64'' B,12,0,"13.32000","0","1","-","Active","Drill Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53820.jpg,53820-ND,53820,"Klein Tools, Inc.","7/8"" KNOCKOUT DIE, 1/2"" CONDUIT",2,0,"13.81000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_MiningHeavyIndustry.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_5FW07538.jpg,5FW10025-ND,5FW10025,"Klein Tools, Inc.",4'' FOX WEDGE - STEEL,2,0,"13.87000","0","1","-","Active","Wedge","Splitting and Leveling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31944.jpg,31944-ND,31944,"Klein Tools, Inc.","BI-METAL HOLE SAW, 2-3/4""",2,0,"13.91000","0","1","-","Active","Hole Saw","General Purpose"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53124-ND,53124,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 7/16'' BI,12,0,"14.06000","0","1","-","Active","Drill Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31948.jpg,31948-ND,31948,"Klein Tools, Inc.","BI-METAL HOLE SAW, 3""",2,0,"14.44000","0","1","-","Active","Hole Saw","General Purpose"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66140.jpg,66144-ND,66144,"Klein Tools, Inc.",3/4'' (19 MM) COLD CHISEL,2,0,"14.73000","0","1","-","Active","Chisel","Metal"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66385.jpg,66385-ND,66385,"Klein Tools, Inc.",STEEL SCRATCH AWL,2,0,"15.60000","0","1","-","Active","Awl","Piercing, Punching, Scribing"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53125-ND,53125,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 29/64'' B,12,0,"15.77000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_650.jpg,650-ND,650,"Klein Tools, Inc.",CUSHION-GRIP SCRATCH AWL,2,0,"16.06000","0","1","-","Active","Awl","Piercing, Punching, Scribing"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31958_side.jpg,31958-ND,31958,"Klein Tools, Inc.","BI-METAL HOLE SAW, 3-5/8""",2,0,"16.13000","0","1","-","Active","Hole Saw","General Purpose"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_TT1.jpg,1742-1238-ND,TT1,"Klein Tools, Inc.",TOOL TETHER 10 LBS,2,0,"16.63000","0","1","-","Active","Tether","Tools"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53828.jpg,53828-ND,53828,"Klein Tools, Inc.","1.115"" KNOCKOUT DIE, 3/4"" CONDUI",2,0,"16.63000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31906.jpg,31906KT-ND,31906,"Klein Tools, Inc.","HOLE SAW ARBOR WITH PINS, 3/8""",1,0,"16.64000","0","1","-","Active","Arbor With Adapter","Hole Saws"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53126-ND,53126,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 15/32'' B,12,0,"16.72000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53127-ND,53127,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 31/64'' B,12,0,"17.40000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53128-ND,53128,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 1/2'' BIT,12,0,"17.86000","0","1","-","Active","Drill Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56001.jpg,56000-ND,56000,"Klein Tools, Inc.",1/8'' WIDE STEEL FISH TAPE - 25',2,0,"18.22000","0","1","-","Active","Fish Tape","Wire Fishing, Pulling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53838.jpg,53838-ND,53838,"Klein Tools, Inc.","1.362"" KNOCKOUT DIE, 1"" CONDUIT",2,0,"18.37000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_MiningHeavyIndustry.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_5FW07538.jpg,5FW07538-ND,5FW07538,"Klein Tools, Inc.",3'' FOX WEDGE - STEEL,2,0,"18.72000","0","1","-","Active","Wedge","Splitting and Leveling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66143.jpg,66145-ND,66145,"Klein Tools, Inc.",7/8'' (22 MM) COLD CHISEL,2,0,"19.80000","0","1","-","Active","Chisel","Metal"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53850.jpg,53850-ND,53850,"Klein Tools, Inc.","1.701"" KNOCKOUT DIE, 1-1/4"" COND",2,0,"20.05000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_625-24.jpg,625-24-ND,625-24,"Klein Tools, Inc.",TRIPLE TAPS,2,0,"20.09000","0","1","-","Active","Tap","Deburr and Re-Thread"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53715SEN.jpg,53715SEN-ND,53715SEN,"Klein Tools, Inc.",FLEX BIT PLACEMENT TOOL,2,0,"20.61000","0","1","-","Active","Placement Tool","Guiding Flex Bits"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_32518.jpg,32518KT-ND,32518,"Klein Tools, Inc.",DOUBLE ENDED TAP,2,0,"20.81000","0","1","-","Active","Tap Set","32517"
-,-,K803-ND,MRS-24,Jonard Tools,MAGNETIC RETRIEVAL SYSTEM,5,0,"21.56000","0","1","MRS","Active","Retrieving Tool","-"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96520_HVACBrochure_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_88910.jpg,1742-1410-ND,88910,"Klein Tools, Inc.",TUBE CUTTER 1/8 TO 5/8,4,0,"21.56000","0","1","-","Active","Tube Cutter","1/8"" ~ 5/8"" Tubing"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_50350.jpg,50350-ND,50350,"Klein Tools, Inc.",13'' FLEXIBLE FISH TAPE LEADER,2,0,"21.71000","0","1","-","Active","-","Fish Tape"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SawsandBlades.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_702.jpg,702-ND,702,"Klein Tools, Inc.",MAGIC-SLOT COMPASS SAW HANDLE,2,0,"22.41000","0","1","Magic-Slot","Active","Handle","Keyhole Saw"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_S-xxH.JPG,S-6H-ND,S-6H,"Klein Tools, Inc.",GRIP-IT STRAP WRENCHES,4,0,"22.48000","0","1","Grip-It®","Active","Strap Wrench","Conduit, Filters, Fittings, Shafts"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3251.jpg,3257KT-ND,3257,"Klein Tools, Inc.",1-1/16'' STD BULL PIN,2,0,"22.99000","0","1","-","Active","Bull Pin","Aligning Holes"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1200135,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1200135.jpg,277-16411-ND,1200135,Phoenix Contact,ACUATION TOOL,4,0,"23.36000","0","1","SF","Active","Actuation Tool","Terminal Blocks"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56001.jpg,56001-ND,56001,"Klein Tools, Inc.",1/8'' WIDE STEEL FISH TAPE - 50',2,0,"23.60000","0","1","-","Active","Fish Tape","Wire Fishing, Pulling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66146.jpg,66146-ND,66146,"Klein Tools, Inc.",1'' COLD CHISEL,2,0,"24.05000","0","1","-","Active","Chisel","Metal"
-,//media.digikey.com/Photos/Klein-Tools/MFG_19352.jpg,19352-ND,19352,"Klein Tools, Inc.",CONDUIT REAMER,2,0,"24.10000","0","1","-","Active","Reamer","Conduit"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3251.jpg,3251KT-ND,3251,"Klein Tools, Inc.",1-1/16'' STD BULL PIN,2,0,"24.89000","0","1","-","Active","Bull Pin","Aligning Holes"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66177.jpg,66177KT-ND,66177,"Klein Tools, Inc.",3/4"" (19 MM) COLD CHISEL,2,0,"24.91000","0","1","-","Active","Chisel","Metal"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_MiningHeavyIndustry.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_7FWSS10025.jpg,7FWSS10025-ND,7FWSS10025,"Klein Tools, Inc.",4''FOX WEDGE - STAINLESS STEEL,2,0,"25.09000","0","1","-","Active","Wedge","Splitting and Leveling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_MiningHeavyIndustry.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_5FW17550.jpg,5FW17550-ND,5FW17550,"Klein Tools, Inc.",7''FOX WEDGE - STEEL,2,0,"26.24000","0","1","-","Active","Wedge","Splitting and Leveling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53402.jpg,53402-ND,53402,"Klein Tools, Inc.",SHIP AUGER BIT WITH SCREW POINT,2,0,"26.55000","0","1","-","Active","Drill Bit, Auger","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3251.jpg,3258KT-ND,3258,"Klein Tools, Inc.",1-3/16'' STD BULL PIN,2,0,"26.57000","0","1","-","Active","Bull Pin","Aligning Holes"
-,//media.digikey.com/Photos/Klein-Tools/MFG_48502.jpg,48502KT-ND,48502,"Klein Tools, Inc.",3/8 BLOCK & TACKLE ROPE,2,0,"27.18000","0","1","-","Active","Rope","Block and Tackle"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_KTSB01.jpg,KTSB01-ND,KTSB01,"Klein Tools, Inc.",STEP DRILL BIT #1 - DOUBLE-FLUTE,2,0,"27.18000","0","1","-","Active","Drill Bit, Step Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Levels_Measuring.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_910-6.jpg,910-6-ND,910-6,"Klein Tools, Inc.",FIBERGLASS FOLDING RULES - INSID,2,0,"27.56000","0","1","-","Active","Ruler","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Levels_Measuring.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_911-6.jpg,911-6-ND,911-6,"Klein Tools, Inc.",FIBERGLASS FOLDING RULES - OUTSI,2,0,"27.56000","0","1","-","Active","Ruler","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3251.jpg,3265KT-ND,3265,"Klein Tools, Inc.",1-1/4'' STD BULL PIN,2,0,"27.81000","0","1","-","Active","Bull Pin","Aligning Holes"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3251.jpg,3252KT-ND,3252,"Klein Tools, Inc.",1-3/16'' STD BULL PIN,2,0,"27.90000","0","1","-","Active","Bull Pin","Aligning Holes"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68005.jpg,68005-ND,68005,"Klein Tools, Inc.",CAN WRENCH,0,0,"28.69000","0","1","-","Active","Can Wrench","Telephone Boxes"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31972.jpg,31972-ND,31972,"Klein Tools, Inc.","BI-METAL HOLE SAW, 4-1/2""",2,0,"29.11000","0","1","-","Active","Hole Saw","General Purpose"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56406.jpg,56406-ND,56406,"Klein Tools, Inc.",6' (1.8 M) HI-FLEX GLOW ROD,2,0,"29.12000","0","1","-","Active","Fish Sticks","Wire Fishing, Pulling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SawsandBlades.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_703.jpg,703-ND,703,"Klein Tools, Inc.",MAGIC-SLOT COMPASS SAW 8''BLADE,0,0,"29.39000","0","1","Magic-Slot","Active","Keyhole Saw","General Purpose"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53819.jpg,53819-ND,53819,"Klein Tools, Inc.","7/8"" KNOCKOUT PUNCH, 1/2"" CONDUI",2,0,"29.66000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3251.jpg,3259-ND,3259,"Klein Tools, Inc.",1-1/4'' STD BULL PIN,2,0,"29.81000","0","1","-","Active","Bull Pin","Aligning Holes"
https://www.jonard.com/~/media/C5260079DC82416FA87DBA2768010C13.pdf,//media.digikey.com/photos/OK%20Industries%20-%20Jonard%20Photos/MFG_S-339.jpg,K772-ND,S-339,Jonard Tools,TOOL LAMP EXTRACTOR,3,0,"29.95000","0","1","S","Active","Lamp Extractor","Mini Bayonet Lamps"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96227_HeavyIndustryCatalog.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3255.jpg,3256KT-ND,3256,"Klein Tools, Inc.",1-1/16'' BROAD-HEAD BULL PIN,2,0,"31.10000","0","1","-","Active","Bull Pin","Aligning Holes"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Cable_BoltCutters.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_50400.jpg,50400-ND,50400,"Klein Tools, Inc.",12'' CABLE BENDER,2,0,"31.27000","0","1","-","Active","Cable Bender","350MCM Cable"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HVAC.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_89565.jpg,89565-ND,89565,"Klein Tools, Inc.",DUCT STRETCHER,2,0,"31.75000","0","1","-","Active","Duct Stretcher","Ductwork"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53402.jpg,53404-ND,53404,"Klein Tools, Inc.",SHIP AUGER BIT WITH SCREW POINT,2,0,"31.75000","0","1","-","Active","Drill Bit, Auger","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53731.jpg,53731-ND,53731,"Klein Tools, Inc.",ADJUSTABLE HOLE SAW,1,0,"32.18000","0","1","-","Active","Hole Saw","Drywall, Ceiling Tiles"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53827.jpg,53827-ND,53827,"Klein Tools, Inc.","1.115"" KNOCKOUT PUNCH, 3/4"" COND",2,0,"32.53000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96227_HeavyIndustryCatalog.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3255.jpg,3255KT-ND,3255,"Klein Tools, Inc.",1-1/4'' (32 MM) BROAD-HEAD BULL,2,0,"32.94000","0","1","-","Active","Bull Pin","Aligning Holes"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_85091.jpg,85091-ND,85091,"Klein Tools, Inc.",POWER CONDUIT REAMER,2,0,"33.30000","0","1","-","Active","Reamer","Conduit"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31852.jpg,31852-ND,31852,"Klein Tools, Inc.",7/8'' CARBIDE HOLE CUTTER,2,0,"34.09000","0","1","-","Active","Hole Cutter","Sheet Metal"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Levels_Measuring.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_901-6.JPG,901-6-ND,901-6,"Klein Tools, Inc.",WOOD FOLDING RULES - OUTSIDE REA,2,0,"34.38000","0","1","-","Active","Ruler","Measurements"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Levels_Measuring.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_900-6.JPG,900-6-ND,900-6,"Klein Tools, Inc.",WOOD FOLDING RULES - INSIDE READ,2,0,"34.42000","0","1","-","Active","Ruler","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66100.jpg,66100KT-ND,66100,"Klein Tools, Inc.",ELECTRICIAN'S CHISEL,2,0,"35.17000","0","1","-","Active","Chisel","Box Installation"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31860.jpg,31850-ND,31850,"Klein Tools, Inc.",3/4'' CARBIDE HOLE CUTTER,2,0,"35.28000","0","1","-","Active","Hole Cutter","Sheet Metal"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53858.jpg,53858-ND,53858,"Klein Tools, Inc.","1.951"" KNOCKOUT DIE, 1-1/2"" COND",2,0,"35.80000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_626.jpg,1742-1339-ND,626,"Klein Tools, Inc.",CUSHION-GRIP 6-IN-1 TAPPING TOOL,2,0,"35.86000","0","1","-","Active","Tap","Deburr and Re-Thread"
https://www.jonard.com/~/media/1BEDA344BE4D4E13A91E6443D33957B8.pdf,-,K812-ND,SSK-950,Jonard Tools,CAN WRENCH LB/LS AND P-KEY KIT,3,0,"35.96000","0","1","SSK","Active","-","Enclosures"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_S-xxH.JPG,S-12H-ND,S-12H,"Klein Tools, Inc.",GRIP-IT STRAP WRENCHES,2,0,"36.40000","0","1","Grip-It®","Active","Strap Wrench","Conduit, Filters, Fittings, Shafts"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_SRS56038.JPG,SRS56038-ND,SRS56038,"Klein Tools, Inc.",POLYMER FISH ROD SET GLOW-IN-THE,2,0,"36.70000","0","1","Super Rod®","Active","Fish Sticks","Wire Fishing, Pulling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66183.jpg,66183-ND,66183,"Klein Tools, Inc.",1"" COLD CHISEL,2,0,"37.01000","0","1","-","Active","Chisel","Metal"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_KTSB03.jpg,KTSB03-ND,KTSB03,"Klein Tools, Inc.",STEP DRILL BIT #3 - DOUBLE-FLUTE,3,0,"37.04000","0","1","-","Active","Drill Bit, Step Bit","Drilling"
