Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Tip - Type","Range of Values","Drive Size","Includes","Features","Quantity"
-,-,84998AT-ND,84998,Apex Tool Group,SET SKT IMP 10PC 3/4DR 6PT SAE,0,0,"412.78000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","10 Pieces"
-,-,80700D-ND,80700D,Apex Tool Group,SET SKT SAE/MET 1/2DR 6PT 49PC,0,0,"421.83000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","49 Pieces"
-,-,84973-ND,84973,Apex Tool Group,SET SKT IMP 22PC 3/4DR 6PT MM,0,0,"437.08000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","22 Pieces"
-,-,84972-ND,84972,Apex Tool Group,SET SKT DP IMP 14PC 3/4""DR 6PT M,0,0,"442.72000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","14 Pieces"
-,-,80879-ND,80879,Apex Tool Group,SET SKT 3/4DR 12PT 13PC,0,0,"445.02000","0","2","-","Active","Socket Set","12 Point Socket","-","3/4""","-","-","13 Pieces"
-,-,80701-ND,80701,Apex Tool Group,SET SKT 1/2DR 12PT 49PC,0,0,"466.23000","0","2","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","49 Pieces"
-,-,80932-ND,80932,Apex Tool Group,"SET TL MECH 1/4,3/8,1/2DR 165PC",0,0,"469.89000","0","2","-","Active","Socket Set","6 Point Socket","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,84903-ND,84903,Apex Tool Group,SET SKT IMP SAE/MET 1/4DR 71PC,0,0,"512.75000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","-"
-,-,80943-ND,80943,Apex Tool Group,"SET MECH TOOL BMC METRIC 1/4, 3/",0,0,"516.16000","0","1","-","Active","Socket Set","-","-","1/4""","-","-","-"
-,-,80940-ND,80940,Apex Tool Group,"SET MECH TOOL BMC 1/4, 3/8, 1/2",0,0,"537.67000","0","1","-","Active","Socket Set","-","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,80933-ND,80933,Apex Tool Group,"SET TL MECH 1/4,3/8,1/2 216PC",0,0,"617.92000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,80942-ND,80942,Apex Tool Group,"SET MECH TOOL BMC 1/4, 3/8, 1/2",0,0,"645.21000","0","1","-","Active","Socket Set","-","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,80880-ND,80880,Apex Tool Group,SET SKT 3/4DR 12PT 27PC,0,0,"753.73000","0","1","-","Active","Socket Set","12 Point Socket","-","3/4""","-","-","27 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaTorqueCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_30192.JPG,431-2137-ND,30192,Wiha,INSULATED 3/8"" DR. TORQUE MM SOC,1,0,"1178.70000","0","1","-","Active","Socket Set","-","8mm ~ 20mm","3/8""","Extension Bar, Plastic Case, Wrench","Insulated to 1000V, Ratcheting","-"
-,-,GWINDSAE-ND,GWINDSAE,Apex Tool Group,"DISPLAY,GW SAE IND RATCHET WRENC",0,0,"1264.66000","0","1","-","Not For New Designs","-","-","-","-","-","-","-"
-,-,GWINDMET-ND,GWINDMET,Apex Tool Group,"DISPLAY,GW IND METRIC RATCHET WR",0,0,"1379.74000","0","1","-","Not For New Designs","-","-","-","-","-","-","-"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/72090.jpg,72090-ND,72090,Wiha,SCKT SET HEXSCKT 1/4 3/8 1/2""3PC,0,0,"24.24000","0","1","-","Active","Socket Set","Hex Socket","-","1/4"", 3/8"", 1/2""","-","-","3 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_71393.jpg,71393-ND,71393,Wiha,SOCKET SET HEX 3/8"" 5PC,0,0,"30.70000","0","1","-","Active","Socket Set","Hex","1/8"" ~ 3/8""","3/8""","Storage Rail","Replaceable Bits","5 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaTorxCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_76194.jpg,76194-ND,76194,Wiha,SOCKET SET TORX 1/4"" 6PC,0,0,"32.16000","0","1","-","Active","Socket Set","Torx®","T10 ~ T30","1/4""","Storage Rail","Replaceable Bits","6 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/71398.jpg,71398-ND,71398,Wiha,SOCKET SET HEX 1/4"" 7PC,0,0,"47.46000","0","1","-","Active","Socket Set","Hex","3/32"" ~ 1/4""","1/4""","Storage Rail","Replaceable Bits","7 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Socket%20Sets%20on%20Molded%20Rails.pdf,//media.digikey.com/photos/Wiha/mfg76396.jpg,76396-ND,76396,Wiha,SOCKET SET TORX 1/4"" 8PC,0,0,"52.02000","0","1","-","Active","Socket Set","Torx®","T20 ~ T55","1/4""","Storage Rail","Replaceable Bits","8 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Socket%20Sets%20on%20Molded%20Rails.pdf,//media.digikey.com/Photos/Wiha/MFG_70195.jpg,70195-ND,70195,Wiha,SOCKET SET TORX TR 1/4"" 10PC,0,0,"61.46000","0","1","-","Active","Socket Set","Torx® TR (Security)","T7s ~ T40s","1/4""","Storage Rail","Replaceable Bits","10 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaTorxCatalog.pdf,//media.digikey.com/Photos/Wiha/76342.jpg,76397-ND,76397,Wiha,SOCKET SET TORXTR 1/4"" 3/8"" 9PC,0,0,"67.70000","0","1","Torx®","Active","Socket Set","Torx® TR (Security)","T10s ~ T50s","1/4"", 3/8""","Storage Rail","Replaceable Bits","9 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_31395.jpg,31395-ND,31395,Wiha,SOCKET SET W/HNDL 6PNT 1/4"" 11PC,0,0,"261.86000","0","1","-","Active","Socket Set","6 Point Socket","5mm ~ 14mm","1/4""","Handle, Plastic Case","Insulated, T-Handle","11 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_31595.jpg,31595-ND,31595,Wiha,SOCKET SET W/HANDLE 3/8"" 11PC,0,0,"286.96000","0","1","-","Active","Socket Set","-","8mm ~ 19mm","3/8""","Extension Bar, Handle, Plastic Case","Insulated, T-Handle","11 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/3-8ths%20in.%20Sockets%20&%20Sets%20p218.pdf,//media.digikey.com/Photos/Wiha/MFG_60294.jpg,431-2003-ND,60294,Wiha,SOCKT SET W/HNDL 12PNT 3/8"" 15PC,1,0,"347.32000","0","1","-","Obsolete","Socket Set","12 Point Socket","8mm ~ 19mm","3/8""","Extension Bar, Handle, Metal Case, Universal Joint","Chrome Finish, Ratcheting, Reversible","15 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,-,31694-ND,31694,Wiha,SOCKET SET W/HANDLE 1/2"" 14 PC,0,0,"604.70000","0","1","-","Active","Socket Set","12 Point Socket","8mm ~ 24mm","1/2""","Extension Bars (2), Handle, Plastic Case","Insulated to 1000V, Ratcheting","14 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,-,31792W-ND,31792,Wiha,SOCKET SET W/HANDLE 1/2"" 14 PC,0,0,"604.70000","0","1","-","Active","Socket Set","12 Point Socket","3/8"" ~ 1""","1/2""","Extension Bars (2), Handle, Plastic Case","Insulated to 1000V, Ratcheting","14 Pieces"
-,-,CTK278-ND,CTK278,Apex Tool Group,SOCKT SET W/HNDL 12PNT 1/2"" 24PC,0,0,"Obsolete","0","4","Crescent®","Obsolete","Socket Set","12 Point Socket","-","1/2""","Extension Bars (2), Handles (2), Metal Case, Speed Brace, Universal Joint","Ratcheting, Sliding T-Handle","24 Pieces"
-,//media.digikey.com/Photos/Klein-Tools/MFG_65503.jpg,65503KT-ND,65503,"Klein Tools, Inc.",SOCKET SET W/HNDL 6PT 3/8"" 9PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","3/8"" ~ 9/16""","3/8""","Extension, Handle, Metal Case, Wrench","Deep, Ratcheting","9 Pieces"
-,-,15-199-ND,15-199,Apex Tool Group,SET SKT 1/4DR 6PT 50PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/4""","-","-","50 Pieces"
-,-,15-245-ND,15-245,Apex Tool Group,SET SKT 1/4DR 10PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/4""","-","-","10 Pieces"
-,-,15-250-ND,15-250,Apex Tool Group,SET SKT DP SAE 1/4DR 12PT 10PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","1/4""","-","-","10 Pieces"
-,-,15-255-ND,15-255,Apex Tool Group,SET SKT DP SAE 1/4DR 6PT 10PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/4""","-","-","10 Pieces"
-,-,15-299-ND,15-299,Apex Tool Group,SET SKT 3/8DR 6PT 56PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","56 Pieces"
-,-,15-324A-ND,15-324A,Apex Tool Group,SET SKT 3/8DR 12PT 10PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","10 Pieces"
-,-,15-326A-ND,15-326A,Apex Tool Group,SET SKT DP 3/8DR 12PT 9PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","9 Pieces"
-,-,15-350-ND,15-350,Apex Tool Group,SET SKT 3/8DR 12PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","12 Pieces"
-,-,15-355-ND,15-355,Apex Tool Group,SET SKT 3/8DR 13PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","13 Pieces"
-,-,15-360-ND,15-360,Apex Tool Group,SET SKT 3/8DR 13PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","13 Pieces"
-,-,15-375-ND,15-375,Apex Tool Group,SET SKT 3/8"" DR 13PC C&R,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","13 Pieces"
-,-,15-385-ND,15-385,Apex Tool Group,SET SKT DP SAE 3/8DR 12PT 10PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","10 Pieces"
-,-,15-430-ND,15-430,Apex Tool Group,SET SKT HEX BIT 38DR 10PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","Hex","-","1/2"", 3/4""","-","-","10 Pieces"
-,-,15-440-ND,15-440,Apex Tool Group,SET HEX BIT SKT 3/8DR 7PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","Hex","-","3/4""","-","-","7 Pieces"
-,-,15-510-ND,15-510,Apex Tool Group,SET SKT 1/2DR 30PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","1/2""","-","-","30 Pieces"
-,-,15-555-ND,15-555,Apex Tool Group,SET SKT STD 1/2DR 12PT 15PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","1/2""","-","-","15 Pieces"
-,-,19-890-ND,19-890,Apex Tool Group,SET SKT IMP 3/8DR 6PT 9PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","9 Pieces"
-,-,19-894-ND,19-894,Apex Tool Group,SET SKT IMP UNV 7PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","7 Pieces"
-,-,21-893-ND,21-893,Apex Tool Group,SET SKT IMP 3/4DR,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","14 Pieces"
-,-,44-310-ND,44-310,Apex Tool Group,SET SKT 3/8DR 29PC CHROME,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","-"
-,-,44-340-ND,44-340,Apex Tool Group,SET SKT 3/8DR 12PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","12 Pieces"
-,-,44-355-ND,44-355,Apex Tool Group,SET SKT DP MET 3/8DR 6PT 18PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","18 Pieces"
-,-,44-360-ND,44-360,Apex Tool Group,SET SKT DP MET 3/8DR 12PT 12PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","12 Pieces"
-,-,44-540-ND,44-540,Apex Tool Group,SET SKT 1/2DR 15PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","1/2""","-","-","15 Pieces"
-,-,44-545-ND,44-545,Apex Tool Group,SET SKT 1/2DR 15PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/2""","-","-","15 Pieces"
-,-,44-555-ND,44-555,Apex Tool Group,SET SKT DP MET 1/2DR 12PT 15PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","1/2""","-","-","15 Pieces"
-,-,46-910-ND,46-910,Apex Tool Group,SET SKT IMP UNV MET 3/8DR 6PT 10,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","10 Pieces"
-,-,47-913-ND,47-913,Apex Tool Group,SET SKT UNV IMP 1/2DR 6PT 13PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/2""","-","-","13 Pieces"
-,-,80291-ND,80291,Apex Tool Group,SET SKT HEX STUBBY SAE 1/4 & 3/8,0,0,"Obsolete","0","20","-","Obsolete","Socket Set","Hex","-","1/4"", 3/4""","-","-","-"
-,-,80324-ND,80324,Apex Tool Group,SET SKT STD SAE 1/4DR 6PT 13PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/4""","-","-","13 Pieces"
-,-,80570-ND,80570,Apex Tool Group,3PC 3/8""DR HEX BIT SKT SET,0,0,"Obsolete","0","6","-","Obsolete","Socket Set","Hex","-","3/4""","-","-","3 Pieces"
-,-,80571-ND,80571,Apex Tool Group,SET SKT TORX BRK BIT 3/8DR 3PC,0,0,"Obsolete","0","6","-","Obsolete","Socket Set","Torx®","-","3/4""","-","-","3 Pieces"
-,-,80716-ND,80716,Apex Tool Group,SET SKT SAE 1/2DR 12PT 18PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","1/2""","-","-","18 Pieces"
-,-,80717-ND,80717,Apex Tool Group,SET SKT SAE 1/2DR 6PT 18PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/2""","-","-","18 Pieces"
-,-,80938-ND,80938,Apex Tool Group,"SET MECH TOOL BMC 1/4, 3/8 143PC",0,0,"Obsolete","0","1","-","Obsolete","Socket Set","-","-","1/4"", 3/4""","-","-","-"
-,-,80946-ND,80946,Apex Tool Group,SET SKT 3/8DR 15MM 5PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","5 Pieces"
-,-,81088-ND,81088,Apex Tool Group,SET SKT FLX HEX MET STUB 1/4DR 7,0,0,"Obsolete","0","20","-","Obsolete","Socket Set","Hex","-","1/4""","-","-","7 Pieces"
-,-,CBSS0-ND,CBSS0,Apex Tool Group,"7 PC,HEX BIT SOCKET SET,SAE,3/8""",0,0,"Obsolete","0","1","-","Obsolete","Socket Set","Hex","-","3/4""","-","-","-"
-,-,CBSS2-ND,CBSS2,Apex Tool Group,"12 PC,TORX BIT SOCKET SET,1/4"" &",0,0,"Obsolete","0","12","-","Obsolete","Socket Set","Torx®","-","1/4""","-","-","-"
-,-,CBSS2T-ND,CBSS2T,Apex Tool Group,12PC TAMPERPROOF TORX SET,0,0,"Obsolete","0","12","-","Obsolete","Socket Set","Torx®","-","1/4"", 3/4""","-","-","-"
-,-,CIMS1-ND,CIMS1,Apex Tool Group,"8 PC,1/2"" DRIVE IMPACT SOCKET SE",0,0,"Obsolete","0","12","-","Obsolete","-","-","-","-","-","-","-"
-,-,CIMS2-ND,CIMS2,Apex Tool Group,"8 PC,1/2"" DRIVE IMP SOCKET SET,D",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSAS10-ND,CSAS10,Apex Tool Group,"10 PC,1/4"" DRIVE 6PT SOCKET SET,",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSAS2-ND,CSAS2,Apex Tool Group,"8 PC,1/2"" DRIVE SOCKET SET,DEEP,",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSAS4-ND,CSAS4,Apex Tool Group,"9 PC,3/8"" DRIVE 12PT SOCKET SET,",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSAS5-ND,CSAS5,Apex Tool Group,"9 PC,3/8"" DRIVE 12PT SOCKET SET,",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSAS6-ND,CSAS6,Apex Tool Group,"9 PC,3/8"" DRIVE 6PT SOCKET SET,D",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSAS7-ND,CSAS7,Apex Tool Group,"9 PC,3/8"" DRIVE 6PT SOCKET SET,D",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSAS8-ND,CSAS8,Apex Tool Group,"10 PC,1/4"" DRIVE 6PT SOCKET SET,",0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/4""","-","-","-"
-,-,CSWS1-ND,CSWS1,Apex Tool Group,"20 PC,1/4"" DRIVE SOCKET WRNCH SE",0,0,"Obsolete","0","10","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSWS10-ND,CSWS10,Apex Tool Group,"52 PC,3/8"" DRIVE SOCKET SET,DEEP",0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,CSWS11-ND,CSWS11,Apex Tool Group,"12PC,1/2"" DR SCKT WR SET,SAE,BLO",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSWS12-ND,CSWS12,Apex Tool Group,"12 PC,1/2"" DRIVE SCKT WR SET,SAE",0,0,"Obsolete","0","5","-","Obsolete","Socket Set","12 Point Socket","-","1/2""","-","-","-"
-,-,CSWS13-ND,CSWS13,Apex Tool Group,"45 PC,1/4"" & 3/8"" SOCKET SET",0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/4"", 3/4""","-","-","-"
-,-,CSWS2-ND,CSWS2,Apex Tool Group,"21PC,1/4"" DRIVE SCKT WR SET,STD/",0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","-","1/4""","-","-","-"
-,-,CSWS3-ND,CSWS3,Apex Tool Group,"22PC,1/4"" DR SCKT WR SET,STD/DEE",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSWS5-ND,CSWS5,Apex Tool Group,"43 PC,1/4"" STANDARD AND DEEP,SAE",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSWS6-ND,CSWS6,Apex Tool Group,"11 PC,3/8"" DRIVE SOCKET WRENCH S",0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","11 Pieces"
-,-,CSWS7-ND,CSWS7,Apex Tool Group,"20 PC,3/8"" DRIVE SCKT WRENCH SET",0,0,"Obsolete","0","10","-","Obsolete","Socket Set","12 Point Socket","-","3/4""","-","-","20 Pieces"
-,-,CSWS8-ND,CSWS8,Apex Tool Group,"25PC,3/8"" DRIVE SCKT WR SET,STD/",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSWS9-ND,CSWS9,Apex Tool Group,"27PC,3/8"" DRIVE SCKT WR SET,STD/",0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-"
-,-,CSWS11MN-ND,CSWS11MN,Apex Tool Group,"11 PC, 3/8"" DRIVE SOCKET WRENCH",0,0,"Obsolete","0","10","-","Obsolete","Socket Set","12 Point Socket","-","3/8""","-","-","12 Pieces"
-,-,CSWS11SN-ND,CSWS11SN,Apex Tool Group,"11 PC, 3/8"" DRIVE SOCKET WRENCH",0,0,"Obsolete","0","10","-","Obsolete","Socket Set","12 Point Socket","-","3/8""","-","-","12 Pieces"
-,-,CSWS11M-ND,CSWS11M,Apex Tool Group,11 PC 3/8"" DRIVE SOCKET WRENCH,0,0,"Active","0","0","Crescent®","Active","Socket Set","12 Point Socket","-","1/2""","Extension Bar, Handle, Plastic Case","Chrome Finish, Ratcheting","-"
-,-,CSWS11S-ND,CSWS11S,Apex Tool Group,11 PC 3/8"" DRIVE SOCKET WRENCH,0,0,"Active","0","0","Crescent®","Active","Socket Set","12 Point Socket","-","1/2""","Extension Bar, Handle, Plastic Case","Chrome Finish, Ratcheting","-"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Long%20Blade,External%20Sockets.pdf",//media.digikey.com/photos/Wiha/77390.jpg,77390-ND,77390,Wiha,SOCKET SET W/HNDL TORX 1/4"" 22PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","E-Torx®, Torx®","E4 ~ E10, T6 ~ T40","1/4""","Extension Bars (2), Hand Driver, Handles (3), Metal Box","Ratcheting, Swiveling","22 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Quarter%20in.%20Sockets%20&%20Sets%20p216.pdf,-,60191-ND,60191,Wiha,SOCKET SET W/HNDL 6PNT 1/4"" 17PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","6 Point Socket","1/8"" ~ 9/16""","1/4""","Extension Bar, Handles (3), Universal Joint","Ratcheting, Spinning","17 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/3-8ths%20in.%20Sockets%20&%20Sets%20p218.pdf,//media.digikey.com/Photos/Wiha/MFG_60292.jpg,431-2002-ND,60292,Wiha,SOCKT SET W/HNDL 12PNT 3/8"" 24PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket, Slotted","6mm ~ 22mm","3/8""","Extension Bars (2), Handles (2), Metal Case, Speed Brace, Universal Joint","Ball Retaining, Sliding T-Handle","24 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/3-8ths%20in.%20Sockets%20&%20Sets%20p219.pdf,-,60293-ND,60293,Wiha,SOCKT SET W/HNDL 12PNT 3/8"" 23PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket, Slotted","1/4"" ~ 7/8""","3/8""","Extension Bars (2), Handles (2), Metal Case, Speed Brace, Universal Joint","Ratcheting, Sliding T-Handle","23 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/3-8ths%20in.%20Sockets%20&%20Sets%20p219.pdf,-,60295-ND,60295,Wiha,SOCKT SET W/HNDL 12PNT 3/8"" 15PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","1/4"" ~ 3/4""","3/8""","Extension Bar, Handle, Metal Case, Universal Joint","Ratcheting","15 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/3-8ths%20in.%20Sockets%20&%20Sets%20p218.pdf,//media.digikey.com/Photos/Wiha/MFG_60296.jpg,60296-ND,60296,Wiha,SOCKET SET 12PNT 3/8"" 12PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","8mm ~ 19mm","3/8""","Storage Rail","-","12 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/3-8ths%20in.%20Sockets%20&%20Sets%20p219.pdf,//media.digikey.com/Photos/Wiha/MFG_60297.jpg,60297-ND,60297,Wiha,SOCKET SET 12PNT 3/8"" 12PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","1/4"" ~ 3/4""","3/8""","Storage Rail","-","12 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Half%20in.%20Sockets%20&%20Sets%20p222.pdf,//media.digikey.com/Photos/Wiha/MFG_60393.jpg,60393-ND,60393,Wiha,SOCKET SET 12PNT 1/2"" 12PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","10mm ~ 22mm","1/2""","Storage Rail","-","12 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Half%20in.%20Sockets%20&%20Sets%20p223.pdf,-,60395-ND,60395,Wiha,SOCKET SET 12PNT 1/2"" 12PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","3/8"" ~ 1""","1/2""","Storage Rail","-","12 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Half%20in.%20Sockets%20&%20Sets%20p222.pdf,//media.digikey.com/Photos/Wiha/MFG_60396.jpg,60396-ND,60396,Wiha,SOCKT SET W/HNDL 12PNT 1/2"" 24PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","12mm ~ 32mm","1/2""","Extension Bars (2), Handles (2), Metal Case, Speed Brace, Universal Joint","Ratcheting, Sliding T-Handle","24 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Half%20in.%20Sockets%20&%20Sets%20p223.pdf,-,60397-ND,60397,Wiha,SOCKT SET W/HNDL 12PNT 1/2"" 24PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","12 Point Socket","3/8"" ~ 1-1/4""","1/2""","Extension Bars (2), Handles (2), Metal Case, Speed Brace, Universal Joint","Ratcheting, Sliding T-Handle","24 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaTorxCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_77391.jpg,77391-ND,77391,Wiha,SCKT SET TORX 1/4"" 3/8"" 1/2"" 8PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","E-Torx®","E6 ~ E18","1/4"", 3/8"", 1/2""","Storage Rail","-","8 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaTorxCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_76399.jpg,76399-ND,76399,Wiha,SOCKET SET TORXTR 1/4"" 3/8"" 12PC,0,0,"Obsolete","0","1","-","Obsolete","Socket Set","Torx® TR (Security)","T7s ~ T55s","1/4"", 3/8""","Storage Rail","Replaceable Bits","12 Pieces"
