Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","End - Size","Features","Length"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68221.jpg,1742-1618-ND,68221,"Klein Tools, Inc.",WRENCH SET 1/4"" - 3/4"" ASSORTED,1,0,"108.60000","0","1","-","Active","Wrench Set","1/4"" ~ 3/4""","Set of 5, Chrome Finish, Offset, Ratcheting, Vinyl Pouch","Assorted"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68402.jpg,68402-ND,68402,"Klein Tools, Inc.",WRENCH WRENCH SET 1/4"" - 3/4"",1,0,"113.80000","0","1","-","Active","Wrench Set","1/4"" ~ 3/4""","Set of 9, Chrome Finish, Offset, Vinyl Pouch","Assorted"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68452.jpg,1742-1625-ND,68452,"Klein Tools, Inc.",WRENCH SET 1/4"" X 5/16"" ASSORTED,1,0,"119.25000","0","1","-","Active","Wrench Set","1/4"" x 5/16""","Set of 7, Chrome Finish, Offset, Vinyl Pouch","Assorted"
-,-,732-13927-ND,6006330101,Wurth Electronics Inc.,WR-TOOL TORQUE WRENCH FOR WR-SMA,1,0,"187.50000","0","1","*","Active","SMA Torque Wrench","-","-","-"
-,-,CCW17N-ND,CCW17N,Apex Tool Group,"WRENCH,6MM,COMBINATION",0,0,"2.41000","0","6","-","Active","-","-","-","-"
https://cdn.wihatoolsus.com/pdfs/WihaShopCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_300xx.JPG,431-1839-ND,30013,Wiha,WRENCH COMBINATION 13MM,24,0,"3.44000","0","1","-","Active","Combination","13mm","Chrome Finish","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Soft%20Grip%20Wrenches.pdf,//media.digikey.com/Photos/Wiha/MFG_50006.JPG,431-2114-ND,50006,Wiha,WRENCH COMBINATION 10MM 5.51"",11,0,"3.46000","0","1","-","Active","Combination","10mm","Angled 15°, Soft Grip","5.51"" (140.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/70018_Web.pdf,-,70018MB-ND,70018,"Makeblock Co., LTD.",WRENCH 5MM&7MM (SINGLE IN PACK,0,0,"4.99000","0","8","-","Active","Open End","5mm x 7mm","-","3.94"" (100.0mm)"
-,-,CCW0-ND,CCW0,Apex Tool Group,"1/4"" COMBINATION WRENCH,SAE,FL P",0,0,"5.22000","0","6","-","Active","Combination","1/4""","Polished Chrome Finish","5.00"" (127.0mm)"
-,-,CCW1-ND,CCW1,Apex Tool Group,"5/16"" COMBINATION WRENCH,SAE,FL",0,0,"5.22000","0","6","-","Active","Combination","5/16""","Polished Chrome Finish","5.51"" (140.0mm)"
-,-,CCW18-ND,CCW18,Apex Tool Group,"7MM COMBINATION WRENCH,METRIC,FL",0,0,"5.22000","0","6","-","Active","Combination","7mm","Polished Chrome Finish","5.28"" (134.1mm)"
-,-,CCW19-ND,CCW19,Apex Tool Group,"8MM COMBINATION WRENCH,METRIC,FL",0,0,"5.22000","0","6","-","Active","Combination","8mm","Polished Chrome Finish","5.51"" (140.0mm)"
-,-,CCW20-ND,CCW20,Apex Tool Group,"9MM COMBINATION WRENCH,METRIC,FL",0,0,"5.22000","0","6","-","Active","Combination","9mm","Polished Chrome Finish","5.91"" (150.0mm)"
-,-,CCW21-ND,CCW21,Apex Tool Group,"10MM COMBINATION WRENCH,MTRC,FL",0,0,"5.22000","0","6","-","Active","Combination","10mm","Polished Chrome Finish","6.22"" (158.0mm)"
-,-,CCW3-ND,CCW3,Apex Tool Group,"3/8"" COMBINATION WRENCH,SAE,FL P",0,0,"5.22000","0","6","-","Active","Combination","3/8""","Polished Chrome Finish","6.22"" (158.0mm)"
-,-,81769-ND,81769,Apex Tool Group,WR FP COMB 6PT 5/16,0,0,"5.70000","0","20","-","Active","Combination","5/16""","Angled 15°, Polished Chrome Finish","5.45"" (138.3mm)"
-,-,81755-ND,81755,Apex Tool Group,WR FP COMB 6PT 7MM,0,0,"5.81000","0","20","-","Active","Combination","7mm","Angled 15°, Polished Chrome Finish","5.45"" (138.3mm)"
-,-,CCW22-ND,CCW22,Apex Tool Group,"11MM COMBINATION WRENCH,MTRC,FL",0,0,"5.86000","0","6","-","Active","Combination","11mm","Polished Chrome Finish","6.50"" (165.1mm)"
-,-,CCW23-ND,CCW23,Apex Tool Group,"12MM COMBINATION WRENCH,MTRC,FL",0,0,"5.86000","0","6","-","Active","Combination","12mm","Polished Chrome Finish","6.77"" (172.0mm)"
-,-,CCW24-ND,CCW24,Apex Tool Group,"13MM COMBINATION WRENCH,MTRC,FL",0,0,"5.86000","0","6","-","Active","Combination","13mm","Polished Chrome Finish","6.97"" (177.0mm)"
-,-,81770-ND,81770,Apex Tool Group,WR FP COMB 6PT 11/32,0,0,"5.91000","0","20","-","Active","Combination","11/32""","Angled 15°, Polished Chrome Finish","6.22"" (158.0mm)"
-,-,81756-ND,81756,Apex Tool Group,WR FP COMB 6PT 8MM,0,0,"5.93000","0","1","-","Active","Combination","8mm","Angled 15°, Polished Chrome Finish","5.80"" (147.3mm)"
-,-,81771-ND,81771,Apex Tool Group,WR FP COMB 6PT 3/8,0,0,"6.12000","0","10","-","Active","Combination","3/8""","Angled 15°, Polished Chrome Finish","6.54"" (166.1mm)"
https://www.jonard.com/~/media/A6A13A107BF14F2295B4D2B18015291B.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_OW-38716.jpg,OW-38716-ND,OW-38716,Jonard Tools,OPEN END WRENCH 3/8"" & 7/16"",0,0,"6.21200","0","10","OW","Active","Open End","3/8"" x 7/16""","Angled 15°, Polished Chrome Finish","6.00"" (152.4mm)"
-,-,81757-ND,81757,Apex Tool Group,WR FP COMB 6PT 9MM,0,0,"6.41000","0","10","-","Active","Combination","9mm","Angled 15°, Polished Chrome Finish","6.22"" (158.0mm)"
-,-,81772-ND,81772,Apex Tool Group,WR FP COMB 6PT 7/16,0,0,"6.41000","0","1","-","Active","Combination","7/16""","Angled 15°, Polished Chrome Finish","7.29"" (185.2mm)"
-,-,CCW5-ND,CCW5,Apex Tool Group,"1/2"" COMBINATION WRENCH,SAE,FL P",0,0,"6.54000","0","6","-","Active","Combination","1/2""","Polished Chrome Finish","6.97"" (177.0mm)"
-,-,81773-ND,81773,Apex Tool Group,WR FP COMB 6PT 1/2,0,0,"6.67000","0","20","-","Active","Combination","1/2""","Angled 15°, Polished Chrome Finish","8.11"" (206.0mm)"
-,-,81759-ND,81759,Apex Tool Group,WR FP COMB 6PT 11MM,0,0,"6.70000","0","20","-","Active","Combination","11mm","Angled 15°, Polished Chrome Finish","7.29"" (185.2mm)"
-,-,81760D-ND,81760D,Apex Tool Group,WR FP COMB 6PT 12MM,0,0,"7.00000","0","20","-","Active","Combination","12mm","Angled 15°, Polished Chrome Finish","7.74"" (196.5mm)"
-,-,81761-ND,81761,Apex Tool Group,WR FP COMB 6PT 13MM,0,0,"7.34000","0","1","-","Active","Combination","13mm","Angled 15°, Polished Chrome Finish","8.11"" (206.0mm)"
-,-,81774-ND,81774,Apex Tool Group,WR FP COMB 6PT 9/16,0,0,"7.55000","0","1","-","Active","Combination","9/16""","Angled 15°, Polished Chrome Finish","8.74"" (222.0mm)"
-,-,CCW25-ND,CCW25,Apex Tool Group,"14MM COMBINATION WRENCH,MTRC,FL",0,0,"7.57000","0","6","-","Active","Combination","14mm","Polished Chrome Finish","7.52"" (191.0mm)"
-,-,81762-ND,81762,Apex Tool Group,WR FP COMB 6PT 14MM,0,0,"7.71000","0","1","-","Active","Combination","14mm","Angled 15°, Polished Chrome Finish","8.74"" (222.0mm)"
-,-,CCW6-ND,CCW6,Apex Tool Group,"9/16"" COMBINATION WRENCH,SAE,FL",0,0,"7.84000","0","6","-","Active","Combination","9/16""","Polished Chrome Finish","7.52"" (191.0mm)"
-,-,431-30406-ND,30406,Wiha,COMBINATION WRENCH 6MM,5,0,"8.06000","0","1","*","Active","-","-","-","-"
-,-,431-30433-ND,30433,Wiha,COMBINATION INCH WRENCH 1/4"",5,0,"8.06000","0","1","*","Active","-","-","-","-"
-,-,CCW26-ND,CCW26,Apex Tool Group,"15MM COMBINATION WRENCH,MTRC,FL",0,0,"8.22000","0","6","-","Active","Combination","15mm","Polished Chrome Finish","7.87"" (199.9mm)"
-,-,81763-ND,81763,Apex Tool Group,WR FP COMB 6PT 15MM,0,0,"8.34000","0","1","-","Active","Combination","15mm","Angled 15°, Polished Chrome Finish","9.13"" (231.9mm)"
-,-,81775-ND,81775,Apex Tool Group,WR FP COMB 6PT 5/8,0,0,"8.37000","0","20","-","Active","Combination","5/8""","Angled 15°, Polished Chrome Finish","9.52"" (241.8mm)"
-,-,CCW7-ND,CCW7,Apex Tool Group,"5/8"" COMBINATION WRENCH,SAE,FL P",0,0,"8.48000","0","6","-","Active","Combination","5/8""","Polished Chrome Finish","8.19"" (208.0mm)"
-,-,81764-ND,81764,Apex Tool Group,WR FP COMB 6PT 16MM,0,0,"8.78000","0","1","-","Active","Combination","16mm","Angled 15°, Polished Chrome Finish","9.52"" (241.8mm)"
-,-,431-30407-ND,30407,Wiha,COMBINATION WRENCH 7MM,5,0,"8.82000","0","1","*","Active","-","-","-","-"
-,-,431-30434-ND,30434,Wiha,COMBINATION INCH WRENCH 5/16"",5,0,"8.96000","0","1","*","Active","-","-","-","-"
-,-,431-30408-ND,30408,Wiha,COMBINATION WRENCH 8MM,5,0,"9.00000","0","1","*","Active","-","-","-","-"
-,-,81776-ND,81776,Apex Tool Group,WR FP COMB 6PT 11/16,0,0,"9.15000","0","20","-","Active","Combination","11/16""","Angled 15°, Polished Chrome Finish","10.23"" (259.8mm)"
-,-,CCW27-ND,CCW27,Apex Tool Group,"16MM COMBINATION WRENCH,MTRC,FL",0,0,"9.15000","0","6","-","Active","Combination","16mm","Polished Chrome Finish","8.19"" (208.0mm)"
-,-,CCW28-ND,CCW28,Apex Tool Group,"17MM COMBINATION WRENCH,MTRC,FL",0,0,"9.15000","0","6","-","Active","Combination","17mm","Polished Chrome Finish","8.90"" (226.1mm)"
-,-,CCW8-ND,CCW8,Apex Tool Group,"11/16"" COMBINATION WRENCH,SAE,FL",0,0,"9.52000","0","6","-","Active","Combination","11/16""","Polished Chrome Finish","8.90"" (226.1mm)"
-,-,81765D-ND,81765D,Apex Tool Group,WR FP COMB 6PT 17MM,0,0,"9.58000","0","1","-","Active","Combination","17mm","Angled 15°, Polished Chrome Finish","10.23"" (259.8mm)"
-,-,431-30409-ND,30409,Wiha,COMBINATION WRENCH 9MM,5,0,"9.74000","0","1","*","Active","-","-","-","-"
-,-,CCW29-ND,CCW29,Apex Tool Group,"18MM COMBINATION WRENCH,MTRC,FL",0,0,"9.79000","0","6","-","Active","Combination","18mm","Polished Chrome Finish","9.33"" (237.0mm)"
-,-,81603-ND,81603,Apex Tool Group,WR CRFT 3/8,0,0,"9.86000","0","1","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","1.30"" (33.0mm)"
-,-,431-30435-ND,30435,Wiha,COMBINATION INCH WRENCH 3/8"",5,0,"9.92000","0","1","*","Active","-","-","-","-"
-,-,431-30410-ND,30410,Wiha,COMBINATION WRENCH 10MM,5,0,"9.92000","0","1","*","Active","-","-","-","-"
-,-,431-30411-ND,30411,Wiha,COMBINATION WRENCH 11MM,5,0,"9.95000","0","1","*","Active","-","-","-","-"
-,-,431-30436-ND,30436,Wiha,COMBINATION INCH WRENCH 7/16"",5,0,"9.95000","0","1","*","Active","-","-","-","-"
-,-,81777-ND,81777,Apex Tool Group,WR FP COMB 6PT 3/4,0,0,"9.95000","0","10","-","Active","Combination","3/4""","Angled 15°, Polished Chrome Finish","10.97"" (278.6mm)"
-,//media.digikey.com/Photos/Jonard%20Tools/MFG_ASWS-716.jpg,ASWS-716-ND,ASWS-716,Jonard Tools,WRENCH OPEN END 7/16"" 4"",0,0,"10.20100","0","10","ASWS","Active","Open End","7/16""","Polished Chrome Finish","4.00"" (101.6mm)"
-,-,CCW9-ND,CCW9,Apex Tool Group,"3/4"" COMBINATION WRENCH,SAE,FL,P",0,0,"10.46000","0","6","-","Active","Combination","3/4""","Polished Chrome Finish","9.76"" (248.0mm)"
-,-,81767-ND,81767,Apex Tool Group,WR FP COMB 6PT 19MM,0,0,"10.47000","0","1","-","Active","Combination","19mm","Angled 15°, Polished Chrome Finish","10.97"" (278.6mm)"
https://www.jonard.com/~/media/314923CA102F46FFA312AFD9B5E71BF9.pdf,//media.digikey.com/Photos/OK%20Industries%20-%20Jonard%20Photos/MFG_CWRR-716.jpg,CWRR-716-ND,CWRR-716,Jonard Tools,WRENCH COMBO RATCHET 7/16"" 6.5"",0,0,"10.70600","0","10","CWRR","Active","Combination, Ratcheting","7/16""","15°, Polished Chrome Finish","6.50"" (165.1mm)"
-,-,81778-ND,81778,Apex Tool Group,WR FP COMB 6PT 13/16,0,0,"10.80000","0","1","-","Active","Combination","13/16""","Angled 15°, Polished Chrome Finish","11.83"" (300.4mm)"
-,-,CCW30-ND,CCW30,Apex Tool Group,"19MM COMBINATION WRENCH,MTRC,FL",0,0,"10.83000","0","6","-","Active","Combination","19mm","Polished Chrome Finish","9.76"" (248.0mm)"
-,-,431-30412-ND,30412,Wiha,COMBINATION WRENCH 12MM,5,0,"11.01000","0","1","*","Active","-","-","-","-"
-,-,81754-ND,81754,Apex Tool Group,WR FP COMB 6PT 6MM,0,0,"11.07000","0","1","-","Active","Combination","6mm","Angled 15°, Polished Chrome Finish","5.09"" (129.3mm)"
-,-,CCW31-ND,CCW31,Apex Tool Group,"20MM COMBINATION WRENCH,MTRC,FL",0,0,"11.10000","0","6","-","Active","Combination","20mm","Polished Chrome Finish","10.43"" (264.9mm)"
-,-,431-30413-ND,30413,Wiha,COMBINATION WRENCH 13MM,5,0,"11.71000","0","1","*","Active","-","-","-","-"
-,-,431-30437-ND,30437,Wiha,COMBINATION INCH WRENCH 1/2"",5,0,"11.71000","0","1","*","Active","-","-","-","-"
-,-,81604-ND,81604,Apex Tool Group,WR CRFT 7/16,0,0,"11.75000","0","1","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","1.38"" (35.0mm)"
-,-,CCW32-ND,CCW32,Apex Tool Group,"21MM COMBINATION WRENCH,MTRC,FL",0,0,"11.76000","0","6","-","Active","Combination","21mm","Polished Chrome Finish","10.67"" (271.0mm)"
-,-,81605-ND,81605,Apex Tool Group,WR CRFT 1/2,0,0,"11.89000","0","1","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","1.42"" (36.1mm)"
-,-,81606-ND,81606,Apex Tool Group,WR CRFT 9/16,0,0,"11.94000","0","1","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","1.54"" (39.0mm)"
-,-,CCW10-ND,CCW10,Apex Tool Group,"13/16"" COMBINATION WRENCH,SAE,FL",0,0,"12.15000","0","6","-","Active","Combination","13/16""","Polished Chrome Finish","10.67"" (271.0mm)"
-,-,CCW33-ND,CCW33,Apex Tool Group,"22MM COMBINATION WRENCH,MTRC,FL",0,0,"12.15000","0","6","-","Active","Combination","22mm","Polished Chrome Finish","11.54"" (293.1mm)"
-,-,81607-ND,81607,Apex Tool Group,WR CRFT 5/8,0,0,"12.20000","0","1","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","1.61"" (41.0mm)"
-,-,81624-ND,81624,Apex Tool Group,WR COMB STBY 3/8,0,0,"12.22000","0","50","-","Active","Combination","3/8""","Angled 15°, Polished Chrome Finish","3.75"" (95.3mm)"
-,-,81616-ND,81616,Apex Tool Group,WR CRFT 12MM,0,0,"12.56000","0","1","-","Active","Open End (Single)","12mm","Polished Chrome Finish","1.38"" (35.0mm)"
-,-,81617-ND,81617,Apex Tool Group,WR CRFT 13MM,0,0,"12.56000","0","1","-","Active","Open End (Single)","13mm","Polished Chrome Finish","1.42"" (36.1mm)"
-,-,81779-ND,81779,Apex Tool Group,WR FP COMB 6PT 7/8,0,0,"12.64000","0","10","-","Active","Combination","7/8""","Angled 15°, Polished Chrome Finish","12.52"" (318.0mm)"
-,-,81618-ND,81618,Apex Tool Group,WR CRFT 14MM,0,0,"12.71000","0","1","-","Active","Open End (Single)","14mm","Polished Chrome Finish","1.57"" (39.9mm)"
-,-,81619-ND,81619,Apex Tool Group,WR CRFT 15MM,0,0,"12.71000","0","1","-","Active","Open End (Single)","15mm","Polished Chrome Finish","1.65"" (42.0mm)"
-,-,81625-ND,81625,Apex Tool Group,WR COMB STBY 7/16,0,0,"12.77000","0","1","-","Active","Combination","7/16""","Angled 15°, Polished Chrome Finish","4.07"" (103.3mm)"
-,-,81615-ND,81615,Apex Tool Group,WR CRFT 11MM,0,0,"12.78000","0","1","-","Active","Open End (Single)","11mm","Polished Chrome Finish","1.38"" (35.0mm)"
-,-,CCW11-ND,CCW11,Apex Tool Group,"7/8"" COMBINATION WRENCH,SAE,FL P",0,0,"12.81000","0","6","-","Active","Combination","7/8""","Polished Chrome Finish","11.54"" (293.1mm)"
-,-,81736-ND,81736,Apex Tool Group,WR LNG PAT COMB 6MM,0,0,"12.83000","0","20","-","Active","Combination","6mm","Angled 15°, Polished Chrome Finish","5.09"" (129.3mm)"
-,-,81634-ND,81634,Apex Tool Group,WR COMB STBY 10MM,0,0,"12.89000","0","50","-","Active","Combination","10mm","Angled 15°, Polished Chrome Finish","3.75"" (95.3mm)"
-,-,431-30414-ND,30414,Wiha,COMBINATION WRENCH 14MM,5,0,"12.93000","0","1","*","Active","-","-","-","-"
-,-,431-30438-ND,30438,Wiha,COMBINATION INCH WRENCH 9/16"",5,0,"12.93000","0","1","*","Active","-","-","-","-"
-,-,81608-ND,81608,Apex Tool Group,WR CRFT 11/16,0,0,"12.97000","0","1","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","1.77"" (45.0mm)"
-,-,81620-ND,81620,Apex Tool Group,WR CRFT 16MM,0,0,"13.09000","0","1","-","Active","Open End (Single)","16mm","Polished Chrome Finish","1.65"" (42.0mm)"
-,-,81609-ND,81609,Apex Tool Group,WR CRFT 3/4,0,0,"13.15000","0","1","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","1.89"" (48.0mm)"
-,-,81626-ND,81626,Apex Tool Group,WR COMB STBY 1/2,0,0,"13.32000","0","50","-","Active","Combination","1/2""","Angled 15°, Polished Chrome Finish","4.27"" (108.4mm)"
-,-,81635-ND,81635,Apex Tool Group,WR COMB STBY 11MM,0,0,"13.41000","0","1","-","Active","Combination","11mm","Angled 15°, Polished Chrome Finish","4.07"" (103.3mm)"
-,-,81614-ND,81614,Apex Tool Group,WR CRFT 10MM,0,0,"13.64000","0","1","-","Active","Open End (Single)","10mm","Polished Chrome Finish","1.30"" (33.0mm)"
-,-,431-30415-ND,30415,Wiha,COMBINATION WRENCH 15MM,0,0,"13.82000","0","1","*","Active","-","-","-","-"
-,-,89121-ND,89121,Apex Tool Group,WR RAT CRFT 3/8DR 7/16,0,0,"13.94000","0","1","-","Active","Open End (Single)","7/16""","Chrome Finish, Ratcheting","1.42"" (36.1mm)"
-,-,81636-ND,81636,Apex Tool Group,WR COMB STBY 12MM,0,0,"13.97000","0","50","-","Active","Combination","12mm","Angled 15°, Polished Chrome Finish","4.19"" (106.3mm)"
-,-,89122-ND,89122,Apex Tool Group,WR RAT CRFT 3/8DR 1/2,0,0,"14.11000","0","1","-","Active","Open End (Single)","1/2""","Chrome Finish, Ratcheting","1.58"" (40.0mm)"
-,-,81780D-ND,81780D,Apex Tool Group,WR FP COMB 6PT 15/16,0,0,"14.12000","0","10","-","Active","Combination","15/16""","Angled 15°, Polished Chrome Finish","13.25"" (336.6mm)"
-,-,89123-ND,89123,Apex Tool Group,WR RAT CRFT 3/8DR 9/16,0,0,"14.16000","0","1","-","Active","Open End (Single)","9/16""","Chrome Finish, Ratcheting","1.65"" (42.0mm)"
-,-,81650-ND,81650,Apex Tool Group,WR COMB LNG PAT 1/4,0,0,"14.17000","0","20","-","Active","Combination","1/4""","Angled 15°, Polished Chrome Finish","5.09"" (129.3mm)"
-,-,81651D-ND,81651D,Apex Tool Group,WR COMB LNG PAT 9/32,0,0,"14.17000","0","20","-","Active","Combination","9/32""","Angled 15°, Polished Chrome Finish","5.44"" (138.1mm)"
-,-,81652D-ND,81652D,Apex Tool Group,WR COMB LNG PAT 5/16,0,0,"14.24000","0","20","-","Active","Combination","5/16""","Angled 15°, Polished Chrome Finish","5.80"" (147.3mm)"
-,-,81737-ND,81737,Apex Tool Group,WR LNG PAT COMB 7MM,0,0,"14.24000","0","20","-","Active","Combination","7mm","Angled 15°, Polished Chrome Finish","5.45"" (138.3mm)"
-,-,81621-ND,81621,Apex Tool Group,WR CRFT 17MM,0,0,"14.25000","0","1","-","Active","Open End (Single)","17mm","Polished Chrome Finish","1.77"" (45.0mm)"
-,-,81622-ND,81622,Apex Tool Group,WR CRFT 18MM,0,0,"14.25000","0","1","-","Active","Open End (Single)","18mm","Polished Chrome Finish","1.77"" (45.0mm)"
-,-,26-022-ND,26-022,Apex Tool Group,WR OE 1/4X5/16 FP,0,0,"14.29000","0","1","-","Not For New Designs","Open End","1/4"" x 5/16""","Angled 15°, Polished Chrome Finish","3.88"" (98.4mm)"
-,-,26-034-ND,26-034,Apex Tool Group,WR OE 5/16X3/8 FP,0,0,"14.29000","0","1","-","Not For New Designs","Open End","5/16"" x 3/8""","Angled 15°, Polished Chrome Finish","4.50"" (114.3mm)"
-,-,CCW35-ND,CCW35,Apex Tool Group,"24MM COMBINATION WRENCH,MTRC,FL",0,0,"14.39000","0","6","-","Active","Combination","24mm","Polished Chrome Finish","12.40"" (315.0mm)"
-,-,89124-ND,89124,Apex Tool Group,WR RAT CRFT 3/8DR 5/8,0,0,"14.49000","0","1","-","Active","Open End (Single)","5/8""","Chrome Finish, Ratcheting","1.77"" (45.0mm)"
-,-,431-30416-ND,30416,Wiha,COMBINATION WRENCH 16MM,0,0,"14.50000","0","1","*","Active","-","-","-","-"
-,-,81623-ND,81623,Apex Tool Group,WR CRFT 19MM,0,0,"14.51000","0","1","-","Active","Open End (Single)","19mm","Polished Chrome Finish","1.97"" (50.0mm)"
-,-,81637-ND,81637,Apex Tool Group,WR COMB STBY 13MM,0,0,"14.66000","0","50","-","Active","Combination","13mm","Angled 15°, Polished Chrome Finish","4.27"" (108.4mm)"
-,-,81610-ND,81610,Apex Tool Group,WR CRFT 13/16,0,0,"14.72000","0","10","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","2.05"" (52.1mm)"
-,-,81653-ND,81653,Apex Tool Group,WR COMB LNG PAT 11/32,0,0,"14.75000","0","20","-","Active","Combination","11/32""","Angled 15°, Polished Chrome Finish","6.22"" (158.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0354-12.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0354-12.jpg,0354-12-ND,0354-12,Greenlee Communications,WRENCH COMBINATION 5/16"" 5.31"",0,0,"14.79000","0","1","-","Active","Combination, Ratcheting","5/16""","Polished Chrome Finish","5.31"" (134.9mm)"
-,-,81665-ND,81665,Apex Tool Group,WR COMB LNG PAT 8MM,0,0,"14.84000","0","10","-","Active","Combination","8mm","Angled 15°, Polished Chrome Finish","5.80"" (147.3mm)"
-,-,89142-ND,89142,Apex Tool Group,WR RAT CRFT 3/8DR 12MM,0,0,"14.91000","0","1","-","Active","Open End (Single)","12mm","Chrome Finish, Ratcheting","1.50"" (38.1mm)"
-,-,89143-ND,89143,Apex Tool Group,WR RAT CRFT 3/8DR 13MM,0,0,"14.91000","0","1","-","Active","Open End (Single)","13mm","Chrome Finish, Ratcheting","1.58"" (40.0mm)"
-,-,CCW12-ND,CCW12,Apex Tool Group,"15/16"" COMBINATION WRENCH,SAE,FL",0,0,"15.03000","0","6","-","Active","Combination","15/16""","Polished Chrome Finish","12.40"" (315.0mm)"
-,-,89144-ND,89144,Apex Tool Group,WR RAT CRFT 3/8DR 14MM,0,0,"15.07000","0","1","-","Active","Open End (Single)","14mm","Chrome Finish, Ratcheting","1.65"" (42.0mm)"
-,-,89145-ND,89145,Apex Tool Group,WR RAT CRFT 3/8DR 15MM,0,0,"15.07000","0","1","-","Active","Open End (Single)","15mm","Chrome Finish, Ratcheting","1.69"" (43.0mm)"
-,-,81627-ND,81627,Apex Tool Group,WR COMB STBY 9/16,0,0,"15.08000","0","1","-","Active","Combination","9/16""","Angled 15°, Polished Chrome Finish","4.54"" (115.4mm)"
-,-,89141-ND,89141,Apex Tool Group,WR RAT CRFT 3/8DR 11MM,0,0,"15.17000","0","1","-","Active","Open End (Single)","11mm","Chrome Finish, Ratcheting","1.42"" (36.1mm)"
-,-,81654-ND,81654,Apex Tool Group,WR COMB LNG PAT 3/8,0,0,"15.27000","0","15","-","Active","Combination","3/8""","Angled 15°, Polished Chrome Finish","6.54"" (166.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0354-13.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0354-13.jpg,0354-13-ND,0354-13,Greenlee Communications,WRENCH COMBINATION 3/8"" 6.26"",0,0,"15.30000","0","1","-","Active","Combination, Ratcheting","3/8""","Polished Chrome Finish","6.26"" (159.0mm)"
-,-,26-058-ND,26-058,Apex Tool Group,WR OE 7/16X1/2 FP,0,0,"15.33000","0","1","-","Not For New Designs","Open End","7/16"" x 1/2""","Angled 15°, Polished Chrome Finish","5.63"" (142.9mm)"
-,-,81638-ND,81638,Apex Tool Group,WR COMB STBY 14MM,0,0,"15.39000","0","1","-","Active","Combination","14mm","Angled 15°, Polished Chrome Finish","4.54"" (115.4mm)"
https://www.jonard.com/~/media/CE770A7D58C048D6935BF27A82005316.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_ASWS-R716.jpg,ASWS-R716-ND,ASWS-R716,Jonard Tools,WRENCH COMBO RATCHET 7/16"" 4"",0,0,"15.40300","0","10","ASWS","Active","Combination, Ratcheting","7/16""","Polished Chrome Finish","4.00"" (101.6mm)"
-,-,89125-ND,89125,Apex Tool Group,WR RAT CRFT 3/8DR 11/16,0,0,"15.41000","0","1","-","Active","Open End (Single)","11/16""","Chrome Finish, Ratcheting","1.89"" (48.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0354-14.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0354-14.jpg,0354-14-ND,0354-14,Greenlee Communications,WRENCH COMBINATION 7/16"" 6.61"",0,0,"15.45000","0","1","-","Active","Combination, Ratcheting","7/16""","Polished Chrome Finish","6.61"" (168.0mm)"
-,-,89146-ND,89146,Apex Tool Group,WR RAT CRFT 3/8DR 16MM,0,0,"15.54000","0","1","-","Active","Open End (Single)","16mm","Chrome Finish, Ratcheting","1.77"" (45.0mm)"
-,-,89126-ND,89126,Apex Tool Group,WR RAT CRFT 3/8DR 3/4,0,0,"15.58000","0","1","-","Active","Open End (Single)","3/4""","Chrome Finish, Ratcheting","2.05"" (52.1mm)"
-,-,81611D-ND,81611D,Apex Tool Group,WR CRFT 7/8,0,0,"15.70000","0","10","-","Active","Open End (Single)","7/8""","Polished Chrome Finish","2.20"" (56.0mm)"
-,-,81781-ND,81781,Apex Tool Group,WR FP COMB 6PT 1,0,0,"15.80000","0","1","-","Active","Combination","1""","Angled 15°, Polished Chrome Finish","14.04"" (356.5mm)"
