Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Tip - Shape","Jaw - Type","Features","Length"
-,-,PS5429C-ND,PS5429C,Apex Tool Group,"PLIER,8"",CA DIAGONAL,PRO SERIES",0,0,"32.71000","0","3","-","Active","Combination","Long Nose","Straight","Smooth","-","8.00"" (203.2mm)"
-,-,PSX200C-ND,PSX200C,Apex Tool Group,"LONG NOSE PLIER,X2 SERIES",0,0,"32.82000","0","3","-","Active","Standard","Long Nose","Straight","Serrated","-","-"
-,-,PSX201C-ND,PSX201C,Apex Tool Group,"BENT LONG NOSE PLIER,X2 SERIES",0,0,"32.82000","0","3","-","Active","Standard","Long Nose","Angled 45°","Serrated","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20&%20Cutters%20p107.pdf,//media.digikey.com/Photos/Wiha/MFG_32807.jpg,431-2392-ND,32807,Wiha,PLIERS BENT NOSE 6.3"",3,0,"32.84000","0","1","-","Active","Standard","Bent Nose","Angled 40°","Serrated","Ergonomic, Includes Cutter, Insulated to 1000V, Non-Slip, Soft Grips","6.30"" (160.0mm)"
-,-,5428CVN-ND,5428CVN,Apex Tool Group,"PLIER,SLD-JT,8"",HVY-DTY,CDD",0,0,"32.95000","0","6","-","Active","Standard","Short Nose","Straight","Serrated","-","8.00"" (203.2mm)"
-,-,67-173G-ND,67-173G,Apex Tool Group,PLR DIAG CUT 5-1/2 GRP &SPR,0,0,"32.99000","0","1","-","Active","Standard","Flat Nose","Angled","Smooth","Non-Slip","-"
-,-,68-005-ND,68-005,Apex Tool Group,PLR RET RNG 1/4CONV.047 45D,0,0,"33.08000","0","1","-","Not For New Designs","-","-","-","-","-","-"
-,-,82013-ND,82013,Apex Tool Group,PLR LNG NOSE 8,0,0,"33.21000","0","1","-","Active","Standard","Long Nose","Straight","Smooth","-","8.23"" (209.0mm)"
-,-,8886CVN-ND,8886CVN,Apex Tool Group,"PLIER,SLD-JT,CURVED,6CV,NEEDLE N",0,0,"33.44000","0","6","-","Not For New Designs","Standard","Needle Nose","Angled","Smooth","Non-Slip","6.00"" (152.4mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0451-10D.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0451-10D.jpg,0451-10D-ND,0451-10D,Greenlee Communications,PLIERS ADJUSTABLE 10"",0,0,"33.50000","0","1","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","Soft Grips","10.00"" (254.0mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_ELN54N.jpg,ELN54N-ND,ELN54N,Apex Tool Group,PLIERS ELEC LONG NOSE 6.5"",0,0,"33.70000","0","1","Xcelite®","Active","Electronics","Long Nose","Straight","Serrated","Ergonomic, ESD Safe, Non-Slip, Soft Grips","6.50"" (165.0mm)"
-,-,67-973G-ND,67-973G,Apex Tool Group,PLR RET RNG INT .038 45D,0,0,"33.81000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 45°","Smooth","For External Rings","5.44"" (138.1mm)"
-,-,67-303G-ND,67-303G,Apex Tool Group,PLR CHN NSE 5-9/16 SD CUT GRP,0,0,"33.82000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Cutter, Non-Slip","5.63"" (142.9mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Electronic%20Diagonal%20Cutters.pdf,//media.digikey.com/Photos/Wiha/MFG_56801.jpg,431-2402-ND,56801,Wiha,PLIERS ELEC SHORT NOSE 5.5"",3,0,"33.86000","0","1","-","Active","Electronics","Short Nose","Straight","Smooth","Ergonomic, Soft Grips","5.50"" (139.7mm)"
-,-,3975D-ND,3975D,Apex Tool Group,HOSE CLAMP 429 UPGRADE,0,0,"34.16000","0","1","-","Active","Standard","-","Assorted","Serrated","-","-"
-,-,67-370G-ND,67-370G,Apex Tool Group,PLR NDL NSE LNG THIN GRP IP,0,0,"34.24000","0","1","-","Active","Standard","Needle Nose","Straight","Partially Serrated","Non-Slip","6.25"" (158.8mm)"
-,-,67-927G-ND,67-927G,Apex Tool Group,PLR RET RNG EXT .038 90D,0,0,"34.37000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For External Rings","5.44"" (138.1mm)"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/32656.jpg,431-2388-ND,32656,Wiha,PLIERS RETAINING RING 12.2"",5,0,"34.96000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For Internal Rings, Oil and Solvent Resistant, Soft Grips","12.20"" (310.0mm)"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_32930.jpg,431-1881-ND,32930,Wiha,PLIERS COMBO FLAT NOSE 8"",4,0,"34.96000","0","1","-","Active","Combination","Flat Nose","Straight","Serrated","Ergonomic, Includes Cutter, Insulated to 1000V, Non-Slip, Soft Grips","8.00"" (203.2mm)"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_32923.jpg,431-1880-ND,32923,Wiha,PLIERS LONG NOSE 8"",3,0,"34.96000","0","1","-","Active","Standard","Long Nose","Straight","-","Ergonomic, Includes Cutter, Insulated to 1000V, Non-Slip, Soft Grips","8.00"" (203.2mm)"
-,-,5428CNN-ND,5428CNN,Apex Tool Group,"PLIER,SLD-JT,HEAVY,8C,DIAG",0,0,"34.98000","0","6","-","Active","Combination","Flat Nose","Straight","Smooth","Non-Slip","8.00"" (203.2mm)"
-,-,193410CVN-ND,193410CVN,Apex Tool Group,"PLIER,10"",CD,FENCE TOOL,CUSHION",0,0,"35.10000","0","6","-","Not For New Designs","Retaining Ring","Assorted","Assorted","-","-","10.31"" (261.2mm)"
-,-,68-007-ND,68-007,Apex Tool Group,PLR RET RNG 1/4CONV.070 0D,0,0,"35.24000","0","1","-","Not For New Designs","-","-","-","-","-","-"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,-,ELN54GN-ND,ELN54GN,Apex Tool Group,PLIER 6 1/2 LONG NOSE ELN54G,0,0,"35.60000","0","1","Xcelite®","Active","Electronics","Long Nose","Straight","Smooth","Ergonomic, ESD Safe, Soft Grips","6.50"" (165.0mm)"
-,-,68-008-ND,68-008,Apex Tool Group,PLR RET RNG 1/4CONV.070 45D,0,0,"35.82000","0","1","-","Not For New Designs","-","-","-","-","-","-"
-,-,R200SET2-ND,R200SET2,Apex Tool Group,"TONGUE & GROOVE PLIER SET,7,10",0,0,"35.93000","0","4","-","Active","Locking","Flat Nose","Angled","Serrated","-","-"
-,-,82143-ND,82143,Apex Tool Group,PLR 9"" EXTERNAL SNP RNG 90D,0,0,"36.03000","0","12","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","-","9.00"" (228.6mm)"
-,-,82145-ND,82145,Apex Tool Group,PLR 9"" INTERNAL SNP RNG STRT,0,0,"36.03000","0","12","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","-","9.00"" (228.6mm)"
-,-,82146-ND,82146,Apex Tool Group,PLR 9"" INTERNAL SNP RNG 90D,0,0,"36.03000","0","12","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","-","9.00"" (228.6mm)"
-,-,727CVN-ND,727CVN,Apex Tool Group,"PLIER,SLD-JT,END CUT,7CV,",0,0,"36.19000","0","6","-","Active","Standard","Assorted","-","Smooth","-","7.25"" (184.2mm)"
https://www.jonard.com/~/media/Files/Catalogs/Jonard%20Tools%20Catalog%20114.ashx,//media.digikey.com/Photos/Jonard%20Tools/MFG_INP-2065.jpg,INP-2065-ND,INP-2065,Jonard Tools,PLIERS COMBO LONG NOSE 6.5"",0,0,"36.26000","0","1","INP","Active","Combination","Long Nose","Straight","Serrated","Ergonomic, Hight Leverage, Includes Cutter, Insulated To 1000V, Soft Grips","6.50"" (165.1mm)"
-,-,3977-ND,3977,Apex Tool Group,HOSE CLAMP 3454 UPGRADE,0,0,"36.49000","0","1","-","Active","Standard","Flat Nose","Angled","Serrated","-","-"
-,-,2128-1427TL-ND,2668211,"Gedore Tools, Inc.","UNIVERSAL PLIERS 7"", 17 SETTINGS",0,0,"36.50000","0","1","*","Active","-","-","-","-","-","-"
-,-,507CVNN-ND,507CVNN,Apex Tool Group,"PLIER,SOLD-JT,LINEMAN,7CV",0,0,"36.78000","0","6","-","Active","Combination","Flat Nose","Straight","Partially Serrated","Non-Slip","7.25"" (184.2mm)"
-,-,6547CVNN-ND,6547CVNN,Apex Tool Group,"PLIER,SLD-JT,LONG W/CUTTER,7CV,C",0,0,"37.16000","0","6","-","Active","Electronics","Long Nose","Straight","Smooth","Non-Slip","7.50"" (190.5mm)"
-,-,68-049-ND,68-049,Apex Tool Group,PLR RET RNG CM LK CONV .070 18,0,0,"37.37000","0","1","-","Not For New Designs","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212364.pdf,-,1212364-ND,1212364,Phoenix Contact,TOOL PLIERS ROUND NOSE,0,0,"37.81000","0","1","UNIFOX","Active","Electronics","Round Nose","Straight","-","Ergonomic, Insulated to 1000V, Soft Grips","6.30"" (160.0mm)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1212812,-,1212812-ND,1212812,Phoenix Contact,PLIERS STANDARD ROUND NOSE 6.30"",0,0,"37.81000","0","6","UNIFOX","Active","Standard","Round Nose","Straight","Serrated","Ergonomic, Insulated to 1000V, Soft Grips","6.30"" (160.0mm)"
-,-,2128-14210TL-ND,6416180,"Gedore Tools, Inc.","UNIVERSAL PLIERS 10"", 15 SETTING",0,0,"37.94000","0","1","*","Active","-","-","-","-","-","-"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/32954.jpg,431-2494-ND,32954,Wiha,PLIERS ADJUSTABLE 10.0"",3,0,"37.96000","0","1","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","Ergonomic, Insulated to 1000V, Slide Lock, Soft Grips","10.00"" (254.0mm)"
-,-,3976D-ND,3976D,Apex Tool Group,HOSE CLAMP 3252 UPGRADE,0,0,"37.96000","0","1","-","Active","Standard","Flat Nose","Straight","Serrated","-","-"
-,-,67-935G-ND,67-935G,Apex Tool Group,PLR RET RNG EXT .115 0D,0,0,"38.05000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings","9.25"" (235.0mm)"
-,-,NP11-ND,NP11,Apex Tool Group,"PLIERS,11"",NAIL PULLING",0,0,"38.14000","0","6","-","Active","Standard","Flat Nose","Straight","Serrated","-","11.00"" (279.4mm)"
-,-,RT216CV-ND,RT216CV,Apex Tool Group,"T&G PLIER,STRAIGHT JAW,BLK PHOSP",0,0,"38.25000","0","3","-","Not For New Designs","Adjustable (Water Pump)","-","Straight","Serrated","Slide Lock","16.00"" (406.4mm)"
-,-,67-123G-ND,67-123G,Apex Tool Group,PLR DIAG CUT 8 HD ANG HD GRP,0,0,"38.29000","0","1","-","Active","Standard","Flat Nose","Angled","Smooth","Non-Slip","8.00"" (203.2mm)"
http://www.swanstromtools.com/Super_Tools.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S324.jpg,232-1229-ND,S324,Swanstrom Tools USA,PLIER SMALL SLIM LONG NOSE,5,0,"38.41000","0","1","-","Active","Electronics","Long Nose","Straight","Smooth","Ergonomic, ESD Safe, Soft Grips","-"
http://www.swanstromtools.com/Super_Tools.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S331.jpg,232-1244-ND,S331,Swanstrom Tools USA,PLIER NEEDLE NOSE MIDSIZE,5,0,"38.41000","0","1","-","Active","Electronics","Needle Nose","Angled","Serrated","Ergonomic, ESD Safe, Soft Grips","-"
http://www.swanstromtools.com/Super_Tools.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S325.jpg,232-1233-ND,S325,Swanstrom Tools USA,PLIER SLIM LONG NOSE SMALL,3,0,"38.41000","0","1","-","Active","Electronics","Long Nose","Straight","Serrated","Ergonomic, ESD Safe, Soft Grips","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1212808,-,1212808-ND,1212808,Phoenix Contact,PLIERS COMBO FLAT NOSE 7.09"",0,0,"38.65000","0","6","UNIFOX","Active","Combination","Flat Nose","Straight","Serrated","Ergonomic, Includes Cutter, Insulated to 1000V, Integrated Ring Wrench, Soft Grips","7.09"" (180.0mm)"
-,-,3792D-ND,3792D,Apex Tool Group,1-1/4 OD HOSE PINCH TOOL,0,0,"38.83000","0","1","-","Active","Standard","Long Nose","Assorted","Serrated","-","-"
-,-,67-503G-ND,67-503G,Apex Tool Group,PLR DKBL 8 W/GRP,0,0,"39.73000","0","1","-","Active","Standard","Flat Nose","Straight","Partially Serrated","Non-Slip","8.00"" (203.2mm)"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_32637.JPG,431-2147-ND,32637,Wiha,SOFT GRIP AUTO PLIERS 10.0"",4,0,"39.96000","0","1","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","Soft Grips","10"" (254mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20&%20Cutters%20p107.pdf,//media.digikey.com/photos/Wiha/32804.jpg,431-2531-ND,32804,Wiha,PLIERS BENT NOSE 8"",3,0,"39.96000","0","1","-","Active","Standard","Bent Nose","Angled 40°","Serrated","Ergonomic, Includes Cutter, Insulated to 1000V, Non-Slip, Soft Grips","8.00"" (203.2mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20&%20Cutters%20p105.pdf,//media.digikey.com/photos/Wiha/mfg32818.jpg,431-1870-ND,32818,Wiha,PLIERS COMBO FLAT NOSE 8"",2,0,"39.96000","0","1","-","Active","Combination","Flat Nose","Straight","Serrated","Ergonomic, Includes Cutter, Insulated to 1000V, Non-Slip, Soft Grips","8.00"" (203.2mm)"
-,-,193610VN-ND,193610VN,Apex Tool Group,"PLIER,SLD-JT,FENCE,10V",0,0,"40.14000","0","6","-","Not For New Designs","Retaining Ring","Assorted","Assorted","-","-","-"
-,-,10008VNN-ND,10008VNN,Apex Tool Group,"PLIER,8"",SLD-JT,BUTTON FORCE,CAR",0,0,"40.15000","0","6","-","Active","Standard","Flat Nose","Straight","Serrated","-","8.00"" (203.2mm)"
-,-,82075-ND,82075,Apex Tool Group,PLR LINEMAN 8"",0,0,"40.27000","0","6","-","Active","Standard","Flat Nose","Straight","-","-","8.31"" (211.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212365.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212365.jpg,1212365-ND,1212365,Phoenix Contact,TOOL PLIERS WATER PUMP,0,0,"40.30000","0","1","UNIFOX","Active","Adjustable (Water Pump)","-","Straight","Serrated","Ergonomic","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1212819,-,1212819-ND,1212819,Phoenix Contact,PLIERS ADJUSTABLE-WATER PUMP,0,0,"40.30000","0","1","UNIFOX","Active","Adjustable (Water Pump)","-","Straight","Serrated","Ergonomic, Insulated to 1000V, Soft Grips","-"
-,-,PAL0351-08SD-ND,0351-08SD,Greenlee Communications,"PLIERS,LONGNOSE 8"" DIP STRIP",0,0,"40.34000","0","1","-","Active","Standard","Long Nose","Straight","Smooth","Soft Grips","8.56"" (217.4mm)"
-,-,508CVNN-ND,508CVNN,Apex Tool Group,"PLIER,SLD-JT,LINEMAN,CTR",0,0,"40.42000","0","6","-","Active","Combination","Flat Nose","Straight","Partially Serrated","Non-Slip","8.31"" (211.1mm)"
-,-,2128-1427C-ND,2668238,"Gedore Tools, Inc.","UNIVERSAL PLIERS 7"", 17 SETTINGS",0,0,"40.73000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0451-12M.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0451-12M.jpg,0451-12M-ND,0451-12M,Greenlee Communications,PLIERS ADJUSTABLE 12.01"",0,0,"40.86000","0","1","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","Ergonomic, Non-Slip, Soft Grips","12.01"" (305.0mm)"
-,-,82158-ND,82158,Apex Tool Group,PLR TONGUE & GRV PUSH BUTTON 8"",0,0,"41.15000","0","6","-","Active","Adjustable (Water Pump)","Flat Nose","Straight","Serrated","-","8.00"" (203.2mm)"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/MFG_S109E.jpg,232-1106-ND,S109E,Swanstrom Tools USA,PLIER LONG NOSE SERRATED,5,0,"41.17000","0","1","-","Active","Electronics","Snipe (Chain) Nose","Straight","Serrated","Ergonomic","6.00"" (152.4mm)"
-,-,20509NN-ND,20509NN,Apex Tool Group,"PLIER,SLD-JT,LINEMAN,9,HI",0,0,"41.25000","0","6","-","Active","Combination","Flat Nose","Straight","Partially Serrated","-","9.25"" (235.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212796.pdf,-,1212796-ND,1212796,Phoenix Contact,PLIERS STANDARD FLAT NOSE 4.72"",0,0,"41.30667","0","6","Microfox","Active","Standard","Flat Nose","Straight","Smooth","Ergonomic, Non-Slip","4.72"" (120.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212493.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212493.jpg,277-2467-ND,1212493,Phoenix Contact,PLIERS ELEC FLAT NOSE 4.72"",0,0,"41.31000","0","1","Microfox","Active","Electronics","Flat Nose","Straight","Smooth","Ergonomic, Non-Slip, Soft Grips","4.72"" (120.0mm)"
-,-,R216CV-ND,R216CV,Apex Tool Group,"PLIER,16"",TONGUE & GROOVE,CUSH,C",0,0,"41.40000","0","3","-","Not For New Designs","Adjustable (Water Pump)","-","Straight","Serrated","-","16.00"" (406.4mm)"
-,-,3888D-ND,3888D,Apex Tool Group,PUSH PIN PLIER- 80 DEGREE,0,0,"41.54000","0","1","-","Active","Standard","Flat Nose","Assorted","Serrated","-","-"
-,-,2128-8308-6-ND,1743651,"Gedore Tools, Inc.",ROUND NOSE ELECTRONIC PLIERS,0,0,"41.74000","0","1","*","Active","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1212809,-,1212809-ND,1212809,Phoenix Contact,PLIERS STANDARD FLAT NOSE 6.30"",0,0,"41.95833","0","6","UNIFOX","Active","Standard","Flat Nose","Straight","Serrated","Ergonomic, Insulated to 1000V, Soft Grips","6.30"" (160.0mm)"
-,-,20509WSCVSMLN-ND,20509WSCVSMLN,Apex Tool Group,"PLIER,SLD-JT,IRONWORKER,9",0,0,"41.98000","0","3","-","Active","Retaining Ring","Short Nose","Straight","Serrated","Non-Slip","9.25"" (235.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0451-12D.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0451-12D.jpg,0451-12D-ND,0451-12D,Greenlee Communications,PLIERS ADJUSTABLE 12.01"",0,0,"42.02000","0","1","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","Non-Slip, Soft Grips","12.01"" (305.0mm)"
-,-,82020D-ND,82020D,Apex Tool Group,PLR TONGUE & GRV 12,0,0,"42.11000","0","1","-","Active","Adjustable (Water Pump)","Flat Nose","Straight","Serrated","-","11.85"" (301.0mm)"
-,-,67-063G-ND,67-063G,Apex Tool Group,PLR LNMN 6-1/4 GRP,0,0,"42.39000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Cutter, Non-Slip","6.44"" (163.5mm)"
-,-,RT216CVN-ND,RT216CVN,Apex Tool Group,"T&G PLIER,STRAIGHT JAW,BLK PHOSP",0,0,"42.49000","0","3","-","Active","-","-","-","-","-","-"
-,-,9041250000-ND,9041250000,Weidmüller,PLIERS UNIVERSAL,0,0,"42.54000","0","1","-","Active","Combination","-","-","-","-","-"
-,-,67-065G-ND,67-065G,Apex Tool Group,PLR LNMN 7-1/4 GRP,0,0,"42.69000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Cutter, Non-Slip","7.38"" (187.3mm)"
-,-,20509CVSMLNN-ND,20509CVSMLNN,Apex Tool Group,"PLIER,SLD-JT,LINEMAN,9CV",0,0,"42.74000","0","3","-","Active","Combination","Flat Nose","Straight","Smooth","-","9.25"" (235.0mm)"
-,-,2128-14210C-ND,6416260,"Gedore Tools, Inc.","UNIVERSAL PLIERS 10"", 15 SETTING",0,0,"43.27000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212798.pdf,-,1212798-ND,1212798,Phoenix Contact,PLIERS ELECT NEEDLE NOSE 4.72"",0,0,"43.48000","0","6","Microfox","Active","Electronics","Needle Nose","Straight","Smooth","Ergonomic, Non-Slip","4.72"" (120.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212802.pdf,-,1212802-ND,1212802,Phoenix Contact,PLIERS ELECT ROUND NOSE 4.72"",0,0,"43.48000","0","6","Microfox","Active","Electronics","Round Nose","Straight","Smooth","Ergonomic, Non-Slip","4.72"" (120.0mm)"
-,-,193610CVSMN-ND,193610CVSMN,Apex Tool Group,"PLIER,SLD-JT,FENCE,10CV,SENSORMA",0,0,"43.51000","0","3","-","Active","Retaining Ring","Assorted","Assorted","-","-","10.31"" (261.2mm)"
-,-,3978D-ND,3978D,Apex Tool Group,HOSE CLAMP 3444 UPGRADE,0,0,"43.66000","0","1","-","Active","Standard","Flat Nose","Angled","Serrated","-","-"
-,-,2128-8305-9-ND,6726370,"Gedore Tools, Inc.",FLAT NOSE ELECTRONIC PLIERS,0,0,"43.74000","0","1","*","Active","-","-","-","-","-","-"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S209E.JPG,232-1124-ND,S209E,Swanstrom Tools USA,PLIER SNIPE NOSE SERRATED,5,0,"43.90000","0","1","-","Active","Electronics","Snipe (Chain) Nose","Straight","Serrated","Ergonomic","5.93"" (150.6mm)"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S231E.JPG,232-1136-ND,S231E,Swanstrom Tools USA,PLIER NEEDLE NOSE SERRATED,5,0,"43.90000","0","1","-","Active","Electronics","Needle Nose","Straight","Serrated","Ergonomic","6.13"" (155.7mm)"
http://www.swanstromtools.com/Super_Tools.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S321E.jpg,232-1250-ND,S321E,Swanstrom Tools USA,SERRATED NOSE PLIER,5,0,"43.90000","0","1","-","Active","Electronics","Long Nose","Straight","Serrated","Ergonomic, ESD Safe, Soft Grips","6.86"" (174.2mm)"
http://www.swanstromtools.com/Super_Tools.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S331E.jpg,232-1256-ND,S331E,Swanstrom Tools USA,PLIER SERRATED NOSE MIDSIZE,5,0,"43.90000","0","1","-","Active","Electronics","Needle Nose","Angled","Serrated","Ergonomic, ESD Safe, Soft Grips","6.86"" (174.2mm)"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S230E.JPG,232-1135-ND,S230E,Swanstrom Tools USA,PLIER NEEDLE NOSE SMOOTH,4,0,"43.90000","0","1","-","Active","Electronics","Needle Nose","Straight","Smooth","Ergonomic","6.13"" (155.7mm)"
http://www.swanstromtools.com/Super_Tools.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S330E.jpg,232-1228-ND,S330E,Swanstrom Tools USA,PLIER MIDSIZE NEEDLE NOSE SMOOTH,4,0,"43.90000","0","1","-","Active","Electronics","Needle Nose","Angled","Smooth","Ergonomic, ESD Safe, Soft Grips","6.86"" (174.2mm)"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S200E.JPG,232-1117-ND,S200E,Swanstrom Tools USA,PLIER FLAT NOSE SMOOTH,3,0,"43.90000","0","1","-","Active","Electronics","Flat Nose","Straight","Smooth","Ergonomic","6.13"" (155.7mm)"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S208E.JPG,232-1123-ND,S208E,Swanstrom Tools USA,PLIER SNIPE NOSE SMOOTH,3,0,"43.90000","0","1","-","Active","Electronics","Snipe (Chain) Nose","Straight","Smooth","Ergonomic","5.93"" (150.6mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212797.pdf,-,1212797-ND,1212797,Phoenix Contact,PLIERS ELECT FLAT NOSE 4.92"",0,0,"43.91167","0","6","Microfox","Active","Electronics","Flat Nose","Straight","Smooth","Ergonomic, ESD Safe, Non-Slip, Soft Grips","4.92"" (125.0mm)"
-,-,2128-8307-7-ND,1743597,"Gedore Tools, Inc.",LONG NOSE ELECTRONIC PLIERS,0,0,"44.06000","0","1","*","Active","-","-","-","-","-","-"
-,-,2128-8307-4-ND,1743562,"Gedore Tools, Inc.",NEEDLE NOSE ELECTRONIC PLIERS,0,0,"44.06000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212492.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212492.jpg,277-2471-ND,1212492,Phoenix Contact,PLIERS ELEC NEEDLE NOSE 4.72"",0,3,"44.14000","0","1","Microfox","Active","Electronics","Needle Nose","Angled 45°","Smooth","Ergonomic, Non-Slip, Soft Grips","4.72"" (120.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212800.pdf,-,1212800-ND,1212800,Phoenix Contact,PLIERS ELECT NEEDLE NOSE 4.72"",0,0,"44.14167","0","6","Microfox","Active","Electronics","Needle Nose","Angled 45°","Smooth","Ergonomic, Non-Slip","4.72"" (120.0mm)"
-,-,CLP3SETN-ND,CLP3SETN,Apex Tool Group,LOCK PLIER SET-3 PIECE CLP3SET,0,0,"44.44000","0","1","-","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/10761.pdf,//media.digikey.com/Photos/Aven%20Photos/10761.jpg,243-1493-ND,10761,Aven Tools,PLIERS FLAT NOSE 5"",5,0,"44.54000","0","1","-","Active","Standard","Flat Nose","Straight","Serrated","Includes Cutter","5.00"" (127.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0351-08M.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0351-08M.jpg,0351-08M-ND,0351-08M,Greenlee Communications,PLIERS LONG NOSE 8.56"",0,0,"44.80000","0","1","-","Active","Standard","Long Nose","Straight","Serrated","Includes Cutter, Soft Grips","8.56"" (217.4mm)"
-,-,100010VNN-ND,100010VNN,Apex Tool Group,"PLIER,10"",SLD-JT,BUTTON FORCE,CA",0,0,"44.81000","0","6","-","Active","-","-","-","-","-","-"
