Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Battery Cell Size","Voltage - Rated","Capacity","Size / Dimension","Termination Style"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2330-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2330%5EHEN.JPG,P198-ND,BR-2330/HEN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,3497,0,"1.99000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-coin-hightemp-br2330a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2330A^FA.jpg,P025-ND,BR-2330A/FAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,78084,0,"2.11000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","SMD (SMT) Tab"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-coin-hightemp-br2330a-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2330A%5EGAN.jpg,P224-ND,BR-2330A/GAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,11642,0,"2.11000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","PC Pin"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-coin-hightemp-br2330a-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2330A%5EVAN.JPG,P027-ND,BR-2330A/VAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,4303,0,"2.11000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","PC Pin (Vertical Mount)"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/EN22.jpg,N145-ND,EN22,Energizer Battery Company,BATTERY ALKALINE 9V,39632,0,"2.13000","0","1","EN22","Active","Alkaline Manganese Dioxide","9V","9V","-","1.04"" L x 0.69"" W x 1.91"" H (26.5mm x 17.5mm x 48.5mm)","9 Volt Snap Fasteners"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-coin-hightemp-br2330a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2330A^HD.jpg,P026-ND,BR-2330A/HDN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,212075,0,"2.16000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2477-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR2477.jpg,P120-ND,CR2477,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,81914,0,"2.26000","0","1","CR2477","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_lithium_cr2_cr123a.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-123A.JPG,P151-ND,CR-123A,Panasonic - BSG,BATTERY LITHIUM 3V CR123A,696096,0,"2.43000","0","1","CR123A","Active","Lithium Manganese Dioxide","CR123A","3V","1.55Ah","0.67"" Dia x 1.36"" H (17.0mm x 34.5mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/l91.pdf,//media.digikey.com/photos/Energizer%20Photos/L91VP.jpg,N602-ND,L91,Energizer Battery Company,BATTERY LITHIUM 1.5V AA,87684,0,"2.45000","0","1","L91","Active","Lithium Iron Disulfide","AA","1.5V","-","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_lithium_cr2.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR-2.JPG,P157-ND,CR-2,Panasonic - BSG,BATTERY LITHIUM 3V CR2,47156,0,"2.45000","0","1","CR2","Active","Lithium Manganese Dioxide","CR2","3V","850mAh","0.61"" Dia x 1.06"" H (15.6mm x 27.0mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/l92.pdf,//media.digikey.com/photos/Energizer%20Photos/L92VP.jpg,N600-ND,L92,Energizer Battery Company,BATTERY LITHIUM 1.5V AAA,36153,0,"2.45000","0","1","L92","Active","Lithium Iron Disulfide","AAA","1.5V","-","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/123.pdf,//media.digikey.com/photos/Energizer%20Photos/EL123APVP.jpg,N151-ND,EL123APVP,Energizer Battery Company,BATTERY LITHIUM 3V CR123A,17165,0,"2.45000","0","1","-","Active","Lithium Manganese Dioxide","CR123A","3V","1.5Ah","0.67"" Dia x 1.36"" H (17.0mm x 34.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br3032-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-3032%5EBN.jpg,P341-ND,BR-3032/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 30MM,63704,0,"2.60000","0","1","BR3032","Active","Lithium Poly-Carbon Monoflouride","Coin, 30.0mm","3V","500mAh","1.18"" Dia x 0.13"" H (30.0mm x 3.2mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2412-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR2412^BE.jpg,P042-ND,CR-2412/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,12370,0,"2.92000","0","1","CR2412","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","100mAh","0.96"" Dia x 0.05"" H (24.5mm x 1.2mm)","Requires Holder"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA4000/AAA4000COL32.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2477A^FB.jpg,P028-ND,BR-2477A/FBN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,204379,0,"3.39000","0","1","BR2477","Active","Lithium Poly-Carbon Monoflouride","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","SMD (SMT) Tab"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA4000/AAA4000COL32.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2477A%5EGAN.jpg,P228-ND,BR-2477A/GAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,123524,0,"3.39000","0","1","BR2477","Active","Lithium Poly-Carbon Monoflouride","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","PC Pin"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA4000/AAA4000COL32.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2477A%5EHBN.JPG,P029-ND,BR-2477A/HBN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,43671,0,"3.39000","0","1","BR2477","Active","Lithium Poly-Carbon Monoflouride","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","PC Pin (Horizontal Mount)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA4000/AAA4000COL32.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2477A%5EVAN.jpg,P030-ND,BR-2477A/VAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,9249,0,"3.39000","0","1","BR2477","Active","Lithium Poly-Carbon Monoflouride","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2477-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR2477-1HF.jpg,P126-ND,CR-2477/HFN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,61669,0,"3.77000","0","1","CR2477","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2477-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-2477%5EF2N.jpg,P667-ND,CR-2477/F2N,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,12530,0,"3.77000","0","1","CR2477","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","SMD (SMT) Tab"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-cylindrical-br2-3a-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2%5E3A.jpg,P133-ND,BR-2/3A,Panasonic - BSG,BATTERY LITHIUM 3V 2/3 A,26759,0,"4.25000","0","1","BR-2/3A","Active","Lithium Poly-Carbon Monoflouride","2/3A","3V","1.2Ah","0.67"" Dia x 1.32"" H (17.0mm x 33.5mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-2450.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-2450%5EP.jpg,439-1039-ND,TL-2450/P,Tadiran Batteries,BATTERY LITH 3.6V WAFER 24.5MM,21138,0,"4.51000","0","1","iXtra","Active","Lithium Thionyl Chloride","Wafer, 24.5mm","3.6V","550mAh","0.96"" Dia x 0.23"" H (24.5mm x 5.8mm)","PC Pin"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-cylindrical-br2-3a-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2%5E3AE2SP.jpg,P270-ND,BR-2/3AE2SP,Panasonic - BSG,BATTERY LITHIUM 3V 2/3 A,3210,0,"4.75000","0","1","BR-2/3A","Active","Lithium Poly-Carbon Monoflouride","2/3A","3V","1.2Ah","0.67"" Dia x 1.32"" H (17.0mm x 33.5mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-cylindrical-br2-3ag-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR-2^3AG.jpg,P361-ND,BR-2/3AGN,Panasonic - BSG,BATTERY LITHIUM 3V 2/3 A,976,0,"4.84000","0","1","BR-2/3AG","Active","Lithium Poly-Carbon Monoflouride","2/3A","3V","1.45Ah","0.67"" Dia x 1.32"" H (17.0mm x 33.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-cylindrical-br2-3a-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2%5E3AT2SPN.jpg,P201-ND,BR-2/3AT2SPN,Panasonic - BSG,BATTERY LITHIUM 3V 2/3 A,2966,0,"5.09000","0","1","BR-2/3A","Active","Lithium Poly-Carbon Monoflouride","2/3A","3V","1.2Ah","0.67"" Dia x 1.34"" H (17.0mm x 34.0mm)","Solder Tab"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5101.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5101^S.jpg,439-1002-ND,TL-5101/S,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,2529,0,"5.09000","0","1","TL5101","Active","Lithium Thionyl Chloride","1/2AA","3.6V","950mAh","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-2150.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-2150%5ES.jpg,439-1000-ND,TL-2150/S,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,6759,0,"5.32000","0","1","XTRA","Active","Lithium Thionyl Chloride","1/2AA","3.6V","1Ah","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5101.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5101%5EP.jpg,439-1003-ND,TL-5101/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,3716,0,"5.43000","0","1","TL5101","Active","Lithium Thionyl Chloride","1/2AA","3.6V","950mAh","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Axial Leaded"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-2150.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-2150%5EP.jpg,439-1001-ND,TL-2150/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,3273,0,"5.66000","0","1","XTRA","Active","Lithium Thionyl Chloride","1/2AA","3.6V","1Ah","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Axial Leaded"
http://www.tadiranbat.com/assets/tlh-2450.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TLH-2450^P.jpg,439-1036-ND,TLH-2450/P,Tadiran Batteries,BATTERY LITH 3.6V WAFER 24.5MM,36596,0,"5.70000","0","1","TLH","Active","Lithium Thionyl Chloride","Wafer, 24.5mm","3.6V","550mAh","0.96"" Dia x 0.23"" H (24.5mm x 5.8mm)","PC Pin"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5902.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5902%5ES.jpg,439-1004-ND,TL-5902/S,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,10825,0,"5.99000","0","1","XTRA","Active","Lithium Thionyl Chloride","1/2AA","3.6V","1.2Ah","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5104.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5104%5ES.jpg,439-1012-ND,TL-5104/S,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,2435,0,"6.05000","0","1","TL5104","Active","Lithium Thionyl Chloride","AA","3.6V","2.1Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5902.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5902%5ET.jpg,439-1006-ND,TL-5902/T,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,1025,0,"6.32000","0","1","XTRA","Active","Lithium Thionyl Chloride","1/2AA","3.6V","1.2Ah","-","Solder Tab"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5902.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5902^P.jpg,439-1005-ND,TL-5902/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,809,0,"6.32000","0","1","XTRA","Active","Lithium Thionyl Chloride","1/2AA","3.6V","1.2Ah","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Axial Leaded"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-2100.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-2100%5ES.jpg,439-1010-ND,TL-2100/S,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,5144,0,"6.38000","0","1","XTRA","Active","Lithium Thionyl Chloride","AA","3.6V","2.1Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5104.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5104%5EP.jpg,439-1013-ND,TL-5104/P,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,3226,0,"6.38000","0","1","TL5104","Active","Lithium Thionyl Chloride","AA","3.6V","2.1Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Axial Leaded"
http://www.tadiranbat.com/assets/tl-5955.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5955^S.jpg,439-1007-ND,TL-5955/S,Tadiran Batteries,BATTERY LITHIUM 3.6V 2/3 AA,12411,0,"6.77000","0","1","iXtra","Active","Lithium Thionyl Chloride","2/3AA","3.6V","1.5Ah","0.57"" Dia x 1.32"" H (14.5mm x 33.5mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-5955.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5955^T.jpg,439-1009-ND,TL-5955/T,Tadiran Batteries,BATTERY LITHIUM 3.6V 2/3 AA,8833,0,"6.95000","0","1","iXtra","Active","Lithium Thionyl Chloride","2/3AA","3.6V","1.5Ah","-","Solder Tab"
http://www.tadiranbat.com/assets/tl-5955.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5955^P.jpg,439-1008-ND,TL-5955/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 2/3 AA,3023,0,"6.95000","0","1","iXtra","Active","Lithium Thionyl Chloride","2/3AA","3.6V","1.5Ah","0.57"" Dia x 1.32"" H (14.5mm x 33.5mm)","Axial Leaded"
http://www.tadiranbat.com/assets/tlh-5902.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TLH-5902%5ES.jpg,439-1030-ND,TLH-5902/S,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,2228,0,"7.07000","0","1","TLH","Active","Lithium Thionyl Chloride","1/2AA","3.6V","900mAh","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tlh-5902.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TLH-5902^P.jpg,439-1031-ND,TLH-5902/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,2249,0,"7.39000","0","1","TLH","Active","Lithium Thionyl Chloride","1/2AA","3.6V","900mAh","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Axial Leaded"
http://data.energizer.com/pdfs/1cr2.pdf,//media.digikey.com/photos/Energizer%20Photos/EL1CR2BP.jpg,N157-ND,EL1CR2BP,Energizer Battery Company,BATTERY LITHIUM 3V CR2,1316,0,"7.40000","0","1","-","Active","Lithium Manganese Dioxide","CR2","3V","800mAh","0.61"" Dia x 1.06"" H (15.6mm x 27.0mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-5903.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5903%5ES.jpg,439-1014-ND,TL-5903/S,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,12166,0,"7.41000","0","1","iXtra","Active","Lithium Thionyl Chloride","AA","3.6V","2.4Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5134.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5134^P.jpg,439-1023-ND,TL-5134/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/10 D,2620,0,"7.49000","0","1","TL5134","Active","Lithium Thionyl Chloride","1/10D","3.6V","1Ah","1.30"" Dia x 0.28"" H (32.9mm x 7.2mm)","PC Pin"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-cylindrical-bra-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR-A.jpg,P267-ND,BR-A,Panasonic - BSG,BATTERY LITHIUM 3V A,1672,0,"7.49000","0","1","BR-A","Active","Lithium Poly-Carbon Monoflouride","A","3V","1.8Ah","0.67"" Dia x 1.79"" H (17.0mm x 45.5mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-5903.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5903^T.jpg,439-1016-ND,TL-5903/T,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,14955,0,"7.73000","0","1","iXtra","Active","Lithium Thionyl Chloride","AA","3.6V","2.4Ah","-","Solder Tab"
http://www.tadiranbat.com/assets/tl-5903.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5903%5EP.jpg,439-1015-ND,TL-5903/P,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,6748,0,"7.73000","0","1","iXtra","Active","Lithium Thionyl Chloride","AA","3.6V","2.4Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Axial Leaded"
http://www.tadiranbat.com/assets/tl-4903.pdf,-,439-1070-ND,TL-4903/P,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,311,0,"7.73000","0","1","XOL","Active","Lithium Thionyl Chloride","AA","3.6V","2.4Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Axial Leaded"
http://www.tadiranbat.com/assets/tlh-5955.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TLH-5955^S.jpg,439-1032-ND,TLH-5955/S,Tadiran Batteries,BATTERY LITHIUM 3.6V 2/3 AA,254,0,"8.00000","0","1","TLH","Active","Lithium Thionyl Chloride","2/3AA","3.6V","1.4Ah","0.57"" Dia x 1.32"" H (14.5mm x 33.5mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-5934.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5934%5EP.jpg,439-1040-ND,TL-5934/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/10 D,20544,0,"8.24000","0","1","iXtra","Active","Lithium Thionyl Chloride","1/10D","3.6V","1Ah","1.30"" Dia x 0.28"" H (32.9mm x 7.2mm)","PC Pin"
http://www.tadiranbat.com/assets/tlh-5903.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TLH-5903^S.jpg,439-1034-ND,TLH-5903/S,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,764,0,"8.92000","0","1","TLH","Active","Lithium Thionyl Chloride","AA","3.6V","2Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/TADIRAN%20PDFs/TL-5135.pdf,//media.digikey.com/Photos/Tadiran%20Batteries%20Photos/TL-5135%5EP.jpg,439-1024-ND,TL-5135/P,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/6 D,13558,0,"9.60000","0","1","TL5135","Active","Lithium Thionyl Chloride","1/6D","3.6V","1.7Ah","1.30"" Dia x 0.43"" H (32.9mm x 11.0mm)","PC Pin"
http://www.tadiranbat.com/assets/tl-5242-w.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5242^W.jpg,439-1026-ND,TL-5242/W,Tadiran Batteries,BATTERY LITHIUM 3.6V PACK W/LEAD,1132,0,"10.34000","0","1","-","Active","Lithium Thionyl Chloride","Pack with Leads","3.6V","2.1Ah","2.44"" L x 0.66"" W x 0.71"" H (62.0mm x 16.7mm x 18.1mm)","Wire Leads with Connector"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/EN529.jpg,N401-ND,EN529,Energizer Battery Company,BATTERY ALKALINE 6V LANTERN,648,0,"12.00000","0","1","EN529","Active","Alkaline Manganese Dioxide","Lantern","6V","-","2.69"" L x 2.69"" W x 4.53"" H (68.2mm x 68.2mm x 115.0mm)","Spring"
http://data.energizer.com/pdfs/l522.pdf,//media.digikey.com/Photos/Energizer%20Photos/MFG_L522.JPG,N723-ND,L522,Energizer Battery Company,BATTERY LITHIUM 9V,1900,0,"12.47000","0","1","-","Active","Lithium Manganese Dioxide","9V","9V","-","1.04"" L x 0.69"" W x 1.93"" H (26.5mm x 17.5mm x 49.0mm)","9 Volt Snap Fasteners"
http://www.tadiranbat.com/assets/tl-5920-b.pdf,-,439-1029-ND,TL-5920/B,Tadiran Batteries,BATTERY LITHIUM 3.6V PACK W/LEAD,582,0,"19.89000","0","1","iXtra","Active","Lithium Thionyl Chloride","Pack with Leads","3.6V","8.5Ah","1.10"" Dia x 2.01"" H (28.0mm x 51.0mm)","Wire Leads with Connector"
https://www3.panasonic.biz/ac/e_download/fasys/plc/plc/catalog/fp7_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/AFPX-BATT.JPG,1110-3116-ND,AFPX-BATT,Panasonic Industrial Automation Sales,BATTERY LITHIUM 3V COIN 24.5MM,355,460,"24.00000","0","1","FP0R","Active","Lithium","Coin, 24.5mm","3V","165mAh","0.79"" Dia x 0.10"" H (20.0mm x 2.5mm)","Wire Leads with Connector"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR03C.pdf,//media.digikey.com/Photos/FDK%20America/LR03-C-%282S%29.jpg,SY627-ND,LR03 C (2S),"FDK America, Inc., a member of Fujitsu Group",BATTERY ALKALINE 1.5V AAA 2=2,59083,0,"0.30500","0","2","LR03","Active","Alkaline Manganese Dioxide","AAA","1.5V","1.14Ah","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6C.pdf,//media.digikey.com/Photos/FDK%20America/LR6-C-%282S%29.jpg,SY628-ND,LR6 C (2S),"FDK America, Inc., a member of Fujitsu Group",BATTERY ALKALINE 1.5V AA 2=2,151632,0,"0.32500","0","2","LR6","Active","Alkaline Manganese Dioxide","AA","1.5V","2.7Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/LR6G6.pdf,//media.digikey.com/Photos/FDK%20America/LR6-G6-%282S%29.jpg,SY630-ND,LR6 G6 (2S),"FDK America, Inc., a member of Fujitsu Group",BATTERY ALKALINE 1.5V AA 2=2,29570,0,"0.39000","0","2","LR6","Active","Alkaline Manganese Dioxide","AA","1.5V","2.8Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/CR2032.pdf,//media.digikey.com/photos/FDK%20America/CR2032.JPG,SY189-ND,CR2032,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V COIN 20MM,124089,0,"0.44000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","220mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
http://data.energizer.com/pdfs/cr2025.pdf,//media.digikey.com/photos/Energizer%20Photos/CR2025.jpg,N188-ND,CR2025VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 20MM,95613,0,"0.50000","0","1","CR2025","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","163mAh","0.79"" Dia x 0.10"" H (20.0mm x 2.5mm)","Requires Holder"
-,//media.digikey.com/photos/Sanyo%20Photos/CR1220.jpg,SY033-ND,CR1220,"FDK America, Inc., a member of Fujitsu Group",BATTERY LITHIUM 3V COIN 12.5MM,33150,0,"0.70000","0","1","CR1220","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","36mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","Requires Holder"
