Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Color","For Use With/Related Products","Material","Label Type","Label Size"
-,-,PVT-98-S-ND,PVT-98-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PELIGRO EQ",0,0,"12.08000","0","1","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10978.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-110.jpg,PVT-110-ND,PVT-110,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"12.58000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10978.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-111.jpg,PVT-111-ND,PVT-111,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"12.58000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10978.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-112.jpg,PVT-112-ND,PVT-112,Panduit Corp,TAG ID RATINGS 5.75""X3"" BLCK/YLL,0,0,"12.58000","0","1","Bulk","-","Active","Black and Yellow Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PST-98-P-ND,PST-98-P,Panduit Corp,"PORTUGUESE LOCKOUT TAG, 3""X5.75""",0,0,"13.28000","0","1","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/PST%20Customer%20Drawing.pdf,-,PST-12-ND,PST-12,Panduit Corp,TAG ID/RATINGS 5.75""X3"" 5PC,0,0,"13.34000","0","1","Bulk","PST","Active","Black and Red Legend, White Background","-","Polyester","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PST-3-F-ND,PST-3-F,Panduit Corp,"SELF-LAMINATING PHOTO TAGS, FREN",0,0,"13.34000","0","1","-","*","Active","-","-","-","-","-"
-,-,QMT101-ND,QMT101,TE Connectivity Raychem Cable Protection,TAG ID/RATINGS 5.75""X2.87"" 100PC,0,0,"13.89850","0","1000","Sheet","QMT","Active","Green Legend, White Background","Ratings","Paper","-","5.75"" L x 2.87"" W (146.0mm x 73.0mm)"
-,-,PST-1029-ND,PST-1029,Panduit Corp,"TAG, BLANK, ORANGE",0,0,"14.00000","0","1","-","*","Active","-","-","-","-","-"
-,-,PST-1030-ND,PST-1030,Panduit Corp,"TAG, BLANK, RED",0,0,"14.00000","0","1","-","*","Active","-","-","-","-","-"
-,-,PST-1031-ND,PST-1031,Panduit Corp,"TAG, BLANK, YELLOW",0,0,"14.00000","0","1","-","*","Active","-","-","-","-","-"
-,-,PST-1032-ND,PST-1032,Panduit Corp,"TAG, BLANK, BLUE",0,0,"14.00000","0","1","-","*","Active","-","-","-","-","-"
-,-,PST-1033-ND,PST-1033,Panduit Corp,"TAG, BLANK, GREEN",0,0,"14.00000","0","1","-","*","Active","-","-","-","-","-"
-,-,PST-1059-ND,PST-1059,Panduit Corp,"SFTYTAG,LODGREQPMTLCKOUTMYLFEISO",0,0,"14.00000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCTL-1052-ND,PCTL-1052,Panduit Corp,"SFTYTAG,LO DGR DO NT OP MAINT DE",0,0,"15.13000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCTL-1054-ND,PCTL-1054,Panduit Corp,"SFTYTAG,LO DGR DO NT OP EQPMT LC",0,0,"15.13000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCTL-1055-ND,PCTL-1055,Panduit Corp,"SFTYTAG,LO DGR LOCKED OUT DO NT",0,0,"15.13000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCTL-1057-ND,PCTL-1057,Panduit Corp,"SFTYTAG,LO DGR LCKD OUT DO NT RE",0,0,"15.13000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCTL-1150-ND,PCTL-1150,Panduit Corp,"SFTYTAG,LO DGR DO NT OP (BI-SP),",0,0,"15.13000","0","1","-","*","Active","-","-","-","-","-"
-,-,PT-1129-ND,PT-1129,Panduit Corp,"SFTYTAG,FIRE EXTGSHR INSP RCRD,",0,0,"15.13000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1103-C-ND,PCT-1103-C,Panduit Corp,TAG BLANK SIZE 8 MANI 100/PK,0,0,"16.06000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1107B-C-ND,PCT-1107B-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, BU",0,0,"16.30000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1107G-C-ND,PCT-1107G-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, GN",0,0,"16.30000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1107R-C-ND,PCT-1107R-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, RD",0,0,"16.30000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1107W-C-ND,PCT-1107W-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, WT",0,0,"16.30000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1107Y-C-ND,PCT-1107Y-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, YL",0,0,"16.30000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1108B-C-ND,PCT-1108B-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, BU",0,0,"17.43000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1108G-C-ND,PCT-1108G-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, GN",0,0,"17.43000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1108R-C-ND,PCT-1108R-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, RD",0,0,"17.43000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1108W-C-ND,PCT-1108W-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, WT",0,0,"17.43000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1108Y-C-ND,PCT-1108Y-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, YL",0,0,"17.43000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1109B-C-ND,PCT-1109B-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, BU",0,0,"19.19000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1109G-C-ND,PCT-1109G-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, GN",0,0,"19.19000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1109R-C-ND,PCT-1109R-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, RD",0,0,"19.19000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1109W-C-ND,PCT-1109W-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, WT",0,0,"19.19000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1109Y-C-ND,PCT-1109Y-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, YL",0,0,"19.19000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1104-C-ND,PCT-1104-C,Panduit Corp,TAG BLANK SIZE 5 MANI 100/PK,0,0,"20.57000","0","1","-","*","Active","-","-","-","-","-"
-,-,GPMPC-SG-ND,GPMPC-SG,Panduit Corp,24""X3.5"" TIE ON PIPE MARKER WHT,0,0,"21.42000","0","10","-","*","Active","-","-","-","-","-"
-,-,PCT-1105-C-ND,PCT-1105-C,Panduit Corp,TAG BLANK SIZE 6 MANI 100/PK,0,0,"22.75000","0","1","-","*","Active","-","-","-","-","-"
-,-,GPMPC-SB-ND,GPMPC-SB,Panduit Corp,24""X3.5"" TIE ON PIPE MARKER WHT,0,0,"23.32800","0","10","-","*","Active","-","-","-","-","-"
-,-,GPMPC-SO-ND,GPMPC-SO,Panduit Corp,24""X3.5"" TIE ON PIPE MARKER BLK,0,0,"23.32800","0","10","-","*","Active","-","-","-","-","-"
-,-,GPMPC-SR-ND,GPMPC-SR,Panduit Corp,24""X3.5"" TIE ON PIPE MARKER WHT,0,0,"23.32800","0","10","-","*","Active","-","-","-","-","-"
-,-,GPMPC-SW-ND,GPMPC-SW,Panduit Corp,24""X3.5"" TIE ON PIPE MARKER BLK,0,0,"23.32800","0","10","-","*","Active","-","-","-","-","-"
-,-,GPMPC-SY-ND,GPMPC-SY,Panduit Corp,24""X3.5"" TIE ON PIPE MARKER BLK,0,0,"23.32800","0","10","-","*","Active","-","-","-","-","-"
-,-,PIDT005-ND,PIDT005,Panduit Corp,WRITE-ON ALUM TAG 0.75X3 25/PK,0,0,"23.62000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1106-C-ND,PCT-1106-C,Panduit Corp,TAG BLANK SIZE 8 MANI 100/PK,0,0,"25.15000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1110B-C-ND,PCT-1110B-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, BU,",0,0,"25.34000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1110G-C-ND,PCT-1110G-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, GN,",0,0,"25.34000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1110R-C-ND,PCT-1110R-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, RD,",0,0,"25.34000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1110W-C-ND,PCT-1110W-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, WT,",0,0,"25.34000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1110Y-C-ND,PCT-1110Y-C,Panduit Corp,"TAG, BLANK, SIZE 5, 100/PK, YL,",0,0,"25.34000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1028-Q-ND,PSCT-1028-Q,Panduit Corp,"TAG, BLANK, WHITE",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1029-Q-ND,PSCT-1029-Q,Panduit Corp,"TAG, BLANK, ORANGE",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1030-Q-ND,PSCT-1030-Q,Panduit Corp,"TAG, BLANK, RED",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1031-Q-ND,PSCT-1031-Q,Panduit Corp,"TAG, BLANK, YELLOW",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1032-Q-ND,PSCT-1032-Q,Panduit Corp,"TAG, BLANK, BLUE",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1033-Q-ND,PSCT-1033-Q,Panduit Corp,"TAG, BLANK, GREEN",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1118-Q-ND,PSCT-1118-Q,Panduit Corp,"SFTYTAG,(NFPA DMND)",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1119-Q-ND,PSCT-1119-Q,Panduit Corp,"SFTYTAG,(NFPA DMND), BK PPE",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1120-Q-ND,PSCT-1120-Q,Panduit Corp,"SFTYTAG,(NFPA DMND), BK TRGT ORG",0,0,"25.40000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1001-Q-ND,PCT-1001-Q,Panduit Corp,"SFTYTAG,CTN UNSAFE DO NT USE, BK",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1002-Q-ND,PCT-1002-Q,Panduit Corp,"SFTYTAG,RED DGR DO NT OP, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1003-Q-ND,PCT-1003-Q,Panduit Corp,"SFTYTAG,DGR DO NOT USE, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1004-Q-ND,PCT-1004-Q,Panduit Corp,"SFTYTAG,DGR DO NOT OPERATE, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1005-Q-ND,PCT-1005-Q,Panduit Corp,"SFTYTAG,DGR, DO NOT START, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1006-Q-ND,PCT-1006-Q,Panduit Corp,"SFTYTAG,DGR DEFECT EQPMNT, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1007-Q-ND,PCT-1007-Q,Panduit Corp,"SFTYTAG,DGR DO NT STRT THS MACH,",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1008-Q-ND,PCT-1008-Q,Panduit Corp,"SFTYTAG,DGR UNSAFE DO NOT USE, B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1009-Q-ND,PCT-1009-Q,Panduit Corp,"SFTYTAG,DGR OUT OF SERVICE, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1010-Q-ND,PCT-1010-Q,Panduit Corp,"SFTYTAG,DANGER (BLANK), BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1011-Q-ND,PCT-1011-Q,Panduit Corp,"SFTYTAG,DGR DO NOT ENTER, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1012-Q-ND,PCT-1012-Q,Panduit Corp,"SFTYTAG,DGR OUT OF ORDER, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1013-Q-ND,PCT-1013-Q,Panduit Corp,"SFTYTAG,LDDRDMGD/UNSFDONTUSE,BK",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1014-Q-ND,PCT-1014-Q,Panduit Corp,"SFTYTAG,DGRDONTUSEREASONTAGGED,B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1015-Q-ND,PCT-1015-Q,Panduit Corp,"SFTYTAG,DANGER (BLANK), BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1016-Q-ND,PCT-1016-Q,Panduit Corp,"SFTYTAG,DGR DO NOT ENTER, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1017-Q-ND,PCT-1017-Q,Panduit Corp,"SFTYTAG,DGR DO NOT OPERATE, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1018-Q-ND,PCT-1018-Q,Panduit Corp,"SFTYTAG,DGR DO NOT START, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1019-Q-ND,PCT-1019-Q,Panduit Corp,"SFTYTAG,DGR UNSAFE DO NOT USE, B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1020-Q-ND,PCT-1020-Q,Panduit Corp,"SFTYTAG,DGR DO NOT USE, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1021-Q-ND,PCT-1021-Q,Panduit Corp,"SFTYTAG,DGRDONTUSEREASONTAGGED,B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1022-Q-ND,PCT-1022-Q,Panduit Corp,"SFTYTAG,DGR DO NOT STRT THS MACH",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1023-Q-ND,PCT-1023-Q,Panduit Corp,"SFTYTAG,DGR DEFECT EQPMNT, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1024-Q-ND,PCT-1024-Q,Panduit Corp,"SFTYTAG,DGR OUT OF ORDER, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1025-Q-ND,PCT-1025-Q,Panduit Corp,"SFTYTAG,DGR OUT OF SERVICE, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1026-Q-ND,PCT-1026-Q,Panduit Corp,"SFTYTAG,RED DGR DO NT OP, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1027-Q-ND,PCT-1027-Q,Panduit Corp,"SFTYTAG,DANGER (BLANK), BK SAME",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1028-Q-ND,PCT-1028-Q,Panduit Corp,"TAG, BLANK, WHITE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1029-Q-ND,PCT-1029-Q,Panduit Corp,"TAG, BLANK, ORANGE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1030-Q-ND,PCT-1030-Q,Panduit Corp,"TAG, BLANK, RED",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1031-Q-ND,PCT-1031-Q,Panduit Corp,"TAG, BLANK, YELLOW",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1032-Q-ND,PCT-1032-Q,Panduit Corp,"TAG, BLANK, BLUE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1033-Q-ND,PCT-1033-Q,Panduit Corp,"TAG, BLANK, GREEN",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1034-Q-ND,PCT-1034-Q,Panduit Corp,"SFTYTAG,CTN DEFECTIVE DO NOT USE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1035-Q-ND,PCT-1035-Q,Panduit Corp,"SFTYTAG,CTN OUT OF ORDER, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1036-Q-ND,PCT-1036-Q,Panduit Corp,"SFTYTAG,CTN DO NOT OPERATE, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1037-Q-ND,PCT-1037-Q,Panduit Corp,"SFTYTAG,CAUTION (BLANK), BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1038-Q-ND,PCT-1038-Q,Panduit Corp,"SFTYTAG,CTN DEFECTIVE DO NOT USE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1039-Q-ND,PCT-1039-Q,Panduit Corp,"SFTYTAG,CTN OUT OF ORDER, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1040-Q-ND,PCT-1040-Q,Panduit Corp,"SFTYTAG,CTN DO NOT OPERATE, BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1041-Q-ND,PCT-1041-Q,Panduit Corp,"SFTYTAG,CAUTION (BLANK), BK B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1042-Q-ND,PCT-1042-Q,Panduit Corp,"SFTYTAG,CTN UNSAFE DO NT USE, BK",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1043-Q-ND,PCT-1043-Q,Panduit Corp,"SFTYTAG,CAUTION (BLANK), BK SAME",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1044-Q-ND,PCT-1044-Q,Panduit Corp,"SFTYTAG,EMPTY CYLNDR DO NOT USE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1045-Q-ND,PCT-1045-Q,Panduit Corp,"SFTYTAG,FULL CYLNDR READ FR USE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1046-Q-ND,PCT-1046-Q,Panduit Corp,"SFTYTAG,CYLNDR EMPTY/IN USE/FULL",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1047-Q-ND,PCT-1047-Q,Panduit Corp,"SFTYTAG,EMRG SHWR & EYE WSH TST",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1048-Q-ND,PCT-1048-Q,Panduit Corp,"SFTYTAG,FIREEXTGSHRRECHRG-INSPRC",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1049-Q-ND,PCT-1049-Q,Panduit Corp,"SFTYTAG,OK TO USE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1050-Q-ND,PCT-1050-Q,Panduit Corp,"SFTYTAG,DO NOT USE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1061-Q-ND,PCT-1061-Q,Panduit Corp,"SFTYTAG,NOTICE (BLANK), BK SAME",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1063-Q-ND,PCT-1063-Q,Panduit Corp,"SFTYTAG,DGR DO NT OP (BI-SP) BK",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1064-Q-ND,PCT-1064-Q,Panduit Corp,"SFTYTAG,WARNING (BLANK), BK SAME",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1065-Q-ND,PCT-1065-Q,Panduit Corp,"SFTYTAG,BARRICADE, BK-DO NOT REM",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1066-Q-ND,PCT-1066-Q,Panduit Corp,"SFTYTAG,DGR BARRICADE TAG",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1067-Q-ND,PCT-1067-Q,Panduit Corp,"SFTYTAG,CTN BARRICADE TAG",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1068-Q-ND,PCT-1068-Q,Panduit Corp,"SFTYTAG,BARRICADE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1117-Q-ND,PCT-1117-Q,Panduit Corp,"SFTYTAG,HOT WORK PERMIT, BK A",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1118-Q-ND,PCT-1118-Q,Panduit Corp,"SFTYTAG,(NFPA DMND)",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1119-Q-ND,PCT-1119-Q,Panduit Corp,"SFTYTAG,(NFPA DMND), BK PPE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1120-Q-ND,PCT-1120-Q,Panduit Corp,"SFTYTAG,(NFPA DMND), BK TRGT ORG",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1124-Q-ND,PCT-1124-Q,Panduit Corp,"SFTYTAG,(HMCIS), BK PPE/AREA PRO",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1125-Q-ND,PCT-1125-Q,Panduit Corp,"SFTYTAG,DGR DO NT OP (BI-SP), BK",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1126-Q-ND,PCT-1126-Q,Panduit Corp,"SFTYTAG,DGR DO NT ENTR (BI-SP),",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1127-Q-ND,PCT-1127-Q,Panduit Corp,"SFTYTAG,DANGER (BLANK) (BI-SP),",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1128-Q-ND,PCT-1128-Q,Panduit Corp,"SFTYTAG,TO USE FIRE EXT, BK INSP",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1130-Q-ND,PCT-1130-Q,Panduit Corp,"SFTYTAG,INSPECTED RDY TO USE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1131-Q-ND,PCT-1131-Q,Panduit Corp,"SFTYTAG,INFORMATION",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1132-Q-ND,PCT-1132-Q,Panduit Corp,"SFTYTAG,REPAIR",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1133-Q-ND,PCT-1133-Q,Panduit Corp,"SFTYTAG,OUT OF SERVICE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1134-Q-ND,PCT-1134-Q,Panduit Corp,"SFTYTAG,MAINT HOLD TAG",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1135-Q-ND,PCT-1135-Q,Panduit Corp,"SFTYTAG,FORKLIFT INSPECTION",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1136-Q-ND,PCT-1136-Q,Panduit Corp,"SFTYTAG,INSPECTION RECORD",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1137-Q-ND,PCT-1137-Q,Panduit Corp,"SFTYTAG,MAINTENANCE RECORD",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1138-Q-ND,PCT-1138-Q,Panduit Corp,"SFTYTAG,SAFETY INSPECTION",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1139-Q-ND,PCT-1139-Q,Panduit Corp,"SFTYTAG,SCAFFOLD INSPECTION",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1140-Q-ND,PCT-1140-Q,Panduit Corp,"SFTYTAG,SCAFFOLD PRMT INCMPLT",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1141-Q-ND,PCT-1141-Q,Panduit Corp,"SFTYTAG,SCAFFOLD WARNING",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1142-Q-ND,PCT-1142-Q,Panduit Corp,"SFTYTAG,SCAFFOLD PRMT CMPLT",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1143-Q-ND,PCT-1143-Q,Panduit Corp,"SFTYTAG,SCAFFOLD SAFE",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1144-Q-ND,PCT-1144-Q,Panduit Corp,"SFTYTAG,DGR DO NT USE THS LDDR",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1145-Q-ND,PCT-1145-Q,Panduit Corp,"SFTYTAG,FORKLIFT INSPECTION",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1146-Q-ND,PCT-1146-Q,Panduit Corp,"SFTYTAG,DGR, DO NT USE THS FRKLF",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1147-Q-ND,PCT-1147-Q,Panduit Corp,"SFTYTAG,LADDER INSPECTION",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1148-Q-ND,PCT-1148-Q,Panduit Corp,"SFTYTAG,AED INSPECTION",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1151-Q-ND,PCT-1151-Q,Panduit Corp,"SFTTAG,DGRUNSAFEDONTUSE(BI-SP),B",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1152-Q-ND,PCT-1152-Q,Panduit Corp,"SFTYTAG,OUT OF SRVC (BI-SP), BK",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1153-Q-ND,PCT-1153-Q,Panduit Corp,"SFTYTAG,CTN DO NT OP (BI-SP) BK",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
