Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Mounting Type","Current - Max","Region Utilized","Overload Protection","Connector - AC Input","Connector - AC Output","Voltage - Input","Dielectric Material","Media Lines Protected","AC Outlets","Energy","Cord Length","Approvals","Features"
"http://www.hammondmfg.com/pdf/1584T6A1RA,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1584H6B1RA.jpg,HM1877-ND,1584T6A1RA,Hammond Manufacturing,POWER STRIP 17"" 15A 6OUT 6'CORD,46,683,"47.93000","0","1","1584RA","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","6","-","6' (1.83m)","CSA, UL","-"
"http://www.hammondmfg.com/pdf/1584T8A1,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1584_SERIES_Straight-Type-NEMA-5-15P.jpg,HM1882-ND,1584T8A1,Hammond Manufacturing,POWER STRIP 17"" 15A 8OUT 6'C,35,13,"47.93000","0","1","1584","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","8","-","6' (1.83m)","CSA, UL","-"
"http://www.hammondmfg.com/pdf/1584H6A1RA,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1584H6B1RA.jpg,HM1864-ND,1584H6A1RA,Hammond Manufacturing,POWER STRIP 17"" 15A 6OUY 6'C,18,69,"47.93000","0","1","1584RA","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","6","-","6' (1.83m)","CSA, UL","-"
"http://www.hammondmfg.com/pdf/1584T7A1,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1584_SERIES_Straight-Type-NEMA-5-15P.jpg,HM3541-ND,1584T7A1,Hammond Manufacturing,POWER STRIP 17"" 15A 7OUT 6'C,9,43,"47.93000","0","1","1584","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","7","-","6' (1.83m)","CSA, UL","-"
"http://www.hammondmfg.com/pdf/1584T6A1,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1584_SERIES_Straight-Type-NEMA-5-15P.jpg,HM1878-ND,1584T6B1,Hammond Manufacturing,POWER STRIP 13"" 15A 6OUT 15'C,7,89,"47.93000","0","1","1584","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","6","-","15' (4.57m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm609sa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/TLM609SA.jpg,TL1740-ND,TLM609SA,Tripp Lite,POWER STRIP 6OUT 9'CORD,10,0,"48.98000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","1500J","9' (2.74m)","cULus","-"
https://assets.tripplite.com/product-pdfs/en/tlp66usbr.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP66USBR.jpg,TL1893-ND,TLP66USBR,Tripp Lite,SURGE PROTECTOR POWER STRIP 6-OU,59,0,"49.76000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Wall","-","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R (6)","120V","Plastic","-","6","1080J","6' (1.83m)","cUL","USB Charge Port(s)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/photos/Weidmuller/8924290000.JPG,281-6102-ND,8924290000,Weidmüller,SURGE PROTECTION,11,23,"50.25000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","CE, cULus","-"
https://assets.tripplite.com/product-pdfs/en/super725b.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SUPER725B.jpg,TL1734-ND,SUPER725B,Tripp Lite,SURGE PROTECTOR POWER STRIP 7 OU,7,0,"50.46000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","-","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","7","2160J","25' (7.62m)","cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp26usbb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP26USBB.jpg,TL1749-ND,TLP26USBB,Tripp Lite,POWER STRIP,6,0,"50.48000","0","1","-","Active","Outlet Strip, Surge Protector","Wall Mount","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","2","1080J","6' (1.83m)","CSA, cUL, UL","4-USB Charging Ports"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1063830000.JPG,281-5462-ND,1063830000,Weidmüller,SURGE PROTECTION,10,13,"51.54000","0","1","-","Active","-","DIN Rail","-","International","-","-","-","-","-","-","None","-","-","-","-"
"http://www.hammondmfg.com/pdf/1584T8A1,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1584_SERIES_Straight-Type-NEMA-5-15P.jpg,HM1883-ND,1584T8B1,Hammond Manufacturing,POWER STRIP 17"" 15A 8OUT 15',7,368,"51.94000","0","1","1584","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","8","-","15' (4.57m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp608rusbb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP608RUSBB.jpg,TL1761-ND,TLP608RUSBB,Tripp Lite,SURGE PROTECT STRIP 6 OUTLET 8FT,23,0,"53.16000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","-","-","-","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","6","1080J","8' (2.44m)","UL","2-USB Charging Ports"
http://www.hammondmfg.com/pdf/PB0221.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1581x5.jpg,HM1828-ND,1581H5,Hammond Manufacturing,POWER STRP 11.75""10A 230VAC 5OUT,6,56,"54.04000","0","1","1581","Active","Outlet Strip","Bench, Wall","10A","International","Circuit Breaker(s)","IEC 320-C14","IEC 320-C13","230V","Aluminum and Steel","-","5","-","Without Cord","CE, CSA, cULus, TUV-GS","-"
https://assets.tripplite.com/product-pdfs/en/ps2408b.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PS2408B.jpg,TL1705-ND,PS2408B,Tripp Lite,OUTLET STRIP 8 OUT 15A 120V 15FT,15,0,"56.66000","0","1","-","Active","Outlet Strip","Bench, Wall","15A","-","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","8","-","15' (4.57m)","CSA, cUL, UL","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Distribution%20Units.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXD303%5E050%5E01.jpg,708-2674-ND,PXD303/050/01/1,Bulgin,POWER STRIP 10A 2M CORD 5OUTLETS,19,0,"59.02000","0","1","-","Active","Outlet Strip","Bench, Floor, Wall","10A","United Kingdom","Fuse Holder","BS 1363","IEC 320-C13","100 ~ 250V","Plastic","-","5","-","6.5' (1.98m)","-","-"
https://assets.tripplite.com/product-pdfs/en/ps3612b.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PS3612B.jpg,TL1706-ND,PS3612B,Tripp Lite,OUTLET STRIP 12 OUT 15A 120V,12,0,"61.33000","0","1","-","Active","Outlet Strip","Bench, Wall","15A","-","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","12","-","15' (4.57m)","CSA, cUL, UL","-"
-,-,TL2488-ND,PS2404RA06B,Tripp Lite,"4-OUTLET POWER STRIP, RIGHT-ANGL",12,0,"61.33000","0","1","-","Active","Outlet Strip, Surge Protector","Bench, Rack","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R (4)","120V","Aluminum","-","4","-","6' (1.83m)","CSA, cUL, UL","Switch"
-,-,TL2409-ND,TLP648USBC,Tripp Lite,6-OUTLET SURGE PROTECTOR W/2 USB,10,0,"61.39000","0","1","-","Active","Outlet Strip, Surge Protector","Bench","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R (6)","120V","Plastic","-","6","1080J","8' (2.44m)","UL","USB Charge Port(s)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1064540000.jpg,281-4298-ND,1064540000,Weidmüller,SURGE PROTECTION,9,277,"61.82000","0","1","-","Active","-","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","-","-","-","None","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/Photos/Weidmuller/1064600000.jpg,281-4299-ND,1064600000,Weidmüller,SURGE PROTECTION,9,1,"61.82000","0","1","-","Active","-","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","-","-","-","None","-","-","-","-"
-,-,281-8948-ND,6720005412,Weidmüller,DIN RAIL AC SURGE PROTECTOR,10,0,"62.01000","0","1","SPD","Active","Surge Protection Module","DIN Rail","-","International","Fuse Holder","Screw Terminals","Screw Terminals","277V","-","-","None","-","-","UL","-"
https://assets.tripplite.com/product-pdfs/en/ps602hg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PS-602-HG.jpg,TL422-ND,PS-602-HG,Tripp Lite,POWER STRIP 120V 6OUT HOSP 1.5',50,0,"63.33000","0","1","-","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","6","-","1.5' (0.46m)","cUL, UL","-"
"http://www.hammondmfg.com/pdf/1589T4F1,G1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1589H4F1.jpg,HM5855-ND,1589T4F1,Hammond Manufacturing,POWER STRIP 11"" 20A 4OUT 6'CR,20,12,"63.49000","0","1","1589","Active","Outlet Strip","Bench, Wall","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-20R","120V","Aluminum and Steel","-","4","-","6' (1.83m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1582H6A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1582H6A1.jpg,HM1834-ND,1582H6A1BK,Hammond Manufacturing,POWER STRP 19""15A 6OUT 6""CRD BLK,42,76,"63.90000","0","1","1582","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1582T6A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1582H6A1.jpg,HM1842-ND,1582T6A1BK,Hammond Manufacturing,POWER STRP 19""15A 6OUT 6'CRD BLK,18,0,"63.90000","0","1","1582","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1582H6A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1582H6A1.jpg,HM1833-ND,1582H6A1,Hammond Manufacturing,POWER STRP 19""15A 6OUT 6'CORD GR,6,0,"63.90000","0","1","1582","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp310usbs.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP310USBS.jpg,TL1752-ND,TLP310USBS,Tripp Lite,OUTLET STRIP SPD 3 OUT 15A 120V,17,0,"64.09000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","-","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","3","510J","10' (3.05m)","UL","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Distribution%20Units.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXD301%5E550%5E01%5E1.JPG,708-2673-ND,PXD301/550/01/1,Bulgin,IEC DISTRIBUTION UNIT,31,0,"65.21000","0","1","-","Active","Outlet Strip","Bench, Floor, Wall","10A","United Kingdom","-","BS 1363","IEC 320-C13","100 ~ 250V","Plastic","-","5","-","6.5' (1.98m)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/Photos/Weidmuller/1064610000.JPG,281-5464-ND,1064610000,Weidmüller,SURGE PROTECTION,8,338,"65.31000","0","1","-","Active","-","DIN Rail","-","International","None","Screw Terminals","Screw Terminals","-","-","-","None","-","-","-","-"
-,-,TL2489-ND,PS2406RA08B,Tripp Lite,"6-OUTLET POWER STRIP, RIGHT-ANGL",12,0,"65.33000","0","1","-","Active","Outlet Strip, Surge Protector","Bench, Rack","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R (6)","120V","Aluminum","-","6","-","8' (2.44m)","CSA, cUL, UL","Switch"
"http://www.hammondmfg.com/pdf/1589T6F1,G1.pdf",//media.digikey.com/photos/Hammond%20Mfg%20Photos/1589T6F1.jpg,HM1899-ND,1589T6F1,Hammond Manufacturing,POWER STRIP14"" 20A 6OUT 6'CRD,51,16,"67.02000","0","1","1589","Active","Outlet Strip","Bench, Wall","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-20R","120V","Aluminum and Steel","-","6","-","6' (1.83m)","CSA, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_1P+0_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-1P0-R.jpg,F12040-ND,SPD2-150-1P0-R,Littelfuse Inc.,SPD MOD 1P+0 150VAC TYPE 1+2,40,0,"67.40000","0","1","SPD2 1P+0","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","120V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Distribution%20Units.pdf,-,708-3109-ND,PXD701/561/10/1,Bulgin,IEC DISTRIBUTION UNIT,50,0,"67.55000","0","1","PXD701","Active","Outlet Strip","Bench, Floor, Wall","10A","International","Fuse Holder","IEC 320-C14","IEC 320-C13 (6)","250V","Plastic","-","6","-","-","-","Switch"
http://www.hammondmfg.com/pdf/1582T6A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1582H6A1.jpg,HM3539-ND,1582T6B1BK,Hammond Manufacturing,POWR STRP 19""15A 6OUT 15'CRD BLK,7,10,"67.88000","0","1","1582","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","15' (4.57m)","CSA, UL","-"
-,-,TL2496-ND,TLP310USBCW,Tripp Lite,3-OUTLET SURGE PROTECTOR WITH 2,10,0,"68.19000","0","1","-","Active","Outlet Strip, Surge Protector","Bench","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R (3)","120V","Plastic","-","3","510J","10' (3.05m)","UL","USB Charge Port(s)"
-,-,281-8949-ND,6720005413,Weidmüller,DIN RAIL AC SURGE PROTECTOR,10,537,"68.72000","0","1","SPD","Active","Surge Protection Module","DIN Rail","-","International","Fuse Holder","Screw Terminals","Screw Terminals","480V","-","-","None","-","-","UL","-"
http://www.hammondmfg.com/pdf/1582T8A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1582H6A1.jpg,HM1844-ND,1582T8A1BK,Hammond Manufacturing,POWER STRP 19""15A 8OUT 6'CRD BLK,20,23,"69.23000","0","1","1582","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","8","-","6' (1.83m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1582H6A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1582H6A1.jpg,HM1835-ND,1582H6A1BKRA,Hammond Manufacturing,RACK MOUNT OUTLET STRIP 15A 6FT,6,38,"69.23000","0","1","1582RA","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1583H6A1BKRA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1583H12B1BKX.jpg,HM1850-ND,1583H6A1BKRA,Hammond Manufacturing,POWER STRIP 19"" 15A 6OUT 6'CORD,6,6,"69.23000","0","1","1583RA","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, UL","-"
"http://www.hammondmfg.com/pdf/1589H8F1,G1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1589H4F1.jpg,HM1896-ND,1589H8F1,Hammond Manufacturing,POWER STRIP17"" 20A 8OUT 6'CRD,8,95,"70.55000","0","1","1589","Active","Outlet Strip","Bench, Wall","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-20R","120V","Aluminum and Steel","-","8","-","6' (1.83m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps4816b.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PS4816B.jpg,TL1709-ND,PS4816B,Tripp Lite,OUTLET STRIP 16 OUT 15A 120V,7,0,"70.66000","0","1","-","Active","Outlet Strip","Bench, Wall","15A","-","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","16","-","15' (4.57m)","CSA, cUL, UL","-"
"http://www.hammondmfg.com/pdf/1580T10A1,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1580-Series.jpg,HM3530-ND,1580T10A1,Hammond Manufacturing,POWER STRIP 10.5""15A 10OUT 6'CRD,6,12,"71.89000","0","1","1580","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","10","-","6' (1.83m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/15852H8A1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_15851T6B1.jpg,HM3543-ND,15852H8B1,Hammond Manufacturing,POWER STRIP 24"" 15A 8OUT 15'C,8,45,"71.92000","0","1","1585","Active","PDU (Power Distribution Unit)","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","8","-","15' (4.57m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp410dmusb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP410DMUSB.jpg,TL1754-ND,TLP410DMUSB,Tripp Lite,OUTLET STRIP SPD 4 OUT 15A 120V,7,0,"72.26000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","-","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","4","1500J","10' (3.05m)","UL","-"
http://www.hammondmfg.com/pdf/1582T8A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1582H6A1.jpg,HM1845-ND,1582T8B1BK,Hammond Manufacturing,POWR STRP 19""15A 8OUT 15'CRD BLK,26,26,"73.23000","0","1","1582","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","8","-","15' (4.57m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1582H8A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1582H6A1.jpg,HM1840-ND,1582H8B1BK,Hammond Manufacturing,POWR STRP 19""15A 8OUT 15'CRD BLK,9,22,"73.23000","0","1","1582","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","8","-","15' (4.57m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1583H6A1BKRA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1583H12B1BKX.jpg,HM3540-ND,1583H6B1BKRA,Hammond Manufacturing,POWER STRIP 19"" 15A 6OUT 15'CORD,6,31,"73.23000","0","1","1583RA","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","15' (4.57m)","CSA, UL","-"
-,-,281-8950-ND,6720005414,Weidmüller,BUS BAR,9,164,"73.62000","0","1","SPD","Active","Surge Protection Module","DIN Rail","-","International","-","Screw Terminals","Screw Terminals","255V","Thermoplastic","-","None","-","-","UL","-"
-,//media.digikey.com/photos/Weidmuller/6720005411.jpg,281-6035-ND,6720005411,Weidmüller,SPD II 230V 40KA,7,177,"76.19000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/photos/Weidmuller/8924710000.JPG,281-5036-ND,8951710000,Weidmüller,SURGE PROTECTION,7,40,"77.18000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SurgeProtection_Catalog.pdf,//media.digikey.com/Photos/Weidmuller/8951790000.JPG,281-6108-ND,8951790000,Weidmüller,SURGE PROTECTION,7,10,"77.18000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
"http://www.hammondmfg.com/pdf/1580T10A1,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1580-Series.jpg,HM3531-ND,1580T10B1,Hammond Manufacturing,POWER STRP 10.5""15A 10OUT 15'CRD,8,23,"77.42000","0","1","1580","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","10","-","15' (4.57m)","CSA, UL","-"
"http://www.hammondmfg.com/pdf/1580H10A1,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1580-Series.jpg,HM3527-ND,1580H10B1,Hammond Manufacturing,POWER STRP 10.5""15A 10OUT 15'CRD,6,12,"77.42000","0","1","1580","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","10","-","15' (4.57m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1584T6DH6.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1584T4DH.jpg,HM1881-ND,1584T6DH6,Hammond Manufacturing,POWER STRIP HOSPITAL GRADE 6O,24,0,"80.03000","0","1","1584H","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","6","-","6' (1.83m)","CSA, TUVus","-"
http://www.hammondmfg.com/pdf/1584T6DH6.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1584T4DH.jpg,HM1880-ND,1584T6DH,Hammond Manufacturing,POWER STRIP HOSPITAL GRADE 6O,16,274,"82.62000","0","1","1584H","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","6","-","12' (3.66m)","CSA, TUVus","-"
http://www.hammondmfg.com/pdf/1583H12A1BKX.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1583H12B1BKX.jpg,HM1848-ND,1583H12B1BKX,Hammond Manufacturing,POWER STRIP 19""15A 12OUT 15' CRD,15,33,"82.62000","0","1","1583","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","12","-","15' (4.57m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1583T12A1BKX.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1583H12B1BKX.jpg,HM1856-ND,1583T12B1BKX,Hammond Manufacturing,POWER STRIP 19""15A 12OUT 15' CRD,10,11,"82.62000","0","1","1583","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","12","-","15' (4.57m)","CSA, UL","-"
