Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Applications","Form","Power - Rated","AC Outlets","Backup Time - Max Load","Media Lines Protected","Voltage - Output","Connector - AC Input","Connector - AC Output","Cord Length","Size / Dimension","Height"
https://assets.tripplite.com/product-pdfs/en/sv20ks1p1b.pdf,-,SV20KS1P1B-ND,SV20KS1P1B,Tripp Lite,20KVA SMART ONLINE 3-PHASE UPS S,0,0,"16051.90000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","20kVA / 18000W","-","3.9 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","58.070"" (1474.98mm)"
-,-,2106-S5KB10ANNC5CNNC-ND,S5KB10ANNC5CNNC,SolaHD,10 KVA ONLINE UPS W/ 5 BAT (B),0,0,"16065.87000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","10kVA / 9000W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KA15ANNC3CNNC-ND,S5KA15ANNC3CNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (A),0,0,"16078.09000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KB10ANRC2CNNC-ND,S5KB10ANRC2CNNC,SolaHD,10 KVA ONLINE UPS W/ 2 BAT (B),0,0,"16078.09000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","10kVA / 9000W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KC10ANRC2GNNC-ND,S5KC10ANRC2GNNC,SolaHD,10 KVA ONLINE UPS W/ 2 BAT (C),0,0,"16930.28000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","10kVA / 9000W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KD10ANRC2GNNC-ND,S5KD10ANRC2GNNC,SolaHD,10 KVA ONLINE UPS W/ 2 BAT (D),0,0,"16930.28000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","10kVA / 9000W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KE10ANRC2GNNC-ND,S5KE10ANRC2GNNC,SolaHD,10 KVA ONLINE UPS W/ 2 BAT (E),0,0,"16930.28000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","10kVA / 9000W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KF10ANRC2GNNC-ND,S5KF10ANRC2GNNC,SolaHD,10 KVA ONLINE UPS W/ 2 BAT (F),0,0,"16930.28000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","10kVA / 9000W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KB15ANNC3CNNC-ND,S5KB15ANNC3CNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (B),0,0,"16951.24000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KC10ANNC5HNNC-ND,S5KC10ANNC5HNNC,SolaHD,10KVA ONLINE UPS W/5 BAT(C),0,0,"17192.23000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","10kVA / 9000W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sv20ks1p2b.pdf,-,SV20KS1P2B-ND,SV20KS1P2B,Tripp Lite,20KVA SMART ONLINE 3-PHASE UPS S,0,0,"17673.14000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","20kVA / 18000W","-","10 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","58.070"" (1474.98mm)"
-,-,2106-S5KC15ANNC3GNNC-ND,S5KC15ANNC3GNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (C),0,0,"17803.43000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/s3m120kx.pdf,-,S3M120KX-ND,S3M120KX,Tripp Lite,SMARTONLINE S3MX SERIES 3-PHASE,0,0,"18244.11000","0","1","Smart Online™ S3MX","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","120kVA / 108000W","-","-","RS-232","220V, 230V, 240V (3-Phase)","Hardwired","Hardwired","-","39.200"" L x 22.320"" W (995.68mm x 566.93mm)","39.960"" (1014.98mm)"
-,-,2106-S5KA15ANRC3CNNC-ND,S5KA15ANRC3CNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (A),0,0,"18435.58000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su20krthwtfassm.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU20KRTHWTFASSM.jpg,SU20KRTHWTFASSM-ND,SU20KRTHWTFASSM,Tripp Lite,UPS SMART ONLINE TOWER HARDWIRE,0,0,"18448.85000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-S5KD15ANNC3GNNC-ND,S5KD15ANNC3GNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (D),0,0,"18676.57000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KE15ANNC3GNNC-ND,S5KE15ANNC3GNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (E),0,0,"18676.57000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KF15ANNC3GNNC-ND,S5KF15ANNC3GNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (F),0,0,"18676.57000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sutx40k.pdf,-,SUTX40K-ND,SUTX40K,Tripp Lite,SMARTONLINE SUTX SERIES 3-PHASE,0,0,"18924.76000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sv20ks1p3b.pdf,-,SV20KS1P3B-ND,SV20KS1P3B,Tripp Lite,20KVA SMART ONLINE 3-PHASE UPS S,0,0,"19293.15000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","20kVA / 18000W","-","21.5 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","58.070"" (1474.98mm)"
-,-,2106-S5KB15ANRC3CNNC-ND,S5KB15ANRC3CNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (B),0,0,"19308.73000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/su40kx.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU40KX.jpg,SU40KX-ND,SU40KX,Tripp Lite,UPS SMART ONLINE,0,0,"19675.32000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sut40k.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SUT40K.JPG,SUT40K-ND,SUT40K,Tripp Lite,40KVA 40KW SMART ONLINE 3-PHASE,0,0,"20017.18000","0","1","SmartOnline","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","40kVA / 40000W","-","3.7 minutes","RS-232","120V, 208V (3-Phase)","Hardwired","Hardwired","-","20.500"" L x 31.500"" W (250.70mm x 800.10mm)","69.300"" (1760.22mm)"
-,-,2106-S5KC15ANRC3GNNC-ND,S5KC15ANRC3GNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (C),0,0,"20160.92000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-A045-004-ND,A045-004,SolaHD,GXT2-10000RT208 UPS 10KVA,0,0,"20594.94000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-S5KD15ANRC3GNNC-ND,S5KD15ANRC3GNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (D),0,0,"20999.14000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KE15ANRC3GNNC-ND,S5KE15ANRC3GNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (E),0,0,"20999.14000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KF15ANRC3GNNC-ND,S5KF15ANRC3GNNC,SolaHD,15 KVA ONLINE UPS W/ 3 BAT (F),0,0,"20999.14000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","15kVA / 1350W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sv20kl.pdf,-,SV20KL-ND,SV20KL,Tripp Lite,20KVA SMART ONLINE 3-PHASE UPS L,0,0,"21848.30000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","20kVA / 18000W","-","-","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv40ks2p2b.pdf,-,SV40KS2P2B-ND,SV40KS2P2B,Tripp Lite,40KVA SMART ONLINE 3-PHASE UPS S,0,0,"21877.70000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","40kVA / 36000W","-","3.9 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","58.070"" (1474.98mm)"
-,-,2106-S5KB20ANNC4CNNC-ND,S5KB20ANNC4CNNC,SolaHD,20 KVA ONLINE UPS W/ 4 BAT (B),0,0,"22102.79000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","20kVA / 18000W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/s3m160kx.pdf,-,S3M160KX-ND,S3M160KX,Tripp Lite,SMARTONLINE S3MX SERIES 3-PHASE,0,0,"22364.36000","0","1","Smart Online™ S3MX","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","160kVA / 144000W","-","-","RS-232","220V, 230V, 240V (3-Phase)","Hardwired","Hardwired","-","39.195"" L x 22.320"" W (995.56mm x 566.93mm)","57.300"" (1455.42mm)"
-,-,2106-S5KD20ANNC4GNNC-ND,S5KD20ANNC4GNNC,SolaHD,20 KVA ONLINE UPS W/ 4 BAT (D),0,0,"22614.46000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","20kVA / 18000W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KF20ANNC4GNNC-ND,S5KF20ANNC4GNNC,SolaHD,20 KVA ONLINE UPS W/ 4 BAT (F),0,0,"22614.46000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","-","20kVA / 18000W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sv20km1p1b.pdf,-,SV20KM1P1B-ND,SV20KM1P1B,Tripp Lite,20KVA SMART ONLINE 3-PHASE UPS M,0,0,"23021.85000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","20kVA / 18000W","-","3.9 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv40ks2p3b.pdf,-,SV40KS2P3B-ND,SV40KS2P3B,Tripp Lite,40KVA SMART ONLINE 3-PHASE UPS S,0,0,"23498.94000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","40kVA / 36000W","-","6.7 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","58.070"" (1474.98mm)"
https://assets.tripplite.com/product-pdfs/en/su60kx.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU60KX.jpg,SU60KX-ND,SU60KX,Tripp Lite,INTL UPS SYSTEM SMART,0,0,"23604.47000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-S5KB20ANRC4CNNC-ND,S5KB20ANRC4CNNC,SolaHD,20 KVA ONLINE UPS W/ 4 BAT (B),0,0,"24460.28000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","20kVA / 18000W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sv20km1p2b.pdf,-,SV20KM1P2B-ND,SV20KM1P2B,Tripp Lite,20KVA SMART ONLINE 3-PHASE UPS M,0,0,"24684.95000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","20kVA / 18000W","-","10 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
-,-,2106-S5KD20ANRC4GNNC-ND,S5KD20ANRC4GNNC,SolaHD,20 KVA ONLINE UPS W/ 4 BAT (D),0,0,"24971.95000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","20kVA / 18000W","-","5 minutes","-","-","-","-","-","-","-"
-,-,2106-S5KF20ANRC4GNNC-ND,S5KF20ANRC4GNNC,SolaHD,20 KVA ONLINE UPS W/ 4 BAT (F),0,0,"24971.95000","0","1","S5KC","Active","Online (Double Conversion)","General Purpose, Industrial Control","Rackmount","20kVA / 18000W","-","5 minutes","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/s3m30kx.pdf,-,S3M200KX-ND,S3M200KX,Tripp Lite,SMARTONLINE S3MX SERIES 3-PHASE,0,0,"25032.57000","0","1","Smart Online™ S3MX","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","200kVA / 180000W","-","-","RS-232","220V, 230V, 240V (3-Phase)","Hardwired","Hardwired","-","39.195"" L x 22.320"" W (995.56mm x 566.93mm)","57.300"" (1455.42mm)"
https://assets.tripplite.com/product-pdfs/en/sut60k.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SUT60K.JPG,SUT60K-ND,SUT60K,Tripp Lite,60KVA 60KW SMART ONLINE 3-PHASE,0,0,"25733.26000","0","1","SmartOnline","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","60kVA / 60000W","-","3.1 minutes","RS-232","120V, 208V (3-Phase)","Hardwired","Hardwired","-","20.500"" L x 31.500"" W (250.70mm x 800.10mm)","69.300"" (1760.22mm)"
https://assets.tripplite.com/product-pdfs/en/su40k.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU40K.jpg,SU40K-ND,SU40K,Tripp Lite,UPS SMART ONLINE,0,0,"25828.97000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sv40kl.pdf,-,SV40KL-ND,SV40KL,Tripp Lite,40KVA SMART ONLINE 3-PHASE UPS L,0,0,"26052.86000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","40kVA / 36000W","-","-","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv20km1p3b.pdf,-,SV20KM1P3B-ND,SV20KM1P3B,Tripp Lite,20KVA SMART ONLINE 3-PHASE UPS M,0,0,"26348.04000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","20kVA / 18000W","-","21.5 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv60ks3p3b.pdf,-,SV60KS3P3B-ND,SV60KS3P3B,Tripp Lite,60KVA SMART ONLINE 3-PHASE UPS S,0,0,"27703.49000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","60kVA / 54000W","-","3.9 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","58.070"" (1474.98mm)"
https://assets.tripplite.com/product-pdfs/en/sv20km1p4b.pdf,-,SV20KM1P4B-ND,SV20KM1P4B,Tripp Lite,20KVA SMART ONLINE 3-PHASE UPS M,0,0,"28009.90000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","20kVA / 18000W","-","24.5 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv40km2p2b.pdf,-,SV40KM2P2B-ND,SV40KM2P2B,Tripp Lite,40KVA SMART ONLINE 3-PHASE UPS M,0,0,"28988.62000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","40kVA / 36000W","-","3.9 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/su60k.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU60K.jpg,SU60K-ND,SU60K,Tripp Lite,UPS SMART ONLINE,0,0,"29042.15000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sv60kl.pdf,-,SV60KL-ND,SV60KL,Tripp Lite,60KVA SMART ONLINE 3-PHASE UPS L,0,0,"30257.42000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","60kVA / 54000W","-","-","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv40km2p3b.pdf,-,SV40KM2P3B-ND,SV40KM2P3B,Tripp Lite,40KVA SMART ONLINE 3-PHASE UPS M,0,0,"30651.70000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","40kVA / 36000W","-","6.7 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv40km2p4b.pdf,-,SV40KM2P4B-ND,SV40KM2P4B,Tripp Lite,40KVA SMART ONLINE 3-PHASE UPS M,0,0,"32314.80000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","40kVA / 36000W","-","10 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv80kl.pdf,-,SV80KL-ND,SV80KL,Tripp Lite,80KVA SMART ONLINE 3-PHASE UPS L,0,0,"34461.97000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","80kVA / 72000W","-","-","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/su80k.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SU80K.jpg,SU80K-ND,SU80K,Tripp Lite,UPS SMART ONLINE,0,0,"34603.41000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/sv60km3p3b.pdf,-,SV60KM3P3B-ND,SV60KM3P3B,Tripp Lite,60KVA SMART ONLINE 3-PHASE UPS M,0,0,"34955.37000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","60kVA / 54000W","-","3.9 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv60km3p4b.pdf,-,SV60KM3P4B-ND,SV60KM3P4B,Tripp Lite,60KVA SMART ONLINE 3-PHASE UPS M,0,0,"36618.47000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","60kVA / 54000W","-","5.7 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv100kl.pdf,-,SV100KL-ND,SV100KL,Tripp Lite,100KVA SMART ONLINE 3-PHASE UPS,0,0,"38667.76000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","100kVA / 90000W","-","-","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv80km4p4b.pdf,-,SV80KM4P4B-ND,SV80KM4P4B,Tripp Lite,80KVA SMART ONLINE 3-PHASE UPS M,0,0,"40922.13000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","80kVA / 72000W","-","4 minutes","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv120kl.pdf,-,SV120KL-ND,SV120KL,Tripp Lite,120KVA SMART ONLINE 3-PHASE UPS,0,0,"42872.32000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","120kVA / 108000W","-","-","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv140kl7p.pdf,-,SV140KL7P-ND,SV140KL7P,Tripp Lite,140KVA SMART ONLINE 3PHASE UPS M,0,0,"47076.88000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","140kVA / 126000W","-","-","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
https://assets.tripplite.com/product-pdfs/en/sv140kl8p.pdf,-,SV140KL8P-ND,SV140KL8P,Tripp Lite,140KVA SMART ONLINE 3PHASE UPS M,0,0,"51281.43000","0","1","SmartOnline® SV","Active","Online (Double Conversion)","General Purpose, Industrial Control","Tower","140kVA / 126000W","-","-","-","120V, 127V (3-Phase)","Hardwired","Hardwired","-","43.300"" L x 23.620"" W (1099.82mm x 599.95mm)","79.130"" (2009.90mm)"
http://www.stacoenergy.com/images/staco/literature_finder/english/ups/unistar-sb2/user-manual/003-2598.pdf,//media.digikey.com/Photos/Staco%20Energy%20Photos/MFG_SB2-03501.jpg,SB2-03501-ND,SB2-03501,Staco Energy Products Company,UNINTERRUPTIBLE POWER SUPPLY (UP,0,0,"62.57000","0","1","Unistar® SB²","Active","Standby (No Regulation)","Desktop, Home Theater","Desktop","350VA / 210W","10 (5 UPS, 5 Surge Only)","3 minutes","-","-","NEMA 5-15P","NEMA 5-15R (5)","-","12.000"" L x 6.200"" W (304.80mm x 157.48mm)","3.700"" (93.98mm)"
-,-,SB2-03502-ND,SB2-03502,Staco Energy Products Company,"UPS, STANDBY, 350VA/210W, 230V",0,0,"62.57000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.stacoenergy.com/images/staco/literature_finder/english/ups/unistar-sb2/user-manual/003-2598.pdf,//media.digikey.com/Photos/Staco%20Energy%20Photos/MFG_SB2-05501.jpg,SB2-05501-ND,SB2-05501,Staco Energy Products Company,UNINTERRUPTIBLE POWER SUPPLY (UP,0,0,"69.64000","0","1","Unistar® SB²","Active","Standby (No Regulation)","Desktop, Home Theater","Desktop","550VA / 330W","10 (5 UPS, 5 Surge Only)","2 minutes","-","-","NEMA 5-15P","NEMA 5-15R (5)","-","12.000"" L x 6.200"" W (304.80mm x 157.48mm)","3.700"" (93.98mm)"
-,-,SB2-05502-ND,SB2-05502,Staco Energy Products Company,"UPS, STANDBY, 550VA/330W, 230V",0,0,"69.64000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
