Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","Applications","Number of Channels","Interface","Voltage - Supply","Operating Temperature","Specifications","Package / Case","Supplier Device Package"
http://www.onsemi.com/pub/Collateral/R3910-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-127DN;-;-25.jpg,R3910-CFAB-E1B-ND,R3910-CFAB-E1B,ON Semiconductor,IC DSP PREFIT RHYTHM R3910 SIP25,50,200,"70.40000","0","1","Tray","-","Active","Audio Signal Processor","Consumer Audio","8","-","-","-","-","25-FLGA","25-SIP (5.59x3.18)"
https://www.nxp.com/docs/en/data-sheet/NCX8193.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;%20SOT1160-1;%20;%2010.jpg,568-12371-2-ND,NCX8193GUX,NXP USA Inc.,IC AUDIO JACK DETECT CTRL 10XQFN,0,0,"0.42420","0","4000","Tape & Reel (TR)","-","Active","Detection Monitor","Communication Systems","1","Analog","2.4V ~ 5.25V","-40°C ~ 85°C (TA)","-","10-XFQFN","10-XQFN (1.4x1.8)"
https://www.nxp.com/docs/en/data-sheet/NCX8193.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;%20SOT1160-1;%20;%2010.jpg,568-12371-1-ND,NCX8193GUX,NXP USA Inc.,IC AUDIO JACK DETECT CTRL 10XQFN,170,0,"1.03000","0","1","Cut Tape (CT)","-","Active","Detection Monitor","Communication Systems","1","Analog","2.4V ~ 5.25V","-40°C ~ 85°C (TA)","-","10-XFQFN","10-XQFN (1.4x1.8)"
https://www.nxp.com/docs/en/data-sheet/NCX8193.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;%20SOT1160-1;%20;%2010.jpg,568-12371-6-ND,NCX8193GUX,NXP USA Inc.,IC AUDIO JACK DETECT CTRL 10XQFN,170,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Detection Monitor","Communication Systems","1","Analog","2.4V ~ 5.25V","-40°C ~ 85°C (TA)","-","10-XFQFN","10-XQFN (1.4x1.8)"
https://datasheets.maximintegrated.com/en/ds/MAX9892.pdf,//media.digikey.com/renders/Maxim%20Renders/6-UCSP_21-0097G.jpg,MAX9892ERT+TTR-ND,MAX9892ERT+T,Maxim Integrated,IC ELIMINATOR CLICK/POP 6UCSP,0,452500,"0.45220","0","2500","Tape & Reel (TR)","-","Active","Noise Reduction","Consumer Audio","2","Analog","1.7V ~ 5.5V","-40°C ~ 85°C (TA)","35dB","6-WFBGA, CSPBGA","6-UCSP"
https://datasheets.maximintegrated.com/en/ds/MAX9892.pdf,//media.digikey.com/renders/Maxim%20Renders/6-UCSP_21-0097G.jpg,MAX9892ERT+TCT-ND,MAX9892ERT+T,Maxim Integrated,IC ELIMINATOR CLICK/POP 6UCSP,444,452500,"1.10000","0","1","Cut Tape (CT)","-","Active","Noise Reduction","Consumer Audio","2","Analog","1.7V ~ 5.5V","-40°C ~ 85°C (TA)","35dB","6-WFBGA, CSPBGA","6-UCSP"
https://datasheets.maximintegrated.com/en/ds/MAX9892.pdf,//media.digikey.com/renders/Maxim%20Renders/6-UCSP_21-0097G.jpg,MAX9892ERT+TDKR-ND,MAX9892ERT+T,Maxim Integrated,IC ELIMINATOR CLICK/POP 6UCSP,444,452500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Noise Reduction","Consumer Audio","2","Analog","1.7V ~ 5.5V","-40°C ~ 85°C (TA)","35dB","6-WFBGA, CSPBGA","6-UCSP"
http://www.quickfiltertech.com/files/QF3DFX%20Datasheet.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,686-1012-1-ND,QF3DFXAQN000T,Quickfilter Technologies LLC,PROFOUND SOUND AUDIO PROCESSOR,263,0,"1.10000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Audio Signal Processor","Consumer Audio","3","I²C, I²S, SPI","1.62V ~ 3.6V","-40°C ~ 85°C (TA)","-","24-VFQFN Exposed Pad","24-VQFN-EP (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX14579AE-MAX14579E.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0168;TA;8.jpg,MAX14579EETA+TCT-ND,MAX14579EETA+T,Maxim Integrated,IC HEADSET DETECTOR 3.5MM TDFN,734,0,"1.59000","0","1","Strip","-","Obsolete","Detection Switch","Consumer Audio","1","Analog","2.5V ~ 5.5V","-40°C ~ 85°C (TA)","-","8-WFDFN Exposed Pad","8-TDFN-EP (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX14627-MAX14628.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0168;TA;8.jpg,MAX14627ETA+-ND,MAX14627ETA+,Maxim Integrated,IC HEADSET DETECTOR 3.5MM TDFN,83,0,"1.59000","0","1","Strip","-","Obsolete","Detection Switch","Consumer Audio","1","-","2.5V ~ 5.5V","-40°C ~ 85°C (TA)","-","8-WFDFN Exposed Pad","8-TDFN-EP (2x2)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/9a/69/6b/e6/03/e0/43/86/CD00152242.pdf/files/CD00152242.pdf/jcr:content/translations/en.CD00152242.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,497-11670-2-ND,TDA7418TR,STMicroelectronics,IC PROCESSOR CAR AUD 3BAND S020,0,0,"1.37750","0","1000","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Audio Signal Processor","Automotive Audio","4","I²C","8V ~ 10V","-40°C ~ 85°C (TA)","-","20-SOIC (0.295"", 7.50mm Width)","20-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/9a/69/6b/e6/03/e0/43/86/CD00152242.pdf/files/CD00152242.pdf/jcr:content/translations/en.CD00152242.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,497-11670-1-ND,TDA7418TR,STMicroelectronics,IC PROCESSOR CAR AUD 3BAND S020,822,0,"2.89000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Audio Signal Processor","Automotive Audio","4","I²C","8V ~ 10V","-40°C ~ 85°C (TA)","-","20-SOIC (0.295"", 7.50mm Width)","20-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/9a/69/6b/e6/03/e0/43/86/CD00152242.pdf/files/CD00152242.pdf/jcr:content/translations/en.CD00152242.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,497-11670-6-ND,TDA7418TR,STMicroelectronics,IC PROCESSOR CAR AUD 3BAND S020,822,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Audio Signal Processor","Automotive Audio","4","I²C","8V ~ 10V","-40°C ~ 85°C (TA)","-","20-SOIC (0.295"", 7.50mm Width)","20-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/cb/1f/64/ba/90/11/46/2f/DM00034740.pdf/files/DM00034740.pdf/jcr:content/translations/en.DM00034740.pdf,//media.digikey.com/Renders/STMicro%20Renders/PowerSSO-36%20Exposed%20Bottom%20Pad.jpg,497-11922-2-ND,STA369BWTR,STMicroelectronics,IC AUDIO SYS DGTL 2.1CH PWRSSO36,0,0,"2.87280","0","1000","Tape & Reel (TR)","Sound Terminal™","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 85°C (TA)","Full Flexible Amplification","36-BFSOP (0.295"", 7.50mm Width) Exposed Pad","PowerSSO-36 EPD"
http://www.st.com/content/ccc/resource/technical/document/datasheet/cb/1f/64/ba/90/11/46/2f/DM00034740.pdf/files/DM00034740.pdf/jcr:content/translations/en.DM00034740.pdf,//media.digikey.com/Renders/STMicro%20Renders/PowerSSO-36%20Exposed%20Bottom%20Pad.jpg,497-11922-1-ND,STA369BWTR,STMicroelectronics,IC AUDIO SYS DGTL 2.1CH PWRSSO36,100,0,"5.60000","0","1","Cut Tape (CT)","Sound Terminal™","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 85°C (TA)","Full Flexible Amplification","36-BFSOP (0.295"", 7.50mm Width) Exposed Pad","PowerSSO-36 EPD"
http://www.st.com/content/ccc/resource/technical/document/datasheet/cb/1f/64/ba/90/11/46/2f/DM00034740.pdf/files/DM00034740.pdf/jcr:content/translations/en.DM00034740.pdf,//media.digikey.com/Renders/STMicro%20Renders/PowerSSO-36%20Exposed%20Bottom%20Pad.jpg,497-11922-6-ND,STA369BWTR,STMicroelectronics,IC AUDIO SYS DGTL 2.1CH PWRSSO36,100,0,"Digi-Reel","0","1","Digi-Reel®","Sound Terminal™","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 85°C (TA)","Full Flexible Amplification","36-BFSOP (0.295"", 7.50mm Width) Exposed Pad","PowerSSO-36 EPD"
http://www.st.com/content/ccc/resource/technical/document/datasheet/9b/58/04/9b/b1/23/44/56/CD00219123.pdf/files/CD00219123.pdf/jcr:content/translations/en.CD00219123.pdf,//media.digikey.com/renders/STMicro%20Renders/497;PowerSSO-36-EPD;;36.jpg,497-11052-2-ND,STA339BWTR,STMicroelectronics,IC AUDIO SYS DGTL 2.1CH PWRSSO36,0,0,"3.24520","0","1000","Tape & Reel (TR)","-","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 70°C (TA)","Full Flexible Amplification","36-PowerBFSOP (0.295"", 7.50mm Width)","PowerSSO-36"
http://www.st.com/content/ccc/resource/technical/document/datasheet/9b/58/04/9b/b1/23/44/56/CD00219123.pdf/files/CD00219123.pdf/jcr:content/translations/en.CD00219123.pdf,//media.digikey.com/renders/STMicro%20Renders/497;PowerSSO-36-EPD;;36.jpg,497-11052-1-ND,STA339BWTR,STMicroelectronics,IC AUDIO SYS DGTL 2.1CH PWRSSO36,100,0,"6.33000","0","1","Cut Tape (CT)","-","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 70°C (TA)","Full Flexible Amplification","36-PowerBFSOP (0.295"", 7.50mm Width)","PowerSSO-36"
http://www.st.com/content/ccc/resource/technical/document/datasheet/9b/58/04/9b/b1/23/44/56/CD00219123.pdf/files/CD00219123.pdf/jcr:content/translations/en.CD00219123.pdf,//media.digikey.com/renders/STMicro%20Renders/497;PowerSSO-36-EPD;;36.jpg,497-11052-6-ND,STA339BWTR,STMicroelectronics,IC AUDIO SYS DGTL 2.1CH PWRSSO36,100,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 70°C (TA)","Full Flexible Amplification","36-PowerBFSOP (0.295"", 7.50mm Width)","PowerSSO-36"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5050,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-26886-2-ND,TPA5050RSAT,Texas Instruments,IC DGTL AUD LIPSYNC DELAY 16VQFN,0,10000,"4.44380","0","250","Tape & Reel (TR)","-","Active","Audio Signal Processor","Signal Mixing","1","I²C","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5050,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-26886-1-ND,TPA5050RSAT,Texas Instruments,IC DGTL AUD LIPSYNC DELAY 16VQFN,79,10001,"6.41000","0","1","Cut Tape (CT)","-","Active","Audio Signal Processor","Signal Mixing","1","I²C","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpa5050,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-26886-6-ND,TPA5050RSAT,Texas Instruments,IC DGTL AUD LIPSYNC DELAY 16VQFN,79,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Signal Processor","Signal Mixing","1","I²C","3V ~ 3.6V","-40°C ~ 85°C (TA)","Delay","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsrc4190,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040065;DB;28.jpg,296-41657-2-ND,SRC4190IDBR,Texas Instruments,IC 192KHZ SAMPL RATE CONV 28SSOP,0,10000,"3.60360","0","2000","Tape & Reel (TR)","-","Active","Sample Rate Converter","Digital Audio Interfacing","2","I²S, TDM","3.3V","-45°C ~ 85°C (TA)","4kHz ~ 212kHz","28-SSOP (0.209"", 5.30mm Width)","28-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsrc4190,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040065;DB;28.jpg,296-41657-1-ND,SRC4190IDBR,Texas Instruments,IC 192KHZ SAMPL RATE CONV 28SSOP,89,10001,"6.80000","0","1","Cut Tape (CT)","-","Active","Sample Rate Converter","Digital Audio Interfacing","2","I²S, TDM","3.3V","-40°C ~ 85°C (TA)","4kHz ~ 212kHz","28-SSOP (0.209"", 5.30mm Width)","28-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsrc4190,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040065;DB;28.jpg,296-41657-6-ND,SRC4190IDBR,Texas Instruments,IC 192KHZ SAMPL RATE CONV 28SSOP,89,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Sample Rate Converter","Digital Audio Interfacing","2","I²S, TDM","3.3V","-40°C ~ 85°C (TA)","4kHz ~ 212kHz","28-SSOP (0.209"", 5.30mm Width)","28-SSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/a7/b3/9d/ad/3e/ad/46/4d/DM00024470.pdf/files/DM00024470.pdf/jcr:content/translations/en.DM00024470.pdf,//media.digikey.com/Renders/STMicro%20Renders/PowerSSO-36%20Exposed%20Bottom%20Pad.jpg,497-11290-2-ND,STA350BWTR,STMicroelectronics,IC AUDIO SYSTEM DGTL 36PWRSSO,0,0,"3.82590","0","1000","Tape & Reel (TR)","Sound Terminal™","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 85°C (TA)","Full Flexible Amplification","36-BFSOP (0.295"", 7.50mm Width) Exposed Pad","PowerSSO-36"
http://www.st.com/content/ccc/resource/technical/document/datasheet/a7/b3/9d/ad/3e/ad/46/4d/DM00024470.pdf/files/DM00024470.pdf/jcr:content/translations/en.DM00024470.pdf,//media.digikey.com/Renders/STMicro%20Renders/PowerSSO-36%20Exposed%20Bottom%20Pad.jpg,497-11290-1-ND,STA350BWTR,STMicroelectronics,IC AUDIO SYSTEM DGTL 36PWRSSO,100,0,"6.95000","0","1","Cut Tape (CT)","Sound Terminal™","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 85°C (TA)","Full Flexible Amplification","36-BFSOP (0.295"", 7.50mm Width) Exposed Pad","PowerSSO-36"
http://www.st.com/content/ccc/resource/technical/document/datasheet/a7/b3/9d/ad/3e/ad/46/4d/DM00024470.pdf/files/DM00024470.pdf/jcr:content/translations/en.DM00024470.pdf,//media.digikey.com/Renders/STMicro%20Renders/PowerSSO-36%20Exposed%20Bottom%20Pad.jpg,497-11290-6-ND,STA350BWTR,STMicroelectronics,IC AUDIO SYSTEM DGTL 36PWRSSO,100,0,"Digi-Reel","0","1","Digi-Reel®","Sound Terminal™","Active","Fully Integrated Processor","Pre-Amplifier","2","I²C, I²S","5V ~ 26V","-20°C ~ 85°C (TA)","Full Flexible Amplification","36-BFSOP (0.295"", 7.50mm Width) Exposed Pad","PowerSSO-36"
http://www.cmlmicro.com/wp-content/uploads/2017/06/CMX138A-data-sheet.pdf,//media.digikey.com/Renders/CML%20Innovative%20Renders/2032;28TSSOP-4.4;E1;28.jpg,2032-1040-ND,CMX138AE1,CML Microcircuits,AUDIO SCRAMBLER AND SUBAUDIO SIG,50,0,"8.55000","0","1","-","-","Active","Audio Signal Processor","Audio Systems","1","Serial","3V ~ 3.6V","-40°C ~ 85°C","-","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
https://www.cmlmicro.com/wp-content/uploads/2017/06/CMX264_ds.pdf,//media.digikey.com/Renders/CML%20Innovative%20Renders/2032;24SSOP-5.3;D5;24.jpg,2032-1043-ND,CMX264D5,CML Microcircuits,FREQUENCY DOMAIN SPLIT-BAND SCRA,59,0,"9.94000","0","1","-","-","Active","Frequency Domain Scrambler","Communication Systems","3","Serial","2.7V ~ 3.75V","-40°C ~ 85°C","-","24-SSOP (0.209"", 5.30mm Width)","24-SSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/0d/38/f0/f6/75/ef/4a/1b/CD00003649.pdf/files/CD00003649.pdf/jcr:content/translations/en.CD00003649.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-SOIC.jpg,497-5050-2-ND,E-TDA7400DTR,STMicroelectronics,IC PROCESSOR CAR SIGNAL 28SOIC,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Audio Signal Processor","Automotive Audio","2","I²C","7.5V ~ 10V","-40°C ~ 85°C (TA)","-","28-SOIC (0.295"", 7.50mm Width)","28-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/0d/38/f0/f6/75/ef/4a/1b/CD00003649.pdf/files/CD00003649.pdf/jcr:content/translations/en.CD00003649.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-SOIC.jpg,497-5050-1-ND,E-TDA7400DTR,STMicroelectronics,IC PROCESSOR CAR SIGNAL 28SOIC,741,0,"10.74000","0","1","Cut Tape (CT)","-","Obsolete","Audio Signal Processor","Automotive Audio","2","I²C","7.5V ~ 10V","-40°C ~ 85°C (TA)","-","28-SOIC (0.295"", 7.50mm Width)","28-SO"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsrc4194,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-TQFP.jpg,296-17310-ND,SRC4194IPAG,Texas Instruments,IC SAMPLE RATE CONV 4CH 64-TQFP,19,3040,"19.84000","0","1","Tray","-","Active","Sample Rate Converter","Digital Audio Interfacing","4","I²S, TDM","1.8V, 3.3V","-45°C ~ 85°C (TA)","4kHz ~ 212kHz","64-TQFP","64-TQFP (10x10)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BelaSigna_300.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/B300D44A102XXG.jpg,B300D44A102XXGOSTR-ND,B300D44A102XXG,ON Semiconductor,IC PROCESSOR AUDIO 24BIT 44DFN,0,0,"Obsolete","0","2500","Tape & Reel (TR)","BelaSigna® 300","Obsolete","Audio Signal Processor","Digital Audio Interfacing","4","GPIO, I²C, PCM, SPI, UART","0.9V ~ 2V","-40°C ~ 85°C (TA)","12.8kHz","44-VFDFN Exposed Pad","44-DFN"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BelaSigna_300.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/B300D44A102XXG.jpg,B300D44A102XXGOSCT-ND,B300D44A102XXG,ON Semiconductor,IC PROCESSOR AUDIO 24BIT 44DFN,34,0,"28.43000","0","1","Cut Tape (CT)","BelaSigna® 300","Obsolete","Audio Signal Processor","Digital Audio Interfacing","4","GPIO, I²C, PCM, SPI, UART","0.9V ~ 2V","-40°C ~ 85°C (TA)","12.8kHz","44-VFDFN Exposed Pad","44-DFN"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/BelaSigna_300.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/B300D44A102XXG.jpg,B300D44A102XXGOSDKR-ND,B300D44A102XXG,ON Semiconductor,IC PROCESSOR AUDIO 24BIT 44DFN,34,0,"Digi-Reel","0","1","Digi-Reel®","BelaSigna® 300","Obsolete","Audio Signal Processor","Digital Audio Interfacing","4","GPIO, I²C, PCM, SPI, UART","0.9V ~ 2V","-40°C ~ 85°C (TA)","12.8kHz","44-VFDFN Exposed Pad","44-DFN"
http://www.microsemi.com/document-portal/doc_download/133940-zl38060-product-brief,//media.digikey.com/Renders/Microsemi%20Consumer%20Medical%20Product%20Grp%20Renders/1403;64QFN-0.9-9x9;;64.jpg,ZL38060LDG1-ND,ZL38060LDG1,Microchip Technology,IC AUDIO PROC CONN HOME 64QFN,0,0,"5.45000","0","1","Tray","AcuEdge™","Active","Audio Signal Processor","Consumer Audio","2","SPI","-","-","48kHz","64-VFQFN Exposed Pad","64-QFN (9x9)"
https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/CS8421_F7.pdf,//media.digikey.com/Photos/Cirrus%20Logic%20Photos/CS8421-CNZ.JPG,598-1730-ND,CS8421-CNZ,Cirrus Logic Inc.,IC SAMPLE RATE CONVERTER 20QFN,14,0,"11.35000","0","1","Tube","-","Active","Sample Rate Converter","Digital Audio Interfacing","2","Serial","2.38V ~ 2.62V","-10°C ~ 70°C (TA)","53kHz ~ 211kHz","20-QFN","20-QFN-EP (5x5)"
https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/CS8427_F5.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,598-1735-ND,CS8427-DZZ,Cirrus Logic Inc.,IC TXRX DGTL AUDIO 96KHZ 28TSSOP,4,0,"17.29000","0","1","Tube","-","Not For New Designs","Audio Transceiver","Automotive Audio, Musical Instruments, Professional Audio","2","I²C, SPI","4.5V ~ 5.5V","-10°C ~ 70°C (TA)","8kHz ~ 108kHz","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/fe/eb/3d/3e/8e/a6/46/be/CD00252892.pdf/files/CD00252892.pdf/jcr:content/translations/en.CD00252892.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,497-19412-2-ND,TDA7718NTR,STMicroelectronics,IC PROCESSOR AUD CAR RAD 28TSSOP,0,0,"1.59600","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Audio Signal Processor","Automotive Audio","3","I²C","7.5V ~ 10V","-40°C ~ 85°C (TA)","-","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/fe/eb/3d/3e/8e/a6/46/be/CD00252892.pdf/files/CD00252892.pdf/jcr:content/translations/en.CD00252892.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,497-19412-1-ND,TDA7718NTR,STMicroelectronics,IC PROCESSOR AUD CAR RAD 28TSSOP,0,0,"3.28000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Audio Signal Processor","Automotive Audio","3","I²C","7.5V ~ 10V","-40°C ~ 85°C (TA)","-","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/fe/eb/3d/3e/8e/a6/46/be/CD00252892.pdf/files/CD00252892.pdf/jcr:content/translations/en.CD00252892.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,497-19412-6-ND,TDA7718NTR,STMicroelectronics,IC PROCESSOR AUD CAR RAD 28TSSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Audio Signal Processor","Automotive Audio","3","I²C","7.5V ~ 10V","-40°C ~ 85°C (TA)","-","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
https://datasheets.maximintegrated.com/en/ds/MAX4298-MAX4299.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,MAX4298ESD+-ND,MAX4298ESD+,Maxim Integrated,IC STEREO DVR AUDIO 14-SOIC,18,8800,"1.71000","0","1","Tube","-","Active","Line Driver","Pre-Amplifier","2","Analog","4.5V ~ 5.5V","-40°C ~ 85°C (TA)","Class AB","14-SOIC (0.154"", 3.90mm Width)","14-SOIC"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3460fs-e.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-xSOP.jpg,BD3461FS-E2TR-ND,BD3461FS-E2,Rohm Semiconductor,IC VOLUME AMP GP 24SSOP-A,0,0,"2.28900","0","2000","Tape & Reel (TR)","-","Active","Volume Control","Automotive Audio, Consumer Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-109dB","24-SOP (0.213"", 5.40mm Width)","24-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3460fs-e.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-xSOP.jpg,BD3461FS-E2CT-ND,BD3461FS-E2,Rohm Semiconductor,IC VOLUME AMP GP 24SSOP-A,0,0,"4.46000","0","1","Cut Tape (CT)","-","Active","Volume Control","Automotive Audio, Consumer Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-109dB","24-SOP (0.213"", 5.40mm Width)","24-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3460fs-e.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-xSOP.jpg,BD3461FS-E2DKR-ND,BD3461FS-E2,Rohm Semiconductor,IC VOLUME AMP GP 24SSOP-A,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Volume Control","Automotive Audio, Consumer Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-109dB","24-SOP (0.213"", 5.40mm Width)","24-SSOPA"
http://www.st.com/content/ccc/resource/technical/document/datasheet/fe/eb/3d/3e/8e/a6/46/be/CD00252892.pdf/files/CD00252892.pdf/jcr:content/translations/en.CD00252892.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,497-19242-ND,TDA7718N,STMicroelectronics,IC PROCESSOR AUD CAR RAD 28TSSOP,0,0,"3.18000","0","1","Tube","Automotive, AEC-Q100","Active","Audio Signal Processor","Automotive Audio","3","I²C","7.5V ~ 10V","-40°C ~ 85°C (TA)","-","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdix4192,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg,296-41504-ND,DIX4192IPFB,Texas Instruments,IC DIGITAL AUDIO DIT/DIR 48-TQFP,16,250,"10.23000","0","1","Tray","-","Active","Audio Transceiver","Automotive Audio, Professional Audio","4","I²C, SPI","1.65V ~ 1.95V","-40°C ~ 85°C (TA)","Differential Output","48-TQFP","48-TQFP (7x7)"
