Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Cable Type","Color","Shielding","Usage"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/740-10011-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1860-ND,740-10011-00200,CNC Tech,"HDMI CABLE, VERS. 1.4B A 19PIN M",138,0,"14.96000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p562010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P562-010.jpg,TL1643-ND,P562-010,Tripp Lite,CABLE DVI TMDS 10' MALE TO FEMAL,144,0,"18.75000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Female","10.0' (3.05m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p566012.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-012.jpg,TL1645-ND,P566-012,Tripp Lite,CABLE HDMI-M TO DVI-M 12' GOLD,137,0,"22.38000","0","1","-","Active","DVI-D Single Link Male to HDMI-A Male","12.0' (3.66m)","Round","Black","Semi-Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p560015dli.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-015-DLI.jpg,TL1642-ND,P560-015-DLI,Tripp Lite,CABLE SHIELDED DVI-D M/M 15',663,0,"22.42000","0","1","-","Active","DVI-I Dual Link, Male to DVI-I Dual Link, Male","15.0' (4.57m)","Round","Black","Shielded","Digital Visual Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340301-050-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340301-0x0-S.jpg,AE11261-ND,AK-340301-050-S,Assmann WSW Components,"DISPLAYPORT ADAPTER CABLE, DP -",1020,0,"37.00000","0","1","-","Active","DisplayPort Male to DVI-D Male","16.4' (5.00m)","Round","Black","Double Shielded","Digital Visual Interface"
https://www.molex.com/pdm_docs/sd/687830078_sd.pdf,//media.digikey.com/Photos/Molex/MFG_06878300xx.jpg,WM25493-ND,0687830078,Molex,DISPLAYPORT TO DISPLAYPORT 1.3 1,264,0,"10.28000","0","1","68783","Active","DisplayPort Male to DisplayPort Male","3.3' (1.00m)","Round","Black","Shielded","Multi Media"
https://www.molex.com/pdm_docs/sd/687830080_sd.pdf,//media.digikey.com/Photos/Molex/MFG_06878300xx.jpg,WM25495-ND,0687830080,Molex,DISPLAYPORT TO DISPLAYPORT 1.3 3,132,0,"14.93000","0","1","68783","Active","DisplayPort Male to DisplayPort Male","9.8' (3.00m)","Round","Black","Shielded","Multi Media"
https://www.molex.com/pdm_docs/sd/687830008_sd.pdf,//media.digikey.com/Photos/Molex/68783-0008.JPG,WM19273-ND,68783-0008,Molex,CABLE ASSY DISPLAYPORT W/O LATCH,167,0,"21.96000","0","1","68783","Obsolete","DisplayPort Male to DisplayPort Male","6.6' (2.00m)","Round","Black","Unshielded","Multi Media"
-,-,IPHDM-FL-ND,IPHDM-FL,"ITT Cannon, LLC","JACK, PNL HDMI W / 0.5M LEADS",115,115,"62.76000","0","1","Sure-Seal®","Active","HDMI-A Female to Cable","1.63' (497.84mm)","Individual","Black","-","-"
https://assets.tripplite.com/product-pdfs/en/p569003slim.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-0XX-SLIM.JPG,TL1365-ND,P569-003-SLIM,Tripp Lite,SLIM HIGH-SPEED HDMI CABLE WITH,62,0,"9.29000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p566006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-0xx%20Series.jpg,TL688-ND,P566-006,Tripp Lite,CABLE HDMI-M TO DVI-M 6'GOLD,37,0,"13.33000","0","1","-","Active","DVI-D Single Link Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Semi-Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p582006v2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P582-006-V2.jpg,TL1681-ND,P582-006-V2,Tripp Lite,CABLE DISPLAYPORT TO HDMI-A 6',93,0,"29.52000","0","1","-","Active","DisplayPort Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Unshielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568006bkgrp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx-BK-GRP.jpg,TL1872-ND,P568-006-BK-GRP,Tripp Lite,HIGH-SPEED HDMI CABLE W/ GRIPPIN,42,0,"9.92000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p583003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P583-0xx%20Series.jpg,TL740-ND,P583-003,Tripp Lite,MINI DISPLAYPORT DISPLAYPORT 3',75,0,"11.15000","0","1","-","Active","DisplayPort Male to Mini DisplayPort Male","3.00' (914.40mm)","Round","White","Unshielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p560006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560%20Series.jpg,TL677-ND,P560-006,Tripp Lite,CABLE DVI TMDS 6' MALE TO MALE,33,0,"11.15000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","6.0' (1.83m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p583006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P583-0xx%20Series.jpg,TL741-ND,P583-006,Tripp Lite,MINI DISPLAYPORT DISPLAYPORT 6',55,0,"11.55000","0","1","-","Active","DisplayPort Male to Mini DisplayPort Male","6.0' (1.83m)","Round","White","Unshielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p568003fl.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-xxx-FL%20Series.jpg,TL692-ND,P568-003-FL,Tripp Lite,HDMI DIGITAL CABLE SHIELDED 3',30,0,"11.60000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Flat","Black","Double Shielded","High Definition Multimedia Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340102-010-W.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340102-0x0-W.jpg,AE11262-ND,AK-340102-010-W,Assmann WSW Components,CBL DISPLAYPORT-MINIDISPLAYP0RT,92,0,"11.66000","0","1","-","Active","DisplayPort Male to Mini DisplayPort Male","3.3' (1.00m)","Round","White","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p561010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P561-xxx.jpg,TL685-ND,P561-010,Tripp Lite,CABLE DVI TMDS 10' MALE TO MALE,26,0,"12.80000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","10.0' (3.05m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p583010bk.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P583-0xx-BK.jpg,TL2191-ND,P583-010-BK,Tripp Lite,MINI DISPLAYPORT TO DISPLAYPORT,45,0,"13.62000","0","1","-","Active","DisplayPort Male to Mini DisplayPort Male","10.0' (3.05m)","Round","Black","Unshielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p569006slim.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-0XX-SLIM.JPG,TL1367-ND,P569-006-SLIM,Tripp Lite,SLIM HIGH-SPEED HDMI CABLE WITH,53,0,"13.69000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340100-020-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340100-xx0-S.jpg,AE11252-ND,AK-340100-020-S,Assmann WSW Components,CABLE DISPLAYPORT-DISPLAYPORT,61,0,"14.08000","0","1","-","Active","DisplayPort Male to DisplayPort Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568003sw.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx-SW%20Series.jpg,TL693-ND,P568-003-SW,Tripp Lite,HDMI GOLD CABLE W/SWIVEL CONN 3',33,0,"15.04000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p566003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-003.jpg,TL2167-ND,P566-003,Tripp Lite,CABLE HDMI-M TO DVI-M 3' GOLD,9,0,"15.11000","0","1","-","Active","DVI-D Single Link Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Semi-Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p570006micro.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P570-00x-MICRO%20Series.jpg,TL713-ND,P570-006-MICRO,Tripp Lite,HDMI TO MICRO HDMI CABLE 6',29,0,"15.95000","0","1","-","Active","HDMI-A Male to Micro HDMI-D Male","6.0' (1.83m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340100-030-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340100-xx0-S.jpg,AE11253-ND,AK-340100-030-S,Assmann WSW Components,CABLE DISPLAYPORT-DISPLAYPORT,80,0,"15.96000","0","1","-","Active","DisplayPort Male to DisplayPort Male","9.8' (3.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p134000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P134-000.jpg,TL621-ND,P134-000,Tripp Lite,DISPLAYPORT MALE TO DVI FEMALE,52,0,"16.00000","0","1","-","Active","DisplayPort Male to DVI-I Female","0.500' (152.40mm, 6.00"")","Round","Black","-","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p584003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P584-0xx%20Series.jpg,TL743-ND,P584-003,Tripp Lite,MINI DISPLAYPORT ADAPTER CBL 3',43,0,"16.00000","0","1","-","Active","Mini DisplayPort Male to Mini DisplayPort Male","3.00' (914.40mm)","Round","White","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p56200145l.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P562-001-45L.jpg,TL819-ND,P562-001-45L,Tripp Lite,DVI EXTENSION CABLE DVI-D M/F 1',80,0,"16.97000","0","1","-","Active","DVI-D Dual Link, Female to DVI-D Dual Link, Male, Left Angle, 45°","1.00' (304.80mm)","Round","Black","Shielded","Digital Visual Interface"
http://cnctech.us/pdfs/741-20010-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/741-20010%20SERIES.jpg,1175-1162-ND,741-20010-00200,CNC Tech,CBL HDMI 19PIN-DVI-D 19 MALE 2M,70,0,"17.85000","0","1","-","Active","DVI-D Single Link Male to HDMI-A Male","6.6' (2.00m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p14206nmicro.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P142-06N-MICRO.jpg,TL1612-ND,P142-06N-MICRO,Tripp Lite,HDMI MACRO RA UP ADAPTER M/F 6"",74,0,"18.66000","0","1","-","Active","HDMI-A Female to Micro HDMI-D Male","0.500' (152.40mm, 6.00"")","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p584006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P584-0xx%20Series.jpg,TL744-ND,P584-006,Tripp Lite,MINI DISPLAYPORT ADAPTER CBL 6',62,0,"18.66000","0","1","-","Active","Mini DisplayPort Male to Mini DisplayPort Male","6.0' (1.83m)","Round","White","Shielded","Multi Media"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340100-050-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340100-xx0-S.jpg,AE11254-ND,AK-340100-050-S,Assmann WSW Components,CABLE DISPLAYPORT-DISPLAYPORT,54,0,"19.43000","0","1","-","Active","DisplayPort Male to DisplayPort Male","16.4' (5.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p569015cert.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-0XX-CERT.JPG,TL1370-ND,P569-015-CERT,Tripp Lite,PREMIUM HIGH-SPEED HDMI CABLE WI,20,0,"19.43000","0","1","-","Active","HDMI-A Male to HDMI-A Male","15.0' (4.57m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://cnctech.us/pdfs/740-10010-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1160-ND,740-10010-00500,CNC Tech,CBL HDMI A 19PIN MALE-A MALE 5M,94,0,"19.45000","0","1","-","Active","HDMI-A Male to HDMI-A Male","16.4' (5.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/743-60010-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/743-60010-xxxxx.JPG,1175-1772-ND,743-60010-00200,CNC Tech,MINI DP/M TO HDMI/M CONN,94,0,"20.16000","0","1","-","Active","HDMI-A Male to Mini DisplayPort Male","6.6' (2.00m)","Round","White","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p56406ndv.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P564-06N-DV.jpg,TL1831-ND,P564-06N-DV,Tripp Lite,CABLE,46,0,"20.67000","0","1","-","Active","DVI-I Dual Link Male to D-Sub 15 pos Female, High Density (HD) and DVI-D Dual Link Female","0.500' (152.40mm, 6.00"")","Round","Black","Unshielded","-"
https://www.molex.com/pdm_docs/sd/687670030_sd.pdf,//media.digikey.com/Photos/Molex/887683530.jpg,WM15801-ND,0687670030,Molex,HDMI(M) TO DVI(M) GOLD 3M CABLE,84,0,"20.70000","0","1","68767","Active","DVI-D Single Link Male to HDMI-A Male","9.8' (3.00m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p582003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P582-0xx.jpg,TL2184-ND,P582-003,Tripp Lite,MINI DISPLAYPORT DISPLAYPORT,20,0,"21.38000","0","1","-","Active","DisplayPort Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Unshielded","High Definition Multimedia Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340400-001-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340400-001-S.jpg,AE11266-ND,AK-340400-001-S,Assmann WSW Components,"DISPLAYPORT ADAPTER CABLE, DP -",96,0,"21.83000","0","1","-","Active","DisplayPort Male to HDMI-A Female","0.492' (150.00mm, 5.91"")","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p561015.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P561-xxx.jpg,TL686-ND,P561-015,Tripp Lite,CABLE DVI TMDS 15' MALE TO MALE,73,0,"22.57000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","15.0' (4.57m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p582006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P582-0xx.jpg,TL1679-ND,P582-006,Tripp Lite,CABLE DISPLAYPORT TO HDMI-A,21,0,"22.72000","0","1","-","Active","DisplayPort Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Unshielded","High Definition Multimedia Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340301-010-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340301-0x0-S.jpg,AE11258-ND,AK-340301-010-S,Assmann WSW Components,"DISPLAYPORT ADAPTER CABLE, DP -",100,0,"24.12000","0","1","-","Active","DisplayPort Male to DVI-D Male","3.3' (1.00m)","Round","Black","Double Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p569020.pdf,//media.digikey.com/Photos/Tripplite%20Photos/P569-020.JPG,TL710-ND,P569-020,Tripp Lite,HDMI VIDEO AUDIO CABLE M/M 20',27,0,"25.15000","0","1","-","Active","HDMI-A Male to HDMI-A Male","20.0' (6.10m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p582003v2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P582-003-V2.jpg,TL2185-ND,P582-003-V2,Tripp Lite,MINI DISPLAYPORT DISPLAYPORT,40,0,"27.35000","0","1","-","Active","DisplayPort Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Unshielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p560020.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-0xx%20Series.jpg,TL680-ND,P560-020,Tripp Lite,CABLE SHIELDED DVI-D M/M 20',15,0,"28.77000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","20.0' (6.10m)","Round","Black","Shielded","Digital Visual Interface"
http://cnctech.us/pdfs/740-10010-01000.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1161-ND,740-10010-01000,CNC Tech,CBL HDMI A 19PIN MALE-A MALE 10M,23,0,"30.38000","0","1","-","Active","HDMI-A Male to HDMI-A Male","32.8' (10.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
"//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P580-015,020,025_Sch.pdf",//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-xxx%20Series.jpg,TL734-ND,P580-015,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,12,0,"32.89000","0","1","-","Active","DisplayPort Male to DisplayPort Male","15.0' (4.57m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p569025.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-0xx%20Series.jpg,TL711-ND,P569-025,Tripp Lite,HDMI VIDEO AUDIO CABLE M/M 25',29,0,"35.31000","0","1","-","Active","HDMI-A Male to HDMI-A Male","25.0' (7.62m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p581010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P581-0xx%20Series.jpg,TL739-ND,P581-010,Tripp Lite,DISPLAYPORT TO DVI CABLE M/M 10',8,0,"35.88000","0","1","-","Active","DisplayPort Male to DVI-D Male","10.0' (3.05m)","Round","Black","-","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p566020.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-020.jpg,TL1646-ND,P566-020,Tripp Lite,CABLE HDMI-M TO DVI-M,87,0,"38.86000","0","1","-","Active","HDMI-C Male to DVI-D Single Link Male","20.0' (6.10m)","Round","Black","Shielded","Digital Visual Interface, High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p582006v2act.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P582-006-V2-ACT.jpg,TL1680-ND,P582-006-V2-ACT,Tripp Lite,CABLE DISPLAYPORT TO HDMI-A,12,0,"39.61000","0","1","-","Active","DisplayPort Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Unshielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p560025.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-025.jpg,TL681-ND,P560-025,Tripp Lite,CABLE SHIELDED DVI-D M/M 25',23,0,"43.35000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","25.0' (7.62m)","Round","Black","Shielded","Digital Visual Interface"
"//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P580-015,020,025_Sch.pdf",//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-xxx%20Series.jpg,TL735-ND,P580-020,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,11,0,"43.35000","0","1","-","Active","DisplayPort Male to DisplayPort Male","20.0' (6.10m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p568030bkgrp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx-BK-GRP.jpg,TL1875-ND,P568-030-BK-GRP,Tripp Lite,HIGH-SPEED HDMI CABLE W/ GRIPPIN,19,0,"43.92000","0","1","-","Active","HDMI-A Male to HDMI-A Male","30.0' (9.14m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568050bkgrp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx-BK-GRP.jpg,TL1876-ND,P568-050-BK-GRP,Tripp Lite,HIGH-SPEED HDMI CABLE W/ GRIPPIN,15,0,"52.20000","0","1","-","Active","HDMI-A Male to HDMI-A Male","50.0' (15.24m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568050.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx%20Series.jpg,TL705-ND,P568-050,Tripp Lite,HDMI CABLE SHIELDED 50',28,0,"52.71000","0","1","-","Active","HDMI-A Male to HDMI-A Male","50.0' (15.24m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
"//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P580-015,020,025_Sch.pdf",//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-xxx%20Series.jpg,TL736-ND,P580-025,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,44,0,"53.57000","0","1","-","Active","DisplayPort Male to DisplayPort Male","25.0' (7.62m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p580100.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-xxx%20Series.jpg,TL2182-ND,P580-100,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,2,0,"161.20000","0","1","-","Active","DisplayPort Male to DisplayPort Male","100.0' (30.48m)","Round","Black","Shielded","Multi Media"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2197_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2197.jpg,1528-2129-ND,2197,Adafruit Industries LLC,HDMI FLAT CABLE - 1 FOOT / 30CM,48,0,"3.95000","0","1","*","Active","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/p569003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-0xx%20Series.jpg,TL706-ND,P569-003,Tripp Lite,HDMI VIDEO AUDIO CABLE M/M 3',49,0,"8.50000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p13406nmdp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P134-06N-MDP.JPG,TL1360-ND,P134-06N-MDP,Tripp Lite,DISPLAYPORT TO MINI DISPLAYPORT,48,0,"10.78000","0","1","-","Active","DisplayPort Male to Mini DisplayPort Female","0.500' (152.40mm, 6.00"")","Round","White","Unshielded","Multi Media"
http://cnctech.us/pdfs/742-10010-00150.pdf,//media.digikey.com/Photos/CnC%20Tech/742-10010-00300.jpg,1175-1674-ND,742-10010-00150,CNC Tech,CBL HDMI A-C M-M CON 1.5M 30AWG,90,0,"11.00000","0","1","-","Active","HDMI-A Male to HDMI-C Male","4.9' (1.50m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p569001ffapm.pdf,-,TL2176-ND,P569-001-FF-APM,Tripp Lite,CABLE HDMI-A F TO HDMI-A M 1',40,0,"12.82000","0","1","-","Active","HDMI-A Female, Panel Mount to HDMI-A Female","1.00' (304.80mm)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p569006cert.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-0XX-CERT.JPG,TL1366-ND,P569-006-CERT,Tripp Lite,PREMIUM HIGH-SPEED HDMI CABLE WI,38,0,"13.31000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p583010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P583-0xx%20Series.jpg,TL742-ND,P583-010,Tripp Lite,MINI DISPLAYPORT DISPLAYPORT 10',30,0,"13.62000","0","1","-","Active","DisplayPort Male to Mini DisplayPort Male","10.0' (3.05m)","Round","White","Unshielded","Multi Media"
http://cnctech.us/pdfs/742-10010-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/742-10010-00300.jpg,1175-1676-ND,742-10010-00300,CNC Tech,CBL HDMI A-C M-M CON 3M 30AWG,41,0,"14.08000","0","1","-","Active","HDMI-A Male to HDMI-C Male","9.8' (3.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/742-20010-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/742-20010-00100.jpg,1175-1681-ND,742-20010-00300,CNC Tech,CBL HDMI C-C M-M CON 3M 30AWG,45,0,"15.18000","0","1","-","Active","HDMI-C Male to HDMI-C Male","9.8' (3.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://cnctech.us/pdfs/740-10010-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1159-ND,740-10010-00300,CNC Tech,CBL HDMI A 19PIN MALE-A MALE 3M,55,0,"16.02000","0","1","-","Active","HDMI-A Male to HDMI-A Male","9.8' (3.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p569010cert.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-0XX-CERT.JPG,TL1368-ND,P569-010-CERT,Tripp Lite,PREMIUM HIGH-SPEED HDMI CABLE WI,30,0,"16.10000","0","1","-","Active","HDMI-A Male to HDMI-A Male","10.0' (3.05m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568012.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx%20Series.jpg,TL701-ND,P568-012,Tripp Lite,HDMI DIGITAL CABLE SHIELDED 12',67,0,"16.90000","0","1","-","Active","HDMI-A Male to HDMI-A Male","12.0' (3.66m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p569010cl2.pdf,-,TL2177-ND,P569-010-CL2,Tripp Lite,CABLE HDMI-A M TO HDMI-A M 10',50,0,"17.03000","0","1","-","Active","HDMI-A Male to HDMI-A Male","10.0' (3.05m)","Round","Black","Unshielded","High Definition Multimedia Interface"
