Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Type","Current Rating (Amps)","Inductance","ET (Volt-Time)","Turns Ratio - Primary:Secondary","Current Ratio","DC Resistance (DCR)","Ratings","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/photos/Murata%20Photos/53070C.JPG,811-1192-2-ND,53070C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:70 10A SMD,0,0,"0.77140","0","1000","Tape & Reel (TR)","5300","Active","50kHz ~ 500kHz","Invasive","-","980µH","-","1:70","-","7mOhm Primary, 4.5Ohm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/photos/Murata%20Photos/53125C.JPG,811-1194-2-ND,53125C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:125 10A SMD,0,0,"0.77140","0","1000","Tape & Reel (TR)","5300","Active","50kHz ~ 500kHz","Invasive","-","3mH","-","1:125","-","7mOhm Primary, 7.5Ohm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/photos/Murata%20Photos/53150C.JPG,811-1195-2-ND,53150C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:150 10A SMD,0,0,"0.77140","0","1000","Tape & Reel (TR)","5300","Active","50kHz ~ 500kHz","Invasive","-","4.5mH","-","1:150","-","7mOhm Primary, 17.5Ohm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.030QNLT-ND,PA1005.030QNLT,Pulse Electronics Power,XFMR CURR SENSE 1:30 AECQ SMD,0,0,"0.94800","0","1800","-","PA1005QNL","Active","20kHz ~ 1MHz","Invasive","20A","180µH","-","1:30","-","0.75mOhm Primary, 870mOhm Secondary Max","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.020QNLT-ND,PA1005.020QNLT,Pulse Electronics Power,XFMR CURR SENSE 1:20 AECQ SMD,0,0,"0.99540","0","1800","-","PA1005QNL","Active","20kHz ~ 1MHz","Invasive","20A","80µH","-","1:20","-","0.75mOhm Primary, 550mOhm Secondary Max","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.040QNLT-ND,PA1005.040QNLT,Pulse Electronics Power,XFMR CURR SENSE 1:40 AECQ SMD,0,0,"0.99540","0","2700","-","PA1005QNL","Active","20kHz ~ 1MHz","Invasive","20A","320µH","-","1:40","-","0.75mOhm Primary, 1.14Ohm Secondary Max","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.050QNLT-ND,PA1005.050QNLT,Pulse Electronics Power,XFMR CURR SENSE 1:50 AECQ SMD,0,0,"0.99540","0","1800","-","PA1005QNL","Active","20kHz ~ 1MHz","Invasive","20A","500µH","-","1:50","-","0.75mOhm Primary, 1.5Ohm Secondary Max","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.060QNLT-ND,PA1005.060QNLT,Pulse Electronics Power,XFMR CURR SENSE 1:60 AECQ SMD,0,0,"0.99540","0","1800","-","PA1005QNL","Active","20kHz ~ 1MHz","Invasive","20A","720µH","-","1:60","-","0.75mOhm Primary, 2.25Ohm Secondary Max","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.070QNLT-ND,PA1005.070QNLT,Pulse Electronics Power,XFMR CURR SENSE 1:70 AECQ SMD,0,0,"0.99540","0","1800","-","PA1005QNL","Active","20kHz ~ 1MHz","Invasive","20A","980µH","-","1:70","-","0.75mOhm Primary, 4.75Ohm Secondary Max","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.100QNLT-ND,PA1005.100QNLT,Pulse Electronics Power,XFMR CURR SENSE 1:100 AECQ SMD,0,0,"0.99540","0","1800","-","PA1005QNL","Active","20kHz ~ 1MHz","Invasive","20A","2mH","-","1:100","-","0.75mOhm Primary, 5.5Ohm Secondary Max","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.125QNLT-ND,PA1005.125QNLT,Pulse Electronics Power,XFMR CURR SENSE 1:125 AECQ SMD,0,0,"0.99540","0","1800","-","PA1005QNL","Active","20kHz ~ 1MHz","Invasive","20A","3mH","-","1:125","-","0.75mOhm Primary, 6.5Ohm Secondary Max","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_57.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PA0368NL.jpg,PA0368.125NLT-ND,PA0368.125NLT,Pulse Electronics Power,CURR SENSE XFMR 1:125 SMD,0,0,"1.09020","0","2200","Tape & Reel (TR)","PA0368NL","Active","50kHz ~ 1MHz","Invasive","-","10.4mH","-","1:125","-","4mOhm Primary, 1.9Ohm Secondary","-","Surface Mount","0.325"" L x 0.325"" W (8.25mm x 8.25mm)","0.134"" (3.40mm)","-"
https://www.murata-ps.com/data/magnetics/kmp_5400c.pdf,//media.digikey.com/photos/Murata%20Photos/54050C.JPG,811-1197-2-ND,54050C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:1:50 15A SMD,0,0,"1.22000","0","450","Tape & Reel (TR)","5400","Active","50kHz ~ 500kHz","Invasive","-","3.8mH","-","1:1:50","-","7mOhm Primary, 500mOhm Secondary","-","Surface Mount","0.354"" L x 0.425"" W (9.00mm x 10.80mm)","0.323"" (8.20mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5400c.pdf,//media.digikey.com/photos/Murata%20Photos/54050C.JPG,811-1197-1-ND,54050C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:1:50 15A SMD,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","5400","Discontinued at Digi-Key","50kHz ~ 500kHz","Invasive","-","3.8mH","-","1:1:50","-","7mOhm Primary, 500mOhm Secondary","-","Surface Mount","0.354"" L x 0.425"" W (9.00mm x 10.80mm)","0.323"" (8.20mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5400c.pdf,//media.digikey.com/photos/Murata%20Photos/54050C.JPG,811-1197-6-ND,54050C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:1:50 15A SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","5400","Discontinued at Digi-Key","50kHz ~ 500kHz","Invasive","-","3.8mH","-","1:1:50","-","7mOhm Primary, 500mOhm Secondary","-","Surface Mount","0.354"" L x 0.425"" W (9.00mm x 10.80mm)","0.323"" (8.20mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5500c.pdf,//media.digikey.com/Photos/Murata%20Photos/55050C.jpg,55050C-R-ND,55050C-R,Murata Power Solutions Inc.,CURR SENSE XFMR 1:1:50 15A SMD,0,0,"1.22000","0","650","Tape & Reel (TR)","5500","Not For New Designs","50kHz ~ 500kHz","Invasive","15A","3.8mH","-","1:1:50","-","2.3mOhm Primary, 350mOhm Secondary","-","Surface Mount","0.575"" L x 0.496"" W (14.60mm x 12.60mm)","0.280"" (7.10mm)","-"
http://www.talema.com/uploads/documents/product-datasheets/AS%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/AS-10x.JPG,1295-1121-ND,AS-101,Talema Group LLC,CURR SENSE XFMR 1:100 15A T/H,0,0,"1.27032","0","2500","Tray","AS","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","15A","25mH","350VµS","1:100","-","1.1Ohm Secondary","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
http://www.talema.com/uploads/documents/product-datasheets/AS%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/AS-10x.JPG,1295-1122-ND,AS-102,Talema Group LLC,CURR SENSE XFMR 1:200 15A T/H,0,0,"1.30824","0","2500","Tray","AS","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","15A","-","700VµS","1:200","-","4.5Ohm Secondary","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
http://www.talema.com/uploads/documents/product-datasheets/AS%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/AS-10x.JPG,1295-1123-ND,AS-103,Talema Group LLC,CURR SENSE XFMR 1:300 15A T/H,0,0,"1.36512","0","2500","Tray","AS","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","15A","-","900VµS","1:300","-","10Ohm Secondary","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
https://www.murata-ps.com/data/magnetics/kmp_5400c.pdf,//media.digikey.com/photos/Murata%20Photos/54100C.JPG,811-1198-2-ND,54100C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:1:100 15A SMD,0,0,"1.44000","0","450","Tape & Reel (TR)","5400","Active","50kHz ~ 500kHz","Invasive","-","14.8mH","-","1:1:100","-","7mOhm Primary, 3.2Ohm Secondary","-","Surface Mount","0.354"" L x 0.425"" W (9.00mm x 10.80mm)","0.323"" (8.20mm)","Gull Wing"
http://www.talema.com/uploads/documents/product-datasheets/AS%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/AS-10x.JPG,1295-1124-ND,AS-104,Talema Group LLC,CURR SENSE XFMR 1:500 15A T/H,0,0,"1.44096","0","2500","Tray","AS","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","15A","700mH","1500VµS","1:500","-","25Ohm Secondary","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82801b.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801B504A50.JPG,495-4048-2-ND,B82801B0984A070,EPCOS (TDK),CURR SENSE XFMR 1:70 SMD,0,0,"1.44412","0","4500","Tape & Reel (TR)","B82801B","Active","50kHz ~ 1MHz","Invasive","-","980µH","-","1:70","-","0.8mOhm Primary, 4.75Ohm Secondary","-","Surface Mount","0.280"" L x 0.320"" W (7.11mm x 8.13mm)","0.200"" (5.08mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5500c.pdf,//media.digikey.com/Photos/Murata%20Photos/55100C.jpg,55100C-R-ND,55100C-R,Murata Power Solutions Inc.,CURR SENSE XFMR 1:1:100 15A SMD,0,0,"1.45002","0","650","Tape & Reel (TR)","5500","Not For New Designs","50kHz ~ 500kHz","Invasive","15A","14.8mH","-","1:1:100","-","2.3mOhm Primary, 850mOhm Secondary","-","Surface Mount","0.575"" L x 0.496"" W (14.60mm x 12.60mm)","0.280"" (7.10mm)","-"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82801b.pdf,-,B82801B0925A200-ND,B82801B0925A200,EPCOS (TDK),CURR SENSE XFMR 1:200 20A SMD,0,0,"1.46240","0","900","Tape & Reel (TR)","B82801B","Active","50kHz ~ 1MHz","Invasive","20A","8mH","100VµS","1:200","-","0.6mOhm Primary, 33.24Ohm Secondary","-","Surface Mount","0.280"" L x 0.320"" W (7.11mm x 8.13mm)","0.200"" (5.08mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_59.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-68280NL.jpg,PE-68383NL-ND,PE-68383NL,Pulse Electronics Power,CURR SENSE XFMR 1:1:200 SMD,0,0,"1.51680","0","1120","Tube","PE-68XXXNL","Active","50kHz ~ 500kHz","Invasive","-","59.2mH","-","1:1:200","-","1.15mOhm Primary, 3.9Ohm Secondary","-","Surface Mount","0.495"" L x 0.490"" W (12.57mm x 12.45mm)","0.280"" (7.11mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_59.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-68280NL.jpg,PE-68383NLT-ND,PE-68383NLT,Pulse Electronics Power,CURR SENSE XFMR 1:1:200 SMD,0,0,"1.56240","0","1200","Tape & Reel (TR)","PE-68XXXNL","Active","50kHz ~ 500kHz","Invasive","-","59.2mH","-","1:1:200","-","1.15mOhm Primary, 3.9Ohm Secondary","-","Surface Mount","0.495"" L x 0.490"" W (12.57mm x 12.45mm)","0.280"" (7.11mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_59.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-68280NL.jpg,PE-68210NLT-ND,PE-68210NLT,Pulse Electronics Power,CURR SENSE XFMR 1:1:50 SMD,0,0,"1.56240","0","1200","Tape & Reel (TR)","PE-68XXXNL","Active","50kHz ~ 500kHz","Invasive","-","3.8mH","-","1:1:50","-","1.15mOhm Primary, 380mOhm Secondary","-","Surface Mount","0.495"" L x 0.490"" W (12.57mm x 12.45mm)","0.280"" (7.11mm)","-"
https://www.murata-ps.com/data/magnetics/kmp_5600.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_5600.jpg,56T200C-ND,56T200C,Murata Power Solutions Inc.,CURR SENSE XFMR 10A T/H,0,0,"1.58000","0","25","Box","5600","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","10A","-","-","-","200CT:1","1.87mOhm Primary, 2.81mOhm Secondary","-","Through Hole","0.661"" L x 0.350"" W (16.79mm x 8.89mm)","0.795"" (20.19mm)","PC Pin"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82801b.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801B504A50.JPG,495-4047-2-ND,B82801B0724A060,EPCOS (TDK),CURR SENSE XFMR 1:60 SMD,0,0,"1.63149","0","900","Tape & Reel (TR)","B82801B","Active","50kHz ~ 1MHz","Invasive","-","720µH","-","1:60","-","0.8mOhm Primary, 1.98Ohm Secondary","-","Surface Mount","0.280"" L x 0.320"" W (7.11mm x 8.13mm)","0.200"" (5.08mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5500c.pdf,//media.digikey.com/Photos/Murata%20Photos/55200C.jpg,55200C-R-ND,55200C-R,Murata Power Solutions Inc.,CURR SENSE XFMR 1:1:200 15A SMD,0,0,"1.76000","0","650","Tape & Reel (TR)","5500","Not For New Designs","50kHz ~ 500kHz","Invasive","15A","60mH","-","1:1:200","-","2.3mOhm Primary, 3.6Ohm Secondary","-","Surface Mount","0.575"" L x 0.496"" W (14.60mm x 12.60mm)","0.280"" (7.10mm)","-"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,-,B82801A0185A150-ND,B82801A0185A150,EPCOS (TDK),CURR SENSE XFMR 1:150 7A SMD,0,0,"1.88160","0","600","Tape & Reel (TR)","B82801A","Active","50kHz ~ 1MHz","Invasive","7A","1.84mH","43.2VµS","1:150","-","2.5mOhm Primary, 21Ohm Secondary","-","Surface Mount","0.185"" L x 0.138"" W (4.70mm x 3.50mm)","0.138"" (3.50mm)","J Lead"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.030QNL-ND,PA1005.030QNL,Pulse Electronics Power,CURR SENSE XFMR 1:30 20A SMD,0,0,"1.89000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","180µH","-","1:30","-","0.75mOhm Primary, 870mOhm Secondary","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P578.pdf,-,PE-63586NL-ND,PE-63586NL,Pulse Electronics Power,CURR SENSE XFMR 20A T/H,0,0,"2.11200","0","800","Tray","THT","Active","20kHz ~ 200kHz","Invasive","20A","5mH","-","-","50:1","50Ohm Primary, 700mOhm Secondary","-","Through Hole","0.900"" L x 0.700"" W (22.86mm x 17.78mm)","0.700"" (17.78mm)","PC Pin"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4037-2-ND,B82801A0134A040,EPCOS (TDK),CURR SENSE XFMR 1:40 SMD,0,0,"2.27360","0","600","Tape & Reel (TR)","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","132µH","-","1:40","-","2.5mOhm Primary, 1.3Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4038-2-ND,B82801A0214A050,EPCOS (TDK),CURR SENSE XFMR 1:50 SMD,0,0,"2.27360","0","600","Tape & Reel (TR)","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","205µH","-","1:50","-","2.5mOhm Primary, 2.2Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4038-1-ND,B82801A0214A050,EPCOS (TDK),CURR SENSE XFMR 1:50 SMD,0,0,"Last Time Buy","0","1","Cut Tape (CT)","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","205µH","-","1:50","-","2.5mOhm Primary, 2.2Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4038-6-ND,B82801A0214A050,EPCOS (TDK),CURR SENSE XFMR 1:50 SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","205µH","-","1:50","-","2.5mOhm Primary, 2.2Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4039-2-ND,B82801A0304A060,EPCOS (TDK),CURR SENSE XFMR 1:60 SMD,0,0,"2.27360","0","600","Tape & Reel (TR)","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","295µH","-","1:60","-","2.5mOhm Primary, 3.6Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4039-1-ND,B82801A0304A060,EPCOS (TDK),CURR SENSE XFMR 1:60 SMD,0,0,"Last Time Buy","0","1","Cut Tape (CT)","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","295µH","-","1:60","-","2.5mOhm Primary, 3.6Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4039-6-ND,B82801A0304A060,EPCOS (TDK),CURR SENSE XFMR 1:60 SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","295µH","-","1:60","-","2.5mOhm Primary, 3.6Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4040-2-ND,B82801A0824A100,EPCOS (TDK),CURR SENSE XFMR 1:100 SMD,0,0,"2.27360","0","600","Tape & Reel (TR)","B82801A","Obsolete","50kHz ~ 1MHz","Invasive","-","820µH","-","1:100","-","2.5mOhm Primary, 8.7Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4040-1-ND,B82801A0824A100,EPCOS (TDK),CURR SENSE XFMR 1:100 SMD,0,0,"4.53000","0","1","Cut Tape (CT)","B82801A","Obsolete","50kHz ~ 1MHz","Invasive","-","820µH","-","1:100","-","2.5mOhm Primary, 8.7Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4040-6-ND,B82801A0824A100,EPCOS (TDK),CURR SENSE XFMR 1:100 SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","B82801A","Obsolete","50kHz ~ 1MHz","Invasive","-","820µH","-","1:100","-","2.5mOhm Primary, 8.7Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4041-2-ND,B82801A0135A125,EPCOS (TDK),CURR SENSE XFMR 1:125 SMD,0,0,"2.27360","0","600","Tape & Reel (TR)","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","1.28mH","-","1:125","-","2.5mOhm Primary, 13Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4041-1-ND,B82801A0135A125,EPCOS (TDK),CURR SENSE XFMR 1:125 SMD,0,0,"Last Time Buy","0","1","Cut Tape (CT)","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","1.28mH","-","1:125","-","2.5mOhm Primary, 13Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,495-4041-6-ND,B82801A0135A125,EPCOS (TDK),CURR SENSE XFMR 1:125 SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","-","1.28mH","-","1:125","-","2.5mOhm Primary, 13Ohm Secondary","-","Surface Mount","0.138"" L x 0.185"" W (3.50mm x 4.70mm)","0.138"" (3.50mm)","J Lead"
https://en.tdk.eu/inf/85/ds/b82801a.pdf,//media.digikey.com/photos/Epcos%20Photos/B82801A214A50.JPG,B82801A0404A070-ND,B82801A0404A070,EPCOS (TDK),CURR SENSE XFMR 1:70 7A SMD,0,0,"2.27360","0","600","Tape & Reel (TR)","B82801A","Last Time Buy","50kHz ~ 1MHz","Invasive","7A","400µH","20VµS","1:70","-","2.5mOhm Primary, 4.6Ohm Secondary","-","Surface Mount","0.185"" L x 0.138"" W (4.70mm x 3.50mm)","0.138"" (3.50mm)","J Lead"
-,-,B82801A1743A30-ND,B82801A1743A 30,EPCOS (TDK),CURR SENSE XFMR 1:30 SMD,0,0,"2.27360","0","600","-","B82801A","Active","50kHz ~ 1MHz","Invasive","-","74µH","6VµS","-","-","2.5mOhm Primary, 800mOhm Secondary","-","Surface Mount","0.185"" L x 0.138"" W (4.70mm x 3.50mm)","0.138"" (3.50mm)","J Lead"
-,-,B82801A2824A100-ND,B82801A2824A100,EPCOS (TDK),CURR SENSE XFMR 1:100 SMD,0,0,"2.27360","0","600","-","B82801A","Active","50kHz ~ 1MHz","Invasive","-","820µH","-","-","-","2.5mOhm Primary, 8.7Ohm Secondary","-","Surface Mount","0.185"" L x 0.138"" W (4.70mm x 3.50mm)","0.138"" (3.50mm)","J Lead"
-,-,B82801A1824A100-ND,B82801A1824A100,EPCOS (TDK),CURR SENSE XFMR 1:100 SMD,0,0,"2.27360","0","600","-","B82801A","Active","50kHz ~ 1MHz","Invasive","-","820µH","-","-","-","2.5mOhm Primary, 8.7Ohm Secondary","-","Surface Mount","0.185"" L x 0.138"" W (4.70mm x 3.50mm)","0.138"" (3.50mm)","J Lead"
https://www.amgistoroids.com/assets/docs/as-series-current-sense-inductors-transformers.pdf,-,AS-101-ND,AS-101,"Amgis, LLC",XFRMR CURR 15A 1:100 VRT,0,0,"2.41120","0","500","Bulk","*","Active","-","-","-","-","-","-","-","-","-","-","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","-"
https://www.amgistoroids.com/assets/docs/as-series-current-sense-inductors-transformers.pdf,-,AS-102-ND,AS-102,"Amgis, LLC",XFRMR CURR 15A 1:200 VRT,0,0,"2.44640","0","500","Bulk","*","Active","-","-","-","-","-","-","-","-","-","-","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","-"
https://www.amgistoroids.com/assets/docs/as-series-current-sense-inductors-transformers.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/MFG_AS%20100%20series.jpg,AS-103-ND,AS-103,"Amgis, LLC",CURR SENSE XFMR 1:300 T/H,0,0,"2.58720","0","500","Tray","AS","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","-","250mH","900VµS","1:300","-","10Ohm Max","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
https://www.amgistoroids.com/assets/docs/as-series-current-sense-inductors-transformers.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/MFG_AS%20100%20series.jpg,AS-111-ND,AS-111,"Amgis, LLC",CURR SENSE XFMR 1:100CT 15A T/H,0,0,"2.62240","0","500","Tray","AS","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","-","25mH","350VµS","1:100CT","-","550mOhm Max","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
