Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Primary","Voltage - Secondary","Power (Watts)","1st Connector","2nd Connector"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4540-ND,170C,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 300VA,28,70,"53.43000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","300VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/169s.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4530-ND,169RS,Hammond Manufacturing,TRANSFORMR ISOL 115 TO 115V 60VA,10,9,"54.60000","0","1","169","Active","Isolation","115V","115V","60VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ex-hx-vt.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_VT55A.jpg,HM5838-ND,VT59A,Hammond Manufacturing,TRANSFORMER POTENTIAL 600/120,16,64,"55.11000","0","1","VT","Active","Isolation","600V","120V","8VA","Screw Terminal","Screw Terminal"
https://www.hammfg.com/electronics/transformers/instrument/ex-hx-vt.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_VT55A.jpg,HM5837-ND,VT55A,Hammond Manufacturing,TRANSFORMER POTENTIAL 240/120,14,16,"55.11000","0","1","VT","Active","Isolation","240V","120V","8VA","Screw Terminal","Screw Terminal"
https://www.hammfg.com/files/parts/pdf/VT57A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_VT55A.jpg,HM2292-ND,VT57A,Hammond Manufacturing,TRANSFORMER POTENTIAL 480/120,6,60,"55.11000","0","1","VT","Active","Isolation","480V","120V","8VA","Screw Terminal","Screw Terminal"
https://www.hammfg.com/files/parts/pdf/170AE.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4535-ND,170AE,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 100VA,7,5,"58.43000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","100VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/169s.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4531-ND,169SS,Hammond Manufacturing,TRANSFORMR ISOL 115 TO 115V 90VA,7,10,"60.77000","0","1","169","Active","Isolation","115V","115V","90VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/176.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/176A.jpg,HM2112-ND,176A,Hammond Manufacturing,TRANSFORMER AUTO STEP UP/PLG,7,21,"64.53000","0","1","176","Active","Autotransformer (Non-Isolated)","115V","230V","120VA","NEMA 5-15P","NEMA 6-15R"
https://www.erp-power.com/wp-content/uploads/2017/09/XFC_Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/MFG_XFC-Series.jpg,1800-1108-ND,XFC450-347/480-277,"ERP Power, LLC",TRANSFORMER ISO 347/480V 450VA,26,0,"64.63000","0","1","XFC","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","450VA","Wire Leads","Wire Leads"
https://www.hammfg.com/files/parts/pdf/169TS.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4532-ND,169TS,Hammond Manufacturing,TRANSFRMR ISOL 115 TO 115V 135VA,6,8,"66.93000","0","1","169","Active","Isolation","115V","115V","135VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/175.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_175A-NA.jpg,HM4580-ND,175A-NA,Hammond Manufacturing,TRANSF AUTO 230-115V 100VA USA,7,21,"68.07000","0","1","175","Active","Autotransformer (Non-Isolated)","230V","115V","100VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/176.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg,HM4591-ND,176B,Hammond Manufacturing,TRANSFORMER AUTO STEP UP/PLG,5,31,"75.92000","0","1","176","Active","Autotransformer (Non-Isolated)","115V","230V","200VA","NEMA 5-15P","NEMA 6-15R"
https://www.hammfg.com/files/parts/pdf/175B-NA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_175A-NA.jpg,HM4581-ND,175B-NA,Hammond Manufacturing,TRANSF AUTO 230-115V 200VA USA,11,17,"80.09000","0","1","175","Active","Autotransformer (Non-Isolated)","230V","115V","200VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/169s.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4534-ND,169WS,Hammond Manufacturing,TRANSFRMR ISOL 115 TO 115V 250VA,2,10,"82.79000","0","1","169","Active","Isolation","115V","115V","250VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/168.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/168C.JPG,HM2100-ND,168C,Hammond Manufacturing,TRANSFMR 115V TAPS 85-125V 350VA,4,167,"83.48000","0","1","168","Active","Autotransformer (Non-Isolated)","115V","85V, 95V, 105V, 110V, 115V, 125V","350VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ex-hx-vt.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HX94A.jpg,HM5512-ND,HX94A,Hammond Manufacturing,TRANSFORMER POTENTIAL 600/120,9,43,"87.41000","0","1","HX","Active","Isolation","600V","120V","20VA","Screw Terminal","Screw Terminal"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1835-ND,175-0F,Signal Transformer,XFRMR AUTO 115/230V 750VA,8,0,"88.20000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","750VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/175.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_175A-NA.jpg,HM2110-ND,175C-NA,Hammond Manufacturing,TRANSF AUTO 230-115V 300VA USA,2,26,"100.11000","0","1","175","Active","Autotransformer (Non-Isolated)","230V","115V","300VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/170e.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4541-ND,170DE,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 500VA,4,52,"100.17000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","500VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/168.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/168D.jpg,HM4519-ND,168D,Hammond Manufacturing,TRANSFMR 115V TAPS 85-125V 500VA,4,6,"103.52000","0","1","168","Active","Autotransformer (Non-Isolated)","115V","85V, 95V, 105V, 110V, 115V, 125V","500VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170e.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4542-ND,170EE,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 750VA,5,7,"108.51000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","750VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1815-ND,1100-0F,Signal Transformer,XFRMR AUTO 115/230V 1000VA,2,0,"108.83000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","1000VA","Wire Leads","Wire Leads"
https://www.hammfg.com/files/parts/pdf/169E.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4525-ND,169E,Hammond Manufacturing,TRANSFMR 115V TAPS 90-130V 250VA,6,9,"114.48000","0","1","169","Active","Isolation","115V","90V, 100V, 110V, 115V, 120V, 130V","250VA","Wire Leads","Wire Leads"
https://www.hammfg.com/files/parts/pdf/172A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_172A.jpg,HM2106-ND,172A,Hammond Manufacturing,TRANSFRMR ISOL 230 TO 115V 100VA,3,27,"120.21000","0","1","172","Active","Isolation","230V","115V","100VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/168.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/168E.jpg,HM4520-ND,168E,Hammond Manufacturing,TRANSFMR 115V TAPS 85-125V 750VA,3,5,"120.21000","0","1","168","Active","Autotransformer (Non-Isolated)","115V","85V, 95V, 105V, 110V, 115V, 125V","750VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/176.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg,HM2113-ND,176D,Hammond Manufacturing,TRANSFORMER AUTO STEP UP/PLG,4,39,"132.86000","0","1","176","Active","Autotransformer (Non-Isolated)","115V","230V","500VA","NEMA 5-15P","NEMA 6-15R"
https://www.hammfg.com/electronics/transformers/line/172.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_172A.jpg,HM2107-ND,172B,Hammond Manufacturing,TRANSFRMR ISOL 230 TO 115V 200VA,7,17,"133.56000","0","1","172","Active","Isolation","230V","115V","200VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4543-ND,170E,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 750VA,3,23,"133.56000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","750VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4545-ND,170F,Hammond Manufacturing,TRANSFORMER AUTO 115-230VAC 1KVA,7,26,"136.91000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","1000VA","Wire Leads","Wire Leads"
https://www.hammfg.com/files/parts/pdf/175D-NA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_175A-NA.jpg,HM4582-ND,175D-NA,Hammond Manufacturing,TRANSF AUTO 230-115V 500VA USA,2,22,"140.16000","0","1","175","Active","Autotransformer (Non-Isolated)","230V","115V","500VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/176.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg,HM2114-ND,176E,Hammond Manufacturing,TRANSFORMER AUTO STEP UP/PLG IN,4,16,"141.71000","0","1","176","Active","Autotransformer (Non-Isolated)","115V","230V","750VA","NEMA 5-15P","NEMA 6-15R"
https://www.hammfg.com/electronics/transformers/line/170e.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4544-ND,170FE,Hammond Manufacturing,TRANSFORMER AUTO 115-230VAC 1KVA,2,19,"143.36000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","1000VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4547-ND,170G,Hammond Manufacturing,TRANSFRMR AUTO 115-230VAC 1.5KVA,10,25,"148.02000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","1500VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/168.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4521-ND,168F,Hammond Manufacturing,TRANSFRMR 115V TAPS 85-125V 1KVA,2,2,"148.02000","0","1","168","Active","Autotransformer (Non-Isolated)","115V","85V, 95V, 105V, 110V, 115V, 125V","1000VA","Wire Leads","Wire Leads"
https://www.hammfg.com/files/parts/pdf/175E-NA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_175A-NA.jpg,HM4583-ND,175E-NA,Hammond Manufacturing,TRANSF AUTO 230-115V 750VA USA,3,9,"149.51000","0","1","175","Active","Autotransformer (Non-Isolated)","230V","115V","750VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/files/parts/pdf/169G.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4526-ND,169G,Hammond Manufacturing,TRANSFMR 115V TAPS 90-130V 500VA,2,4,"149.72000","0","1","169","Active","Isolation","115V","90V, 100V, 110V, 115V, 120V, 130V","500VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/172.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_172A.jpg,HM2108-ND,172D,Hammond Manufacturing,TRANSFRMR ISOL 230 TO 115V 500VA,3,21,"155.82000","0","1","172","Active","Isolation","230V","115V","550VA","NEMA 6-15P","NEMA 5-15R"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1818-ND,1150-0F,Signal Transformer,XFRMR AUTO 115/230V 1500VA,2,0,"160.67000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","1500VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170e.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4546-ND,170GE,Hammond Manufacturing,TRANSFRMR AUTO 115-230VAC 1.5KVA,3,12,"163.60000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","1500VA","Wire Leads","Wire Leads"
https://www.hammfg.com/files/parts/pdf/169J.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4527-ND,169J,Hammond Manufacturing,TRANSFMR 115V TAPS 90-130V 750VA,3,11,"166.64000","0","1","169","Active","Isolation","115V","90V, 100V, 110V, 115V, 120V, 130V","750VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM2102-ND,170J,Hammond Manufacturing,TRANSFORMER AUTO 115-230VAC 2KVA,6,47,"179.19000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","2000VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/175.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/175F-NA.jpg,HM4584-ND,175F-NA,Hammond Manufacturing,TRANSF AUTO 230-115V 1KVA USA,8,86,"186.87000","0","1","175","Active","Autotransformer (Non-Isolated)","230V","115V","1000VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/files/parts/pdf/170JE.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4549-ND,170JE,Hammond Manufacturing,TRANSFORMER AUTO 115-230VAC 2KVA,5,4,"194.77000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","2000VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/168.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4522-ND,168H,Hammond Manufacturing,TRANSFR 115V TAPS 85-125V 1.5KVA,2,4,"194.77000","0","1","168","Active","Autotransformer (Non-Isolated)","115V","85V, 95V, 105V, 110V, 115V, 125V","1500VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/178.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM4593-ND,178CT,Hammond Manufacturing,TRANSFORMER - TOROIDAL ISOLATION,2,3,"213.77000","0","1","178","Active","Isolation","120V","120V","250VA","NEMA 5-15P","NEMA 5-15R (2)"
https://www.hammfg.com/electronics/transformers/line/178.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM4594-ND,178DT,Hammond Manufacturing,TRANSFORMER - TOROIDAL ISOLATION,3,4,"232.50000","0","1","178","Active","Isolation","120V","120V","500VA","NEMA 5-15P","NEMA 5-15R (2)"
http://www.hammondmfg.com/pdf/5C_298.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM5066-ND,298CT,Hammond Manufacturing,TRANSFORMER STEP UP/PLUG IN,2,7,"238.31000","0","1","298","Active","Isolation","120V","240V","250VA","NEMA 5-15P","NEMA 6-15R (2)"
https://www.hammfg.com/electronics/transformers/line/240.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM4894-ND,240CT,Hammond Manufacturing,TRANSFORMER TOROIDAL ISOLATION,2,7,"258.96000","0","1","240","Active","Isolation","240V","240V","250VA","NEMA 6-15P","NEMA 6-15R (2)"
https://www.hammfg.com/electronics/transformers/line/240.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM4895-ND,240DT,Hammond Manufacturing,TRANSFORMER TOROIDAL ISOLATION,6,6,"264.63000","0","1","240","Active","Isolation","240V","240V","500VA","NEMA 6-15P","NEMA 6-15R (2)"
https://www.hammfg.com/electronics/transformers/line/175.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_175A-NA.jpg,HM2111-ND,175G-NA,Hammond Manufacturing,TRANSF AUTO 230-115V 1.5KVA USA,3,27,"265.37000","0","1","175","Active","Autotransformer (Non-Isolated)","230V","115V","1500VA","NEMA 6-15P","NEMA 5-15R"
http://www.hammondmfg.com/pdf/5C_289.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM5029-ND,289ET,Hammond Manufacturing,TRANSFORMER STEP DOWN/PLUG IN,2,3,"274.95000","0","1","289","Active","Isolation","240V","120V","750VA","NEMA 6-15P","NEMA 5-15R (2)"
https://www.hammfg.com/electronics/transformers/line/178.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM4595-ND,178ET,Hammond Manufacturing,TRANSFORMER - TOROIDAL ISOLATION,3,5,"276.44000","0","1","178","Active","Isolation","120V","120V","750VA","NEMA 5-15P","NEMA 5-15R (2)"
https://www.hammfg.com/electronics/transformers/line/240.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM4896-ND,240ET,Hammond Manufacturing,TRANSFORMER TOROIDAL ISOLATION,2,3,"304.99000","0","1","240","Active","Isolation","240V","240V","750VA","NEMA 6-15P","NEMA 6-15R (2)"
https://www.hammfg.com/electronics/transformers/line/178.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM4596-ND,178FT,Hammond Manufacturing,TRANSFORMER - TOROIDAL ISOLATION,2,2,"348.29000","0","1","178","Active","Isolation","120V","120V","1000VA","NEMA 5-15P","NEMA 5-15R (2)"
https://www.hammfg.com/electronics/transformers/line/240.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM4897-ND,240FT,Hammond Manufacturing,TRANSFORMER TOROIDAL ISOLATION,2,6,"376.42000","0","1","240","Active","Isolation","240V","240V","1000VA","NEMA 6-15P","NEMA 6-15R (2)"
http://www.hammondmfg.com/pdf/5C_298.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM2152-ND,298FT,Hammond Manufacturing,TRANSFMR ISOL 120 TO 240VCT 1KVA,2,14,"393.39000","0","1","298","Active","Isolation","120V","240V","1000VA","NEMA 5-15P","NEMA 6-15R (2)"
http://www.hammondmfg.com/pdf/5C_289.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM2146-ND,289GT,Hammond Manufacturing,TRANSFORMER STEP DOWN/PLUG IN,3,0,"422.79000","0","1","289","Active","Isolation","240V","120V","1500VA","NEMA 6-15P","NEMA 5-15R (2)"
https://www.hammfg.com/electronics/transformers/line/240.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM4898-ND,240GT,Hammond Manufacturing,TRANSFORMER TOROIDAL ISOLATION,3,6,"455.56000","0","1","240","Active","Isolation","240V","240V","1500VA","NEMA 6-15P","NEMA 6-15R (2)"
https://www.emerson.com/documents/automation/product-data-sheet-cvs-hardwired-constant-voltage-transformers-solahd-en-us-163816.pdf,-,2106-23-22-112-2-ND,23-22-112-2,SolaHD,120VA CVS VOLTAGE REGULATOR,2,0,"567.79000","0","1","CVS","Active","Isolation","120V, 240V","120V","120VA","Screw Terminal","Screw Terminal"
-,-,TL2525-ND,IS600HGDV,Tripp Lite,ISOLATOR SERIES DUAL-VOLTAGE 115,6,0,"704.17000","0","1","-","Active","Isolation, Medical Grade","100V, 125V, 200V, 250V","115V, 230V","600VA","C14","-"
https://www.emerson.com/documents/automation/product-data-sheet-cvs-hardwired-constant-voltage-transformers-solahd-en-us-163816.pdf,-,2106-23-23-125-8-ND,23-23-125-8,SolaHD,250VA CVS VOLTAGE REGULATOR,2,0,"749.95000","0","1","CVS","Active","Isolation","-","120V","250VA","Screw Terminal","Screw Terminal"
https://belfuse.com/resources/DU-SU.pdf,-,595-1998-ND,SU-5,Signal Transformer,TRANSFORMER ISOLATION 5000W,2,0,"764.01000","0","1","SU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","208V, 220V, 240V, 416V, 440V, 460V, 480V","5000VA","Screw Terminal","Screw Terminal"
-,-,TL2523-ND,IS1000HGDV,Tripp Lite,ISOLATOR SERIES DUAL-VOLTAGE 115,2,0,"793.51000","0","1","-","Active","Isolation, Medical Grade","100V, 125V, 200V, 250V","115V, 230V","1000VA","C14","-"
https://www.emerson.com/documents/automation/product-data-sheet-cvs-hardwired-constant-voltage-transformers-solahd-en-us-163816.pdf,-,2106-23-23-150-8-ND,23-23-150-8,SolaHD,500VA CVS VOLTAGE REGULATOR,2,0,"1137.36000","0","1","CVS","Active","Isolation","120V, 208V, 240V, 480V","-","500VA","Screw Terminal","Screw Terminal"
-,-,TL2524-ND,IS1800HGDV,Tripp Lite,ISOLATOR SERIES DUAL-VOLTAGE 115,3,0,"1170.78000","0","1","-","Active","Isolation, Medical Grade","100V, 125V, 200V, 250V","115V, 230V","1800VA","-","-"
https://www.emerson.com/documents/automation/product-data-sheet-cvs-hardwired-constant-voltage-transformers-solahd-en-us-163816.pdf,-,2106-23-23-210-8-ND,23-23-210-8,SolaHD,1000VA CVS VOLTAGE REGULATOR,2,0,"1761.04000","0","1","CVS","Active","Isolation","120V, 208V, 240V, 480V","-","1000VA","Screw Terminal","Screw Terminal"
https://www.emerson.com/documents/automation/product-data-sheet-cvs-hardwired-constant-voltage-transformers-solahd-en-us-163816.pdf,-,2106-23-23-220-8-ND,23-23-220-8,SolaHD,2000VA CVS VOLTAGE REGULATOR,2,0,"3001.10000","0","1","CVS","Active","Isolation","120V, 208V, 240V, 480V","-","2000VA","Screw Terminal","Screw Terminal"
https://www.erp-power.com/wp-content/uploads/2017/09/XFC_Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/MFG_XFC-Series.jpg,1800-1105-ND,XFC160-347/480-277,"ERP Power, LLC",TRANSFORMER ISO 347/480V 160VA,50,0,"39.68000","0","1","XFC","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","160VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/DU-SU.pdf,-,595-1750-ND,SU-1/4,Signal Transformer,XFRMR ISO PWR 1/4KVA 0.55/1.1A,1,0,"144.33000","0","1","SU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","208V, 220V, 240V, 416V, 440V, 460V, 480V","250VA","Screw Terminal","Screw Terminal"
http://www.hammondmfg.com/pdf/5C_298.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM2151-ND,298DT,Hammond Manufacturing,TRANSFORMER STEP UP/PLUG IN,0,19,"252.22000","0","1","298","Active","Isolation","120V","240V","500VA","NEMA 5-15P","NEMA 6-15R (2)"
https://belfuse.com/resources/DU-SU.pdf,-,595-1994-ND,SU-1,Signal Transformer,XFRMR ISO PWR 1KVA 2.25/4.5A,1,0,"311.21000","0","1","SU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","208V, 220V, 240V, 416V, 440V, 460V, 480V","1000VA","Screw Terminal","Screw Terminal"
https://belfuse.com/resources/DU-SU.pdf,-,595-1922-ND,DU-3,Signal Transformer,XFRMR ISO PWR 3KVA 14/28A,1,0,"629.56000","0","1","DU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","104V, 110V, 120V, 208V, 220V, 230V, 240V","3000VA","Screw Terminal","Screw Terminal"
//media.digikey.com/pdf/Data%20Sheets/Triad%20Magnetics/N-3MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-3MG.jpg,237-1855-ND,N-3MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 85 VA,3,16,"54.43000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","85VA","NEMA 6-15P","NEMA 5-15R"
http://catalog.triadmagnetics.com/Asset/N-250MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-250MG.jpg,237-1850-ND,N-250MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 250 VA,4,380,"67.57000","0","1","N","Active","Autotransformer (Non-Isolated)","115V","230V","250VA","NEMA 5-15P","NEMA 6-15P"
http://catalog.triadmagnetics.com/Asset/N-257MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-257MG.jpg,237-1852-ND,N-257MG,Triad Magnetics,TRANSFORMER ISOL,1,85,"157.17000","0","1","N","Active","Isolation","230V","115V","500VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4548-ND,170,Hammond Manufacturing,TRANSFORMER AUTO 115-230VAC 50VA,0,49,"33.64000","0","1","EB","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","50VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1817-ND,115-0F,Signal Transformer,XFRMR AUTO 115/230V 150VA,1,0,"35.39000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","150VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1816-ND,112-0F,Signal Transformer,XFRMR AUTO 115/230V 120VA,2,0,"41.17000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","120VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1822-ND,125-0F,Signal Transformer,XFRMR AUTO 115/230V 250VA,2,0,"41.92000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","250VA","Wire Leads","Wire Leads"
