Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Intended Chipset","Chipset Manufacturer","Voltage - Primary","Voltage - Auxiliary","Voltage - Isolation","Inductance @ Frequency","Frequency","Operating Temperature","Mounting Type","Size / Dimension","Height - Seated (Max)","Footprint","Style"
https://katalog.we-online.de/pbs/datasheet/749196318.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11479-1-ND,749196318,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,596,0,"9.05000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","23.3µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196318.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11479-6-ND,749196318,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,596,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","23.3µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196328.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11480-2-ND,749196328,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,300,0,"6.63603","0","300","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","14.2µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196328.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11480-1-ND,749196328,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,597,0,"9.05000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","14.2µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196328.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11480-6-ND,749196328,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,597,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","14.2µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196338.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11481-2-ND,749196338,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,300,0,"6.63603","0","300","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","9.3µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196338.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11481-1-ND,749196338,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,567,0,"9.05000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","9.3µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196338.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11481-6-ND,749196338,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,567,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","9.3µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196348.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11482-2-ND,749196348,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,300,0,"6.63603","0","300","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","7.9µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196348.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11482-1-ND,749196348,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,599,0,"9.05000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","7.9µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196348.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11482-6-ND,749196348,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,599,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","7.9µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.630"" L x 0.689"" W (16.00mm x 17.50mm)","0.354"" (8.99mm)","0.870"" L x 0.689"" W (22.10mm x 17.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196208.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11473-2-ND,749196208,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,400,0,"6.71900","0","400","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","140µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196208.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11473-1-ND,749196208,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,796,0,"9.16000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","140µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196208.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11473-6-ND,749196208,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,796,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","140µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196218.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11474-2-ND,749196218,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,400,0,"6.71900","0","400","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","21.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196218.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11474-1-ND,749196218,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,795,0,"9.16000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","21.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196218.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11474-6-ND,749196218,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,795,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","21.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196228.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11475-2-ND,749196228,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,400,0,"6.71900","0","400","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","11.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196228.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11475-1-ND,749196228,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,794,0,"9.16000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","11.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196228.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11475-6-ND,749196228,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,794,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","11.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196238.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11476-2-ND,749196238,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,400,0,"6.71900","0","400","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","8.3µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196238.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11476-1-ND,749196238,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,797,0,"9.16000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","8.3µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196238.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11476-6-ND,749196238,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,797,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","8.3µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196248.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11477-2-ND,749196248,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,400,0,"6.71900","0","400","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","6.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196248.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11477-1-ND,749196248,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,788,0,"9.16000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","6.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196248.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-9x12.jpg,732-11477-6-ND,749196248,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,788,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","6.6µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.472"" L x 0.642"" W (11.99mm x 16.31mm)","0.291"" (7.40mm)","0.661"" L x 0.642"" W (16.79mm x 16.31mm)","-"
https://katalog.we-online.de/ctm/datasheet/750315422.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/750310167.jpg,1297-1229-2-ND,750315422,Wurth Electronics Midcom,FLYBACK TRANSFORMER WE-FB,1540,0,"6.87836","0","110","Tape & Reel (TR)","MID-POELT","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","Linear Technology","9 ~ 57V","10V @ 10mA","1875Vrms","9.07µH @ 10kHz","250kHz","-40°C ~ 125°C","Surface Mount","-","-","-","-"
https://katalog.we-online.de/ctm/datasheet/750315422.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/750310167.jpg,1297-1229-1-ND,750315422,Wurth Electronics Midcom,FLYBACK TRANSFORMER WE-FB,1648,0,"8.60000","0","1","Cut Tape (CT)","MID-POELT","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","Linear Technology","9 ~ 57V","10V @ 10mA","1875Vrms","9.07µH @ 10kHz","250kHz","-40°C ~ 125°C","Surface Mount","-","-","-","-"
https://katalog.we-online.de/ctm/datasheet/750315422.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/750310167.jpg,1297-1229-6-ND,750315422,Wurth Electronics Midcom,FLYBACK TRANSFORMER WE-FB,1648,0,"Digi-Reel","0","1","Digi-Reel®","MID-POELT","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","Linear Technology","9 ~ 57V","10V @ 10mA","1875Vrms","9.07µH @ 10kHz","250kHz","-40°C ~ 125°C","Surface Mount","-","-","-","-"
https://katalog.we-online.de/ctm/datasheet/750343164.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750343164.jpg,732-11879-2-ND,750343164,Wurth Electronics Inc.,MID-POETI FORWARD TRANSFORMER,150,0,"7.29007","0","150","Tape & Reel (TR)","-","Active","For AC/DC Converters","Power Over Ethernet (PoE)","-","Texas Instruments","40 ~ 57V","12V","-","153µH @ 10kHz","200kHz","-40°C ~ 125°C","Surface Mount","0.830"" L x 0.920"" W (21.08mm x 23.37mm)","0.413"" (10.50mm)","0.621"" L x 0.800"" W (15.77mm x 20.32mm)","-"
https://katalog.we-online.de/ctm/datasheet/750343164.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750343164.jpg,732-11879-1-ND,750343164,Wurth Electronics Inc.,MID-POETI FORWARD TRANSFORMER,256,0,"10.72000","0","1","Cut Tape (CT)","-","Active","For AC/DC Converters","Power Over Ethernet (PoE)","-","Texas Instruments","-","12V","-","-","200kHz","-40°C ~ 125°C","Surface Mount","-","0.413"" (10.50mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750343164.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750343164.jpg,732-11879-6-ND,750343164,Wurth Electronics Inc.,MID-POETI FORWARD TRANSFORMER,256,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","For AC/DC Converters","Power Over Ethernet (PoE)","-","Texas Instruments","-","12V","-","-","200kHz","-40°C ~ 125°C","Surface Mount","-","0.413"" (10.50mm)","-","-"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15SEFD-200S1A4.jpg,445-180910-2-ND,VGT15SEFD-200S1A4,TDK Corporation,TRANSFORMERS FOR IGBT/FET,200,0,"7.46030","0","200","Tape & Reel (TR)","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","10µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.614"" L x 0.606"" W (15.60mm x 15.40mm)","0.394"" (10.00mm)","0.764"" L x 0.614"" W (19.40mm x 15.60mm)","Wirewound"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15SEFD-200S1A4.jpg,445-180910-1-ND,VGT15SEFD-200S1A4,TDK Corporation,TRANSFORMERS FOR IGBT/FET,200,0,"12.80000","0","1","Cut Tape (CT)","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","10µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.614"" L x 0.606"" W (15.60mm x 15.40mm)","0.394"" (10.00mm)","0.764"" L x 0.614"" W (19.40mm x 15.60mm)","Wirewound"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15SEFD-200S1A4.jpg,445-180910-6-ND,VGT15SEFD-200S1A4,TDK Corporation,TRANSFORMERS FOR IGBT/FET,200,0,"Digi-Reel","0","1","Digi-Reel®","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","10µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.614"" L x 0.606"" W (15.60mm x 15.40mm)","0.394"" (10.00mm)","0.764"" L x 0.614"" W (19.40mm x 15.60mm)","Wirewound"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15EFD-200S3A6.jpg,445-180911-2-ND,VGT15EFD-200S3A6,TDK Corporation,TRANSFORMERS FOR IGBT/FET,180,0,"7.46033","0","180","Tape & Reel (TR)","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","8µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.787"" L x 0.709"" W (20.00mm x 18.00mm)","0.402"" (10.20mm)","0.945"" L x 0.787"" W (24.00mm x 20.00mm)","Wirewound"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15EFD-200S3A6.jpg,445-180911-1-ND,VGT15EFD-200S3A6,TDK Corporation,TRANSFORMERS FOR IGBT/FET,180,0,"12.80000","0","1","Cut Tape (CT)","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","8µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.787"" L x 0.709"" W (20.00mm x 18.00mm)","0.402"" (10.20mm)","0.945"" L x 0.787"" W (24.00mm x 20.00mm)","Wirewound"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15EFD-200S3A6.jpg,445-180911-6-ND,VGT15EFD-200S3A6,TDK Corporation,TRANSFORMERS FOR IGBT/FET,180,0,"Digi-Reel","0","1","Digi-Reel®","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","8µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.787"" L x 0.709"" W (20.00mm x 18.00mm)","0.402"" (10.20mm)","0.945"" L x 0.787"" W (24.00mm x 20.00mm)","Wirewound"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15SEFD-250S4A7.jpg,445-180912-2-ND,VGT15SEFD-250S4A7,TDK Corporation,TRANSFORMERS FOR IGBT/FET,150,0,"7.92660","0","150","Tape & Reel (TR)","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","2.6µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.906"" L x 0.606"" W (23.00mm x 15.40mm)","0.472"" (12.00mm)","0.906"" L x 0.606"" W (23.00mm x 15.40mm)","Wirewound"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15SEFD-250S4A7.jpg,445-180912-1-ND,VGT15SEFD-250S4A7,TDK Corporation,TRANSFORMERS FOR IGBT/FET,150,0,"13.60000","0","1","Cut Tape (CT)","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","2.6µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.906"" L x 0.606"" W (23.00mm x 15.40mm)","0.472"" (12.00mm)","0.906"" L x 0.606"" W (23.00mm x 15.40mm)","Wirewound"
https://product.tdk.com/info/en/catalog/datasheets/trans_gate-drive_vgt_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MFG_VGT15SEFD-250S4A7.jpg,445-180912-6-ND,VGT15SEFD-250S4A7,TDK Corporation,TRANSFORMERS FOR IGBT/FET,150,0,"Digi-Reel","0","1","Digi-Reel®","VGT","Active","For AC/DC Converters","Flyback Converters","-","-","-","-","2600Vrms","2.6µH @ 100kHz","-","-40°C ~ 130°C","Surface Mount","0.906"" L x 0.606"" W (23.00mm x 15.40mm)","0.472"" (12.00mm)","0.906"" L x 0.606"" W (23.00mm x 15.40mm)","Wirewound"
https://katalog.we-online.de/ctm/datasheet/7508110419.pdf,-,1297-1265-ND,7508110419,Wurth Electronics Midcom,OFFLINE TRANSFORMER WE-UNIT,107,0,"8.25000","0","1","Tray","WE-UNIT, MID-OLEE","Active","For AC/DC Converters","Flyback Converters","-","-","78 ~ 375V","-","4500Vrms","-","-","-40°C ~ 125°C","Through Hole","-","0.575"" (14.60mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750811744.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750811744.jpg,1297-1285-ND,750811744,Wurth Electronics Midcom,OFFLINE TRANSFORMER WE-UNIT,118,0,"9.17000","0","1","Tray","MID-OLON","Active","For DC/DC Converters","Flyback Converters","-","On Semiconductor","90 ~ 375V","14V @ 50mA","4000Vrms","450µH @ 10kHz","80kHz","-40°C ~ 125°C","Through Hole","1.559"" L x 1.700"" W (39.60mm x 43.18mm)","1.200"" (30.48mm)","-","-"
https://katalog.we-online.de/pbs/datasheet/749196507.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11483-2-ND,749196507,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,240,0,"9.27400","0","120","Tape & Reel (TR)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","87.1µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.827"" L x 0.846"" W (21.01mm x 21.49mm)","0.472"" (11.99mm)","1.161"" L x 0.846"" W (29.49mm x 21.49mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196507.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11483-1-ND,749196507,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,240,0,"11.59000","0","1","Cut Tape (CT)","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","87.1µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.827"" L x 0.846"" W (21.01mm x 21.49mm)","0.472"" (11.99mm)","1.161"" L x 0.846"" W (29.49mm x 21.49mm)","-"
https://katalog.we-online.de/pbs/datasheet/749196507.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WE-FLEX-16x17.jpg,732-11483-6-ND,749196507,Wurth Electronics Inc.,WE-FLEX FLEXIBLE TRANSFORMER FOR,240,0,"Digi-Reel","0","1","Digi-Reel®","WE-FLEX","Active","For DC/DC Converters","Flexible","-","-","-","-","1500Vrms","87.1µH @ 100kHz","-","-40°C ~ 125°C","Surface Mount","0.827"" L x 0.846"" W (21.01mm x 21.49mm)","0.472"" (11.99mm)","1.161"" L x 0.846"" W (29.49mm x 21.49mm)","-"
