Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Turns Ratio - Primary:Secondary","Impedance - Primary (Ohms)","Impedance - Secondary (Ohms)","DC Resistance (DCR) - Primary","DC Resistance (DCR) - Secondary","Transformer Type","Frequency Range","Frequency Response","Voltage - Isolation","Insertion Loss","Return Loss","Power Level","Operating Temperature","Approvals","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-45.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg",MET-45-ND,MET-45,Tamura,TRANSFORMER 10K:10KCT 1.0MADC,0,0,"7.49375","0","550","Bulk","MET","Active","1:0.5:0.5","10k","10k, 2.5k/2.5k","1.3kOhm","735 ~ 390Ohm, 850 ~ 455Ohm","Data/Voice Coupling","300Hz ~ 20kHz","±3dB","500VRMS @ 30 Seconds","-","-","75mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-37.pdf,-,MET-37-ND,MET-37,Tamura,AUDIO TRANSFORMER,0,0,"7.52125","0","550","Bulk","MET","Active","0.918:1","500CT","600","65Ohm","95Ohm","-","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-05-T.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg,MET-05-T-ND,MET-05-T,Triad Magnetics,AUDIO COUPLING ENCAPSULATED TRAN,0,0,"7.57143","0","84","Bulk","MET","Active","5:1","25kCT","1kCT","1.6kOhm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","30mW","-20°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-118.pdf,-,TTC-118-ND,TTC-118,Tamura,TRANSF TELE COUP 600:600 OHM,0,0,"7.61750","0","560","Bulk","TTC","Active","1:1.06","600","600","46Ohm","63Ohm","-","300Hz ~ 3.5kHz","±0.5dB","1500VRMS @ 1 Minute","1.2dB Max @ 1kHz","26dB Min @ 300Hz","-45dB ~ 7dB","-","CSA-C22.2 No. 66-M1988, UL1459","Through Hole","0.799"" L x 0.650"" W (20.30mm x 16.50mm)","0.488"" (12.40mm)","PC Pin"
-,-,ATT-81-ND,ATT-81,Tamura,AUDIO TRANSFORMER,0,0,"7.63126","0","660","Bulk","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-10.pdf,-,MET-10-ND,MET-10,Tamura,AUDIO TRANSFORMER,0,0,"7.70000","0","550","Bulk","MET","Active","1.58:1","10kCT","4kCT","1kOhm","500Ohm","-","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","40mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-24.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-23,%20MET-29,%20MET-39.jpg",MET-24-ND,MET-24,Tamura,TRANSFORMER 1.5KCT:600 3.0MADC,0,0,"7.82375","0","550","Bulk","MET","Active","1.58:1","1.5kCT","600","160Ohm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 1 Minute","2dB Max @ 1kHz","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-18.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-23,%20MET-29,%20MET-39.jpg",MET-18-ND,MET-18,Tamura,TRANSFORMER 10KCT:4.0 1.0MADC,0,0,"7.83751","0","550","Bulk","MET","Active","1:0.02","10kCT","4","1.2kOhm","1Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","40mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-43.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-23,%20MET-29,%20MET-39.jpg",MET-43-ND,MET-43,Tamura,TRANSFORMER 120CT:3.2 10.0MADC,0,0,"7.90625","0","550","Bulk","MET","Active","6.12:1","120CT","3.2","13Ohm","700mOhm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 1 Minute","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-29.pdf,//media.digikey.com/photos/Tamura%20Photos/MET-29.jpg,MT4150-ND,MET-29,Tamura,TRANSFORMER 900CT:600 3.0MA,0,0,"7.94751","0","550","Bulk","MET","Active","1.22:1","900CT","600","80Ohm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-26.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg",MET-26-ND,MET-26,Tamura,TRANSFORMER 1KCT:1KCT 3.0MADC,0,0,"8.03000","0","550","Bulk","MET","Active","1:1","1kCT","1kCT","95Ohm","110Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-27.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg",MET-27-ND,MET-27,Tamura,TRANSFORMER 1KCT:600CT 3.0MADC,0,0,"8.03000","0","550","Bulk","MET","Active","1.29:1","1kCT","600CT","95Ohm","85Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-22.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg",MET-22-ND,MET-22,Tamura,TRANSFORMR 2.5KCT:2.5KCT 1.0MADC,0,0,"8.42875","0","550","Bulk","MET","Active","1:1","2.5kCT","2.5kCT","280Ohm","350Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","40mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-129.pdf,-,TTC-129-ND,TTC-129,Tamura,TRANS TELECOM 600 SPLIT: 600/600,0,0,"8.89710","0","100","Bulk","TTC","Active","1:1.416","600","600/600","100Ohm","190Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VRMS @ 1 Minute","1.5dB Max @ 1kHz","-","-45dB ~ 7dB","-","CSA-C22.2 No. 66-M1988, UL1863","Through Hole","1.272"" L x 1.299"" W (32.30mm x 33.00mm)","0.626"" (15.90mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-05.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg",MT4144-ND,MET-05,Tamura,TRANSFORMER 25KCT:1KCT 0.5MADC,0,0,"8.96500","0","550","Bulk","MET","Active","5:1","25kCT","1kCT","1.6kOhm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","30mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-03.pdf,"//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg",MET-03-ND,MET-03,Tamura,TRANSFORMER 50KCT:1KCT 0.0MADC,0,0,"8.99251","0","550","Bulk","MET","Active","7.07:1","50kCT","1kCT","3.8kOhm","105Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","25mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-20.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,SP-20-B-ND,SP-20-B,Triad Magnetics,TRANSF 10K CT/1.2K CT AUDIO,0,0,"9.87376","0","672","Bulk","Red-Spec","Active","2.88:1","10kCT","1.2kCT","1.05kOhm","200Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-21.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,SP-21-B-ND,SP-21-B,Triad Magnetics,TRANSF 10K CT/ 2K CT AUDIO,0,0,"9.87376","0","672","Bulk","Red-Spec","Active","2.24:1","10kCT","2kCT","1.05kOhm","330Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-22.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,SP-22-B-ND,SP-22-B,Triad Magnetics,TRANSF 10K/2KCT 500 SPLIT SEC AU,0,0,"9.87376","0","672","Bulk","Red-Spec","Active","4.48:1:1","10k","2k, 500/500","1.05kOhm","146/168Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-29.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,SP-29-B-ND,SP-29-B,Triad Magnetics,TRANSF 10K CT/500 CT AUDIO,0,0,"9.87376","0","672","Bulk","Red-Spec","Active","4.47:1","10kCT","500CT","1.05kOhm","80Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-68.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,SP-68-B-ND,SP-68-B,Triad Magnetics,TRANS 10K/10KCT 2.5K SPLIT AUDIO,0,0,"9.87376","0","672","Bulk","Red-Spec","Active","2.1:1","10k","10k, 2.5k/2.5k","1kOhm","565/650Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-42.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg",SP-42-B-ND,SP-42-B,Triad Magnetics,TRANSER 150 CT/ 12 OHM AUDIO,0,0,"9.94345","0","672","Bulk","Red-Spec","Active","3.54:1","150CT","12","18Ohm","2.7Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-33.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-33,%20SP-70.jpg",SP-33-B-ND,SP-33-B,Triad Magnetics,TRANS 1K/50 OHM IMPEDANCE AUDIO,0,0,"9.94345","0","672","Bulk","Red-Spec","Active","4.4:1","1k","50","145Ohm","8Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-48.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg",SP-48-B-ND,SP-48-B,Triad Magnetics,TRANSER 7.5K CT/ 12 OHM AUDIO,0,1344,"9.95254","0","672","Bulk","Red-Spec","Active","25:1","7.5kCT","12","796Ohm","2.9Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-128.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-128.JPG,SP-128-B-ND,SP-128-B,Triad Magnetics,INDUCTOR AUDIO 0.1 HENRY,0,0,"10.29064","0","672","Bulk","Red-Spec","Active","-","-","-","15Ohm","-","-","-","-","1000VRMS @ 1 Second","-","-","-","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-52.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/SP-52.JPG,SP-52-B-ND,SP-52-B,Triad Magnetics,TRANSER 1.5K CT/ 600 OHM AUDIO,0,0,"10.32018","0","672","Bulk","Red-Spec","Active","1.58:1","1.5kCT","600","168Ohm","92Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-49.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/SP-49.JPG,SP-49-B-ND,SP-49-B,Triad Magnetics,TRANS 300/600 OHM IMPEDNCE AUDIO,0,0,"10.67469","0","640","Bulk","Red-Spec","Active","1:1.42","300CT","600","41Ohm","98Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-50.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg",SP-50-B-ND,SP-50-B,Triad Magnetics,TRANSER 500 CT/ 600 OHM AUDIO,0,0,"10.67469","0","672","Bulk","Red-Spec","Active","1:1.1","500CT","600","67Ohm","98Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-69.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg",SP-69-B-ND,SP-69-B,Triad Magnetics,TRANS 600/ 600CT 150 SPLIT AUDIO,0,0,"10.67469","0","672","Bulk","Red-Spec","Active","2.1:1","600","600, 150/150","1kOhm","Parallel @ 565Ohm, Series @ 650Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-306P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-306P.jpg,TY-306P-B-ND,TY-306P-B,Triad Magnetics,TRANSF 600 SPLIT PRI .75MA DC TE,0,0,"13.18048","0","126","Bulk","TY","Active","1:2.21","600/600","600","31Ohm, 31Ohm","108Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1.5dB Typ","10dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","1.650"" L x 1.375"" W (41.91mm x 34.93mm)","0.680"" (17.27mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-305P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-305P.jpg,TY-305P-B-ND,TY-305P-B,Triad Magnetics,TRANSF 600 OHM 100MA DC TEL,0,0,"13.52139","0","108","Bulk","TY","Active","1:0.90","600","600","108Ohm","61Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1.5dB Typ","10dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","1.650"" L x 1.375"" W (41.91mm x 34.93mm)","0.680"" (17.27mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-13.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,SP-13-B-ND,SP-13-B,Triad Magnetics,TRANSF 25K CT 20K CT/1K 800CT AU,0,0,"13.81667","0","12","Bulk","Red-Spec","Active","5:1","25kCT, 20kCT","1kCT, 800CT","1.7kOhm","115Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","40mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-128.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-128.JPG,237-1156-ND,SP-128,Triad Magnetics,INDUCTOR AUDIO 0.1 HENRY,0,345,"16.06000","0","1","Bulk","Red-Spec","Active","-","-","-","15Ohm","-","-","-","-","1000VRMS @ 1 Second","-","-","-","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-20.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg",237-1140-ND,SP-20,Triad Magnetics,TRANSF 10K CT/1.2K CT AUDIO,0,65,"16.29000","0","1","Bulk","Red-Spec","Active","2.88:1","10kCT","1.2kCT","1.05kOhm","200Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-305P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-305P.jpg,237-1128-ND,TY-305P,Triad Magnetics,TRANSF 600 OHM 100MA DC TEL,0,180,"16.40700","0","10","Bulk","TY","Active","1:0.90","600","600","108Ohm","61Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1.5dB Typ","10dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","1.650"" L x 1.375"" W (41.91mm x 34.93mm)","0.680"" (17.27mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-32.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg",SP-32-ND,SP-32,Triad Magnetics,AUDIO TRANSFORMER,0,69,"17.63000","0","1","Bulk","Red-Spec","Active","3.16:1","500","50","60Ohm","8Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/150,151%20Series.pdf",-,150J032-ND,150J032,Hammond Manufacturing,TRANSFORMR AUDIO 600/600CT 75ADC,0,35,"17.81000","0","1","Bulk","150","Active","-","600","600CT","67Ohm","90Ohm","Voice","300Hz ~ 3.4kHz","0.5dB","-","1.5dB","26dB","-","-","-","Through Hole","1.650"" L x 1.340"" W (41.91mm x 34.04mm)","0.650"" (16.51mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/TY-306P.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-306P.jpg,237-1129-ND,TY-306P,Triad Magnetics,TRANSF 600 SPLIT PRI .75MA DC TE,0,859,"18.11000","0","1","Bulk","TY","Active","1:1","600, 150/150","600","31Ohm, 31Ohm","108Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1.5dB Typ","10dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","1.650"" L x 1.375"" W (41.91mm x 34.93mm)","0.680"" (17.27mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/102.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/102-Series.jpg,102H-ND,102H,Hammond Manufacturing,TRANSFORMER AUDIO 2000/500CT,0,0,"19.14000","0","1","Bulk","102","Active","-","2k","500CT","341Ohm","62Ohm","Miniature Epoxy Potted","310Hz","-1dB","100V","1.5dB","-","20mW","-","-","Through Hole","0.570"" L x 0.570"" W (14.48mm x 14.48mm)","0.480"" (12.19mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/102.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/102-Series.jpg,102J-ND,102J,Hammond Manufacturing,TRANSFORMER AUDIO 6000/2000CT,0,0,"19.14000","0","1","Bulk","102","Active","-","6k","2kCT","900Ohm","260Ohm","Miniature Epoxy Potted","310Hz","-1dB","100V","1.5dB","-","20mW","-","-","Through Hole","0.570"" L x 0.570"" W (14.48mm x 14.48mm)","0.480"" (12.19mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/102.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/102-Series.jpg,102K-ND,102K,Hammond Manufacturing,TRANSFORMER AUDIO 10000/2000CT,0,0,"19.14000","0","1","Bulk","102","Active","-","10k","2kCT","1.585kOhm","260Ohm","Miniature Epoxy Potted","310Hz","-1dB","100V","1.5dB","-","20mW","-","-","Through Hole","0.570"" L x 0.570"" W (14.48mm x 14.48mm)","0.480"" (12.19mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,145F-ND,145F,Hammond Manufacturing,TRANSFORMR AUDIO 600CT/200CT IMP,0,0,"20.55000","0","1","Bulk","145","Active","-","600CT","200CT","45Ohm","9Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","135mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,145L-ND,145L,Hammond Manufacturing,TRANSFORMER AUDIO 4K/2.6KCT IMP,0,0,"20.55000","0","1","Bulk","145","Active","-","4k","2.6kCT","340Ohm","100Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","135mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,145N-ND,145N,Hammond Manufacturing,TRANSFORMER AUDIO 10K/2K IMPED,0,14,"20.55000","0","1","Bulk","145","Active","-","10k","2kCT","700Ohm","89Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","135mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_144x.jpg,144B-ND,144B,Hammond Manufacturing,TRANSFORMER AUDIO 200CT/3.2 IMP,0,0,"20.55000","0","1","Bulk","144","Active","-","200CT","3.2","10Ohm","-","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","150mW","-","-","Chassis Mount","1.000"" L x 0.690"" W (25.40mm x 17.53mm)","0.690"" (17.53mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,146D-ND,146D,Hammond Manufacturing,TRANSFORMER AUDIO 100CT/3.2 IMP,0,0,"20.55000","0","1","Bulk","146","Active","-","100CT","3.2","4.4Ohm","300mOhm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","700mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/148.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_148A.jpg,148F-ND,148F,Hammond Manufacturing,TRANSF AUDIO 1.5K TO 125/500 IMP,0,0,"20.94000","0","1","Bulk","148","Active","-","1.5k","500, 125/125","220Ohm","58Ohm","Economical Open Type","200Hz ~ 15kHz","±1dB","-","0.5dB","-","75mW","-","-","Through Hole","0.820"" L x 0.680"" W (20.83mm x 17.27mm)","0.690"" (17.53mm)","PC Pin"
