Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Inductance","For Use With/Related Products","Mounting Type","Size / Dimension","Height - Seated (Max)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3978-6-ND,PH9384.089NLT,Pulse Electronics Power,XFMR GATE-DR 8CT:9CT SM NPB,753,0,"Digi-Reel","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
https://www.murata-ps.com/data/magnetics/kmp_1605.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_1605C.jpg,811-3648-ND,1605C,Murata Power Solutions Inc.,FIXED IND,60,0,"2.59000","0","1","1605C","Not For New Designs","26µH","-","Through Hole","0.886"" L x 0.270"" W (22.50mm x 6.86mm)","0.259"" (6.59mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253.pdf,//media.digikey.com/Photos/Murata%20Photos/78253T-SERIES.jpg,811-3531-5-ND,78253/35C,Murata Power Solutions Inc.,XFRMR MAX250 4KVDC 2.5 MH DIP,38,0,"2.66000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/21033814420_100686310DRW002B.pdf,//media.digikey.com/Photos/Harting/MFG_2103381442x.jpg,1195-7260-ND,21033814420,HARTING,M12 TRANSF. 10/100BASE-T D ANG W,60,0,"23.24000","0","1","M12","Active","-","-","Surface Mount","0.754"" Dia (19.15mm)","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/21033814421_100686310DRW003B.pdf,//media.digikey.com/Photos/Harting/MFG_2103381442x.jpg,1195-7261-ND,21033814421,HARTING,M12 TRANSF. 10/100BASE-T D ANG W,60,0,"25.49000","0","1","M12","Active","-","-","Surface Mount","0.754"" Dia (19.15mm)","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/21033814822_100693074DRW003B.pdf,//media.digikey.com/Photos/Harting/MFG_2103381482x.jpg,1195-7267-ND,21033814822,HARTING,M12 TRANSF. 1000BASE-T X ANG W/,60,0,"36.19000","0","1","M12","Active","-","-","Surface Mount","0.754"" Dia (19.15mm)","-"
https://www.hammfg.com/files/parts/pdf/PT120PC.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_PT120PC.jpg,HM5609-ND,PT120PC,Hammond Manufacturing,TRANSFORMER 120VAC 50-60 PCMNT,10,184,"36.30000","0","1","-","Active","-","-","Through Hole","1.030"" L x 0.830"" W (26.16mm x 21.08mm)","1.830"" (46.48mm)"
https://b2b.harting.com/files/download/PRD/PDF_TS/21033814820_100693074DRW002B.pdf,//media.digikey.com/Photos/Harting/MFG_2103381482x.jpg,1195-7266-ND,21033814820,HARTING,M12 TRANSF. 1000BASE-T X ANG W/O,60,0,"39.15000","0","1","M12","Active","-","-","Surface Mount","0.754"" Dia (19.15mm)","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/21033814823_100696830DRW002B.pdf,//media.digikey.com/Photos/Harting/MFG_210338148xx.jpg,1195-7268-ND,21033814823,HARTING,M12 TRANSF. 10GBASE-T X ANG W/O,60,0,"44.18000","0","1","M12","Active","-","-","Surface Mount","0.754"" Dia (19.15mm)","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/21033814825_100696830DRW003B.pdf,//media.digikey.com/Photos/Harting/MFG_210338148xx.jpg,1195-7269-ND,21033814825,HARTING,M12 TRANSF. 10GBASE-T X ANG W/ P,60,0,"44.18000","0","1","M12","Active","-","-","Surface Mount","0.754"" Dia (19.15mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/trans_atb3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ATB322524-0110.JPG,445-8636-2-ND,ATB322524-0110-T000,TDK Corporation,TRANSFORMERS,0,0,"0.94800","0","1000","ATB3225","Active","7µH","Xenon Flash","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.100"" (2.54mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_atb3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ATB322524-0110.JPG,445-8636-1-ND,ATB322524-0110-T000,TDK Corporation,TRANSFORMERS,648,0,"1.98000","0","1","ATB3225","Active","7µH","Xenon Flash","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.100"" (2.54mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_atb3225_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ATB322524-0110.JPG,445-8636-6-ND,ATB322524-0110-T000,TDK Corporation,TRANSFORMERS,648,0,"Digi-Reel","0","1","ATB3225","Active","7µH","Xenon Flash","Surface Mount","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.100"" (2.54mm)"
http://www.excelitas.com/downloads/ZS1052-SHTH.pdf,//media.digikey.com/Photos/Excelitas%20Cermax/ZS1052-S-HT%28H%29.jpg,1601-1018-2-ND,ZS1052 S HT(H),Excelitas Technologies,TRIGGER COIL SURFACE MOUNT,0,0,"1.15200","0","500","-","Active","20µH","Xenon Flash","Surface Mount","0.335"" L x 0.705"" W (8.50mm x 17.90mm)","0.311"" (7.90mm)"
http://www.excelitas.com/downloads/ZS1052-SHTH.pdf,//media.digikey.com/Photos/Excelitas%20Cermax/ZS1052-S-HT%28H%29.jpg,1601-1018-1-ND,ZS1052 S HT(H),Excelitas Technologies,TRIGGER COIL SURFACE MOUNT,758,0,"2.77000","0","1","-","Active","20µH","Xenon Flash","Surface Mount","0.335"" L x 0.705"" W (8.50mm x 17.90mm)","0.311"" (7.90mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,553-3349-2-ND,PH9085.043NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 1.16MH SMT,0,0,"1.30900","0","700","-","Active","1.16mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,553-3349-1-ND,PH9085.043NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 1.16MH SMT,318,0,"2.88000","0","1","-","Active","1.16mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,553-3349-6-ND,PH9085.043NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 1.16MH SMT,318,0,"Digi-Reel","0","1","-","Active","1.16mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,553-3347-2-ND,PH9085.021NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 1.16MH SMT,0,0,"1.30900","0","700","-","Active","1.16mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,553-3347-1-ND,PH9085.021NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 1.16MH SMT,157,0,"2.88000","0","1","-","Active","1.16mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,553-3347-6-ND,PH9085.021NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 1.16MH SMT,157,0,"Digi-Reel","0","1","-","Active","1.16mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3350-2-ND,PH9385.012NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:2 SMT,0,0,"1.86450","0","300","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3350-1-ND,PH9385.012NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:2 SMT,971,0,"3.60000","0","1","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3350-6-ND,PH9385.012NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:2 SMT,971,0,"Digi-Reel","0","1","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3353-2-ND,PH9385.045NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 4:5 SMT,0,0,"1.86450","0","300","PH9385","Active","3.2mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3353-1-ND,PH9385.045NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 4:5 SMT,166,0,"3.60000","0","1","PH9385","Active","3.2mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3353-6-ND,PH9385.045NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 4:5 SMT,166,0,"Digi-Reel","0","1","PH9385","Active","3.2mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3351-2-ND,PH9385.013NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:3 SMT,0,0,"1.86450","0","300","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3351-1-ND,PH9385.013NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:3 SMT,77,0,"3.60000","0","1","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3351-6-ND,PH9385.013NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:3 SMT,77,0,"Digi-Reel","0","1","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2687-ND,PH9185.013NL,Pulse Electronics Power,TRANSFORMER 200UH 1:3 SMD,94,0,"3.77000","0","1","PH9185","Active","200µH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2691-ND,PH9185.043NL,Pulse Electronics Power,TRANSFORMER 1260UH 4:3 SMD,45,0,"3.77000","0","1","PH9185","Active","1.26mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2058-2-ND,PH9185.043NLT,Pulse Electronics Power,TRANSFORMER 1260UH 4:3 SMD,0,0,"2.32900","0","150","PH9185","Active","1.26mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2058-1-ND,PH9185.043NLT,Pulse Electronics Power,TRANSFORMER 1260UH 4:3 SMD,33,0,"4.37000","0","1","PH9185","Active","1.26mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2058-6-ND,PH9185.043NLT,Pulse Electronics Power,TRANSFORMER 1260UH 4:3 SMD,33,0,"Digi-Reel","0","1","PH9185","Active","1.26mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3360-2-ND,PH9400.566NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.36300","0","150","PH9400","Active","4.5mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3360-1-ND,PH9400.566NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,74,0,"4.43000","0","1","PH9400","Active","4.5mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3360-6-ND,PH9400.566NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,74,0,"Digi-Reel","0","1","PH9400","Active","4.5mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3361-2-ND,PH9400.655NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.36300","0","150","PH9400","Active","6.48mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3361-1-ND,PH9400.655NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,42,0,"4.43000","0","1","PH9400","Active","6.48mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3361-6-ND,PH9400.655NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,42,0,"Digi-Reel","0","1","PH9400","Active","6.48mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3359-2-ND,PH9400.566ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.94100","0","150","PH9400","Active","1.12mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3359-1-ND,PH9400.566ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,68,0,"5.52000","0","1","PH9400","Active","1.12mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3359-6-ND,PH9400.566ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,68,0,"Digi-Reel","0","1","PH9400","Active","1.12mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC2723ER.jpg,445-16050-ND,PFC2723ER-601K02B-00,TDK Corporation,CHOKE COMMON MODE,75,0,"12.93000","0","1","PFC","Active","600µH","-","Through Hole","0.984"" L x 1.102"" W (25.00mm x 28.00mm)","0.984"" (25.00mm)"
http://www.excelitas.com/Downloads/ZS1052-1H.pdf,//media.digikey.com/Photos/Excelitas%20Cermax/ZS1052-1%28H%29.JPG,ZS1052-1(H)-ND,ZS1052-1(H),Excelitas Technologies,TRIGGER COIL,0,0,"2.21000","0","1","-","Active","20µH","Xenon Flash","Through Hole","0.315"" L x 0.630"" W (8.00mm x 16.00mm)","0.315"" (8.00mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253j.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-2413-ND,78253/35JC,Murata Power Solutions Inc.,XFRMR 1:2.27 SMD MAX253,0,0,"2.66000","0","1","78253J","Active","360µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.260"" (6.60mm)"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H5019EFNL/doc_part/H5019EFNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5019EFNL.JPG,553-2257-5-ND,H5019EFNL,Pulse Electronics Network,TRANSFORMER MODULE GIGABIT 1PORT,0,0,"8.21000","0","1","-","Active","350µH","-","Surface Mount","0.780"" L x 0.750"" W (19.81mm x 19.05mm)","0.772"" (19.60mm)"
https://www.murata-ps.com/data/magnetics/kmp_78250.pdf,//media.digikey.com/Photos/Murata%20Photos/78250T-SERIES.jpg,811-1277-5-ND,78250C,Murata Power Solutions Inc.,XFRMR MAX250 1.5KVDC 2.5 MH DIP,0,0,"2.66000","0","1","78250","Active","2mH","MAX250, MAX251","Through Hole","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.260"" (6.60mm)"
http://www.newava.com/wp-content/uploads/2018/11/S22230.pdf,//media.digikey.com/photos/Newava%20Technologies%20Photos/S22230.jpg,470-1005-ND,S22230,Newava Technology Inc.,TRANSFORMER FOR MAXIM 250/251,0,0,"5.23000","0","1","-","Active","2mH","MAX250, MAX251","Through Hole","0.650"" L x 0.385"" W (16.51mm x 9.78mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253.pdf,//media.digikey.com/Photos/Murata%20Photos/78253T-SERIES.jpg,811-1272-5-ND,78253/35VC,Murata Power Solutions Inc.,XFRMR 3.3V IN 5V OUT MAX 253 DIP,0,0,"3.43000","0","1","78253","Active","142µH","MAX253","Through Hole","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.260"" (6.60mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC2723ER.jpg,445-16051-ND,PFC2723ER-421K03B-00,TDK Corporation,CHOKE COMMON MODE,21,0,"12.93000","0","1","PFC","Not For New Designs","420µH","-","Through Hole","0.984"" L x 1.102"" W (25.00mm x 28.00mm)","0.984"" (25.00mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253j.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-3831-2-ND,78253/35JC-R,Murata Power Solutions Inc.,XFRMR 1:2.27 SMD MAX253,0,0,"2.10000","0","500","78253J","Active","360µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253j.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-3831-1-ND,78253/35JC-R,Murata Power Solutions Inc.,XFRMR 1:2.27 SMD MAX253,0,0,"3.89000","0","1","78253J","Active","360µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253j.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-3831-6-ND,78253/35JC-R,Murata Power Solutions Inc.,XFRMR 1:2.27 SMD MAX253,0,0,"Digi-Reel","0","1","78253J","Active","360µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253j.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-3832-2-ND,78253/55JVC-R,Murata Power Solutions Inc.,XFRMR 1:1.33 4KV SMD MAX253,0,0,"2.71000","0","500","78253J","Active","240µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253j.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-3832-1-ND,78253/55JVC-R,Murata Power Solutions Inc.,XFRMR 1:1.33 4KV SMD MAX253,0,0,"5.02000","0","1","78253J","Active","240µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253j.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-3832-6-ND,78253/55JVC-R,Murata Power Solutions Inc.,XFRMR 1:1.33 4KV SMD MAX253,0,0,"Digi-Reel","0","1","78253J","Active","240µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/750341455_Dwg.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750341455.JPG,1297-1032-2-ND,750341455,Wurth Electronics Midcom,INDUCTOR PWR O2 MICRO 300UH SMD,0,0,"2.95700","0","410","-","Active","300µH","O2 Buck Converter","Surface Mount","0.575"" L x 0.824"" W (14.60mm x 20.92mm)","0.325"" (8.25mm)"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/750341455_Dwg.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750341455.JPG,1297-1032-1-ND,750341455,Wurth Electronics Midcom,INDUCTOR PWR O2 MICRO 300UH SMD,0,0,"Discontinued at Digi-Key","0","1","-","Discontinued at Digi-Key","300µH","O2 Buck Converter","Surface Mount","0.575"" L x 0.824"" W (14.60mm x 20.92mm)","0.325"" (8.25mm)"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/750341455_Dwg.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750341455.JPG,1297-1032-6-ND,750341455,Wurth Electronics Midcom,INDUCTOR PWR O2 MICRO 300UH SMD,0,0,"Digi-Reel","0","1","-","Discontinued at Digi-Key","300µH","O2 Buck Converter","Surface Mount","0.575"" L x 0.824"" W (14.60mm x 20.92mm)","0.325"" (8.25mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2689-ND,PH9185.034NL,Pulse Electronics Power,TRANSFORMER 750UH 3:4 SMD,0,0,"3.97000","0","1","PH9185","Active","750µH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
https://www.hammfg.com/electronics/transformers/instrument/ex-hx-vt.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_VT55A.jpg,HM2291-ND,VT56A,Hammond Manufacturing,TRANSFORMER POTENTIAL,5,40,"55.11000","0","1","-","Active","-","-","Chassis Mount","3.250"" L x 3.000"" W (82.55mm x 76.20mm)","2.500"" (63.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P732.pdf,-,PG1427.003NL-ND,PG1427.003NL,Pulse Electronics Power,XFMR GATE-DR 2:1:1 SMT NPB,0,0,"0.94800","0","1725","-","Active","1.6mH","-","Surface Mount","-","0.118"" (3.00mm)"
http://productfinder.pulseeng.com/products/datasheets/P732.pdf,-,PG1427.001NLT-ND,PG1427.001NLT,Pulse Electronics Power,XFMR GATE-DR 1:1:1 SMT NPB,0,0,"0.99540","0","2000","-","Active","780µH","-","Surface Mount","-","0.118"" (3.00mm)"
http://productfinder.pulseeng.com/products/datasheets/P732.pdf,-,PG1427.002NLT-ND,PG1427.002NLT,Pulse Electronics Power,XFMR GATE-DR 1:1:1 SMT NPB,0,0,"0.99540","0","2000","-","Active","780µH","-","Surface Mount","-","0.118"" (3.00mm)"
http://productfinder.pulseeng.com/products/datasheets/P732.pdf,-,PG1427.003NLT-ND,PG1427.003NLT,Pulse Electronics Power,XFMR GATE-DR 2:1:1 SMT NPB,0,0,"0.99540","0","2000","-","Active","1.6mH","-","Surface Mount","-","0.118"" (3.00mm)"
http://productfinder.pulseeng.com/products/datasheets/P732.pdf,-,PG1427.004NLT-ND,PG1427.004NLT,Pulse Electronics Power,XFMR GATE-DR 1:0.7:0.7 NPB,0,0,"0.99540","0","2000","-","Active","820µH","-","Surface Mount","-","0.118"" (3.00mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,PH9085.035NLT-ND,PH9085.035NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 .33UH SMT,0,0,"1.19350","0","1400","-","Active","1.02mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,PH9085.038NLT-ND,PH9085.038NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 3.3UH SMT,0,0,"1.19350","0","1400","-","Active","1.02mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9085.JPG,PH9085.083NLT-ND,PH9085.083NLT,Pulse Electronics Power,IND PWR 3.0X3.0X1.2 4.7UH SMT,0,0,"1.19350","0","1400","-","Active","1.16mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
