Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Specifications"
-,-,EDM1GOBLINSTART-ND,EDM1GOBLINSTART,TechNexion,BOARD EVAL EDM TYPE1 CBL/ADAPTER,0,0,"156.25000","0","1","EDM1","Active","Board","EDM Type 1 Evaluation Board Including Cable Kit and Adapter"
//media.digikey.com/pdf/Data%20Sheets/TechNexion%20PDFs/EDM2-ELF_Web.pdf,-,EDM2ELFSTART-ND,EDM2ELFSTART,TechNexion,BOARD EVAL EDM TYPE2 CBL/ADAPTER,0,0,"156.25000","0","1","EDM2","Active","Board","EDM Type 2 Evaluation Board Including Cable Kit and Adapter"
http://downloadt.advantech.com/ProductFile/PIS/IPC-510/Product%20-%20Datasheet/IPC-510_DS(07.25.17)20170725184524.pdf,-,IPC-DT-5230E-ND,IPC-DT-5230E,Advantech Corp,RACK 2 X 5.25"" TO 3 X 3.5"" HDD,0,0,"156.94000","0","1","-","Active","Hardware","Mobile Rack"
-,-,EDM1CFIMX6D10START-ND,EDM1CFIMX6D10START,TechNexion,KIT STARTER EDM TYPE1,0,0,"157.50000","0","8","EDM1","Not For New Designs","Starter Kit","EDM Type 1 Starter Kit"
-,-,EDM2CFIMX6D10START-ND,EDM2CFIMX6D10START,TechNexion,KIT STARTER EDM TYPE2,0,0,"157.50000","0","8","EDM2","Not For New Designs","Starter Kit","EDM Type 2 Starter Kit"
http://advdownload.advantech.com/productfile/PIS/ARK-6620/Product%20-%20Datasheet/ARK-6610_6620_DS(03.23.18)20180323113208.pdf,-,ARK-6620-18ZBE-ND,ARK-6620-18ZBE,Advantech Corp,CHASSIS MINI-ITX MB WALL 180 PSU,0,0,"158.27000","0","1","-","Active","Computer Chassis","For Mini-ITX Motherboard"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-EXT100E-ND,PWS-870-EXT100E,Advantech Corp,ACCESSORY PWS-870 I/O EXTENSION,0,0,"158.27000","0","1","*","Active","-","-"
-,-,POC-W152-BTTE-ND,POC-W152-BTTE,Advantech Corp,BATERRY PACK BATTERY MODULE 42,0,0,"159.60000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/POC-W211_IP54.pdf,-,POC-W211-BTTE-ND,POC-W211-BTTE,Advantech Corp,BATERRY PACK BATTERY MODULE 42,0,0,"162.26000","0","1","*","Active","-","-"
http://www.seagate.com/www-content/product-content/skyhawk/en-us/docs/100804836b.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_96HD4TB-ST-SG5KA1.jpg,96HD4TB-ST-SG5KA1-ND,96HD4TB-ST-SG5KA1,Advantech Corp,SEAGATE 3.5"" 4TB 5KRPM SATAIII 6,0,0,"165.03000","0","1","-","Active","Rotating Drives","4 TB 3.5"" SATA Hard Drive"
-,-,HIT-KITS-TSD0E-ND,HIT-KITS-TSD0E,Advantech Corp,HIT SERIES STANDARD ACCESSORY: T,0,0,"167.58000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-TOMC.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-TOMC.jpg,1241-1102-ND,VL-CKR-TOMC,VersaLogic Corporation,CABLE KIT TOMCAT EPM-16,0,0,"170.00000","0","5","Tomcat","Active","Cable Kit","-"
http://wfcache.advantech.com/www/certified-peripherals/documents/96hd2tb-st-sg7ke1_datasheet.pdf,-,96HD2TB-ST-SG7KE1-ND,96HD2TB-ST-SG7KE1,Advantech Corp,SATA III SEAGATE 3.5"" 2TB 7KRPM,0,0,"176.89000","0","1","-","Active","Rotating Drives","2 TB 3.5"" SATA Hard Drive"
http://advdownload.advantech.com/productfile/PIS/96HD4TB-ST-WD5KA1/Product%20-%20Datasheet/96HD4TB-ST-WD5KA1_datasheet20170526113344.pdf,-,96HD4TB-ST-WD5KA1-ND,96HD4TB-ST-WD5KA1,Advantech Corp,WD AV 4TB 3.5"" 5KRPM SATAIII 64M,0,0,"176.96000","0","1","-","Active","Rotating Drives","4 TB 3.5"" SATA Hard Drive"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-MAMBA.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-MAMBA.jpg,1241-1051-ND,VL-CKR-MAMBA,VersaLogic Corporation,CABLE KIT MAMBA EBX-37,0,0,"177.00000","0","5","Mamba","Not For New Designs","Cable Kit","-"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-BAT100E-ND,PWS-870-BAT100E,Advantech Corp,ACCESSORY PWS-870 2ND BATTERY 4,0,0,"179.55000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-MANX.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-MANX.jpg,1241-1049-ND,VL-CKR-MANX,VersaLogic Corporation,CABLE KIT MANX EPM-15,0,0,"194.00000","0","5","Manx","Not For New Designs","Cable Kit","-"
-,//media.digikey.com/Photos/Technexion/EDM1CFIMX6Q10START.JPG,1405-0003-ND,EDM1CFIMX6Q10START,TechNexion,KIT STARTER EDM TYPE1 I.MX6 QUAD,0,0,"196.25000","0","8","EDM1","Not For New Designs","Starter Kit","EDM Type 1 Starter Kit"
http://wfcache.advantech.com/www/certified-peripherals/documents/96HD2TB-SS-SG7KE_datasheet.pdf,-,96HD2TB-SS-SG7KE-ND,96HD2TB-SS-SG7KE,Advantech Corp,SG ENTERPRISE 3.5"" 2TB 7KRPM SAS,0,0,"196.84000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/IPC-619_619S_20-Jun-2012.pdf,-,IPC-619SBP-00XE-ND,IPC-619SBP-00XE,Advantech Corp,4U 10-SLOT CHASSIS B VERSION CHA,0,0,"208.81000","0","1","-","Active","Computer Chassis","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/MicroSD_Cards_6-23-16.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-F41-8EBN.JPG,1241-1231-ND,VL-F41-8EBN,VersaLogic Corporation,8GB MICROSD CARD,0,0,"208.95200","0","5","-","Active","Memory Card - microSD™","SSD 8GB SLC MicroSD card, Industrial Temperature"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-HAWK.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-HAWK.jpg,1241-1273-ND,VL-CKR-HAWK,VersaLogic Corporation,CABLE KIT HAWK EPU-3310,0,0,"217.00200","0","5","Hawk","Active","Cable Kit","-"
http://downloadt.advantech.com/ProductFile/PIS/WP-5530/Product%20-%20Datasheet/WP-5530-PDX0_DS(02.17.16)20160219161350.pdf,-,ADP-2D-011B-00000-ND,ADP-2D-011B-00000,Advantech Corp,10.1"" 2ND MONITOR REAR MOUNT,0,0,"218.12000","0","1","-","Active","Module","10.1 RVGA WP55 Glass BK"
http://downloadt.advantech.com/ProductFile/PIS/CM-5500/Product%20-%20Datasheet/CM-5500-AR70_80_DS(02.17.16)20160219161721.pdf,-,ADP-MR-50B1-06003-ND,ADP-MR-50B1-06003,Advantech Corp,MSR+ FINGER PRINTER+ IC CARD REA,0,0,"220.78000","0","1","-","Active","Module","MSR+ Finger Printer+ IC Card Reader PS2 Gray"
http://wfcache.advantech.com/www/certified-peripherals/documents/96hd4tb-st-sg7ke1_datasheet.pdf,-,96HD4TB-ST-SG7KE1-ND,96HD4TB-ST-SG7KE1,Advantech Corp,SATA III SEAGATE 3.5"" 4TB 7KRPM,0,0,"222.11000","0","1","-","Active","Rotating Drives","4 TB 3.5"" SATA Hard Drive"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/W-POS_Series_9-21-15.pdf,-,ADP-2D-012A-53000-ND,ADP-2D-012A-53000,Advantech Corp,10.1 POLE MOUNT VGA WP7 GX GLASS,0,0,"223.44000","0","1","-","Active","Module","10.1 Pole VGA WP7 PLP 22CM Glass w/o LOGO Black"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/IPC-619_619S_20-Jun-2012.pdf,-,IPC-619MB-00XE-ND,IPC-619MB-00XE,Advantech Corp,4U IPC B VERSION CHASSIS FOR MOT,0,0,"223.44000","0","1","-","Active","Computer Chassis","-"
-,-,VL-MM9-16SBN-ND,VL-MM9-16SBN,VersaLogic Corporation,DRAM 16 GB PC3-12800 SODIMM DDR3,0,0,"226.00100","0","10","Copperhead","Active","Memory Module","DDR3 PC3-12800 SO-DIMM Memory Module (1.35V)"
http://advdownload.advantech.com/productfile/PIS/96ND600G-SS-SG10E1/Product%20-%20Datasheet/96ND600G-SS-SG10E1_datasheet20170930114034.pdf,-,96ND600G-SS-SG10E1-ND,96ND600G-SS-SG10E1,Advantech Corp,SG ENTERPRISE 600GB 10KRPM SAS 1,0,0,"226.10000","0","1","-","Active","Rotating Drives","600 GB 2.5"" SAS Hard Drive"
http://advdownload.advantech.com/productfile/PIS/IPC-6608/Product%20-%20Datasheet/IPC-6606_6608_DS(09.13.17)20171002112506.pdf,-,IPC-6608BP-25BE-ND,IPC-6608BP-25BE,Advantech Corp,CHASSIS DESK/WALL 8SLOT 250W PSU,0,0,"228.76000","0","1","-","Active","Computer Chassis","PICMG 1.0, 1.3 Backplane"
http://downloadt.advantech.com/ProductFile/PIS/EP-5530/Product%20-%20Datasheet/EP-5530-AR50_PD50_DS(07.07.16)20160712115723.pdf,-,ADP-2D-0128-53000-ND,ADP-2D-0128-53000,Advantech Corp,2ND DISPLAY 10.1"" VGA EP5530 PLS,0,0,"228.76000","0","1","-","Active","Module","2nd Display 10.1"" VGA EP5530 Plastic Pole 22CM Glass Black"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-MM8-2EBN_VL470T5763A-E6YA.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-MM8-2EBN.JPG,1241-1117-ND,VL-MM8-2EBN,VersaLogic Corporation,"2GB, DDR2 EX TEMP ROHS",0,0,"235.00100","0","10","-","Active","Memory Module","2GB (256Mx64) DDR2 SDRAM"
-,-,VL-MM9-16EBN-ND,VL-MM9-16EBN,VersaLogic Corporation,DRAM 16 GB PC3-12800 SODIMM DDR3,0,0,"237.18800","0","10","Copperhead","Active","Memory Module","DDR3 PC3-12800 SO-DIMM Memory Module (1.35V)"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/IPC-5120_7120_13-Nov-2014.pdf,-,IPC-5120-25CE-ND,IPC-5120-25CE,Advantech Corp,CHASSIS MICRO-ATX M/B CHASSIS W,0,0,"240.73000","0","1","-","Active","Computer Chassis","For ATX/mATX Motherboard"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-OCEL.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-OCEL.jpg,1241-1055-ND,VL-CKR-OCEL,VersaLogic Corporation,CABLE KIT OCELOT EPMS-21,0,0,"245.00000","0","2","Ocelot","Not For New Designs","Cable Kit","-"
http://advdownload.advantech.com/productfile/PIS/IPC-619/Product%20-%20Datasheet/IPC-619_DS(07.25.17)20170725184138.pdf,-,IPC-619BP-00XE-ND,IPC-619BP-00XE,Advantech Corp,4U 15-SLOT CHASSIS B VERSION CHA,0,0,"246.05000","0","1","-","Last Time Buy","Computer Chassis","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/IPC-5120_7120_13-Nov-2014.pdf,-,IPC-7120-25CE-ND,IPC-7120-25CE,Advantech Corp,ATX M/B CHASSIS W/250W PSU VER.,0,0,"246.05000","0","1","-","Active","Computer Chassis","For ATX/mATX Motherboard"
https://advdownload.blob.core.windows.net/productfile/PIS/ACP-4020/Product%20-%20Datasheet/ACP-402020180910102628.pdf,-,ACP-4020MB-00XE-ND,ACP-4020MB-00XE,Advantech Corp,4U ATX MB CHASSIS W/O ATX SPS,0,0,"254.03000","0","1","-","Active","Computer Chassis","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-TIGER.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-TIGER.jpg,1241-1075-ND,VL-CKR-TIGER,VersaLogic Corporation,CABLE KIT TIGER SBC EPM-24,0,0,"255.00200","0","5","Tiger","Not For New Designs","Cable Kit","-"
https://advdownload.blob.core.windows.net/productfile/PIS/ACP-4020/Product%20-%20Datasheet/ACP-402020180910102628.pdf,-,ACP-4020BP-00XE-ND,ACP-4020BP-00XE,Advantech Corp,4U 14-SLOT CHASSIS,0,0,"258.02000","0","1","-","Active","Computer Chassis","-"
http://downloadt.advantech.com/ProductFile/PIS/EP-5530/Product%20-%20Datasheet/EP-5530-AR50_PD50_DS(07.07.16)20160712115723.pdf,-,ADP-BS-1004-00000-ND,ADP-BS-1004-00000,Advantech Corp,SCAN A-50M/U EP5 BLK,0,0,"258.02000","0","1","-","Active","Module","SCAN A-50M/U EP5 Black"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-CRADLE00E-ND,PWS-870-CRADLE00E,Advantech Corp,ACCESSORY PWS-870 CRADLE DESKTO,0,0,"260.68000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/IPC-6608/Product%20-%20Datasheet/IPC-6606_6608_DS(09.13.17)20171002112506.pdf,-,IPC-6608BP-30CE-ND,IPC-6608BP-30CE,Advantech Corp,CHASSIS DESK/WALL 8SLOT 300W PSU,0,0,"268.66000","0","1","-","Active","Computer Chassis","PICMG 1.0, 1.3 Backplane"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-LEOP.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-LEOP.jpg,1241-1057-ND,VL-CKR-LEOP,VersaLogic Corporation,CABLE KIT LEOPARD EPM-35,0,0,"274.00000","0","2","Leopard","Not For New Designs","Cable Kit","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/IPC-5120_7120_13-Nov-2014.pdf,-,IPC-5120-35CE-ND,IPC-5120-35CE,Advantech Corp,CHASSIS MICRO-ATX M/B CHASSIS W,0,0,"275.31000","0","1","-","Active","Computer Chassis","For ATX/mATX Motherboard"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/IPC-5120_7120_13-Nov-2014.pdf,-,IPC-7120-35CE-ND,IPC-7120-35CE,Advantech Corp,ATX M/B CHASSIS W/350W PSU VER.,0,0,"277.97000","0","1","-","Active","Computer Chassis","For ATX/mATX Motherboard"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-5014.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-5014.jpg,1241-1209-ND,VL-CBR-5014,VersaLogic Corporation,"I/O CABLE ASSY, CBL & PDL BD",0,0,"284.00200","0","5","-","Active","Cable","System I/O Paddleboard - Rugged Latching"
http://wfcache.advantech.com/www/certified-peripherals/documents/96HD6TB-ST-SG7KE1_datasheet.pdf,-,96HD6TB-ST-SG7KE1-ND,96HD6TB-ST-SG7KE1,Advantech Corp,SG ENTERPRISE 3.5"" 6TB 7KRPM SAT,0,0,"289.94000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/96HD6TB-ST-WD5KA1/Product%20-%20Datasheet/96HD6TB-ST-WD5KA1_datasheet20170526113539.pdf,-,96HD6TB-ST-WD5KA1-ND,96HD6TB-ST-WD5KA1,Advantech Corp,WD AV 6TB 3.5"" 5KRPM SATAIII 64M,0,0,"294.94000","0","1","-","Active","Rotating Drives","6 TB 3.5"" SATA Hard Drive"
http://advdownload.advantech.com/productfile/PIS/HPC-5000/Product%20-%20Datasheet/HPC-5000_DS(09.13.17)20171002112559.pdf,-,HPC-5000-50ZXE-ND,HPC-5000-50ZXE,Advantech Corp,SMALL TOWER CHASSIS FOR MICROATX,0,0,"332.50000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/96ND600G-SS-SG10E1/Product%20-%20Datasheet/96ND600G-SS-SG10E1_datasheet20170930114034.pdf,-,96ND1.2T-SS-SG10E1-ND,96ND1.2T-SS-SG10E1,Advantech Corp,SG ENTERPRISE 10KRPM SAS 64MB,0,0,"333.83000","0","1","-","Active","Rotating Drives","1.2 TB 2.5"" SAS Hard Drive"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-8005.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-8005.jpg,1241-1073-ND,VL-CBR-8005,VersaLogic Corporation,I/O ASSY/PDLBRD COBRA 6.0 & UP,0,0,"338.00200","0","5","-","Active","Board","Primary I/O Breakout Board"
https://advdownload.blob.core.windows.net/productfile/PIS/ACP-4020/Product%20-%20Datasheet/ACP-402020180910102628.pdf,-,ACP-4020MB-30ZE-ND,ACP-4020MB-30ZE,Advantech Corp,"4U ATX MB CHASSIS, W/300W PSU, S",0,0,"344.47000","0","1","-","Active","Computer Chassis","-"
https://advdownload.blob.core.windows.net/productfile/PIS/ACP-4020/Product%20-%20Datasheet/ACP-402020180910102628.pdf,-,ACP-4020BP-30ZE-ND,ACP-4020BP-30ZE,Advantech Corp,4U 14-SLOT CHASSIS FOR HALF SIZE,0,0,"344.47000","0","1","-","Active","Computer Chassis","-"
http://advdownload.advantech.com/productfile/PIS/UTC-H01-STANDE/Product%20-%20Datasheet/UTC%20Series%20Installation%20Accessories_DS(04.19.17)20170428104536.pdf,-,UTC-H01-STANDE-ND,UTC-H01-STANDE,Advantech Corp,H-SHAPED FLOOR STAND,0,0,"356.44000","0","1","*","Active","-","-"
https://www.versalogic.com/Products/PDF/DS-encl-4.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-ENCL-4A6.jpg,1241-1213-ND,VL-ENCL-4A6,VersaLogic Corporation,VERSATAINER I. 6 SIZE.,0,0,"357.00000","0","1","-","Active","Enclosure","6"" VersaTainer (Holds 8 Modules)"
http://wfcache.advantech.com/www/certified-peripherals/documents/96HD8TB-ST-SG7KE_datasheet.pdf,-,96HD8TB-ST-SG7KE-ND,96HD8TB-ST-SG7KE,Advantech Corp,SG ENTERPRISE 3.5"" 8TB 7KRPM SAT,0,0,"359.10000","0","1","*","Active","-","-"
https://www.versalogic.com/Products/PDF/DS-encl-4.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-ENCL-4A8.jpg,1241-1214-ND,VL-ENCL-4A8,VersaLogic Corporation,VERSATAINER I. 8 SIZE.,0,0,"375.00000","0","1","-","Active","Enclosure","8"" VersaTainer (Holds 11 Modules)"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/W-POS_Series_9-21-15.pdf,-,ADP-2D-062A-12000-ND,ADP-2D-062A-12000,Advantech Corp,15 POLE MOUNT PVGA WP7 ALP GLASS,0,0,"388.36000","0","1","-","Active","Module","15Plastic BF1 Pole VGA WP7 ALP 15CM GX BK"
http://downloadt.advantech.com/ProductFile/PIS/CM-5500/Product%20-%20Datasheet/CM-5500-AR70_80_DS(02.17.16)20160219161721.pdf,-,ADP-2D-0727-12004-ND,ADP-2D-0727-12004,Advantech Corp,15"" POLE VGA ALUM POLE GLASS,0,0,"393.68000","0","1","-","Active","Module","15"" Pole VGA Aluminum Pole Glass Gray"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-MBC00E-ND,PWS-870-MBC00E,Advantech Corp,ACCESSORY PWS-870 MULTIPLE BATTE,0,0,"397.67000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/UTC-H01-STANDE/Product%20-%20Datasheet/UTC%20Series%20Installation%20Accessories_DS(04.19.17)20170428104536.pdf,-,UTC-T01-STANDE-ND,UTC-T01-STANDE,Advantech Corp,TRIANGLE SHAPE FLOOR STAND,0,0,"397.67000","0","1","*","Active","-","-"
https://advdownload.blob.core.windows.net/productfile/PIS/ACP-4020/Product%20-%20Datasheet/ACP-402020180910102628.pdf,-,ACP-4020BP-40ZE-ND,ACP-4020BP-40ZE,Advantech Corp,4U 14-SLOT CHASSIS FOR HALF SIZE,0,0,"399.00000","0","1","-","Active","Computer Chassis","-"
https://advdownload.blob.core.windows.net/productfile/PIS/ACP-4020/Product%20-%20Datasheet/ACP-402020180910102628.pdf,-,ACP-4020MB-40ZE-ND,ACP-4020MB-40ZE,Advantech Corp,"4U ATX MB CHASSIS, W/400W PSU, S",0,0,"399.00000","0","1","-","Active","Computer Chassis","-"
https://www.versalogic.com/Products/PDF/DS-PCM-3724.pdf,-,PCM-3724-ND,PCM-3724,VersaLogic Corporation,EXP DIGITAL I/O 48-BIT PC/104,0,0,"410.00200","0","5","-","Active","Expansion Modules","PC/104 48-Channel Digital I/O Module"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-VCRADLE00E-ND,PWS-870-VCRADLE00E,Advantech Corp,CIRCUIT MODULE ACCESSORY PWS-87,0,0,"412.30000","0","1","*","Active","-","-"
http://downloadt.advantech.com/ProductFile/PIS/EP-5530/Product%20-%20Datasheet/EP-5530-AR50_PD50_DS(07.07.16)20160712115723.pdf,-,ADP-2D-0628-12000-ND,ADP-2D-0628-12000,Advantech Corp,2ND DISPLAY 15"" PLBF1 VGA ALUM,0,0,"414.96000","0","1","-","Active","Module","2nd Display 15"" PLBF1 VGA Aluminum Pole 15CM Glass Black"
http://advdownload.advantech.com/productfile/PIS/HPC-7000/Product%20-%20Datasheet/HPC-7000_DS(09.13.17)20171002112600.pdf,-,HPC-7000-50ZXE-ND,HPC-7000-50ZXE,Advantech Corp,HPC-7000 TOWER CHASSIS FOR EATX,0,0,"438.90000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-ENCL-5C.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_ENCL-5-lg.jpg,1241-1034-ND,VL-ENCL-5C,VersaLogic Corporation,DEVELOPMENT ENCLOSURE,0,0,"443.00000","0","1","-","Active","Enclosure","Development Enclosure"
http://advdownload.advantech.com/productfile/PIS/EPC-B2275/Product%20-%20Datasheet/AIMB-B2275_DS(12.01.16)20170323105526.pdf,-,AIMB-B2275SG-00YE-ND,AIMB-B2275SG-00YE,Advantech Corp,"AIMB-B2275 STD BAREBONE,W/O PSU",0,0,"468.16000","0","1","-","Active","Enclosure","Embedded Mini-ITX Chassis"
http://downloadt.advantech.com/ProductFile/PIS/EP-5530/Product%20-%20Datasheet/EP-5530-AR50_PD50_DS(07.07.16)20160712115723.pdf,-,ADP-2D-0228-12000-ND,ADP-2D-0228-12000,Advantech Corp,2ND DISPLAY 12"" PLBF1 VGA EP5530,0,0,"494.76000","0","1","-","Active","Module","2nd Display 12"" PLBF1 VGA EP5530 Aluminum Pole 15CM Glass Black"
http://advdownload.advantech.com/productfile/PIS/EPC-B2275/Product%20-%20Datasheet/AIMB-B2275_DS(12.01.16)20170323105526.pdf,-,AIMB-B2275SG-15ZE-ND,AIMB-B2275SG-15ZE,Advantech Corp,"AIMB-B2275 STD BAREBONE,W/O CPU",0,0,"512.05000","0","1","-","Active","Enclosure","Embedded Mini-ITX Chassis"
http://advdownload.advantech.com/productfile/PIS/96ND2.4T-SS-SG10E/Product%20-%20Datasheet/96ND2.4T-SS-SG10E_datasheet20170930112152.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_96ND2.jpg,96ND2.4T-SS-SG10E-ND,96ND2.4T-SS-SG10E,Advantech Corp,SG ENTERPRISE 2.5"" 2.4TB 10KRPM,0,0,"542.64000","0","1","-","Active","Rotating Drives","2.4 TB 2.5"" SAS Hard Drive"
http://advdownload.advantech.com/productfile/PIS/HPC-7000/Product%20-%20Datasheet/HPC-7000_DS(09.13.17)20171002112600.pdf,-,HPC-7000-85ZXE-ND,HPC-7000-85ZXE,Advantech Corp,HPC-7000 TOWER CHASSIS FOR EATX,0,0,"557.27000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-EXT210E-ND,PWS-870-EXT210E,Advantech Corp,ACCESSORY PWS-870 UHF RFID US,0,0,"631.75000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-ACC100E-ND,PWS-870-ACC100E,Advantech Corp,PWS-870 ACCESSORY KIT EXT*3+BAT,0,0,"1287.44000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-ACC300E-ND,PWS-870-ACC300E,Advantech Corp,PWS-870 ACCESSORY KIT EXT*3+BAT,0,0,"1287.44000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-ACC200E-ND,PWS-870-ACC200E,Advantech Corp,PWS-870 FULL ACCESSORY KIT,0,0,"1940.47000","0","1","*","Active","-","-"
-,-,SL2736-698-ND,SL2736-698,Quatech-Division of B&B Electronics,RUGGED CF SERIAL I/O CARD 20 PAC,0,0,"2414.78000","0","1","*","Active","-","-"
-,//media.digikey.com/Photos/UDOO/MFG_M2_MOUNTING_KIT-PK.jpg,M2_MOUNTING_KIT-PK-ND,M2_MOUNTING_KIT-PK,UDOO,SCREWS AND SPACERS KIT FOR M.2 A,0,0,"2.00000","0","100","-","Active","-","-"
-,-,1485-1002-ND,DOG-7,UDOO,JACK ADAPT US 2PIN PLUG UK 3PIN,0,0,"3.37500","0","100","-","Active","-","-"
-,-,4027003022001-PK-ND,4027003022001-PK,UDOO,TWO BATTERIES HOLDER FOR RTC,0,0,"3.37500","0","100","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/UDOO%20PDFs/SATA_data_and_pwr_cables_for_UDOO_X86_Web.pdf,//media.digikey.com/Photos/UDOO/MFG_KIT-SATA%5E10.jpg,KIT-SATA/10-ND,KIT-SATA/10,UDOO,SATA DATA AND POWER CABLES,0,0,"3.37500","0","100","-","Active","Cable Kit","SATA Kit w/ SATA Power Cable + SATA Data Cable"
-,-,USB-KIT-PK-ND,USB-KIT-PK,UDOO,"USB KIT UUSB TO USB ADAPTER, USB",0,0,"4.38750","0","100","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/UDOO%20PDFs/Cable_HDMI_to_HDMI_Web.pdf,//media.digikey.com/Photos/UDOO/MFG_5001-2DA-08-PK.jpg,5001-2DA-08-PK-ND,5001-2DA-08-PK,UDOO,HIGH-SPEED 19P TO 19P HDMI CABLE,0,0,"7.20000","0","100","-","Active","Cable","HDMI A Male to A Male"
//media.digikey.com/pdf/Data%20Sheets/UDOO%20PDFs/CPU_Fan_for_UDOO_X86_Heatsink_Web.pdf,//media.digikey.com/Photos/UDOO/MFG_MC30101V1-Q020-S99-PK.jpg,MC30101V1-Q020-S99-PK-ND,MC30101V1-Q020-S99-PK,UDOO,FAN FOR UDOO X86,0,0,"8.43750","0","100","-","Active","Fan","CPU Fan for UDOO X86 Heatsink"
