Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Applications","Edition","License Length","License - User Details","Operating System","For Use With/Related Products","Media Delivery Type"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/1D/CORDICIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CORDIC-E2-U1-ND,CORDIC-E2-U1,Lattice Semiconductor Corporation,IP CORE CORDIC ALGO EC/ECP CONF,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/1D/CORDICIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CORDIC-E3-U1-ND,CORDIC-E3-U1,Lattice Semiconductor Corporation,IP CORE CORDIC ALGO ECP3 CONF,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/1D/CORDICIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CORDIC-P2-U1-ND,CORDIC-P2-U1,Lattice Semiconductor Corporation,IP CORE CORDIC ALGO ECP2 CONF,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/1D/CORDICIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CORDIC-PM-U1-ND,CORDIC-PM-U1,Lattice Semiconductor Corporation,IP CORE CORDIC ALGO ECP2M CONF,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/1D/CORDICIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CORDIC-SC-U1-ND,CORDIC-SC-U1,Lattice Semiconductor Corporation,IP CORE CORDIC ALGO SC/SCM CONF,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/1D/CORDICIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CORDIC-X2-U1-ND,CORDIC-X2-U1,Lattice Semiconductor Corporation,IP CORE CORDIC ALGO XP2 CONF,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/1D/CORDICIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CORDIC-XM-U1-ND,CORDIC-XM-U1,Lattice Semiconductor Corporation,IP CORE CORDIC ALGO XP CONF,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/EI/InterleaverDeInterleaverIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,INTV-DINT-E2-U3-ND,INTV-DINT-E2-U3,Lattice Semiconductor Corporation,INTERLEAVER/DEINTERLEAVER EC/ECP,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/EI/InterleaverDeInterleaverIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,INTV-DINT-E3-U3-ND,INTV-DINT-E3-U3,Lattice Semiconductor Corporation,INTERLEAVER/DEINTERLEAVER ECP3,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/EI/InterleaverDeInterleaverIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,INTV-DINT-P2-U3-ND,INTV-DINT-P2-U3,Lattice Semiconductor Corporation,INTERLEAVER/DEINTERLEAVER ECP2,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/EI/InterleaverDeInterleaverIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,INTV-DINT-PM-U3-ND,INTV-DINT-PM-U3,Lattice Semiconductor Corporation,INTERLEAVER/DEINTERLEAVER ECP2M,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/EI/InterleaverDeInterleaverIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,INTV-DINT-SC-U3-ND,INTV-DINT-SC-U3,Lattice Semiconductor Corporation,INTERLEAVER/DEINTERLEAVER SC/SCM,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/EI/InterleaverDeInterleaverIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,INTV-DINT-X2-U3-ND,INTV-DINT-X2-U3,Lattice Semiconductor Corporation,INTERLEAVER/DEINTERLEAVER XP2,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/EI/InterleaverDeInterleaverIPCoreUsersGuide.PDF,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,INTV-DINT-XM-U3-ND,INTV-DINT-XM-U3,Lattice Semiconductor Corporation,INTERLEAVER/DEINTERLEAVER XP,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CSC-E3-U-ND,CSC-E3-U,Lattice Semiconductor Corporation,CONVERTER FOR ECP3,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","Electronically Delivered"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/1D/ColorSpaceConverterIPCoreUsersGuide.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,CSC-E5-U-ND,CSC-E5-U,Lattice Semiconductor Corporation,CONVERTER FOR ECP3,0,0,"1142.31000","0","1","LatticeCORE™","Active","License","-","-","-","Project","-","Lattice","Electronically Delivered"
http://www.latticesemi.com/view_document?document_id=33597,-,CORDIC-E5-U-ND,CORDIC-E5-U,Lattice Semiconductor Corporation,COORDINATE ROTATIONAL DIGITAL CO,0,0,"1142.31000","0","1","-","Active","License","-","-","-","Project","-","-","Electronically Delivered"
http://www.latticesemi.com/view_document?document_id=52340,-,CNN-ACCEL-E5-U-ND,CNN-ACCEL-E5-U,Lattice Semiconductor Corporation,IP CONV NEURAL NET ACCEL ECP5,0,0,"1142.31000","0","1","-","Active","License","-","-","-","Project","-","Lattice","Electronically Delivered"
-,-,3D-DEPTH-E5-U-ND,3D-DEPTH-E5-U,Lattice Semiconductor Corporation,IP 3D DEPTH MAP ECP5,0,0,"1142.31000","0","1","-","Active","License","-","-","-","Project","-","Lattice","Electronically Delivered"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,EF-DI-MIMOENC-LTE-SITE-ND,EF-DI-MIMOENC-LTE-SITE,Xilinx Inc.,SITE LICENSE 3GPP LTE MIMO ENCOD,0,0,"1144.00000","0","1","LogiCORE™","Active","License","-","-","1 Year","Site","-","Xilinx","Electronically Delivered"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,850-0009-ND,850-0009,GainSpan Corporation,1 YEAR SUBSCRIPTION TIME LICENSE,0,0,"1170.00000","0","1","-","Active","License","Programming","-","1 Year","-","-","-","-"
-,-,PK51-UF-LC-ND,PK51-UF-LC,ARM,PK51 S&M RESTART (FLOATING) LIC,0,0,"1185.00500","0","2","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
http://ds.arm.com/ds-5/compare-ds-5-editions/,//media.digikey.com/Photos/Keil%20Photos/MFG_DS-5.jpg,DS5CK-KD-3FS31-ND,DS5CK-KD-3FS31,ARM,DNLD VYBRID VERSION NL 1YR,0,0,"1190.01000","0","1","DS-5™","Active","Development Studio with License","-","-","-","-","-","Vybrid","Electronically Delivered"
https://www.digi.com/pdf/digi-tech-services-datasheet.pdf,-,DG-PSOS-CUST-ND,DG-PSOS-CUST,Digi International,ON-SITE/TROUBLESHOOTING PER DAY,0,0,"1200.00000","0","1","-","Active","Tech Support","-","-","-","-","-","-","-"
https://www.digi.com/pdf/digi-tech-services-datasheet.pdf,-,DG-PSTR-CUST-ND,DG-PSTR-CUST,Digi International,TRAINING PER DAY,0,0,"1200.00000","0","1","-","Active","Tech Support","-","-","-","-","-","-","-"
-,-,DK251-T-LC-ND,DK251-T-LC,ARM,DK251 1 YEAR TERM LICENSE,0,0,"1210.01000","0","1","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-5290.pdf,-,WM21392-ND,1120260008,Molex,NIC:ALL:UPGRADE:6 MONTHS TECHN.,0,0,"1213.38000","0","1","112026","Active","Tech Support","-","-","6 Months","-","-","-","-"
-,-,112027-5007-ND,112027-5007,Molex,DIRECT-LINK SW1000ETHIO,0,0,"1219.80000","0","1","-","Active","License","-","-","-","-","-","-","-"
-,-,YRL-E2STUDIO-PRO-1U-ND,YRL-E2STUDIO-PRO-1U,Renesas Electronics America,"CCRL PROFESSIONAL, E2 STUDIO, FI",0,0,"1222.98000","0","1","-","Active","Integrated Development Environment (IDE)","Programming","-","-","-","-","Renesas","-"
-,-,YRTA-HEWRX-1U-ND,YRTA-HEWRX-1U,Renesas Electronics America,SUPPORT RX 1USER DONGLE W/HW KEY,0,0,"1224.00000","0","1","HEW","Active","Integrated Development Environment (IDE)","Programming","Professional","Perpetual","1 User","Windows","RX600","CD/DVD, USB Flash Drive"
-,-,R0C07800QSW01D-ND,R0C07800QSW01D,Renesas Electronics America,CUBESUITE + FOR RL78 & 78K,0,0,"1224.00000","0","1","CubeSuite","Active","Integrated Development Environment (IDE)","Programming","-","Perpetual","-","-","Renesas","-"
-,-,PK166-UD-LC-ND,PK166-UD-LC,ARM,PK166 S&M RESTART LIC,0,0,"1230.01000","0","1","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
-,-,SLC8048SERV-0B-ND,SLC8048SERV-0B,"Lantronix, Inc.",EXTENDED PREMIUM SERVICES ADDS,0,0,"1232.01000","0","1","-","Active","Tech Support","-","-","-","-","-","-","-"
-,-,ISPN-UPG10M-ND,ISPN-UPG10M,Equinox Technologies,ISP PORTABLE PROGRAMMER USB,0,0,"1239.45000","0","1","-","Active","-","Programming","-","-","-","-","ConsoleEDS","-"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/UserManuals/RZ/TriSpeedEthernetMACUsersGuide.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,TS-MAC-E5-U-ND,TS-MAC-E5-U,Lattice Semiconductor Corporation,TRI-SPEED ETHERNET MAC FOR ECP5,0,0,"1240.79000","0","1","LatticeCORE™","Active","License","-","-","-","Project","-","Lattice","Electronically Delivered"
-,-,220-2211-ND,VBYONE-TS-TH-E3-P2,Lattice Semiconductor Corporation,V-BY-ONE HS (THINE) - 2ST PROJEC,0,0,"1247.35000","0","1","THine® V-by-One®HS","Active","License","Interface","-","-","-","-","-","Electronically Delivered"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2700950,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700950.jpg,2700950-ND,2700950,Phoenix Contact,UPGRADE LICENSE FOR UPGRADING FR,0,0,"1260.00000","0","1","-","Active","License","-","-","-","-","-","-","-"
-,-,AR166-UD-LC-ND,AR166-UD-LC,ARM,AR166 S&M RESTART LIC,0,0,"1260.01000","0","1","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
http://advdownload.advantech.com/productfile/PIS/USHOP%20STORE%20BI%20SERVER/Product%20-%20Datasheet/UShop%20Store%20%20BI_DS(10.29.17)20171229095054.pdf,-,968SPUSTL3-ND,968SPUSTL3,Advantech Corp,USHOP+ STORE BI PUBLIC CLOUD EIS,0,0,"1266.16000","0","1","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
-,-,DS5CK-RS-3RN20-ND,DS5CK-RS-3RN20,ARM,DS-5 RENESAS ED. PERP. NL S&M RE,0,0,"1280.01000","0","1","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
-,-,DS5CK-RW-3RN20-ND,DS5CK-RW-3RN20,ARM,DS-5 RENESAS ED. PERP. NL DL S&M,0,0,"1280.01000","0","1","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
http://ww1.microchip.com/downloads/en/DeviceDoc/52053B.pdf,-,SW006021-2N-ND,SW006021-2N,Microchip Technology,COMPILER MPLAB XC8 PRO FLOAT LIC,0,0,"1295.00000","0","1","-","Active","Compiler","Programming","Professional","1 Year","Floating Node","-","PIC","Electronically Delivered"
http://ww1.microchip.com/downloads/en/DeviceDoc/MPLAB_XC16_v1_10_C_Compiler_UG_52081.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/SW006022-2N.jpg,SW006022-2N-ND,SW006022-2N,Microchip Technology,COMPILER MPLAB XC16 PRO LIC,0,0,"1295.00000","0","1","-","Active","Compiler","Programming","Professional","1 Year","Floating Node","Linux, OS X, Windows","PIC16","Electronically Delivered"
http://ww1.microchip.com/downloads/en/DeviceDoc/51686E.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/SW006023-3N.jpg,SW006023-3N-ND,SW006023-3N,Microchip Technology,COMPILER MPLAB XC32++ PRO F LIC,0,0,"1295.00000","0","1","-","Active","Compiler","Programming","Professional","-","Floating Node","Linux, OS X, Windows","PIC32","Electronically Delivered"
http://www.keil.com/c51/selector.asp,-,PK51-T-LC-ND,PK51-T-LC,ARM,PK51 1 YEAR TERM LC,0,0,"1320.01000","0","1","-","Active","Professional Developer's Kit","Programming","Professional","1 Year","Fixed Node","Windows Vista, 7, 8","8051","Electronically Delivered"
-,-,MDK-PLUS-SM-LC-ND,MDK-PLUS-SM-LC,ARM,MDK-PLUS S&M LICENSE,0,0,"1320.01000","0","1","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
-,-,EF-MODELCOMP-FL-ND,EF-MODELCOMP-FL,Xilinx Inc.,MODEL COMPOSER : FLOATING LICENS,0,0,"1346.80000","0","1","-","Active","License","-","-","1 Year","Floating Node","-","Xilinx","-"
http://www.latticesemi.com/view_document?document_id=50740,-,JESD-204B-E5G-U-ND,JESD-204B-E5G-U,Lattice Semiconductor Corporation,JESD204B FOR ECP5-5G LICENS,0,0,"1364.47000","0","1","LatticeCORE™","Active","License","-","-","-","-","-","Lattice","Electronically Delivered"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2988560.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,2988560-ND,2988560,Phoenix Contact,PC WORX PRO LIC CPY,0,0,"1365.01000","0","1","-","Active","License","Automation Control","-","-","-","Windows 7, 8, 10","-","-"
-,-,BB-RSN-01000-ND,BB-RSN-01000,"B&B SmartWorx, Inc.","R-SEENET, MONITORING SW - UP TO",0,0,"1374.82000","0","1","-","Active","License","-","-","-","-","-","-","-"
http://www.xilinx.com/publications/prod_mktg/sdnet/sdsoc-development-environment-backgrounder.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700192.jpg,EF-SDSOC-FL-ND,EF-SDSOC-FL,Xilinx Inc.,SDSOC ENVIRONMENT FLOATING LIC,0,0,"1450.80000","0","1","-","Active","License","Programming","-","-","Floating Node","-","Xilinx","Electronically Delivered"
-,-,PK166-UF-LC-ND,PK166-UF-LC,ARM,PK166 S&M RESTART (FLOATING) LIC,0,0,"1475.00500","0","2","-","Active","License","-","-","-","-","-","-","Electronically Delivered"
-,-,SM-84PG-MSSOC-1-ND,SM-84PG-MSSOC-1,Microsemi Corporation,HW/SW/OTHER,0,0,"1481.88000","0","1","-","Active","License","-","-","-","-","-","-","-"
https://www.digi.com/pdf/digi-tech-services-datasheet.pdf,-,DG-PSIC-CUST-ND,DG-PSIC-CUST,Digi International,IMPLEMENTATION/CONSULT PER DAY,0,0,"1500.00000","0","1","-","Active","Tech Support","-","-","-","-","-","-","-"
https://www.digi.com/pdf/digi-tech-services-datasheet.pdf,-,DG-PSSS-CEL-ND,DG-PSSS-CEL,Digi International,SITE-SURVEY CELLULAR PER DAY,0,0,"1500.00000","0","1","-","Active","Tech Support","-","-","-","-","-","-","-"
