Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
//media.digikey.com/pdf/Data%20Sheets/Logic%20Product%20Development%20PDFs/DM3730_SOM-LV_DevKit_Brief.pdf,//media.digikey.com/Photos/Logic/LCD-4.3-WQVGA-20R.jpg,460-3531-ND,LCD-4.3-WQVGA-20R,Logic,KIT DISPLAY 4.3"" LQ043T1DG2,10,0,"243.75000","0","1","Zoom™","Active","WQVGA","AM37x, DM37x"
http://www.ti.com/lit/pdf/snar006,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_ADCRF2LA%5ENOPB.jpg,296-45584-ND,ADCRF2LA/NOPB,Texas Instruments,BOARD ADAPTER,3,18,"258.56000","0","1","-","Active","Adapter Board","FMC Connectors"
//media.digikey.com/pdf/Data%20Sheets/Lattice%20PDFs/LCMXO2-4000HE-SEC-EVN.pdf,//media.digikey.com/Photos/Lattice%20Semi%20Photos/LCMXO2-4000HE-SEC-EVN.jpg,220-2651-ND,LCMXO2-4000HE-SEC-EVN,Lattice Semiconductor Corporation,BOARD MACHXO2 SENSOR EXTENDER,2,0,"297.95000","0","1","MachXO2","Active","Interface Board","HDR-60 Base Board"
http://www.ti.com/lit/pdf/sbou094,//media.digikey.com/Photos/Texas%20Instr%20Photos/MULTI-CAL-SLAVEKIT.jpg,296-30971-ND,MULTI-CAL-SLAVEKIT,Texas Instruments,KIT BOARD MULTI-CAL-SLAVE SYST,7,25,"414.32000","0","1","-","Active","Interface Board","Multi-Cal-System"
https://cdn.sparkfun.com/datasheets/Prototyping/00527.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-14321.jpg,1568-1650-ND,PRT-14321,SparkFun Electronics,PHOTON HEADER - 12 PIN FEMALE,157,0,"0.50000","0","1","-","Active","Connector","Photon"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/CAM007_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_CAM007.jpg,1778-1208-ND,CAM007,Pimoroni Ltd,CAMERA CABLE ADAPTER,83,0,"1.12000","0","1","-","Active","Cable Assembly","Raspberry Pi"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/COM1111_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_COM1111.jpg,1778-1139-ND,COM1111,Pimoroni Ltd,COLOUR-CODED GPIO HEADER FOR PI,79,0,"1.70000","0","1","-","Active","Connector","Raspberry Pi"
https://www.kitronik.co.uk/pdf/5622_bbc_micro_bit_audio_cable_datasheet.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_5622.jpg,1927-1079-ND,5622,Kitronik Ltd.,AUDIO CABLE FOR BBC MICRO:BIT,96,0,"2.88000","0","1","-","Active","Cable Assembly","micro:bit"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/8086-002_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_8086-002.jpg,1778-1090-ND,8086-002,Pimoroni Ltd,CAMERA CABLE JOINER/EXTENDER FOR,44,0,"2.97000","0","1","-","Active","Adapter Board","Raspberry Pi"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0084-R_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0084-R.jpg,1738-1335-ND,FIT0084-R,DFRobot,0.1"" (2.54 MM) ARDUINO MALE PIN,76,0,"3.19000","0","1","-","Active","Connector","Arduino"
