Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance Range","Adjustment Type","Voltage - Rated","Dielectric Material","Q @ Freq","Size / Dimension","Height - Seated (Max)","Operating Temperature","Mounting Type","Features"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMB30300.jpg,SG9220-ND,GMB30300,Sprague-Goodman,CAP TRIMMER 16-100PF 175V TH,40,0,"15.83000","0","1","Bulk","GM","Active","16 ~ 100pF","Top","175V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_9ba3ad517c1aaf7775f5335b3a9f8dcd.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/ER-530-016.jpg,SG9154-ND,ER-530-016,Sprague-Goodman,CAP TRIMMER 0.25-1.5PF 1250V TH,87,0,"18.06000","0","1","Bulk","ER","Active","0.25 ~ 1.5pF","Side","1250V","Polytetrafluoroethylene (PTFE)","2000 @ 1MHz","0.140"" Dia (3.56mm)","-","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_9ba3ad517c1aaf7775f5335b3a9f8dcd.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/ER-530-0xx.jpg,SG9155-ND,ER-530-021,Sprague-Goodman,CAP TRIMMER 0.25-1.5PF 1700V TH,13,0,"18.06000","0","1","Bulk","ER","Active","0.25 ~ 1.5pF","Side","1700V","Polytetrafluoroethylene (PTFE)","2000 @ 1MHz","0.140"" Dia (3.56mm)","-","-55°C ~ 125°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,-,SG9303-ND,GME90901,Sprague-Goodman,CAP TRIM 250-480PF 2000V PNL MNT,96,0,"18.57000","0","1","Bulk","GM","Active","250 ~ 480pF","Top","2000V","Mica","-","0.937"" L x 0.874"" W (23.80mm x 22.20mm)","0.360"" (9.13mm)","-35°C ~ 85°C","Panel Mount","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMC40300.jpg,SG9221-ND,GMC40300,Sprague-Goodman,CAP TRIMMER 20-180PF 175V TH,69,0,"18.68000","0","1","Bulk","GM","Active","20 ~ 180pF","Top","175V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMC40300.jpg,SG9296-ND,GMA40300,Sprague-Goodman,CAP TRIMMER 20-180PF 175V TH,100,0,"20.76000","0","1","Bulk","GM","Active","20 ~ 180pF","Top","175V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,-,SG9301-ND,GME50301,Sprague-Goodman,CAP TRIM 65-320PF 500V PNL MNT,97,0,"20.76000","0","1","Bulk","GM","Active","65 ~ 320pF","Top","500V","Mica","-","0.937"" L x 0.874"" W (23.80mm x 22.20mm)","0.360"" (9.13mm)","-35°C ~ 85°C","Panel Mount","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMC40600.jpg,SG9297-ND,GMC41000,Sprague-Goodman,CAP TRIMMER 260-900PF 175V TH,94,0,"20.76000","0","1","Bulk","GM","Active","260 ~ 900pF","Top","175V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMC40400.jpg,SG9298-ND,GMC70400,Sprague-Goodman,CAP TRIMMER 25-150PF 250V TH,94,0,"20.76000","0","1","-","GM","Active","25 ~ 150pF","Top","250V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMC40400.jpg,SG9222-ND,GMC40400,Sprague-Goodman,CAP TRIMMER 45-280PF 175V TH,92,0,"20.76000","0","1","Bulk","GM","Active","45 ~ 280pF","Top","175V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMA41300.jpg,SG9216-ND,GMA40700,Sprague-Goodman,CAP TRIMMER 140-580PF 175V TH,47,0,"21.43000","0","1","Bulk","GM","Active","140 ~ 580pF","Top","175V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_e52dd7d9a6a224dd6849fbbcc3042a2c.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GMC40600.jpg,SG9223-ND,GMC40600,Sprague-Goodman,CAP TRIMMER 105-480PF 175V TH,39,0,"22.42000","0","1","Bulk","GM","Active","105 ~ 480pF","Top","175V","Mica","-","0.752"" L x 0.375"" W (19.10mm x 9.53mm)","0.780"" (19.80mm)","-35°C ~ 85°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNF4R500.jpg,SG9227-ND,GNF4R500,Sprague-Goodman,CAP TRIMMER 0.6-4.5PF 500V TH,23,0,"24.10000","0","1","Bulk","PISTONCAP®","Active","0.6 ~ 4.5pF","-","500V","Sapphire","2000 @ 250MHz","0.118"" Dia (3.00mm)","0.310"" (7.90mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GWF2R500.JPG,SG9261-ND,GWF2R500,Sprague-Goodman,CAP TRIMMER 0.4-2.5PF 500V TH,76,0,"25.34000","0","1","Bulk","PISTONCAP®","Active","0.4 ~ 2.5pF","-","500V","Sapphire","3000 @ 250MHz","0.118"" Dia (3.00mm)","0.230"" (5.80mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,-,SG9229-ND,GNF8R000,Sprague-Goodman,CAP TRIMMER 0.8-8PF 500V TH,32,0,"25.89000","0","1","Bulk","PISTONCAP®","Active","0.8 ~ 8pF","-","500V","Sapphire","1000 @ 250MHz","0.118"" Dia (3.00mm)","0.470"" (12.00mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNC2R500.JPG,SG9225-ND,GNC2R500,Sprague-Goodman,CAP TRIMMER 0.4-2.5PF 500V TH,61,0,"26.94000","0","1","Bulk","PISTONCAP®","Active","0.4 ~ 2.5pF","Side","500V","Sapphire","3000 @ 250MHz","0.118"" Dia (3.00mm)","0.230"" (5.80mm)","-55°C ~ 125°C","Through Hole","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA14003.jpg,SG9100-ND,GAA10003,Sprague-Goodman,CAP TRIMMER 1-10PF 250V CHAS MNT,100,0,"27.44000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 10pF","Top","250V","Air","5000 @ 100MHz","0.299"" Dia (7.60mm)","0.500"" (12.70mm)","-65°C ~ 125°C","Chassis Mount","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GAA_7.60mm_PnlMnt_TopAdjust.jpg,SG4002-ND,GAA10002,Sprague-Goodman,CAP TRIMMER 1-10PF 250V PNL MNT,96,0,"27.44000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 10pF","Top","250V","Air","5000 @ 100MHz","0.299"" Dia (7.60mm)","0.500"" (12.70mm)","-65°C ~ 125°C","Panel Mount","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GAA10009.JPG,SG9103-ND,GAA10009,Sprague-Goodman,CAP TRIMMER 1-10PF 250V SMD,77,0,"27.44000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 10pF","Top","250V","Air","5000 @ 100MHz","0.303"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","Surface Mount","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GUN1R200.JPG,SG9255-ND,GUN1R200,Sprague-Goodman,CAP TRIMMER 0.3-1.2PF 500V TH,31,0,"27.71000","0","1","Bulk","PISTONCAP®","Active","0.3 ~ 1.2pF","-","500V","Sapphire","4000 @ 250MHz","0.075"" Dia (1.90mm)","0.230"" (5.80mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNN1R200.jpg,SG9231-ND,GNN1R200,Sprague-Goodman,CAP TRIMMER 0.3-1.2PF 500V,20,0,"27.71000","0","1","Bulk","PISTONCAP®","Active","0.3 ~ 1.2pF","-","500V","Sapphire","4000 @ 250MHz","0.075"" Dia (1.90mm)","0.230"" (5.80mm)","-55°C ~ 125°C","User Defined","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNV8R000.jpg,SG9238-ND,GNV8R000,Sprague-Goodman,CAP TRIMMER 0.8-8PF 500V SMD,100,0,"28.93000","0","1","Bulk","PISTONCAP®","Active","0.8 ~ 8pF","Side","500V","Sapphire","1000 @ 250MHz","0.118"" Dia (3.00mm)","0.470"" (12.00mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GWV8R000.jpg,SG9266-ND,GWV8R000,Sprague-Goodman,CAP TRIMMER 0.8-8PF 500V TH,68,0,"28.93000","0","1","Bulk","PISTONCAP®","Active","0.8 ~ 8pF","Top","500V","Sapphire","1000 @ 250MHz","0.118"" Dia (3.00mm)","0.470"" (12.00mm)","-55°C ~ 125°C","Through Hole","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA6R001.jpg,SG9116-ND,GAA6R001,Sprague-Goodman,CAP TRIMMER 0.6-6PF 250V,96,0,"29.52000","0","1","Bulk","AIRTRIM® GAA","Active","0.6 ~ 6pF","Top","250V","Air","5000 @ 100MHz","0.240"" Dia (6.10mm)","0.480"" (12.20mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA14003.jpg,SG9106-ND,GAA14003,Sprague-Goodman,CAP TRIMMER 1-14PF 250V CHAS MNT,100,0,"29.86000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 14pF","Top","250V","Air","5000 @ 100MHz","0.303"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","Chassis Mount","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA10005.jpg,SG9108-ND,GAA14005,Sprague-Goodman,CAP TRIMMER 1-14PF 250V,100,0,"29.86000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 14pF","Side","250V","Air","5000 @ 100MHz","0.303"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA14007.jpg,SG9109-ND,GAA14006,Sprague-Goodman,CAP TRIMMER 1-14PF 250V,100,0,"29.86000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 14pF","Top","250V","Air","5000 @ 100MHz","0.303"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA14002.jpg,SG9105-ND,GAA14002,Sprague-Goodman,CAP TRIMMER 1-14PF 250V,98,0,"29.86000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 14pF","Top","250V","Air","5000 @ 100MHz","0.303"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA14008.jpg,SG9111-ND,GAA14008,Sprague-Goodman,CAP TRIMMER 1-14PF 250V,98,0,"29.86000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 14pF","Bottom","250V","Air","5000 @ 100MHz","0.303"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA6R004.jpg,SG9107-ND,GAA14004,Sprague-Goodman,CAP TRIMMER 1-14PF 250V,96,0,"29.86000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 14pF","Side","250V","Air","5000 @ 100MHz","0.303"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GAA10009.JPG,SG9112-ND,GAA14009,Sprague-Goodman,CAP TRIMMER 1-14PF 250V,85,0,"29.86000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 14pF","Top","250V","Air","5000 @ 100MHz","0.303"" Dia (7.62mm)","0.500"" (12.70mm)","-65°C ~ 125°C","User Defined","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNR2R550.jpg,SG9234-ND,GNR2R500,Sprague-Goodman,CAP TRIMMER 0.4-2.5PF 500V,41,0,"30.11000","0","1","Bulk","PISTONCAP®","Active","0.4 ~ 2.5pF","-","500V","Sapphire","3000 @ 250MHz","0.118"" Dia (3.00mm)","0.230"" (5.80mm)","-55°C ~ 125°C","User Defined","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNC2R550.jpg,SG9226-ND,GNC2R550,Sprague-Goodman,CAP TRIMMER 0.4-2.5PF 500V TH,59,0,"30.33000","0","1","Bulk","PISTONCAP®","Active","0.4 ~ 2.5pF","Side","500V","Sapphire","3000 @ 250MHz","0.118"" Dia (3.00mm)","0.230"" (5.80mm)","-55°C ~ 125°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_5a1e7e2140bc46f99706586a7031f038.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/PC50J5R5.jpg,SG9276-ND,PC50J5R5,Sprague-Goodman,QPL PISTONCAP TRIMMER CAPS,31,0,"30.89000","0","1","-","PISTONCAP®","Active","-","-","-","Glass","1000 @ 20MHz","-","-","-55°C ~ 125°C","-","-"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA6R014.jpg,SG9118-ND,GAA6R014,Sprague-Goodman,CAP TRIMMER 0.6-6PF 250V,93,0,"31.25000","0","1","Bulk","AIRTRIM® GAA","Active","0.6 ~ 6pF","Top","250V","Air","5000 @ 100MHz","0.240"" Dia (6.10mm)","0.480"" (12.20mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA6R005.JPG,SG9117-ND,GAA6R005,Sprague-Goodman,CAP TRIMMER 0.6-6PF 250V,88,0,"31.25000","0","1","Bulk","AIRTRIM® GAA","Active","0.6 ~ 6pF","Side","250V","Air","5000 @ 100MHz","0.240"" Dia (6.10mm)","0.480"" (12.20mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA6R012.jpg,SG4010-ND,GAA6R012,Sprague-Goodman,CAP TRIMMER 0.6-6PF 250V TH,74,0,"31.25000","0","1","Bulk","AIRTRIM® GAA","Active","0.6 ~ 6pF","Top","250V","Air","5000 @ 100MHz","0.240"" Dia (6.10mm)","0.480"" (12.20mm)","-65°C ~ 125°C","Through Hole","General Purpose"
http://www.johansonmfg.com/media/pdf/Air-Capacitor.pdf,//media.digikey.com/Photos/Johanson-Manufacturing/5201.jpg,1956-1007-ND,5451,Johanson Manufacturing,CAP TRIMMER 1-16PF 250V TH,80,0,"31.33000","0","1","Bulk","-","Active","1 ~ 16pF","Side","250V","Air","3000 @ 100MHz","0.295"" Dia (7.49mm)","-","-65°C ~ 125°C","Through Hole","Sealed"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNN1R200.jpg,SG9232-ND,GNN1R250,Sprague-Goodman,CAP TRIMMER 0.3-1.2PF 500V,74,0,"31.52000","0","1","Bulk","PISTONCAP®","Active","0.3 ~ 1.2pF","-","500V","Sapphire","4000 @ 250MHz","0.075"" Dia (1.90mm)","0.230"" (5.80mm)","-55°C ~ 125°C","User Defined","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNV8R000.jpg,SG9237-ND,GNV4R550,Sprague-Goodman,CAP TRIMMER 0.6-4.5PF 500V SMD,7,0,"31.52000","0","1","Bulk","PISTONCAP®","Active","0.6 ~ 4.5pF","Top","500V","Sapphire","2000 @ 250MHz","0.158"" Dia (4.01mm)","0.311"" (7.90mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,-,SG9265-ND,GWR4R500,Sprague-Goodman,CAP TRIMMER 0.6-4.5PF 500V TH,90,0,"31.68000","0","1","Bulk","PISTONCAP®","Active","0.6 ~ 4.5pF","-","500V","Sapphire","2000 @ 250MHz","0.118"" Dia (3.00mm)","0.310"" (7.90mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GWC4R500.JPG,SG9259-ND,GWC4R500,Sprague-Goodman,CAP TRIMMER 0.6-4.5PF 500V TH,59,0,"31.68000","0","1","Bulk","PISTONCAP®","Active","0.6 ~ 4.5pF","Side","500V","Sapphire","2000 @ 250MHz","0.118"" Dia (3.00mm)","0.310"" (7.90mm)","-55°C ~ 125°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_5a1e7e2140bc46f99706586a7031f038.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GGP4R500.jpg,SG9188-ND,GGP4R500,Sprague-Goodman,CAP TRIMMER 0.8-4.5PF 750V,14,0,"32.27000","0","1","Bulk","PISTONCAP®","Active","0.8 ~ 4.5pF","Top","750V","Glass","500 @ 20MHz","0.312"" Dia (7.92mm)","0.297"" (7.54mm)","-55°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA14008.jpg,SG4005-ND,GAA10007,Sprague-Goodman,CAP TRIMMER 1-10PF 250V TH,100,0,"32.57000","0","1","Bulk","AIRTRIM® GAA","Active","1 ~ 10pF","Top","250V","Air","5000 @ 100MHz","0.299"" Dia (7.60mm)","0.500"" (12.70mm)","-65°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GWC8R000.JPG,SG9260-ND,GWC8R000,Sprague-Goodman,CAP TRIMMER 0.8-8PF 500V TH,31,0,"33.27000","0","1","Bulk","PISTONCAP®","Active","0.8 ~ 8pF","Side","500V","Sapphire","1000 @ 250MHz","0.118"" Dia (3.00mm)","0.470"" (12.00mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GUF1R200.JPG,SG9252-ND,GUF1R200,Sprague-Goodman,CAP TRIMMER 0.3-1.2PF 500V TH,19,0,"33.27000","0","1","Bulk","PISTONCAP®","Active","0.3 ~ 1.2pF","-","500V","Sapphire","4000 @ 250MHz","0.075"" Dia (1.90mm)","0.230"" (5.80mm)","-55°C ~ 125°C","Through Hole","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,-,SG9114-ND,GAA3R505,Sprague-Goodman,CAP TRIMMER 0.35-3.5PF 250V,100,0,"33.57000","0","1","Bulk","AIRTRIM® GAA","Active","0.35 ~ 3.5pF","Side","250V","Air","5000 @ 100MHz","0.161"" Dia (4.10mm)","0.488"" (12.40mm)","-65°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA3R503.jpg,SG9113-ND,GAA3R503,Sprague-Goodman,CAP TRIM 0.35-3.5PF 250V CHAS MT,93,0,"33.57000","0","1","Bulk","AIRTRIM® GAA","Active","0.35 ~ 3.5pF","Top","250V","Air","5000 @ 100MHz","0.161"" Dia (4.10mm)","0.480"" (12.20mm)","-65°C ~ 125°C","Chassis Mount","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA3R501.jpg,SG4006-ND,GAA3R501,Sprague-Goodman,CAP TRIM 0.35-3.5PF 250V PNL MNT,47,0,"33.57000","0","1","Bulk","AIRTRIM® GAA","Active","0.35 ~ 3.5pF","Top","250V","Air","5000 @ 100MHz","0.161"" Dia (4.10mm)","0.480"" (12.20mm)","-65°C ~ 125°C","Panel Mount","General Purpose"
https://docs.wixstatic.com/ugd/d86717_5a1e7e2140bc46f99706586a7031f038.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GGC4R500.jpg,SG9180-ND,GGC4R500,Sprague-Goodman,CAP TRIMMER 0.8-4.5PF 750V TH,9,0,"33.86000","0","1","Bulk","PISTONCAP®","Active","0.8 ~ 4.5pF","Side","750V","Glass","500 @ 20MHz","0.312"" Dia (7.92mm)","0.312"" (7.92mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GWR2R550.JPG,SG9264-ND,GWR2R550,Sprague-Goodman,CAP TRIMMER 0.4-2.5PF 500V TH,95,0,"33.90000","0","1","Bulk","PISTONCAP®","Active","0.4 ~ 2.5pF","-","500V","Sapphire","3000 @ 250MHz","0.118"" Dia (3.00mm)","0.230"" (5.80mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GWC2R550.JPG,SG9258-ND,GWC2R550,Sprague-Goodman,CAP TRIMMER 0.4-2.5PF 500V TH,34,0,"33.90000","0","1","Bulk","PISTONCAP®","Active","0.4 ~ 2.5pF","Side","500V","Sapphire","3000 @ 250MHz","0.118"" Dia (3.00mm)","0.230"" (5.80mm)","-55°C ~ 125°C","Through Hole","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GNR2R550.jpg,SG9235-ND,GNR2R550,Sprague-Goodman,CAP TRIMMER 0.4-2.5PF 500V,25,0,"33.90000","0","1","Bulk","PISTONCAP®","Active","0.4 ~ 2.5pF","-","500V","Sapphire","3000 @ 250MHz","0.118"" Dia (3.00mm)","0.230"" (5.80mm)","-55°C ~ 125°C","User Defined","General Purpose"
https://media.wix.com/ugd/d86717_0187c74ac9204e52efd2930399114af3.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GAA3R512.jpg,SG4007-ND,GAA3R512,Sprague-Goodman,CAP TRIMMER 0.35-3.5PF 250V TH,92,0,"34.55000","0","1","Bulk","AIRTRIM® GAA","Active","0.35 ~ 3.5pF","Top","250V","Air","5000 @ 100MHz","0.161"" Dia (4.10mm)","0.488"" (12.40mm)","-65°C ~ 125°C","Through Hole","General Purpose"
https://docs.wixstatic.com/ugd/d86717_5a1e7e2140bc46f99706586a7031f038.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GGP8R500.jpg,SG9295-ND,GGP8R500,Sprague-Goodman,CAP TRIMMER 0.8-8.5PF 750V,50,0,"34.64000","0","1","Bulk","PISTONCAP®","Active","0.8 ~ 8.5pF","Top","750V","Glass","500 @ 20MHz","0.312"" Dia (7.92mm)","0.547"" (13.89mm)","-55°C ~ 125°C","User Defined","General Purpose"
http://media.wix.com/ugd/d86717_5084fa436152bf9244672065948658d1.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GUV1R250.jpg,SG9257-ND,GUV1R250,Sprague-Goodman,CAP TRIMMER 0.3-1.2PF 500V TH,39,0,"34.76000","0","1","Bulk","PISTONCAP®","Active","0.3 ~ 1.2pF","Top","500V","Sapphire","4000 @ 250MHz","0.075"" Dia (1.90mm)","0.230"" (5.80mm)","-55°C ~ 125°C","Through Hole","General Purpose"
