Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage Rating - AC","Voltage Rating - DC","Dielectric Material","ESR (Equivalent Series Resistance)","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Termination","Lead Spacing","Applications","Ratings","Features"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/MKP_B32774_778.pdf,//media.digikey.com/photos/Epcos%20Photos/B32778%20Series%2035mm.JPG,495-3941-ND,B32778G8606K000,EPCOS (TDK),CAP FILM 60UF 10% 800VDC RADIAL,2946,0,"22.45000","0","1","Bulk","B32778","Active","60µF","±10%","-","800V","Polypropylene (PP), Metallized","3 mOhms","-40°C ~ 105°C","Through Hole","Radial","2.264"" L x 1.378"" W (57.50mm x 35.00mm)","1.969"" (50.00mm)","PC Pins","2.067"" (52.50mm)","DC Link, DC Filtering","-","Long Life"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/MKP_B32774_778.pdf,//media.digikey.com/photos/Epcos%20Photos/B32778%20Series%2035mm.JPG,495-3937-ND,B32778G0406K000,EPCOS (TDK),CAP FILM 40UF 10% 1.1KVDC RADIAL,939,0,"22.45000","0","1","Bulk","B32778","Active","40µF","±10%","-","1100V (1.1kV)","Polypropylene (PP), Metallized","3.5 mOhms","-40°C ~ 105°C","Through Hole","Radial","2.264"" L x 1.378"" W (57.50mm x 35.00mm)","1.969"" (50.00mm)","PC Pins","2.067"" (52.50mm)","DC Link, DC Filtering","-","Long Life"
http://www.cde.com/resources/catalogs/UNL.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/UNL4W30K-F.JPG,338-1376-ND,UNL15W4P7K-F,Cornell Dubilier Electronics (CDE),CAP FILM 4.7UF 10% 1.5KVDC RAD,337,440,"24.04000","0","1","Bulk","UNL","Active","4.7µF","±10%","-","1500V (1.5kV)","Polypropylene (PP), Metallized","15 mOhms","-55°C ~ 105°C","Through Hole","Radial, Can","1.378"" Dia (35.00mm)","2.134"" (54.20mm)","PC Pins","0.500"" (12.70mm)","-","-","Low ESR"
https://api.kemet.com/component-edge/download/datasheet/C4AEGBW6100A3NJ.pdf,//media.digikey.com/Photos/Kemet%20Photos/C4ATHBW5200A3NJ.JPG,399-6235-ND,C4AEGBW6100A3NJ,KEMET,CAP FILM 100UF 5% 450VDC RAD 4LD,111,0,"24.69000","0","1","Bulk","C4AE","Active","100µF","±5%","-","450V","Polypropylene (PP), Metallized","4.2 mOhms","-40°C ~ 85°C","Through Hole","Radial - 4 Leads","2.264"" L x 1.378"" W (57.50mm x 35.00mm)","1.969"" (50.00mm)","PC Pins","2.067"" (52.50mm)","DC Link, DC Filtering; High Frequency, Switching","-","-"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/B32520_529.pdf,//media.digikey.com/photos/Epcos%20Photos/B32526%20Series%2028mm%20x%2041.5mm%20x%2042.5mm.JPG,B32526R3686K000-ND,B32526R3686K000,EPCOS (TDK),CAP FILM 68UF 10% 250VDC RADIAL,1109,0,"25.97000","0","1","Bulk","B32526","Active","68µF","±10%","160V","250V","Polyester, Polyethylene Terephthalate (PET), Metallized","-","-55°C ~ 125°C","Through Hole","Radial","-","-","PC Pins","1.476"" (37.50mm)","Automotive; EMI, RFI Suppression","-","-"
http://www.vishay.com/docs/28164/mkp1848dcl.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MKP1848640704Y5.jpg,BC2623-ND,MKP1848680704Y5,Vishay BC Components,CAP FILM 80UF 5% 700VDC RAD 4LD,492,0,"32.98000","0","1","Bulk","MKP1848","Active","80µF","±5%","-","700V","Polypropylene (PP), Metallized","4.5 mOhms","-40°C ~ 105°C","Through Hole","Radial - 4 Leads","2.264"" L x 1.772"" W (57.50mm x 45.00mm)","1.772"" (45.00mm)","PC Pins","2.067"" (52.50mm)","Automotive; DC Link, DC Filtering","AEC-Q200","Low ESR"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/MKP_B32774_778.pdf,//media.digikey.com/photos/Epcos%20Photos/B32778%20Series%2035mm.JPG,495-3944-ND,B32778G4117K000,EPCOS (TDK),CAP FILM 110UF 10% 450VDC RADIAL,175,0,"37.79000","0","1","Bulk","B32778","Active","110µF","±10%","-","450V","Polypropylene (PP), Metallized","3.9 mOhms","-40°C ~ 105°C","Through Hole","Radial","2.264"" L x 1.378"" W (57.50mm x 35.00mm)","1.969"" (50.00mm)","PC Pins","2.067"" (52.50mm)","DC Link, DC Filtering","-","Long Life"
http://www.cde.com/resources/catalogs/944U.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MFG_944U%20(ACM).jpg,338-1921-ND,944U101K122ACM,Cornell Dubilier Electronics (CDE),CAP FILM 100UF 10% 1.2KVDC SCREW,145,99,"56.58000","0","1","Bulk","944U","Active","100µF","±10%","-","1200V (1.2kV)","Polypropylene (PP), Metallized","1.3 mOhms","-40°C ~ 85°C","Chassis Mount","Radial, Can","3.327"" Dia (84.50mm)","2.559"" (65.00mm)","Threaded, Male","1.772"" (45.00mm)","DC Link, DC Filtering","-","-"
https://api.kemet.com/component-edge/download/datasheet/C4DEFPQ6380A8TK.pdf,//media.digikey.com/Photos/Kemet%20Photos/C4DEFPQ6380A8TK.jpg,399-5957-ND,C4DEFPQ6380A8TK,KEMET,CAP FILM 380UF 10% 400VDC SCREW,150,0,"87.70000","0","1","Bulk","C4DE","Active","380µF","±10%","-","400V","Polypropylene (PP), Metallized","0.81 mOhms","-40°C ~ 85°C","Chassis Mount","Radial, Can","3.307"" Dia (84.00mm)","2.598"" (66.00mm)","Threaded, Male","1.772"" (45.00mm)","DC Link, DC Filtering","-","Low ESL"
http://www.cde.com/resources/catalogs/947D.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/947D421K901BDMSN.jpg,338-3635-ND,947D421K901BDMSN,Cornell Dubilier Electronics (CDE),CAP FILM 420UF 10% 900VDC SCREW,114,0,"90.72000","0","1","Bulk","947D","Active","420µF","±10%","230V","900V","Polypropylene (PP), Metallized","1.2 mOhms","-45°C ~ 85°C","Chassis, Stud Mount","Radial, Can","3.543"" Dia (90.00mm)","3.465"" (88.00mm)","Threaded, Female","1.772"" (45.00mm)","DC Link, DC Filtering","-","-"
http://www.cde.com/resources/catalogs/T.pdf,"//media.digikey.com/Renders/Cornell%20Dubilier%20Renders/T%20Series;%20338;%203,66x3,88x1,97.jpg",338-3592-ND,T50W1NR-F,Cornell Dubilier Electronics (CDE),CAP FILM 1UF 10% 5KVDC SCREW,301,0,"90.88000","0","1","Bulk","T","Active","1µF","±10%","-","5000V (5kV)","Paper, Metallized","-","-55°C ~ 105°C","Chassis Mount, Requires Holder/Bracket","Radial, Can","3.660"" L x 1.970"" W (92.96mm x 50.04mm), Lip","4.310"" (109.47mm)","Threaded, Male","1.380"" (35.05mm)","EMI, RFI Suppression","-","High Temperature"
http://www.vishay.com/docs/26011/mkt1820.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MKT1820-Series_52LD-SP.JPG,BC3179-ND,MKT1820756065,Vishay BC Components,CAP FILM 560UF 10% 63VDC RADIAL,74,0,"94.85000","0","1","Bulk","MKT1820","Active","560µF","±10%","40V","63V","Polyester, Metallized","-","-55°C ~ 125°C","Through Hole","Radial","2.264"" L x 1.378"" W (57.50mm x 35.00mm)","1.969"" (50.00mm)","PC Pins","2.067"" (52.50mm)","DC Link, DC Filtering","-","-"
http://www.cde.com/resources/catalogs/947D.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/947D501K112BJMSN.jpg,338-3642-ND,947D501K112BJMSN,Cornell Dubilier Electronics (CDE),CAP FILM 500UF 10% 1.1KVDC SCREW,83,0,"95.16000","0","1","Bulk","947D","Active","500µF","±10%","230V","1100V (1.1kV)","Polypropylene (PP), Metallized","2.4 mOhms","-45°C ~ 85°C","Chassis, Stud Mount","Radial, Can","3.543"" Dia (90.00mm)","5.945"" (151.00mm)","Threaded, Female","1.772"" (45.00mm)","DC Link, DC Filtering","-","-"
http://www.cde.com/resources/catalogs/947D.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/947D601K901DCRSN.JPG,338-3636-ND,947D601K901DCRSN,Cornell Dubilier Electronics (CDE),CAP FILM 600UF 10% 900VDC SCREW,38,0,"104.23000","0","1","Bulk","947D","Active","600µF","±10%","230V","900V","Polypropylene (PP), Metallized","0.9 mOhms","-45°C ~ 85°C","Chassis, Stud Mount","Radial, Can","4.567"" Dia (116.00mm)","2.992"" (76.00mm)","Threaded, Female","1.969"" (50.00mm)","DC Link, DC Filtering","-","-"
https://api.kemet.com/component-edge/download/datasheet/C44PLGR6600ZASJ.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_C44P.jpg,399-5956-ND,C44PKGR6200AASJ,KEMET,CAP FILM 200UF 5% 1KVDC SCREW,61,0,"105.76000","0","1","Bulk","C44P","Active","200µF","±5%","440V","1000V (1kV)","Polypropylene (PP), Metallized","-","-25°C ~ 70°C","Chassis, Stud Mount","Radial, Can","2.953"" Dia (75.00mm)","9.803"" (249.00mm)","Threaded, Male","2.953"" (75.00mm)","Power Factor Correction (PFC); Commutation; EMI, RFI Suppression","-","Long Life"
http://www.cde.com/resources/catalogs/947D.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/947D591K132DJRSN.jpg,338-3645-ND,947D591K132DJRSN,Cornell Dubilier Electronics (CDE),CAP FILM 590UF 10% 1.3KVDC SCREW,100,0,"113.93000","0","1","Bulk","947D","Active","590µF","±10%","230V","1300V (1.3kV)","Polypropylene (PP), Metallized","2.1 mOhms","-45°C ~ 85°C","Chassis, Stud Mount","Radial, Can","4.567"" Dia (116.00mm)","5.945"" (151.00mm)","Threaded, Female","1.969"" (50.00mm)","DC Link, DC Filtering","-","-"
http://www.cde.com/resources/catalogs/947C.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/947C731K801CDMS.JPG,338-1403-ND,947C731K801CDMS,Cornell Dubilier Electronics (CDE),CAP FILM 730UF 10% 800VDC SCREW,56,34,"125.41000","0","1","Bulk","947C","Active","730µF","±10%","230V","800V","Polypropylene (PP), Metallized","3.5 mOhms","-40°C ~ 85°C","Chassis, Stud Mount","Radial, Can","3.543"" Dia (90.00mm)","6.772"" (172.00mm)","Threaded, Male","1.772"" (45.00mm)","DC Link, DC Filtering","-","Long Life, Low ESR"
https://www.tdk-electronics.tdk.com/inf/20/50/ds/B2562_.pdf,//media.digikey.com/photos/Epcos%20Photos/B2562-Series_140mm.jpg,495-7228-ND,B25620B0118K883,EPCOS (TDK),CAP FILM 1100UF 10% 900VDC SCREW,208,0,"140.40000","0","1","Bulk","B2562","Active","1100µF","±10%","-","900V","Polypropylene (PP), Metallized","-","-55°C ~ 75°C","Chassis, Stud Mount","Radial, Can","4.567"" Dia (116.00mm)","5.512"" (140.00mm)","Threaded, Female","-","DC Link, DC Filtering","-","-"
https://www.tdk-electronics.tdk.com/inf/20/50/ds/B2562_.pdf,//media.digikey.com/photos/Epcos%20Photos/B2562-Series_181mm.jpg,495-7229-ND,B25620B0158K883,EPCOS (TDK),CAP FILM 1500UF 10% 900VDC SCREW,113,0,"155.75000","0","1","Bulk","B2562","Active","1500µF","±10%","-","900V","Polypropylene (PP), Metallized","-","-55°C ~ 75°C","Chassis, Stud Mount","Radial, Can","4.567"" Dia (116.00mm)","7.126"" (181.00mm)","Threaded, Female","1.969"" (50.00mm)","DC Link, DC Filtering","-","-"
https://www.tdk-electronics.tdk.com/inf/20/50/ds/B2562_.pdf,//media.digikey.com/photos/Epcos%20Photos/B2562-Series_181mm.jpg,495-7234-ND,B25620B1108K323,EPCOS (TDK),CAP FILM 1000UF 1.32KVDC SCREW,46,0,"157.91000","0","1","Bulk","B2562","Active","1000µF","±10%","-","1320V (1.32kV)","Polypropylene (PP), Metallized","-","-55°C ~ 75°C","Chassis, Stud Mount","Radial, Can","4.567"" Dia (116.00mm)","10.984"" (279.00mm)","Threaded, Female","1.969"" (50.00mm)","DC Link, DC Filtering","-","-"
http://datasheets.avx.com/ffli.pdf,//media.digikey.com/Photos/AVX%20Photos/FFLI6Q0607K--.JPG,478-6447-ND,FFLI6B3007K--,AVX Corporation,CAP FILM 3000UF 10% 800VDC SCREW,37,0,"387.70000","0","1","Bulk","FFLI","Active","3000µF","±10%","-","800V","Polypropylene (PP), Metallized","-","-40°C ~ 95°C","Chassis, Stud Mount","Radial, Can","4.567"" Dia (116.00mm)","13.465"" (342.00mm)","Threaded, Male","1.969"" (50.00mm)","DC Link, DC Filtering","-","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2100DQ50K.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC1150AA50J.JPG,399-9694-3-ND,R82EC2100DQ50K,KEMET,CAP FILM 10000PF 10% 100VDC RAD,52500,0,"0.05280","0","3500","Tape & Box (TB)","R82","Active","10000pF","±10%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.256"" (6.50mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2100DQ50K.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC1150AA50J.JPG,399-9694-1-ND,R82EC2100DQ50K,KEMET,CAP FILM 10000PF 10% 100VDC RAD,54015,0,"0.27000","0","1","Cut Tape (CT)","R82","Active","10000pF","±10%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.256"" (6.50mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC1220DQ50J.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC1150AA50J.JPG,399-9692-3-ND,R82EC1220DQ50J,KEMET,CAP FILM 2200PF 5% 100VDC RADIAL,56000,0,"0.05980","0","3500","Tape & Box (TB)","R82","Active","2200pF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.256"" (6.50mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC1220DQ50J.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC1150AA50J.JPG,399-9692-1-ND,R82EC1220DQ50J,KEMET,CAP FILM 2200PF 5% 100VDC RADIAL,59403,0,"0.30000","0","1","Cut Tape (CT)","R82","Active","2200pF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.256"" (6.50mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82DC3100DQ50K.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC1150AA50J.JPG,399-9704-3-ND,R82DC3100DQ50K,KEMET,CAP FILM 0.1UF 10% 63VDC RADIAL,42000,0,"0.05980","0","3500","Tape & Box (TB)","R82","Active","0.1µF","±10%","40V","63V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.256"" (6.50mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82DC3100DQ50K.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC1150AA50J.JPG,399-9704-1-ND,R82DC3100DQ50K,KEMET,CAP FILM 0.1UF 10% 63VDC RADIAL,45339,0,"0.30000","0","1","Cut Tape (CT)","R82","Active","0.1µF","±10%","40V","63V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.256"" (6.50mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC3100DQ70K.pdf,//media.digikey.com/photos/Kemet%20Photos/R82EC3100DQ70K.JPG,399-11525-3-ND,R82EC3100DQ70K,KEMET,CAP FILM 0.1UF 10% 100VDC RADIAL,14000,0,"0.05980","0","3500","Tape & Box (TB)","R82","Active","0.1µF","±10%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC3100DQ70K.pdf,//media.digikey.com/photos/Kemet%20Photos/R82EC3100DQ70K.JPG,399-11525-1-ND,R82EC3100DQ70K,KEMET,CAP FILM 0.1UF 10% 100VDC RADIAL,16320,0,"0.30000","0","1","Cut Tape (CT)","R82","Active","0.1µF","±10%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC1100DQ50J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5448-3-ND,R82EC1100DQ50J,KEMET,CAP FILM 1000PF 5% 100VDC RADIAL,66500,0,"0.06060","0","3500","Tape & Box (TB)","R82","Active","1000pF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC1100DQ50J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5448-1-ND,R82EC1100DQ50J,KEMET,CAP FILM 1000PF 5% 100VDC RADIAL,68732,0,"0.30000","0","1","Cut Tape (CT)","R82","Active","1000pF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82DC3100DQ50J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5444-3-ND,R82DC3100DQ50J,KEMET,CAP FILM 0.1UF 5% 63VDC RADIAL,119000,0,"0.06120","0","3500","Tape & Box (TB)","R82","Active","0.1µF","±5%","40V","63V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82DC3100DQ50J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5444-1-ND,R82DC3100DQ50J,KEMET,CAP FILM 0.1UF 5% 63VDC RADIAL,120650,0,"0.31000","0","1","Cut Tape (CT)","R82","Active","0.1µF","±5%","40V","63V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC3100DQ70J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5453-3-ND,R82EC3100DQ70J,KEMET,CAP FILM 0.1UF 5% 100VDC RADIAL,136500,0,"0.06140","0","3500","Tape & Box (TB)","R82","Active","0.1µF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC3100DQ70J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5453-1-ND,R82EC3100DQ70J,KEMET,CAP FILM 0.1UF 5% 100VDC RADIAL,139562,0,"0.31000","0","1","Cut Tape (CT)","R82","Active","0.1µF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC1470DQ50J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5449-3-ND,R82EC1470DQ50J,KEMET,CAP FILM 4700PF 5% 100VDC RADIAL,21000,0,"0.06200","0","3500","Tape & Box (TB)","R82","Active","4700pF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC1470DQ50J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5449-1-ND,R82EC1470DQ50J,KEMET,CAP FILM 4700PF 5% 100VDC RADIAL,22108,0,"0.31000","0","1","Cut Tape (CT)","R82","Active","4700pF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2470DQ60K.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC2470DQ60K.JPG,399-11869-3-ND,R82EC2470DQ60K,KEMET,CAP FILM 0.047UF 10% 100VDC RAD,3500,0,"0.06340","0","3500","Tape & Box (TB)","R82","Active","0.047µF","±10%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2470DQ60K.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC2470DQ60K.JPG,399-11869-1-ND,R82EC2470DQ60K,KEMET,CAP FILM 0.047UF 10% 100VDC RAD,5432,0,"0.32000","0","1","Cut Tape (CT)","R82","Active","0.047µF","±10%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2220DQ50J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5451-3-ND,R82EC2220DQ50J,KEMET,CAP FILM 0.022UF 5% 100VDC RAD,143500,0,"0.06440","0","3500","Tape & Box (TB)","R82","Active","0.022µF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2220DQ50J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5451-1-ND,R82EC2220DQ50J,KEMET,CAP FILM 0.022UF 5% 100VDC RAD,144976,0,"0.32000","0","1","Cut Tape (CT)","R82","Active","0.022µF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2470DQ60J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5452-3-ND,R82EC2470DQ60J,KEMET,CAP FILM 0.047UF 5% 100VDC RAD,45500,0,"0.06480","0","3500","Tape & Box (TB)","R82","Active","0.047µF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2470DQ60J.pdf,//media.digikey.com/photos/Kemet%20Photos/R82DC4100DQ60J.JPG,399-5452-1-ND,R82EC2470DQ60J,KEMET,CAP FILM 0.047UF 5% 100VDC RAD,47339,0,"0.33000","0","1","Cut Tape (CT)","R82","Active","0.047µF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2680DQ60J.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC.JPG,399-9697-3-ND,R82EC2680DQ60J,KEMET,CAP FILM 0.068UF 5% 100VDC RAD,14000,0,"0.06480","0","3500","Tape & Box (TB)","R82","Active","0.068µF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
https://api.kemet.com/component-edge/download/datasheet/R82EC2680DQ60J.pdf,//media.digikey.com/Photos/Kemet%20Photos/R82EC.JPG,399-9697-1-ND,R82EC2680DQ60J,KEMET,CAP FILM 0.068UF 5% 100VDC RAD,17258,0,"0.33000","0","1","Cut Tape (CT)","R82","Active","0.068µF","±5%","63V","100V","Polyester, Polyethylene Terephthalate (PET), Metallized - Stacked","-","-55°C ~ 105°C","Through Hole","Radial","0.283"" L x 0.098"" W (7.20mm x 2.50mm)","0.260"" (6.60mm)","PC Pins","0.197"" (5.00mm)","Automotive","AEC-Q200","-"
