Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4023-6-ND,T520B476M006ATE040,KEMET,CAP TANT POLY 47UF 6.3V 3528,57006,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","47µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4742-2-ND,T520B337M2R5ATE045,KEMET,CAP TANT POLY 330UF 2.5V 3528,122000,0,"0.31900","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4742-1-ND,T520B337M2R5ATE045,KEMET,CAP TANT POLY 330UF 2.5V 3528,123506,0,"0.96000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4742-6-ND,T520B337M2R5ATE045,KEMET,CAP TANT POLY 330UF 2.5V 3528,123506,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","330µF","±20%","2.5V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4017-2-ND,T520B336M006ATE040,KEMET,CAP TANT POLY 33UF 6.3V 3528,16000,0,"0.31900","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","33µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4017-1-ND,T520B336M006ATE040,KEMET,CAP TANT POLY 33UF 6.3V 3528,16826,0,"0.96000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","33µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4017-6-ND,T520B336M006ATE040,KEMET,CAP TANT POLY 33UF 6.3V 3528,16826,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","33µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4027-2-ND,T520B686M006ATE040,KEMET,CAP TANT POLY 68UF 6.3V 3528,8000,0,"0.31900","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","68µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4027-1-ND,T520B686M006ATE040,KEMET,CAP TANT POLY 68UF 6.3V 3528,8350,0,"0.96000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","68µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4027-6-ND,T520B686M006ATE040,KEMET,CAP TANT POLY 68UF 6.3V 3528,8350,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","68µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4981-2-ND,T520B476M010ATE035,KEMET,CAP TANT POLY 47UF 10V 3528,62000,0,"0.34510","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","47µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4981-1-ND,T520B476M010ATE035,KEMET,CAP TANT POLY 47UF 10V 3528,62171,0,"1.04000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","47µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4981-6-ND,T520B476M010ATE035,KEMET,CAP TANT POLY 47UF 10V 3528,62171,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","47µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4732-2-ND,T520B157M006ATE070,KEMET,CAP TANT POLY 150UF 6.3V 3528,30000,0,"0.34510","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4732-1-ND,T520B157M006ATE070,KEMET,CAP TANT POLY 150UF 6.3V 3528,31340,0,"1.04000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4732-6-ND,T520B157M006ATE070,KEMET,CAP TANT POLY 150UF 6.3V 3528,31340,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4731-2-ND,T520B227M004ATE045,KEMET,CAP TANT POLY 220UF 4V 3528,38000,0,"0.35960","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","220µF","±20%","4V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4731-1-ND,T520B227M004ATE045,KEMET,CAP TANT POLY 220UF 4V 3528,38555,0,"1.08000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","220µF","±20%","4V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4731-6-ND,T520B227M004ATE045,KEMET,CAP TANT POLY 220UF 4V 3528,38555,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","220µF","±20%","4V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5755-2-ND,T520B227M006ATE045,KEMET,CAP TANT POLY 220UF 6.3V 3528,54000,0,"0.37410","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","220µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5755-1-ND,T520B227M006ATE045,KEMET,CAP TANT POLY 220UF 6.3V 3528,55234,0,"1.13000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","220µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5755-6-ND,T520B227M006ATE045,KEMET,CAP TANT POLY 220UF 6.3V 3528,55234,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","220µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-10327-2-ND,T520B107M006ATE025,KEMET,CAP TANT POLY 100UF 6.3V 3528,6000,0,"0.37410","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","100µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-10327-1-ND,T520B107M006ATE025,KEMET,CAP TANT POLY 100UF 6.3V 3528,8070,0,"1.13000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","100µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-10327-6-ND,T520B107M006ATE025,KEMET,CAP TANT POLY 100UF 6.3V 3528,8070,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","100µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16230TR-ND,10TPE47MAZB,Panasonic Electronic Components,CAP TANT POLY 47UF 10V 1411,16000,0,"0.38150","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","47µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16230CT-ND,10TPE47MAZB,Panasonic Electronic Components,CAP TANT POLY 47UF 10V 1411,17664,0,"1.15000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","47µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16230DKR-ND,10TPE47MAZB,Panasonic Electronic Components,CAP TANT POLY 47UF 10V 1411,17664,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","47µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C32.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPG%20Series%20B1G.JPG,P16228TR-ND,6TPG100M,Panasonic Electronic Components,CAP TANT POLY 100UF 6.3V 1411,77500,0,"0.38410","0","2500","Tape & Reel (TR)","POSCAP™ TPG","Active","100µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)","-","B1G","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C32.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPG%20Series%20B1G.JPG,P16228CT-ND,6TPG100M,Panasonic Electronic Components,CAP TANT POLY 100UF 6.3V 1411,78149,0,"1.16000","0","1","Cut Tape (CT)","POSCAP™ TPG","Active","100µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)","-","B1G","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C32.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPG%20Series%20B1G.JPG,P16228DKR-ND,6TPG100M,Panasonic Electronic Components,CAP TANT POLY 100UF 6.3V 1411,78149,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPG","Active","100µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)","-","B1G","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-3470-2-ND,T520T476M006ATE070,KEMET,CAP TANT POLY 47UF 6.3V 3528,39000,0,"0.38860","0","3000","Tape & Reel (TR)","KO-CAP® T520","Active","47µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)","-","T","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-3470-1-ND,T520T476M006ATE070,KEMET,CAP TANT POLY 47UF 6.3V 3528,40908,0,"1.17000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","47µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)","-","T","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-3470-6-ND,T520T476M006ATE070,KEMET,CAP TANT POLY 47UF 6.3V 3528,40908,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","47µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)","-","T","-","General Purpose"
https://api.kemet.com/component-edge/download/datasheet/T598B686M006ATE070.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-16046-2-ND,T598B686M006ATE070,KEMET,CAP TANT POLY 68UF 6.3V 1411,10000,0,"0.39150","0","2000","Tape & Reel (TR)","KO-CAP® T598","Active","68µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","AEC-Q200","Automotive"
https://api.kemet.com/component-edge/download/datasheet/T598B686M006ATE070.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-16046-1-ND,T598B686M006ATE070,KEMET,CAP TANT POLY 68UF 6.3V 1411,11388,0,"1.18000","0","1","Cut Tape (CT)","KO-CAP® T598","Active","68µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","AEC-Q200","Automotive"
https://api.kemet.com/component-edge/download/datasheet/T598B686M006ATE070.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-16046-6-ND,T598B686M006ATE070,KEMET,CAP TANT POLY 68UF 6.3V 1411,11388,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T598","Active","68µF","±20%","6.3V","Molded","70mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","AEC-Q200","Automotive"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4733-2-ND,T520B157M006ATE045,KEMET,CAP TANT POLY 150UF 6.3V 3528,10000,0,"0.40310","0","2000","Tape & Reel (TR)","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4733-1-ND,T520B157M006ATE045,KEMET,CAP TANT POLY 150UF 6.3V 3528,11490,0,"1.21000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4733-6-ND,T520B157M006ATE045,KEMET,CAP TANT POLY 150UF 6.3V 3528,11490,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","150µF","±20%","6.3V","Molded","45mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T527.jpg,399-10532-2-ND,T527I476M010ATE200,KEMET,CAP TANT POLY 47UF 10V 1206,183000,0,"0.40600","0","3000","Tape & Reel (TR)","KO-CAP® T527","Active","47µF","±20%","10V","Molded","200mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","-","I","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T527.jpg,399-10532-1-ND,T527I476M010ATE200,KEMET,CAP TANT POLY 47UF 10V 1206,184428,0,"1.22000","0","1","Cut Tape (CT)","KO-CAP® T527","Active","47µF","±20%","10V","Molded","200mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","-","I","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T527.jpg,399-10532-6-ND,T527I476M010ATE200,KEMET,CAP TANT POLY 47UF 10V 1206,184428,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T527","Active","47µF","±20%","10V","Molded","200mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","-","I","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T527.jpg,399-10528-2-ND,T527I107M006ATE100,KEMET,CAP TANT POLY 100UF 6V 1206,45000,0,"0.42050","0","3000","Tape & Reel (TR)","KO-CAP® T527","Active","100µF","±20%","6.3V","Molded","100mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","-","I","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T527.jpg,399-10528-1-ND,T527I107M006ATE100,KEMET,CAP TANT POLY 100UF 6V 1206,46633,0,"1.27000","0","1","Cut Tape (CT)","KO-CAP® T527","Active","100µF","±20%","6.3V","Molded","100mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","-","I","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T527.jpg,399-10528-6-ND,T527I107M006ATE100,KEMET,CAP TANT POLY 100UF 6V 1206,46633,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T527","Active","100µF","±20%","6.3V","Molded","100mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","-","I","-","General Purpose"
