Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Breakdown","ESR (Equivalent Series Resistance)","ESL (Equivalent Series Inductance)","Applications","Features","Operating Temperature","Package / Case","Height","Size / Dimension"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1618-ND,SC01000912,Skyworks Solutions Inc.,CAP SILICON 10PF 20% SMD,9500,0,"1.14590","0","100","Tray","SC","Active","10pF","±20%","-","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard","0.006"" (0.15mm)","0.012"" L x 0.012"" W (0.30mm x 0.30mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1224-ND,SC04701518,Skyworks Solutions Inc.,CAP SILICON 47PF 20% SMD,8400,0,"1.19070","0","100","Bulk","SC","Active","47pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.018"" L x 0.018"" W (0.46mm x 0.46mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1222-ND,SC02201518,Skyworks Solutions Inc.,CAP SILICON 22PF 20% SMD,5300,0,"1.19070","0","100","Bulk","SC","Active","22pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.018"" L x 0.018"" W (0.46mm x 0.46mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1226-ND,SC10002430,Skyworks Solutions Inc.,CAP SILICON 100PF 20% SMD,5400,0,"1.48890","0","100","Bulk","SC","Active","100pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.030"" L x 0.030"" W (0.76mm x 0.76mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1214-ND,SC00180912,Skyworks Solutions Inc.,CAP SILICON 1.8PF 20% SMD,5400,0,"1.14590","0","100","Bulk","SC","Active","1.8pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.012"" L x 0.012"" W (0.30mm x 0.30mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1212-ND,SC00080912,Skyworks Solutions Inc.,CAP SILICON 0.80PF 20% SMD,2300,0,"1.14590","0","100","Bulk","SC","Active","0.8pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.012"" L x 0.012"" W (0.30mm x 0.30mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1225-ND,SC06801518,Skyworks Solutions Inc.,CAP SILICON 68PF 20% SMD,7500,0,"1.19070","0","100","Bulk","SC","Active","68pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.018"" L x 0.018"" W (0.46mm x 0.46mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1619-ND,SC01001518,Skyworks Solutions Inc.,CAP SILICON 10PF 20% SMD,1400,0,"1.19070","0","100","Tray","SC","Active","10pF","±20%","-","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard","0.006"" (0.15mm)","0.018"" L x 0.018"" W (0.46mm x 0.46mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1220-ND,SC01000710,Skyworks Solutions Inc.,CAP SILICON 10PF 20% SMD,5600,0,"1.07780","0","100","Bulk","SC","Active","10pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.010"" L x 0.010"" W (0.25mm x 0.25mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1617-ND,SC00820710,Skyworks Solutions Inc.,CAP SILICON 8.2PF 20% SMD,2900,0,"1.07780","0","100","Tray","SC","Active","8.2pF","±20%","-","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard","0.006"" (0.15mm)","0.010"" L x 0.010"" W (0.25mm x 0.25mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1218-ND,SC00680912,Skyworks Solutions Inc.,CAP SILICON 6.8PF 20% SMD,3200,0,"1.14590","0","100","Bulk","SC","Active","6.8pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.012"" L x 0.012"" W (0.30mm x 0.30mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1215-ND,SC00260912,Skyworks Solutions Inc.,CAP SILICON 2.6PF 20% SMD,2700,0,"1.14590","0","100","Bulk","SC","Active","2.6pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.012"" L x 0.012"" W (0.30mm x 0.30mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1219-ND,SC00821518,Skyworks Solutions Inc.,CAP SILICON 8.2PF 20% SMD,2700,0,"1.19070","0","100","Bulk","SC","Active","8.2pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.018"" L x 0.018"" W (0.46mm x 0.46mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1620-ND,SC01501518,Skyworks Solutions Inc.,CAP SILICON 15PF 20% SMD,2700,0,"1.19070","0","100","Tray","SC","Active","15pF","±20%","-","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard","0.006"" (0.15mm)","0.018"" L x 0.018"" W (0.46mm x 0.46mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1228-ND,SC50004450,Skyworks Solutions Inc.,CAP SILICON 500PF 20% SMD,300,0,"2.07680","0","100","Bulk","SC","Active","500pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.050"" L x 0.050"" W (1.27mm x 1.27mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1229-ND,SC99906068,Skyworks Solutions Inc.,CAP SILICON 1000PF 20% SMD,800,0,"2.83140","0","100","Bulk","SC","Active","1000pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.068"" L x 0.068"" W (1.73mm x 1.73mm)"
//media.digikey.com/pdf/Data%20Sheets/MA-Com%20Technology%20PDFs/BOO_BSP-1_BSP-3_Series.pdf,-,1700-1024-ND,9115R0K-BOO,M/A-Com Technology Solutions,CAP SILICON 15PF 100V SMD,400,0,"2.96000","0","400","Tray","-","Active","15pF","-","-","-","-","High Stability","High Reliability","-55°C ~ 150°C","Nonstandard Chip","-","0.020"" L x 0.020"" W (0.51mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HSSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1026-2-ND,935131424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,1000,0,"1.88496","0","1000","Tape & Reel (TR)","HSSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Stability","High Reliability","-55°C ~ 150°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HSSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1026-1-ND,935131424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,11,0,"2.20000","0","1","Cut Tape (CT)","HSSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Stability","High Reliability","-55°C ~ 150°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HSSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1026-6-ND,935131424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,1011,0,"Digi-Reel","0","1","Digi-Reel®","HSSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Stability","High Reliability","-55°C ~ 150°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HSSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1025-1-ND,935131424522,IPDiA,CAP SILICON 0.022UF 15% 11V 0402,941,0,"1.97000","0","1","Cut Tape (CT)","HSSC","Discontinued at Digi-Key","0.022µF","±15%","11V","400 mOhms","100pH","High Stability","High Reliability","-55°C ~ 150°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HSSC426yyy-0805.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1030-1-ND,935131426610,IPDiA,CAP SILICON 0.1UF 15% 11V 0805,928,0,"2.56000","0","1","Cut Tape (CT)","HSSC","Discontinued at Digi-Key","0.1µF","±15%","11V","400 mOhms","100pH","High Stability","High Reliability","-55°C ~ 150°C","0805 (2012 Metric)","0.016"" (0.41mm)","0.087"" L x 0.055"" W (2.20mm x 1.40mm)"
http://cdn.macom.com/datasheets/91xxxx%20Series.pdf,-,1700-1021-ND,9122RK,M/A-Com Technology Solutions,CAP SILICON 22PF 10% 100V SMD,1200,0,"2.59000","0","400","Tray","91","Active","22pF","±10%","-","-","-","High Stability","High Reliability","-55°C ~ 150°C","Nonstandard Chip","0.006"" (0.15mm)","0.020"" L x 0.020"" W (0.51mm x 0.51mm)"
http://cdn.macom.com/datasheets/90xxxx%20Series.pdf,-,1700-1018-ND,9047RK,M/A-Com Technology Solutions,CAP SILICON 47PF 10% 50V SMD,800,0,"2.59000","0","400","Tray","90","Active","47pF","±10%","-","-","-","High Stability","High Reliability","-55°C ~ 150°C","Nonstandard Chip","0.006"" (0.15mm)","0.020"" L x 0.020"" W (0.51mm x 0.51mm)"
http://cdn.macom.com/datasheets/91xxxx%20Series.pdf,-,1700-1023-ND,9112RK,M/A-Com Technology Solutions,CAP SILICON 12PF 10% 100V SMD,400,0,"2.59000","0","400","Tray","91","Active","12pF","±10%","-","-","-","High Stability","High Reliability","-55°C ~ 150°C","Nonstandard Chip","0.006"" (0.15mm)","0.020"" L x 0.020"" W (0.51mm x 0.51mm)"
http://cdn.macom.com/datasheets/91xxxx%20Series.pdf,-,1700-1025-ND,9123RK,M/A-Com Technology Solutions,CAP SILICON 23PF 10% 100V SMD,400,0,"2.59000","0","400","Tray","91","Active","23pF","±10%","-","-","-","High Stability","High Reliability","-55°C ~ 150°C","Nonstandard Chip","0.006"" (0.15mm)","0.020"" L x 0.020"" W (0.51mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1037-2-ND,935132424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,0,0,"Discontinued at Digi-Key","0","1000","Tape & Reel (TR)","HTSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 200°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1037-1-ND,935132424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,990,0,"2.75000","0","1","Cut Tape (CT)","HTSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 200°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1037-6-ND,935132424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,990,0,"Digi-Reel","0","1","Digi-Reel®","HTSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 200°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1048-2-ND,935133424510,IPDiA,CAP SILICON 10000PF 15% 11V 0402,0,0,"Discontinued at Digi-Key","0","1000","Tape & Reel (TR)","XTSC","Discontinued at Digi-Key","10000pF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1048-1-ND,935133424510,IPDiA,CAP SILICON 10000PF 15% 11V 0402,280,0,"2.84000","0","1","Cut Tape (CT)","XTSC","Discontinued at Digi-Key","10000pF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HTSC426yyy-0805.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1041-1-ND,935132426610,IPDiA,CAP SILICON 0.1UF 15% 11V 0805,960,0,"2.90000","0","1","Cut Tape (CT)","HTSC","Discontinued at Digi-Key","0.1µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 200°C","0805 (2012 Metric)","0.016"" (0.41mm)","0.087"" L x 0.055"" W (2.20mm x 1.40mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1049-1-ND,935133424522,IPDiA,CAP SILICON 0.022UF 15% 11V 0402,1080,0,"3.00000","0","1","Cut Tape (CT)","XTSC","Discontinued at Digi-Key","0.022µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1050-2-ND,935133424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,1000,0,"3.13236","0","1000","Tape & Reel (TR)","XTSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1050-1-ND,935133424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,80,0,"3.63000","0","1","Cut Tape (CT)","XTSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1050-6-ND,935133424533,IPDiA,CAP SILICON 0.033UF 15% 11V 0402,1080,0,"Digi-Reel","0","1","Digi-Reel®","XTSC","Discontinued at Digi-Key","0.033µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
http://cdn.macom.com/datasheets/90xxxx%20Series.pdf,-,1700-1017-ND,90100RK,M/A-Com Technology Solutions,CAP SILICON 100PF 10% 50V SMD,800,0,"4.07000","0","400","Tray","90","Active","100pF","±10%","50V","-","-","High Stability","High Reliability","-55°C ~ 150°C","Nonstandard Chip","0.010"" (0.25mm)","0.040"" L x 0.040"" W (1.02mm x 1.02mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1051-2-ND,935133424547,IPDiA,CAP SILICON 0.047UF 15% 11V 0402,0,0,"Discontinued at Digi-Key","0","1000","Tape & Reel (TR)","XTSC","Discontinued at Digi-Key","0.047µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1051-1-ND,935133424547,IPDiA,CAP SILICON 0.047UF 15% 11V 0402,1000,0,"4.63000","0","1","Cut Tape (CT)","XTSC","Discontinued at Digi-Key","0.047µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1051-6-ND,935133424547,IPDiA,CAP SILICON 0.047UF 15% 11V 0402,1000,0,"Digi-Reel","0","1","Digi-Reel®","XTSC","Discontinued at Digi-Key","0.047µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/WBSC142yyy.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_WBSC.jpg,1210-1058-2-ND,935142624522,IPDiA,CAP SILICON 0.022UF 15% 50V 0504,0,0,"Discontinued at Digi-Key","0","1000","Tape & Reel (TR)","WBSC","Discontinued at Digi-Key","0.022µF","±15%","50V","100 mOhms","100pH","Vertical Silicon Cap","High Reliability, Low Profile","-55°C ~ 150°C","0504 (1210 Metric)","0.010"" (0.25mm)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/WBSC142yyy.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_WBSC.jpg,1210-1058-1-ND,935142624522,IPDiA,CAP SILICON 0.022UF 15% 50V 0504,489,0,"5.24000","0","1","Cut Tape (CT)","WBSC","Discontinued at Digi-Key","0.022µF","±15%","50V","100 mOhms","100pH","Vertical Silicon Cap","High Reliability, Low Profile","-55°C ~ 150°C","0504 (1210 Metric)","0.010"" (0.25mm)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)"
http://cdn.macom.com/datasheets/90xxxx%20Series.pdf,-,1700-1020-ND,906R0M-14-2,M/A-Com Technology Solutions,CAP SILICON 6PF 20% 50V SMD,200,400,"10.20000","0","100","Tray","90","Active","6pF","±20%","-","-","-","High Stability","High Reliability","-55°C ~ 150°C","Nonstandard Chip","0.005"" (0.13mm)","0.010"" L x 0.010"" W (0.25mm x 0.25mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC429yyy-1812.pdf,//media.digikey.com/Photos/Harting/935133429733.jpg,1210-1056-1-ND,935133429733,IPDiA,CAP SILICON 3.3UF 15% 11V 1812,479,0,"34.32000","0","1","Cut Tape (CT)","XTSC","Discontinued at Digi-Key","3.3µF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","1812 (4532 Metric)","0.016"" (0.41mm)","0.183"" L x 0.140"" W (4.66mm x 3.56mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1221-ND,SC01500912,Skyworks Solutions Inc.,CAP SILICON 15PF 20% SMD,800,0,"1.14590","0","100","Bulk","SC","Active","15pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.012"" L x 0.012"" W (0.30mm x 0.30mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1216-ND,SC00380912,Skyworks Solutions Inc.,CAP SILICON 3.8PF 20% SMD,400,0,"1.14590","0","100","Bulk","SC","Active","3.8pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.012"" L x 0.012"" W (0.30mm x 0.30mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1213-ND,SC00120912,Skyworks Solutions Inc.,CAP SILICON 1.2PF 20% SMD,700,0,"1.14590","0","100","Bulk","SC","Active","1.2pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.012"" L x 0.012"" W (0.30mm x 0.30mm)"
http://www.skyworksinc.com/uploads/documents/200136G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SC-Series-Silicon-Capacitors.jpg,863-1227-ND,SC33303440,Skyworks Solutions Inc.,CAP SILICON 333PF 20% SMD,300,0,"1.60390","0","100","Bulk","SC","Active","333pF","±20%","100V","-","-","High Temperature","High Reliability","-65°C ~ 200°C","Nonstandard Chip","0.006"" (0.15mm)","0.040"" L x 0.040"" W (1.02mm x 1.02mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HSSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1023-1-ND,935131424410,IPDiA,CAP SILICON 1000PF 15% 11V 0402,96,0,"0.98000","0","1","Cut Tape (CT)","HSSC","Discontinued at Digi-Key","1000pF","±15%","11V","400 mOhms","100pH","High Stability","High Reliability","-55°C ~ 150°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/HTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1034-1-ND,935132424410,IPDiA,CAP SILICON 1000PF 15% 11V 0402,86,0,"1.24000","0","1","Cut Tape (CT)","HTSC","Discontinued at Digi-Key","1000pF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 200°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1046-1-ND,935133424347,IPDiA,CAP SILICON 470PF 15% 11V 0402,405,0,"1.27000","0","1","Cut Tape (CT)","XTSC","Discontinued at Digi-Key","470pF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/IPDiA%20PDFs/XTSC424yyy-0402.pdf,//media.digikey.com/Photos/IPDiA%20Photos/MFG_LPSC_HSSC_HTSC_XTSC.jpg,1210-1045-1-ND,935133424310,IPDiA,CAP SILICON 100PF 15% 11V 0402,375,0,"1.27000","0","1","Cut Tape (CT)","XTSC","Discontinued at Digi-Key","100pF","±15%","11V","400 mOhms","100pH","High Temperature","High Reliability","-55°C ~ 250°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.047"" L x 0.028"" W (1.20mm x 0.70mm)"
