Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Dielectric Material","Number of Capacitors","Circuit Type","Temperature Coefficient","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200508.jpg,478-7583-6-ND,W2A45C103M4T2A,AVX Corporation,CAP ARRAY 10000PF 50V X7R 0508,7950,0,"Digi-Reel","0","1","Digi-Reel®","IPC","Active","10000pF","±20%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","0508 (1220 Metric)","0.051"" L x 0.083"" W (1.30mm x 2.10mm)","0.037"" (0.94mm)"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Dielectric%20Labs%20PDFs/Opti-CapUltraBroadband&DC_Blocking_ds_4-17.pdf,//media.digikey.com/Photos/Knowles-Dielectric-Labs/P62BN820MA2636.jpg,1761-1061-2-ND,P62BN820MA2636T,Knowles Dielectric Labs,CAP ARRAY 82PF .1UF 10V X7R 0603,1500,0,"5.14750","0","500","Tape & Reel (TR)","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.1µF","±20%","10V","Ceramic","2","Bussed","X7R","-","Surface Mount","0603 (1608 Metric)","0.067"" L x 0.031"" W (1.70mm x 0.80mm)","0.058"" (1.47mm)"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Dielectric%20Labs%20PDFs/Opti-CapUltraBroadband&DC_Blocking_ds_4-17.pdf,//media.digikey.com/Photos/Knowles-Dielectric-Labs/P62BN820MA2636.jpg,1761-1061-1-ND,P62BN820MA2636T,Knowles Dielectric Labs,CAP ARRAY 82PF .1UF 10V X7R 0603,1610,0,"9.19000","0","1","Cut Tape (CT)","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.1µF","±20%","10V","Ceramic","2","Bussed","X7R","-","Surface Mount","0603 (1608 Metric)","0.067"" L x 0.031"" W (1.70mm x 0.80mm)","0.058"" (1.47mm)"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Dielectric%20Labs%20PDFs/Opti-CapUltraBroadband&DC_Blocking_ds_4-17.pdf,//media.digikey.com/Photos/Knowles-Dielectric-Labs/P62BN820MA2636.jpg,1761-1061-6-ND,P62BN820MA2636T,Knowles Dielectric Labs,CAP ARRAY 82PF .1UF 10V X7R 0603,1610,0,"Digi-Reel","0","1","Digi-Reel®","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.1µF","±20%","10V","Ceramic","2","Bussed","X7R","-","Surface Mount","0603 (1608 Metric)","0.067"" L x 0.031"" W (1.70mm x 0.80mm)","0.058"" (1.47mm)"
http://www.cde.com/resources/catalogs/CS.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/475K100CS4-FA.jpg,338-3479-ND,475K100CS4-FA,Cornell Dubilier Electronics (CDE),CAP NETWORK 4.7UF 100V 6DIP,363,0,"19.49000","0","1","Tube","Capstick® CS","Active","4.7µF","±10%","100V","Polymer, Metallized","-","Bussed","-","-","Through Hole","6-DIP","0.524"" L x 0.500"" W (13.30mm x 12.70mm)","0.250"" (6.35mm)"
http://www.cde.com/resources/catalogs/CS.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/475K100CS4G-xx.JPG,338-3526-ND,475K100CS4G,Cornell Dubilier Electronics (CDE),CAP NETWORK 4.7UF 100V 6SMD,228,418,"21.44000","0","1","Tube","Capstick® CS","Active","4.7µF","±10%","100V","Polymer, Metallized","-","Bussed","-","-","Surface Mount","6-SMD, Gull Wing","0.524"" L x 0.500"" W (13.30mm x 12.70mm)","0.252"" (6.40mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Yageo%20Renders/CA%20Series%200805%20(2012%20Metric).jpg,311-1519-2-ND,CA0508KRNPO9BN330,Yageo,CAP ARRAY 33PF 50V NP0 0805,4000,0,"0.06950","0","4000","Tape & Reel (TR)","CA","Active","33pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Yageo%20Renders/CA%20Series%200805%20(2012%20Metric).jpg,311-1519-1-ND,CA0508KRNPO9BN330,Yageo,CAP ARRAY 33PF 50V NP0 0805,11779,0,"0.36000","0","1","Cut Tape (CT)","CA","Active","33pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Yageo%20Renders/CA%20Series%200805%20(2012%20Metric).jpg,311-1519-6-ND,CA0508KRNPO9BN330,Yageo,CAP ARRAY 33PF 50V NP0 0805,11779,0,"Digi-Reel","0","1","Digi-Reel®","CA","Active","33pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.028"" (0.70mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X222K2RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12373-2-ND,CA064X222K2RAC7800,KEMET,CAP ARRAY 2200PF 200V X7R 0612,8000,0,"0.10132","0","4000","Tape & Reel (TR)","-","Active","2200pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X222K2RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12373-1-ND,CA064X222K2RAC7800,KEMET,CAP ARRAY 2200PF 200V X7R 0612,12000,0,"0.49000","0","1","Cut Tape (CT)","-","Active","2200pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X222K2RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12373-6-ND,CA064X222K2RAC7800,KEMET,CAP ARRAY 2200PF 200V X7R 0612,12000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2200pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K2RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12375-2-ND,CA064X103K2RAC7800,KEMET,CAP ARRAY 10000PF 200V X7R 0612,12000,0,"0.11108","0","4000","Tape & Reel (TR)","-","Active","10000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K2RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12375-1-ND,CA064X103K2RAC7800,KEMET,CAP ARRAY 10000PF 200V X7R 0612,13408,0,"0.54000","0","1","Cut Tape (CT)","-","Active","10000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K2RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12375-6-ND,CA064X103K2RAC7800,KEMET,CAP ARRAY 10000PF 200V X7R 0612,13408,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12382-2-ND,CA064X103K2RACAUTO,KEMET,CAP ARRAY 10000PF 200V X7R 0612,4000,0,"0.12043","0","4000","Tape & Reel (TR)","-","Active","10000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12382-1-ND,CA064X103K2RACAUTO,KEMET,CAP ARRAY 10000PF 200V X7R 0612,8000,0,"0.47000","0","1","Cut Tape (CT)","-","Active","10000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12382-6-ND,CA064X103K2RACAUTO,KEMET,CAP ARRAY 10000PF 200V X7R 0612,8000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X223K1RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12385-2-ND,CA064X223K1RACAUTO,KEMET,CAP ARRAY 0.022UF 100V X7R 0612,4000,0,"0.12174","0","4000","Tape & Reel (TR)","-","Active","0.022µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X223K1RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12385-1-ND,CA064X223K1RACAUTO,KEMET,CAP ARRAY 0.022UF 100V X7R 0612,7890,0,"0.48000","0","1","Cut Tape (CT)","-","Active","0.022µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X223K1RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12385-6-ND,CA064X223K1RACAUTO,KEMET,CAP ARRAY 0.022UF 100V X7R 0612,7890,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.022µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Kemet%20Renders/311;1632;0612.jpg,311-2072-2-ND,CA0612KRX7R8BB473,Yageo,CAP ARRAY 0.047UF 25V X7R 0612,4000,0,"0.12326","0","4000","Tape & Reel (TR)","CA","Active","0.047µF","±10%","25V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.035"" (0.90mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Kemet%20Renders/311;1632;0612.jpg,311-2072-1-ND,CA0612KRX7R8BB473,Yageo,CAP ARRAY 0.047UF 25V X7R 0612,4061,0,"0.48000","0","1","Cut Tape (CT)","CA","Active","0.047µF","±10%","25V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.035"" (0.90mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Kemet%20Renders/311;1632;0612.jpg,311-2072-6-ND,CA0612KRX7R8BB473,Yageo,CAP ARRAY 0.047UF 25V X7R 0612,4061,0,"Digi-Reel","0","1","Digi-Reel®","CA","Active","0.047µF","±10%","25V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.035"" (0.90mm)"
http://www.cde.com/resources/catalogs/CS.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/106K100CS4G-FA.jpg,338-4328-ND,105K400CS6G,Cornell Dubilier Electronics (CDE),CAP NETWORK 1UF 400V 14SMD,148,966,"20.82000","0","1","Bulk","Capstick® CS","Active","1µF","±10%","400V","Polymer, Metallized","-","Bussed","-","-","Surface Mount","14-SMD, Gull Wing","0.882"" L x 0.700"" W (22.40mm x 17.80mm)","0.319"" (8.10mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-11165-2-ND,W3A41C102KAT2A,AVX Corporation,CAP ARRAY 1000PF 100V X7R 0612,4000,0,"0.11550","0","4000","Tape & Reel (TR)","IPC","Active","1000pF","±10%","100V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-11165-1-ND,W3A41C102KAT2A,AVX Corporation,CAP ARRAY 1000PF 100V X7R 0612,4613,0,"0.51000","0","1","Cut Tape (CT)","IPC","Active","1000pF","±10%","100V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-11165-6-ND,W3A41C102KAT2A,AVX Corporation,CAP ARRAY 1000PF 100V X7R 0612,4613,0,"Digi-Reel","0","1","Digi-Reel®","IPC","Active","1000pF","±10%","100V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-2882-2-ND,W3A41A221KAT2A,AVX Corporation,CAP ARRAY 220PF 100V NP0 0612,4000,0,"0.12454","0","4000","Tape & Reel (TR)","IPC","Active","220pF","±10%","100V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-2882-1-ND,W3A41A221KAT2A,AVX Corporation,CAP ARRAY 220PF 100V NP0 0612,7980,0,"0.49000","0","1","Cut Tape (CT)","IPC","Active","220pF","±10%","100V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-2882-6-ND,W3A41A221KAT2A,AVX Corporation,CAP ARRAY 220PF 100V NP0 0612,7980,0,"Digi-Reel","0","1","Digi-Reel®","IPC","Active","220pF","±10%","100V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.053"" (1.35mm)"
http://catalogs.avx.com/SurfaceMount.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-11166-2-ND,W3A41C103KAT2A,AVX Corporation,CAP ARRAY 10000PF 100V X7R 0612,40000,0,"0.13200","0","4000","Tape & Reel (TR)","IPC","Active","10000pF","±10%","100V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
http://catalogs.avx.com/SurfaceMount.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-11166-1-ND,W3A41C103KAT2A,AVX Corporation,CAP ARRAY 10000PF 100V X7R 0612,40000,0,"0.59000","0","1","Cut Tape (CT)","IPC","Active","10000pF","±10%","100V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
http://catalogs.avx.com/SurfaceMount.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-11166-6-ND,W3A41C103KAT2A,AVX Corporation,CAP ARRAY 10000PF 100V X7R 0612,40000,0,"Digi-Reel","0","1","Digi-Reel®","IPC","Active","10000pF","±10%","100V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-7587-2-ND,W3A45C333MAT2F,AVX Corporation,CAP ARRAY 0.033UF 50V X7R 0612,13000,0,"0.14306","0","1000","Tape & Reel (TR)","IPC","Active","0.033µF","±20%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-7587-1-ND,W3A45C333MAT2F,AVX Corporation,CAP ARRAY 0.033UF 50V X7R 0612,13550,0,"0.56000","0","1","Cut Tape (CT)","IPC","Active","0.033µF","±20%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-7587-6-ND,W3A45C333MAT2F,AVX Corporation,CAP ARRAY 0.033UF 50V X7R 0612,13550,0,"Digi-Reel","0","1","Digi-Reel®","IPC","Active","0.033µF","±20%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
https://www.knowlescapacitors.com/getattachment/96ce9af5-c053-4fa0-a1f6-d56ff45cbd3d/Opti-Cap®.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/P42BN820MA3152.jpg,1761-1060-2-ND,P42BN820MA3152T,Knowles Dielectric Labs,CAP ARR 82PF .22UF 10V X5R 0402,500,0,"3.48040","0","500","Tape & Reel (TR)","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.22µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.044"" (1.12mm)"
https://www.knowlescapacitors.com/getattachment/96ce9af5-c053-4fa0-a1f6-d56ff45cbd3d/Opti-Cap®.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/P42BN820MA3152.jpg,1761-1060-1-ND,P42BN820MA3152T,Knowles Dielectric Labs,CAP ARR 82PF .22UF 10V X5R 0402,695,0,"6.43000","0","1","Cut Tape (CT)","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.22µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.044"" (1.12mm)"
https://www.knowlescapacitors.com/getattachment/96ce9af5-c053-4fa0-a1f6-d56ff45cbd3d/Opti-Cap®.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/P42BN820MA3152.jpg,1761-1060-6-ND,P42BN820MA3152T,Knowles Dielectric Labs,CAP ARR 82PF .22UF 10V X5R 0402,695,0,"Digi-Reel","0","1","Digi-Reel®","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.22µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.044"" (1.12mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,-,1761-1140-2-ND,P62BN820MA02636T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 82,750,0,"4.92856","0","250","Tape & Reel (TR)","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.1µF","±20%","25V","Ceramic","2","Bussed","X7R","-","Surface Mount","0603 (1608 Metric)","0.058"" L x 0.020"" W (1.47mm x 0.51mm)","0.022"" (0.56mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,-,1761-1140-1-ND,P62BN820MA02636T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 82,980,0,"8.79000","0","1","Cut Tape (CT)","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.1µF","±20%","25V","Ceramic","2","Bussed","X7R","-","Surface Mount","0603 (1608 Metric)","0.058"" L x 0.020"" W (1.47mm x 0.51mm)","0.022"" (0.56mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,-,1761-1140-6-ND,P62BN820MA02636T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 82,980,0,"Digi-Reel","0","1","Digi-Reel®","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.1µF","±20%","25V","Ceramic","2","Bussed","X7R","-","Surface Mount","0603 (1608 Metric)","0.058"" L x 0.020"" W (1.47mm x 0.51mm)","0.022"" (0.56mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,//media.digikey.com/Photos/Weidmuller/MFG_P21BN300MA3976T.jpg,1761-1138-2-ND,P21BN300MA04282T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 30,250,0,"6.41192","0","250","Tape & Reel (TR)","Milli‐Cap®, Opti‐Cap®","Active","30pF, 0.022µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0201 (0603 Metric)","0.020"" L x 0.012"" W (0.51mm x 0.31mm)","0.012"" (0.31mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,//media.digikey.com/Photos/Weidmuller/MFG_P21BN300MA3976T.jpg,1761-1138-1-ND,P21BN300MA04282T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 30,250,0,"11.44000","0","1","Cut Tape (CT)","Milli‐Cap®, Opti‐Cap®","Active","30pF, 0.022µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0201 (0603 Metric)","0.020"" L x 0.012"" W (0.51mm x 0.31mm)","0.012"" (0.31mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,//media.digikey.com/Photos/Weidmuller/MFG_P21BN300MA3976T.jpg,1761-1138-6-ND,P21BN300MA04282T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 30,250,0,"Digi-Reel","0","1","Digi-Reel®","Milli‐Cap®, Opti‐Cap®","Active","30pF, 0.022µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0201 (0603 Metric)","0.020"" L x 0.012"" W (0.51mm x 0.31mm)","0.012"" (0.31mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,-,1761-1139-2-ND,P21BN300MA04733T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 30,250,0,"6.41192","0","250","Tape & Reel (TR)","Milli‐Cap®, Opti‐Cap®","Active","30pF, 0.1µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0201 (0603 Metric)","0.020"" L x 0.012"" W (0.51mm x 0.31mm)","0.012"" (0.31mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,-,1761-1139-1-ND,P21BN300MA04733T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 30,250,0,"11.44000","0","1","Cut Tape (CT)","Milli‐Cap®, Opti‐Cap®","Active","30pF, 0.1µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0201 (0603 Metric)","0.020"" L x 0.012"" W (0.51mm x 0.31mm)","0.012"" (0.31mm)"
https://www.knowlescapacitors.com/getattachment/0f51834e-2320-410e-9a0a-87cbfe7f78f3/Opti-Cap®.aspx,-,1761-1139-6-ND,P21BN300MA04733T,Knowles Dielectric Labs,OPTI-CAP - BROADBAND BLOCKS - 30,250,0,"Digi-Reel","0","1","Digi-Reel®","Milli‐Cap®, Opti‐Cap®","Active","30pF, 0.1µF","±20%","10V","Ceramic","2","Bussed","X5R","-","Surface Mount","0201 (0603 Metric)","0.020"" L x 0.012"" W (0.51mm x 0.31mm)","0.012"" (0.31mm)"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Dielectric%20Labs%20PDFs/Opti-CapUltraBroadband&DC_Blocking_ds_4-17.pdf,//media.digikey.com/Photos/Knowles-Dielectric-Labs/P62BN820MA2636.jpg,1761-1081-ND,P62BN820MA2636,Knowles Dielectric Labs,CAP ARR,566,0,"8.79000","0","1","Bulk","Milli‐Cap®, Opti‐Cap®","Active","82pF, 0.1µF","±20%","10V","Ceramic","2","Bussed","X7R","-","Surface Mount","0603 (1608 Metric)","0.067"" L x 0.031"" W (1.70mm x 0.80mm)","0.058"" (1.47mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-1865-2-ND,CKCM25X7R1H102M060AA,TDK Corporation,CAP ARRAY 1000PF 50V X7R 0504,4000,0,"0.02610","0","4000","Tape & Reel (TR)","CKC","Obsolete","1000pF","±20%","50V","Ceramic","2","Isolated","X7R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
