Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features","Failure Rate"
http://datasheets.avx.com/f92.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F92%20SERIES%202.0L,1.25W.jpg",478-8119-1-ND,F920J226MPA,AVX Corporation,CAP TANT 22UF 20% 6.3V 0805,95907,0,"0.41000","0","1","Cut Tape (CT)","F92","Active","22µF","±20%","6.3V","Molded","5Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-","P","-","General Purpose","-"
http://datasheets.avx.com/f92.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F92%20SERIES%202.0L,1.25W.jpg",478-8119-6-ND,F920J226MPA,AVX Corporation,CAP TANT 22UF 20% 6.3V 0805,95907,0,"Digi-Reel","0","1","Digi-Reel®","F92","Active","22µF","±20%","6.3V","Molded","5Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","-","P","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3697-2-ND,T491A475K016AT,KEMET,CAP TANT 4.7UF 10% 16V 1206,300000,0,"0.11070","0","2000","Tape & Reel (TR)","T491","Active","4.7µF","±10%","16V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3697-1-ND,T491A475K016AT,KEMET,CAP TANT 4.7UF 10% 16V 1206,302145,0,"0.41000","0","1","Cut Tape (CT)","T491","Active","4.7µF","±10%","16V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3697-6-ND,T491A475K016AT,KEMET,CAP TANT 4.7UF 10% 16V 1206,302145,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","4.7µF","±10%","16V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3698-2-ND,T491A475M010AT,KEMET,CAP TANT 4.7UF 20% 10V 1206,188000,0,"0.11070","0","2000","Tape & Reel (TR)","T491","Active","4.7µF","±20%","10V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3698-1-ND,T491A475M010AT,KEMET,CAP TANT 4.7UF 20% 10V 1206,189531,0,"0.41000","0","1","Cut Tape (CT)","T491","Active","4.7µF","±20%","10V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3698-6-ND,T491A475M010AT,KEMET,CAP TANT 4.7UF 20% 10V 1206,189531,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","4.7µF","±20%","10V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3699-2-ND,T491A475M016AT,KEMET,CAP TANT 4.7UF 20% 16V 1206,110000,0,"0.11070","0","2000","Tape & Reel (TR)","T491","Active","4.7µF","±20%","16V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3699-1-ND,T491A475M016AT,KEMET,CAP TANT 4.7UF 20% 16V 1206,111736,0,"0.41000","0","1","Cut Tape (CT)","T491","Active","4.7µF","±20%","16V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3699-6-ND,T491A475M016AT,KEMET,CAP TANT 4.7UF 20% 16V 1206,111736,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","4.7µF","±20%","16V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3696-2-ND,T491A475K010AT,KEMET,CAP TANT 4.7UF 10% 10V 1206,96000,0,"0.11070","0","2000","Tape & Reel (TR)","T491","Active","4.7µF","±10%","10V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3696-1-ND,T491A475K010AT,KEMET,CAP TANT 4.7UF 10% 10V 1206,96363,0,"0.41000","0","1","Cut Tape (CT)","T491","Active","4.7µF","±10%","10V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A475K010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3696-6-ND,T491A475K010AT,KEMET,CAP TANT 4.7UF 10% 10V 1206,96363,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","4.7µF","±10%","10V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-1751-2-ND,TPSA106K010R0900,AVX Corporation,CAP TANT 10UF 10% 10V 1206,266000,156000,"0.11106","0","2000","Tape & Reel (TR)","TPS","Active","10µF","±10%","10V","Molded","900mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-1751-1-ND,TPSA106K010R0900,AVX Corporation,CAP TANT 10UF 10% 10V 1206,266880,156000,"0.41000","0","1","Cut Tape (CT)","TPS","Active","10µF","±10%","10V","Molded","900mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-1751-6-ND,TPSA106K010R0900,AVX Corporation,CAP TANT 10UF 10% 10V 1206,266880,156000,"Digi-Reel","0","1","Digi-Reel®","TPS","Active","10µF","±10%","10V","Molded","900mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3880-2-ND,TAJB225K020RNJ,AVX Corporation,CAP TANT 2.2UF 10% 20V 1411,28000,64000,"0.11160","0","2000","Tape & Reel (TR)","TAJ","Active","2.2µF","±10%","20V","Molded","3.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3880-1-ND,TAJB225K020RNJ,AVX Corporation,CAP TANT 2.2UF 10% 20V 1411,29676,64000,"0.41000","0","1","Cut Tape (CT)","TAJ","Active","2.2µF","±10%","20V","Molded","3.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3880-6-ND,TAJB225K020RNJ,AVX Corporation,CAP TANT 2.2UF 10% 20V 1411,29676,64000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","2.2µF","±10%","20V","Molded","3.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://rohmfs.rohm.com/en/products/databook/datasheet/passive/tantalum_capacitor/tantalum_chip_capacitor/tc_a.pdf,//media.digikey.com/Renders/Rohm%20Renders/TCFG(A)-1206-pkg.jpg,511-1473-2-ND,TCA1C106M8R,Rohm Semiconductor,CAP TANT 10UF 20% 16V 1206,78000,0,"0.11214","0","2000","Tape & Reel (TR)","TC","Active","10µF","±20%","16V","Molded","3.5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://rohmfs.rohm.com/en/products/databook/datasheet/passive/tantalum_capacitor/tantalum_chip_capacitor/tc_a.pdf,//media.digikey.com/Renders/Rohm%20Renders/TCFG(A)-1206-pkg.jpg,511-1473-1-ND,TCA1C106M8R,Rohm Semiconductor,CAP TANT 10UF 20% 16V 1206,79284,0,"0.42000","0","1","Cut Tape (CT)","TC","Active","10µF","±20%","16V","Molded","3.5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://rohmfs.rohm.com/en/products/databook/datasheet/passive/tantalum_capacitor/tantalum_chip_capacitor/tc_a.pdf,//media.digikey.com/Renders/Rohm%20Renders/TCFG(A)-1206-pkg.jpg,511-1473-6-ND,TCA1C106M8R,Rohm Semiconductor,CAP TANT 10UF 20% 16V 1206,79284,0,"Digi-Reel","0","1","Digi-Reel®","TC","Active","10µF","±20%","16V","Molded","3.5Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8180-2-ND,F930J476MAA,AVX Corporation,CAP TANT 47UF 20% 6.3V 1206,356000,100000,"0.11216","0","2000","Tape & Reel (TR)","F93","Active","47µF","±20%","6.3V","Molded","2.5Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8180-1-ND,F930J476MAA,AVX Corporation,CAP TANT 47UF 20% 6.3V 1206,357886,100000,"0.47000","0","1","Cut Tape (CT)","F93","Active","47µF","±20%","6.3V","Molded","2.5Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8180-6-ND,F930J476MAA,AVX Corporation,CAP TANT 47UF 20% 6.3V 1206,357886,100000,"Digi-Reel","0","1","Digi-Reel®","F93","Active","47µF","±20%","6.3V","Molded","2.5Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A104M035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3677-2-ND,T491A104M035AT,KEMET,CAP TANT 0.1UF 20% 35V 1206,326000,0,"0.11376","0","2000","Tape & Reel (TR)","T491","Active","0.1µF","±20%","35V","Molded","20Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A104M035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3677-1-ND,T491A104M035AT,KEMET,CAP TANT 0.1UF 20% 35V 1206,326901,0,"0.47000","0","1","Cut Tape (CT)","T491","Active","0.1µF","±20%","35V","Molded","20Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A104M035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3677-6-ND,T491A104M035AT,KEMET,CAP TANT 0.1UF 20% 35V 1206,326901,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","0.1µF","±20%","35V","Molded","20Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A104K035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3676-2-ND,T491A104K035AT,KEMET,CAP TANT 0.1UF 10% 35V 1206,168000,0,"0.11376","0","2000","Tape & Reel (TR)","T491","Active","0.1µF","±10%","35V","Molded","20Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A104K035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3676-1-ND,T491A104K035AT,KEMET,CAP TANT 0.1UF 10% 35V 1206,169549,0,"0.47000","0","1","Cut Tape (CT)","T491","Active","0.1µF","±10%","35V","Molded","20Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A104K035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3676-6-ND,T491A104K035AT,KEMET,CAP TANT 0.1UF 10% 35V 1206,169549,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","0.1µF","±10%","35V","Molded","20Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8211-2-ND,F931A226MBA,AVX Corporation,CAP TANT 22UF 20% 10V 1411,34000,58000,"0.11376","0","2000","Tape & Reel (TR)","F93","Active","22µF","±20%","10V","Molded","1.9Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8211-1-ND,F931A226MBA,AVX Corporation,CAP TANT 22UF 20% 10V 1411,35647,58000,"0.47000","0","1","Cut Tape (CT)","F93","Active","22µF","±20%","10V","Molded","1.9Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,//media.digikey.com/photos/AVX%20Photos/F93%20SERIES%201411(3528)%20PKG.JPG,478-8211-6-ND,F931A226MBA,AVX Corporation,CAP TANT 22UF 20% 10V 1411,35647,58000,"Digi-Reel","0","1","Digi-Reel®","F93","Active","22µF","±20%","10V","Molded","1.9Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.091"" (2.30mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8193-2-ND,F931A106MAA,AVX Corporation,CAP TANT 10UF 20% 10V 1206,428000,26000,"0.11520","0","2000","Tape & Reel (TR)","F93","Active","10µF","±20%","10V","Molded","3Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8193-1-ND,F931A106MAA,AVX Corporation,CAP TANT 10UF 20% 10V 1206,432760,26000,"0.43000","0","1","Cut Tape (CT)","F93","Active","10µF","±20%","10V","Molded","3Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8193-6-ND,F931A106MAA,AVX Corporation,CAP TANT 10UF 20% 10V 1206,432760,26000,"Digi-Reel","0","1","Digi-Reel®","F93","Active","10µF","±20%","10V","Molded","3Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-6233-2-ND,TPSA475M010R1400,AVX Corporation,CAP TANT 4.7UF 20% 10V 1206,102000,0,"0.11520","0","2000","Tape & Reel (TR)","TPS","Active","4.7µF","±20%","10V","Molded","1.4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-6233-1-ND,TPSA475M010R1400,AVX Corporation,CAP TANT 4.7UF 20% 10V 1206,103265,0,"0.43000","0","1","Cut Tape (CT)","TPS","Active","4.7µF","±20%","10V","Molded","1.4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-6233-6-ND,TPSA475M010R1400,AVX Corporation,CAP TANT 4.7UF 20% 10V 1206,103265,0,"Digi-Reel","0","1","Digi-Reel®","TPS","Active","4.7µF","±20%","10V","Molded","1.4Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B105M035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3703-2-ND,T491B105M035AT,KEMET,CAP TANT 1UF 20% 35V 1411,18000,0,"0.11520","0","2000","Tape & Reel (TR)","T491","Active","1µF","±20%","35V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B105M035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3703-1-ND,T491B105M035AT,KEMET,CAP TANT 1UF 20% 35V 1411,20176,0,"0.48000","0","1","Cut Tape (CT)","T491","Active","1µF","±20%","35V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B105M035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3703-6-ND,T491B105M035AT,KEMET,CAP TANT 1UF 20% 35V 1411,20176,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","1µF","±20%","35V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B105K035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3702-2-ND,T491B105K035AT,KEMET,CAP TANT 1UF 10% 35V 1411,58000,0,"0.11552","0","2000","Tape & Reel (TR)","T491","Active","1µF","±10%","35V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B105K035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3702-1-ND,T491B105K035AT,KEMET,CAP TANT 1UF 10% 35V 1411,59178,0,"0.48000","0","1","Cut Tape (CT)","T491","Active","1µF","±10%","35V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B105K035AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3702-6-ND,T491B105K035AT,KEMET,CAP TANT 1UF 10% 35V 1411,59178,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","1µF","±10%","35V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-1754-2-ND,TPSA226K006R0900,AVX Corporation,CAP TANT 22UF 10% 6.3V 1206,66000,32000,"0.11568","0","2000","Tape & Reel (TR)","TPS","Active","22µF","±10%","6.3V","Molded","900mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
