Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Dielectric Material","Operating Temperature","Mounting Type","Package / Case","Lead Spacing","Features","Size / Dimension","Height - Seated (Max)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3060-ND,CD5CC020CO3F,Cornell Dubilier Electronics (CDE),CAP MICA 2PF 1PF 300V RADIAL,892,0,"2.48000","0","1","Bulk","CD5","Active","2pF","±1pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.110"" W (6.90mm x 2.80mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-2843-ND,CD15FD101GO3,Cornell Dubilier Electronics (CDE),CAP MICA 100PF 2% 500V RADIAL,95,1600,"2.58000","0","1","Bulk","CD15","Active","100pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.181"" W (11.70mm x 4.60mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-2834-ND,CD15ED680GO3,Cornell Dubilier Electronics (CDE),CAP MICA 68PF 2% 500V RADIAL,53,0,"2.58000","0","1","Bulk","CD15","Active","68pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.181"" W (11.40mm x 4.60mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2951-ND,CD15ED240DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 24PF 0.5PF 500V RADIAL,234,0,"2.65000","0","1","Bulk","CD15","Active","24pF","±0.5pF","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2955-ND,CD15ED430GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 43PF 2% 500V RADIAL,173,0,"2.65000","0","1","Bulk","CD15","Active","43pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3069-ND,CD5CC180JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 18PF 5% 300V RADIAL,140,0,"2.65000","0","1","Bulk","CD5","Active","18pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.118"" W (6.90mm x 3.00mm)","0.201"" (5.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2952-ND,CD15ED270GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 27PF 2% 500V RADIAL,130,0,"2.65000","0","1","Bulk","CD15","Active","27pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2962-ND,CD15ED680GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 68PF 2% 500V RADIAL,173,0,"2.69000","0","1","Bulk","CD15","Active","68pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.181"" W (11.40mm x 4.60mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1119-ND,MC12FD620J-F,Cornell Dubilier Electronics (CDE),CAP MICA 62PF 5% 500V 1210,233,0,"2.92000","0","1","Bulk","MC","Active","62pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/CD17-CDV18.pdf,"//media.digikey.com/photos/Cornell%20Dubilier%20Photos/RF%20MICA%20.45,%20.46,%20.47,%20.48.jpg",338-3006-ND,CD17FD201JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 200PF 5% 500V RADIAL,59,0,"2.92000","0","1","Bulk","CD17","Active","200pF","±5%","500V","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.382"" (9.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2010%20SERIES.jpg,338-1095-ND,CD10ED200JO3,Cornell Dubilier Electronics (CDE),CAP MICA 20PF 5% 500V RADIAL,89,900,"2.99000","0","1","Bulk","CD10","Active","20pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.358"" L x 0.189"" W (9.10mm x 4.80mm)","0.331"" (8.40mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%205%20SERIES.jpg,338-1066-ND,CD5EC330JO3,Cornell Dubilier Electronics (CDE),CAP MICA 33PF 5% 300V RADIAL,49,900,"2.99000","0","1","Bulk","CD5","Active","33pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.130"" W (6.90mm x 3.30mm)","0.201"" (5.10mm)"
http://www.cde.com/resources/catalogs/CD17-CDV18.pdf,"//media.digikey.com/photos/Cornell%20Dubilier%20Photos/RF%20MICA%20.45,%20.46,%20.47,%20.48.jpg",338-3007-ND,CD17FD221JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 220PF 5% 500V RADIAL,49,0,"3.03000","0","1","Bulk","CD17","Active","220pF","±5%","500V","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.461"" L x 0.201"" W (11.70mm x 5.10mm)","0.382"" (9.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-2922-ND,CD10ED330JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 33PF 5% 500V RADIAL,72,3800,"3.06000","0","1","Bulk","CD10","Active","33pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.370"" L x 0.189"" W (9.40mm x 4.80mm)","0.339"" (8.60mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2010%20SERIES.jpg,338-2806-ND,CD10ED470JO3,Cornell Dubilier Electronics (CDE),CAP MICA 47PF 5% 500V RADIAL,480,200,"3.10000","0","1","Bulk","CD10","Active","47pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.370"" L x 0.189"" W (9.40mm x 4.80mm)","0.339"" (8.60mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2010%20SERIES.jpg,338-2809-ND,CD10ED680JO3,Cornell Dubilier Electronics (CDE),CAP MICA 68PF 5% 500V RADIAL,120,900,"3.10000","0","1","Bulk","CD10","Active","68pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.370"" L x 0.189"" W (9.40mm x 4.80mm)","0.339"" (8.60mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2975-ND,CD15FD131GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 130PF 2% 500V RADIAL,196,0,"3.20000","0","1","Bulk","CD15","Active","130pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.181"" W (11.70mm x 4.60mm)","0.370"" (9.40mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%20SERIES.jpg,338-2878-ND,CD19FD331JO3,Cornell Dubilier Electronics (CDE),CAP MICA 330PF 5% 500V RADIAL,111,0,"3.20000","0","1","Bulk","CD19","Active","330pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2978-ND,CD15FD151GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 150PF 2% 500V RADIAL,105,0,"3.20000","0","1","Bulk","CD15","Active","150pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.370"" (9.40mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2010%20SERIES.jpg,338-2810-ND,CD10ED820JO3,Cornell Dubilier Electronics (CDE),CAP MICA 82PF 5% 500V RADIAL,198,0,"3.22000","0","1","Bulk","CD10","Active","82pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.370"" L x 0.201"" W (9.40mm x 5.10mm)","0.350"" (8.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-2928-ND,CD10ED510JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 51PF 5% 500V RADIAL,111,0,"3.22000","0","1","Bulk","CD10","Active","51pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.370"" L x 0.189"" W (9.40mm x 4.80mm)","0.339"" (8.60mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1062-ND,CD15FD271JO3,Cornell Dubilier Electronics (CDE),CAP MICA 270PF 5% 500V RADIAL,199,300,"3.23000","0","1","Bulk","CD15","Active","270pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3015-ND,CD19FD101JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 100PF 5% 500V RADIAL,367,0,"3.26000","0","1","Bulk","CD19","Active","100pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-2613-ND,CD19FD561JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 560PF 5% 500V RADIAL,59,800,"3.26000","0","1","Bulk","CD19","Active","560pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.201"" W (16.50mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2981-ND,CD15FD181GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 180PF 2% 500V RADIAL,197,0,"3.29000","0","1","Bulk","CD15","Active","180pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.370"" (9.40mm)"
http://www.cde.com/resources/catalogs/MCM-MIN.pdf,"//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MIN02-002C,CC,DC%20SERIES%20YELLOW%20HIGHLIGHT.jpg",338-1293-ND,MIN02-002DC270J-F,Cornell Dubilier Electronics (CDE),CAP MICA 27PF 5% 300V SMD,56,1600,"3.29000","0","1","Bulk","MIN","Active","27pF","±5%","300V","Mica","-55°C ~ 200°C","Surface Mount","Nonstandard SMD","-","RF, High Frequency","0.218"" L x 0.400"" W (5.54mm x 10.16mm)","-"
http://www.cde.com/resources/catalogs/MCM-MIN.pdf,"//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MIN02-002C,CC,DC%20SERIES%20YELLOW%20HIGHLIGHT.jpg",338-1289-ND,MIN02-002CC200J-F,Cornell Dubilier Electronics (CDE),CAP MICA 20PF 5% 300V SMD,50,0,"3.29000","0","1","Bulk","MIN","Active","20pF","±5%","300V","Mica","-55°C ~ 200°C","Surface Mount","Nonstandard SMD","-","RF, High Frequency","0.218"" L x 0.400"" W (5.54mm x 10.16mm)","-"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-2850-ND,CD15FD221GO3,Cornell Dubilier Electronics (CDE),CAP MICA 220PF 2% 500V RADIAL,48,100,"3.29000","0","1","Bulk","CD15","Active","220pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.201"" W (11.70mm x 5.10mm)","0.382"" (9.70mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2016%20SERIES.jpg,338-3109-ND,CDV16FF431JO3,Cornell Dubilier Electronics (CDE),CAP MICA 430PF 5% 1KV RADIAL,709,0,"3.33000","0","1","Bulk","CDV16","Active","430pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%205%20SERIES.jpg,338-2896-ND,CD5CC010DO3,Cornell Dubilier Electronics (CDE),CAP MICA 1PF 0.5PF 300V RADIAL,182,3800,"3.33000","0","1","Bulk","CD5","Active","1pF","±0.5pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.110"" W (6.90mm x 2.80mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3886-ND,CDV19EF510JO3,Cornell Dubilier Electronics (CDE),CAP MICA 51PF 5% 1KV RADIAL,79,0,"3.38000","0","1","Bulk","CDV19","Active","51pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3120-ND,CDV19EF200JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 20PF 5% 1KV RADIAL,32,0,"3.41000","0","1","Bulk","CDV19","Active","20pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3128-ND,CDV19EF750JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 75PF 5% 1KV RADIAL,127,0,"3.53000","0","1","Bulk","CDV19","Active","75pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
http://www.cde.com/resources/catalogs/MCM-MIN.pdf,"//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MIN02-002C,CC,DC%20SERIES%20YELLOW%20HIGHLIGHT.jpg",338-1298-ND,MIN02-002DC360J-F,Cornell Dubilier Electronics (CDE),CAP MICA 36PF 5% 300V SMD,113,1000,"3.53000","0","1","Bulk","MIN","Active","36pF","±5%","300V","Mica","-55°C ~ 200°C","Surface Mount","Nonstandard SMD","-","RF, High Frequency","0.218"" L x 0.400"" W (5.54mm x 10.16mm)","-"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2010%20SERIES.jpg,338-2912-ND,CD10CD100DO3,Cornell Dubilier Electronics (CDE),CAP MICA 10PF 0.5PF 500V RADIAL,98,0,"3.53000","0","1","Bulk","CD10","Active","10pF","±0.5pF","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.358"" L x 0.189"" W (9.10mm x 4.80mm)","0.331"" (8.40mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%205%20SERIES.jpg,338-3985-ND,CD5EC200DO3,Cornell Dubilier Electronics (CDE),CAP MICA 20PF 0.5PF 300V RADIAL,76,600,"3.53000","0","1","Bulk","CD5","Active","20pF","±0.5pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.118"" W (6.90mm x 3.00mm)","0.201"" (5.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-2852-ND,CD15FD251GO3,Cornell Dubilier Electronics (CDE),CAP MICA 250PF 2% 500V RADIAL,107,0,"3.57000","0","1","Bulk","CD15","Active","250pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-3076-ND,CD5EC680JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 68PF 5% 300V RADIAL,197,0,"3.69000","0","1","Bulk","CD5","Active","68pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.150"" W (6.90mm x 3.80mm)","0.220"" (5.60mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-2915-ND,CD10CD180JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 18PF 5% 500V RADIAL,89,0,"3.69000","0","1","Bulk","CD10","Active","18pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.358"" L x 0.189"" W (9.10mm x 4.80mm)","0.331"" (8.40mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2669-ND,CD15FD251GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 250PF 2% 500V RADIAL,88,500,"3.72000","0","1","Bulk","CD15","Active","250pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%205%20SERIES.jpg,338-2906-ND,CD5EC750JO3,Cornell Dubilier Electronics (CDE),CAP MICA 75PF 5% 300V RADIAL,98,0,"3.84000","0","1","Bulk","CD5","Active","75pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.161"" W (6.90mm x 4.10mm)","0.228"" (5.80mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3139-ND,CDV19FF221JO3,Cornell Dubilier Electronics (CDE),CAP MICA 220PF 5% 1KV RADIAL,64,1100,"3.91000","0","1","Bulk","CDV19","Active","220pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-2933-ND,CD10FC271JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 270PF 5% 300V RADIAL,100,0,"3.95000","0","1","Bulk","CD10","Active","270pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.390"" L x 0.220"" W (9.90mm x 5.60mm)","0.382"" (9.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3149-ND,CDV19FF471JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 470PF 5% 1KV RADIAL,78,150,"4.03000","0","1","Bulk","CDV19","Active","470pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.201"" W (16.50mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3147-ND,CDV19FF391JO3,Cornell Dubilier Electronics (CDE),CAP MICA 390PF 5% 1KV RADIAL,87,4050,"4.09000","0","1","Bulk","CDV19","Active","390pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.201"" W (16.50mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/CD17-CDV18.pdf,"//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15%20SERIES%209.9H,11.9L.jpg",338-3009-ND,CD17FD391JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 390PF 5% 500V RADIAL,62,0,"4.12000","0","1","Bulk","CD17","Active","390pF","±5%","500V","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3023-ND,CD19FD162JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 1600PF 5% 500V RADIAL,96,0,"4.20000","0","1","Bulk","CD19","Active","1600pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.661"" L x 0.228"" W (16.80mm x 5.80mm)","0.532"" (13.50mm)"
-,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3017-ND,CD19FD112JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 1100PF 5% 500V RADIAL,91,550,"4.25000","0","1","Bulk","CD19","Active","1100pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.220"" W (16.50mm x 5.60mm)","0.520"" (13.20mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3148-ND,CDV19FF391JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 390PF 5% 1KV RADIAL,40,450,"4.25000","0","1","Bulk","CDV19","Active","390pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.201"" W (16.50mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD10ED220DO3F.jpg,338-3976-ND,CD10FD151GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 150PF 2% 500V RADIAL,88,0,"4.35000","0","1","Bulk","CD10","Active","150pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.142"" (3.60mm)","General Purpose","0.382"" L x 0.209"" W (9.70mm x 5.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1060-ND,CD15FC681JO3,Cornell Dubilier Electronics (CDE),CAP MICA 680PF 5% 300V RADIAL,73,800,"4.48000","0","1","Bulk","CD15","Active","680pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2649-ND,CD15FC681JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 680PF 5% 300V RADIAL,64,2300,"4.65000","0","1","Bulk","CD15","Active","680pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
